Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Pilgrims of Rayne,D.J. MacHale,"25,394",ratings366,"First published May 1, 2007","When Bobby Pendragon first arrives on the tropical world of Ibara, he finds paradise. There is beauty all around and the people of Ibara are blissfully happy. It's not long before Bobby discovers, however, that they are also blissfully...oblivious.The leaders of Ibara are keeping a devastating secret from their people, one that gives Saint Dane all the opportunity he needs to launch his final assault on Halla.While Bobby struggles to learn the truth in time to thwart Saint Dane, Courtney Chetwynde desperately searches for Mark Diamond. On the heels of a shocking tragedy, Mark has disappeared. Worse, he seems to be under Saint Dane's influence. It's up to Courtney to find Mark and stop him from making a grave mistake that could change the future of all existence.","560 pages, Hardcover",Fantasy,"2,241 followers",366 reviews,"84 books2,241 followers",291 (1%),945 (3%),"4,546 (17%)","8,339 (32%)","11,273 (44%)"
The Ruby Circle,Richelle Mead,"50,431","ratings4,909","First published February 10, 2015","THEY WILL BE TESTEDSydney Sage is an Alchemist, one of a group of humans who dabble in magic and serve to bridge the worlds of humans and vampires. They protect vampire secrets - and human lives.Their forbidden romance exposed, Sydney and Adrian find themselves facing the wrath of both the Alchemists and the Moroi in this electrifying conclusion to Richelle Mead’s bestselling Bloodlines series.When the life of someone they both love is put on the line, Sydney risks everything to hunt down a deadly former nemesis. Meanwhile, she and Adrian becomes enmeshed in a puzzle that could hold the key to a shocking secret about spirit magic, a secret that could shake the entire Moroi world and alter their lives forever.Don't miss their unforgettable final chapter. . . .LOVE WILL CONQUER ALL","348 pages, Hardcover",Young Adult,68.1k followers,"4,909 reviews",102 books68.1k followers,525 (1%),"1,754 (3%)","7,652 (15%)","16,342 (32%)","24,158 (47%)"
Tailing Her,Celia Kyle,"1,380",ratings74,"First published February 26, 2015","Quick & Furry: Love, Laughs, and a Bit of Rawr on the Go.Jennifer Palmer doesn’t have time for a mate. Yes, she’s a werelion whose beast is all about sexing up the hot beta, but she’s in the middle of prosecuting a high profile criminal case. Her primary responsibility is to see the bad guy ends up behind bars. Scratching her mating itch and screaming Brett’s name as she com—ahem. That isn’t anywhere on her list of to-dos. What she doesn’t realize is her werelion mate’s primary responsibility is ensuring her safety from the bad guy and… making her scream his name.",ebook,Paranormal,"2,775 followers",74 reviews,"262 books2,775 followers",9 (<1%),71 (5%),326 (23%),458 (33%),516 (37%)
The Silvering,Sonya Deanna Terry,22,ratings11,"First published December 28, 2014",".ATTENTION ALL READERS of BOOK 1 IN THE EPIPHANY SERIES:IF YOU ARE SEARCHING FOR BOOK 2, THIS EDITION OF EPIPHANY IS NOW OBSOLETE.DUE TO A DEMAND FOR BOOKS LIGHTER IN WEIGHT, THE TWO ORIGINAL EPIPHANY NOVELS WERE DIVIDED INTO A TRILOGY.THE 2nd BOOK IN THE EPIPHANY SERIES IS NOW:EPIPHANY - THE CRYSTALLING (Book 2)...AND THE THIRD IN THE SERIES ISEPIPHANY - THE SILVERING(Book 3)The story-within-a-story melds into a fascinating exploration of past and present lives intertwined, and a sequence of stunning revelations unfolds.The 2008 Global Financial Crisis is looming, a time of losses for some in Rosetta’s circle, and the odd astonishing gain. Via the path of mystery, reversals in fortunes and romantic love, Rosetta and her book club unwittingly get involved in a quest for The Silvering: an epoch rumoured to begin in 2022. The world's concept of worth, however, is keeping alive a body-king-created cycle of suffering, and the chance for a brighter future is fading fast.Beneath the red soil of a southern land lies a glimmer of hope—a legacy of Norwegian forest-dwellers—destined to bring about a worldwide epiphany…but only if two people are heartfelt enough to fulfil Lillibridge’s mystifying prophecy.Discoveries Matthew makes about Edward Lillibridge in the British village of Tintagel (letters the author wrote to his sister and son) align him with Rosetta and her desire to glean clues, but between them stands a wall of mistrust that threatens the sprites' noble plans. Each letter adds further detail to the tapestry of Lillibridge’s 18th-century existence, and Matthew is confronted with an uncanny truth that challenges his perceptions of life and death.","464 pages, Kindle Edition",favorites,43 followers,11 reviews,6 books43 followers,0 (0%),1 (4%),2 (9%),5 (22%),14 (63%)
Dreams Made Flesh,Anne Bishop,"17,310",ratings428,"First published January 2, 2005","Return to the realm of the Blood in Dreams Made Flesh—featuring four revelatory all-new adventures of Jaenelle and her kindred….Jaenelle is the most powerful Witch ever known, centuries of hopes and dreams made flesh at last. She has forged ties with three of the realm’s mightiest Blood warriors: Saetan, the High Lord of Hell, who trains Jaenelle in magic and adopts her as his daughter; Lucivar, the winged Eyrien warlord who becomes her protector; and the near-immortal Daemon born to be Witch’s lover. Jaenelle has assumed her rightful place as Queen of the Darkness and restored order and peace to the realms…but at a terrible cost.In Dreams Made Flesh, discover the origin of the mystical Jewels, and experience the forbidden passion between Lucivar and a simple hearth witch. Witness the clash between Saetan and a Priestess that may forever change reality. And learn whether the sacrifice of Jaenelle’s magic has destroyed any hope of happiness between her and Daemon.","439 pages, Mass Market Paperback",Fantasy,10.1k followers,428 reviews,56 books10.1k followers,84 (<1%),386 (2%),"2,214 (12%)","5,485 (31%)","9,141 (52%)"
The Trusted,John M. Green,75,ratings12,"First published April 1, 2013","How far would you go to save the planet? ...Would you destroy it?Imagine a global depression caused, not by greed or stupidity, but by a secret band of brilliant and radical environmentalists, 9S, using cyber-terror to slash the world’s population and smash its resource-hungry economy. Members of 9S have spent ten years secretly infiltrating industry and government, working themselves into the most trusted jobs in the world...sleepers ready to act.When the first global catastrophe erupts, the finger points at Australian-born Dr Tori Swyft, a former 9S member recently forced out of the CIA. Can the dark 9S conspiracy be stopped before it’s too late?They are the most trusted… until they betray their trust.","390 pages, Paperback",Fiction,27 followers,12 reviews,10 books27 followers,1 (1%),10 (13%),23 (30%),28 (37%),13 (17%)
Anissa's Redemption,Zack Love,183,ratings60,"First published March 27, 2015","Anissa Toma fled war-torn Syria after narrowly escaping the massacre of her Christian family by Islamists. Fortunate enough to rebuild her shattered life in New York City, the young refugee gained admission to an elite college, where she excelled. Her beauty, brains, and purity soon captured the interest of two powerful men: Michael, an activist working to establish Antioch, the first Mideast Christian state, and Julien, her professor and one of the city’s wealthiest bachelors.As Anissa's saga continues, the refugee-turned-rising-star must navigate between Michael and Julien, while trying to help her surviving relatives and other vulnerable Christians in Syria. As she gets closer to both men in a complex and evolving love triangle, can she unlock Julien's traumatic childhood to open up his heart? Or will Julien find greater solace from his nightmares and other demons in the sessions with his intriguing therapist? What will Michael do for Antioch and for Anissa, and what will Julien's role be? How far will each person go to help Anissa's remaining family and other persecuted Christians at risk in Syria? Find out in this stunning sequel to ""The Syrian Virgin.""","210 pages, Kindle Edition",Romance,898 followers,60 reviews,8 books898 followers,8 (4%),10 (5%),32 (17%),35 (19%),98 (53%)
Rising Storm,Erin Hunter,"51,312","ratings1,600","First published January 6, 2004","Fireheart's traitorous enemy Tigerclaw has been vanquished and exiled from Thunder Clan -- but Fireheart can't shake the feeling that he's lurking in the forest, waiting for his chance to strike. That's not the only problem facing the young warrior in these blazing summer months, as he struggles to handle sinister omens, an apprentice with a shocking secret, and a devastated Clan leader who is a shell of her former self.Meanwhile the forest gets hotter and hotter ... and everyone braces for the coming storm ...Ages 10+","336 pages, Library Binding",Fantasy,"9,274 followers","1,600 reviews","343 books9,274 followers",237 (<1%),940 (1%),"6,275 (12%)","14,539 (28%)","29,321 (57%)"
Der Märchenerzähler,Antonia Michaelis,"9,243","ratings1,546","First published February 1, 2011","Geliebter Mörder? Atemlos spannend - ein Meisterwerk von Antonia MichaelisAbel Tannatek ist ein Außenseiter, ein Schulschwänzer und Drogendealer. Wider besseres Wissen verliebt Anna sich rettungslos in ihn. Denn es gibt noch einen anderen Abel: den sanften, traurigen Jungen, der für seine Schwester sorgt und der ein Märchen erzählt, das Anna tief berührt. Doch die Grenzen zwischen Realität und Fantasie verschwimmen. Was, wenn das Märchen gar kein Märchen ist, sondern grausame Wirklichkeit? Was, wenn Annas schlimmste Befürchtungen wahr werden? Ein temporeicher Thriller und eine zu Herzen gehende Liebesgeschichte – lässt nicht los! Eindrucksvoll, begeisternd und abwechslungsreich - eine ganz neue Antonia Michaelis.","448 pages, Hardcover",Young Adult,318 followers,"1,546 reviews",115 books318 followers,453 (4%),623 (6%),"1,376 (14%)","2,612 (28%)","4,179 (45%)"
The Firebird,Susanna Kearsley,"28,626","ratings2,977","First published January 1, 2013","Nicola Marter was born with a gift. When she touches an object, she sometimes glimpses those who have owned it before. When a woman arrives with a small wooden carving at the gallery Nicola works at, she can see the object’s history and knows that it was named after the Firebird—the mythical creature from an old Russian fable.Compelled to know more, Nicola follows a young girl named Anna into the past who leads her on a quest through the glittering backdrops of the Jacobites and Russian courts, unearthing a tale of love, courage, and redemption.","539 pages, Paperback",Historical Fiction,"8,263 followers","2,977 reviews","26 books8,263 followers",344 (1%),952 (3%),"4,765 (16%)","11,601 (40%)","10,964 (38%)"
The Summer I Saved the World . . . in 65 Days,Michele Weber Hurwitz,"1,323",ratings271,"First published January 1, 2014","It's summertime, and thirteen-year-old Nina Ross is feeling kind of lost. Her beloved grandma died last year; her parents work all the time; her brother's busy; and her best friend is into clothes, makeup, and boys. While Nina doesn't know what ""her thing"" is yet, it's definitely not shopping and makeup. And it's not boys, either. Though . . . has Eli, the boy next door, always been so cute?   This summer, Nina decides to change things. She hatches a plan. There are sixty-five days of summer. Every day, she'll anonymously do one small but remarkable good thing for someone in her neighborhood, and find does doing good actually make a difference? Along the way, she discovers that her neighborhood, and her family, are full of surprises and secrets.   In this bighearted, sweetly romantic novel, things may not turn out exactly as Nina expects. They might be better.","272 pages, Hardcover",Young Adult,52 followers,271 reviews,5 books52 followers,11 (<1%),32 (2%),242 (18%),545 (41%),493 (37%)
Five-Star FLEECING,Maura Stone,70,ratings19,"First published December 11, 2009","Escape with laughter in this madcap adventure filled with crazy colleagues, paparazzi and celebrities. Linda Lane, an unconventional heroine, faces unbelievable obstacles which prevent her from doing her job. How can she handle renegade guests, racist mercenaries, nasty coworkers while stopping the employees, especially the General Manager, from ripping off the luxury hotel from inside? How does she deal with the moral dilemma? What’s a girl to do?","320 pages, Paperback",Fiction,34 followers,19 reviews,9 books34 followers,1 (1%),1 (1%),3 (4%),31 (44%),34 (48%)
Freedom Climbers,Bernadette McDonald,839,ratings60,"First published January 1, 2011","Winner! 2012 American Alpine Club Literary Prize (USA)Winner! 2011 Munday Award, Banff Mountain Festival (CANADA)Winner! 2011 Boardman Tasker Prize, Kendal Mountain Festival (UNITED KINGDOM)Freedom Climbers — the most honoured book of mountaineering literature published in Canada — tells the story of a group of extraordinary Polish adventurers who emerged from under the blanket of oppression following the Second World War to become the world's leading Himalayan climbers. Although they lived in a dreary, war-ravaged landscape, with seemingly no hope of creating a meaningful life, these curious, motivated and skilled mountaineers created their own free-market economy under the very noses of their Communist bosses and climbed their way to liberation. At a time when Polish citizens were locked behind the Iron Curtain, these intrepid explorers found a way to travel the world in search of extreme adventure—to Alaska, South America and Europe, but mostly to the highest and most inspiring mountains of the world. To this end, Afghanistan, India, Pakistan and Nepal became their second homes as they evolved into the toughest group of Himalayan climbers the world has ever known.","352 pages, Hardcover",Nonfiction,49 followers,60 reviews,21 books49 followers,2 (<1%),13 (1%),106 (12%),331 (39%),387 (46%)
The Girls,Lori Lansens,"21,663","ratings2,402","First published January 1, 2005","Meet Rose and Ruby: sisters, best friends, confidantes, and conjoined twins. Since their birth, Rose and Ruby Darlen have been known simply as ""the girls."" They make friends, fall in love, have jobs, love their parents, and follow their dreams. But the Darlens are special. Now nearing their 30th birthday, they are history's oldest craniopagus twins, joined at the head by a spot the size of a bread plate. When Rose, the bookish sister, sets out to write her autobiography, it inevitably becomes the story of her short but extraordinary life with Ruby, the beautiful one. From their awkward first steps--Ruby's arm curled around Rose's neck, her foreshortened legs wrapped around Rose's hips-- to the friendships they gradually build for themselves in the small town of Leaford, this is the profoundly affecting chronicle of an incomparable life journey.As Rose and Ruby's story builds to an unforgettable conclusion, Lansens aims at the heart of human experience--the hardship of loss and struggles for independence, and the fundamental joy of simply living a life. This is a breath taking novel, one that no reader will soon forget, a heartrending story of love between sisters.","346 pages, Paperback",Fiction,"1,193 followers","2,402 reviews","18 books1,193 followers",443 (2%),"1,391 (6%)","5,568 (25%)","8,971 (41%)","5,290 (24%)"
Effectuators: Horrors of the Night,Paul Kidd,14,ratings1,"First published November 21, 2011","Effectuators!Being in the main the adventures of Brilliana Stetham, “Paranormal Investigator, and Resolver of all Problems Supernatural” – her trials and adventures.Rip roaring Victoriana paranormal adventures, in the Year of Our Lord 1869!""Brilliana was the sort of woman who could certainly cut cards with the Devil. After cucumber sandwiches, of course!""No matter how haunted your house – no matter how grey the grey lady, or black the dread black hound, your dangers can be eliminated, your fears assuaged. For there is an ‘expert’ who lends her psychic powers and mystic skills to those in need.- For a price!Brilliana Stetham is a delicious charlatan. She dresses the part of the elegant mystic, and woman of dark, dire learning. She accepts commissions to ‘sense presences’ in houses of the wealthy, whereupon she researches, presents her findings about the local ghosts, and performs appropriate ceremonies to placate the ghosts and ensure the safety of the residents of the house. It is all done with great thoroughness, in deadly seriousness…… and it is all a magnificent scam.She is managing it all perfectly well – until one day, a haunting she is investigating turns out to be real.Contractually obligated to rid her client's building of monsters, Brillana is trapped into battling powers she cannot fully understand. An entirely new science must be developed to battle the unknown. With science in her heart and a top hat set squarely on her head, Brill storms forward to become a ghost hunter - a monster fighter.- She becomes an ""effectuator""...Excelsior!For Brill, it is the start of a radical new life: As a real solver of things supernatural. As a battler of monsters and remover of curses. She becomes a “Paranormal Effectuator”.","457 pages, Kindle Edition",history,55 followers,1 review,73 books55 followers,0 (0%),2 (14%),0 (0%),4 (28%),8 (57%)
Pure,Andrew  Miller,"10,016","ratings1,218","First published January 1, 2011","Deep in the heart of Paris, its oldest cemetery is, by 1785, overflowing, tainting the very breath of those who live nearby. Into their midst comes Jean-Baptiste Baratte, a young, provincial engineer charged by the king with demolishing it.At first Baratte sees this as a chance to clear the burden of history, a fitting task for a modern man of reason. But before long, he begins to suspect that the destruction of the cemetery might be a prelude to his own.","346 pages, Hardcover",Historical Fiction,329 followers,"1,218 reviews",15 books329 followers,248 (2%),932 (9%),"3,175 (31%)","3,950 (39%)","1,711 (17%)"
La Vérité sur l'Affaire Harry Quebert,Joël Dicker,"167,246","ratings16,542","First published September 19, 2012","À New York, au printemps 2008, alors que l’Amérique bruisse des prémices de l’élection présidentielle, Marcus Goldman, jeune écrivain à succès, est dans la tourmente : il est incapable d’écrire le nouveau roman qu’il doit remettre à son éditeur d’ici quelques mois. Le délai est près d’expirer quand soudain tout bascule pour lui : son ami et ancien professeur d’université, Harry Quebert, l’un des écrivains les plus respectés du pays, est rattrapé par son passé et se retrouve accusé d’avoir assassiné, en 1975, Nola Kellergan, une jeune fille de 15 ans, avec qui il aurait eu une liaison. Convaincu de l’innocence de Harry, Marcus abandonne tout pour se rendre dans le New Hampshire et mener son enquête. Il est rapidement dépassé par les événements : l’enquête s’enfonce et il fait l’objet de menaces. Pour innocenter Harry et sauver sa carrière d’écrivain, il doit absolument répondre à trois questions : Qui a tué Nola Kellergan? Que s’est-il passé dans le New Hampshire à l’été 1975? Et comment écrit-on un roman à succès?","670 pages, Paperback",Thriller,"7,757 followers","16,542 reviews","18 books7,757 followers","4,181 (2%)","7,644 (4%)","22,112 (13%)","53,545 (32%)","79,764 (47%)"
Marte Jacobs,Tim Krabbé,610,ratings30,"First published October 1, 2007","'Er was een moment waarop ze allebei alleen aan de kant zaten en elkaars blik opvingen. Ze knikten en lachten even. Maar Emile ging niet naar haar toe. Haar rol in het toneelstuk was te klein geweest om haar ermee te kunnen complimenteren, en hij kon ook niet met haar gaan dansen. Een zesdeklasser met een eersteklasser - zoiets bestond niet. De hele school zou gonzen van de vraag wat dat te betekenen had.''Met vaardig, onsentimenteel proza schrijft Krabbé een verhaal van ingehouden elegantie.' - The New York Times Book Review","166 pages, Hardcover",School,103 followers,30 reviews,39 books103 followers,9 (1%),62 (10%),207 (33%),238 (39%),94 (15%)
Raze,Tillie Cole,"25,693","ratings2,801","First published December 29, 2014","To take back life, one must first face death...One man stripped of his freedom, his morals...his life.Conditioned in captivity to maim, to kill and to slaughter, prisoner 818 becomes an unremorseful, unrivaled and unstoppable fighter in the ring. Violence is all he knows. Death and brutality are the masters of his fate.After years of incarceration in an underground hell, only one thought occupies his mind: revenge...bloody, slow and violent revenge.Revenge on the man who lied.Revenge on the man who wronged him.Revenge on the man who condemned him and turned him into this: a rage-fueled killing machine. A monster void of humanity; a monster filled with hate.And no one will stand in the way of getting what he wants.One woman stripped of her freedom, her morals...her life.Kisa Volkova is the only daughter of Kirill ‘The Silencer’ Volkov, head of the infamous ‘Triad’ bosses of New York's Russian Bratva. Her life is protected. In reality, it’s a virtual prison. Her father’s savage treatment of his rivals and his lucrative and coveted underground gambling ring—The Dungeon—ensures too many enemies lurk at their door. She dreams to be set free.Kisa has known only cruelty and loss in her short life. As manager of her father’s death match enterprise, only grief and pain fill her days. Her mafia boss father, in her world, rules absolute. And her fiancé, Alik Durov, is no better; the Dungeon’s five-time champion, a stone-cold killer, the treasured son of her father’s best friend, and her very own—and much resented—personal guard. Unrivaled in both strength and social standing, Alik controls every facet of Kisa’s life, dominates her every move; keeps her subdued and dead inside...then one night changes everything. While working for her church—the only reprieve in her constant surveillance—Kisa stumbles across a tattooed, scarred, but stunningly beautiful homeless man on the streets. Something about him stirs feelings deep within her; familiar yet impossibly forbidden desires. He doesn’t talk. Doesn’t communicate with anyone. He’s a man beyond saving, and a man she must quickly forget...for both their sakes. But when weeks later, out of the blue and to her complete surprise, he’s announced as the replacement fighter in The Dungeon, Kisa knows she’s in a whole lot of trouble. He’s built, ripped and lethally unforgiving to his opponents, leaving fear in his wake and the look of death in his eyes. Kisa becomes obsessed with him. Yearns for him. Craves his touch. Needs to possess this mysterious man...this man they call Raze.Dark Contemporary Romance. Contains explicit sexual situations, excessive violence, disturbingly sensitive and taboo subjects, offensive language and mature topics. Recommended for age 18 years and up.","256 pages, ebook",Dark,22.4k followers,"2,801 reviews",45 books22.4k followers,633 (2%),"1,396 (5%)","4,140 (16%)","7,969 (31%)","11,555 (44%)"
Sandstorm,James Rollins,"50,919","ratings2,381","First published June 29, 2004","An inexplicable explosion rocks the antiquities collection of a London museum, setting off alarms in clandestine organizations around the world. And now the search for answers is leading Lady Kara Kensington; her friend Safia al-Maaz, the gallery's brilliant and beautiful curator; and their guide, the international adventurer Omaha Dunn, into a world they never dreamed existed: a lost city buried beneath the Arabian desert. But others are being drawn there as well, some with dark and sinister purposes. And the many perils of a death-defying trek deep into the savage heart of the Arabian Peninsula pale before the nightmare waiting to be unearthed at journey's end: an ageless and awesome power that could create a utopia... or destroy everything humankind has built over countless millennia.","608 pages, Mass Market Paperback",Thriller,13.2k followers,"2,381 reviews",175 books13.2k followers,836 (1%),"2,500 (4%)","11,374 (22%)","19,431 (38%)","16,778 (32%)"
