Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Poppy's Return,Avi,"1,360",ratings95,"January 1, 2005","The fifth book in the beloved Poppy series by Newbery Medal–winning author Avi, with illustrations from Caldecott Medal–winning artist Brian Floca There's trouble at Gray House, the girlhood home that Poppy left long ago. Poppy's family has called her back to save them all—mother, father, sisters and brothers, and dozens and dozens of deer mouse cousins.Poppy invites her rebellious son, Junior, to join her on the long trip across Dimwood Forest, hoping the journey will bring them closer together.But with Junior's skunk pal, Mephitis, and Ereth, the cantankerous porcupine, in tow—sugared slug soup!—Poppy and Junior may be in for unexpected adventure.","256 pages, Paperback",Fiction,"1,609 follower",95 reviews,310,13 (<1%),48 (3%),336 (24%),476 (35%),487 (35%)
The Book of Genesis,Robert Crumb,"5,272",ratings551,"January 1, 2009","Envisioning the first book of the bible like no one before him, R. Crumb, the legendary illustrator, reveals here the story of Genesis in a profoundly honest and deeply moving way. Originally thinking that he would do a take off of Adam and Eve, Crumb became so fascinated by the Bible’s language, “a text so great and so strange that it lends itself readily to graphic depictions,” that he decided instead to do a literal interpretation using the text word for word in a version primarily assembled from the translations of Robert Alter and the King James bible.As Crumb writes in his introduction, “the stories of these people, the Hebrews, were something more than just stories. They were the foundation, the source, in writing of religious and political power, handed down by God himself.” Crumb’s Book of Genesis, the culmination of 5 years of painstaking work, is a tapestry of detail and storytelling.","224 pages, Hardcover",Graphic Novels,479 follower,551 reviews,498,110 (2%),291 (5%),"1,013 (19%)","1,807 (34%)","2,051 (38%)"
Thankless in Death,J.D. Robb,"24,977","ratings1,595","September 4, 2013","In the latest suspense thriller in the #1 New York Times bestselling series, the year 2060 is drawing to a close in New York City and loved ones are coming together for Thanksgiving. But sometimes the deepest hatreds seethe within the closest relationships, and blood flows faster than water… Lieutenant Eve Dallas has plenty to be grateful for this season. Hosting Roarke’s big Irish family for the holiday may be challenging, but it’s a joyful improvement on her own dark childhood. Other couples aren’t as lucky as Eve and Roarke. The Reinholds, for example, are lying in their home stabbed and bludgeoned almost beyond recognition. Those who knew them are stunned—and heartbroken by the evidence that they were murdered by their own son. Twenty-six-year-old Jerry hadn’t made a great impression on the bosses who fired him or the girlfriend who dumped him—but they didn’t think he was capable of this. Turns out Jerry is not only capable of brutality but taking a liking to it. With the money he’s stolen from his parents and a long list of grievances, he intends to finally make his mark on the world. Eve and her team already know the who, how, and why of this murder. What they need to pinpoint is where Jerry’s going to strike next.","557 pages, Hardcover",Mystery,33.5k follower,"1,595 reviews",254,147 (<1%),434 (1%),"3,091 (12%)","8,271 (33%)","13,034 (52%)"
Who Rules the World?,Noam Chomsky,"10,380",ratings982,"January 1, 2014","In an incisive, thorough analysis of the current international situation, Noam Chomsky examines the way that the United States, despite the rise of Europe and Asia, still largely sets the terms of global discourse. Drawing on a wide range of examples, from the sordid history of U.S. involvement with Cuba to the sanctions on Iran, he details how America's rhetoric of freedom and human rights so often diverges from its actions. He delves deep into the conflicts in Iraq, Afghanistan, and Israel-Palestine, providing unexpected and nuanced insights into the workings of imperial power on our increasingly chaotic planet. And, in a new afterword, he addresses the election of Donald Trump and what it shows about American society.","320 pages, Hardcover",Nonfiction,15.2k follower,982 reviews,979,105 (1%),345 (3%),"1,986 (19%)","4,447 (42%)","3,497 (33%)"
Bad Blood: Secrets and Lies in a Silicon Valley Startup,John Carreyrou,"258,055","ratings22,231","May 21, 2018","The full inside story of the breathtaking rise and shocking collapse of a multibillion-dollar startup, by the prize-winning journalist who first broke the story and pursued it to the end in the face of pressure and threats from the CEO and her lawyers.In 2014, Theranos founder and CEO Elizabeth Holmes was widely seen as the female Steve Jobs: a brilliant Stanford dropout whose startup ""unicorn"" promised to revolutionize the medical industry with a machine that would make blood tests significantly faster and easier. Backed by investors such as Larry Ellison and Tim Draper, Theranos sold shares in a fundraising round that valued the company at $9 billion, putting Holmes's worth at an estimated $4.7 billion. There was just one problem: The technology didn't work.For years, Holmes had been misleading investors, FDA officials, and her own employees. When Carreyrou, working at The Wall Street Journal, got a tip from a former Theranos employee and started asking questions, both Carreyrou and the Journal were threatened with lawsuits. Undaunted, the newspaper ran the first of dozens of Theranos articles in late 2015. By early 2017, the company's value was zero and Holmes faced potential legal action from the government and her investors. Here is the riveting story of the biggest corporate fraud since Enron, a disturbing cautionary tale set amid the bold promises and gold-rush frenzy of Silicon Valley.","339 pages, Hardcover",Nonfiction,"1,409 follower","22,231 reviews",7,"2,456 (<1%)","4,104 (1%)","20,997 (8%)","87,789 (34%)","142,709 (55%)"
The Year of the Witching,Alexis Henderson,"36,849","ratings6,082","July 21, 2020","A young woman living in a rigid, puritanical society discovers dark powers within herself in this stunning, feminist fantasy debut.In the lands of Bethel, where the Prophet’s word is law, Immanuelle Moore’s very existence is blasphemy. Her mother’s union with an outsider of a different race cast her once-proud family into disgrace, so Immanuelle does her best to worship the Father, follow Holy Protocol, and lead a life of submission, devotion, and absolute conformity, like all the other women in the settlement.But a mishap lures her into the forbidden Darkwood surrounding Bethel, where the first prophet once chased and killed four powerful witches. Their spirits are still lurking there, and they bestow a gift on Immanuelle: the journal of her dead mother, who Immanuelle is shocked to learn once sought sanctuary in the wood.Fascinated by the secrets in the diary, Immanuelle finds herself struggling to understand how her mother could have consorted with the witches. But when she begins to learn grim truths about the Church and its history, she realizes the true threat to Bethel is its own darkness. And she starts to understand that if Bethel is to change, it must begin with her.","368 pages, Hardcover",Fantasy,"2,828 follower","6,082 reviews",9,529 (1%),"2,367 (6%)","9,851 (26%)","14,890 (40%)","9,212 (24%)"
The Polar Bear Explorers' Club,Alex Bell,"2,885",ratings499,"November 2, 2017","It sounded like a respectable and worthy enough death for an explorer - tumbling from an ice bridge to be impaled upon a mammoth tusk - but Stella really, really didn't want that to happen, just the same.Join Stella Starflake Pearl and her three fellow explorers as they trek across the snowy Icelands and come face-to-face with frost fairies, snow queens, outlaw hideouts, unicorns, pygmy dinosaurs and carnivorous cabbages . . .When Stella and three other junior explorers get separated from their expedition can they cross the frozen wilderness and live to tell the tale?","336 pages, ebook",Middle Grade,544 follower,499 reviews,27,14 (<1%),86 (2%),450 (15%),"1,233 (42%)","1,102 (38%)"
Matrix,Lauren Groff,"55,604","ratings7,622","September 7, 2021","Lauren Groff returns with her exhilarating first new novel since the groundbreaking Fates and Furies.Cast out of the royal court by Eleanor of Aquitaine, deemed too coarse and rough-hewn for marriage or courtly life, 17-year-old Marie de France is sent to England to be the new prioress of an impoverished abbey, its nuns on the brink of starvation and beset by disease.At first taken aback by the severity of her new life, Marie finds focus and love in collective life with her singular and mercurial sisters. In this crucible, Marie steadily supplants her desire for family, for her homeland, for the passions of her youth with something new to her: devotion to her sisters, and a conviction in her own divine visions. Marie, born the last in a long line of women warriors and crusaders, is determined to chart a bold new course for the women she now leads and protects. But in a world that is shifting and corroding in frightening ways, one that can never reconcile itself with her existence, will the sheer force of Marie's vision be bulwark enough?Equally alive to the sacred and the profane, Matrix gathers currents of violence, sensuality, and religious ecstasy in a mesmerizing portrait of consuming passion, aberrant faith, and a woman that history moves both through and around. Lauren Groff's new novel, her first since Fates and Furies, is a defiant and timely exploration of the raw power of female creativity in a corrupted world.","260 pages, Hardcover",Historical Fiction,"6,174 follower","7,622 reviews",54,"1,436 (2%)","5,187 (9%)","15,579 (28%)","20,710 (37%)","12,692 (22%)"
Chemistry,Weike Wang,"22,722","ratings3,306","May 23, 2017","Named by The Washington Post as a Notable Work of Fiction in 2017 and by Entertainment Weekly as a Best Debut Novel of 2017Named a Best Book of 2017 by NPR, Ann Patchett on PBS NewsHour, Minnesota Public Radio, Maris Kreizman, and The Morning NewsNational Book Foundation “5 Under 35” HonoreeLonglisted for the Aspen Words Literary PrizeA luminous coming-of-age novel about a young female scientist who must recalibrate her life when her academic career goes off track; perfect for readers of Lab Girl and Celeste Ng’s Everything I Never Told You.Three years into her graduate studies at a demanding Boston university, the unnamed narrator of this nimbly wry, concise debut finds her one-time love for chemistry is more hypothesis than reality. She’s tormented by her failed research–and reminded of her delays by her peers, her advisor, and most of all by her Chinese parents, who have always expected nothing short of excellence from her throughout her life. But there’s another, nonscientific question looming: the marriage proposal from her devoted boyfriend, a fellow scientist, whose path through academia has been relatively free of obstacles, and with whom she can’t make a life before finding success on her own. Eventually, the pressure mounts so high that she must leave everything she thought she knew about her future, and herself, behind. And for the first time, she’s confronted with a question she won’t find the answer to in a textbook: What do I really want? Over the next two years, this winningly flawed, disarmingly insightful heroine learns the formulas and equations for a different kind of chemistry–one in which the reactions can’t be quantified, measured, and analyzed; one that can be studied only in the mysterious language of the heart. Taking us deep inside her scattered, searching mind, here is a brilliant new literary voice that astutely juxtaposes the elegance of science, the anxieties of finding a place in the world, and the sacrifices made for love and family.","224 pages, Hardcover",Fiction,968 follower,"3,306 reviews",9,410 (1%),"1,693 (7%)","6,445 (28%)","9,006 (39%)","5,168 (22%)"
"She Wants It: Desire, Power, and Toppling the Patriarchy",Jill Soloway,"1,650",ratings241,"October 16, 2018","New York Times Editors’ Choice In this poignant memoir of personal transformation, Jill Soloway takes us on a patriarchy-toppling emotional and professional journey. When Jill’s parent came out as transgender, Jill pushed through the male-dominated landscape of Hollywood to create the groundbreaking and award-winning Amazon TV series  Transparent.  Exploring identity, love, sexuality, and the blurring of boundaries through the dynamics of a complicated and profoundly resonant American family, Transparent gave birth to a new cultural consciousness. While working on the show and exploding mainstream ideas about gender, Jill began to erase the lines on their own map, finding their voice as a director, show creator, and activist. She Wants Desire, Power, and Toppling the Patriarchy moves with urgent rhythms, wild candor, and razor-edged humor to chart Jill’s evolution from straight, married mother of two to identifying as queer and nonbinary. This intense and revelatory metamorphosis challenges the status quo and reflects the shifting power dynamics that continue to shape our collective worldview. With unbridled insight that offers a rare front seat to the inner workings of the #metoo movement and its aftermath, Jill captures the zeitgeist of a generation with thoughtful and revolutionary ideas about gender, inclusion, desire, and consent.","256 pages, Hardcover",Memoir,132 follower,241 reviews,12,97 (5%),207 (12%),526 (31%),519 (31%),301 (18%)
Then She Was Gone,Lisa Jewell,"656,862","ratings49,725","July 27, 2017","THENShe was fifteen, her mother's golden girl. She had her whole life ahead of her. And then, in the blink of an eye, Ellie was gone. NOW It’s been ten years since Ellie disappeared, but Laurel has never given up hope of finding her daughter.And then one day a charming and charismatic stranger called Floyd walks into a café and sweeps Laurel off her feet. Before too long she’s staying the night at this house and being introduced to his nine year old daughter. Poppy is precocious and pretty - and meeting her completely takes Laurel's breath away. Because Poppy is the spitting image of Ellie when she was that age. And now all those unanswered questions that have haunted Laurel come flooding back. What happened to Ellie? Where did she go? Who still has secrets to hide?","359 pages, Hardcover",Thriller,63.6k follower,"49,725 reviews",48,"4,851 (<1%)","19,743 (3%)","124,445 (18%)","292,007 (44%)","215,816 (32%)"
May Contain Traces of Magic,Tom Holt,"1,135",ratings84,"January 1, 2009","There are all kinds of products. The good ones. The bad ones. The ones that stay in the garage moldering for years until your garden gnome makes a home out of it. Most are harmless if handled properly, even if they do contain traces of peanuts. But some are not—not the ones that contain traces of magic. Chris Popham wasn't paying enough attention when he talked to his SatNav. Sure, she gave him directions, never talked back to him, and always led him to his next spot on the map with perfect accuracy. She was the best thing in his life. So was it really his fault that he didn't start paying attention when she talked to him? In his defense, that was her job. But when ""Take the next right"" turned into ""Excuse me,"" that was when the real trouble started. Because sometimes a SatNav isn't a SatNav. Sometimes it's an imprisoned soul trapped inside a metal box that will do anything it can to get free. And some products you just can't return.","339 pages, Hardcover",Fantasy,"1,075 follower",84 reviews,96,13 (1%),79 (6%),315 (27%),448 (39%),280 (24%)
Nessie Quest,Melissa Savage,356,ratings82,"January 14, 2020","Three friends head off on an adventure to find the Loch Ness Monster.Ada Ru finally thought her parents were going to agree to a Fitzhugh family vacation in Disney World the summer before sixth grade, until her father announces he's taking a teaching position in Scotland, and moving the family there for the entire summer.Ada Ru is anything but happy. She doesn't like their new home, she hates haggis, and she certainly doesn't like the idea that she will be away from her best friend all summer. To top it all off, there is said to be a monster in the lake near their house!That's when she meets Dax, fellow American visiting for the summer, and Hamish Bean Timmy (Hammy Bean for short), captain of the Nessie Quest Monster Chaser boat tour. Hammy Bean knows everything there is to know about the fabled Loch Ness Monster and Scotland. But as the three unlikely friends embark on an epic adventure to spot the lake monster, they end up discovering more than they ever could have imagined.","352 pages, Hardcover",Middle Grade,69 follower,82 reviews,9,1 (<1%),18 (5%),88 (24%),162 (45%),87 (24%)
The Enchanted Sonata,Heather Dixon Wallwork,"2,120",ratings634,"October 23, 2018","Clara Stahlbaum has her future perfectly planned: to marry the handsome pianist, Johann Kahler (ah!) and settle down to a life full of music. But all that changes on Christmas Eve, when Clara receives a mysterious and magical nutcracker. Whisked away to his world—an enchanted empire of beautiful palaces, fickle fairies, enormous rats, and a prince—Clara must face a magician who uses music as spells…and the future she thought she wanted.The Enchanted Sonata, a retelling of The Nutcracker Ballet with a dash of The Pied Piper, will captivate readers of all ages.","375 pages, Hardcover",Fantasy,"1,690 follower",634 reviews,5,35 (1%),85 (4%),416 (19%),798 (37%),786 (37%)
The Piano Tuner,Daniel       Mason,"13,705","ratings1,709","January 1, 2002","A  New York Times  Notable BookA  San Francisco Chronicle ,  San Jose Mercury News , and  Los Angeles Times  Best Book of the Year“A gripping and resonant novel. . . . It immerses the reader in a distant world with startling immediacy and ardor. . . . Riveting.” —Michiko Kakutani,  The New York TimesIn 1886 a shy, middle-aged piano tuner named Edgar Drake receives an unusual commission from the British War to travel to the remote jungles of northeast Burma and there repair a rare piano belonging to an eccentric army surgeon who has proven mysteriously indispensable to the imperial design. From this irresistible beginning, The Piano Tuner launches readers into a world of seductive, vibrantly rendered characters, and enmeshes them in an unbreakable spell of storytelling.","312 pages, Paperback",Fiction,988 follower,"1,709 reviews",9,374 (2%),"1,329 (9%)","4,287 (31%)","5,111 (37%)","2,604 (19%)"
Fat White Vampire Blues,Andrew Fox,742,ratings98,"July 1, 2003","Jules Duchon was a real New Orleans vampire. Born and bred in the working-class Ninth Ward, bitten and smitten with the Big Easy. Driving through the French Quarter, stuck in a row of bumper-to-bumper cars that crept along Decatur Street like a caravan of bone-weary camels, Jules Duchon barely fit behind the steering wheel of his very big Cadillac taxicab. Even with the seat pushed all the way back.Damn, he was hungry.Jules stopped his cab, pressed the wobbly rocker switch that jerked the electric windows reluctantly to life, and stuck his head into the humid night air. “Hey, baby. You interested in some dinner?”–from Fat White Vampire Blues

Vampire, nosferatu, creature of the night–whatever you call him–Jules Duchon has lived (so to speak) in New Orleans far longer than there have been drunk coeds on Bourbon Street. Weighing in at a whopping four hundred and fifty pounds, swelled up on the sweet, rich blood of people who consume the fattiest diet in the world, Jules is thankful he can’t see his reflection in a mirror. When he turns into a bat, he can’t get his big ol’ butt off the ground. What’s worse, after more than a century of being undead, he’s watched his neighborhood truly go to hell–and now, a new vampire is looking to drive him out altogether. See, Jules had always been an equal opportunity kind of vampire. And while he would admit that the blood of a black woman is sweeter than the blood of a white man, Jules never drank more than his fair share of either. Enter Malice X . Young, cocky, and black, Malice warns Jules that his days of feasting on sisters and brothers are over. He tells Jules he’d better confine himself to white victims–or else face the consequences. And then, just to prove he isn’t kidding, Malice burns Jules’s house to the ground. With the help of Maureen, the morbidly obese, stripper-vampire who made him, and Doodlebug, an undead cross-dresser who (literally) flies in from the coast– Jules must find a way to contend with the hurdles that life throws at him . . . without getting a stake through the heart. It’s enough to give a man the blues.","352 pages, Paperback",Horror,34 follower,98 reviews,44,60 (8%),86 (11%),198 (26%),267 (35%),131 (17%)
Through Violet Eyes,Stephen Woodworth,"2,338",ratings229,"January 1, 2004","“A fast, smart novel, brighter than a meteor and twice as scary. Stephen Woodworth provides shocks and thoughts in equal measure, and climbs right to the top!”—Greg Bear In a world where the dead can testify against the living, someone is getting away with murder. Because to every generation are born a select few souls with violet-colored eyes, and the ability to channel the dead. Both rare and precious—and rigidly controlled by a society that craves their services—these Violets perform a number of different duties. The most fortunate increase the world's cultural heritage by channeling the still-creative spirits of famous dead artists and musicians. The least fortunate aid the police and the law courts, catching criminals by interviewing the deceased victims of violent crime.But now the Violets themselves have become the target of a brutal serial murderer—a murderer who had learned how to mask his or her identity even from the victims. Can the FBI, aided by a Violet so scared of death that she is afraid to live, uncover the criminal in time? Or must more of her race be dispatched to the realm that has haunted them all since childhood?Praise for Through Violet Eyes“Chilling . . . shades of  Minority Report  and  The Eyes of Laura Mars  . . . tantalizing puzzle rife with red herrings, one made all the more entertaining by brisk pacing and strong internal logic.” —Publishers Weeklya“Wow . . . one cool idea and Stephen Woodworth makes it work like fine oiled machinery. Full of energy and suspense,  Through Violet Eye s is a great and original first novel. I look forward to his next.” —Joe R. Lansdale “An eerie and compelling page-turner that maps the terra incognita between the living and the dead, loss and redemption, desire and grief, at the same time exploring what it means to be human in a frightening otherworld that too closely evokes our own reality.” —Elizabeth Hand","333 pages, Mass Market Paperback",Mystery,130 follower,229 reviews,31,35 (1%),123 (5%),521 (22%),853 (36%),806 (34%)
Curse of The Narrows,Laura M. Mac Donald,"1,164",ratings163,"January 1, 2005","Before Hiroshima, there was Halifax. In 1917 the busy Canadian port was crowded with ships leaving for war-torn Europe. On December 6, two of them, the Mont Blanc and the Imo, collided in the hard-to-navigate Narrows of the harbor. Within minutes, the Mont Blanc, ablaze, grounded against the city's docks. The explosion that followed would devastate the city and shock the world.Set against the background of World War I, Curse of the Narrows is the first major account of the world's largest pre-atomic explosion that set in motion a remarkable relief effort originating from Boston.","356 pages, Paperback",History,5 book,163 reviews,5,9 (<1%),59 (5%),252 (21%),475 (40%),369 (31%)
pocket-notebook,Mike  Thomas,79,ratings10,"January 1, 2010",PC Jacob Smith records his spiralling breakdown in his police notebook,"272 pages, Paperback",Fiction,42 follower,10 reviews,5,2 (2%),10 (12%),22 (27%),34 (43%),11 (13%)
The Opposite of Chocolate,Julie Bertagna,191,ratings15,"January 1, 2003","It’s a long, hot summer – and a climactic one. For 14-year-old Sapphire it brings the awesome, terrifying realisation that she is pregnant – a discovery that catapults her into the eye of a storm as her body, her future, her life, become a battleground for everyone’s needs but her own. Meanwhile, out in the humid urban night, a mysterious firebug is running wild, working out his own anger and confusion with dramatic consequences. Somehow, from this cauldron of emotion and fear, Sapphire must find a way to take control of her life – and make the most agonising and lonely of choices.","224 pages, Paperback",Young Adult,107 follower,15 reviews,24,11 (5%),33 (17%),74 (38%),44 (23%),29 (15%)
Blind Lake,Robert Charles Wilson,"3,130",ratings227,"September 22, 2003","Robert Charles Wilson, says The New York Times , ""writes superior science fiction thrillers."" His Darwinia won Canada's Aurora Award; his most recent novel, The Chronoliths , won the prestigious John W. Campbell Memorial Award. Now he tells a gripping tale of alien contact and human love in a mysterious but hopeful universe.At Blind Lake, a large federal research installation in northern Minnesota, scientists are using a technology they barely understand to watch everyday life in a city of lobster like aliens upon a distant planet. They can't contact the aliens in any way or understand their language. All they can do is watch.Then, without warning, a military cordon is imposed on the Blind Lake site. All communication with the outside world is cut off. Food and other vital supplies are delivered by remote control. No one knows why.The scientists, nevertheless, go on with their research. Among them are Nerissa Iverson and the man she recently divorced, Raymond Scutter. They continue to work together despite the difficult conditions and the bitterness between them. Ray believes their efforts are doomed; that culture is arbitrary, and the aliens will forever be an enigma.Nerissa believes there is a commonality of sentient thought, and that our failure to understand is our own ignorance, not a fact of nature. The behavior of the alien she has been tracking seems to be developing an elusive narrative logic--and she comes to feel that the alien is somehow, impossibly, aware of the project's observers.But her time is running out. Ray is turning hostile, stalking her. The military cordon is tightening. Understanding had better come soon....  Blind Lake is a 2004 Hugo Award Nominee for Best Novel.","399 pages, Mass Market Paperback",Science Fiction,"1,571 follower",227 reviews,97,35 (1%),193 (6%),985 (31%),"1,330 (42%)",587 (18%)
