Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Barefoot Tribe: A Manifesto for a New Kind of Church,Palmer Chinchen,44,ratings5,"September 2, 2014","Written for the millennial generation, gathering the church around twelve key commitments to justice, sustainability, art, compassion, austerity, and a desire to make the world better by living out the love of Christ.We are on the crest of an epic shift in humanity. As Jeremy Rifkin writes, “The Age of Reason is being eclipsed by the Age of Empathy.” The current millennial generation views the world as an extended family—increasingly interconnected through technology—and they live with a deep moral obligation to care for one another. In The Barefoot Tribe, Palmer Chinchen issues a wake-up call to the church of today, highlighting this new wave of social justice leaders, who are not afraid to take action, take risks, and remake the world into one more like what Jesus had in mind. Chinchen challenges the dispassion of the church of decades past, calling for one that does not withdraw into the safe confines of its sanctuary walls. Drawing on compelling stories from his life growing up in Liberia and various experiences from his own church, he maps out a new course that addresses the world's needs in a way that is outside the norm for many evangelicals.Conversational, fresh, and accessible, The Barefoot Tribe invites readers to join others also seeking to live a life of meaning and purpose in this world made smaller by technology. Because with the power of the tribe...we can make the world a better place.","240 pages, Kindle Edition",Nonfiction,8 follower,5 reviews,7,1 (2%),1 (2%),8 (18%),10 (22%),24 (54%)
Ghost Hunting: True Stories of Unexplained Phenomena from The Atlantic Paranormal Society,Jason Hawes,"2,114",ratings204,"October 2, 2007","The Atlantic Paranormal Society, also known as T.A.P.S., is the brainchild of two plumbers by day, paranormal investigators by night: Jason Hawes and Grant Wilson. Their hair-raising investigations, fueled by their unique abilities and a healthy dose of scientific method, have made them the subject of a hit TV show: the SCI FI Channel's Ghost Hunters.  Now their experiences are in print for the first time, as Jason and Grant recount for us, with the help of veteran author Michael Jan Friedman, the stories of some of their most memorable investigations. The men and women of T.A.P.S. pursue ghosts and other supernatural phenomena with the most sophisticated scientific equipment available -- from thermal-imaging cameras to electromagnetic-field recorders to digital thermometers -- and the results may surprise you. Featuring both cases depicted on Ghost Hunters and earlier T.A.P.S. adventures never told before now, this funny, fascinating, frightening collection will challenge everything you thought you knew about the spirit world.","288 pages, Paperback",Paranormal,138 follower,204 reviews,12,40 (1%),138 (6%),588 (27%),668 (31%),680 (32%)
Kiwis Might Fly: A New Zealand Adventure,Polly Evans,335,ratings40,"January 1, 2004","NEW YORK TIMES BESTSELLERPolly Evans was a woman with a mission. Before the traditional New Zealand male hung up his sheep shears for good, Polly wanted to see this vanishing species with her own eyes. Venturing into the land of giant kauri trees and smaller kiwi birds, she explores the country once inhabited by fierce Maori who carved their enemies’ bones into cutlery, bushwhacking pioneers, and gold miners who lit their pipes with banknotes—and comes face-to-face with their surprisingly tame descendants. So what had become of the mighty Kiwi warrior?As Polly tears through the countryside at seventy-five miles an hour, she attempts to solve this mystery while pub-crawling in Hokitika, scaling the Southern Alps, and enduring a hair-raising stay in a mining town where the earth has been known to swallow houses whole. And as she chronicles the thrills and travails of her extraordinary odyssey, Polly’s search for the elusive Kiwi comes full circle—teaching her some hilarious and surprising lessons about motorcycles, modern civilization, and men.","309 pages, Paperback",Travel,20 follower,40 reviews,15,10 (2%),39 (11%),126 (37%),102 (30%),58 (17%)
Can't Get There from Here,Todd Strasser,"3,000",ratings341,"January 1, 2004","Her street name is Maybe  She lives with a tribe of homeless teens -- runaways and throwaways, kids who have no place to go other than the cold city streets, and no family except for one another. Abused, abandoned, and forgotten, they struggle against the cold, hunger, and constant danger.  With the frigid winds of January comes a new girl: Tears, a twelve-year-old whose mother doesn't believe her stepfather abuses her. As the other kids start to disappear -- victims of violence, addiction, and exposure -- Maybe tries to help Tears get off the streets...if it's not already too late.  Todd Strasser, author of the powerful and disturbing Give a Boy a Gun, again focuses on an important social issue as he tells a thought-provoking, heart-wrenching story of young lives lost to the streets, and of a society that has forgotten how to care.","208 pages, Hardcover",Young Adult,768 follower,341 reviews,229,54 (1%),170 (5%),695 (23%),988 (32%),"1,093 (36%)"
Haven,Justin Kemppainen,"1,063",ratings115,"December 15, 2009","Looking for the Uprising version? See here.The Citizens of Haven have finally realized their dream; separation. They have ascended. A new layer has been placed upon the city, sealing anyone they deem unfit down below. In the dark slums beneath the city, something has been set in motion that will usher in a change. Something that will rattle the city of Haven to its core and forever alter the lives of everyone within.","926 pages, Nook",Science Fiction,43 follower,115 reviews,8,72 (6%),139 (13%),357 (33%),310 (29%),185 (17%)
Off With Their Heads: The Prequel to Alice in Deadland,Mainak Dhar,530,ratings39,"June 19, 2012","The prequel to the Amazon.com Bestseller, Alice in DeadlandA few months before Alice was born and fifteen years before the dramatic events depicted in Alice in Deadland, there was The Rising. A few days that destroyed human civilization as we know it, reducing much of the world to a radioactive wasteland teeming with hordes of undead Biters and controlled by a shadowy Central Committee.Off With Their Heads brings to life the final harrowing days of The Rising through four shorts, each depicting events through the eyes of one pivotal character in the Alice in Deadland series. See how Dr. Protima became the Queen of the Biters; feel the pain of a young man’s sacrifice as he becomes the bunny-eared Biter whom Alice later follows down a hole; follow the rise of Chen from a conflicted young Chinese Army officer to a General in the Red Guards; and finally share in the dramatic escape of Alice’s parents from a city overrun by Biters.Off With Their Heads can be enjoyed as a standalone book or as a companion to the two other books in the bestselling Alice in Deadland series (Alice in Deadland and Through The Killing Glass).","105 pages, Kindle Edition",Horror,270 follower,39 reviews,55,13 (2%),44 (8%),143 (26%),174 (32%),156 (29%)
Walking to Hollywood,Will Self,270,ratings49,"September 1, 2010","This title is an extraordinary triptych in which Will Self burrows down through the intersections of time, place and psyche to explore some of our deepest fears and anxieties with his characteristic fearlessness and edgy humour.","432 pages, Hardcover",Fiction,938 follower,49 reviews,144,29 (10%),59 (21%),84 (31%),70 (25%),28 (10%)
Is Marriage for White People?: How the African American Marriage Decline Affects Everyone,Ralph Richard Banks,566,ratings92,"February 3, 2011","During the past half century, African Americans have become the most unmarried people in our nation. More than two out of every three black women are unmarried, and they are more than twice as likely as white women never to marry. The racial gap in marriage extends beyond the poor. Affluent and college educated African Americans are also less likely to marry or stay married than their white counterparts. That harms black children and adults, and imperils the growth and stability of the black middle class.One reason that marriage has declined is that as black women have advanced economically and educationally, black men have fallen behind. Nearly twice as many black women as black men graduate from college each year.Thus, not only are many college-educated black women unmarried, they are more likely than any other group of women to marry less educated and lower earning men. Half of college-educated black wives are more educated than their husbands.Yet black women rarely marry men of other races. They are less than half as likely as black men, and only a third as likely as Latinos or Asian Americans, to wed across group lines. Is Marriage for White People? traces the far-reaching consequences of the African American marriage decline. It also explains why black women marry down rather than out. Its provocative conclusion is that black women would benefit both themselves and the black race if they crossed class lines less and race lines more.As particular as this inquiry may seem, it is also universal. Americans of all races are more unmarried now than ever. And as women surpass men educationally, wives increasingly earn more than their husbands. In illuminating the lives of African Americans, Is Marriage for White People? thus probes cultural and economic trends that implicate everyone, highlighting the extent to which the experience of black women may become that of all women.This book both informs and entertains. The culmination of a decade of research by a distinguished Stanford law professor, it melds scholarly theory and data with the poignant stories shared by black women throughout the nation. This unforgettable book is essential reading for anyone who wants to understand the shifting terrain of intimacy in American society.","289 pages, Hardcover",Nonfiction,9 follower,92 reviews,2,10 (1%),33 (5%),140 (24%),230 (40%),153 (27%)
Loose Ends,Greg Cox,259,ratings15,"May 1, 2001","Eight hundred feet underground...and deep into danger. It started out as an innocent road trip to Carlsbad Caverns to unwind, but now Max, Isabel, Michael, Liz, and Maria are totally regretting their plan.Hundreds of feet underground, in the cavern gift shop, Liz turns and is stunned to see someone she thought she'd never meet again -- the man who shot her long ago in the diner. Their eyes meet and Liz bolts.But running won't solve the group's new ""problem."" Because the shooter has recognized Liz. Now he wants her dead.And nobody knows why.","277 pages, Mass Market Paperback",Science Fiction,378 follower,15 reviews,160,6 (2%),29 (11%),81 (31%),57 (22%),86 (33%)
Memoirs of an Addicted Brain: A Neuroscientist Examines his Former Life on Drugs,Marc  Lewis,"2,075",ratings186,"October 4, 2011","A gripping, ultimately triumphant memoir that's also the most comprehensive and comprehensible study of the neuroscience of addiction written for the general public.FROM THE ""We are prone to a cycle of craving what we don't have, finding it, using it up or losing it, and then craving it all the more. This cycle is at the root of all addictions, addictions to drugs, sex, love, cigarettes, soap operas, wealth, and wisdom itself. But why should this be so? Why are we desperate for what we don't have, or can't have, often at great cost to what we do have, thereby risking our peace and contentment, our safety, and even our lives?""The answer, says Dr. Marc Lewis, lies in the structure and function of the human brain.Marc Lewis is a distinguished neuroscientist. And, for many years, he was a drug addict himself, dependent on a series of dangerous substances, from LSD to heroin. His narrative moves back and forth between the often dark, compellingly recounted story of his relationship with drugs and a revelatory analysis of what was going on in his brain.He shows how drugs speak to the brain - which is designed to seek rewards and soothe pain - in its own language. He shows in detail the neural mechanics of a variety of powerful drugs and of the onset of addiction, itself a distortion of normal perception.Dr. Lewis freed himself from addiction and ended up studying it. At the age of 30 he traded in his pharmaceutical supplies for the life of a graduate student, eventually becoming a professor of developmental psychology, and then of neuroscience - his field for the last 12 years. This is the story of his journey, seen from the inside out.","320 pages, Hardcover",Nonfiction,78 follower,186 reviews,7,18 (<1%),88 (4%),419 (20%),809 (38%),741 (35%)
Sail,James Patterson,"28,793","ratings2,265","June 9, 2008","Since the death of her husband, Anne Dunne and her three children have struggled in every way. In a last ditch effort to save the family, Anne plans an elaborate sailing vacation to bring everyone together once again. But only an hour out of port, everything is going wrong. The teenage daughter, Carrie, is planning to drown herself. The teenage son, Mark, is high on drugs and ten-year-old Ernie is nearly catatonic. This is the worst vacation ever.Anne manages to pull things together bit by bit, but just as they begin feeling like a family again, something catastrophic happens. Survival may be the least of their concerns. Written with the blistering pace and shocking twists that only James Patterson can master, Sail takes ""Lost"" and ""Survivor"" to a new level of terror.","388 pages, Hardcover",Fiction,345k follower,"2,265 reviews","1,573",627 (2%),"1,845 (6%)","7,570 (26%)","10,562 (36%)","8,189 (28%)"
UnWholly,Neal Shusterman,"59,434","ratings5,124","August 28, 2012","Thanks to Connor, Lev, and Risa — and their high-profile revolt at Happy Jack Harvest Camp — people can no longer turn a blind eye to unwinding. Ridding society of troublesome teens while simultaneously providing much-needed tissues for transplant might be convenient, but its morality has finally been brought into question. However, unwinding has become big business, and there are powerful political and corporate interests that want to see it not only continue, but also expand to the unwinding of prisoners and the impoverished.Cam is a product of unwinding; made entirely out of the parts of other unwinds, he is a teen who does not technically exist. A futuristic Frankenstein, Cam struggles with a search for identity and meaning and wonders if a rewound being can have a soul. And when the actions of a sadistic bounty hunter cause Cam’s fate to become inextricably bound with the fates of Connor, Risa, and Lev, he’ll have to question humanity itself.Rife with action and suspense, this riveting companion to the perennially popular Unwind challenges assumptions about where life begins and ends—and what it means to live.","402 pages, Hardcover",Young Adult,26.4k follower,"5,124 reviews",86,516 (<1%),"1,377 (2%)","8,107 (13%)","22,485 (37%)","26,949 (45%)"
The Future Is Wild,Dougal Dixon,131,ratings13,"December 1, 2002","Imagine the world in the far distant future -- a world without humans, a world so different from ours that, until now, it's been impossible to consider.What creatures will roam the land or swim in the oceans? The Future Is Wild brings to life a world of amazing creatures and sets them loose in our imagination.Based on fundamental biological and evolutionary principles, they could -- and may yet -- exist: 5 million years from now. It cannot fly, but the carakiller is the Amazon's swiftest predator. 100 million years from now. Toratons, descendents of tortoises, are the biggest animals ever to walk the Earth. 200 million years from now. Warrior terabytes disable victims by spraying chemicals at them.In five million years, Northern Europe and North America are covered by ice sheets. Only the hardiest, most adaptable species are able to survive. In 100 million years, Earth is a global hothouse, brimming with life. Another 100 million years and Earth is a single, huge supercontinent and one vast, warm ocean.Using state-of-the-art computer animation, The Future Is Wild is able to transform the imagination into actual images, creating a living world of strange creatures and extraordinary habitats.","160 pages, Paperback",Science,103 follower,13 reviews,295,1 (<1%),5 (3%),34 (25%),42 (32%),49 (37%)
Antigoddess,Kendare Blake,"8,379","ratings1,359","September 10, 2013","Old Gods never die…Or so Athena thought. But then the feathers started sprouting beneath her skin, invading her lungs like a strange cancer, and Hermes showed up with a fever eating away his flesh. So much for living a quiet eternity in perpetual health.Desperately seeking the cause of their slow, miserable deaths, Athena and Hermes travel the world, gathering allies and discovering enemies both new and old. Their search leads them to Cassandra—an ordinary girl who was once an extraordinary prophetess, protected and loved by a god. These days, Cassandra doesn’t involve herself in the business of gods—in fact, she doesn’t even know they exist. But she could be the key in a war that is only just beginning. Because Hera, the queen of the gods, has aligned herself with other of the ancient Olympians, who are killing off rivals in an attempt to prolong their own lives. But these anti-gods have become corrupted in their desperation to survive, horrific caricatures of their former glory. Athena will need every advantage she can get, because immortals don’t just flicker out. Every one of them dies in their own way. Some choke on feathers. Others become monsters. All of them rage against their last breath.The Goddess War is about to begin.","333 pages, Hardcover",Fantasy,55.1k follower,"1,359 reviews",36,305 (3%),826 (9%),"2,390 (28%)","2,918 (34%)","1,940 (23%)"
The Blood of Gods,Conn Iggulden,"7,892",ratings362,"January 1, 2013","The fifth and final instalment of the Emperor series.Julius Caesar has been assassinated. A nation is in mourning. Revenge will be bloody.Rome’s great hero Julius Caesar has been brutally murdered by his most trusted allies. While these self-appointed Liberatores seek refuge in the senate, they have underestimated one man: Caesar’s adopted son Octavian, a man whose name will echo through history as Augustus Caesar.Uniting with his great rival Mark Antony, Octavian will stop at nothing to seek retribution from the traitors and avenge his father’s death. His greatest hatred is reserved for Brutus, Caesar’s childhood friend and greatest ally, now leader of the conspirators.As the people take to the streets of Rome, the Liberatores must face their fate. Some flee the city; others will not escape mob justice. Not a single one will die a natural death. And the reckoning will come for Brutus on the sweeping battlefield at Philippi.","409 pages, Hardcover",Historical Fiction,"5,342 follower",362 reviews,115,25 (<1%),149 (1%),"1,072 (13%)","3,070 (38%)","3,576 (45%)"
Hungry for You,Lynsay Sands,"14,495",ratings514,"November 30, 2010","This vampire has been alone for far too long . . .As one of the most ancient in the Argeneau clan, Cale Valens has given up on finding a life mate. His friends and family, however, have not. In fact, they believe they've finally found his perfect match. Getting them together, however, requires one little white lie . . .Alexandra Willan is in a panic. Her restaurant is due to open in two weeks, but her chef just walked out. Then a highly recommended replacement arrives, an impossibly handsome culinary genius who sends electric tingles racing through her body . . .Except he can't cook. In fact, Cale hasn't eaten real food in two thousand years. Yet he's determined to prove to Alex his prowess in the kitchen . . . and elsewhere. Because never has he hungered so for any mortal woman. And not just for a taste of her, but for the whole delicious feast!","384 pages, Mass Market Paperback",Paranormal Romance,11.6k follower,514 reviews,123,60 (<1%),348 (2%),"2,211 (15%)","4,960 (34%)","6,916 (47%)"
The Third Caliph,Alex Archer,253,ratings17,"March 2, 2013","A holy war. An ancient scroll lost in history…until now.During a dig in Morocco, archaeologist Annja Creed and her companions are nearly buried alive when the khettara ceiling collapses, revealing a 1,300-year-old corpse. But when Bedouin bandits raid the camp, Annja barely escapes with her life…and half of a scroll in ancient Kufic script. Her companions' survival now depends on her.The scroll dates back to 656 AD, when Muslim raised sword against Muslim and the assassination of the third caliph left no clear heir to Muhammad's teachings. It's a coveted find. Annja quickly finds herself caught between a devious terrorist whose family honor depends on destroying what she possesses and a ruthless CIA team. Both believe the end justifies the means. And that Annja cannot allow.","320 pages, Mass Market Paperback",Fantasy,226 follower,17 reviews,96,1 (<1%),15 (5%),77 (30%),86 (33%),74 (29%)
"Dreyfus: Politics, Emotion, and the Scandal of the Century",Ruth Harris,191,ratings30,"January 1, 2010","The definitive history of the infamous scandal that shook a nation and stunned the world In 1894, Alfred Dreyfus, a Jewish officer in the French army, was wrongfully convicted of being a spy for Germany and imprisoned on Devil's Island. Over the following years, attempts to correct this injustice tore France apart, inflicting wounds on the society which have never fully healed. But how did a fairly obscure miscarriage of justice come to break up families in bitterness, set off anti-Semitic riots across the French empire, and nearly trigger a coup d'état? How did a violently reactionary, obscurantist attitude become so powerful in a country that saw itself as the home of enlightenment? Why did the battle over a junior army officer occupy the foremost writers and philosophers of the age, from Émile Zola to Marcel Proust, Émile Durkheim, and many others? What drove the anti-Dreyfusards to persist in their efforts even after it became clear that much of the prosecution's evidence was faked? Drawing upon thousands of previously unread and unconsidered sources, prizewinning historian Ruth Harris goes beyond the conventional narrative of truth loving democrats uniting against proto-fascists. Instead, she offers the first in-depth history of both sides in the Affair, showing how complex interlocking influences—tensions within the military, the clashing demands of justice and nationalism, and a tangled web of friendships and family connections—shaped both the coalition working to free Dreyfus and the formidable alliances seeking to protect the reputation of the army that had convicted him. Sweeping and engaging, Dreyfus offers a new understanding of one of the most contested and significant moments in modern history.","560 pages, Hardcover",History,3 follower,30 reviews,53,1 (<1%),10 (5%),55 (28%),82 (42%),43 (22%)
"Chew, Vol. 5: Major League",John Layman,"9,405",ratings401,"April 18, 2012","Tony Chu - the cibopathic federal agent with the ability to get psychic impressions from what he eats - has been kidnapped! He was ambushed, knocked out, brought to a remote location, and bound securely. His captor intends to feed Tony from a menu of his choosing, to find out what Tony can see, in order to learn from him. His daughter, Olive, has been kidnapped for the exact same reason. Two kidnappers, two captives, and two very different outcomes. Presenting the fifth storyline of the New York Times bestselling, Harvey and multiple Eisner Award-winning series about cops, crooks, cooks, cannibals, clairvoyants - and kidnappers!Book Details: 
   Format: Paperback 
   Publication Date: 5/8/2012 
   Pages: 120","120 pages, Paperback",Graphic Novels,568 follower,401 reviews,666,208 (2%),332 (3%),"1,501 (15%)","3,446 (36%)","3,918 (41%)"
