Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"Power to the People: How the Coming Energy Revolution Will Transform an Industry, Change Our Lives, and Maybe Even Save the Planet",Vijay V. Vaitheeswaran,82,ratings10,"January 3, 2005","""By far the most helpful, entertaining, up-to-date and accessible treatment of the energy-economy-environment problematique available."" --John P. Holdren, Scientific American A fiercely independent and irresistibly entertaining look at the economic, political and technological forces that are reshaping the world's management of energy resources, Power to the People has been hailed as ""as good a manifesto for the new energy world as you will find."" (Fred Pearce, New Scientist). The Economist's Environment and Energy correspondent, Vijay V. Vaitheeswaran sees great opportunity in the energy realm today, and he documents an energy revolution already under way. From the corporate boardroom of a Texas oil titan who denies the reality of global warming, to a think tank nestled in the Rocky Mountains where a visionary named Amory Lovins is developing hydrogen fuel-cell technology that could make the internal combustion engine obsolete, Vaitheeswaran gamely pursues the people who hold the keys to our future. Avoiding the traditional divide that pits free markets against the wisdom of conservation and the need for clean energy, Power to the People debunks myths without debunking hope.","368 pages, Paperback",Nonfiction,8 follower,10 reviews,6,2 (2%),11 (13%),33 (40%),28 (34%),8 (9%)
A Bend in Time,Michelle  Miles,11,ratings3,"November 7, 2006","A girl...a hit man...and a time machine.When hitman Dane Fortune was hired to kill the beautiful and sassy Skye Ransom, he never counted on her leading him on a game of cat and mouse through time...or that he'd just as soon kiss her as kill her.When Skye Ransom finds her parents murdered, she learns a hit man is responsible and she's his next target. While trying to outrun her would-be murderer, she inadvertently transports herself back in time. Her biggest problem? Sexy Dane Fortune follows her to carry out his hit...or has he?","212 pages, Paperback",favorites,171 follower,3 reviews,46,0 (0%),0 (0%),2 (18%),4 (36%),5 (45%)
Earth (The Book): A Visitor's Guide to the Human Race,Jon   Stewart,"27,143","ratings1,232","September 1, 2010","The eagerly awaited new book from the Emmy-winning, Oscar-hosting, Daily Show- anchoring Jon Stewart--the man behind the megaseller America (The Book) .Where do we come from? Who created us? Why are we here? These questions have puzzled us since the dawn of time, but when it became apparent to Jon Stewart and the writers of The Daily Show that the world was about to end, they embarked on a massive mission to write a book that summed up the human race: What we looked like; what we accomplished; our achievements in society, government, religion, science and culture -- all in a tome of approximately 256 pages with lots of color photos, graphs and charts.After two weeks of hard work, they had their book. Earth (The Book) is the definitive guide to our species. With their trademark wit, irreverence, and intelligence, Stewart and his team will posthumously answer all of life's most hard-hitting questions, completely unburdened by objectivity, journalistic integrity, or even accuracy.","246 pages, Hardcover",Humor,"1,114 follower","1,232 reviews",10,648 (2%),"1,596 (5%)","6,310 (23%)","9,838 (36%)","8,751 (32%)"
Dogside Story,Patricia Grace,232,ratings29,"January 1, 2001","There is conflict in the whanau. The young man, Te Rua, holds a 'secret for life, the one to die with'. But he realises that if he is to acknowledge and claim his daughter, the secret will have to be told.'The Sisters' are threatening to drag the whanau through the courts. But why? What is really going on?This rich and dramatic novel, threaded with humour, by one of New Zealand's finest writers presents a powerful picture of Maori in modern times.","312 pages, Paperback",Fiction,145 follower,29 reviews,60,10 (4%),19 (8%),74 (31%),70 (30%),59 (25%)
The Sword Thief,Peter Lerangis,"50,535","ratings1,425","April 1, 2009","Amy and Dan Cahill have been located once again, this time in the company of the notoriously unreliable Alistair Oh. Could they have been foolish enough to make an alliance?Spies report that Amy and Dan seem to be tracking the life of one of the most powerful fighters the world has ever known. If this fearsome warrior was a Cahill, his secrets are sure to be well-guarded... and the price to uncover them just might be lethal.","156 pages, Hardcover",Mystery,776 follower,"1,425 reviews",141,"1,640 (3%)","3,198 (6%)","12,261 (24%)","15,154 (29%)","18,282 (36%)"
Khan: Empire of Silver,Conn Iggulden,"14,604",ratings522,"December 28, 2010","The Great Khan is dead. His vast empire hangs in the balance, an empire he forged with raw courage, guile, tactical brilliance, unswerving dedication to his people, and the force of his own indomitable will. Now the very qualities that united the fierce Mongol tribes threaten to tear them apart, as the heirs of Genghis maneuver for dominance. In the end, only one can command ... THE EMPIRE OF SILVER Conn Iggulden’s #1 internationally bestselling epics of historical fiction have enthralled millions of readers around the world. In his spectacular novels about the life and legacy of Genghis Khan, he has traced the path of the legendary conqueror from the harsh grasslands of his youth to the pinnacle of an unprecedented empire. Now, even as they struggle for supremacy among themselves, Genghis’s sons and grandsons extend the reach of his vision, taking their armies farther than ever before, into southern China and across the steppes and rugged mountains of Russia to the vulnerable heart of Europe, where they will face the most courageous warriors the West commands. Genghis’s tough and canny heir, Ogedai, is on the verge of being proclaimed the new Khan. But Ogedai has mysteriously delayed his coronation ceremony to complete a fantastic project many deem a folly: the building of Karakorum, a magnificent city amid the wild plains. His puzzling decision emboldens his arrogant brother Chagetai to violently challenge him, while their noble sibling Tolui and his beautiful, wily wife, Sorhatani, will be caught between the two.Chagetai’s attempt at rebellion reveals shocking truths about Ogedai’s health and imperiled future. As one brother awaits his fate, another awaits his moment to seize power, while spies and assassins play out the ambitions and destinies of their masters. With his celebrated synthesis of riveting storytelling and peerless historical detail, Conn Iggulden takes his saga of the great Mongol khans to unforgettable new heights, bringing these fabled conquerors and their singular people to vivid life for a new generation of readers.","387 pages, Hardcover",Historical Fiction,"5,342 follower",522 reviews,115,39 (<1%),177 (1%),"1,666 (11%)","5,622 (38%)","7,100 (48%)"
Odd Apocalypse,Dean Koontz,"28,688","ratings2,308","January 1, 2012","Once presided over by a Roaring ’20s Hollywood mogul, the magnificent West Coast estate known as Roseland now harbors a reclusive billionaire financier and his faithful servants — and their guests: Odd Thomas, the young fry cook who sees the dead and tries to help them, and Annamaria, his inscrutably charming traveling companion. Fresh from a harrowing clash with lethal adversaries, they welcome their host’s hospitality. But Odd’s extraordinary eye for the uncanny detects disturbing secrets that could make Roseland more hell than haven.Soon enough the house serves up a taste of its terrors, as Odd begins to unravel the darkest mystery of his curious career. What consequences await those who confront evil at its most profound? Odd only knows.","464 pages, Paperback",Horror,36.2k follower,"2,308 reviews",918,335 (1%),"1,439 (5%)","6,488 (22%)","10,455 (36%)","9,971 (34%)"
That Perfect Someone,Johanna Lindsey,"7,609",ratings385,"June 15, 2010","Returning to the world of her beloved Malory family, #1 New York Times bestselling author Johanna Lindsey sweeps readers away on a seductive adventure in which a detested marriage contract turns childhood enemies into passionate lovers.Nine years ago, Richard Allen fled England and his controlling father. Determined to live his own life, he took to the sea and settled in the Caribbean, joining a band of treasure-hunting pirates and adopting the persona of a carefree, seductive Frenchman named Jean Paul to guard the secrets of his past. When he slips back into England to carry out an urgent task, Richard becomes infatuated with a married woman, Georgina Malory. But his reckless attempt to woo Georgina at a masked ball turns out to be the worst mistake of his life because it brings him face to face with another beautiful woman.Thrilled that her solicitors have finally come up with a way to free her from her betrothal contract to the Earl of Manford’s son who abandoned her years ago, heiress Julia Miller is ready for the marriage mart and hopes to find that perfect someone at her friend Georgina’s ball. Charmed by a masked Frenchman who gives her her first kiss, she can’t help but pursue this mysterious man—until she makes a shocking discovery. Now, to avoid falling into a ruthless nobleman’s trap, Julia must enter a risky, intimate charade with a man she never believed she could love.","384 pages, Hardcover",Historical Romance,"6,880 follower",385 reviews,157,92 (1%),372 (4%),"1,741 (22%)","2,631 (34%)","2,773 (36%)"
Practicing New Historicism,Catherine Gallagher,129,ratings9,"June 15, 2000","For almost twenty years, new historicism has been a highly controversial and influential force in literary and cultural studies. In Practicing the New Historicism, two of its most distinguished practitioners reflect on its surprisingly disparate sources and far-reaching effects.In lucid and jargon-free prose, Catherine Gallagher and Stephen Greenblatt focus on five central aspects of new recurrent use of anecdotes, preoccupation with the nature of representations, fascination with the history of the body, sharp focus on neglected details, and skeptical analysis of ideology. Arguing that new historicism has always been more a passionately engaged practice of questioning and analysis than an abstract theory, Gallagher and Greenblatt demonstrate this practice in a series of characteristically dazzling readings of works ranging from paintings by Joos van Gent and Paolo Uccello to Hamlet and Great Expectations.By juxtaposing analyses of Renaissance and nineteenth-century topics, the authors uncover a number of unexpected contrasts and connections between the two periods. Are aspects of the dispute over the Roman Catholic doctrine of the Eucharist detectable in British political economists' hostility to the potato? How does Pip's isolation in Great Expectations shed light on Hamlet's doubt?Offering not only an insider's view of new historicism, but also a lively dialogue between a Renaissance scholar and a Victorianist, Practicing the New Historicism is an illuminating and unpredictable performance by two of America's most respected literary scholars.""Gallagher and Greenblatt offer a brilliant introduction to new historicism. In their hands, difficult ideas become coherent and accessible.""— Choice""A tour de force of new literary criticism. . . . Gallagher and Greenblatt's virtuoso readings of paintings, potatoes (yes, spuds), religious ritual, and novels—all 'texts'—as well as essays on criticism and the significance of anecdotes, are likely to take their place as model examples of the qualities of the new critical school that they lead. . . . A zesty work for those already initiated into the incestuous world of contemporary literary criticism-and for those who might like to see what all the fuss is about.""— Kirkus Reviews , starred review","259 pages, Paperback",Nonfiction,2 follower,9 reviews,17,6 (4%),8 (6%),41 (31%),51 (39%),23 (17%)
The Vanishing Tribe,Alex Archer,255,ratings9,"May 2, 2013","A lost city. A missing tribe. And treasure beyond imagining…When archaeologist Annja Creed attends an auction in Botswana featuring personal effects of an infamous explorer, she purchases a small and seemingly unremarkable piece of art. It's not until the explorer's son makes a desperate attempt to steal it that Annja uncovers the secret of the painting…or rather, the secret map behind the painting.The map points to the Lost City of the San tribe, bushmen who had long ago disappeared off the face of the planet and whose city—so legend has it—was once littered with diamonds. But is the map an epic archaeological discovery or a fantastic work of fiction? Compelled to find out, Annja must face not only the perils of the African bush, but a treacherous son determined to take back his father's greatest legacy…...no matter what the cost.","320 pages, Mass Market Paperback",Fantasy,226 follower,9 reviews,96,2 (<1%),10 (3%),76 (29%),96 (37%),71 (27%)
35 kilos d'espoir,Anna Gavalda,"4,532",ratings345,"January 1, 2002","Grégoire est renvoyé de son collège, et son grand-père, qu'il adore, refuse de le consoler. ""D'accord, j'ai compris. Je ne suis pas complètement crétin, quand même. Je voudrais bien travailler ; mais l'ennui, c'est que je n'y arrive pas. Tout ce qui se passe à l'école, c'est comme si c'était du chinois pour moi. Ça rentre par une oreille et ça ressort de l'autre."" Grégoire déteste l'école si fort, qu'en sixième, il a déjà redoublé deux fois. Le seul endroit qu'il aime, son refuge, c'est le cabanon de son grand-père Léon, avec qui il passe des heures à bricoler. Quand Grégoire est renvoyé du collège, Léon est furieux, cette fois. Il renonce à consoler son petit-fils et lui refuse sa protection. Il est peut-être temps pour Grégoire d'accepter de grandir...","96 pages, Paperback",France,"1,658 follower",345 reviews,62,134 (2%),378 (8%),"1,124 (24%)","1,523 (33%)","1,373 (30%)"
Echo,Jack McDevitt,"3,226",ratings249,"November 1, 2010","A new novel of the fantastic unknown by the national bestselling author of Time Travelers Never Die .Eccentric Sunset Tuttle spent his life searching in vain for forms of alien life. Thirty years after his death, a stone tablet inscribed with cryptic, indecipherable symbols is found in the possession of Tuttle's onetime lover, and antiquities dealer Alex Benedict is anxious to discover what secret the tablet holds. It could be proof that Tuttle had found what he was looking for. To find out, Benedict and his assistant embark on their own voyage of discovery-one that will lead them directly into the path of a very determined assassin who doesn't want those secrets revealed.","371 pages, Hardcover",Science Fiction,"1,276 follower",249 reviews,171,15 (<1%),114 (3%),798 (24%),"1,482 (45%)",817 (25%)
Batwoman: Elegy,Greg Rucka,"13,179",ratings727,"June 14, 2011","A new era begins as Batwoman is unleashed on Gotham City! Marked by the blood-red bat emblem, Kate Kane is a soldier fighting her own private war - one that began years ago and haunts her every waking moment. In this first tale, Batwoman battles a madwoman known only as Alice, inspired by Alice in Wonderland, who sees her life as a fairy tale and everyone around her as expendable extras!  Batwoman must stop Alice from unleashing a toxic death cloud over all of Gotham City -- but Alice has more up her sleeve than just poison, and Batwoman's life will never ever be the same again.  Also, witness the origin of Batwoman in the shocking and tragic story ""Go,"" in which young Kate Kane and her family are kidnapped by terrorists, and Kate's life - and the lives of her family - will never be the same!  Detective Comics #854–860.","192 pages, Hardcover",Comics,"1,845 follower",727 reviews,"1,350",313 (2%),536 (4%),"2,007 (15%)","4,213 (31%)","6,110 (46%)"
The Lost Twin,Sophie Cleverly,"5,287",ratings507,"February 26, 2015","This is the story of how I became my sister…A spine-tingling mystery set in a creepily atmospheric boarding school. Ivy must uncover the secrets behind her twin sister Scarlet’s disappearance before it’s too late.When troublesome Scarlet mysteriously disappears from Rookwood School, terrifying Miss Fox invites her quiet twin sister Ivy to ‘take her place’.Ivy reluctantly agrees in the hopes of finding out what happened to her missing sister. For only at Rookwood will Ivy be able to unlock the secrets of Scarlet’s disappearance, through a scattered trail of diary pages carefully hidden all over the school.Can Ivy solve the mystery before Miss Fox suspects? Or before an even greater danger presents itself?","312 pages, Paperback",Mystery,444 follower,507 reviews,15,63 (1%),115 (2%),652 (12%),"1,543 (29%)","2,914 (55%)"
"Dearly, Beloved",Lia Habel,"2,320",ratings345,"September 25, 2012","Can the living coexist with the living dead?  That’s the question that has New Victorian society fiercely divided ever since the mysterious plague known as “The Laz” hit the city of New London and turned thousands into walking corpses. But while some of these zombies are mindless monsters, hungry for human flesh, others can still think, speak, reason, and control their ravenous new appetites. Just ask Nora Dearly, the young lady of means who was nearly kidnapped by a band of sinister zombies but valiantly rescued by a dashing young man . . . of the dead variety. Nora and her savior, the young zombie soldier Bram Griswold, fell hopelessly in love. But others feel only fear and loathing for the reanimated dead. Now, as tensions grow between pro- and anti-zombie factions, battle lines are being drawn in the streets. And though Bram is no longer in the New Victorian army, he and his ex-commando zombie comrades are determined to help keep the peace. That means taking a dangerous stand between The Changed, a radical group of sentient zombies fighting for survival, and The Murder, a masked squad of urban guerrillas hellbent on destroying the living dead. But zombies aren’t the only ones in danger: Their living allies are also in The Murder’s crosshairs, and for one vengeful zealot, Nora Dearly is the number one target. As paranoia, prejudice, and terrorist attacks threaten to plunge the city into full-scale war, Nora’s scientist father and his team continue their desperate race to unlock the secrets of “The Laz” and find a cure. But their efforts may be doomed when a mysterious zombie appears bearing an entirely new strain of the virus—and the nation of New Victoria braces for a new wave of the apocalypse. Lia Habel’s spellbinding, suspenseful sequel to Dearly, Departed takes her imaginative mash-up of period romance, futuristic thriller, and zombie drama to a whole new level of innovative and irresistible storytelling.","496 pages, Hardcover",Zombies,"1,044 follower",345 reviews,7,65 (2%),205 (8%),531 (22%),754 (32%),765 (32%)
The Last Summer of the World,Emily Mitchell,170,ratings39,"June 18, 2007","In the summer of 1918, with the Germans threatening Paris, Edward Steichen arrives in France to photograph the war for the American army. France is full of poignant memories: his early artistic successes, his marriage, the births of his two daughters. But as he takes up his first command, he learns that his wife Clara has filed suit against her friend, the painter Marion Beckett, charging that she was Steichen's lover in the summer before the war.Flying over the fields of France, Steichen struggles to understand what went wrong in his seemingly idyllic life. His search for answers takes him into his own complex past, toward a painful self-understanding and the discovery of new ways of seeing the world.Told with the elegance of Michael Cunningham's The Hours and the historical rendering of Colm Tóibín's The Master, The Last Summer of the World captures the life and heart of a great photographer and of a world beset by war.","390 pages, Hardcover",Historical Fiction,24 follower,39 reviews,61,4 (2%),8 (4%),35 (20%),74 (43%),49 (28%)
Dirty Love,Andre Dubus III,"3,774",ratings576,"October 7, 2013","In this heartbreakingly beautiful book of disillusioned intimacy and persistent yearning, beloved and celebrated author Andre Dubus III explores the bottomless needs and stubborn weaknesses of people seeking gratification in food and sex, work and love.In these linked novellas in which characters walk out the back door of one story and into the next, love is ""dirty""—tangled up with need, power, boredom, ego, fear, and fantasy. On the Massachusetts coast north of Boston, a controlling manager, Mark, discovers his wife's infidelity after twenty-five years of marriage. An overweight young woman, Marla, gains a romantic partner but loses her innocence. A philandering bartender/aspiring poet, Robert, betrays his pregnant wife. And in the stunning title novella, a teenage girl named Devon, fleeing a dirty image of her posted online, seeks respect in the eyes of her widowed great-uncle Francis and of an Iraq vet she’s met surfing the Web.Slivered by happiness and discontent, aging and death, but also persistent hope and forgiveness, these beautifully wrought narratives express extraordinary tenderness toward human beings, our vulnerable hearts and bodies, our fulfilling and unfulfilling lives alone and with others.","304 pages, Hardcover",Fiction,995 follower,576 reviews,37,131 (3%),425 (11%),"1,216 (32%)","1,326 (35%)",676 (17%)
Callsign: King,Jeremy Robinson,"1,092",ratings61,"June 1, 2011","The fabled Elephant Graveyard has been discovered. It contains enough ivory to make Ethiopia a wealthy nation. But the cave contains more than physical riches-it also holds the means to control the world. Fifteen scientists enter the cave. Only one leaves.Jack Sigler, Callsign: King (field leader of the covert, black ops Chess Team) receives a cryptic text from Sara Fogg, his girlfriend and CDC ""disease detective"". A catastrophic disease has been reported in Ethiopia's Great Rift Valley, but Fogg suspects something more is going on. Her suspicion is confirmed when King's arrival in Africa is met by a high speed assassination attempt.As King fights against two competing, high-tech mercenary forces, each struggling for control of the deadly discovery, Fogg disappears. Working with the surviving member of the science team that made the discovery, King begins a search for Fogg and the source of the potential plague that takes him back to the Great Rift Valley, back to the Elephant Graveyard, and brings him face-to-face with modern man's origins.","156 pages, Kindle Edition",Thriller,"2,324 follower",61 reviews,132,9 (<1%),32 (2%),214 (19%),400 (36%),437 (40%)
