Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"92,438","ratings3,272","December 18, 2006","NEW YORK TIMES BESTSELLER - The instant classic about why some ideas thrive, why others die, and how to improve your idea's chances--essential reading in the ""fake news"" era.Mark Twain once observed, ""A lie can get halfway around the world before the truth can even get its boots on."" His observation rings true: Urban legends, conspiracy theories, and bogus news stories circulate effortlessly. Meanwhile, people with important ideas--entrepreneurs, teachers, politicians, and journalists--struggle to make them ""stick.""In Made to Stick, Chip and Dan Heath reveal the anatomy of ideas that stick and explain ways to make ideas stickier, such as applying the human scale principle, using the Velcro Theory of Memory, and creating curiosity gaps. Along the way, we discover that sticky messages of all kinds--from the infamous ""kidney theft ring"" hoax to a coach's lessons on sportsmanship to a vision for a new product at Sony--draw their power from the same six traits.Made to Stick will transform the way you communicate. It's a fast-paced tour of success stories (and failures): the Nobel Prize-winning scientist who drank a glass of bacteria to prove a point about stomach ulcers; the charities who make use of the Mother Teresa Effect; the elementary-school teacher whose simulation actually prevented racial prejudice.Provocative, eye-opening, and often surprisingly funny, Made to Stick shows us the vital principles of winning ideas--and tells us how we can apply these rules to making our own messages stick.","291 pages, Hardcover",Business,"1,348 follower","3,272 reviews",46,"2,965 (3%)","4,805 (5%)","17,523 (18%)","32,718 (35%)","34,427 (37%)"
The Making of Another Major Motion Picture Masterpiece,Tom Hanks,"12,521","ratings2,305","May 9, 2023","From the Academy Award-winning actor and best-selling author: a novel about the making of a star-studded, multimillion-dollar superhero action film . . . and the humble comic books that inspired it. Funny, touching, and wonderfully thought-provoking, while also capturing the changes in America and American culture since World War II.Part One of this story takes place in 1947. A troubled soldier, returning from the war, meets his talented five-year-old nephew, leaves an indelible impression, and then disappears for twenty-three years.Cut to 1970: The nephew, now drawing underground comic books in Oakland, California, reconnects with his uncle and, remembering the comic book he saw when he was five, draws a new version with his uncle as a World War II fighting hero.Cut to the present day:  A commercially successful director discovers the 1970 comic book and decides to turn it into a contemporary superhero movie.Cue the cast:  We meet the film's extremely difficult male star, his wonderful leading lady, the eccentric writer/director, the producer, the gofer production assistant, and everyone else on both sides of the camera.Bonus material:  Interspersed throughout are three comic books that are featured in the story--all created by Tom Hanks himself--including the comic book that becomes the official tie-in to this novel's major motion picture masterpiece.","448 pages, Hardcover",Fiction,"1,966 follower","2,305 reviews",6,349 (2%),979 (7%),"3,463 (27%)","4,892 (39%)","2,838 (22%)"
Leven Thumps and the Wrath of Ezra,Obert Skye,"9,686",ratings283,"September 30, 2008","Gear up for the most unFoogettable escapade yet! Powered by belief and determination, our trusty band of offbeat friends take on an evil menace that threatens the dreams of mankind. Get ready to dream the impossible. The dreams of mankind are in grave danger as the Dearth, the true evil beneath the soil, rises above ground and slowly gains the strength he needs to defeat Leven Thumps. Leven, now the Want, is also gaining strength. Will he discover his new power before the Dearth finds him? Sycophant Run is on the brink of war. The secret of how to kill sycophants is now more a threat than ever. Can Clover and the sycophants protect the only gateway to Reality now that they re so vulnerable. And speaking of Reality, Terry and Addy are about to join forces with a one- time janitor and the angriest, most confused toothpick alive Ezra. What kind of power is raging inside that sliver of wood? Get ready to ride a Wave, release a Longing,find the Invisible Village, travel by rope,wrestle in chocolate, and, of course, dream theimpossible! Join Leven, Winter, Geth, and Cloveron the most unFoogettable adventure yet!","400 pages, Hardcover",Fantasy,846 follower,283 reviews,43,219 (2%),568 (5%),"2,113 (21%)","3,040 (31%)","3,746 (38%)"
The Poppy War,R.F. Kuang,"248,947","ratings40,117","May 1, 2018","An epic historical military fantasy, inspired by the bloody history of China’s twentieth century and filled with treachery and magic.When Rin aced the Keju—the Empire-wide test to find the most talented youth to learn at the Academies—it was a shock to everyone: to the test officials, who couldn’t believe a war orphan from Rooster Province could pass without cheating; to Rin’s guardians, who believed they’d finally be able to marry her off and further their criminal enterprise; and to Rin herself, who realized she was finally free of the servitude and despair that had made up her daily existence. That she got into Sinegard—the most elite military school in Nikan—was even more surprising.But surprises aren’t always good.Because being a dark-skinned peasant girl from the south is not an easy thing at Sinegard. Targeted from the outset by rival classmates for her color, poverty, and gender, Rin discovers she possesses a lethal, unearthly power—an aptitude for the nearly-mythical art of shamanism. Exploring the depths of her gift with the help of a seemingly insane teacher and psychoactive substances, Rin learns that gods long thought dead are very much alive—and that mastering control over those powers could mean more than just surviving school.For while the Nikara Empire is at peace, the Federation of Mugen still lurks across a narrow sea. The militarily advanced Federation occupied Nikan for decades after the First Poppy War, and only barely lost the continent in the Second. And while most of the people are complacent to go about their lives, a few are aware that a Third Poppy War is just a spark away . . .Rin’s shamanic powers may be the only way to save her people. But as she finds out more about the god that has chosen her, the vengeful Phoenix, she fears that winning the war may cost her humanity . . . and that it may already be too late.","545 pages, ebook",Fantasy,48.5k follower,"40,117 reviews",18,"2,995 (1%)","9,900 (3%)","35,767 (14%)","92,085 (36%)","108,200 (43%)"
Bellevue: Three Centuries of Medicine and Mayhem at America's Most Storied Hospital,David M. Oshinsky,"6,176",ratings791,"November 15, 2016","David Oshinsky chronicles the history of America's oldest hospital and in so doing also charts the rise of New York to the nation's preeminent city, the path of American medicine from butchery and quackery to a professional and scientific endeavor, and the growth of a civic institution. From its origins in 1738 as an almshouse and pesthouse, Bellevue today is a revered public hospital bringing first-class care to anyone in need. With its diverse, ailing, and unprotesting patient population, the hospital was a natural laboratory for the nation's first clinical research. It treated tens of thousands of Civil War soldiers, launched the first civilian ambulance corps and the first nursing school for women, pioneered medical photography and psychiatric treatment, and spurred New York City to establish the country's first official Board of Health. As medical technology advanced, ""voluntary"" hospitals began to seek out patients willing to pay for their care. For charity cases, it was left to Bellevue to fill the void. The latter decades of the twentieth century brought rampant crime, drug addiction, and homelessness to the nation's struggling cities problems that called a public hospital's very survival into question. It took the AIDS crisis to cement Bellevue's enduring place as New York's ultimate safety net, the iconic hospital of last resort.","400 pages, Hardcover",Nonfiction,128 follower,791 reviews,25,26 (<1%),105 (1%),826 (13%),"2,655 (42%)","2,564 (41%)"
"Polysecure: Attachment, Trauma and Consensual Nonmonogamy",Jessica Fern,"9,602","ratings1,145","October 23, 2020","Attachment theory has entered the mainstream, but most discussions focus on how we can cultivate secure monogamous relationships. What if, like many people, you're striving for secure, happy attachments with more than one partner? Polyamorous psychotherapist Jessica Fern breaks new ground by extending attachment theory into the realm of consensual nonmonogamy. Using her nested model of attachment and trauma, she expands our understanding of how emotional experiences can influence our relationships. Then, she sets out six specific strategies to help you move toward secure attachments in your multiple relationships. Polysecure is both a trailblazing theoretical treatise and a practical guide.","290 pages, Kindle Edition",Nonfiction,146 follower,"1,145 reviews",9,43 (<1%),140 (1%),861 (8%),"3,244 (33%)","5,314 (55%)"
The Witch's Heart,Genevieve Gornichec,"48,759","ratings7,503","February 9, 2021","When a banished witch falls in love with the legendary trickster Loki, she risks the wrath of the gods in this moving, subversive debut novel that reimagines Norse mythology. Angrboda's story begins where most witches' tales end: with a burning. A punishment from Odin for refusing to provide him with knowledge of the future, the fire leaves Angrboda injured and powerless, and she flees into the farthest reaches of a remote forest. There she is found by a man who reveals himself to be Loki, and her initial distrust of him transforms into a deep and abiding love. Their union produces three unusual children, each with a secret destiny, who Angrboda is keen to raise at the edge of the world, safely hidden from Odin's all-seeing eye. But as Angrboda slowly recovers her prophetic powers, she learns that her blissful life—and possibly all of existence—is in danger. With help from the fierce huntress Skadi, with whom she shares a growing bond, Angrboda must choose whether she’ll accept the fate that she's foreseen for her beloved family…or rise to remake their future. From the most ancient of tales this novel forges a story of love, loss, and hope for the modern age.","359 pages, Hardcover",Fantasy,"2,207 follower","7,503 reviews",7,670 (1%),"2,234 (4%)","8,893 (18%)","18,969 (38%)","17,993 (36%)"
The Wild Blue: The Men and Boys Who Flew the B-24s Over Germany 1944-45,Stephen E. Ambrose,"9,895",ratings458,"January 1, 2001","The Barnes & Noble ReviewMaster WWII military historian Stephen Ambrose, bestselling author of such classic works as 
Band of Brothers
 and 
D-Day
, hits the front lines again with this exciting and compelling look at the courageous young men who flew the massive B-24 bombers over Germany during the last two years of World War II. The focus of the book is on George McGovern, the 1972 Democratic presidential candidate, who, ironically, was lambasted by the right for his anti-Vietnam stance. Here, he shines brightly as an American airborne hero, bravely piloting his huge and awkward bomber through massive German flak bombing. McGovern also comes across as a fine commanding officer, deeply caring about the men under his authority. McGovern, at the tender age of 22, wound up flying 35 missions and ultimately won the Distinguished Flying Cross.The B-24 was not an easy machine to fly. It had a thin aluminum skin, which made it sufficiently airworthy but terribly susceptible to attack from ground-based enemy gunfire. It was a simple machine, though -- built with one purpose in mind: dropping a maximum load of 8,800 pounds of bombs. There were no windshield wipers, so a pilot like McGovern was often forced to stick his head out the window of the plane to see where he was going! Above 10,000 feet, the only way to breathe was through an oxygen mask. There was no heat, which made the bombing runs that much more arduous. And there were no bathrooms, meaning that the pilots and their crews had to use ""relief tubes.""Ambrose goes into much useful detail on the origins of the pilots themselves. Interestingly, they were all volunteers -- the Army Air Corps (the precursor to the modern Air Force) did not want to make anyone take part in this difficult duty. They came from all walks of life. Some were college graduates, while others were still in high school. Many went straight from the farm to the airfield. The pilots were treated quite well by the AAC, considering that they were part of the same armed forces that tended to dehumanize servicemen in order to get the maximum use out of them. They got to wear winged insignia on their uniforms. They got extra pay. As volunteers, they knew what they were getting into, unlike the typical draftee. Most of all, they wanted to serve -- and they wanted to fly.Once again, Stephen Ambrose has turned his spotlight on a special and unique facet of the U.S. military and brought the heroism and courage of the American soldier back home to us. In his own way, Ambrose himself has done a great service to the American people. (Nicholas Sinisi)Nicholas Sinisi is the Barnes&Noble.com History editor.","299 pages, Hardcover",History,"2,095 follower",458 reviews,196,96 (<1%),407 (4%),"2,237 (22%)","4,082 (41%)","3,073 (31%)"
When the Heart Cries,Cindy Woodsmall,"4,987",ratings532,"January 1, 2006","When Hannah dares to love across the boundaries of tradition, will she lose everything?Despite being raised in a traditional Old Order Amish family, seventeen-year-old Hannah Lapp desires to break with custom, forgo baptism into the faith, and marry outside the cloistered community. She's been in love with Mennonite Paul Waddell for three years, and before returning to college for his senior year, Paul asks Hannah to be his wife. Hannah accepts, aware that her marriage will change her relationship with her family forever.On the evening of their engagement, tragedy strikes and in one unwelcome encounter, all that Hannah has known and believed is destroyed. As she finds herself entangled in questions that the Old Ways of her people cannot answer, Hannah faces the possibility of losing her place in her family, in her community- and in the heart of the man she loves.When the Heart Cries is book one in the Sisters of the Quilt series.","336 pages, Paperback",Amish,"1,085 follower",532 reviews,46,54 (1%),136 (2%),711 (14%),"1,664 (33%)","2,422 (48%)"
Voices in the Night,Steven Millhauser,971,ratings151,"April 15, 2015","From the Pulitzer and Story Prize sixteen new stories—provocative, funny, disturbing, enchanting—that delve into the secret lives and desires of ordinary people, alongside retellings of myths and legends that highlight the aspirations of the human spirit.Beloved for the lens of the strange he places on small town life, Steven Millhauser further reveals in Voices in the Night the darkest parts of our inner selves to brilliant and dazzling effect. Here are stories of wondrously imaginative hyperrealism, stories that pose unforgettably unsettling what-ifs, or that find barely perceivable evils within the safe boundaries of our towns, homes, and even within our bodies.Here, too, are stories culled from religion and Samuel, who hears the voice of God calling him in the night; a young, pre-enlightenment Buddha, who searches for his purpose in life; Rapunzel and her Prince, who struggle to fit the real world to their dream.Heightened by magic, the divine, and the uncanny, shot through with sly and winning humor, Voices in the Night seamlessly combines the whimsy and surprise of the familiar with intoxicating fantasies that take us beyond our daily lives, all done with the hallmark sleight of hand and astonishing virtuosity of one of our greatest contemporary storytellers.","304 pages, Hardcover",Short Stories,431 follower,151 reviews,66,38 (3%),93 (9%),295 (30%),340 (35%),205 (21%)
Ragnarok,A.S. Byatt,"5,789",ratings964,"September 9, 2011","Recently evacuated to the British countryside and with World War Two raging around her, one young girl is struggling to make sense of her life. Then she is given a book of ancient Norse legends and her inner and outer worlds are transformed. Intensely autobiographical and linguistically stunning, this book is a landmark work of fiction from one of Britain's truly great writers. Intensely timely it is a book about how stories can give us the courage to face our own demise. The Ragnarok myth, otherwise known as the Twilight of the Gods, plays out the endgame of Norse mythology. It is the myth in which the gods Odin, Freya and Thor die, the sun and moon are swallowed by the wolf Fenrir, the serpent Jörmungandr eats his own tail as he crushes the world and the seas boil with poison. It is only after such monstrous death and destruction that the world can begin anew.Byatt taken this remarkable finale and used it as the underpinning of this highly personal and politically charged retelling.","240 pages, Hardcover",Fiction,"2,454 follower",964 reviews,162,208 (3%),720 (12%),"1,936 (33%)","1,925 (33%)","1,000 (17%)"
Solitary,Alexander Gordon Smith,"8,640",ratings858,"July 2, 2009","Escape from Furnace 2: Solitary Smith, Alexander Gordon","272 pages, Paperback",Young Adult,"1,154 follower",858 reviews,43,70 (<1%),270 (3%),"1,430 (16%)","3,108 (35%)","3,762 (43%)"
Recipe for a Perfect Wife,Karma Brown,"21,016","ratings2,888","December 31, 2019","When Alice Hale reluctantly leaves a promising career in New York, following her husband to the suburbs, she is unaccustomed to filling her days alone in a big, empty house. However, she is determined to become a writer--and to work hard to build the kind of life her husband dreams of. At first, the old house seems to resent Alice as much as she resents it, but when she finds an old cookbook tucked away in the basement, she becomes captivated by its previous owner: 1950s housewife Nellie Murdoch. As Alice cooks her way through the past, she begins to settle into her new surroundings, even as her friends and family grow concerned that she has embraced them too fully and drifted away from her usual self. Alice justifies the changes as research for her novel...but when she discovers clues to Nellie's life within the cookbook's pages--and in a series of mysterious unsent letters penned to her mother--she quickly realizes that the housewife's secrets may have been anything but harmless.","399 pages, ebook",Fiction,"1,224 follower","2,888 reviews",14,322 (1%),"1,563 (7%)","6,538 (31%)","8,680 (41%)","3,913 (18%)"
"Atlantic: Great Sea Battles, Heroic Discoveries, Titanic Storms & a Vast Ocean of a Million Stories",Simon Winchester,"4,946",ratings705,"November 2, 2010","In a narrative tour de force, Simon Winchester dramatises the life of the Atlantic Ocean, from its birth in the farther recesses of geological time to its eventual extinction millions of years in the future. At the core of the book is the story of mankind's complex relationship with this immense sea, which stretches for 9,000 miles from pole to pole. The Atlantic has profoundly influenced the lives of those who have lived along its shores, from hardscrabble pioneers in windswept locations such as the Aran Islands and Newfoundland, to the inhabitants of the great port cities of Lisbon, Rio, London and New York. ATLANTIC brings to life key episodes in this compelling human drama - the age of exploration and the subsequent colonisation of the Americas; the flourishing of transatlantic commerce and the rise and fall of the slave trade; extraordinary tales of sea-borne emigration during the nineteenth century; and the great naval battles that have left an indelible imprint on Atlantic history. Travelling by small sailing craft, container ship and general cargo vessel, Simon Winchester will journey around the edges and across the vast expanse of the ocean to report from the places that encapsulate its most fascinating stories. It is an enthralling mixture of history, science and reportage from a master of narrative non-fiction, and the definitive account of this magnificent body of water.","495 pages, Hardcover",History,"2,082 follower",705 reviews,84,92 (1%),372 (7%),"1,366 (27%)","1,976 (39%)","1,140 (23%)"
The Drunken Botanist: The Plants That Create the World's Great Drinks,Amy  Stewart,"9,946","ratings1,057","March 19, 2013","Every great drink starts with a plant. Sake began with a grain of rice. Scotch emerged from barley. Gin was born from a conifer shrub when a Dutch physician added oil of juniper to a clear spirit, believing that juniper berries would cure kidney disorders. ""The Drunken Botanist"" uncovers the enlightening botanical history and the fascinating science and chemistry of over 150 plants, flowers, trees, and fruits (and even one fungus).Some of the most extraordinary and obscure plants have been fermented and distilled, and they each represent a unique cultural contribution to our global drinking traditions and our history. Molasses was an essential ingredient in American independence: when the British forced the colonies to buy British (not French) molasses for their New World rum-making, the settlers outrage kindled the American Revolution. Rye, which turns up in countless spirits, is vulnerable to ergot, which contains a precursor to LSD, and some historians have speculated that the Salem witch trials occurred because girls poisoned by ergot had seizures that made townspeople think they d been bewitched. Then there's the tale of the thirty-year court battle that took place over the trademarking of Angostura bitters, which may or may not actually contain bark from the Angostura tree.With a delightful two-color vintage-style interior, over fifty drink recipes, growing tips for gardeners, and advice that carries Stewart's trademark wit, this is the perfect gift for gardeners and cocktail aficionados alike.","362 pages, Hardcover",Nonfiction,"2,463 follower","1,057 reviews",24,113 (1%),382 (3%),"2,069 (20%)","4,099 (41%)","3,283 (33%)"
Into the Free,Julie Cantrell,"6,890",ratings751,"January 1, 2012","Just a girl. The only one strong enough to break the cycle.

 
In Depression-era Mississippi, Millie Reynolds longs to escape the madness that marks her world. With an abusive father and a “nothing mama,” she struggles to find a place where she really belongs.For answers, Millie turns to the Gypsies who caravan through town each spring. The travelers lead Millie to a key which unlocks generations of shocking family secrets. When tragedy strikes, the mysterious contents of the box give Millie the tools she needs to break her family’s longstanding cycle of madness and abuse. Through it all, Millie experiences the thrill of first love while fighting to trust the God she believes has abandoned her. With the power of forgiveness, can Millie finally make her way into the free?","329 pages, Paperback",Historical Fiction,730 follower,751 reviews,18,168 (2%),340 (4%),"1,478 (21%)","2,667 (38%)","2,237 (32%)"
