Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Far from Xanadu,Julie Anne Peters,"3,986",ratings203,"May 4, 2005","From the author of Luna comes this heartbreaking yet hopeful novel about a small-town girl who falls in love with the cool, complicated, and sexy new girl in town, but who is just out of reach. In this fresh, poignant novel Mike is struggling to come to terms with her father's suicide and her mother's detachment from her family. Mike (real name Mary Elizabeth) is gay and likes to pump iron, play softball and fix plumbing. When a glamorous new girl, Xanadu, arrives in Mike's small Kansas town, she falls in love at first sight. Xanadu is everything that Mike is not - cool, confident, feminine, sexy and - straight! No matter how close their growing friendship is, Mike is always going to be 'far from Xanadu'.Following the success of Luna, Julie Ann Peters' has written a heartbreaking, yet ultimately hopeful, novel which will speak to anyone who has ever fallen in love with someone who can't love them back","288 pages, Hardcover",LGBT,"1,680 follower",203 reviews,28,152 (3%),410 (10%),"1,137 (28%)","1,138 (28%)","1,149 (28%)"
Callsign: King II - Underworld,Jeremy Robinson,673,ratings40,"November 1, 2011","Strange things have always happened in the Superstition Mountains of Arizona… Bizarre lights, reports of cave entrances that appear and then vanish, hundreds of mysterious disappearances…and rumors of monstrous creatures that inhabit a labyrinthine underworld. When a terrifying accident on an Arizona highway leads to a military exclusion zone and a cover-up of staggering proportions, Jack Sigler— King, field leader of the elite and ultra-secret covert Chess Team—joined by his closest friend, archaeologist George Pierce, sets out into the desert, intent on discovering the truth. Assisted by a beautiful paranormal investigator, dogged by soldiers intent on preserving the quarantine, and pursued by a relentless legendary hitman, King soon finds himself in a race against time to prevent all out war with the creatures that inhabit the underworld. King – Underworld was the fourth in a series of Chess Team novellas released in 2011, and the sequel to the first King story. Each of the eight books in the series—deemed the ‘Chesspocalypse’—follows a single member of the team and is co-authored by Jeremy Robinson and one of six other fantastic authors. The stories take place after the events of Threshold, the third Jack Sigler thriller, and before the events of Ragnarok, the fourth full-length novel in the series. The Chesspocalypse novellas are designed to introduce readers to the series. If you haven’t read the novels, no worries. Enjoy the ride! Praise for Robinson “Rocket-boosted action, brilliant speculation, and the recreation of a horror out of the mythologic past, all seamlessly blend into a rollercoaster ride of suspense and adventure.” —James Rollins, New York Times bestselling author of The Eye of God “With Threshold Jeremy Robinson goes pedal to the metal into very dark territory. Fast-paced, action-packed and wonderfully creepy! Highly recommended!” —Jonathan Maberry, New York Times bestselling author of Rot & Ruin “Jeremy Robinson is the next James Rollins” —Chris Kuzneski, New York Times bestselling author of The Einstein Pursuit “If you like thrillers original, unpredictable and chock-full of action, you are going to love Jeremy Robinson...” —Stephen Coonts, New York Times bestselling author of Pirate Alley “How do you find an original story idea in the crowded action-thriller genre? Two Jeremy Robinson.” —Scott Sigler, New York Times bestselling author of Pandemic “There’s nothing timid about Robinson as he drops his readers off the cliff without a parachute and somehow manages to catch us an inch or two from doom.” —Jeff Long, New York Times bestselling author of The Descent Praise for Ellis “Some books are just plain unbridled fun, others are edge of the seat gripping entertainment, some make you think, a few open your eyes. Sean Ellis is a magician, doing it all with a deftness that pulls you in and draws you along from page one breathlessly to the end of the book.” —Steven Savile, international bestselling author of Silver “Sean Ellis delivers another high-octane romp, exploring mythical lost civilizations and alternative histories, with the unrelenting pace of your favorite summer blockbuster.” —Stel Pavlou, bestselling author of Decipher “[The Adventures of Dodge Dalton in the Shadow of Falcon’s Wings] is high flying adventure at its best.","186 pages, Kindle Edition",Thriller,"2,324 follower",40 reviews,132,2 (<1%),12 (1%),103 (15%),251 (37%),305 (45%)
Bough Down,Karen Green,902,ratings151,"April 30, 2013","With fearlessness and grace, Bough Down reports from deep inside the maelstrom of grief. In this profoundly beautiful and intensely moving lament, artist and writer Karen Green conjures the inscrutable space of love and loss, clarity and contradiction, sense and madness. She summons memory and the machination of the interior mind with the emotional acuity of music as she charts her passage through the devastation of her husband's suicide. In crystalline fragments of text, Green's voice is paradoxically confessional and non-confessional: moments in her journey are devastating but also luminous, exacting in sensation but also ambiguous and layered in meaning. Her world is haunted by the unnameable, and yet she renders that world with poetic precision in her struggle to make sense of not only of death but of living. In counterpoint, tiny visual collages punctuate the text, each made of salvaged language and scraps of the material world-pages torn from books, bits of paper refuse, drawings and photographs, old postage stamps and the albums which classify them. Each collage — and the creative act of making it — evinces the reassembling of life. A breathtaking lyric elegy, Bough Down uses music and silence, color and its absence, authority of experience and the doubt that trembles at its center to fulfill a humane artistic vision. This is a lapidary, keenly observed work, awash with the honesty of an open heart.","188 pages, Hardcover",Poetry,35 follower,151 reviews,104,17 (1%),35 (3%),127 (14%),265 (29%),458 (50%)
Doctor Who: Sword of Orion,Nicholas Briggs,825,ratings88,"February 1, 2001","The human race is locked in deadly combat with the 'Android Hordes' in the Orion System. Light years from the front line, the Doctor and Charley arrive to sample the dubious delights of a galactic backwater, little suspecting that the consequences of the Orion War might reach them there. But High Command's lust for victory knows no bounds.Trapped aboard a mysterious derelict star destroyer, the Doctor and Charley find themselves facing summary execution. But this is only the beginning of their troubles. The real danger has yet to awaken.Until, somewhere in the dark recesses of the Garazone System, the Cybermen receive the signal for reactivation...Chronological Placement: This story takes place after the 1996 TV Movie, and after the Big Finish audio adventure Storm Warning.",Audio Play,Doctor Who,129 follower,88 reviews,320,12 (1%),90 (10%),347 (42%),263 (31%),113 (13%)
Blood Done Sign My Name: A True Story,Timothy B. Tyson,"3,623",ratings552,"January 1, 2004","“Daddy and Roger and ’em shot ’em a nigger.”  Those words, whispered to ten-year-old Tim Tyson by a playmate, heralded a ?restorm that would forever transform the tobacco market town of Oxford, North Carolina.On May 11, 1970, Henry Marrow, a twenty-three-year-old black veteran, walked into a crossroads store owned by Robert Teel and came out running. Teel and two of his sons chased and beat Marrow, then killed him in public as he pleaded for his life.Like many small Southern towns, Oxford had barely been touched by the civil rights movement. But in the wake of the killing, young African Americans took to the streets. While lawyers battled in the courthouse, the Klan raged in the shadows and black Vietnam veterans torched the town’s tobacco warehouses. Tyson’s father, the pastor of Oxford’s all-white Methodist church, urged the town to come to terms with its bloody racial history. In the end, however, the Tyson family was forced to move away.Tim Tyson’s riveting narrative of that fiery summer brings gritty blues truth, soaring gospel vision, and down-home humor to a shocking episode of our history. Like To Kill a Mockingbird, Blood Done Sign My Name is a classic portrait of an unforgettable time and place.","355 pages, Paperback",History,188 follower,552 reviews,10,35 (<1%),137 (3%),533 (14%),"1,367 (37%)","1,551 (42%)"
A Well-Tempered Heart,Jan-Philipp Sendker,"11,611",ratings977,"January 1, 2012","The sequel to the international best-selling novel The Art of Hearing Heartbeats
 
 Almost ten years have passed since Julia Win came back from Burma, her father’s native country. Though she is a successful Manhattan lawyer, her private life is at a crossroads; her boyfriend recently left her, she has suffered a miscarriage, and she is, despite her wealth, unhappy with her professional life. Julia is lost and exhausted.   One day, in the middle of an important business meeting, she hears a stranger’s voice in her head that causes her to leave the office without explanation. In the following days, her crisis only deepens. Not only does the female voice refuse to disappear, but it starts to ask questions Julia has been trying to avoid. Why do you live alone? To whom do you feel close? What do you want in life?   Interwoven with Julia’s story is that of a Burmese woman named Nu Nu who finds her world turned upside down when Burma goes to war and calls on her two young sons to be child soldiers. This spirited sequel, like The Art of Hearing Heartbeats, explores the most inspiring and passionate terrain: the human heart.","400 pages, Paperback",Fiction,933 follower,977 reviews,18,69 (<1%),307 (2%),"1,918 (16%)","4,792 (41%)","4,525 (38%)"
Mossad: The Greatest Missions of the Israeli Secret Service,Michael Bar-Zohar,"13,979","ratings1,201","January 1, 2010","The Mossad is widely recognized today as the best intelligence service in the world. It is also the most enigmatic, shrouded in secrecy. Mossad: The Greatest Missions of the Israeli Secret Service unveils the defi ning and most dangerous operations that have shaped Israel and the world at large from the agency's more than sixty-year history, among them: the capture of Adolf Eichmann, the eradication of Black September, the destruction of the Syrian nuclear facility, and the elimination of key Iranian nuclear scientists.Through intensive research and exclusive interviews with Israeli leaders and Mossad agents, authors Michael Bar-Zohar and Nissim Mishal re-create these missions in riveting detail, vividly bringing to life the heroic operatives who risked everything in the face of unimaginable danger. In the words of Shimon Peres, president of Israel, this gripping, white-knuckle read ""tells what should have been known and isn't--that Israel's hidden force is as formidable as its recognized physical strength.""","388 pages, Hardcover",Nonfiction,131 follower,"1,201 reviews",54,177 (1%),374 (2%),"1,983 (14%)","5,561 (39%)","5,884 (42%)"
Shadows Cast by Stars,Catherine Knutsson,"1,903",ratings253,"June 5, 2012","Old ways are pitted against new horrors in this compellingly crafted dystopian tale about a girl who is both healer and seer.Two hundred years from now, blood has become the most valuable commodity on the planet— especially the blood of aboriginal peoples, for it contains antibodies that protect them from the Plague ravaging the rest of the world.Sixteen-year-old Cassandra Mercredi might be immune to Plague, but that doesn't mean she's safe— government forces are searching for those of aboriginal heritage to harvest their blood. When a search threatens Cassandra and her family, they flee to the Island: a mysterious and idyllic territory protected by the Band, a group of guerrilla warriors— and by an enigmatic energy barrier that keeps outsiders out and the spirit world in. And though the village healer has taken her under her wing, and the tribal leader's son into his heart, the creatures of the spirit world are angry, and they have chosen Cassandra to be their voice and instrument...Incorporating the traditions of the First Peoples as well as the more familiar stories of Greek mythology and Arthurian legend, Shadows Cast by Stars is a haunting, beautifully written story that breathes new life into ancient customs.","456 pages, Hardcover",Young Adult,97 follower,253 reviews,4,116 (6%),215 (11%),506 (26%),568 (29%),498 (26%)
Changing Planes: Armchair Travel for the Mind,Ursula K. Le Guin,"6,254",ratings747,"January 1, 2003",学会这种转换法，摆脱在机场烦躁不堪的等候，畅游千奇百怪的位面！基因有百分之四是玉米的人、混合所有人与动物潜意识的梦境、不需睡眠的新世代、仅有一户平民的王族国家……在表面奇趣横生的事物之下，让勒古恩带你深入探索这些位面背后的故事。,"214 pages, Paperback",Fantasy,25.5k follower,747 reviews,975,88 (1%),371 (5%),"1,630 (26%)","2,438 (38%)","1,727 (27%)"
Before the Rains,Dinah Jefferies,"3,667",ratings374,"February 23, 2017","A romantic, heart-wrenching tale of love against the odds from the Number One Sunday Times bestselling author1930, Rajputana, India. Since her husband's death, 28-year-old photojournalist Eliza's only companion has been her camera. When the British Government send her to an Indian princely state to photograph the royal family, she's determined to make a name for herself.But when Eliza arrives at the palace she meets Jay, the Prince's handsome, brooding brother. While Eliza awakens Jay to the poverty of his people, he awakens her to the injustices of British rule. Soon Jay and Eliza find they have more in common than they think. But their families - and society - think otherwise. Eventually they will have to make a choice between doing what's expected, or following their hearts. . .","398 pages, Kindle Edition",Historical Fiction,"1,165 follower",374 reviews,30,56 (1%),228 (6%),857 (23%),"1,317 (35%)","1,209 (32%)"
"17 Carnations: The Royals, the Nazis and the Biggest Cover-Up in History",Andrew Morton,"3,409",ratings469,"March 9, 2015","The story of the love affair between Wallis Simpson and King Edward VIII, and his abdication in order to marry the divorcée, has provoked fascination and discussion for decades. However, the full story of the couple's links with the German aristocracy and Hitler has until now remained untold.Meticulously researched, 17 Carnations chronicles this entanglement, starting with Hitler's early attempts to matchmake between Edward and a German noblewoman. While the German foreign minister sent Simpson seventeen carnations daily, each one representing a night they had spent together, she and the Duke of Windsor corresponded regularly with the German elite. Known to be pro-German sympathizers, the couple became embroiled in a conspiracy to install Edward as a puppet king after the Allies were defeated. After the war, the Duke's letters were hidden in a German castle that had fallen to American soldiers. They were then suppressed for years, as the British establishment attempted to cover up this connection between the House of Windsor and Hitler. Drawing on FBI documents, material from the German and British Royal Archives, and the personal correspondence of Churchill, Truman, Eisenhower and the Windsors themselves, 17 Carnations reveals the whole fascinating story, throwing sharp new light on a dark chapter of history.","370 pages, Hardcover",History,599 follower,469 reviews,73,98 (2%),454 (13%),"1,431 (41%)","1,033 (30%)",393 (11%)
Queen of the Falls,Chris Van Allsburg,"4,413",ratings342,"April 4, 2011","She could remember standing in a park near the falls, hypnotized by the sight and sound, and holding her father’s hand as they took a walk that would lead them closer. That’s what everyone wonders when they see Niagara . . . How close will their courage let them get to it? At the turn of the nineteenth century, a retired sixty-two-year-old charm school instructor named Annie Edson Taylor, seeking fame and fortune, decided to do something that no one in the world had ever done before—she would go over Niagara Falls in a wooden barrel. Come meet the Queen of the Falls and witness with your own eyes her daring ride!","38 pages, Hardcover",Picture Books,"1,038 follower",342 reviews,60,141 (3%),324 (7%),979 (22%),"1,348 (30%)","1,621 (36%)"
"After the Music Stopped: The Financial Crisis, the Response, and the Work Ahead",Alan S. Blinder,"1,977",ratings199,"January 24, 2013","With bracing clarity, Blinder shows us how the U.S. financial system, which had grown far too complex for its own good-and too unregulated for the public good-experienced a perfect storm beginning in 2007. When America's financial structure crumbled, the damage proved to be not only deep, but wide. It took the crisis for the world to discover, to its horror, just how truly interconnected-and fragile-the global financial system is. The second part of the story explains how American and international government intervention kept us from a total meltdown. Many of the U.S. government's actions, particularly the Fed's, were previously unimaginable. And to an amazing-and certainly misunderstood-extent, they worked. The worst did not happen. Blinder offers clear-eyed answers to the questions still before us, even if some of the choices ahead are as divisive as they are unavoidable. After the Music Stopped is an essential history that we cannot afford to forget, because one thing history teaches is that it will happen here again.","496 pages, Hardcover",Economics,64 follower,199 reviews,71,17 (<1%),54 (2%),334 (16%),851 (43%),721 (36%)
Red at the Bone,Jacqueline Woodson,"77,693","ratings9,285","September 17, 2019","Moving forward and backward in time, Jacqueline Woodson's taut and powerful new novel uncovers the role that history and community have played in the experiences, decisions, and relationships of these families, and in the life of the new child.As the book opens in 2001, it is the evening of sixteen-year-old Melody's coming of age ceremony in her grandparents' Brooklyn brownstone. Watched lovingly by her relatives and friends, making her entrance to the music of Prince, she wears a special custom-made dress. But the event is not without poignancy. Sixteen years earlier, that very dress was measured and sewn for a different wearer: Melody's mother, for her own ceremony-- a celebration that ultimately never took place.Unfurling the history of Melody's parents and grandparents to show how they all arrived at this moment, Woodson considers not just their ambitions and successes but also the costs, the tolls they've paid for striving to overcome expectations and escape the pull of history. As it explores sexual desire and identity, ambition, gentrification, education, class and status, and the life-altering facts of parenthood, Red at the Bone most strikingly looks at the ways in which young people must so often make long-lasting decisions about their lives--even before they have begun to figure out who they are and what they want to be.","196 pages, Hardcover",Fiction,"8,728 follower","9,285 reviews",75,683 (<1%),"3,073 (3%)","16,581 (21%)","34,450 (44%)","22,906 (29%)"
No Earls Allowed,Shana Galen,"2,078",ratings348,"March 6, 2018","It is a truth universally acknowledgedthat a lady can do anything a man can do:backwards and in high-heeled dancing slippers.Lady Juliana, daughter of the Earl of St. Maur, needs all the help she can get. She's running a ramshackle orphanage, London's worst slumlord has illicit designs on her, and her father has suddenly become determined to marry her off.Enter Major Neil Wraxall, bastard son of the Marquess of Kensington, sent to assist Lady Juliana in any way he can. Lucky for her, he's handy with repairs, knows how to keep her and the orphans safe, and is a natural leader of men.Unfortunately for both of them, the scandal that ensues from their mutual attraction is going to lead them a merry dance...","386 pages, Kindle Edition",Historical Romance,"1,494 follower",348 reviews,82,31 (1%),106 (5%),525 (25%),842 (40%),574 (27%)
Loveless,Alice Oseman,"98,685","ratings17,863","July 9, 2020","The fourth novel from the phenomenally talented Alice Oseman – one of the most authentic and talked-about voices in contemporary YA.It was all sinking in. I’d never had a crush on anyone. No boys, no girls, not a single person I had ever met. What did that mean? Georgia has never been in love, never kissed anyone, never even had a crush – but as a fanfic-obsessed romantic she’s sure she’ll find her person one day. As she starts university with her best friends, Pip and Jason, in a whole new town far from home, Georgia’s ready to find romance, and with her outgoing roommate on her side and a place in the Shakespeare Society, her ‘teenage dream’ is in sight. But when her romance plan wreaks havoc amongst her friends, Georgia ends up in her own comedy of errors, and she starts to question why love seems so easy for other people but not for her. With new terms thrown at her – asexual, aromantic – Georgia is more uncertain about her feelings than ever. Is she destined to remain loveless? Or has she been looking for the wrong thing all along? This wise, warm and witty story of identity and self-acceptance sees Alice Oseman on towering form as Georgia and her friends discover that true love isn’t limited to romance.","433 pages, Paperback",LGBT,83.8k follower,"17,863 reviews",50,848 (<1%),"3,257 (3%)","14,310 (14%)","35,506 (35%)","44,764 (45%)"
Evvie Drake Starts Over,Linda  Holmes,"136,072","ratings15,214","June 25, 2019","In a sleepy seaside town in Maine, recently widowed Eveleth “Evvie” Drake rarely leaves her large, painfully empty house nearly a year after her husband’s death in a car crash. Everyone in town, even her best friend, Andy, thinks grief keeps her locked inside, and Evvie doesn’t correct them.Meanwhile, in New York City, Dean Tenney, former Major League pitcher and Andy’s childhood best friend, is wrestling with what miserable athletes living out their worst nightmares call the “yips”: he can’t throw straight anymore, and, even worse, he can’t figure out why. As the media storm heats up, an invitation from Andy to stay in Maine seems like the perfect chance to hit the reset button on Dean’s future.When he moves into an apartment at the back of Evvie’s house, the two make a deal: Dean won’t ask about Evvie’s late husband, and Evvie won’t ask about Dean’s baseball career. Rules, though, have a funny way of being broken—and what starts as an unexpected friendship soon turns into something more. To move forward, Evvie and Dean will have to reckon with their pasts—the friendships they’ve damaged, the secrets they’ve kept—but in life, as in baseball, there’s always a chance—up until the last out.","289 pages, Hardcover",Romance,"2,866 follower","15,214 reviews",4,"1,364 (1%)","6,214 (4%)","36,270 (26%)","62,946 (46%)","29,278 (21%)"
The Fuller Memorandum,Charles Stross,"12,132",ratings603,"July 1, 2010","Computational demonologist Bob Howard is taking a much-needed break from the field to catch up on his filing in the Laundry archives when a top secret dossier known as the Fuller Memorandum vanishes—along with his boss, who the agency’s executives believe stole the file.           Determined to discover exactly what the memorandum contained (and perhaps clear his boss), Bob runs afoul of Russian agents, ancient demons, and the apostles if a hideous faith who have plans to raise a very unpleasant undead entity known as the Eater of Souls.          Now Bob must use all of his skills to learn the secret of the Fuller Memorandum in order to save the world—and avoid becoming an item on the Eater of Souls’s dinner menu…","301 pages, Mass Market Paperback",Fantasy,"5,612 follower",603 reviews,161,30 (<1%),174 (1%),"1,817 (14%)","5,561 (45%)","4,550 (37%)"
