Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Gargoyle,Ben English,105,ratings22,"First published June 29, 2011","The boy came to her out of water, unexpected. He was smart and strong and goofy, as boys are meant to be, but peculiar - he remembered everything. In the span of a single summer, she made him fearless. Now, even as Mercedes Adams is at the height of her career, forbidding changes loom over the world. That night, in the hushed calm of a spring evening, two plain-faced killers watch her home, waiting to make their approach. A few hundred miles away, a brilliant technologist returns to his childhood home in order to begin a descent into darkness . . . in London, a military game theorist finds himself pursuing kidnappers . . . outside Prague, a hacker and a thief stumble upon plans for a weapon unique to the world . . . an FBI agent faces an unpredictable fugitive in Chicago, while in Germany, a sniper-turned-schoolteacher finds reasons to take up his ancient calling . . . and a sitting United States Senator finds his life and his work invaded to terrifying conclusion. In Paris, a widowed man begins to recognize the hints and patterns of a greater puzzle that will bring them together . . . or kill them all. Mercedes Adams is about to find herself at the center of a vast, tightening knot of mystery, intrigue, and globe-spanning terror borne of her family's legacy. Rising to her aid is a small group of specially-trained men and women. And at their center? A man who remembers everything.","430 pages, Paperback",Thriller,24 followers,22 reviews,5 books24 followers,8 (7%),10 (9%),30 (28%),27 (25%),30 (28%)
Hazardous Choices,Joseph Rinaldo,18,ratings13,"First published October 4, 2011","Be the first to experience the new genre - Movie Novel! More entertaining than an iPhone. More captivating than an iPad. More thrilling than...you get the idea. You'll see the movie playing in your mind as you read. Today's fast-paced society demands this new entertaining genre. Hazardous Choices is proud to be a pioneer in this new genre. Of course, the story is what matters... After surviving life in a violent Chicago street gang through his high school years, Darnell Jackson’s future appears promising. A football scholarship gives him the chance to escape the thug lifestyle. During his first year in college, Darnell safely resides in a small Kentucky town, playing Division Two college football and trying to make something of himself. Adjusting to the new surroundings proves tough, but a teammate and a girl give him hope that his future will be better than his past. In the summer after his freshman year, he returns to the old neighborhood to be with his mother. The gang reasserts its hold on him, and the leader orders Darnell to kill a member of a rival gang. Nearly dying in a gang fight, Darnell shoots an enemy gangbanger. This forces Darnell to re-evaluate his future. As a result, he lies to the mercurial leader of his gang, claiming he completed his assignment. After “doing work” for his gang, Darnell receives permission to head back to school and the security of small-town life. When the head gangbanger learns of Darnell’s lie, the small Kentucky town isn’t so safe anymore.","279 pages, ebook",reviewed,27 followers,13 reviews,7 books27 followers,1 (5%),1 (5%),4 (22%),6 (33%),6 (33%)
Blue Blood for Life,Stacy Eaton,136,ratings50,"First published September 1, 2011","Blue Blood for Life... Book 2 in the My Blood Runs Blue Series""You belong to me... for life...""After a month off, Kristin comes back to work happier then she's been in a long time. Her new status in life has her solving crimes faster and better than she ever could before.When Alex goes missing, Kristin finds she finally has to reveal the secrets of her life to her friends. Will they be able to stand beside her after they learn all that she has hidden from them?Julian and Gabe stand beside her faithfully as they try to locate Alex. They are surprised to find Trent in Fawn Hollow Township, but know that Trent may be the only one to do what Alex has asked them to do. As one more choice is taken away from Kristin, she attempts to make the best of it, but finds herself drawn to Trent in a way Julian and Alexander could never compare to.Trent goes to work with Kristin to keep her safe but will he be able to handle all that her police world entails? Can he handle the side of her that she reveals, the one that Alex and Julian know nothing about? When Kristin and Trent uncover the connection between her job and the kidnapping, they are finally able to put the pieces together, but can they get to Alex fast enough? Will Kristin be able to handle rescuing Alex and all that she learns in the process?Join Kristin, Julian, Trent and Alexander as they dive into a new mystery that will have you turning the pages quickly to find out who is responsible and how Kristin's life is forever changed once again.","296 pages, Paperback",Paranormal,604 followers,50 reviews,157 books604 followers,4 (2%),5 (3%),19 (13%),47 (34%),61 (44%)
Pa negre,Emili Teixidor,476,ratings36,"First published January 1, 2003","A mig camí entre la memòria i la ficció, en una barreja de gèneres, Pa negre gira a l’entorn de l’Andreu, un vailet de la Plana de Vic en els anys més crus de la postguerra. Ell pertany a la banda dels perdedors: el seu pare, home de ferms ideals republicans, ha estat empresonat per roig. De resultes d’això, la mare s’ha hagut de posar a treballar a la fàbrica i el confia a uns parents que viuen a pagès. Tot i viure lluny dels pares, en un clima de por que es palpa arreu, el temps a la masia estarà farcit de sentiments i descobertes. Hi descobrirà el misteriós món dels adults, la intuïció rere les paraules dels grans, farà tentines en els viaranys del sexe. És, també, un temps d’amistats valentes, de contes explicats a la vora del foc, de jocs a l’aire lliure, de plantar barraques a les branques dels arbres, de farinetes de blat de moro, de pa amb vi i sucre... de pa negre.En temps de guerra –i de postguerra- tots els sentiments són abrandats, van a l’essència: o tot o res, perquè no hi ha gairebé res a perdre. L’amor, l’odi, la passió, la rancúnia, la venjança, la hipocresia, la humiliació... res no s’escapa de la vida dels personatges d‘aquesta obra, en què Emili Teixidor aconsegueix transportar-nos a una època de repressió i de missa obligada. L’autor recrea amb total precisió l’ambient rural de la Catalunya de postguerra amb una llengua vivíssima, rica, plena de matisos, i un ple domini de la tensió narrativa.De mica en mica, el lector assistirà a un canvi substancial en l’Andreu, que aprendrà de cada cosa que li passa i que, de perdedor passa a sentir-se guanyador, en una metàfora del país que assimila la derrota i accepta, amb passivitat, una victòria que no és la seva.I s’adonarà també d’una lliçó molt important: a més estimació, més perills de tota mena. L’amor crema.","396 pages, Hardcover",Fiction,16 followers,36 reviews,61 books16 followers,11 (2%),48 (10%),152 (31%),188 (39%),77 (16%)
One Summer,David Baldacci,"27,252","ratings3,330","First published June 14, 2011","It's almost Christmas, but there is no joy in the house of terminally ill Jack and his family. With only a short time left to live, he spends his last days preparing to say goodbye to his devoted wife, Lizzie, and their three children.Then, unthinkably, tragedy strikes Lizzie is killed in a car accident. With no one able to care for them, the children are separated from each other and sent to live with family members around the country. Just when all seems lost, Jack begins to recover in a miraculous turn of events. He rises from what should have been his deathbed, determined to bring his fractured family back together.Struggling to rebuild their lives after Lizzie's death, he reunites everyone at Lizzie's childhood home on the oceanfront in South Carolina. And there, over one unforgettable summer, Jack will begin to learn to love again, and he and his children will learn how to become a family once more.","337 pages, Hardcover",Fiction,118k followers,"3,330 reviews",339 books118k followers,682 (2%),"2,155 (7%)","7,257 (26%)","9,682 (35%)","7,476 (27%)"
Home Safe,Elizabeth Berg,"12,636","ratings1,611","First published January 1, 2009","In this new novel, beloved bestselling author Elizabeth Berg weaves a beautifully written and richly resonant story of a mother and daughter in emotional transit. Helen Ames–recently widowed, coping with loss and grief, unable to do the work that has always sustained her–is beginning to depend far too much on her twenty-seven-year-old daughter, Tessa, and is meddling in her life, offering unsolicited and unwelcome advice. Helen’s problems are compounded by her shocking discovery that her mild-mannered and loyal husband was apparently leading a double life. The Ameses had painstakingly saved for a happy retirement, but that money disappeared in several large withdrawals made by Helen’s husband before he died. In order to support herself and garner a measure of much needed independence, Helen takes an unusual job that ends up offering far more than she had anticipated. And then a phone call from a stranger sets Helen on a surprising path of discovery that causes both mother and daughter to reassess what they thought they knew about each other, themselves, and what really makes a home and a family.","260 pages, Hardcover",Fiction,"4,632 followers","1,611 reviews","72 books4,632 followers",332 (2%),"1,292 (10%)","4,514 (35%)","4,462 (35%)","2,036 (16%)"
Conductors in Conversation: The Complete Collection,Robert Chesterman,4,ratings1,"First published January 1, 2007","Interviews with Claudio ABBADO, Ernest ANSERMET, Leonard BERNSTEIN, Sir Adrian BOULT, Carlo Maria GIULINI, Herbert VON KARAJAN, Otto KLEMPERER, Rafael KUBELIK, James LEVINE, Riccardo MUTI, Eugene ORMANDY, Sir Georg SOLTI, Leopold STOKOWSKI, Bruno WALTER...Conductors in Conversation: The Complete Collection is an amalgamation of two books now out of print, Conversations with Conductors (1976) and Conductors in Conversation (1990), both published by Robson Books and described by one reviewer as ""a prime example of what any music book should offer"".Author Robert Chesterman's interviews with conductors as celebrated as Leonard Bernstein, Claudio Abbado and Herbert von Karajan present fresh insights into their individual characters, their personal ideologies and their practical approaches - and in many cases, their private lives - as well as into classical music in general.For this new edition, Chesterman has re-edited the entire contents, updated information on the conductors, added a further chapter on Rafael Kubelik, incorporated fascinating rare photographs and written a compelling new introduction. This resulting volume is an indispensible addition to the bookshelves of musicians, students, journalists, academics, lovers of classical music and any scholars who need to know something about 20th century music history.There is captivating new biographical information on the conductors, their teachers and their mentors - all in the easily-readable form of conversational Q & A, which gives the reader a true sense of intimacy with these musical powerhouses while enlivening the sometimes-staid world of classical music journalism.","356 pages, Paperback",Music,1 follower,1 review,5 books1 follower,0 (0%),0 (0%),1 (25%),1 (25%),2 (50%)
Creeping Dawn: The Rise of the Black Centipede,Chuck  Miller,18,ratings7,"First published September 15, 2011","The first volume in an epic tale of Heroes, Villains, Murder, and Madness. Follow the birth and growth of one of the strangest Characters in New Pulp Fiction to date, The Black Centipede as created by Chuck Miller!","196 pages, Paperback",Pulp,42 followers,7 reviews,15 books42 followers,0 (0%),0 (0%),5 (27%),5 (27%),8 (44%)
Triptych,Karin Slaughter,"96,796","ratings5,669","First published August 15, 2006","In the city of Atlanta, women are dying—at the hands of a killer who signs his work with a single, chilling act of mutilation. Leaving behind enough evidence to fuel a frenzied police hunt, this cunning madman is bringing together dozens of lives, crossing the boundaries of wealth and race. And the people who are chasing him must cross those boundaries too. Among them is Michael Ormewood, a veteran detective whose marriage is hanging by a thread—and whose arrogance and explosive temper are threatening his career. And Angie Polaski, a beautiful vice cop who was once Michael's lover before she became his enemy.But another player has entered the game: a loser ex-con who has stumbled upon the killer's trail in the most coincidental of ways—someone who may be the key to breaking the case wide open...","393 pages, Hardcover",Mystery,70.1k followers,"5,669 reviews",115 books70.1k followers,"1,263 (1%)","2,495 (2%)","14,984 (15%)","41,496 (42%)","36,558 (37%)"
Naročito ljeti,Ankica Tomić,83,ratings12,"First published January 1, 2011","DOBITNIKA KNJIŽEVNE NAGRADE V.B.Z.-a ZA NAJBOLJI NEOBJAVLJENI ROMAN 2011. GODINELica koja smo ponijeli u sjećanjima, predmeti koje pamtimo, rečenice koje su nam izgovarali, prva selidba koja je činjena za naše, i uvijek samo za naše dobro; sve se to jednoga dana otjelovljuje u tekst. Prešućen, napisan, objavljen, nagrađivan. Priča o vlastitom životu posljednjih dvadesetak godina nametnula se kao dominantan pripovjedačkim model. I u trenutku kad su je i čitatelji, i kritičari, i stručna povjerenstva počeli doživljavati kao pomalo umornu damu, roman Naročito ljeti, zanimljivog gledišta i preciznog stila, potvrđuje da prava, zaslužena priča nikada ne može izaći iz literarne mode.Julijana MatanovićNaročito ljeti je roman u kojemu se čitatelj može odmoriti od velikih priča i ozbiljnih sukoba. U njemu nema posljedica rata, surove tranzicijske zbilje, eksplicitnih ljubavnih odnosa, grotesknih kriminalaca ili karikaturalnih likova koji su napučili hrvatsku prozu u posljednjih petnaestak godina. Sav je ispleten od sitnica, kao fina čipka sjećanja i autentičnih slika jednog odrastanja na otoku. Bez jedinstvenog zapleta, sastavljen od malih pričica i anegdota u kojima gotovo da i nema klasičnoga sukoba, može nas podsjetiti na neku suvremenu verziju pastorale. Ali pastorale u koju čitatelj može u potpunosti povjerovati. Upravo zato može djelovati ljekovito.Zoran Ferić","180 pages, Paperback",dalmacija,25 followers,12 reviews,5 books25 followers,0 (0%),10 (12%),20 (24%),30 (36%),23 (27%)
Avogadro Corp,William Hertling,"6,108",ratings492,"First published November 19, 2011","David Ryan is the designer of ELOPe, an email language optimization program, that if successful, will make his career. But when the project is suddenly in danger of being canceled, David embeds a hidden directive in the software accidentally creating a runaway artificial intelligence.  David and his team are initially thrilled when the project is allocated extra servers and programmers. But excitement turns to fear as the team realizes that they are being manipulated by an A.I. who is redirecting corporate funds, reassigning personnel and arming itself in pursuit of its own agenda.  WINNER SCIENCE FICTION DIY BOOK FESTIVAL 2011-2012 FOREWORD REVIEWS SCIENCE FICTION BOOK OF THE YEAR 2011","240 pages, Kindle Edition",Science Fiction,629 followers,492 reviews,17 books629 followers,136 (2%),407 (6%),"1,498 (24%)","2,399 (39%)","1,668 (27%)"
Delicate Edible Birds and Other Stories,Lauren Groff,"5,268",ratings635,"First published January 27, 2009","In ""Sir Fleeting,"" a Midwestern farm girl on her honeymoon in Argentina falls into lifelong lust for a French playboy. In ""Blythe,"" an attorney who has become a stay-at-home mother takes a night class in poetry and meets another full-time mother, one whose charismatic brilliance changes everything. In ""The Wife of the Dictator,"" that eponymous wife (""brought back . . . from [the dictator's] last visit to America"") grows more desperately, menacingly isolated every day. In ""Delicate Edible Birds,"" a group of war correspondents--a lone, high-spirited woman among them--falls sudden prey to a brutal farmer while fleeing Nazis in the French countryside. In ""Lucky Chow Fun,"" Groff returns us to Templeton, the setting of her first book, for revelations about the darkness within even that idyllic small town. In some of these stories, enormous changes happen in an instant. In others, transformations occur across a lifetime--or several lifetimes. Throughout the collection, Groff displays particular and vivid preoccupations. Crime is a motif--sex crimes, a possible murder, crimes of the heart. Love troubles recur--they're in every story--love in alcoholism, in adultery, in a flood, even in the great flu epidemic of 1918. Some of the love has depths, which are understood too late; some of the love is shallow, and also understood too late. And mastery is a theme--Groff's women swim and baton twirl, become poets, or try and try again to achieve the inner strength to exercise personal freedom. Overall, these stories announce a notable new literary master. Dazzlingly original and confident, Delicate Edible Birds further solidifies Groff's reputation as one of the foremost talents of her generation.","306 pages, Hardcover",Short Stories,"6,168 followers",635 reviews,"54 books6,168 followers",69 (1%),212 (4%),"1,033 (19%)","2,185 (41%)","1,769 (33%)"
Elephant Girl: A Human Story,Jane Devin,"1,822",ratings223,"First published July 31, 2011","Written in three distinct voices -- child, teen and adult -- Jane Devin takes readers on an intimate, imaginative and often harrowing life journey. Born unwanted and raised without love, the child-author invents a rich inner life to see her through years of trauma. Leaving home at 16, the teen-author struggles to find happiness and a sense of place in a world that feels confusing and unfamiliar. Then, years after stumbling into an adulthood mired in tragedy and broken dreams, the woman-author finds herself at a crossroads. The choice she ultimately makes is as stunning as it is brave.Told in unflinching and often lyrical prose, Elephant Girl goes beyond a singular life story to speak of powerful, universal truths and the ability of the human spirit to redeem itself.","476 pages, Paperback",Nonfiction,68 followers,223 reviews,3 books68 followers,85 (4%),191 (10%),466 (25%),588 (32%),492 (27%)
The Great Collapse,Jeff W. Horton,124,ratings22,"First published November 9, 2010","While scientists prepare for a massive solar flare heading towards the earth, a hostile foreign government steals a top-secret, experimental weapon. When they use the EMP weapon to attack America however, the result is the immediate and catastrophic loss of modern technology all over the planet. The president calls upon Dr. James White to lead a group of scientists and theologians in an effort to develop a plan that will offer humanity a second chance at civilization. When societies begin to unravel, refugees flee the anarchy in the cities as people learn how to survive in a world without technology, a world for which they are not prepared. Will humanity survive this catastrophic event? Join author Jeff Horton for a journey into the chaotic and perilous new world of The Great Collapse.","404 pages, Perfect Paperback",Science Fiction,225 followers,22 reviews,12 books225 followers,6 (4%),12 (9%),26 (20%),27 (21%),53 (42%)
GOT HOMOPHOBIA,Azaan Kamau,5,ratings3,"First published October 1, 2010","FOR IMMEDIATE RELEASEGot Homophobia by Azaan KamauFor Interviews Contact: Media Relations azaankamau@gmail.com or 424-703-3277 The author of the bestselling books In The Midst of My Blackness, STUD; Dispelling The Myths, The Memoirs of Madlyn F. Glover; A love & Romance with Ray Charles Robinson brings us Got Homophobia! Got Homophobia is one of the most profound books written about America’s youth being bullied to death, and hate as a whole. This remarkable book asks the hard questions; what is America doing about gay youth suicide, why is homophobia taught as the norm, why are SGL/ LGBT youth and people are consistently treated as second class citizens? This rare book speaks on how homophobia and heterosexism are directly connected to bullying, and how the isolation sometimes leads to dangerous behaviors and suicide. Got Homophobia is timely and innovative. This book is jaw dropping, pain filled, yet uplifting and informative. The book takes us on a vibrant journey into Azaan’s youth and the youth of her brother Dijan Bruttus. The book paints pictures of the pain and agony of bullying, and the scars it leaves behind. Got Homophobia also speaks on the five young people who were recently bullied to death. The book takes a hard look at faith based rights, HIV/AIDS, the church, and Dr. and Mrs. King support of SGL/LGBT people. The book also provides tips on bullying prevention and intervention. The book speaks about the schools responsibility to protect your child during school hours or while the child is on campus, and how do affirm your child if you think he or she is SGL/LGBT! This mind-boggling book makes a bold statement that we as a nation must fight bullying and intolerance as a whole. Azaan assures the reader that whatever your age, culture, race or religion, you will find this amazing book uplifting, reassuring, and an overall great read! What People Are Saying About Got Homophobia!""Azaan Kamau's Got Homophobia is an extremely important and timely book in an era where youth are committing suicide in alarming numbers. This book should be required reading in every classroom, college, cultural and religious institution."" Award-winning journalist, bestselling author and renowned activist, Ifalade Ta'Shia Asanti“Azaan’s new book Got Homophobia is profound and quintessential to our current climate of homophobia and bullying. This book is a must read for every parent and educator in the country”! Poet & Best Selling Author Salima MaSud“Azaan’s book gives voice to all of the gay people who have felt muted and silenced. It empowers those who have felt the sting of someone’s intolerance”JHS ProductionsAuthor's upcoming projects include: Stiletto, Tapestries of Faith: Black SGLBT Stories of Triumph, Family, Love & Healing, Lesbian Legal: Affirming Your Relationship One Document at a Time, 90221, and Samba Nation To arrange for book signings, press interviews, lectures or to purchase the book please contact: azaankamau@gmail.com Please Visit Azaan Kamau’s Websites at:http://azaankamau.webs.comhttp://gloverlanepress.webs.comhttp://www.blurb.com/user/store/Azaan...http://amazon.com ""ON SALE NOW""","70 pages, Paperback",i-wrote-and-published-this-book,15 followers,3 reviews,47 books15 followers,0 (0%),0 (0%),1 (20%),1 (20%),3 (60%)
Crow's Revenge,Marcus Alexander,513,ratings111,"First published June 17, 2008","I've just had a flesh-eating giant tearing around my house and now I'm in this strange land I don't know anything about'!Before she can untangle the mystery that will save Bellania, Charlie Keeper needs the answer to a life-changing secret her guardian, the dastardly Mr Crow, has been keeping from her ...Just who is Charlie Keeper?","448 pages, Paperback",Fantasy,57 followers,111 reviews,13 books57 followers,19 (3%),17 (3%),72 (14%),147 (28%),258 (50%)
David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,"1,225",ratings65,"First published April 26, 2012","This is part of a new series of guides to contemporary novels. The aim of the series is to give readers accessible and informative introductions to some of the most popular, most acclaimed and most influential novels of recent years - from ‘The Remains of the Day' to ‘White Teeth'. A team of contemporary fiction scholars from both sides of the Atlantic has been assembled to provide a thorough and readable analysis of each of the novels in question.","96 pages, Paperback",Nonfiction,11 followers,65 reviews,14 books11 followers,43 (3%),71 (5%),336 (27%),388 (31%),387 (31%)
Dead Is the New Black,Marlene Perez,"11,545","ratings1,079","First published January 1, 2008","Welcome to Nightshade, California—a small town full of secrets. It’s home to the psychic Giordano sisters, who have a way of getting mixed up in mysteries. During their investigations, they run across everything from pom-pom-shaking vampires to shape-shifting boyfriends to a clue-spewing jukebox. With their psychic powers and some sisterly support, they can crack any case!Teenage girls are being mysteriously attacked all over town, including at Nightshade High School, where Daisy Giordano is a junior. When Daisy discovers that a vampire may be the culprit, she can’t help but suspect head cheerleader Samantha Devereaux, who returned from summer break with a new “look.” Samantha appears a little . . . well, dead, and all the most popular kids at school are copying her style. Is looking dead just another fashion trend for Samantha, or is there something more sinister going on? To find out, Daisy joins the cheerleading squad.","190 pages, Paperback",Young Adult,"1,284 followers","1,079 reviews","26 books1,284 followers",284 (2%),793 (6%),"2,614 (22%)","3,178 (27%)","4,676 (40%)"
"Here, There Be Dragons",James A. Owen,"12,048","ratings1,201","First published September 26, 2006","The Imaginarium Geographica""What is it?"" John asked.The little man blinked and arched an eyebrow.""It is the world, my boy,"" he said. ""All the world, in ink and blood, vellum and parchment, leather and hide. It is the world, and it is yours to save or lose."" An unusual murder brings together three strangers, John, Jack, and Charles, on a rainy night in London during the first World War. An eccentric little man called Bert tells them that they are now the caretakers of the Imaginarium Geographica -- an atlas of all the lands that have ever existed in myth and legend, fable and fairy tale. These lands, Bert claims, can be traveled to in his ship the Indigo Dragon, one of only seven vessels that is able to cross the Frontier between worlds into the Archipelago of Dreams.Pursued by strange and terrifying creatures, the companions flee London aboard the Dragonship. Traveling to the very realm of the imagination itself, they must learn to overcome their fears and trust in one another if they are to defeat the dark forces that threaten the destiny of two worlds.An extraordinary journey of myth, magic, and mystery, Here, There Be Dragons introduces James A. Owen as a formidable new talent.","326 pages, Hardcover",Fantasy,665 followers,"1,201 reviews",94 books665 followers,381 (3%),907 (7%),"2,747 (22%)","3,941 (32%)","4,072 (33%)"
