Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"Nazi Germany and the Jews: The Years of Extermination, 1939-1945",Saul Friedländer,"1,555",ratings78,"First published April 10, 2007","With The Years of Extermination, Saul Friedländer completes his major historical work on Nazi Germany and the Jews. The book describes and interprets the persecution and murder of the Jews throughout occupied Europe. The enactment of German extermination policies and measures depended on the cooperation of local authorities, the assistance of police forces, and the passivity of the populations, primarily of their political and spiritual elites. This implementation depended as well on the victims’ readiness to submit to orders, often with the hope of attenuating them or of surviving long enough to escape the German vise.This multifaceted study—at all levels and in different places—enhances the perception of the magnitude, complexity, and interrelatedness of the many components of this history. Based on a vast array of documents and an overwhelming choir of voices—mainly from diaries, letters, and memoirs—Saul Friedländer avoids domesticating the memory of these unprecedented and horrific events. The convergence of these various aspects gives a unique quality to The Years of Extermination. In this work, the history of the Holocaust has found its definitive representation.
Acclaim for Nazi Germany and the Jews: The Years of Persecution, 1933-1939:
""This will be the standard work for many years to come"" –Daniel Johnson, The Times""There have been many books about Nazism's persecution of the Jews, but none as magisterial or comprehensive as this"" –Richard Evans, Sunday Telegraph""The merits of this work are many; it is easily the best book of a distinguished historian. It is based on a great variety of sources, published and unpublished, and the judgement of the author cannot be faulted on any major issue...This is a very good, very important book. It needed to be written before the last historians disappear who, because of the date and place of their birth and their personal experience, know certain things in their bones about the period of the Holocaust."" –Walter Lacquer, Los Angeles Times""Saul Friedlander is the most astute, sophisticated and stylish historian of the Holocaust working in any language today."" –Michael Burleigh","870 pages, Hardcover",History,66 followers,78 reviews,64 books66 followers,27 (1%),50 (3%),216 (13%),477 (30%),785 (50%)
"A Girl Named Zippy: Growing Up Small in Mooreland, Indiana",Kate Christensen,"36,858","ratings4,079","First published March 20, 2001","When Haven Kimmel was born in 1965 in Mooreland, Indiana, it was a sleepy little hamlet of three hundred people. Nicknamed ""Zippy"" for the way she would bolt around the house, this small girl was possessed of big eyes and even bigger ears. In this witty and lovingly told memoir, Kimmel takes readers back to a time when small-town America was caught in the amber of the innocent postwar period—people helped their neighbors, went to church on Sunday, and kept barnyard animals in their backyards.To three-year-old Zippy, it made perfect sense to strike a bargain with her father to keep her baby bottle—never mind that when she did, it was the first time she'd ever spoken. In her nonplussed family, Zippy has the perfect supporting cast: her beautiful yet dour brother, Danny, a seeker of the true faith; her sweetly sensible sister, Lindy, who wins the local beauty pageant; her mother, Delonda, who dispenses wisdom from the corner of the couch; and her father, Bob Jarvis, who never met a bet he didn't like.Whether describing a serious case of chicken love, another episode with the evil Edythe across the street, or the night Zippy's dad borrowed thirty-six coon dogs and a raccoon to prove to the complaining neighbors just how quiet his two dogs were, Kimmel treats readers to a heroine who is wonderfully sweet and shy as she navigates the quirky adult world surrounding Zippy.","275 pages, Paperback",Memoir,354 followers,"4,079 reviews",18 books354 followers,878 (2%),"2,722 (7%)","9,704 (26%)","13,167 (35%)","10,387 (28%)"
I Love You Baby Girl,Desire Night,139,ratings15,"First published January 16, 2013","What are some of your childhood memories? Could they bethings like a special birthday party, a family trip, a reward for an achievement? Sarah had her own set of childhood memories, a boy tied to a chair, a dark leather belt, forgotten birthdays, being hungry, vacant eyes, and lost innocence. These are the memories that put dark clouds on her days, and caused her to cry out in her dreams. These are the memories of a child living a life enveloped within child abuse.""I Love You Baby Girl"", is the true story of the adversity and triumphs one girl faced as she fought against those that threatened her very survival. Cry with Sarah as her pain is described, wonder how she could survive the constantabuse, cheer her on as she fights back, and rejoice with her when she finally breaks through to freedom from a life of heartbreak.""I Love You Baby Girl"" is volume #1 in a two part seriescalled Not a Victim... But a Survivor. The second book in the series ""I Learned to Love Myself"" will be releasing the endof April 2013, and is a continuation of Sarah's story as she heals from a past of child and sexual abuse, and becomes a survivor.","66 pages, Paperback and Kindle",True Crime,1 follower,15 reviews,6 books1 follower,11 (7%),13 (9%),28 (20%),29 (20%),58 (41%)
The Secret,Rhonda Byrne,"474,159","ratings15,850","First published November 28, 2006","Alternate cover edition of ISBN 9781582701707.The worldwide bestselling phenomenon that has helped millions tap the power of the law that governs all our lives to create—intentionally and effortlessly—a joyful life.In 2006, a groundbreaking feature-length film revealed the great mystery of the universe—The Secret—and, later that year, Rhonda Byrne followed with a book that became a worldwide bestseller.Fragments of a Great Secret have been found in the oral traditions, in literature, in religions, and philosophies throughout the centuries. For the first time, all the pieces of The Secret come together in an incredible revelation that will be life-transforming for all who experience it.In this book, you’ll learn how to use The Secret in every aspect of your life—money, health, relationships, happiness, and in every interaction you have in the world. You’ll begin to understand the hidden, untapped power that’s within you, and this revelation can bring joy to every aspect of your life.The Secret contains wisdom from modern-day teachers—men and women who have used it to achieve health, wealth, and happiness. By applying the knowledge of The Secret, they bring to light compelling stories of eradicating disease, acquiring massive wealth, overcoming obstacles, and achieving what many would regard as impossible.","199 pages, Hardcover",Self Help,"5,069 followers","15,850 reviews","41 books5,069 followers","40,414 (8%)","45,034 (9%)","96,137 (20%)","114,253 (24%)","178,321 (37%)"
"In Revere, in Those Days",Roland Merullo,554,ratings79,"First published January 1, 2002","In this richly evocative novel--the moving story of one boy's coming of age--acclaimed author Roland Merullo will make you nostalgic for a small Massachusetts city called Revere even if you've never been there. Providing a window into an unspoiled America of forty years ago, In Revere welcomes you to the fiercely loyal and devoted Italian-American family of the Benedettos.Although he was orphaned as a child, young Anthony Benedetto was always surrounded by family, and the vibrant warmth of the Revere community. His Uncle Peter, a former Golden Gloves boxer whose days of glory were behind him, believed Tonio was bound for great things. So did his daughter Rosie, Tonio's favorite cousin, who would take many wrong turns--away from Tonio--through adolescence. His gentle grandparents, who took him in, encouraged him to claim a future outside of Revere, but the warm, unconditional love of his family, and the smells and sounds of Revere stay with him forever.","320 pages, Paperback",Fiction,605 followers,79 reviews,50 books605 followers,9 (1%),16 (2%),84 (15%),234 (42%),211 (38%)
Ava's Man,Rick Bragg,"6,963",ratings649,"First published August 21, 2001","The Pulitzer Prize–winning author of All Over but the Shoutin’ continues his personal history of the Deep South with an evocation of his mother’s childhood in the Appalachian foothills during the Great Depression, and the magnificent story of the man who raised her.Charlie Bundrum was a roofer, a carpenter, a whiskey-maker, a fisherman who knew every inch of the Coosa River, made boats out of car hoods and knew how to pack a wound with brown sugar to stop the blood. He could not read, but he asked his wife, Ava, to read him the paper every day so he would not be ignorant. He was a man who took giant steps in rundown boots, a true hero whom history would otherwise have beem overlooked.In the decade of the Great Depression, Charlie moved his family twenty-one times, keeping seven children one step ahead of the poverty and starvation that threatened them from every side. He worked at the steel mill when the steel was rolling, or for a side of bacon or a bushel of peaches when it wasn’t. He paid the doctor who delivered his fourth daughter, Margaret -- Bragg’s mother -- with a jar of whiskey. He understood the finer points of the law as it applied to poor people and drinking men; he was a banjo player and a buck dancer who worked off fines when life got a little sideways, and he sang when he was drunk, where other men fought or cussed. He had a talent for living.His children revered him. When he died, cars lined the blacktop for more than a mile.Rick Bragg has built a soaring monument to the grandfather he never knew -- a father who stood by his family in hard times and left a backwoods legend behind -- in a book that blazes with his love for his family, and for a particular stretch of dirt road along the Alabama-Georgia border. A powerfully intimate piece of American history as it was experienced by the working people of the Deep South, a glorious record of a life of character, tenacity and indomitable joy and an unforgettable tribute to a vanishing culture, Ava’s Man is Rick Bragg at his stunning best.","259 pages, Paperback",Nonfiction,"1,184 followers",649 reviews,"35 books1,184 followers",50 (<1%),169 (2%),964 (13%),"2,508 (36%)","3,272 (46%)"
Fever,Lauren DeStefano,"45,119","ratings3,355","First published February 21, 2012","Rhine and Gabriel have escaped the mansion, but danger is never far behind.Running away brings Rhine and Gabriel right into a trap, in the form of a twisted carnival whose ringmistress keeps watch over a menagerie of girls. Just as Rhine uncovers what plans await her, her fortune turns again. With Gabriel at her side, Rhine travels through an environment as grim as the one she left a year ago - surroundings that mirror her own feelings of fear and hopelessness.The two are determined to get to Manhattan, to relative safety with Rhine’s twin brother, Rowan. But the road there is long and perilous - and in a world where young women only live to age twenty and young men die at twenty-five, time is precious. Worse still, they can’t seem to elude Rhine’s father-in-law, Vaughn, who is determined to bring Rhine back to the mansion...by any means necessary.In the sequel to Lauren DeStefano’s harrowing Wither, Rhine must decide if freedom is worth the price - now that she has more to lose than ever.","341 pages, Hardcover",Young Adult,"6,742 followers","3,355 reviews","26 books6,742 followers","1,315 (2%)","3,814 (8%)","11,890 (26%)","14,670 (32%)","13,430 (29%)"
Phantom Waltz,Catherine Anderson,"5,958",ratings337,"First published January 2, 2001","New York Times bestselling author Catherine Anderson presents the beloved Coulter family in a novel that's ""romantic through and through"" (Publishers Weekly).One glance. That's all it takes. Wealthy rancher Ryan Kendrick falls hard and fast for lovely Bethany Coulter. A beguiling mix of sass and shyness, naivete and maturity, she shares his passion for horses, has a great sense of humor, and can light up a room with her beautiful smile. She's absolutely perfect--in every way but one...A long-ago barrel-racing accident has left Bethany confined to a wheelchair. In the years since, she has known both betrayal and heartbreak--and vowed never to open her heart to a man again. She has even accepted the possibility that she'll never be able to enjoy a healthy intimate relationship--or have children of her own. But there's something about handsome Ryan Kendrick. Something that makes her believe she can overcome every obstacle. Something that makes her believe in lifelong, lasting love...","418 pages, Mass Market Paperback",Romance,"2,818 followers",337 reviews,"81 books2,818 followers",76 (1%),240 (4%),"1,021 (17%)","1,921 (32%)","2,700 (45%)"
My Sunshine,Catherine Anderson,"5,424",ratings327,"First published January 1, 2005","New York Times bestselling author Catherine Anderson's Coulter Family series continues in this poignant story of a love that defies all the odds...Five years ago, Laura Townsend’s life was nearly destroyed when a head injury impaired her ability to use language and forced her to abandon a brilliant career. Despite her difficulties, she never lost her vivacious spirit or sunny disposition. Now she has a great new job at an animal clinic—and a handsome new boss who fills her heart with longing. But veterinarian Isaiah Coulter deserves a woman who can meet all his needs. Battling her feelings, Laura decides that sometimes a woman must love a man enough to walk away… When Isaiah hired Laura, he wasn’t expecting her to be such a breath of fresh air. Impressed by her healing touch—and captivated by her dazzling beauty—Isaiah finds himself falling in love. And he’ll move heaven and earth to convince Laura that she’s the woman he needs…","421 pages, Mass Market Paperback",Romance,"2,818 followers",327 reviews,"81 books2,818 followers",62 (1%),189 (3%),910 (16%),"1,882 (34%)","2,381 (43%)"
Rose Under Fire,Elizabeth Wein,"22,578","ratings3,140","First published June 1, 2013","While flying an Allied fighter plane from Paris to England, American ATA pilot and amateur poet, Rose Justice, is captured by the Nazis and sent to Ravensbrück, the notorious women's concentration camp. Trapped in horrific circumstances, Rose finds hope in the impossible through the loyalty, bravery and friendship of her fellow prisoners. But will that be enough to endure the fate that's in store for her?Elizabeth Wein, author of the critically-acclaimed and best-selling Code Name Verity, delivers another stunning WWII thriller. The unforgettable story of Rose Justice is forged from heart-wrenching courage, resolve, and the slim, bright chance of survival.","360 pages, Hardcover",Historical Fiction,"3,053 followers","3,140 reviews","44 books3,053 followers",572 (2%),768 (3%),"3,181 (14%)","8,739 (38%)","9,318 (41%)"
The Dragon Keeper,Robin Hobb,"45,094","ratings2,667","First published June 25, 2009","Too much time has passed since the powerful dragon Tintaglia helped the people of the Trader cities stave off an invasion of their enemies. The Traders have forgotten their promises, weary of the labor and expense of tending earthbound dragons who were hatched weak and deformed by a river turned toxic. If neglected, the creatures will rampage--or die--so it is decreed that they must move farther upriver toward Kelsingra, the mythical homeland whose location is locked deep within the dragons' uncertain ancestral memories.Thymara, an unschooled forest girl, and Alise, wife of an unloving and wealthy Trader, are among the disparate group entrusted with escorting the dragons to their new home. And on an extraordinary odyssey with no promise of return, many lessons will be learned--as dragons and tenders alike experience hardships, betrayals . . . and joys beyond their wildest imaginings.","553 pages, Hardcover",Fantasy,102k followers,"2,667 reviews",291 books102k followers,633 (1%),"1,978 (4%)","10,378 (23%)","17,849 (39%)","14,256 (31%)"
Salmon Fishing in the Yemen,Paul Torday,"15,821","ratings1,767","First published February 8, 2007","What does it take to make us believe in the impossible?For Dr. Alfred Jones, life is a quiet mixture of civil service at the National Centre for Fisheries Excellence and marriage to Mary—an ambitious, no-nonsense financier. But a strange turn of fate from an unexpected direction forces Jones to upend his existence and spend all of his time in pursuit of another man’s ludicrous dream. Can there be salmon in the Yemen? Science says no. But if resources are limitless and the visionary is inspired, maybe salmon fishing in the Yemen isn’t impossible. Then again, maybe nothing is.","329 pages, Paperback",Fiction,164 followers,"1,767 reviews",13 books164 followers,391 (2%),"1,516 (9%)","5,400 (34%)","6,080 (38%)","2,434 (15%)"
Death's End,Liu Cixin,"107,187","ratings9,819","First published November 1, 2010","With The Three-Body Problem, English-speaking readers got their first chance to experience the multiple-award-winning and bestselling Three-Body Trilogy by China's most beloved science fiction author, Cixin Liu. Three-Body was released to great acclaim including coverage in The New York Times and The Wall Street Journal. It was also named a finalist for the Nebula Award, making it the first translated novel to be nominated for a major SF award since Italo Calvino's Invisible Cities in 1976.Now this epic trilogy concludes with Death's End. Half a century after the Doomsday Battle, the uneasy balance of Dark Forest Deterrence keeps the Trisolaran invaders at bay. Earth enjoys unprecedented prosperity due to the infusion of Trisolaran knowledge. With human science advancing daily and the Trisolarans adopting Earth culture, it seems that the two civilizations will soon be able to co-exist peacefully as equals without the terrible threat of mutually assured annihilation. But the peace has also made humanity complacent.Cheng Xin, an aerospace engineer from the early 21st century, awakens from hibernation in this new age. She brings with her knowledge of a long-forgotten program dating from the beginning of the Trisolar Crisis, and her very presence may upset the delicate balance between two worlds. Will humanity reach for the stars or die in its cradle?Ein halbes Jahrhundert nach der Entscheidungsschlacht hält der Waffenstillstand mit den Trisolariern immer noch stand. Die Hochtechnologie der Außerirdischen hat der Erde zu neuem Wohlstand verholfen, auch die Trisolarier haben dazugelernt, und eine friedliche Koexistenz scheint möglich. Der Frieden hat die Menschheit allerdings unvorsichtig werden lassen. Als mit Cheng Xin eine Raumfahrtingenieurin des 21. Jahrhunderts aus dem Kälteschlaf erwacht, bringt sie das Wissen um ein längst vergangenes Geheimprogramm in die neue Zeit. Wird die junge Frau den Frieden mit Trisolaris ins Wanken bringen – oder wird die Menschheit die letzte Chance ergreifen, sich weiterzuentwickeln?","604 pages, Hardcover",Science Fiction,12.3k followers,"9,819 reviews",268 books12.3k followers,604 (<1%),"2,256 (2%)","10,188 (9%)","32,017 (29%)","62,122 (57%)"
