Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Lucifer's Tears,James  Thompson,"2,339",ratings305,"January 1, 2011","Inspector Kari Vaara returns, more haunted than ever, in the follow- up to Snow Angels , ""a must for fans of the international crime novel."" ( Booklist )The Sufia Elmi case left Kari Vaara with a scarred face, chronic insomnia, a constant migraine, and a full body count's worth of ghosts. Now it's a year later, in Helsinki, and Kari is working the graveyard shift in the homicide unit, terrified that his heavily pregnant wife will miscarry again after she lost the twins just after Christmas.Kari is pushed into investigating a ninety-year-old national hero for war crimes committed during World War II. The Interior Minister demands a conclusion of innocence, preserving Finland's heroic perception about itself and its role in the war, but Germany wants extradition.In a seeming coincidence, Kari is drawn into the murder-by-torture case of Iisa Filippov, the philandering wife of a Russian businessman. Her lover is clearly being framed for the crime-and Ivan Filippov's arrogance and nonchalance point the finger at him. But he's being protected from above, leading Kari to the corrupt corridors of power. Soon the past and present collide in ways no one could have anticipated.","336 pages, Hardcover",Mystery,308 follower,305 reviews,12,37 (1%),122 (5%),605 (25%),"1,040 (44%)",535 (22%)
Scarlett,Cathy Cassidy,"69,339","ratings3,241","January 1, 1991","Scarlett's in trouble at school. Again. With black fingernails and dyed ketchup-red hair, she's not your average twelve-year-old Londoner. So her mum sick of trying to get her into ""another"" school ships Scarlett to her father's cottage in Ireland. Having to learn Gaelic in a one-room schoolhouse and enduring a new stepmum and younger stepsister is just too much. Scarlett wants to leave until she meets Kian. He seems too good to be true with his dark, rugged looks, kind nature, and horse named Midnight. As Kian helps Scarlett let go of her anger, she begins to accept her family, her friendships, and most of all, her dreams. A captivating new novel from a writer reviewers have called ""a British import with a refreshingly light touch."" "" School Library Journal"" on ""Indigo Blue.""""","272 pages, Hardcover",Historical Fiction,"1,566 follower","3,241 reviews",105,"3,953 (5%)","8,000 (11%)","17,360 (25%)","18,370 (26%)","21,656 (31%)"
Taken at Dusk,C.C. Hunter,"50,278","ratings1,661","April 10, 2012","Step into Shadow Falls, a camp for teens with supernatural powers. Here friendship thrives, love takes you by surprise, and our hearts possess the greatest magic of all.Kylie Galen wants the truth so badly she can taste it. The truth about who her real family is, the truth about which boy she's meant to be with--and the truth about what her emerging powers mean. But she's about to discover that some secrets can change your life forever…and not always for the better.Just when she and Lucas are finally getting close, she learns that his pack has forbidden them from being together. Was it a mistake to pick him over Derek? And it's not just romance troubling Kylie. An amnesia-stricken ghost is haunting her, delivering the frightful warning, someone lives and someone dies. As Kylie races to unravel the mystery and protect those she loves, she finally unlocks the truth about her supernatural identity, which is far different--and more astonishing--than she ever imagined.","380 pages, Paperback",Fantasy,"8,028 follower","1,661 reviews",28,509 (1%),"1,431 (2%)","6,954 (13%)","15,954 (31%)","25,430 (50%)"
The King of Lies,John Hart,"13,271","ratings1,435","January 1, 2006","Jackson Workman Pickens--known to most as ""Work""--mindlessly holds together his disintegrating life: a failing law practice left to him when his father, Ezra, mysteriously disappeared, a distant wife who shares their loveless marriage, and an estranged sister who bore the brunt of their childhood trauma.And then Ezra's body is discovered.Set to inherit his father's fortune, Work becomes a prime suspect. But so does his sister, Jean. As much as Work's life was overshadowed by his domineering father, Jean's life was nearly destroyed by him. But does that make her capable of a vicious murder? Fearing the worst, Work launches his own investigation, crossing paths with a power-hungry detective, a string of damning evidence, and the ugly rumors that swirl within his small, moneyed Southern town.Desperate for the redemption that has eluded him for so many years and stripped of everything he once valued, he fights to save his sister and clear his name--in this poignant and thrilling anatomy of a murder and its ripple effect within a family and a community.","400 pages, Mass Market Paperback",Mystery,"3,388 follower","1,435 reviews",150,188 (1%),621 (4%),"2,993 (22%)","5,649 (42%)","3,820 (28%)"
Fobbit,David Abrams,"2,119",ratings352,"January 1, 2012","Fobbit \’fä-bit\, noun. Definition: A U.S. soldier stationed at a Forward Operating Base who avoids combat by remaining at the base, esp. during Operation Iraqi Freedom (2003-2011). Pejorative.In the satirical tradition of Catch-22 and M*A*S*H, Fobbit takes us into the chaotic world of Baghdad’s Forward Operating Base Triumph. The Forward Operating base, or FOB, is like the back-office of the battlefield – where people eat and sleep, and where a lot of soldiers have what looks suspiciously like an office job. Male and female soldiers are trying to find an empty Porta Potty in which to get acquainted, grunts are playing Xbox and watching NASCAR between missions, and a lot of the senior staff are more concerned about getting to the chow hall in time for the Friday night all-you-can-eat seafood special than worrying about little things like military strategy.Darkly humorous and based on the author's own experiences in Iraq, Fobbit is a fantastic debut that shows us a behind-the-scenes portrait of the real Iraq war.","384 pages, Paperback",Fiction,255 follower,352 reviews,15,73 (3%),260 (12%),663 (31%),733 (34%),390 (18%)
A Modern History of Hong Kong,Steve Tsang,206,ratings17,"January 1, 2003","From a little-known fishing community at the periphery of China, Hong Kong developed into one of the world's most spectacular and cosmopolitan metropoles after a century and a half of British imperial rule. This history of Hong Kong -- from its occupation by the British in 1841 to its return to Chinese sovereignty in 1997 -- includes the foundation of modern Hong Kong; its developments as an imperial outpost, its transformation into the """"pearl"""" of the British Empire and of the Orient and the events leading to the end of British rule. Based on extensive research in British and Chinese sources, both official and private, the book addresses the changing relations between the local Chinese and the expatriate communities in 156 years of British rule, and the emergence of a local identity. It ends with a critical but dispassionate examination of Hong Kong's transition from a British Crown Colony to a Chinese Special Administrative Region.","352 pages, Paperback",History,4 follower,17 reviews,25,0 (0%),15 (7%),70 (33%),84 (40%),37 (17%)
Love Letters,Bryan Mooney,865,ratings90,"December 22, 2011","Love Letters -If you found a love letter in an old book, would you read it?               If you enjoyed reading The Notebook by Nicholas Sparks, you won't be able to put down- Love Letters by Bryan Mooney. ""My Dearest Darling,"" the love letters began, and try as she might, she could not stop reading the letters she found in the old books. After reading one she was compelled to reach for another. Her curiosity urged her on. She could not stop...Suppose you purchased some books from a bookseller at a flea market and upon returning home discovered love letters inside, what would you do?Would you read the letters? Would you try to return them? Would you destroy them?That is the dilemma that Katie Kosgrove finds herself in when she discovers love letters written by the man she knows only as Jack. Curious but unable to locate him to return the love letters, she begins to read.The letters all begin with the same greeting, ""My Dearest Darling,"" and they each end with, ""Forever Jack"". The letters start to transform her life in ways that she never would have imagined. She is thankful to the handsome stranger she met only once.Katie knows exactly what she would say to him if she were to ever see him again, until one day he reappears, back in her life. Their world begins to change once more, but the letters have an awesome power over both of them, until...","214 pages, Kindle Edition",Romance,92 follower,90 reviews,21,38 (4%),64 (7%),195 (22%),238 (27%),330 (38%)
Hell,Jeffrey Archer,"5,989",ratings397,"January 1, 2002","DAY 5 MONDAY 23 JULY 2001 5.53AMThe sun is shining through the bars of my window on what must be a glorious summer day. I've been incarcerated in a cell five paces by three for twelve and a half hours, and will not be let out again until midday; eighteen and a half hours of solitary confinement. There is a child of seventeen in the cell below me who has been charged with shoplifting – his first offence, not even convicted – and he is being locked up for eighteen and a half hours, unable to speak to anyone. This is Great Britain in the twenty-first century, not Turkey, not Nigeria, not Kosovo, but Britain.On Thursday 19 July 2001, after a perjury trial lasting seven weeks, Jeffrey Archer was sentenced to four years in jail. He was to spend the first twenty-two days and fourteen hours in HMP Belmarsh, a double A-Category high-security prison in South London, which houses some of Britain ‘s most violent criminals. This is the author's daily record of the time he spent there.","272 pages, Paperback",Nonfiction,11.2k follower,397 reviews,378,142 (2%),446 (7%),"1,515 (25%)","2,102 (35%)","1,784 (29%)"
A Night Away,Carrie Ann Ryan,"1,380",ratings109,"July 12, 2015","Kade Jamenson has been mated to Melanie for almost two years. They’ve been through mating circles, battles, loss, misunderstandings, and finally, the birth of their son, Finn. The world is in turmoil around them as the Redwoods engage in war with the Centrals. But for Kade and Melanie, the turmoil is also happening at home. The responsibility of a restless baby and their Pack has taken a toll and they need a break. 	Not from each other. But from their Pack. Just for a night.	Kade takes Mel away for a romantic getaway and leaves Uncle Maddox alone with baby Finn. The Omega of the Redwood Pack may be adept at emotions but the idea of a baby may be beyond his immense capabilities. Author’s Note: This is a novella set between books 3 and 4 to give you a taste of Mel and Kade. It is best that you have already immersed yourselves in the Redwood Pack world, however even new readers will enjoy a glimpse of one of the Redwood’s favorite couples.",ebook,Paranormal,"5,774 follower",109 reviews,224,10 (<1%),47 (3%),307 (22%),443 (32%),573 (41%)
The Hottest Dishes of the Tartar Cuisine,Alina Bronsky,"3,239",ratings542,"January 1, 2010","Rosa Achmetowna is the outrageously nasty and wily narrator of this rollicking family saga from the author of Broken Glass Park. When she discovers that her seventeen-year-old daughter, ""stupid Sulfia,"" is pregnant by an unknown man she does everything to thwart the pregnancy, employing a variety of folkloric home remedies. But despite her best efforts the baby, Aminat, is born nine months later at Soviet Birthing Center Number 134. Much to Rosa's surprise and delight, dark eyed Aminat is a Tartar through and through and instantly becomes the apple of her grandmother's eye. While her good for nothing husband Kalganow spends his days feeding pigeons and contemplating death at the city park, Rosa wages an epic struggle to wrestle Aminat away from Sulfia, whom she considers a woefully inept mother. When Aminat, now a wild and willful teenager, catches the eye of a sleazy German cookbook writer researching Tartar cuisine, Rosa is quick to broker a deal that will guarantee all three women a passage out of the Soviet Union. But as soon as they are settled in the West, the uproariously dysfunctional ties that bind mother, daughter and grandmother begin to fray.Told with sly humor and an anthropologist's eye for detail, The Hottest Dishes of the Tartar Cuisine is the story of three unforgettable women whose destinies are tangled up in a family dynamic that is at turns hilarious and tragic. In her new novel, Russian-born Alina Bronsky gives readers a moving portrait of the devious limits of the will to survive.","262 pages, Paperback",Fiction,255 follower,542 reviews,17,48 (1%),204 (6%),701 (21%),"1,315 (40%)",971 (29%)
GhosTV,Jordan Castillo Price,"4,457",ratings471,"February 24, 2011","For the past dozen years, Victor Bayne has solved numerous murders by interrogating witnesses only he can see—dead witnesses. But when his best friend Lisa goes missing from the sunny California campus of PsyTrain, the last thing he wants to find there is her spirit.Disappearing without a trace in a school full of psychics? That’s some trick. But somehow both Lisa and her roommate have vanished into thin air. A group of fanatics called Five Faith has been sniffing around, and Lisa’s email is compromised. Time is running out, and with no ghosts to cross-examine, Vic can’t afford to turn down any offers of help. An old enemy can provide an innovative way to track Vic’s missing friend, and he enters into an uneasy alliance—even though its ultimate cost will ensnare him in a debt he may never manage to settle.","379 pages, ebook",M M Romance,"2,083 follower",471 reviews,136,19 (<1%),56 (1%),502 (11%),"1,606 (36%)","2,274 (51%)"
Heaven Sent,Jet Mykles,615,ratings21,"July 30, 2007","Heaven Sent: Heaven Desperate to save his family's hotel, the Weiss Strande, Tyler and his best friend sink their hopes and what's left of their money into a new venture: a nightclub at the hotel. The White Room must succeed, or the hotel will go under. Against all hope, they manage to sign the mega-popular rock group Heaven Sent to play the grand opening. Already a huge fan of the group, Tyler couldn't be more excited to welcome them to his hotel. He's not at all prepared for the bomb of lust that hits him when he's finally face-to-face with the painfully gorgeous lead singer, Johnnie Heaven. Johnnie's probably the most beautiful person he's ever seen, but Tyler is straight. He's feeling a misguided form of hero worship, right? When Johnnie invites Tyler to his room to play video games, their shared passion, Tyler jumps at the chance. He and Johnnie have a great time with the games, but Tyler soon discovers that Johnnie aims to introduce Tyler to a whole new level of game play... Heaven Sent: Purgatory Lucas Sloane defines beautiful for Reese. Tall and sleek with gorgeous red hair and deep, dark eyes to drown in, it's no wonder that the famous bass player of Heaven Sent is the hero of many a starry-eyed teenager's dreams. Reese used to be one of those teens back when Heaven Sent was no more than the house band for the local club, Purgatory. Back then, Reese found the courage to confess his love to Luc...only to be soundly rejected. Luc wasn't gay. Not long after, Heaven Sent left town and skyrocketed into rock and roll stardom. Now, six years later, Luc is back in town for a visit and more gorgeous than ever. Surprisingly, he not only apologizes for his treatment of Reese years ago, he comes onto him. Luc's discovered the pleasures of being with a man and wants to know what it'd be like between the two of them. But Reese can't. He lives the straight and narrow, teaches high school...he's even got a girlfriend. He has a normal life. He can't be gay. But it's hard to deny the man who's defined everything beautiful in Reese's artistic mind. No one has to know about it, right? Publisher's Note: This book is a male-male love story and contains homoerotic sex acts that may be offensive to some readers.","310 pages, Paperback",M M Romance,968 follower,21 reviews,84,8 (1%),23 (3%),85 (13%),211 (34%),288 (46%)
Chantress,Amy Butler Greenfield,"2,399",ratings320,"May 7, 2013","“Sing, and the darkness will find you.” This warning has haunted fifteen-year-old Lucy ever since she was eight and shipwrecked on a lonely island. Lucy’s guardian, Norrie, has lots of rules, but the most important is that Lucy must never sing. Not ever. Now it is 1667, Lucy is fifteen, and on All Hallows’ Eve, Lucy hears a tantalizing melody on the wind. She can’t help but sing—and she is swept into darkness.When she awakes in England, Lucy hears powerful men discussing Chantresses—women who can sing magic into the world. They are hunting her, but she escapes and finds sanctuary with the Invisible College, an organization plotting to overthrow the nefarious Lord Protector. The only person powerful enough to bring about his downfall is a Chantress. And Lucy is the last one in England.Lucy struggles to master the song-spells and harness her power, but the Lord Protector is moving quickly. And her feelings for Nat, an Invisible College apprentice and scientist who deeply distrusts her magic, only add to her confusion…Time is running out, and the fate of England hangs in the balance in this entrancing novel that is atmospheric and lyrical, dangerous and romantic.","324 pages, Hardcover",Fantasy,242 follower,320 reviews,12,71 (2%),203 (8%),642 (26%),728 (30%),755 (31%)
Rumors,Anna Godbersen,"39,333","ratings1,973","June 3, 2008","After bidding good-bye to New York's brightest star, Elizabeth Holland, rumors continue to fly about her untimely demise. All eyes are on those closest to the dearly her mischievous sister, Diana, now the family's only hope for redemption; New York's most notorious cad, Henry Schoon-maker, the flame Elizabeth never extinguished; the seductive Penelope Hayes, poised to claim all that her best friend left behind—including Henry; even Elizabeth's scheming former maid, Lina Broud, who discovers that while money matters and breeding counts, gossip is the new currency. As old friends become rivals, Manhattan's most dazzling socialites find their futures threatened by whispers from the past. In this delicious sequel to The Luxe , nothing is more dangerous than a scandal . . . or more precious than a secret.","423 pages, Hardcover",Historical Fiction,"3,187 follower","1,973 reviews",30,777 (1%),"2,636 (6%)","10,232 (26%)","13,728 (34%)","11,960 (30%)"
Blood Sweat and Tea,Tom Reynolds,"3,185",ratings257,"August 1, 2006","Is there anyone who hasn't wondered about the state of the occupant of an ambulance, screaming along with its sirens on and blue lights flashing? And have you wondered about the other people inside the ambulance? Meet Tom Reynolds, an Emergency Medical Technician who works for the London Ambulance Service in East London. He has kept a blog of his daily working life since 2003 and his award-winning writing is, by turn, moving, cynical, funny, heart-rending, and compassionate. From the tragic to the hilarious, the stories Tom tells give a fascinating and at times alarming picture of life in inner-city Britain, and the people who are paid to mop up after it.",288 pages,Nonfiction,29 follower,257 reviews,24,74 (2%),211 (6%),812 (25%),"1,143 (35%)",945 (29%)
Entwined with You,Sylvia Day,"208,490","ratings10,704","June 4, 2013","From the moment I first met Gideon Cross, I recognized something in him that I needed. Something I couldn't resist. I saw the dangerous and damaged soul inside--so much like my own. I was drawn to it. I needed him as surely as I needed my heart to beat.No one knows how much he risked for me. How much I'd been threatened, or just how dark and desperate the shadow of our pasts would become.Entwined by our secrets, we tried to defy the odds. We made our own rules and surrendered completely to the exquisite power of possession...","356 pages, Paperback",Romance,121k follower,"10,704 reviews",111,"2,991 (1%)","8,990 (4%)","34,143 (16%)","62,773 (30%)","99,593 (47%)"
Slade,Laurann Dohner,"22,790","ratings1,143","August 19, 2011","Book 2 in the New Species series. The books can be read as stand-alone stories, but it is advisable to read them in order to get the most enjoyment from the series.Dr. Trisha Norbit is flat on her back in a hospital bed, pinned under a really big New Species male. Though drugged out of his mind, he promises her ecstasy and is determined to deliver—but hospital staff intervenes. 215 is a man Trisha will never forget. But, when she meets him again at Homeland…he doesn’t even remember her!The nosy new doctor wants to know all about the breeding habits between humans and Species. Slade proposes a hands-on education but she’s not interested in a one-night stand. He can’t offer more because he’s haunted by the memory of a woman he once tried to claim. He’s shocked when he realizes they are one and the same. He’s blown it—she’ll never give him a chance now.But, when her life is in danger, he’s the only one who can save her. As they flee through the wilderness, their desire ignites and cannot be denied. Hot sex, on the run, has consequences that are even more dangerous and will change their lives forever.Reader Advisory: There is a scene of an attempted rape.","247 pages, ebook",Paranormal,"8,409 follower","1,143 reviews",101,194 (<1%),796 (3%),"3,878 (17%)","7,762 (34%)","10,160 (44%)"
Tricks,Ellen Hopkins,"38,612","ratings1,982","August 20, 2009","Five teenagers from different parts of the country. Three girls. Two guys. Four straight. One gay. Some rich. Some poor. Some from great families. Some with no one at all. All living their lives as best they can, but all searching ... for freedom, safety, community, family, love. What they don't expect, though, is all that can happen when those powerful little words ""I love you"" are said for all the wrong reasons.Five moving stories remain separate at first, then interweave to tell a larger, powerful story—a story about making choices, taking leaps of faith, falling down, and growing up. A story about kids figuring out what sex and love are all about, at all costs, while asking themselves, ""Can I ever feel okay about myself?""","627 pages, Hardcover",Young Adult,17.8k follower,"1,982 reviews",59,517 (1%),"1,245 (3%)","5,506 (14%)","10,887 (28%)","20,457 (52%)"
Zoobiquity: The Astonishing Connection Between Human and Animal Health,Barbara Natterson-Horowitz,"3,229",ratings409,"June 12, 2012","Do animals overeat? Get breast cancer? Have fainting spells? Inspired by an eye-opening consultation at the Los Angeles Zoo, which revealed that a monkey experienced the same symptoms of heart failure as her human patients, cardiologist Barbara Natterson-Horowitz embarked upon a project that would reshape how she practiced medicine. Beginning with the above questions, she began informally researching every affliction that she encountered in humans to learn whether it happened with animals, too. And usually, it did: dinosaurs suffered from brain cancer, koalas can catch chlamydia, reindeer seek narcotic escape in hallucinogenic mushrooms, stallions self-mutilate, and gorillas experience clinical depression. Natterson-Horowitz and science writer Kathryn Bowers have dubbed this pan-species approach to medicine zoobiquity. Here, they present a revelatory understanding of what animals can teach us about the human body and mind, exploring how animal and human commonality can be used to diagnose, treat, and heal patients of all species.","416 pages, Paperback",Nonfiction,70 follower,409 reviews,6,30 (<1%),123 (3%),593 (18%),"1,218 (37%)","1,265 (39%)"
