Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Kushiel's Chosen,Jacqueline Carey,"39,819","ratings1,184","First published April 6, 2002","Mighty Kushiel, of rod and wealLate of the brazen portalsWith blood-tipp'd dart a wound unhealedPricks the eyen of chosen mortalsThe land of Terre d'Ange is a place of unsurpassed beauty and grace. The inhabiting race rose from the seed of angels and men, and they live by one simple rule: Love as thou wilt.Phèdre nó Delaunay was sold into indentured servitude as a child. Her bond was purchased by a nobleman, the first to recognize that she is one pricked by Kushiel's Dart, chosen to forever experience pain and pleasure as one. He trained Phèdre in the courtly arts and the talents of the bedchamber—and, above all, the ability to observe, remember, and analyze.When she stumbled upon a plot that threatened the very foundations of her homeland, she gave up almost everything she held dear to save it. She survived, and lived to have others tell her story, and if they embellished the tale with fabric of mythical splendor, they weren't far off the mark.The hands of the gods weigh heavily upon Phèdre's brow, and they are not finished with her. While the young queen who sits upon the throne is well loved by the people, there are those who believe another should wear the crown... and those who escaped the wrath of the mighty are not yet done with their schemes for power and revenge.Cover art by John Jude Palencar","678 pages, Mass Market Paperback",Fantasy,"8,120 followers","1,184 reviews","73 books8,120 followers",552 (1%),"1,155 (2%)","4,874 (12%)","12,667 (31%)","20,571 (51%)"
The Secret Knowledge: On the Dismantling of American Culture,David Mamet,"1,418",ratings193,"First published June 1, 2011","""My interest in politics began when I noticed that I acted differently than I spoke, that I had seen 'the government' commit sixty years of fairly unrelieved and catastrophic error nationally and internationally, that I not only hated every wasted hard-earned cent I spent in taxes, but the trauma and misery they produced...""For the past thirty years, David Mamet has been a controversial and defining force in theater and film, championing the most cherished liberal values along the way. In some of the great movies and plays of our time, his characters have explored the ethics of the business world, embodied the struggles of the oppressed, and faced the flaws of the capitalist system.But in recent years Mamet has had a change of heart. He realized that the so- called mainstream media outlets he relied on were irredeemably biased, peddling a hypocritical and deeply flawed worldview. In 2008 he wrote a hugely controversial op-ed for The Village Voice , ""Why I Am No Longer a 'Brain- Dead Liberal,'"" in which he methodically eviscerated liberal beliefs. Now he goes much deeper, employing his trademark intellectual force and vigor to take on all the key political and cultural issues of our times, from religion to political correctness to global warming. A sample:The problems facing us, faced by all mankind engaged in Democracy, may seem complex, or indeed insolvable, and we, in despair, may revert to a state of wish fulfillment-a state of ""belief"" in the power of the various experts presenting themselves as a cure for our indecision. But this is a sort of Stockholm Syndrome. Here, the captives, unable to bear the anxiety occasioned by their powerlessness, suppress it by identifying with their captors.This is the essence of Leftist thought. It is a devolution from reason to ""belief,"" in an effort to stave off a feeling of powerlessness. And if government is Good, it is a logical elaboration that more government power is Better. But the opposite is apparent both to anyone who has ever had to deal with Government and, I think, to any dispassionate observer.It is in sympathy with the first and in the hope of enlarging the second group that I have written this book.Mamet pulls no punches in his art or in his politics. And as a former liberal who woke up, he will win over an entirely new audience of others who have grown irate over America's current direction.","256 pages, Hardcover",Politics,680 followers,193 reviews,198 books680 followers,76 (5%),88 (6%),283 (19%),475 (33%),496 (34%)
The Invisible Mountain,Carolina De Robertis,"1,844",ratings340,"First published August 25, 2009","On the first day of the century, a small town gathers to witness a miracle and unravel its portents: the mysterious reappearance of a lost infant, Pajarita. Later, as a young woman in the capital city—Montevideo, brimming with growth and promise—Pajarita begins a lineage of independent women. Her daughter Eva, intent on becoming a poet, overcomes an early, shattering betrayal to embark on a most unconventional path toward personal and artistic fulfillment. And Eva’s daughter Salomé, awakening to both her sensuality and political convictions amidst the violent turmoil of the late 1960s, finds herself dangerously attracted to a cadre of urban guerilla rebels. From Perón's glittering Buenos Aires to the rustic hills of Rio de Janeiro, from the haven of a Montevideo butchershop to U.S. embassy halls, The Invisible Mountain celebrates a nation’s spirit, the will to survive in the most desperate of circumstances, and the fierce and complex connections between mother and daughter.","384 pages, Hardcover",Fiction,651 followers,340 reviews,19 books651 followers,33 (1%),71 (3%),367 (19%),730 (39%),643 (34%)
Cocktail Hour Under the Tree of Forgetfulness,Alexandra Fuller,"12,314","ratings1,487","First published January 1, 2011","In this sequel to Don't Let's Go to the Dogs Tonight, Alexandra Fuller returns to Africa and the story of her unforgettable family. In Cocktail Hour Under the Tree of Forgetfulness, Alexandra Fuller braids a multilayered narrative around the perfectly lit, Happy Valley-era Africa of her mother's childhood; the boiled cabbage grimness of her father's English childhood; and the darker, civil war-torn Africa of her own childhood. At its heart, this is the story of Fuller's mother, Nicola. Born on the Scottish Isle of Skye and raised in Kenya, Nicola holds dear the kinds of values most likely to get you hurt or killed in Africa: loyalty to blood, passion for land, and a holy belief in the restorative power of all animals. Fuller interviewed her mother at length and has captured her inimitable voice with remarkable precision. Cocktail Hour Under the Tree of Forgetfulness is as funny, terrifying, exotic, and unselfconscious as Nicola herself. We see Nicola and Tim Fuller in their lavender-colored honeymoon period, when East Africa lies before them with all the promise of its liquid equatorial light, even as the British Empire in which they both believe wanes. But in short order, an accumulation of mishaps and tragedies bump up against history until the couple finds themselves in a world they hardly recognize. We follow the Fullers as they hopscotch the continent, running from war and unspeakable heartbreak, from Kenya to Rhodesia to Zambia, even returning to England briefly. But just when it seems that Nicola has been broken entirely by Africa, it is the African earth itself that revives her. A story of survival and madness, love and war, loyalty and forgiveness, Cocktail Hour Under the Tree of Forgetfulness is an intimate exploration of the author's family. In the end, we find Nicola and Tim at a coffee table under their Tree of Forgetfulness on the banana and fish farm where they plan to spend their final days. In local custom, the Tree of Forgetfulness is where villagers meet to resolve disputes and it is here that the Fullers at last find an African kind of peace. Following the ghosts and dreams of memory, Cocktail Hour Under the Tree of Forgetfulness is Alexandra Fuller at her very best.","256 pages, Hardcover",Memoir,956 followers,"1,487 reviews",15 books956 followers,207 (1%),624 (5%),"2,780 (22%)","5,277 (42%)","3,426 (27%)"
Annabel,Kathleen Winter,"11,756","ratings1,516","First published May 31, 2010","Award-winning Canadian author Kathleen Winter’s Annabel is a stunning debut novel about the family of a mixed-gendered child born into a rural hunting community in the 1960s.Kathleen Winter’s luminous debut novel is a deeply affecting portrait of life in an enchanting seaside town and the trials of growing up unique in a restrictive environment. In 1968, into the devastating, spare atmosphere of Labrador, Canada, a child is born: a baby who appears to be neither fully boy nor fully girl, but both at once. Only three people are privy to the secret—the baby’s parents, Jacinta and Treadway, and their trusted neighbor and midwife, Thomasina. Though Treadway makes the difficult decision to raise the child as a boy named Wayne, the women continue to quietly nurture the boy’s female side. And as Wayne grows into adulthood within the hypermasculine hunting society of his father, his shadow-self, a girl he thinks of as “Annabel,” is never entirely extinguished. When Wayne finally escapes the confines of his hometown and settles in St. John’s, the anonymity of the city grants him the freedom to confront his dual identity. His ultimate choice will once again call into question the integrity and allegiance of those he loves most. Kathleen Winter has crafted a literary gem about the urge to unveil mysterious truth in a culture that shuns contradiction, and the body’s insistence on coming home. A daringly unusual debut full of unforgettable beauty, Annabel introduces a remarkable new voice to American readers.","464 pages, Hardcover",Fiction,351 followers,"1,516 reviews",17 books351 followers,224 (1%),667 (5%),"2,894 (24%)","4,960 (42%)","3,011 (25%)"
The Secret Keeper,Kate Morton,"161,009","ratings16,286","First published October 1, 2012","During a summer party at the family farm in the English countryside, sixteen-year-old Laurel Nicolson has escaped to her childhood tree house and is happily dreaming of the future. She spies a stranger coming up the long road to the farm and watches as her mother speaks to him. Before the afternoon is over, Laurel will witness a shocking crime. A crime that challenges everything she knows about her family and especially her mother, Dorothy—her vivacious, loving, nearly perfect mother.Now, fifty years later, Laurel is a successful and well-regarded actress living in London. The family is gathering at Greenacres farm for Dorothy’s ninetieth birthday. Realizing that this may be her last chance, Laurel searches for answers to the questions that still haunt her from that long-ago day, answers that can only be found in Dorothy’s past.Dorothy’s story takes the reader from pre–WWII England through the blitz, to the ’60s and beyond. It is the secret history of three strangers from vastly different worlds—Dorothy, Vivien, and Jimmy—who meet by chance in wartime London and whose lives are forever entwined. The Secret Keeper explores longings and dreams and the unexpected consequences they sometimes bring. It is an unforgettable story of lovers and friends, deception and passion that is told—in Morton’s signature style—against a backdrop of events that changed the world.","484 pages, Hardcover",Historical Fiction,23.7k followers,"16,286 reviews",29 books23.7k followers,"1,866 (1%)","4,693 (2%)","24,803 (15%)","65,262 (40%)","64,385 (39%)"
The War I Finally Won,Kimberly Brubaker Bradley,"39,403","ratings4,438","First published October 3, 2017","Ada and her younger brother, Jamie, now have a permanent home with their loving legal guardian, Susan Smith. Although Jamie adapts more easily, Ada still struggles with the aftermath of her old life, and how to fit into her new life. World War II continues, and forces the small community to come together and rely on one another. Ada has never been interested in getting to know her friend’s family—especially Maggie’s mother, the formidable Lady Thorton. However, circumstances bring them in close proximity along with other unexpected characters. Ada comes face to face with another German! This time she isn’t sure what she should do. How can she help the ones she loves and keep them safe?Ada’s first story, The War that Saved My Life, won a Newbery Honor, the Schneider Family Book Award, and the Josette Frank Award, in addition to appearing on multiple best-of-the-year lists. This second, marvelous volume continues Ada’s powerful, uplifting story.","387 pages, Hardcover",Historical Fiction,"2,440 followers","4,438 reviews","25 books2,440 followers",206 (<1%),371 (<1%),"2,820 (7%)","12,696 (32%)","23,310 (59%)"
Why Do Men Have Nipples?: Hundreds of Questions You'd Only Ask a Doctor After Your Third Martini,Mark Leyner,"9,186",ratings724,"First published January 1, 1995","Is There a Doctor in the House?Say you’re at a party. You’ve had a martini or three, and you mingle through the crowd, wondering how long you need to stay before going out for pizza. Suddenly you’re introduced to someone new, Dr. Nice Tomeetya. You forget the pizza. Now is the perfect time to bring up all those strange questions you’d like to ask during an office visit with your own doctor but haven’t had the guts (or more likely the time) to do so. You’re filled with liquid courage . . . now is your chance! If you’ve ever wanted to ask a doctor . . .•How do people in wheelchairs have sex?•Why do I get a killer headache when I suck down my milkshake too fast?•Can I lose my contact lens inside my head forever?•Why does asparagus make my pee smell?•Why do old people grow hair on their ears?•Is the old adage “beer before liquor, never sicker, liquor before beer . . .” really true?. . . then Why Do Men Have Nipples? is the book for you.Compiled by Billy Goldberg, an emergency medicine physician, and Mark Leyner, bestselling author and well-known satirist, Why Do Men Have Nipples? offers real factual and really funny answers to some of the big questions about the oddities of our bodies.","224 pages, Paperback",Nonfiction,310 followers,724 reviews,30 books310 followers,400 (4%),"1,355 (14%)","3,259 (35%)","2,551 (27%)","1,621 (17%)"
"I Feel Bad About My Neck, And Other Thoughts on Being a Woman",Nora Ephron,"73,164","ratings8,194","First published January 1, 2006","With her disarming, intimate, completely accessible voice, and dry sense of humor, Nora Ephron shares with us her ups and downs in ""I Feel Bad About My Neck,"" a candid, hilarious look at women who are getting older and dealing with the tribulations of maintenance, menopause, empty nests, and life itself.The woman who brought us ""When Harry Met Sally""..., ""Sleepless in Seattle"", ""You've Got Mail"", and ""Bewitched,"" and the author of best sellers ""Heartburn,"" ""Scribble Scribble,"" and ""Crazy Salad,"" discusses everything -from how much she hates her purse to how much time she spends attempting to stop the clock: the hair dye, the treadmill, the lotions and creams that promise to slow the aging process but never do. Oh, and she can't stand the way her neck looks. But her dermatologist tells her there's no quick fix for that.Ephron chronicles her life as an obsessed cook, passionate city dweller, and hapless parent. She recounts her anything-but-glamorous days as a White House intern during the JFK years (""I am probably the only young woman who ever worked in the Kennedy White House that the President did not make a pass at"") and shares how she fell in and out of love with Bill Clinton - from a distance, of course. But mostly she speaks frankly and uproariously about life as a woman of a certain age.Utterly courageous, wickedly funny, and unexpectedly moving in its truth telling, ""I Feel Bad About My Neck"" is a book of wisdom, advice, and laugh-out-loud moments, a scrumptious, irresistible treat.","139 pages, Hardcover",Nonfiction,"2,311 followers","8,194 reviews","45 books2,311 followers","1,639 (2%)","5,954 (8%)","20,567 (28%)","26,525 (36%)","18,479 (25%)"
The Silent Land,Graham Joyce,"4,856",ratings881,"First published November 1, 2010","When Jake and Zoe are buried under a flash avalanche while skiing in the French Pyrenees, they miraculously dig their way out from under the snow--only to discover the world they knew has been overtaken by an eerie and absolute silence. With their phones cut off, and the village evacuated of every living soul, the young married couple begin to witness strange, unsettling events neither one can ignore. As the days wear on, they are forced to confront frightening possibilities as they attempt to survive and escape the silent land they now inhabit.","262 pages, Hardcover",Fiction,542 followers,881 reviews,90 books542 followers,116 (2%),463 (9%),"1,454 (29%)","1,832 (37%)",991 (20%)
The Flamethrowers,Rachel Kushner,"21,618","ratings2,489","First published April 2, 2013","The year is 1975 and Reno—so-called because of the place of her birth—has come to New York intent on turning her fascination with motorcycles and speed into art. Her arrival coincides with an explosion of activity in the art world—artists have colonized a deserted and industrial SoHo, are staging actions in the East Village, and are blurring the line between life and art. Reno meets a group of dreamers and raconteurs who submit her to a sentimental education of sorts. Ardent, vulnerable, and bold, she begins an affair with an artist named Sandro Valera, the semi-estranged scion of an Italian tire and motorcycle empire. When they visit Sandro’s family home in Italy, Reno falls in with members of the radical movement that overtook Italy in the seventies. Betrayal sends her reeling into a clandestine undertow. The Flamethrowers is an intensely engaging exploration of the mystique of the feminine, the fake, the terrorist. At its center is Kushner’s brilliantly realized protagonist, a young woman on the verge. Thrilling and fearless, this is a major American novel from a writer of spectacular talent and imagination.","383 pages, Hardcover",Fiction,"1,620 followers","2,489 reviews","40 books1,620 followers","1,056 (4%)","2,755 (12%)","6,402 (29%)","7,132 (32%)","4,273 (19%)"
The Pale Horseman,Bernard Cornwell,"55,109","ratings2,204","First published January 1, 2006","The second installment of Bernard Cornwell’s New York Times bestselling series chronicling the epic saga of the making of England, “like Game of Thrones, but real” (The Observer, London)—the basis for The Last Kingdom, the hit television series.This is the exciting—yet little known—story of the making of England in the 9th and 10th centuries, the years in which King Alfred the Great, his son and grandson defeated the Danish Vikings who had invaded and occupied three of England’s four kingdoms.At the end of The Last Kingdom, The Danes had been defeated at Cynuit, but the triumph of the English is not fated to last long. The Danish Vikings quickly invade and occupy three of England’s four kingdoms—and all that remains of the once proud country is a small piece of marshland, where Alfred and his family live with a few soldiers and retainers, including Uhtred, the dispossessed English nobleman who was raised by the Danes. Uhtred has always been a Dane at heart, and has always believed that given the chance, he would fight for the men who raised him and taught him the Viking ways. But when Iseult, a powerful sorceress, enters Uhtred’s life, he is forced to consider feelings he’s never confronted before—and Uhtred discovers, in his moment of greatest peril, a new-found loyalty and love for his native country and ruler.","349 pages, Paperback",Historical Fiction,17.2k followers,"2,204 reviews",433 books17.2k followers,229 (<1%),627 (1%),"6,205 (11%)","23,076 (41%)","24,972 (45%)"
The Grim Grotto,Lemony Snicket,"114,364","ratings3,009","First published September 21, 2004","Dear Reader, Unless you are a slug, a sea anemone, or mildew, you probably prefer not to be damp. You might also prefer not to read this book, in which the Baudelaire siblings encounter an unpleasant amount of dampness as they descend into the depths of despair, underwater. In fact, the horrors they encounter are too numerous to list, and you wouldn't want me even to mention the worst of it, which includes mushrooms, a desperate search for something lost, a mechanical monster, a distressing message from a lost friend, and tap dancing. As a dedicated author who has pledged to keep recording the depressing story of the Baudelaires, I must continue to delve deep into the cavernous depths of the orphans' lives. You, on the other hand, may delve into some happier book in order to keep your eyes and your spirits from being dampened. With all due respect,Lemony Snicket","323 pages, Hardcover",Fiction,24.8k followers,"3,009 reviews",220 books24.8k followers,"1,088 (<1%)","4,813 (4%)","25,571 (22%)","41,880 (36%)","41,012 (35%)"
Measuring the World,Daniel Kehlmann,"18,721","ratings1,342","First published January 1, 2005","The young Austrian writer Daniel Kehlmann conjures a brilliant and gently comic novel from the lives of two geniuses of the Enlightenment.Toward the end of the eighteenth century, two young Germans set out to measure the world. One of them, the Prussian aristocrat Alexander von Humboldt, negotiates savanna and jungle, travels down the Orinoco, tastes poisons, climbs the highest mountain known to man, counts head lice, and explores every hole in the ground. The other, the barely socialized mathematician and astronomer Carl Friedrich Gauss, does not even need to leave his home in Göttingen to prove that space is curved. He can run prime numbers in his head. He cannot imagine a life without women, yet he jumps out of bed on his wedding night to jot down a mathematical formula. Von Humboldt is known to history as the Second Columbus. Gauss is recognized as the greatest mathematical brain since Newton. Terrifyingly famous and more than eccentric in their old age, the two meet in Berlin in 1828. Gauss has hardly climbed out of his carriage before both men are embroiled in the political turmoil sweeping through Germany after Napoleon’s fall.Already a huge best seller in Germany, Measuring the World marks the debut of a glorious new talent on the international scene.","259 pages, Hardcover",Fiction,"1,023 followers","1,342 reviews","65 books1,023 followers",467 (2%),"1,559 (8%)","5,061 (27%)","7,050 (37%)","4,584 (24%)"
