Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Luka and the Fire of Life,Salman Rushdie,"7,091",ratings956,"First published January 1, 2010","Luka and the Fire of Life [Mass Market Paperback] [Jun 01, 2011] Rushdie, Salman","218 pages, Mass Market Paperback",Fantasy,11.4k followers,956 reviews,140 books11.4k followers,176 (2%),643 (9%),"2,242 (31%)","2,546 (35%)","1,484 (20%)"
The Lady and the Unicorn,Tracy Chevalier,"45,259","ratings2,310","First published January 1, 2003","A tour de force of history and imagination, The Lady and the Unicorn is Tracy Chevalier’s answer to the mystery behind one of the art world’s great masterpieces—a set of bewitching medieval tapestries that hangs today in the Cluny Museum in Paris. They appear to portray the seduction of a unicorn, but the story behind their making is unknown—until now.Paris, 1490.  A shrewd French nobleman commissions six lavish tapestries celebrating his rising status at Court. He hires the charismatic, arrogant, sublimely talented Nicolas des Innocents to design them. Nicolas creates havoc among the women in the house—mother and daughter, servant, and lady-in-waiting—before taking his designs north to the Brussels workshop where the tapestries are to be woven. There, master weaver Georges de la Chapelle risks everything he has to finish the tapestries—his finest, most intricate work—on time for his exacting French client. The results change all their lives—lives that have been captured in the tapestries, for those who know where to look.In The Lady and the Unicorn, Tracy Chevalier weaves fact and fiction into a beautiful, timeless, and intriguing literary tapestry—an extraordinary story exquisitely told.","250 pages, Paperback",Historical Fiction,10k followers,"2,310 reviews",64 books10k followers,"1,035 (2%)","3,592 (7%)","13,567 (29%)","16,659 (36%)","10,406 (22%)"
Book of Sketches,Jack Kerouac,669,ratings54,"First published January 1, 2006","In 1951, it was suggested to Jack Kerouac by his friend Ed White that he ""sketch in the streets like a painter but with words."" In August of the following year, Kerouac began writing down prose poem ""sketches"" in small notebooks that he kept in the breast pockets of his shirts. For two years he recorded travels, observations, and meditations on art and life as he moved across America and down to Mexico and back. In 1957, Kerouac sat down with the fifteen handwritten sketch notebooks he had accumulated and typed them into a manuscript called Book of Sketches; he included a handful of new sketches he had written that year. Published now for the first time, and with an introduction by George Condo, Book of Sketches offers an intimate glimpse of Kerouac at a key period of his literary career.","432 pages, Paperback",Poetry,10.4k followers,54 reviews,357 books10.4k followers,11 (1%),66 (9%),183 (27%),225 (33%),184 (27%)
Illusions,Aprilynne Pike,"32,438","ratings1,709","First published May 3, 2011","""I don't do patrols, I don't go hunting, I just stick close to you. You live your life, I'll keep you safe,"" Tamani said, sweeping a lock of hair from her face. ""Or die trying.""Laurel hasn't seen Tamani since she begged him to let her go last year. Though her heart still aches, Laurel is confident that David was the right choice.But just as life returns to normal, Laurel realizes that a hidden enemy lies in wait. Once again, Laurel must turn to Tamani to protect and guide her, for the danger that now threatens Avalon is one that no faerie thought would ever be possible.","375 pages, Hardcover",Fantasy,"5,019 followers","1,709 reviews","47 books5,019 followers",443 (1%),"1,480 (4%)","6,210 (19%)","10,649 (32%)","13,656 (42%)"
"The Other Wes Moore: One Name, Two Fates",Wes  Moore,"51,199","ratings5,733","First published April 27, 2010","NEW YORK TIMES BESTSELLER • From the governor of Maryland, the “compassionate” ( People ), “startling” (Baltimore Sun ), “moving” ( Chicago Tribune ) true story of two kids with the same name from the One went on to be a Rhodes Scholar, decorated combat veteran, White House Fellow, and business leader. The other is serving a life sentence in prison. Selected by Stephen Curry as his “Underrated” Book Club Pick with LiteratiThe chilling truth is that his story could have been mine. The tragedy is that my story could have been his.In December 2000, the Baltimore Sun ran a small piece about Wes Moore, a local student who had just received a Rhodes Scholarship. The same paper also ran a series of articles about four young men who had allegedly killed a police officer in a spectacularly botched armed robbery. The police were still hunting for two of the suspects who had gone on the lam, a pair of brothers. One was named Wes Moore. Wes just couldn’t shake off the unsettling coincidence, or the inkling that the two shared much more than space in the same newspaper. After following the story of the robbery, the manhunt, and the trial to its conclusion, he wrote a letter to the other Wes, now a convicted murderer serving a life sentence without the possibility of parole. His letter tentatively asked the questions that had been haunting Who are you? How did this happen?That letter led to a correspondence and relationship that have lasted for several years. Over dozens of letters and prison visits, Wes discovered that the other Wes had had a life not unlike his Both had had difficult childhoods, both were fatherless; they’d hung out on similar corners with similar crews, and both had run into trouble with the police. At each stage of their young lives they had come across similar moments of decision, yet their choices would lead them to astonishingly different destinies.Told in alternating dramatic narratives that take readers from heart-wrenching losses to moments of surprising redemption, The Other Wes Moore tells the story of a generation of boys trying to find their way in a hostile world.","233 pages, Hardcover",Nonfiction,459 followers,"5,733 reviews",7 books459 followers,667 (1%),"2,621 (5%)","12,912 (25%)","21,735 (42%)","13,264 (25%)"
Day by Day Armageddon,J.L. Bourne,"17,897","ratings1,153","First published June 11, 2004","An ongoing journal depicting one man's personal struggle for survival, dealing with the trials of an undead world unfolding around him. An unknown plague sweeps the planet. The dead rise to claim the Earth as the new dominant species. Trapped in the midst of a global tragedy, he must make decisions...choices that that ultimately mean life, or the eternal curse to walk as one of them.","260 pages, Paperback",Zombies,"1,079 followers","1,153 reviews","13 books1,079 followers",370 (2%),"1,062 (5%)","3,512 (19%)","6,090 (34%)","6,863 (38%)"
Farewell Summer,Ray Bradbury,"6,116",ratings628,"First published October 17, 2006","In a summer that refuses to end, in the deceiving warmth of earliest October, civil war has come to Green Town, Illinois. It is the age-old conflict: the young against the elderly, for control of the clock that ticks their lives ever forward. The first cap-pistol shot heard 'round the town is dead accurate, felling an old man in his tracks, compelling town elder and school board despot Mr. Calvin C. Quartermain to marshal his graying forces and declare total war on the assassin, thirteen-year-old Douglas Spaudling, and his downy-checked cohorts. Doug and his cronies, however, are most worthy adversaries who should not be underestimated, as they plan and execute daring campaigns-matching old Quartermain's experience and cunning with their youthful enthusiasm and devil-may-care determination to hold on forever to childhood's summer. Yet time must ultimately be the victor, with valuable revelations for those on both sides of the conflicts. And life waits in ambush to assail Doug Spaulding with its powerful mysteries-the irresistible ascent of manhood, the sweet surrender to a first kiss-","211 pages, Hardcover",Fiction,22.6k followers,628 reviews,"2,262 books22.6k followers",113 (1%),456 (7%),"1,810 (29%)","2,260 (36%)","1,477 (24%)"
Legacy of Kings,C.S. Friedman,"2,845",ratings172,"First published September 6, 2011","An evil from ancient times has risen again - and these Souleaters must be destroyed or mankind will face a new dark age. Kamala, the only female magister, must discover her real potential and warriors from a bloodline bred to face the forces of darkness must step into battle.","464 pages, Mass Market Paperback",Fantasy,"1,204 followers",172 reviews,"45 books1,204 followers",24 (<1%),113 (3%),575 (20%),"1,207 (42%)",926 (32%)
Black Water Rising,Attica Locke,"7,753","ratings1,098","First published June 9, 2009","On a dark night, out on the Houston bayou to celebrate his wife's birthday, Jay Porter hears a scream. Saving a distressed woman from drowning, he opens a Pandora's Box. Not the lawyer he set out to be, Jay long ago made peace with his radical youth, tucked away his darkest sins and resolved to make a fresh start. His impulsive act out on the bayou is heroic, but it puts Jay in danger, ensnaring him in a murder investigation that could cost him is practice, his family and even his life. Before he can untangle the mystery that stretches to the highest reaches of corporate power, he must confront the demons of his past. A provocative thriller with an exhilarating climax, ""Black Water Rising"" marks the arrival of an electrifying new talent.","434 pages, Paperback",Mystery,"1,893 followers","1,098 reviews","11 books1,893 followers",164 (2%),675 (8%),"2,699 (34%)","3,084 (39%)","1,131 (14%)"
The Cheese Monkeys,Chip Kidd,"5,832",ratings649,"First published January 1, 2001","After 15 years of designing more than 1,500 book jackets at Knopf for such authors as Anne Rice and Michael Crichton, Kidd has crafted an affecting an entertaining novel set at a state university in the late 1950s that is both slap-happily funny and heartbreakingly sad. The Cheese Monkeys is a college novel that takes place over a tightly written two semesters. The book is set in the late 1950s at State U, where the young narrator, has decided to major in art, much to his parents’ dismay. It is an autobiographical, coming-of-age novel which tells universally appealing stories of maturity, finding a calling in life, and being inspired by a loving, demanding, and highly eccentric teacher.","288 pages, Paperback",Fiction,280 followers,649 reviews,77 books280 followers,122 (2%),455 (7%),"1,618 (27%)","2,184 (37%)","1,453 (24%)"
The Immortal Highlander,Karen Marie Moning,"36,338","ratings1,341","First published August 1, 2004","BEWARE: lethally seductive alpha male of immense strength, do not look at him. Do not touch him. Do not be tempted. Do not be seduced.With his long, black hair and dark, mesmerising eyes, Adam Black is Trouble with a capital T. Immortal, arrogant, and intensly sensual, he is free to roam across time and continents in pursuit of his insatiable desires. That is, until a curse strips him of his immortality and makes him invisible, a cruel fate for so irresistible a man. Now Adam's only hope for survival is in the hands of the one woman who can actually see him.Enter law student Gabrielle O'Callaghan. For Gabrielle, cursed with the ability to see both worlds, Mortal and Faery, it is the beginning of a long, dangerous seduction. But as Adam's quest to regain his immortality plunges them into a world of timeless magic, the price of surrender could be their very lives. Unless they can thwart the cosnpiracy that threatens both Mortal and Faery realms...and give them a shot at a destiny few mortals ever know: glorious, wondrous, endless love...","348 pages, Mass Market Paperback",Romance,29.5k followers,"1,341 reviews",37 books29.5k followers,382 (1%),859 (2%),"4,703 (12%)","11,747 (32%)","18,647 (51%)"
Sveket,Birgitta Trotzig,223,ratings25,"First published January 1, 1966","»Om Tobit«, så börjar det. Ett tungt bibliskt andetag: »han var en man som levde samman med en anklagare«. Anklagaren var där från begynnelsen, och berättelsen - om Tobit och hans älskade Tora och deras dotter Tora-Greta, hennes svåra uppväxt - börjar glida på ett oroande sätt. [...] Och frågan om hur kulturen, vårt samhälle, vårt språk konstrueras ställs oss med en blodigt tragisk tydlighet. Förnekelsen är omedelbart där, det här händer inte oss, det här är inte vi, har det hänt här så hände det på medeltiden. Men vi behöver inte vända oss till statistiken: Birgitta Trotzig berättar för oss hur nära våldet vi är: »den levande förvirringen av halv ond halv god vilja«. [ur Lars Mikael Raattamaas förord]Birgitta Trotzig föddes 1929 i Göteborg. Hon debuterade 1951 med novellsamlingen Ur de älskandes liv. Sveket utkom första gången 1966.","135 pages, Paperback",Swedish Literature,17 followers,25 reviews,47 books17 followers,5 (2%),21 (9%),56 (25%),78 (34%),63 (28%)
Golden Hustla,Wahida Clark,"2,067",ratings74,"First published January 1, 2010","Only New York Times bestselling author Wahida Clark could take street lit to the next level in this incendiary tale of a hustler facing a game more lethal than any 'hood . . .The Golden HustlaShe's the star sales associate of a profitable Atlanta ""advertising"" firm, WMM. She lives for top-of-the-line everything . . . and making enough money to finally reunite with her children. But Nina Coles is an ex-hood-rat in hiding. And no amount of paper can keep her safe from a ruthless FBI agent who's determined to take down the shady company she works for. Now Nina's vicious, greedy boss Rinaldo is defying the feds and endangering everyone to rack up several last scores. Her conniving ex-partner Akil is playing Nina against WMM and the mob to get his hands on the company's multimillion-dollar stash. And sexy undercover cop Rick is proving to be one danger Nina can't figure out-or get enough of. Between betrayal, lies, and murder, Nina must risk everything on one last deadly hustle that almost guarantees winner lose all . . .","319 pages, Paperback",Urban,"1,340 followers",74 reviews,"73 books1,340 followers",34 (1%),64 (3%),256 (12%),425 (20%),"1,288 (62%)"
Alabama Song,Gilles Leroy,"1,396",ratings153,"First published August 23, 2007",The 2007 recipient of the Prix Goncourt (France's most prestigious literary prize). The turbulent relationship of Scott and Zelda Fitzgerald as seen by Zelda is brought to life in a brilliant blend of fiction and reality.,"189 pages, Paperback",France,23 followers,153 reviews,27 books23 followers,79 (5%),197 (14%),485 (34%),440 (31%),195 (13%)
Stormswept,Helen Dunmore,"1,120",ratings88,"First published January 1, 2012","An atmospheric and beautifully written adventure, from the award-winning author of INGO. Morveren lives with her parents and twin sister Jenna on an island off the coast of Cornwall - an island that in the long distant past was devastated by a tidal wave, its halls and people lost. Only some of those taken by the sea may not have been lost at all! Now, as Morveren and Jenna's relationship shifts and changes, like driftwood on the tide, Morveren finds a beautiful teenage boy in a rock pool after a storm. Going to his rescue, she is shocked to see that he is not human but a Mer boy. With Jenna refusing to face the truth, Morveren finds herself alone at the worst possible time. Because when the worlds of Air and Mer meet, the consequences can be terrible!","352 pages, Hardcover",Fantasy,925 followers,88 reviews,129 books925 followers,25 (2%),75 (6%),291 (25%),384 (34%),345 (30%)
"We Were There: Voices of African American Veterans, from World War II to the War in Iraq",Yvonne Latty,27,ratings4,"First published March 1, 2004","The Greatest Generation meets Bloods in this revealing oral history of the unrecognized contributions of African American veterans. Award-winning journalist Yvonne Latty never bothered to find out the extent of her father's service until it was almost too late. Inspired by his moving story -- and eager to uncover the little-known stories of other black veterans, from those who served in the Second World War to the War in Iraq -- Latty set about interviewing veterans of every men and women; army, navy, and air force personnel; prisoners of war; and brigadier generals. In a book that has sparked discussions in homes, schools, and churches across America, Latty, along with acclaimed photographer Ron Tarver, captures not only what was unique about the experiences of more than two dozen veterans but also why it is important for these stories to be recorded. Whether it's the story of a black medic on Omaha Beach or a nurse who ferried wounded soldiers by heli-copter to medical centers throughout Asia during the Vietnam War, We Were There is a must-have for every black home, military enthusiast, and American patriot.","208 pages, Paperback",Nonfiction,2 followers,4 reviews,5 books2 followers,0 (0%),1 (3%),3 (11%),7 (25%),16 (59%)
Secret Justice,James W. Huston,329,ratings29,"First published May 27, 2003","James W. Huston takes the hottest issue of our time -- the War on Terrorism -- and explores it with a compelling, stay-up-late thriller filled with high-stakes courtroom drama, white-knuckle in-the-cockpit flying, and the shadowy world of American Special Forces operations. Lieutenant Kent ""Rat"" Rathman is back. In the middle of the desert, in the dead of night, Lieutenant Rathman parachutes with his Special Forces team into Sudan, where an arms merchant is selling weapons to Wahamed Duar, the world's most wanted man in the ongoing War on Terrorism. Duar escapes, but a key member of his organization is captured. Determined to find Duar, Rat uses questionable means of persuasion to uncover his whereabouts and the information leads to his capture. But the man he brutally interrogated later dies as a result on a U.S. Navy ship. Washington is thrilled with Duar's capture, but a slick European lawyer with the International Criminal Court asserts that Rat violated international law and fundamental human rights. The Secretary of Defense sees an opportunity to gain political ground against his rival in the National Security Agency by taking her friend Rat down a notch; he decides to throw Rat to the wolves. Rat is arrested and put on trial for torturing a prisoner and violating the Geneva Convention. As he goes on trial for war crimes, Wahamed Duar begins his own trial, the first major tribunal conducted by the military to take place aboard the USS Belleau Wood. Duar may be a prisoner, but he still has big plans. According to the National Security Agency, his network appears to be involved in an attempt to gather radioactive cores from abandoned Russian nuclear generators for use in a dirty bomb. As the parallel trials begin to boil, Duar's men prepare to strike. But is it Duar who is actually on trial? And who is gathering abandoned nuclear cores in the Georgian Republic? Only Rat can put the pieces together, but can he protect the United States from the impending attack while defending himself in a secret courtroom on the top floor of the Department of Justice?","400 pages, Hardcover",Fiction,104 followers,29 reviews,15 books104 followers,4 (1%),15 (4%),65 (19%),137 (41%),108 (32%)
Imager's Intrigue,L.E. Modesitt Jr.,"4,927",ratings176,"First published July 1, 2010","In Imager, the first book of the Imager Portfolio, we met Rhennthyl, an apprentice portrait artist whose life was changed by a disastrous fire. But the blaze that took his master€™s life and destroyed his livelihood revealed a secret power previously dormant in Rhenn; the power of imaging, the ability to shape matter using thought. With some trouble, he adapts to the controlled life of an imager. By Imager€™s Challenge, Rhenn has become a liaison to the local law forces. He finds himself in direct conflict with both authorities and national politics as he tries to uphold the law and do his best by the people of his home city. Now, in Imager€™s Intrigue, Rhenn has come into his own. He has a wife and a young child, and a solid career as an imager. But he has made more than one enemy during his journey from apprentice painter to master imager, and even his great powers won€™t allow him to escape his past.","495 pages, Hardcover",Fantasy,"2,437 followers",176 reviews,"204 books2,437 followers",21 (<1%),146 (2%),853 (17%),"2,017 (40%)","1,890 (38%)"
Stål,Silvia Avallone,"8,716",ratings616,"First published January 1, 2010","De bästa vännerna Anna och Francesca växer upp i ett nedslitet bostadskomplex i den toskanska kuststaden Piombino. I horisonten skymtar Elba, men på Via Stalingrado är det kring stålverket livet rör sig.Flickorna är tretton år, på väg att ta steget in i vuxenvärlden och är heta föremål för männens och pojkarnas blickar. De är prinsessor i ett fallfärdigt kungadöme och drömmer om ett liv tillsammans långt borta från föräldrarna och stålverket. Anna har stora planer för sitt liv, hon ska läsa vidare och bli domare eller politiker. Francesca drömmer om att bli velina, att jobba på tv eller bli modell.Stål är en gripande skildring av två unga flickors vänskap och hur de tillsammans möter omgivningens krav och förväntningar. Samtidigt ger romanen en storslagen nutidsbild av livet på Italiens baksida.","395 pages, Hardcover",Fiction,244 followers,616 reviews,20 books244 followers,322 (3%),957 (10%),"2,499 (28%)","3,231 (37%)","1,707 (19%)"
