Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Georgia's Kitchen,Jenny Nelson,"2,191",ratings233,"August 3, 2010","At thirty-three, talented chef Georgia Gray has everything a woman could want—the top job at one of Manhattan’s best restaurants; a posse of smart and savvy gal pals who never let her down; and a platinum-set, cushion-cut diamond engagement ring courtesy of Glenn, the handsome entertainment lawyer who Georgia’s overbearing mother can’t wait for her to marry. The table is set for the ambitious bride-to-be until a scathing restaurant review destroys her reputation. To add salt to her wounds, Glenn suddenly calls off the wedding. Brokenhearted, Georgia escapes to the Italian countryside, where she sharpens her skills at a trattoria run by a world-class chef who seems to have it all—a devoted lover, a magnificent villa, and most important, a kitchen of her own. Georgia quells her longings with Italy’s delectable offerings: fine wine, luscious cheeses, cerulean blue skies, and irresistible Gianni—an expert in the vineyard and the bedroom. So when Gianni tempts Georgia to stay in Italy with an offer no sane top chef could refuse, why can’t she say yes? An appetite for something more looms large in Georgia’s heart – the desire to run her own restaurant in the city she loves. But having left New York with her career in flames, she’ll need to stir up more than just courage if she’s to realize her dreams and find her way home.","336 pages, Paperback",Chick Lit,21 follower,233 reviews,9,60 (2%),254 (11%),830 (37%),715 (32%),332 (15%)
The Republic of Poetry,Martín Espada,291,ratings40,"January 1, 2006","The heart of this collection is a cycle of Chile poems by ""the Pablo Neruda of North American authors"" (Sandra Cisneros). In his eighth collection of poems, Martin Espada celebrates the power of poetry itself. The Republic of Poetry is a place of odes and elegies, collective memory and hidden history, miraculous happenings and redemptive justice. Here poets return from the dead, visit in dreams, even rent a helicopter to drop poems on bookmarks.","63 pages, Hardcover",Poetry,99 follower,40 reviews,62,2 (<1%),9 (3%),46 (15%),103 (35%),131 (45%)
The Englor Affair,J.L. Langley,"3,339",ratings264,"November 1, 2008","In hiding who he was, Payton found himself...and the man he would grow to love.After his brother is kidnapped, Prince Payton Townsend masquerades as an Admiral's assistant in order to track the culprits through the tangled mysteries of the planet Englor. He finds way more than he bargained for in the form of Marine Colonel Simon Hollister. Simon is no ordinary soldier. He's heir to Englor and his life is mapped out for him: throne, bride, and eventually an heir. He never expected a dalliance with Payton to blossom into love, or that the organization that taught him to lead would threaten that love and their lives. Danger and intrigue abound as they learn more about their shared enemy, and about each other. What they learn could help them rise above to an enduring love or pull them apart.","298 pages, ebook",M M Romance,"1,853 follower",264 reviews,31,41 (1%),123 (3%),574 (17%),"1,260 (37%)","1,341 (40%)"
Broken Prey,John Sandford,"20,220",ratings725,"May 10, 2005","The first body, that of a young woman, is found on a Minneapolis riverbank, her throat cut, her body scourged and put on display. Lucas Davenport, with the Minneapolis Bureau of Criminal Apprehension, knows that whoever did this is pushed by brain chemistry. There is something wrong with him. This isn’t a bad love affair.The second body is found three weeks later in a farmhouse six miles south. Same condition, same display—except this time it is a man. Nothing to link the two victims, nothing to indicate that the killings end here.“This guy…” Lucas says. He took a deep breath and let it out as a sigh. “This guy is going to bust our chops.” And soon he is going to do far, far worse than that…","481 pages, Mass Market Paperback",Mystery,"8,663 follower",725 reviews,210,128 (<1%),341 (1%),"3,135 (15%)","8,521 (42%)","8,095 (40%)"
White Lightning,Justin Cartwright,201,ratings22,"January 1, 2002","A motorcycle messenger goes into a small park in London to paint the words 'White Lightning' on the tank of his bike. This is the beginning of an extraordinary novel. It is told over the space of a few months, and in these few months one man's whole life - his failures, his successes, his longing for peace and fulfilment, his loves and his tragedies - are recounted. These memories include his film ""Suzi Crispin, Night Nurse"", and - the darkest moment - the death of his son, which has haunted him. He inherits a small amount of money and buys a rundown farm in South Africa, where he dreams of creating an Arcadia. On the farm is a captive baboon, Piet, who becomes startlingly involved in his new life. He also has a love affair with a local woman, and becomes hauntingly involved with an African family of squatters. All the while the narrator contemplates his own life back in England and so the novel is also a sharp commentary on what Englishness means. This is a novel about the human enterprise. It is surprising, tender, funny and utterly original.","256 pages, Paperback",Fiction,43 follower,22 reviews,42,7 (3%),24 (11%),67 (33%),72 (35%),31 (15%)
This Perfect World,Suzanne Bugler,"1,232",ratings141,"March 5, 2010","Laura Hamley is the woman who has everything - a loving and successful husband, two children, an expensive home and a set of fortunate friends. But Laura's perfect world is suddenly threatened when she receives an unwelcome phone call from Mrs Partridge, mother of Heddy - the girl Laura and her friends bullied mercilessly at school.","298 pages, Hardcover",Fiction,22 follower,141 reviews,7,45 (3%),134 (10%),444 (36%),414 (33%),195 (15%)
"Curse of the Blue Tattoo: Being an Account of the Misadventures of Jacky Faber, Midshipman and Fine Lady",L.A. Meyer,"12,805",ratings978,"January 1, 2004","After being forced to leave HMS Dolphin and Jaimy, her true love, Jacky Faber is making a new start at the elite Lawson Peabody School for Young Girls in Boston. But growing up on the streets of London and fighting pirates never prepared Jacky for her toughest battle learning how to be a fine lady.Everything she does is wrong. Her embroidery is deplorable, her French is atrocious, and her table manners--disgusting! Then there's the small matter of her blue anchor tattoo. . . .Despite her best efforts, Jacky can't seem to stay out of trouble long enough to dedicate herself to being ladylike. But what fun would that be, anyway?","504 pages, Paperback",Historical Fiction,"1,089 follower",978 reviews,16,63 (<1%),256 (1%),"1,801 (14%)","4,748 (37%)","5,937 (46%)"
Firegirl,Tony Abbott,"8,819","ratings1,223","June 6, 2006","""...there is..."" Mrs. Tracy was saying quietly, ""there is something we need to know about Jessica...""From this moment on, life is never quite the same for Tom and his seventh-grade classmates. They learn that Jessica has been in a fire and was badly burned, and will be attending St. Catherine's while getting medical treatments. Despite her horrifying appearance and the fear she evokes in him and most of the class, Tom slowly develops a tentative friendship with Jessica that changes his life.Tony Abbott is the author of over 35 books for young readers, including the extremely popular The Secrets of Droon series. In Firegirl he has written a powerful book that will show readers that even the smallest of gestures can have a profound impact on someone's life.","145 pages, Hardcover",Realistic Fiction,394 follower,"1,223 reviews",201,176 (1%),706 (8%),"2,575 (29%)","3,039 (34%)","2,323 (26%)"
I Am Not A Serial Killer,Dan Wells,"38,354","ratings4,999","March 30, 2009","John Wayne Cleaver is dangerous, and he knows it.He's spent his life doing his best not to live up to his potential.He's obsessed with serial killers, but really doesn't want to become one. So for his own sake, and the safety of those around him, he lives by rigid rules he's written for himself, practicing normal life as if it were a private religion that could save him from damnation.Dead bodies are normal to John. He likes them, actually. They don't demand or expect the empathy he's unable to offer. Perhaps that's what gives him the objectivity to recognize that there's something different about the body the police have just found behind the Wash-n-Dry Laundromat---and to appreciate what that difference means.Now, for the first time, John has to confront a danger outside himself, a threat he can't control, a menace to everything and everyone he would love, if only he could.Dan Wells' debut novel is the first volume of a trilogy that will keep you awake and then haunt your dreams.","281 pages, Paperback",Horror,"5,811 follower","4,999 reviews",52,971 (2%),"2,926 (7%)","9,695 (25%)","14,198 (37%)","10,564 (27%)"
Tempting Danger,Eileen Wilks,"12,220",ratings762,"October 1, 2004","The USA Today bestselling author tempts success in this stunning debut novel.  National bestselling author Eileen Wilks draws readers into a bold new world where the magical and mundane co-exist in an uneasy alliance--and a cop balanced on her own knife-edged struggle is their only hope against a cold-blooded killer.Lily Yu is a San Diego police detective investigating a series of grisly murders that appear to be the work of a werewolf. To hunt down the killer, she must infiltrate the clans. Only one man can help her--a were named Rule Turner, a prince of the lupi, whose charismatic presence disturbs Lily. Rule has his own reasons for helping the investigation--reasons he doesn't want to share with Lily. Logic and honor demand she keep her distance, but the attraction between them is immediate and devastating-and beyond human reason. Now, in a race to fend off evil, Lily finds herself in uncharted territory, tested as never before, and at her back a man who she's not sure she can trust.","301 pages, Mass Market Paperback",Urban Fantasy,"1,497 follower",762 reviews,121,308 (2%),864 (7%),"3,188 (26%)","4,562 (37%)","3,298 (26%)"
Honolulu,Alan Brennert,"24,029","ratings2,590","January 1, 2009","“In Korea in those days, newborn girls were not deemed important enough to be graced with formal names, but were instead given nicknames, which often reflected the parents’ feelings on the birth of a daughter:  I knew a girl named Anger, and another called Pity.  As for me, my parents named me Regret.”Honolulu is the rich, unforgettable story of a young “picture bride” who journeys to Hawai'i in 1914 in search of a better life.Instead of the affluent young husband and chance at an education that she has been promised, she is quickly married off to a poor, embittered laborer who takes his frustrations out on his new wife. Renaming herself Jin, she makes her own way in this strange land, finding both opportunity and prejudice. With the help of three of her fellow picture brides, Jin prospers along with her adopted city, now growing from a small territorial capital into the great multicultural city it is today.  But paradise has its dark side, whether it’s the daily struggle for survival in Honolulu’s tenements, or a crime that will become the most infamous in the islands’ history...With its passionate knowledge of people and places in Hawai'i far off the tourist track, Honolulu is most of all the spellbinding tale of four women in a new world, united by dreams, disappointment, sacrifices, and friendship.","431 pages, Paperback",Historical Fiction,"1,849 follower","2,590 reviews",79,145 (<1%),672 (2%),"4,497 (18%)","10,613 (44%)","8,102 (33%)"
Personal Demons,Stacia Kane,"2,565",ratings196,"April 9, 2008","Megan promises listeners to her new radio call-in show that she'll ""slay their personal demons,"" and they believe her. So do the personal demons... although she doesn't know it, Megan is the only human without a demon on her shoulder! Megan and her allies -- a demon lover who both protects and seduces her with devilish intensity, a witch with poor social skills, and three cockney guard demons -- have to deal not only with the personal demons, but a soul-sucker, ghosts of Megan's past, and a reporter who threatens to destroy Megan's career!","335 pages, Paperback",Urban Fantasy,"2,541 follower",196 reviews,33,105 (4%),215 (8%),810 (31%),870 (33%),565 (22%)
Sleeping with the Enemy,Wahida Clark,"2,605",ratings59,"January 1, 2008","Wahida Clark and Kiki Swinson are two mistresses who have the street lit genre on lock.—The RAWSISTAZ Reviewers Enemy in My Bed Wahida ClarkKreesha can't control her dangerous feelings for Reign—a brother who's married, just out of prison, and one strike away from lockdown–for–life. But when Reign betrays her to the Feds, she'll risk everything to save her empire and give Reign one last seduction—with a bullet . . .Keeping My Enemies Close Kiki SwinsonLarissa is fed up with lying, cheating men. Her best friend Tenisha's try a guaranteed–to–be–faithful brother in prison. But when hooking up with Sean lands Larissa behind bars, she'll do whatever it takes to make sure Tenisha and Sean get the ultimate paybac k. . .Includes An Excerpt From Kiki's New Novel!","300 pages, Paperback",Urban,"1,341 follower",59 reviews,73,35 (1%),70 (2%),269 (10%),490 (18%),"1,741 (66%)"
The Last Kestrel,Jill McGivering,252,ratings45,"January 1, 2010","Two strong women. Two cultures. One unifying survival. Ellen Thomas, experienced war correspondent, returns to Afghanistan's dangerous Helmand Province on assignment, keen to find the murderer of her friend and translator, Jalil. In her search for justice in a land ravaged by death and destruction, she uncovers disturbing truths. Hasina, forced by tradition into the role of wife and mother, lives in a village which is taken by British Forces. Her only son, Aref, is part of a network of underground fighters and she is determined to protect him, whatever the cost. Ellen and Hasina are thrown together - one fighting for survival, the other searching for truth - with devastating consequences for them both. The Last Kestrel is a deeply moving and lyrical story of disparate lives - innocent and not-so-innocent - caught up in the horrors of war. It is a book which will resonate with fans of The Kite Runner and The Bookseller of Kabul.","304 pages, Paperback",Historical Fiction,29 follower,45 reviews,5,2 (<1%),25 (9%),72 (28%),96 (38%),57 (22%)
Scattered Graves,Beverly Connor,"1,012",ratings54,"February 3, 2009","Local politics get nasty when a new mayor is elected and Diane Fallon is replaced with an incompetent crony as head of the crime lab. But just as she's adjusting to life without murder, the newly appointed chief of police and the mayor are shot dead. Back on the job, Diane sees, but can't quite believe, the evidence damning the former chief of detectives as the shooter. Someone with plenty to gain intends to get away with more than murder, and as the investigation reveals an ever-widening web of corruption and treachery, Diane realises that no one is safe - least of all her.","368 pages, Paperback",Mystery,247 follower,54 reviews,24,4 (<1%),15 (1%),165 (16%),406 (40%),422 (41%)
The Shamer's Daughter,Lene Kaaberbøl,"10,035",ratings542,"January 1, 2000","Dina has unwillingly inherited her mother's gift: the ability to elicit shamed confessions simply by looking into someone's eyes. To Dina, however, these powers are not a gift but a curse. Surrounded by fear and hostility, she longs for simple friendship.But when her mother is called to Dunark Castle to uncover the truth about a bloody triple murder, Dina must come to terms with her power--or let her mother fall prey to the vicious and revolting dragons of Dunark.","240 pages, Paperback",Fantasy,739 follower,542 reviews,57,213 (2%),539 (5%),"2,332 (23%)","3,813 (37%)","3,138 (31%)"
The Darkest Hour,Maya Banks,"26,595","ratings1,637","September 7, 2010","The Kelly Group International (KGI): a super elite, top secret, family-run business that handles jobs the US government can't. Qualifications: Military background, high intelligence, and a rock hard body...It’s been one year since ex-Navy SEAL Ethan Kelly last saw his wife Rachel alive. Overwhelmed by grief and guilt over his failures as a husband, Ethan shuts himself off from everything and everyone.His brothers have tried to bring Ethan into the KGI fold, tried to break through the barriers he's built around himself, but Ethan refuses to respond...until he receives an anonymous phone call claiming Rachel is alive.To save her, Ethan will have to dodge bullets, cross a jungle, and risk falling captive to a deadly drug cartel that threatens his own demise. And even if he succeeds, he’ll have to force Rachel to recover memories she can’t and doesn’t want to relive—the minute by minute terror of her darkest hour—for their love, and their lives, may depend on it.","304 pages, Mass Market Paperback",Romance,20.7k follower,"1,637 reviews",347,383 (1%),963 (3%),"4,571 (17%)","9,491 (35%)","11,187 (42%)"
Harbinger,Philippa Ballantine,746,ratings77,"July 30, 2013","The Deacons of the Order are all that stand between the wicked spirits of the Otherside and the innocent citizens of the Empire. They are sworn to protect humanity, even when they cannot protect themselves… After the Razing of the Order, Sorcha Faris, one of the most powerful Deacons, is struggling to regain control of the runes she once wielded. The Deacons are needed more desperately than ever. The barrier between the world of the living and the world of the dead is weakening, and the Emperor has abandoned his throne, seeking to destroy those he feels have betrayed him. Though she is haunted by the terrible truth of her past, Sorcha must lead the charge against the gathering hordes of geists seeking to cross into the Empire. But to do so, she will need to manipulate powers beyond her understanding—powers that may prove to be her undoing…","305 pages, Mass Market Paperback",Fantasy,"1,028 follower",77 reviews,64,12 (1%),48 (6%),187 (25%),299 (40%),200 (26%)
"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever",Christopher Pike,"30,374",ratings672,"January 5, 2010","Includes:PhantomEvil ThirstCreatures of Forever
Tears roll over my face. I touch them with my quivering tongue. They are clear and salty, not dark and bloody. Another sign that I am human.
What Alisa has desired for five thousand years has finally come true: She is once again human. But now she is defenseless, vulnerable, and, for the first time in centuries, emotional. As she attempts to reconcile her actions as a vampire with her new connection to humanity, she begins to understand the weight of life-and-death decisions. Can Alisa resolve her past and build a new identity, or is she doomed to repeat her fatal mistakes?","581 pages, Paperback",Vampires,"5,179 follower",672 reviews,240,"1,046 (3%)","1,960 (6%)","5,451 (17%)","7,053 (23%)","14,864 (48%)"
In the Company of Angels,Thomas E. Kennedy,293,ratings109,"July 1, 2009","In the Company of Angels is the powerful story of two damaged souls trying to find their way from darkness toward light.Imprisoned and tortured for months by Pinochet's henchmen for teaching political poetry to his students, Bernardo Greene is visited by two angels, who promise him that he will survive to experience beauty and love once again. Months later, at the Torture Rehabilitation Center in Copenhagen, the Chilean exile befriends Michela Ibsen, herself a survivor of domestic abuse. In the long nights of summer, the two of them struggle to heal, to forgive those who have left them damaged, and to trust themselves to love.Dense with wisdom and humanity, possessed of a timeless, fable-like quality, In the Company of Angels is a riveting read and a testament to the resilience and complexity of the human heart.The novel marks the first large-scale US publication of a major American author, known internationally but only within literary circles in his homeland.","288 pages, Hardcover",Fiction,11 follower,109 reviews,47,14 (4%),25 (8%),69 (23%),107 (36%),78 (26%)
Thirst,Mary Oliver,"5,936",ratings673,"January 1, 2006","Thirst, a collection of forty-three new poems from the Pulitzer Prize-winner Mary Oliver, introduces two new directions in the poet's work. Grappling with grief at the death of the love of her life and partner of over forty years, the remarkable photographer Molly Malone Cook, she strives to experience sorrow as a path to spiritual progress, grief as part of loving and not its end. And within these pages she chronicles for the first time her discovery of faith, without abandoning the love of the physical world that has been a hallmark of her work for four decades. In three stunning long poems, Oliver explores the dimensions and tests the parameters of religious doctrine, asking of being good, for example, ""To what purpose? / Hope of Heaven? Not that. But to enter / the other kingdom: grace, and imagination, / and the multiple sympathies: to be as a leaf, a rose,/ a dolphin.""","88 pages, Hardcover",Poetry,"6,942 follower",673 reviews,105,57 (<1%),172 (2%),735 (12%),"1,798 (30%)","3,174 (53%)"
Het onverwachte antwoord,Patricia De Martelaere,156,ratings20,"January 1, 2004","Wie is Godfried H.? We leren hem kennen door de ogen van de vrouwen in zijn leven. Esther, die zijn portret tekent; Clara, een genetica, zijn minnares; zijn vrouw Anna, psychoanalytica; Marina, een ex-studente; Sybille, een manisch depressieve patiënte van zijn vrouw – en S., die beweert dat ze zijn dochter is. Eén man, veel vrouwen die van hem houden. Ze staan centraal in Het onverwachte antwoord op een niet gestelde vraag.","286 pages, Paperback",Roman,19 follower,20 reviews,23,13 (8%),26 (16%),58 (37%),43 (27%),16 (10%)
Sing You Home,Jodi Picoult,"92,338","ratings7,513","March 1, 2011","After Zoe Baxter loses her baby, the only way she can find of coping is to try again. But her husband Max disagrees - more than that, he wants a divorce. When they separate, there is no mention of the unborn children they created together, still waiting at the clinic.The Zoe falls in love again, out of the blue, and finds herself with an unexpected second chance to have a family.But Max has found a new life too - one with no place in it for people like Zoe. And he will stand up in court to say that her new choice of partner makes her an unfit mother.Jodi Picoult's most powerful novel yet asks who has the right to decide what makes the ideal family?","466 pages, Hardcover",Fiction,80.2k follower,"7,513 reviews",107,"2,165 (2%)","6,465 (7%)","24,012 (26%)","34,043 (36%)","25,653 (27%)"
The Devil's Heiress,Jo Beverley,"1,509",ratings77,"August 7, 2001","To save the home his family has owned for centuries, Major George Hawkinville has only to prove that the hussy known as the Devil's Heiress was party to the murder of Lord Deveril and the forging of the will that gave her his fortune. Even though his army career made him expert in investigations, Hawk does not find his task as easy as he expected. Clarissa Greystone is a most unlikely criminal, and she is connected to people of power who will stop anyone who tries to harm her. And then he falls in love with her...",ebook,Romance,"1,101 follower",77 reviews,139,26 (1%),82 (5%),410 (27%),516 (34%),475 (31%)
