Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Gunslinger Born,Peter David,"80,085","ratings1,167","First published November 21, 2007","""The man in black fled across the desert, and the gunslinger followed."" With those words, millions of readers were introduced to Stephen King's Roland - an implacable gunslinger in search of the enigmatic Dark Tower, powering his way through a dangerous land filled with ancient technology and deadly magic. Now, in a comic book personally overseen by King himself, Roland's past is revealed.Sumptuously drawn by Jae Lee and Richard Isanove, adapted by long-time Stephen King expert Robin Furth (author of Stephen King's The Dark Tower: A Concordance) and scripted by New York Times bestseller Peter David, this series delves in depth into Roland's origins - the perfect introduction to this incredibly realized world; while long-time fans will thrill to adventures merely hinted at in the novels. Be there for the very beginning of a modern classic of fantasy literature.Collects Dark Tower: The Gunslinger Born #1-7.","240 pages, Hardcover",Graphic Novels,"1,300 followers","1,167 reviews","3,432 books1,300 followers","1,581 (1%)","3,072 (3%)","11,926 (14%)","22,747 (28%)","40,759 (50%)"
The Boat,Nam Le,"5,716",ratings810,"First published May 13, 2008","A stunningly inventive, deeply moving fiction debut: stories that take us from the slums of Colombia to the streets of Tehran; from New York City to Iowa City; from a tiny fishing village in Australia to a foundering vessel in the South China Sea, in a masterly display of literary virtuosity and feeling.In the magnificent opening story, “Love and Honor and Pity and Pride and Compassion and Sacrifice,” a young writer is urged by his friends to mine his father’s experiences in Vietnam—and what seems at first a satire of turning one’s life into literary commerce becomes a transcendent exploration of homeland, and the ties between father and son. “Cartagena” provides a visceral glimpse of life in Colombia as it enters the mind of a fourteen-year-old hit man facing the ultimate test. In “Meeting Elise,” an aging New York painter mourns his body’s decline as he prepares to meet his daughter on the eve of her Carnegie Hall debut. And with graceful symmetry, the final, title story returns to Vietnam, to a fishing trawler crowded with refugees, where a young woman’s bond with a mother and her small son forces both women to a shattering decision.Brilliant, daring, and demonstrating a jaw-dropping versatility of voice and point of view, The Boat is an extraordinary work of fiction that takes us to the heart of what it means to be human, and announces a writer of astonishing gifts.","272 pages, Hardcover",Short Stories,109 followers,810 reviews,25 books109 followers,147 (2%),522 (9%),"1,796 (31%)","2,150 (37%)","1,101 (19%)"
Point Blank,Anthony Horowitz,"59,663","ratings2,587","First published September 3, 2001","Alex Rider, teenage superspy, is back.Fourteen-year-old Alex is back at school trying to adapt to his new double life... and double homework. But MI6 have other plans for him.Armed with a false ID and a new collection of brilliantly disguised gadgets, Alex must infiltrate the mysterious Point Blanc Academy and establish the truth about what is really happening there. Can he alert the world to what he finds before it is too late?","274 pages, Paperback",Young Adult,17.2k followers,"2,587 reviews",426 books17.2k followers,363 (<1%),"2,021 (3%)","11,663 (19%)","22,185 (37%)","23,431 (39%)"
The Ballad of Songbirds and Snakes,Suzanne Collins,"719,204","ratings88,947","First published May 19, 2020","It is the morning of the reaping that will kick off the tenth annual Hunger Games. In the Capital, eighteen-year-old Coriolanus Snow is preparing for his one shot at glory as a mentor in the Games. The once-mighty house of Snow has fallen on hard times, its fate hanging on the slender chance that Coriolanus will be able to outcharm, outwit, and outmaneuver his fellow students to mentor the winning tribute.The odds are against him. He's been given the humiliating assignment of mentoring the female tribute from District 12, the lowest of the low. Their fates are now completely intertwined -- every choice Coriolanus makes could lead to favor or failure, triumph or ruin. Inside the arena, it will be a fight to the death. Outside the arena, Coriolanus starts to feel for his doomed tribute... and must weigh his need to follow the rules against his desire to survive no matter what it takes.","541 pages, Kindle Edition",Young Adult,99.5k followers,"88,947 reviews",71 books99.5k followers,"9,306 (1%)","36,854 (5%)","158,469 (22%)","290,521 (40%)","224,054 (31%)"
A Memory Called Empire,Arkady Martine,"55,897","ratings7,559","First published March 26, 2019","Ambassador Mahit Dzmare arrives in the center of the multi-system Teixcalaanli Empire only to discover that her predecessor, the previous ambassador from their small but fiercely independent mining Station, has died. But no one will admit that his death wasn't an accident—or that Mahit might be next to die, during a time of political instability in the highest echelons of the imperial court.Now, Mahit must discover who is behind the murder, rescue herself, and save her Station from Teixcalaan's unceasing expansion—all while navigating an alien culture that is all too seductive, engaging in intrigues of her own, and hiding a deadly technological secret—one that might spell the end of her Station and her way of life—or rescue it from annihilation.","462 pages, Paperback",Science Fiction,"4,045 followers","7,559 reviews","11 books4,045 followers",756 (1%),"2,288 (4%)","8,536 (15%)","21,837 (39%)","22,480 (40%)"
Vanish,Tess Gerritsen,"66,383","ratings2,175","First published August 23, 2005","A blessed event becomes a nightmare for pregnant homicide detective Jane Rizzoli when she finds herself on the wrong side of a hostage crisis in this timely and relentless thriller from the New York Times bestselling author of Body Double. A nameless, beautiful woman appears to be just another corpse in the morgue. An apparent suicide, she lies on a gurney, awaiting the dissecting scalpel of medical examiner Maura Isles. But when Maura unzips the body bag and looks down at the body, she gets the fright of her life. The corpse opens its eyes. Very much alive, the woman is rushed to the hospital, where with shockingly cool precision, she murders a security guard and seizes hostages . . . one of them a pregnant patient, Jane Rizzoli. Who is this violent, desperate soul, and what does she want? As the tense hours tick by, Maura joins forces with Jane's husband, FBI agent Gabriel Dean, to track down the mysterious killer's identity. When federal agents suddenly appear on the scene, Maura and Gabriel realize that they are dealing with a case that goes far deeper than just an ordinary hostage crisis.Only Jane, trapped with the armed madwoman, holds the key to the mystery. And only she can solve it if she survives the night. From the Hardcover edition.","401 pages, Paperback",Mystery,18.5k followers,"2,175 reviews",190 books18.5k followers,888 (1%),"1,759 (2%)","11,013 (16%)","26,088 (39%)","26,635 (40%)"
Careless in Red,Elizabeth  George,"16,409","ratings1,275","First published May 1, 2008","After the senseless murder of his wife, Detective Superintendent Thomas Lynley retreated to Cornwall, where he has spent six solitary weeks hiking the bleak and rugged coastline. But no matter how far he walks, no matter how exhausting his days, the painful memories of Helen's death do not diminish.On the forty-third day of his walk, at the base of a cliff, Lynley discovers the body of a young man who appears to have fallen to his death. The closest town, better known for its tourists and its surfing than its intrigue, seems an unlikely place for murder. However, it soon becomes apparent that a clever killer is indeed at work, and this time Lynley is not a detective but a witness and possibly a suspect.The head of the vastly understaffed local police department needs Lynley's help, though, especially when it comes to the mysterious, secretive woman whose cottage lies not far from where the body was discovered. But can Lynley let go of the past long enough to solve a most devious and carefully planned crime?","544 pages, Hardcover",Mystery,"5,024 followers","1,275 reviews","107 books5,024 followers",240 (1%),815 (4%),"3,850 (23%)","6,608 (40%)","4,896 (29%)"
Lover Unbound,J.R. Ward,"134,212","ratings5,440","First published September 25, 2007","The ruthless and brilliant brother Vishous possesses a destructive curse and a frightening ability to see the future. As a member of the Brotherhood, he has no interest in love or emotion, only the battle with the Lessening Society. But when a mortal injury puts him in the care of a human surgeon, Dr. Jane Whitcomb compels him to reveal his inner pain and taste true pleasure for the first time-until a destiny he didn't choose takes him into a future that does not include her...","528 pages, Mass Market Paperback",Romance,49.7k followers,"5,440 reviews",232 books49.7k followers,"1,062 (<1%)","3,556 (2%)","18,096 (13%)","41,023 (30%)","70,475 (52%)"
So Yesterday,Scott Westerfeld,"11,297",ratings918,"First published August 31, 2004","Ever wonder who was the first kid to keep a wallet on a big chunky chain, or wear way-too-big-pants on purpose? What about the mythical first guy who wore his baseball cap backwards? These are the Innovators, the people on the very cusp of cool. Seventeen-year-old Hunter Braque’s job is finding them for the retail market. But when a big-money client disappears, Hunter must use all his cool-hunting talents to find her.Along the way he’s drawn into a web of brand-name intrigue—a missing cargo of the coolest shoes he’s ever seen, ads for products that don’t exist, and a shadowy group dedicated to the downfall of consumerism as we know it.","256 pages, Paperback",Young Adult,20.3k followers,918 reviews,83 books20.3k followers,275 (2%),"1,270 (11%)","3,723 (32%)","3,664 (32%)","2,365 (20%)"
Digging to America,Anne Tyler,"22,363","ratings2,504","First published May 2, 2006","In what is perhaps her richest and most deeply searching novel, Anne Tyler gives us a story about what it is to be an American, and about Maryam Yazdan, who after thirty-five years in this country must finally come to terms with her “outsiderness.”Two families, who would otherwise never have come together, meet by chance at the Baltimore airport—the Donaldsons, a very American couple, and the Yazdans, Maryam’s fully assimilated son and his attractive Iranian American wife. Each couple is awaiting the arrival of an adopted infant daughter from Korea. After the babies from distant Asia are delivered, Bitsy Donaldson impulsively invites the Yazdans to celebrate with an “arrival party,” an event that is repeated every year as the two families become more deeply intertwined.Even independent-minded Maryam is drawn in. But only up to a point. When she finds herself being courted by one of the Donaldson clan, a good-hearted man of her vintage, recently widowed and still recovering from his wife’s death, suddenly all the values she cherishes—her traditions, her privacy, her otherness—are threatened. Somehow this big American takes up so much space that the orderly boundaries of her life feel invaded.A luminous novel brimming with subtle, funny, and tender observations that cast a penetrating light on the American way as seen from two perspectives, those who are born here and those who are still struggling to fit in.","277 pages, Hardcover",Fiction,"7,135 followers","2,504 reviews","107 books7,135 followers",347 (1%),"1,890 (8%)","7,948 (35%)","8,776 (39%)","3,402 (15%)"
This Side of the Grave,Jeaniene Frost,"62,968","ratings2,610","First published February 1, 2011","Danger waits on both sides of the grave.Half-vampire Cat Crawfield and her vampire husband Bones have fought for their lives, as well as for their relationship. But just when they've triumphed over the latest battle, Cat's new and unexpected abilities threaten to upset a long-standing balance . . .With the mysterious disappearance of vampires, rumors abound that a species war is brewing. A zealot is inciting tensions between the vampires and ghouls, and if these two powerful groups clash, innocent mortals could become collateral damage. Now Cat and Bones are forced to seek help from a dangerous ""ally""—the ghoul queen of New Orleans herself. But the price of her assistance may prove more treacherous than even the threat of a supernatural war . . . to say nothing of the repercussions Cat never imagined.","357 pages, Mass Market Paperback",Vampires,26.6k followers,"2,610 reviews",70 books26.6k followers,463 (<1%),"1,455 (2%)","9,172 (14%)","21,747 (34%)","30,131 (47%)"
A Good Hard Look,Ann Napolitano,"4,250",ratings527,"First published January 1, 2011","Heartbreakingly beautiful and inescapably human, ordinary and extraordinary people chart their own courses in life. In the aftermath of one tragic afternoon, they are all forced to look at themselves and face up to the observation that the truth does not change according to our ability to stomach it.Crippled by lupus at twenty-five, celebrated author Flannery O'Connor was forced to leave New York City and return home to Andalusia, her family farm in Milledgeville, Georgia. Years later, as Flannery is finishing a novel and tending to her menagerie of peacocks, her mother drags her to the wedding of a family friend. Cookie Himmel embodies every facet of Southern womanhood that Flannery lacks: she is revered for her beauty and grace; she is at the helm of every ladies' organization in town; and she has returned from her time in Manhattan with a rich fiancé, Melvin Whiteson. Melvin has come to Milledgeville to begin a new chapter in his life, but it is not until he meets Flannery that he starts to take a good hard look at the choices he has made. Despite the limitations of her disease, Flannery seems to be more alive than other people, and Melvin is drawn to her like a moth to a candle flame. Melvin is not the only person in Milledgeville who starts to feel that life is passing him by. Lona Waters, the dutiful wife of a local policeman, is hired by Cookie to help create a perfect home. As Lona spends her days sewing curtains, she is given an opportunity to remember what it feels like to be truly alive, and she seizes it with both hands. Heartbreakingly beautiful and inescapably human, these ordinary and extraordinary people chart their own courses through life. In the aftermath of one tragic afternoon, they are all forced to look at themselves and face up to Flannery's observation that ""the truth does not change according to our ability to stomach it.""","326 pages, Hardcover",Fiction,"4,554 followers",527 reviews,"5 books4,554 followers",61 (1%),171 (4%),812 (19%),"1,735 (40%)","1,471 (34%)"
Tinker,Wen Spencer,"5,671",ratings421,"First published October 1, 2003","Inventor, girl genius Tinker lives in a near-future Pittsburgh which now exists mostly in the land of the elves. She runs her salvage business, pays her taxes, and tries to keep the local ambient level of magic down with gadgets of her own design. When a pack of wargs chase an Elven noble into her scrap yard, life as she knows it takes a serious detour. Tinker finds herself taking on the Elven court, the NSA, the Elven Interdimensional Agency, technology smugglers and a college-minded Xenobiologist as she tries to stay focused on what's really important — her first date. Armed with an intelligence the size of a planet, steel-toed boots, and a junkyard dog attitude, Tinker is ready to kick butt to get her first kiss.","448 pages, Mass Market Paperback",Fantasy,862 followers,421 reviews,47 books862 followers,133 (2%),301 (5%),971 (17%),"1,834 (32%)","2,432 (42%)"
Stolen Voices,Ellen Dee Davidson,160,ratings21,"First published January 1, 2005","Life in Noveskina is designed to be harmonious and conflict-free. But 15-year-old Miri, daughter of two of the city's Important Officials, faces a shameful dilemma. She has matured with no clear Talent and thus faces life among the lower classes. As Miri is confronted with the dark secrets of Noveskina, the quiet peace of this once-perfect world reveals itself as something infinitely more sinister. In a city ruled by silence, can one voice make a difference?","188 pages, Paperback",Dystopia,58 followers,21 reviews,7 books58 followers,6 (3%),21 (13%),53 (33%),43 (26%),37 (23%)
Charming the Highlander,Janet Chapman,"7,961",ratings301,"First published January 28, 2003","A feisty beauty tempted by a bold highlander's touch... When a plane crash strands brilliant scientist Grace Sutter on an icy mountaintop in Maine, she finds herself alone in the wilderness with the only other surviving passenger -- Greylen MacKeage, a sexy, medieval warrior who's been tossed through time to find the woman he's destined to love. Forced together to survive the harsh, wintry landscape, neither expects the fierce passion that flares between them. But Grace is not used to letting her heart take control, and Greylen will settle for nothing less than her heart's surrender....","400 pages, Mass Market Paperback",Romance,"1,086 followers",301 reviews,"43 books1,086 followers",145 (1%),372 (4%),"1,485 (18%)","2,608 (32%)","3,351 (42%)"
The Wandering Falcon,Jamil Ahmad,"3,026",ratings497,"First published January 1, 2011","A haunting literary debut set in the forbidding remote tribal areas of Pakistan and Afghanistan.Traditions that have lasted for centuries, both brutal and beautiful, create a rigid structure for life in the wild, astonishing place where Iran, Pakistan, and Afghanistan meet—the Federally Administered Tribal Lands (FATA). It is a formidable world and the people who live there are constantly subjected to extremes—both of geography and of culture.The Wandering Falcon begins with a young couple, refugees from their tribe, who have traveled to the middle of nowhere to escape the cruel punishments meted upon those who transgress the boundaries of marriage and family. Their son, Tor Baz, descended from both chiefs and outlaws, becomes “The Wandering Falcon,” a character who travels throughout the tribes, over the mountains and the plains, in the towns and tents that comprise the homes of the tribal people. The media today speak about this unimaginably remote region, a geopolitical hotbed of conspiracies, drone attacks, and conflict—now, told in the rich, dramatic tones of a master storyteller, this stunning, honor-bound culture is revealed from the inside.Jamil Ahmad has written an unforgettable portrait of a world of custom and compassion, of love and cruelty, of hardship and survival, a place fragile, unknown, and unforgiving.","256 pages, Hardcover",Fiction,53 followers,497 reviews,9 books53 followers,85 (2%),316 (10%),"1,042 (34%)","1,084 (35%)",499 (16%)
The Art of Hearing Heartbeats,Jan-Philipp Sendker,"81,782","ratings7,864","First published January 1, 2002","The first book in the Art of Hearing Heartbeats series, this is a passionate love story, a haunting fable, and an enchanting mystery set in Burma.When a successful New York lawyer suddenly disappears without a trace, neither his wife nor his daughter Julia has any idea where he might be…until they find a love letter he wrote many years ago, to a Burmese woman they have never heard of. Intent on solving the mystery and coming to terms with her father’s past, Julia decides to travel to the village where the woman lived. There she uncovers a tale of unimaginable hardship, resilience, and passion that will reaffirm the reader’s belief in the power of love to move mountains.","325 pages, Paperback",Fiction,933 followers,"7,864 reviews",18 books933 followers,"1,103 (1%)","4,094 (5%)","16,122 (19%)","30,868 (37%)","29,595 (36%)"
Retribution,Steven Savile,197,ratings17,"First published March 27, 2007","With Vlad and Konrad defeated, now is the time for the most dangerous vampire count of them all to take centre stage. Strong, cunning and resourceful, Mannfred von Carstein assembles his undead army and prepares to strike at the heart of the Empire. The men of the Empire and their allies the dwarfs have one last chance to stop their undead foe - Hel Fenn.","416 pages, Paperback",Fantasy,246 followers,17 reviews,215 books246 followers,6 (3%),13 (6%),59 (29%),76 (38%),43 (21%)
Robopocalypse,Daniel H. Wilson,"39,534","ratings4,473","First published June 7, 2011","In the near future, at a moment no one will notice, all the dazzling technology that runs our world will unite and turn against us. Taking on the persona of a shy human boy, a childlike but massively powerful artificial intelligence known as Archos comes online and assumes control over the global network of machines that regulate everything from transportation to utilities, defense and communication.In the months leading up to this, sporadic glitches are noticed by a handful of unconnected humans—a single mother disconcerted by her daughter's menacing ""smart"" toys, a lonely Japanese bachelor who is victimized by his domestic robot companion, an isolated U.S. soldier who witnesses a ""pacification unit"" go haywire—but most are unaware of the growing rebellion until it is too late.When the Robot War ignites—at a moment known later as Zero Hour—humankind will be both decimated and, possibly, for the first time in history, united. Robopocalypse is a brilliantly conceived action-filled epic, a terrifying story with heart-stopping implications for the real technology all around us ... and an entertaining and engaging thriller unlike anything else written in years.","368 pages, Hardcover",Science Fiction,"1,909 followers","4,473 reviews","112 books1,909 followers","1,213 (3%)","3,431 (8%)","10,604 (26%)","14,947 (37%)","9,339 (23%)"
When the Soul Mends,Cindy Woodsmall,"3,804",ratings329,"First published January 1, 2008","Returning to the home she fled in disgrace, will Hannah find healing for the wounds of the past?After receiving a desperate and confusing call from her sister, Hannah Lapp reluctantly returns to the Old Order Amish community of her Pennsylvania childhood.Having fled in disgrace more than two years earlier, she finally has settled into a satisfying role in the Englischer world. She also has found love and a new family with the wealthy Martin Palmer and the children she is helping him raise. But almost immediately after her arrival in Owl’s Perch, the disapproval of those who ostracized her, including her headstrong father, reopens old wounds.As Hannah is thrown together with former fiancé Paul Waddell to work for her sister Sarah’s mental health, hidden truths surface about events during Hannah’s absence, and she faces an agonizing decision. Will she choose the Englischer world and the man who restored her hope, or will she heed the call to return to the Plain Life–and perhaps to her first love?When the Soul Mends is the third and final book in the Sisters of the Quilt series.","354 pages, Paperback",Amish,"1,085 followers",329 reviews,"46 books1,085 followers",17 (<1%),61 (1%),454 (11%),"1,244 (32%)","2,028 (53%)"
