Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
A Dance with Dragons,George R.R. Martin,"648,575","ratings24,386","First published July 12, 2011","Alternate cover edition of ASIN B004XISI4AIn the aftermath of a colossal battle, the future of the Seven Kingdoms hangs in the balance—beset by newly emerging threats from every direction. In the east, Daenerys Targaryen, the last scion of House Targaryen, rules with her three dragons as queen of a city built on dust and death. But Daenerys has thousands of enemies, and many have set out to find her. As they gather, one young man embarks upon his own quest for the queen, with an entirely different goal in mind.Fleeing from Westeros with a price on his head, Tyrion Lannister, too, is making his way to Daenerys. But his newest allies in this quest are not the rag-tag band they seem, and at their heart lies one who could undo Daenerys’s claim to Westeros forever.Meanwhile, to the north lies the mammoth Wall of ice and stone—a structure only as strong as those guarding it. There, Jon Snow, 998th Lord Commander of the Night’s Watch, will face his greatest challenge. For he has powerful foes not only within the Watch but also beyond, in the land of the creatures of ice.From all corners, bitter conflicts reignite, intimate betrayals are perpetrated, and a grand cast of outlaws and priests, soldiers and skinchangers, nobles and slaves, will face seemingly insurmountable obstacles. Some will fail, others will grow in the strength of darkness. But in a time of rising restlessness, the tides of destiny and politics will lead inevitably to the greatest dance of all.","1125 pages, Kindle Edition",Fantasy,110k followers,"24,386 reviews","1,418 books110k followers","4,558 (<1%)","14,668 (2%)","76,453 (11%)","216,057 (33%)","336,839 (51%)"
The Five People You Meet in Heaven,Mitch Albom,"715,641","ratings28,111","First published September 1, 2003","From the author of the phenomenal #1 New York Times bestseller Tuesdays with Morrie, a novel that explores the unexpected connections of our lives, and the idea that heaven is more than a place; it's an answer. Eddie is a wounded war veteran, an old man who has lived, in his mind, an uninspired life. His job is fixing rides at a seaside amusement park. On his 83rd birthday, a tragic accident kills him as he tries to save a little girl from a falling cart. He awakes in the afterlife, where he learns that heaven is not a destination. It's a place where your life is explained to you by five people, some of whom you knew, others who may have been strangers. One by one, from childhood to soldier to old age, Eddie's five people revisit their connections to him on earth, illuminating the mysteries of his ""meaningless"" life, and revealing the haunting secret behind the eternal question: ""Why was I here?""","196 pages, Paperback",Fiction,110k followers,"28,111 reviews",86 books110k followers,"15,900 (2%)","42,957 (6%)","148,171 (20%)","235,414 (32%)","273,199 (38%)"
World Without End,Ken Follett,"248,251","ratings13,305","First published October 4, 2007","Librarian's note: An alternate cover edition can be found hereWorld Without End takes place in the same town of Kingsbridge, two centuries after the townspeople finished building the exquisite Gothic cathedral that was at the heart of The Pillars of the Earth. The cathedral and the priory are again at the center of a web of love and hate, greed and pride, ambition and revenge, but this sequel stands on its own. This time the men and women of an extraordinary cast of characters find themselves at a crossroads of new ideas—about medicine, commerce, architecture, and justice. In a world where proponents of the old ways fiercely battle those with progressive minds, the intrigue and tension quickly reach a boiling point against the devastating backdrop of the greatest natural disaster ever to strike the human race—the Black Death.","1237 pages, Hardcover",Historical Fiction,53.7k followers,"13,305 reviews",439 books53.7k followers,"2,150 (<1%)","6,105 (2%)","29,501 (11%)","86,316 (34%)","124,179 (50%)"
On Beauty,Zadie Smith,"81,764","ratings5,874","First published June 4, 2005","This wise, hilarious novel reminds us why Zadie Smith has rocketed to literary stardom. On Beauty is the story of an interracial family living in the university town of Wellington, Massachusetts, whose misadventures in the culture wars-on both sides of the Atlantic-serve to skewer everything from family life to political correctness to the combustive collision between the personal and the political. Full of dead-on wit and relentlessly funny, this tour de force confirms Zadie Smith's reputation as a major literary talent.","445 pages, Paperback",Fiction,14.5k followers,"5,874 reviews",98 books14.5k followers,"2,152 (2%)","6,148 (7%)","20,645 (25%)","32,358 (39%)","20,461 (25%)"
The Last Olympian,Rick Riordan,"987,080","ratings40,730","First published May 5, 2009","All year the half-bloods have been preparing for battle against the Titans, knowing the odds of victory are grim. Kronos's army is stronger than ever, and with every god and half-blood he recruits, the evil Titan's power only grows.While the Olympians struggle to contain the rampaging monster Typhon, Kronos begins his advance on New York City, where Mount Olympus stands virtually unguarded. Now it's up to Percy Jackson and an army of young demigods to stop the Lord of Time. In this momentous final book in the New York Times best-selling series, the long-awaited prophecy surrounding Percy's sixteenth birthday unfolds. And as the battle for Western civilization rages on the streets of Manhattan, Percy faces a terrifying suspicion that he may be fighting against his own fate.","381 pages, Hardcover",Young Adult,423k followers,"40,730 reviews",241 books423k followers,"4,142 (<1%)","10,767 (1%)","74,181 (7%)","250,174 (25%)","647,816 (65%)"
Year of Wonders,Geraldine Brooks,"161,273","ratings12,334","First published January 1, 2001","When an infected bolt of cloth carries plague from London to an isolated village, a housemaid named Anna Frith emerges as an unlikely heroine and healer. Through Anna's eyes we follow the story of the fateful year of 1666, as she and her fellow villagers confront the spread of disease and superstition. As death reaches into every household and villagers turn from prayers to murderous witch-hunting, Anna must find the strength to confront the disintegration of her community and the lure of illicit love. As she struggles to survive and grow, a year of catastrophe becomes instead annus mirabilis, a ""year of wonders.""  Inspired by the true story of Eyam, a village in the rugged hill country of England, Year of Wonders is a richly detailed evocation of a singular moment in history.","304 pages, Paperback",Historical Fiction,"8,227 followers","12,334 reviews","49 books8,227 followers","2,597 (1%)","7,253 (4%)","31,222 (19%)","64,457 (39%)","55,744 (34%)"
The Known World,Edward P. Jones,"41,150","ratings3,622","First published September 1, 2003","One of the most acclaimed novels in recent memory, The Known World is a daring and ambitious work by Pulitzer Prize winner Edward P. Jones.The Known World tells the story of Henry Townsend, a black farmer and former slave who falls under the tutelage of William Robbins, the most powerful man in Manchester County, Virginia. Making certain he never circumvents the law, Townsend runs his affairs with unusual discipline. But when death takes him unexpectedly, his widow, Caldonia, can't uphold the estate's order, and chaos ensues. Jones has woven a footnote of history into an epic that takes an unflinching look at slavery in all its moral complexities.","388 pages, Paperback",Fiction,616 followers,"3,622 reviews",25 books616 followers,"1,282 (3%)","3,051 (7%)","9,386 (22%)","15,082 (36%)","12,349 (30%)"
Graceling,Kristin Cashore,"459,085","ratings26,756","First published October 1, 2008","Katsa has been able to kill a man with her bare hands since she was eight—she’s a Graceling, one of the rare people in her land born with an extreme skill. As niece of the king, she should be able to live a life of privilege, but Graced as she is with killing, she is forced to work as the king’s thug. She never expects to fall in love with beautiful Prince Po. She never expects to learn the truth behind her Grace—or the terrible secret that lies hidden far away . . . a secret that could destroy all seven kingdoms with words alone. With elegant, evocative prose and a cast of unforgettable characters, debut author Kristin Cashore creates a mesmerizing world, a death-defying adventure, and a heart-racing romance that will consume you, hold you captive, and leave you wanting more.","471 pages, Hardcover",Fantasy,16.4k followers,"26,756 reviews",17 books16.4k followers,"11,564 (2%)","22,932 (4%)","78,718 (17%)","154,868 (33%)","191,003 (41%)"
A Feast for Crows,George R.R. Martin,"726,625","ratings24,151","First published October 17, 2005","Crows will fight over a dead man's flesh, and kill each other for his eyes.Bloodthirsty, treacherous and cunning, the Lannisters are in power on the Iron Throne in the name of the boy-king Tommen. The war in the Seven Kingdoms has burned itself out, but in its bitter aftermath new conflicts spark to life.The Martells of Dorne and the Starks of Winterfell seek vengeance for their dead. Euron Crow's Eye, as black a pirate as ever raised a sail, returns from the smoking ruins of Valyria to claim the Iron Isles. From the icy north, where Others threaten the Wall, apprentice Maester Samwell Tarly brings a mysterious babe in arms to the Citadel.Against a backdrop of incest and fratricide, alchemy and murder, victory will go to the men and women possessed of the coldest steel and the coldest hearts.","1060 pages, Mass Market Paperback",Fantasy,110k followers,"24,151 reviews","1,418 books110k followers","5,429 (<1%)","24,483 (3%)","127,990 (17%)","259,574 (35%)","309,149 (42%)"
The Maze Runner,James Dashner,"1,512,268","ratings64,905","First published October 6, 2009","There are alternate cover editions for this ASIN here and here.If you ain’t scared, you ain’t human. When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers—boys whose memories are also gone. Nice to meet ya, shank. Welcome to the Glade. Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It’s the only way out—and no one’s ever made it through alive. Everything is going to change. Then a girl arrives. The first girl ever. And the message she delivers is terrifying. Remember. Survive. Run.","384 pages, Hardcover",Young Adult,34k followers,"64,905 reviews",100 books34k followers,"27,554 (1%)","77,860 (5%)","288,019 (19%)","520,809 (34%)","598,026 (39%)"
The Sea of Monsters,Rick Riordan,"1,152,704","ratings47,712","First published April 1, 2006","The heroic son of Poseidon makes an action-packed comeback in the second must-read installment of Rick Riordan's amazing young readers series. Starring Percy Jackson, a ""half blood"" whose mother is human and whose father is the God of the Sea, Riordan's series combines cliffhanger adventure and Greek mythology lessons that results in true page-turners that get better with each installment.In this episode, The Sea of Monsters, Percy sets out to retrieve the Golden Fleece before his summer camp is destroyed, surpassing the first book's drama and setting the stage for more thrills to come.","279 pages, Hardcover",Fantasy,423k followers,"47,712 reviews",241 books423k followers,"5,515 (<1%)","24,972 (2%)","179,354 (15%)","414,337 (35%)","528,526 (45%)"
Freedom,Jonathan Franzen,"167,892","ratings14,778","First published August 31, 2010","Patty and Walter Berglund were the new pioneers of old St. Paul—the gentrifiers, the hands-on parents, the avant-garde of the Whole Foods generation. Patty was the ideal sort of neighbor, who could tell you where to recycle your batteries and how to get the local cops to actually do their job. She was an enviably perfect mother and the wife of Walter's dreams. Together with Walter—environmental lawyer, commuter cyclist, total family man—she was doing her small part to build a better world.But now, in the new millennium, the Berglunds have become a mystery. Why has their teenage son moved in with the aggressively Republican family next door? Why has Walter taken a job working with Big Coal? What exactly is Richard Katz—outré rocker and Walter's college best friend and rival—still doing in the picture? Most of all, what has happened to Patty? Why has the bright star of Barrier Street become ""a very different kind of neighbor,"" an implacable Fury coming unhinged before the street's attentive eyes?In his first novel since The Corrections, Jonathan Franzen has given us an epic of contemporary love and marriage. Freedom comically and tragically captures the temptations and burdens of liberty: the thrills of teenage lust, the shaken compromises of middle age, the wages of suburban sprawl, the heavy weight of empire. In charting the mistakes and joys of Freedom's characters as they struggle to learn how to live in an ever more confusing world, Franzen has produced an indelible and deeply moving portrait of our time.(jacket)","562 pages, Hardcover",Fiction,"9,105 followers","14,778 reviews","81 books9,105 followers","7,043 (4%)","13,783 (8%)","36,545 (21%)","61,875 (36%)","48,646 (28%)"
Thirteen Reasons Why,Jay Asher,"964,826","ratings56,362","First published October 18, 2007","You can’t stop the future. You can’t rewind the past.The only way to learn the secret . . . is to press play.Clay Jensen returns home from school to find a strange package with his name on it lying on his porch. Inside he discovers several cassette tapes recorded by Hannah Baker–his classmate and crush–who committed suicide two weeks earlier. Hannah’s voice tells him that there are thirteen reasons why she decided to end her life. Clay is one of them. If he listens, he’ll find out why. Clay spends the night crisscrossing his town with Hannah as his guide. He becomes a firsthand witness to Hannah’s pain, and as he follows Hannah’s recorded words throughout his town, what he discovers changes his life forever.","352 pages, Hardcover",Young Adult,10.5k followers,"56,362 reviews",28 books10.5k followers,"40,365 (4%)","78,926 (8%)","208,337 (21%)","296,803 (30%)","340,395 (35%)"
The Millennium Trilogy,Stieg Larsson,"55,004","ratings1,899","First published November 7, 2005","Stieg Larsson’s Millennium Trilogy is now available in a complete hardcover set.
The Girl with the Dragon Tattoo

Harriet Vanger, a scion of one of Sweden’s wealthiest families disappeared without a trace more than forty years ago. All these years later, her aged uncle continues to try to discover what happened to her. He hires Mikael Blomkvist, a journalist recently sidelined by a libel conviction, to investigate. Blomkvist is aided by the pierced and tattooed computer prodigy Lisbeth Salander. Together they tap into a vein of unfathomable iniquity and astonishing corruption on their way to discovering the truth of Harriet Vanger’s fate.
The Girl Who Played with Fire

Mikael Blomkvist, now the crusading publisher of the magazine Millennium, has decided to run a story that will expose an extensive sex trafficking operation. On the eve of its publication, the two reporters responsible for the article are murdered, and the fingerprints found on the murder weapon belong to his friend Lisbeth Salander. Blomkvist, convinced of Salander’s innocence, plunges into an investigation of the murders. Meanwhile, Salander herself is drawn into a murderous game of cat and mouse, which forces her to face her dark past.
The Girl Who Kicked the Hornet's Nest
Lisbeth Salander lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She’s fighting for her life in more ways than one: if and when she recovers, she’ll be taken back to Stockholm to stand trial for three murders. With the help of Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence. On her own, she will plot revenge—against the man who tried to kill her, and against the corrupt government institutions that very nearly destroyed her life.","1531 pages, Hardcover",Fiction,15.5k followers,"1,899 reviews",62 books15.5k followers,592 (1%),932 (1%),"4,029 (7%)","16,087 (29%)","33,364 (60%)"
World War Z: An Oral History of the Zombie War,Max Brooks,"522,602","ratings29,541","First published September 12, 2006","The Zombie War came unthinkably close to eradicating humanity. Max Brooks, driven by the urgency of preserving the acid-etched first-hand experiences of the survivors from those apocalyptic years, traveled across the United States of America and throughout the world, from decimated cities that once teemed with upwards of thirty million souls to the most remote and inhospitable areas of the planet. He recorded the testimony of men, women, and sometimes children who came face-to-face with the living, or at least the undead, hell of that dreadful time. World War Z is the result. Never before have we had access to a document that so powerfully conveys the depth of fear and horror, and also the ineradicable spirit of resistance, that gripped human society through the plague years.Ranging from the now infamous village of New Dachang in the United Federation of China, where the epidemiological trail began with the twelve-year-old Patient Zero, to the unnamed northern forests where untold numbers sought a terrible and temporary refuge in the cold, to the United States of Southern Africa, where the Redeker Plan provided hope for humanity at an unspeakable price, to the west-of-the-Rockies redoubt where the North American tide finally started to turn, this invaluable chronicle reflects the full scope and duration of the Zombie War.Most of all, the book captures with haunting immediacy the human dimension of this epochal event. Facing the often raw and vivid nature of these personal accounts requires a degree of courage on the part of the reader, but the effort is invaluable because, as Mr. Brooks says in his introduction, ""By excluding the human factor, aren't we risking the kind of personal detachment from history that may, heaven forbid, lead us one day to repeat it? And in the end, isn't the human factor the only true difference between us and the enemy we now refer to as 'the living dead'?""Note: Some of the numerical and factual material contained in this edition was previously published under the auspices of the United Nations Postwar Commission.","342 pages, Hardcover",Horror,"6,939 followers","29,541 reviews","88 books6,939 followers","11,693 (2%)","29,265 (5%)","98,933 (18%)","180,957 (34%)","201,754 (38%)"
The Titan's Curse,Rick Riordan,"1,038,192","ratings38,536","First published May 5, 2007","It's not everyday you find yourself in combat with a half-lion, half-human.But when you're the son of a Greek god, it happens. And now my friend Annabeth is missing, a goddess is in chains and only five half-blood heroes can join the quest to defeat the doomsday monster.Oh, and guess what? The Oracle has predicted that not all of us will survive...","320 pages, Paperback",Fantasy,423k followers,"38,536 reviews",241 books423k followers,"4,170 (<1%)","14,474 (1%)","123,612 (11%)","349,319 (33%)","546,617 (52%)"
