Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Percepliquis,Michael J. Sullivan,"9,982",ratings599,"First published January 16, 2012","NOTE: This book is also found as the second book in the Heir of Novron Omnibus. It is released separately for those who have already read Wintertide and don't want to buy that book again as part of the bundle.IT ALL COMES DOWN TO THIS...THE ELVES HAVE CROSSED THE NIDWALDEN. TWO THIEVES WILL DECIDE THE FUTURE. ""I saw a great journey. Ten upon the road, she who wears the light will lead the way. The road goes deep into the earth, and into despair. The voices of the dead guide your steps. You walk back in time. The three-thousand-year battle begins again. Cold grips the world, death comes to all, and a choice is before you."" -- Fan Irlanu, Tenkin Seerer of Oudorro Village Percepliquis is the final installment of the epic fantasy, The Riyria Revelations. In this saga that began with The Crown Conspiracy, two thieves caught in the wrong place at the right time were launched on a series of ever escalating adventures that have all lead to this moment. Three thousand years have passed and the time for Novron's heir to act has arrived.","606 pages, Paperback",Fantasy,94.1k followers,599 reviews,96 books94.1k followers,32 (<1%),89 (<1%),615 (6%),"2,741 (27%)","6,505 (65%)"
America,E.R. Frank,"1,381",ratings145,"First published February 1, 2002","Acclaimed author E.R. Frank writes provocative fiction. America, a foulmouthed, yet endearing 16-year-old, attempts suicide and is placed in the care of psychiatrists at Ridgeway mental hospital. There he learns to cope with a past filled with neglect and mistreatment with the help of Dr. B. Alternating between Americas present- day stay at the hospital and his past, living in the care of his older brothers, America is a stark exploration of the mind of an inner-city youth.","256 pages, Paperback",Young Adult,88 followers,145 reviews,8 books88 followers,46 (3%),85 (6%),272 (19%),474 (34%),504 (36%)
Pigtopia,Kitty Fitzgerald,813,ratings144,"First published January 1, 2005","Hailed as a ""tour de force"" (Los Angeles Times) and a ""surprisingly sweet story"" (Entertainment Weekly), Kitty Fitzgerald's Pigtopia is a spellbinding debut, featuring one of the most singular characters to come along since Christopher Boone in The Curious Incident of the Dog in the Night-Time.Society has rejected Jack Plum. Born with a disfigurement, he is labeled either a monster or an imbecile by his abusive mother and thoughtless neighbors. But Jack has created a haven, his ""pigtopia,"" a shelter where Jack hides from the world with his beloved pet pigs. Then Jack meets Holly Lock, a sensitive young teenager who lives nearby, and offers her a piglet. Together they forge an unlikely and beautiful friendship, until society and fate intervene and Jack's secret world is threatened by forces beyond his control.In language of stunning beauty, Kitty Fitzgerald has created a startling original world with characters that will capture your imagination and your heart.","256 pages, Paperback",Fiction,7 followers,144 reviews,21 books7 followers,36 (4%),69 (8%),210 (25%),297 (36%),201 (24%)
ثورة 2053 - البداية,محمود عثمان,625,ratings71,"First published January 1, 2007",إهداء إلى كل مواطن يؤمن بأن التغيير لا يزال ممكناً وبأن المصريين، تحدياً للمستحيل، باقونمحمود عثمان,419 pages,Novels,131 followers,71 reviews,5 books131 followers,35 (5%),56 (8%),132 (21%),205 (32%),197 (31%)
Carnal Sacraments: A Historical Novel of the Future,Perry Brass,16,ratings6,"First published July 10, 2007","Futurist Faustian 2075. Jeffrey Cooper, Alabama-raised design superstar in Americanized Germany, is 78 but looks 40 years younger due to the perks of his stressful job. Meeting an impulsive, gifted man will destroy the life he has painfully built for himself, but allow him to reclaim his own soul.","301 pages, Paperback",M M Romance,39 followers,6 reviews,38 books39 followers,2 (12%),3 (18%),3 (18%),3 (18%),5 (31%)
On and Off Bass,Mike Watt,34,ratings4,"First published May 1, 2012","The New Yorker calls it “unusual and beautiful.” The LA Weekly raves, “the photos are strikingly inventive, revealing yet another side of this modern-day Renaissance man.” MTV calls it “a charming, well-shot document of a the legendary punk rocker’s photographic dabbling.” Detroit “A unique insight into Watt’s mind.”“Mike On and Off Bass” is getting a lot of buzz. And for good reason, considering the author and photographer is the legendary punk bassist himself.Mike Watt got his musical start thumping the bass with legendary San Pedro punk trio, The Minutemen in 1980 and he has been at it ever since. Over the years, he’s toured with Dos, fIREHOSE, his own The Black Gang, The Secondmen, The Missingmen, and others, and he has worked bass as a sideman for Porno for Pyros, J Mascis and the Fog, as well as punk godfathers The Stooges.Off the road, at his beloved San Pedro, CA home base, Watt developed a deep interest in photography. In Spring 2010, Track 16 Gallery in Santa Monica, CA hosted an exhibit of his “Mike Eye-Gifts from Pedro.” According to Track 16 executive director Laurie Steelink, who curated the exhibit, “He has this knack for finding the early morning sweet spots when venturing out alone on his bike or kayak. The resulting photographs never seem to light, flight, salt, rust, and tide commingle in fiery sunrises, endless heavens, roiling waves and fog.” The photos offer another side of Watt that fans of his punk rock music may not be familiar While seemingly serene, many have an underlying tension and that often shows the sharp contrast between industry and nature.In “Mike On and Off Bass,” photographs that appeared in the exhibit are punctuated by Watt’s poetry and snippets selected from 10 years of his diaries. Watt’s writing is insightful, funny, intimate and honest, as he explores topics like John Coltrane, long hauls and overcoming performance fears. “Mike On and Off Bass” exposes Watt’s vision as a photographer, diarist and poet, taking its readers on a trip. And when you stop turning the pages of Watt’s story, you start turning the pages of yours, re-ignited.“ Mike Watt’s photos are the poetry of San Pedro...every time he goes out on that kayak he comes back with gold. These gorgeous images paired with the raw reflections of three decades on the road are sure to blow the minds of all who love punk rock and our beloved vision questing troubadour.” - Jack Black“ Here is the last stand of the fruited earth and the ship-freighted sea. How lovely America was. God bless San Pedro and Mike Watt.” - Iggy Pop"" The heart and mind and EYES of Michael Watt, half-brother of us all, in black/white and color. No blue-eyed beatnik Buddhist ever breathed such humility; no jackleg science-fictioneer ever oozed such enchantment. That's right!"" - Richard Meltzer""Watt covers the waterfront."" - Raymond Pettibon"" Susan Sontag wrote that photographs of people are haunted by death. There aren't many people in Mike Watt's photographs so maybe that's why they seem haunted rather by life — the large operations of man around the harbor and the smaller scale activity of wildlife that puts up with them. Mike is out at sun-up and getting to see SoCal's lands end from his kayak is an unearned privilege, the best kind a book can deliver. Paired with excerpts from his journal which catch him rolling across the continents as a working musician gives a ­precise idea what besides exercise Mike gets out of it."" - Joe Carducci"" Mike Watt is poetry. He's like one half of a metaphor. Watt can only be matched in poetry. When you mix pirate, Pedro pix, music, d. boon forever, hard work, weird sincerity, good will, curiosity, love, and an adult moustache, what do you have? Poetry is the answer. ­Poetry poetry poetry. Watt Watt Watt!"" - Richard HellReviewsThe LA Review of Books‘ Craig Hubert offers a keen and insightful review of “Mike On and Off Bass” in this week’s edition. Hubert notes, “[Watt] has a keen eye for capturing unexpected disruptions within seemingly normal, even mundane situations. . . Loss is prevalent throughout “On and Off Bass,” but it is undercut with hope; there is always the sustaining reservoir of inspiration — from Boon, from music, from San Pedro itself — to dip back into. It’s the same reservoir that John Coltrane described in a 1966 interview with Nat ‘There is never any end. There are always new sounds to imagine, new feelings to get at.’”Rick Moody‘s extensive interview with Mike Watt on TheRumpus.Net is an essential read for fans of the legendary punk rock bass player, photographer, poet and writer. It starts with major props for the Three Rooms Press book “Mike On and Bass,” which Moody notes, “As with everything that Watt has turned his attention to since he began making art in 1980, On and Off Base is sincere, funny, handmade, beautiful, totally idiosyncratic, and entirely original.”MTV Hive writer Austin L. Ray is impressed with the econo nature of the new Three Rooms Press book, “Mike On and Off Bass” by the legendary punk bassist. The book features photos from Watt’s gallery show at Track 16 in Santa Monica, juxtaposed with poetry, reflections and diary snippet from Watt’s massive 1,500 page collection of musings on Hootpage.com. The article features Watt discussing the origins of some of the photos in the book.The New Yorker loves “Mike On and Off Bass”, calling it an “unusual and beautiful photographic memoir.”LA Weekly writer Nicholas Pell interviews Mike Watt, revealing exclusive photos from the new book “Mike On and Off Bass.” Pell raves, “His skill lies not in classical composition — although photo nerds will nonetheless find plenty to like in the book. Rather, Watt’s strength comes from his ability to capture everyday scenes. His pictures make the mundane into the sublime.”Rockerzine writer Katy Dang raves about “Mike On and Off Bass,” noting that through the photos and text, “Watt brings his world and his experiences into focus, sharing them unabashedly with whoever chooses to come on board. He brings the past into the present, never merely resting on his laurels and always missing D. Boon, his missing friend.”Greg Barbrick, on blogcritics.com says it’s a “collection that rewards repeated viewings and is very well crafted.”","112 pages, Paperback",Photography,9 followers,4 reviews,20 books9 followers,0 (0%),1 (2%),4 (11%),8 (23%),21 (61%)
The Abyss of Human Illusion,Gilbert Sorrentino,181,ratings33,"First published February 1, 2010","“To the novel—everyone’s novel—Sorrentino brings honor, tradition, and relentless passion.”—Don DeLillo“Sorrentino [is] a writer like no other. He’s learned, companionable, ribald, brave, mathematical, at once virtuosic and somehow without ego. Sorrentino’s books break free of the routine that inevitably accompanies traditional narrative and through a passionate renunciation shine with an unforgiving, yet cleansing, light.”—Jeffrey Eugenides“For a compelling, hilarious, and ultimately compassionate rendering of life in mid-20th-century America, forget the conscientious subjectors and take Gilbert Sorrentino at his golden Word.”—Harry Mathews“One of [Brooklyn]’s most intriguing and authentic homegrown talents, Sorrentino’s Bay Ridge deserves to be appreciated alongside Malamud’s Crown Heights, Arthur Miller’s Coney Island, Henry Miller’s and Betty Smith’s Williamsburg, Hamill’s and Auster’s Park Slope, and Lethem’s Boerum Hill.”—BookforumTitled after a line from Henry James, Gilbert Sorrentino’s final novel consists of fifty narrative set pieces full of savage humor and cathartic passion—an elegiac paean to the bleak world he so brilliantly captured in his long and storied career. Mirroring the inexplicable coincidences, encounters, and hallmarks of modern life, this novel revisits familiar characters—the aging artists, miserable couples, crackerjack salesmen, and drunken soldiers of previous books, placing them in familiar landscapes lost in time between the Depression era and some fraudulent bohemia of the present.A luminary of American literature, Gilbert Sorrentino was a boyhood friend of Hubert Selby, Jr., a confidant of William Carlos Williams, a two-time PEN/Faulkner Award finalist, and the recipient of a Lannan Literary Lifetime Achievement Award. He taught at Stanford for many years before returning to his native Brooklyn and published over thirty books before his death in 2006.","151 pages, Paperback",Fiction,118 followers,33 reviews,48 books118 followers,1 (<1%),9 (4%),63 (34%),72 (39%),36 (19%)
Forever ME,Thomas Amo,85,ratings31,"First published October 10, 2012","Forever Me is considered YA and NA. Inspired by True EventsHannah Richards isn't your typical 16 year-old at Wichita Falls High. Fashions, trends, cosmetics and style are unimportant to her. An avid reader, guitar player, classic movie and television buff, Hannah marches to the beat of her own drum. Visible only to her Father the town Sheriff, and her two best friends. Hannah lives a simple, un-pampered life as an ""Eastie.""After coming to the aide of Taylor Monroe, a popular member of the ultra snobby ""Stilettos"" at school, Hannah's life beings spiraling out of control. As she starts spending more time with Taylor, her best friends abandon her, after a series of misunderstandings, causing Hannah to re-invent herself.Hannah quickly gets caught up in a life much different than the one she knows, where status, glamour, makeup, appearance and acceptance become her masters. And what of the dark secret that haunts the streets of Wichita Falls?Can Hannah survive the lies, deceit, jealousy and rage that are now waiting for her behind every corner? Will she succumb to the pressures of popularity? Or will she be crushed under the heels of the ""Stilettos""?~High school is hard enough just being yourself, let alone being someone you're not~","490 pages, Paperback",Romance,173 followers,31 reviews,7 books173 followers,2 (2%),4 (4%),18 (21%),26 (30%),35 (41%)
Enforcer's Redemption,Carrie Ann Ryan,"2,121",ratings154,"First published July 12, 2015","Adam Jamenson has suffered through the worst loss known to man. The only reason he lives day-to-day is to ensure the safety of his Pack. As the Enforcer of the Redwood Pack, it is his job to protect all in his path, though he was unable to protect the ones he held dear. The war with the Centrals is heating up and Adam must try and grit through it in order to survive. Though the broken man inside of him may not want to…Bay Milton is a werewolf with a past. And a secret. She’s met the Redwood’s Enforcer only once, but it left a lasting effect. Now she needs to find him or everything he had thought he lost, may be lost again.Together, they must struggle and find a way to fight their pasts and present in order to protect their future. But the Centrals have a plan that might make their path one of loss and destruction.",ebook,Paranormal,"5,771 followers",154 reviews,"225 books5,771 followers",30 (1%),96 (4%),386 (18%),696 (32%),913 (43%)
Arrival of the Prophecy,Robin Renee Ray,101,ratings9,"First published January 10, 2012","For many centuries the shape-shifters of the world have lived in chaos, fighting clan against clan and breed killing breed. All Were-beings knew of the prophecy that spoke of the ones who would come and bring peace to those who lived among the humans in secrecy. And to those who lived under the thumb of an overbearing ruler. A Wolf King who gained his thrown after the death of his parents, killed by the hands of a crazed matriarch, she-ruler, of the foulest shape-shifting kind..., finds what Mother Earth places in all unnatural being's soul mates. The other half of his soul and the one thing that can set the prophecy on its foretold path. Only, Sky Delaney is no shape shifter. What will Anthony the clan leader do once he realizes the other half of his soul is in a frail, pure...Human? His beast has made its choice; the question is…will the human comply?","253 pages, Kindle Edition",Paranormal,101 followers,9 reviews,33 books101 followers,7 (6%),7 (6%),31 (30%),23 (22%),33 (32%)
"Just Married, Please Excuse",Yashodhara Lal,735,ratings83,"First published July 1, 2012","Caution! Marriage Ahead-Yashodhara, a quick-tempered gal from the big city is hitched to Vijay, a laidback desi boy from a small town – in one word - Trouble!The young couple must learn to adjust to married life and to each other – whether it is Yashodhara's 'temper tantrums' or Vijay's foot-in-mouth syndrome – with a little help from their idiosyncratic staff, Zarreena and Vinod, their nutty friend Vivi and, of course, their respective families.With the unexpected arrival of baby Anoushka a.k.a. Peanut, the battles escalate, fuelled by their vastly divergent views on raising a child. Will their many differences – so endearing at the start of their romance – actually turn out to mean that they are just incompatible? Will they ever manage to agree on anything? Or have they just bitten off more than they can chew?A fresh and honest take on marriage and parenthood, and all the chaos that comes with it. This is a story of self-discovery that will have you laughing out loud – and sympathizing wholeheartedly with its quirky and likeable cast of characters.","258 pages, Paperback",Indian Literature,138 followers,83 reviews,17 books138 followers,36 (4%),73 (9%),228 (31%),226 (30%),172 (23%)
The Bishop's Man,Linden MacIntyre,"8,028",ratings520,"First published January 1, 2009","The year is 1993 and Father Duncan MacAskill stands at a small Cape Breton fishing harbour a few miles from where he grew up. Enjoying the timeless sight of a father and son piloting a boat, Duncan takes a moment’s rest from his worries. But he does not yet know that his already strained faith is about to be tested by his interactions with a troubled boy, 18-year-old Danny MacKay.Known to fellow priests as the “Exorcist” because of his special role as clean-up man for the Bishop of Antigonish, Duncan has a talent for coolly reassigning deviant priests while ensuring minimal fuss from victims and their families. It has been a lonely vocation, but Duncan is generally satisfied that his work is a necessary defense of the church. All this changes when lawyers and a policeman snoop too close for the bishop’s comfort. Duncan is assigned a parish in the remote Cape Breton community of Creignish and told to wait it out. This is not the first time Duncan has been sent away for knowing too much: decades ago, the displeased bishop sent a more idealistic Duncan to Honduras for voicing suspicions about a revered priest. It was there that Duncan first tasted forbidden love, with the beautiful Jacinta. It was also there that he met the courageous Father Alfonso, who taught him more about spiritual devotion than he had ever known back home. But when an act of violence in Honduras shook Duncan to his core, he returned home a changed man, willing to quietly execute the bishop’s commands.Now, decades later in Cape Breton, Duncan claims to his concerned sister Effie that isolation is his preference. But when several women seek to befriend him, along with some long-estranged friends, Duncan is alternately tempted and unnerved by their attentions. Drink becomes his only solace.Attempting to distract himself with parish work, Duncan takes an interest in troubled young Danny, whose good-hearted father sells Duncan a boat he names The Jacinta. To Duncan’s alarm, he discovers that the boy once spent time with an errant priest who had been dispatched by Duncan himself to Port Hood. Duncan begins to ask questions, dreading the answers. When tragedy strikes, he knows that he must act. But will his actions be those of a good priest, or an all too flawed man?Winner of the 2009 Scotiabank Giller Prize, Linden MacIntyre’s searing The Bishop’s Man is an unforgettable and complex character study of a deeply conflicted man at the precipice of his life. Can we ever be certain of an individual’s guilt or innocence? Is violence ever justified? Can any act of contrition redeem our own complicity?","416 pages, Hardcover",Fiction,173 followers,520 reviews,12 books173 followers,181 (2%),592 (7%),"2,138 (26%)","3,357 (41%)","1,760 (21%)"
The Last Hour,Charles Sheehan-Miles,"2,298",ratings561,"First published April 17, 2013","Twenty-seven year old Carrie Thompson-Sherman has the life she always wanted: her PhD, a prestigious fellowship, and an amazing husband. Her life begins to unravel as a jealous colleague puts her fellowship in jeopardy and a haunting secret Ray Sherman carried home from Afghanistan comes to light. Hounded by a federal investigation and the ensuing media feeding frenzy, Carrie and Ray desperately lean on each other, until a disastrous accident puts both Ray and her sister's lives at risk. In the last hour, Carrie and Ray will each find themselves faced with a choice.A choice that will change everything.","425 pages, ebook",Romance,"1,562 followers",561 reviews,"44 books1,562 followers",40 (1%),72 (3%),278 (12%),598 (26%),"1,310 (57%)"
