Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"Jack the Ripper and Black Magic: Victorian Conspiracy Theories, Secret Societies and the Supernatural Mystique of the Whitechapel Murders",Spiro Dimolianis,92,ratings5,"First published July 25, 2011","Jack the Ripper is a legendary gothic tale of Victorian conspiracies, the supernatural, secret societies and the police. Scotland Yard hunted a serial killer shrouded in politics as the mutilator of East End prostitutes infused pop culture with demonic horror. This book uses historic sources and rare official reports to reveal dark and supernatural aspects of the Ripper case.","236 pages, Paperback",Nonfiction,23 followers,5 reviews,1 book23 followers,4 (4%),12 (13%),21 (22%),27 (29%),28 (30%)
Cloaked,Alex Flinn,"15,288","ratings1,638","First published January 1, 2011","I’m not your average hero. I actually wasn’t your average anything. Just a poor guy working an after-school job at a South Beach shoe repair shop to help his mom make ends meet. But a little magic changed it all.It all started with the curse. And the frognapping. And one hot-looking princess, who asked me to lead a rescue mission.There wasn’t a fairy godmother or any of that. And even though I fell in love along the way, what happened to me is unlike any fairy tale I’ve ever heard. Before I knew it, I was spying with a flock of enchanted swans, talking (yes, talking!) to a fox named Todd, and nearly trampled by giants in the Keys. Don’t believe me? I didn’t believe it either. But you’ll see. Because I knew it all was true, the second I got CLOAKED.","341 pages, Hardcover",Fantasy,"5,626 followers","1,638 reviews","30 books5,626 followers",409 (2%),"1,496 (9%)","4,826 (31%)","4,994 (32%)","3,563 (23%)"
I Am Forbidden,Anouk Markovits,"5,713",ratings850,"First published May 8, 2012","A family is torn apart by fierce belief and private longing in this unprecedented journey deep inside the most insular sect of Hasidic Jews, the Satmar.     Opening in 1939 Transylvania, five-year-old Josef witnesses the murder of his family by the Romanian Iron Guard and is rescued by a Christian maid to be raised as her own son. Five years later, Josef rescues a young girl, Mila, after her parents are killed while running to meet the Rebbe they hoped would save them. Josef helps Mila reach Zalman Stern, a leader in the Satmar community, in whose home Mila is raised as a sister to Zalman's daughter, Atara. With the rise of communism in central Europe, the family moves to Paris, to the Marais, where Zalman tries to raise his children apart from the city in which they live. Mila's faith intensifies, while her beloved sister Atara discovers a world of books and learning that she cannot ignore.     A beautifully crafted, emotionally gripping story of what happens when unwavering love, unyielding law, and centuries of tradition collide, I Am Forbidden announces the arrival of an extraordinarily gifted new voice and opens a startling window on a world closed to most of us.","302 pages, Hardcover",Fiction,51 followers,850 reviews,4 books51 followers,136 (2%),435 (7%),"1,675 (29%)","2,298 (40%)","1,169 (20%)"
"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,"185,388","ratings26,286","First published October 10, 2019","Enter the world of Charlie's four unlikely friends, discover their story and their most important life lessons. The boy, the mole, the fox and the horse have been shared millions of times online - perhaps you've seen them? They've also been recreated by children in schools and hung on hospital walls. They sometimes even appear on lamp posts and on cafe and bookshop windows. Perhaps you saw the boy and mole on the Comic Relief T-shirt, Love Wins?Here, you will find them together in this book of Charlie's most-loved drawings, adventuring into the Wild and exploring the thoughts and feelings that unite us all.","128 pages, Hardcover",Fiction,"1,501 followers","26,286 reviews","46 books1,501 followers","1,667 (<1%)","3,610 (1%)","13,126 (7%)","38,048 (20%)","128,937 (69%)"
Lover Revealed,J.R. Ward,"136,626","ratings5,184","First published March 6, 2007","Butch O'Neal is a fighter by nature. A hard-living ex-homicide cop, he's the only human ever to be allowed in the inner circle of the Black Dagger Brotherhood. And he wants to go even deeper into the vampire world—to engage in the turf war with the lessers. He's got nothing to lose. His heart belongs to a female vampire, an aristocratic beauty who's way out of his league. If he can't have Marissa, then at least he can fight side by side with the Brothers...Fate curses him with the very thing he wants. When Butch sacrifices himself to save a civilian vampire from the slayers, he falls prey to the darkest force in the war. Left for dead, he's found by a miracle, and the Brotherhood calls on Marissa to bring him back. But even her love may not be enough to save him...","455 pages, Mass Market Paperback",Romance,49.7k followers,"5,184 reviews",232 books49.7k followers,"1,020 (<1%)","3,697 (2%)","19,414 (14%)","43,568 (31%)","68,927 (50%)"
Mapping Human History: Discovering the Past Through Our Genes,Steve  Olson,"1,040",ratings75,"First published May 15, 2002","In this sweeping narrative of the past 150,000 years of human history, Steve Olson draws on new understandings in genetics to reveal how the people of the world came to be. Traveling across four continents, Olson describes the African origins of modern humans and the migration of our ancestors throughout the world. He offers a genealogy of all of humanity, explaining, for instance, why everyone can claim Julius Caesar and Confucius as their forebears and how the history of the Jewish people jibes with, and diverges from, biblical accounts. He shows how groups of people differ and yet are the same, exploding the myth that human races are a biological reality while demonstrating how the accidents of history have resulted in the rich diversity of people today. Celebrating both our commonality and our variety, MAPPING HUMAN HISTORY is a masterful synthesis of the human past and present that will forever change how we think about ourselves and our relations with others.","304 pages, Hardcover",Science,44 followers,75 reviews,4 books44 followers,12 (1%),46 (4%),245 (23%),422 (40%),315 (30%)
Eleanor Rigby,Douglas Coupland,"10,219",ratings512,"First published January 1, 2004","Eleanor Rigby is the story of Liz, a self-described drab, overweight, crabby, and friendless middle-aged woman, and her unlikely reunion with the charming and strange son she gave up for adoption. His arrival changes everything, and sets in motion a rapid-fire plot with all the twists and turns we expect of Coupland. By turns funny and heartbreaking, Eleanor Rigby is a fast-paced read and a haunting exploration of the ways in which loneliness affects us all.","272 pages, Paperback",Fiction,"4,491 followers",512 reviews,"90 books4,491 followers",130 (1%),793 (7%),"3,346 (32%)","4,058 (39%)","1,892 (18%)"
Liquidation,Imre Kertész,"1,332",ratings147,"First published January 1, 2003","Imre Kertesz’s savagely lyrical and suspenseful new novel traces the continuing echoes the Holocaust and communism in the consciousness of contemporary Eastern Europe.Ten years after the fall of communism, a writer called B. commits suicide, devastating his circle and deeply puzzling his friend Kingsbitter. For among B.’s effects, Kingsbitter finds a play that eerily predicts events after his death. Why did B.–who was born at Auschwitz and miraculously survived–take his life? As Kingsbitter searches for the answer –and for the novel he is convinced lies hidden among his friend’s papers–Liquidation becomes an inquest into the deeply compromised inner life of a generation. The result is moving, revelatory, and haunting.","130 pages, Paperback",Fiction,340 followers,147 reviews,73 books340 followers,25 (1%),95 (7%),335 (25%),544 (40%),333 (25%)
Summer Knight,Jim Butcher,"149,568","ratings5,487","First published September 3, 2002","For the 1st printing edition of this ISBN, see here.HARRY DRESDEN -- WIZARDLost items found. Paranormal Investigations. Consulting. Advice. Reasonable Rates.No Love Potions, Endless Purses, or Other EntertainmentEver since his girlfriend left town to deal with her newly acquired taste for blood, Harry Dresden has been down and out in Chicago. He can't pay his rent. He's alienating his friends. He can't even recall the last time he took a shower.The only professional wizard in the phone book has become a desperate man.And just when it seems things can't get any worse, in saunters the Winter Queen of Faerie. She has an offer Harry can't refuse if he wants to free himself of the supernatural hold his faerie godmother has over him--and hopefully end his run of bad luck. All he has to do is find out who murdered the Summer Queen's right-hand man, the Summer Knight, and clear the Winter Queen's name.It seems simple enough, but Harry knows better than to get caught in the middle of faerie politics. Until he finds out that the fate of the entire world rests on his solving this case. No pressure or anything...","446 pages, Mass Market Paperback",Fantasy,48.5k followers,"5,487 reviews",290 books48.5k followers,613 (<1%),"2,291 (1%)","19,958 (13%)","60,678 (40%)","66,028 (44%)"
Thirteenth Child,Patricia C. Wrede,"11,757","ratings1,436","First published May 1, 2009","Eff was born a thirteenth child. Her twin brother, Lan, is the seventh son of a seventh son. This means he's supposed to possess amazing talent -- and she's supposed to bring only bad things to her family and her town. Undeterred, her family moves to the frontier, where her father will be a professor of magic at a school perilously close to the magical divide that separates settlers from the beasts of the wild.","344 pages, Hardcover",Fantasy,"3,843 followers","1,436 reviews","60 books3,843 followers",243 (2%),775 (6%),"2,930 (24%)","4,596 (39%)","3,213 (27%)"
"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",Suki Kim,"20,480","ratings2,449","First published January 1, 2014","A haunting memoir of teaching English to the sons of North Korea's ruling class during the last six months of Kim Jong-il's reignEvery day, three times a day, the students march in two straight lines, singing praises to Kim Jong-il and North Korea: Without you, there is no motherland. Without you, there is no us. It is a chilling scene, but gradually Suki Kim, too, learns the tune and, without noticing, begins to hum it. It is 2011, and all universities in North Korea have been shut down for an entire year, the students sent to construction fields - except for the 270 students at Pyongyang University of Science and Technology (PUST), a walled compound where portraits of Kim Il-sung and Kim Jong-il look on impassively from the walls of every room, and where Suki has accepted a job teaching English. Over the next six months, she will eat three meals a day with her young charges and struggle to teach them to write, all under the watchful eye of the regime. Life at PUST is lonely and claustrophobic, especially for Suki, whose letters are read by censors and who must hide her notes and photographs not only from her minders but from her colleagues - evangelical Christian missionaries who don't know or choose to ignore that Suki doesn't share their faith. She is mystified by how easily her students lie, unnerved by their obedience to the regime. To them, everything in North Korea is the best, the tallest, the most delicious, the envy of all nations. Still, she cannot help but love them - their boyish enthusiasm, their eagerness to please, the flashes of curiosity that have not yet been extinguished. As the weeks pass, she begins to hint at the existence of a world beyond their own - at such exotic activities as surfing the Internet or traveling freely and, more dangerously, at electoral democracy and other ideas forbidden in a country where defectors risk torture and execution. The students in turn offer Suki tantalizing glimpses into their lives, from their thoughts on how to impress girls to their disappointment that soccer games are only televised when the North Korean team wins. Then Kim Jong-il dies, leaving the students devastated, and leading Suki to question whether the gulf between her world and theirs can ever be bridged.Without You, There Is No Us offers a moving and incalculably rare glimpse of life in the world's most unknowable country, and at the privileged young men she calls ""soldiers and slaves.""","291 pages, Hardcover",Nonfiction,410 followers,"2,449 reviews",6 books410 followers,211 (1%),899 (4%),"4,753 (23%)","8,922 (43%)","5,695 (27%)"
Juliet,Anne Fortier,"27,624","ratings4,014","First published January 1, 2010","Juliet, an ambitious, utterly engaging historical novel on the scale of The Thirteenth Tale and The Birth of Venus, follows a young woman who discovers that her family’s origins reach all the way back to literature’s greatest star-crossed lovers.Twenty-five-year-old Julie Jacobs is heartbroken over the death of her beloved aunt Rose. But the shock goes even deeper when she learns that the woman who has been like a mother to her has left her entire estate to Julie’s twin sister. The only thing Julie receives is a key—one carried by her mother on the day she herself died—to a safety-deposit box in Siena, Italy. This key sends Julie on a journey that will change her life forever—a journey into the troubled past of her ancestor Giulietta Tolomei. In 1340, still reeling from the slaughter of her parents, Giulietta was smuggled into Siena, where she met a young man named Romeo. Their ill-fated love turned medieval Siena upside-down and went on to inspire generations of poets and artists, the story reaching its pinnacle in Shakespeare’s famous tragedy. But six centuries have a way of catching up to the present, and Julie gradually begins to discover that here, in this ancient city, the past and present are hard to tell apart. The deeper she delves into the history of Romeo and Giulietta, and the closer she gets to the treasure they allegedly left behind, the greater the danger surrounding her—superstitions, ancient hostilities, and personal vendettas. As Julie crosses paths with the descendants of the families involved in the unforgettable blood feud, she begins to fear that the notorious curse—“A plague on both your houses!”—is still at work, and that she is destined to be its next target. Only someone like Romeo, it seems, could save her from this dreaded fate, but his story ended long ago. Or did it? From Anne Fortier comes a sweeping, beautifully written novel of intrigue and identity, of love and legacy, as a young woman discovers that her own fate is irrevocably tied—for better or worse—to literature’s greatest star-crossed lovers.","447 pages, Hardcover",Historical Fiction,"1,134 followers","4,014 reviews","16 books1,134 followers",520 (1%),"1,769 (6%)","6,248 (22%)","10,082 (36%)","9,005 (32%)"
You've Been Warned,James Patterson,"23,389","ratings2,046","First published September 10, 2007","Kristin Burns has lived her life by the philosophy ""Don't think, just shoot""--pictures, that is. Struggling to make ends meet, she works full-time as the nanny for the fabulously wealthy Turnbull family, looking after their two wonderful children and waiting for her glamorous life as a New York photographer to begin. When her photographs are considered by an elite Manhattan art gallery, it seems she might finally get the chance that will start her career.But Kristin has a major distraction: forbidden love. The man of her dreams is almost hers for keeps. Breathless with an inexhaustible passion and the excitement of being within reach of her goals, Kristen ignores all signs of catastrophe brewing.Fear exists for a reason. And Kristin can only dismiss the warnings for so long. Searching desperately for the truth through the lens of her camera, she can only hope that it's not too late. This novel of psychological suspense is a stunning achievement for thriller master James Patterson, ""one of the bestselling writers in history"" New York Sun.","374 pages, Hardcover",Mystery,345k followers,"2,046 reviews","1,589 books345k followers","1,422 (6%)","2,813 (12%)","6,669 (28%)","6,926 (29%)","5,559 (23%)"
The Luxe,Anna Godbersen,"72,643","ratings4,855","First published November 20, 2007","Pretty girls in pretty dresses, partying until dawn. Irresistible boys with mischievous smiles and dangerous intentions. White lies, dark secrets, and scandalous hookups. This is Manhattan, 1899. Beautiful sisters Elizabeth and Diana Holland rule Manhattan's social scene. Or so it appears. When the girls discover their status among New York City's elite is far from secure, suddenly everyone--from the backstabbing socialite Penelope Hayes, to the debonair bachelor Henry Schoonmaker, to the spiteful maid Lina Broud--threatens Elizabeth's and Diana's golden future. With the fate of the Hollands resting on her shoulders, Elizabeth must choose between family duty and true love. But when her carriage overturns near the East River, the girl whose glittering life lit up the city's gossip pages is swallowed by the rough current. As all of New York grieves, some begin to wonder whether life at the top proved too much for this ethereal beauty, or if, perhaps, someone wanted to see Manhattan's most celebrated daughter disappear... In a world of luxury and deception, where appearance matters above everything and breaking the social code means running the risk of being ostracized forever, five teenagers lead dangerously scandalous lives. This thrilling trip to the age of innocence is anything but innocent.","433 pages, Hardcover",Historical Fiction,"3,187 followers","4,855 reviews","31 books3,187 followers","3,588 (4%)","7,499 (10%)","19,302 (26%)","23,178 (31%)","19,076 (26%)"
This is Where I Leave You,Jonathan Tropper,"144,139","ratings12,964","First published November 10, 2003","A riotously funny, emotionally raw New York Times bestselling novel about love, marriage, divorce, family, and the ties that bind—whether we like it or not.The death of Judd Foxman’s father marks the first time that the entire Foxman clan has congregated in years. There is, however, one conspicuous absence: Judd's wife, Jen, whose affair with his radio- shock-jock boss has recently become painfully public. Simultaneously mourning the demise of his father and his marriage, Judd joins his dysfunctional family as they reluctantly sit shiva and spend seven days and nights under the same roof. The week quickly spins out of control as longstanding grudges resurface, secrets are revealed and old passions are reawakened. Then Jen delivers the clincher: she's pregnant...“Often sidesplitting, mostly heartbreaking...[Tropper is] a more sincere, insightful version of Nick Hornby, that other master of male psyche.”—USA Today NOW A MAJOR MOTION PICTURE STARRING JASON BATEMAN, TINA FEY, JANE FONDA, AND ADAM DRIVER","339 pages, Hardcover",Fiction,"3,082 followers","12,964 reviews","14 books3,082 followers","2,413 (1%)","8,132 (5%)","33,463 (23%)","60,541 (42%)","39,590 (27%)"
"Salonica, City of Ghosts: Christians, Muslims and Jews, 1430-1950",Mark Mazower,"1,356",ratings140,"First published January 1, 2004","Salonica, located in northern Greece, was long a fascinating crossroads metropolis of different religions and ethnicities, where Egyptian merchants, Spanish Jews, Orthodox Greeks, Sufi dervishes, and Albanian brigands all rubbed shoulders. Tensions sometimes flared, but tolerance largely prevailed until the twentieth century when the Greek army marched in, Muslims were forced out, and the Nazis deported and killed the Jews. As the acclaimed historian Mark Mazower follows the city’s inhabitants through plague, invasion, famine, and the disastrous twentieth century, he resurrects a fascinating and vanished world.","544 pages, Paperback",History,349 followers,140 reviews,39 books349 followers,8 (<1%),16 (1%),161 (11%),511 (37%),660 (48%)
Journey to the River Sea,Eva Ibbotson,"15,858","ratings1,201","First published May 4, 2001","Sent in 1910 to live with distant relatives who own a rubber plantation along the Amazon River, English orphan Maia is excited. She believes she is in for brightly colored macaws, enormous butterflies, and ""curtains of sweetly scented orchids trailing from the trees."" Her British classmates warn her of man-eating alligators and wild, murderous Indians. Unfortunately, no one cautions Maia about her nasty, xenophobic cousins, who douse the house in bug spray and forbid her from venturing beyond their coiffed compound. Maia, however, is resourceful enough to find herself smack in the middle of more excitement than she ever imagined, from a mysterious ""Indian"" with an inheritance, to an itinerant actor dreading his impending adolescence, to a remarkable journey down the Amazon in search of the legendary giant sloth.","304 pages, Paperback",Historical Fiction,"2,261 followers","1,201 reviews","58 books2,261 followers",160 (1%),469 (2%),"2,488 (15%)","5,691 (35%)","7,050 (44%)"
Renegades,Marissa Meyer,"139,384","ratings18,275","First published November 7, 2017","Secret Identities. Extraordinary Powers. She wants vengeance. He wants justice.The Renegades are a syndicate of prodigies — humans with extraordinary abilities — who emerged from the ruins of a crumbled society and established peace and order where chaos reigned. As champions of justice, they remain a symbol of hope and courage to everyone... except the villains they once overthrew.Nova has a reason to hate the Renegades, and she is on a mission for vengeance. As she gets closer to her target, she meets Adrian, a Renegade boy who believes in justice — and in Nova. But Nova's allegiance is to a villain who has the power to end them both.","552 pages, Hardcover",Fantasy,125k followers,"18,275 reviews",69 books125k followers,"1,709 (1%)","4,765 (3%)","22,668 (16%)","54,545 (39%)","55,697 (39%)"
Convenience Store Woman,Sayaka Murata,"271,059","ratings36,719","First published July 27, 2016","Convenience Store Woman is the heartwarming and surprising story of thirty-six-year-old Tokyo resident Keiko Furukura. Keiko has never fit in, neither in her family, nor in school, but when at the age of eighteen she begins working at the Hiiromachi branch of “Smile Mart,” she finds peace and purpose in her life. In the store, unlike anywhere else, she understands the rules of social interaction ― many are laid out line by line in the store’s manual ― and she does her best to copy the dress, mannerisms, and speech of her colleagues, playing the part of a “normal” person excellently, more or less. Managers come and go, but Keiko stays at the store for eighteen years. It’s almost hard to tell where the store ends and she begins. Keiko is very happy, but the people close to her, from her family to her coworkers, increasingly pressure her to find a husband, and to start a proper career, prompting her to take desperate action…A brilliant depiction of an unusual psyche and a world hidden from view, Convenience Store Woman is an ironic and sharp-eyed look at contemporary work culture and the pressures to conform, as well as a charming and completely fresh portrait of an unforgettable heroine.","163 pages, Paperback",Fiction,"6,274 followers","36,719 reviews","33 books6,274 followers","3,557 (1%)","18,629 (6%)","84,415 (31%)","115,326 (42%)","49,132 (18%)"
