Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Sorcerer to the Crown,Zen Cho,"14,833","ratings2,963","September 1, 2015","Magic and mayhem collide with the British elite in this whimsical and sparkling debut.At his wit’s end, Zacharias Wythe, freed slave, eminently proficient magician, and Sorcerer Royal of the Unnatural Philosophers—one of the most respected organizations throughout all of Britain—ventures to the border of Fairyland to discover why England’s magical stocks are drying up.But when his adventure brings him in contact with a most unusual comrade, a woman with immense power and an unfathomable gift, he sets on a path which will alter the nature of sorcery in all of Britain—and the world at large…","371 pages, Hardcover",Fantasy,"2,513 follower","2,963 reviews",56,322 (2%),"1,094 (7%)","4,136 (27%)","6,056 (40%)","3,225 (21%)"
Storm of Lightning,Richard Paul Evans,"12,006",ratings905,"September 15, 2015","Michael, Taylor, Ostin, and the rest of the Electroclan go on their most dangerous mission yet as the thrilling action continues in this electrifying fifth installment of the New York Times bestselling series!The Electroclan is on the run. The resistance movement has been compromised. The safe house has been destroyed. The voice is in hiding, and they have no idea if their families are alive…or dead. Meanwhile, the Elgen are on the move. They’ve launched a new assault on the small island nation of Tuvalu. If they are successful, it will be the first domino to fall as part of Hatch’s master plan to take over the rest of the world. But cracks are beginning to appear in the ranks of the Elgen elite, and while Hatch still rules with an iron fist, there are signs of dissent. If the Elgen are beginning to turn against each other, can the Electroclan find an opportunity to use this to their advantage? Or is it just a trap to destroy them once and for all? The stakes have never been higher, and Michael and his friends are about to be tested in ways they never imagined.","289 pages, Kindle Edition",Young Adult,"5,703 follower",905 reviews,178,74 (<1%),329 (2%),"1,630 (13%)","3,663 (30%)","6,310 (52%)"
The Last Godfather: The Life And Crimes of Arthur Thompson,Reg McKay,234,ratings8,"November 1, 2004","It used to be thought that no single person could rule the mean streets of Glasgow. Arthur Thompson proved this to be wrong. From an ordinary working-class family, Thompson started out as a bouncer and minder. Hard yet bright, he learned quickly. Cross him and you'd be scarred. Cheat him and he nailed you to the floor, crucifixionstyle. The gangsters of Glasgow thought it couldn't get any worse - it did. For forty years, Thompson ruled Glasgow and there came a time when his capacity for violence became so boundless that people would pray to be crucified. This fully revised edition of The Last Godfather visits places no law-abiding person has been. The gunrunning, murders, drug dealing and torture are all still there but there's much more - atrocities like how he improved on crucifixion as a means of revenge, how he created Europe's Tartan Mafia, how he invented concrete boots as a failsafe way of disposing of enemies' corpses. Then there are the ways he has had an impact on the lives and, more importantly, deaths of others - one man killed by a sniper, another kidnapped in London and tortured for days in Glasgow. Thompson died of natural causes but his influence didn't stop at his grave - which, incidentally, was deliberately left unmarked in case someone he'd had a run-in with decided to dig him up and wreak some kind of horrible revenge. This new edition includes previously unexplored aspects of Thompson's legacy and investigates the reasons there could never be another gang lord as all-powerful as Arthur Thompson - why he was destined to become The Last Godfather.","324 pages, Paperback",True Crime,9 follower,8 reviews,15,4 (1%),14 (5%),52 (22%),93 (39%),71 (30%)
La Septième Fonction du langage,Laurent Binet,"6,016",ratings939,"August 19, 2015","« A Bologne, il couche avec Bianca dans un amphithéâtre du XVIIe et il échappe à un attentat à la bombe. Ici, il manque de se faire poignarder dans une bibliothèque de nuit par un philosophe du langage et il assiste à une scène de levrette plus ou moins mythologique sur une photocopieuse. Il a rencontré Giscard à l’Elysée, a croisé Foucault dans un sauna gay, a participé à une poursuite en voiture à l’issue de laquelle il a échappé à une tentative d’assassinat, a vu un homme en tuer un autre avec un parapluie empoisonné, a découvert une société secrète où on coupe les doigts des perdants, a traversé l’Atlantique pour récupérer un mystérieux document. Il a vécu en quelques mois plus d’événements extraordinaires qu’il aurait pensé en vivre durant toute sa vie. Simon sait reconnaître du romanesque quand il en rencontre. Il repense aux surnuméraires d’Umberto Eco. Il tire sur le joint. »Le point de départ de ce roman est la mort de Roland Barthes, renversé par une camionnette de blanchisserie le 25 février 1980. L'hypothèse est qu'il s'agit d'un assassinat. Dans les milieux intellectuels et politiques de l'époque, tout le monde est suspect...","489 pages, Kindle Edition",Fiction,679 follower,939 reviews,18,186 (3%),516 (8%),"1,460 (24%)","2,240 (37%)","1,614 (26%)"
The Amazing Tale of Ali Pasha,Michael Foreman,72,ratings21,"September 1, 2013","On 6th May 1915, Henry Friston, a 21-year-old seaman, rejoined his battleship after ten days in Hell. Hell was just 180 metres long and seven metres wide and was otherwise known only as 'X Beach', Gallipoli. Henry, ferrying the wounded from the battlefield, had not eaten or slept for three days. Then, somehow, in the midst of the bombardments, he met an unlikely companion - a tortoise.","128 pages, Hardcover",Childrens,39 follower,21 reviews,336,1 (1%),1 (1%),9 (12%),31 (43%),30 (41%)
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Nathanael Johnson,"1,701",ratings246,"April 19, 2016","It all started with Nathanael Johnson’s decision to teach his daughter the name of every tree they passed on their walk to day care in San Francisco. This project turned into a quest to discover the secrets of the neighborhood’s flora and fauna, and yielded more than names and Johnson developed a relationship with his nonhuman neighbors.Johnson argues that learning to see the world afresh, like a child, shifts the way we think about Instead of something distant and abstract, nature becomes real—all at once comical, annoying, and beautiful. This shift can add tremendous value to our lives, and it might just be the first step in saving the world.No matter where we live—city, country, oceanside, or mountains—there are wonders that we walk past every day. Unseen City widens the pinhole of our perspective by allowing us to view the world from the high-altitude eyes of a turkey vulture and the distinctly low-altitude eyes of a snail. The narrative allows us to eavesdrop on the comically frenetic life of a squirrel and peer deep into the past with a ginkgo biloba tree. Each of these organisms has something unique to tell us about our neighborhoods and, chapter by chapter, Unseen City takes us on a journey that is part nature lesson and part love letter to the world’s urban jungles. With the right perspective, a walk to the subway can be every bit as entrancing as a walk through a national park.","224 pages, Hardcover",Nonfiction,54 follower,246 reviews,3,17 (<1%),73 (4%),323 (18%),765 (44%),523 (30%)
The White Book,Han Kang,"16,841","ratings2,406","May 25, 2016","Shortlisted for the 2018 Man Booker International Prize 
From Booker Prize-winner and literary phenomenon Han Kang, a lyrical and disquieting exploration of personal grief, written through the prism of the color whiteWhile on a writer's residency, a nameless narrator wanders the twin white worlds of the blank page and snowy Warsaw. THE WHITE BOOK becomes a meditation on the color white, as well as a fictional journey inspired by an older sister who died in her mother's arms, a few hours old. The narrator grapples with the tragedy that has haunted her family, an event she colors in stark white--breast milk, swaddling bands, the baby's rice cake-colored skin--and, from here, visits all that glows in her memory: from a white dog to sugar cubes.As the writer reckons with the enormity of her sister's death, Han Kang's trademark frank and chilling prose is softened by retrospection, introspection, and a deep sense of resilience and love. THE WHITE BOOK--ultimately a letter from Kang to her sister--offers powerful philosophy and personal psychology on the tenacity and fragility of the human spirit, and our attempts to graft new life from the ashes of destruction.","160 pages, Hardcover",Poetry,"4,757 follower","2,406 reviews",45,247 (1%),"1,076 (6%)","4,445 (26%)","6,744 (40%)","4,329 (25%)"
"The Less People Know About Us: A Mystery of Betrayal, Family Secrets, and Stolen Identity",Axton Betz-Hamilton,"6,943",ratings810,"October 15, 2019","An identity theft expert tells the story of the duplicity and betrayal that inspired her career and nearly destroyed her family.Axton Betz-Hamilton grew up in small-town Indiana in the early '90s. When she was 11 years old, her parents both had their identities stolen. Their credit ratings were ruined, and they were constantly fighting over money. This was before the age of the Internet, when identity theft became more commonplace, so authorities and banks were clueless and reluctant to help Axton's parents.Axton's family changed all of their personal information and moved to different addresses, but the identity thief followed them wherever they went. Convinced that the thief had to be someone they knew, Axton and her parents completely cut off the outside world, isolating themselves from friends and family. Axton learned not to let anyone into the house without explicit permission, and once went as far as chasing a plumber off their property with a knife.As a result, Axton spent her formative years crippled by anxiety, quarantined behind the closed curtains in her childhood home. She began starving herself at a young age in an effort to blend in--her appearance could be nothing short of perfect or she would be scolded by her mother, who had become paranoid and consumed by how others perceived the family.Years later, her parents' marriage still shaken from the theft, Axton discovered that she, too, had fallen prey to the identity thief, but by the time she realized, she was already thousands of dollars in debt and her credit was ruined.","8 pages, Audible Audio",True Crime,53 follower,810 reviews,2,44 (<1%),266 (3%),"1,811 (26%)","3,137 (45%)","1,685 (24%)"
Mark of the Thief,Jennifer A. Nielsen,"12,568","ratings1,531","February 24, 2015","When Nic, a slave in the mines outside of Rome, is forced to enter a sealed cavern containing the lost treasures of Julius Caesar, he finds much more than gold and gemstones: He discovers an ancient bulla, an amulet that belonged to the great Caesar and is filled with a magic once reserved for the Gods -- magic some Romans would kill for.Now, with the deadly power of the bulla pulsing through his veins, Nic is determined to become free. But instead, he finds himself at the center of a ruthless conspiracy to overthrow the emperor and spark the Praetor War, a battle to destroy Rome from within. Traitors and spies lurk at every turn, each more desperate than the next to use Nic's newfound powers for their own dark purposes.In a quest to stop the rebellion, save Rome, and secure his own freedom, Nic must harness the magic within himself and defeat the empire's most powerful and savage leaders.","352 pages, Kindle Edition",Fantasy,"8,084 follower","1,531 reviews",44,201 (1%),724 (5%),"2,835 (22%)","4,422 (35%)","4,386 (34%)"
In the Dream House,Carmen Maria Machado,"121,302","ratings18,190","November 5, 2019","For years Carmen Maria Machado has struggled to articulate her experiences in an abusive same-sex relationship. In this extraordinarily candid and radically inventive memoir, Machado tackles a dark and difficult subject with wit, inventiveness and an inquiring spirit, as she uses a series of narrative tropes—including classic horror themes—to create an entirely unique piece of work which is destined to become an instant classic.","264 pages, Paperback",Nonfiction,10.1k follower,"18,190 reviews",86,853 (<1%),"2,693 (2%)","11,074 (9%)","34,725 (28%)","71,957 (59%)"
The Da Da De Da Da Code,Robert Rankin,857,ratings58,"July 19, 2007","The world's Master of Far-Fetched Fiction takes us into the heart of the Da Da De Da Da Code, wherein lies the music of the angels—and the music of the devil. Aliens, flying saucers from hell, the Multiverse, the Illuminati—every wacky, way-out conspiracy theory ever heard are all here, wrapped into a plot that will leave Dan Brown fans breathless, Michael Shea readers stupefied, and Raymond Khoury lovers incredulous. Robert Rankin's previous books include The Hollow Chocolate Bunnies of the Apocalypse and The Witches of Chiswick.","352 pages, Hardcover",Fantasy,828 follower,58 reviews,84,29 (3%),98 (11%),256 (29%),273 (31%),201 (23%)
Madame Picasso,Anne Girard,"2,781",ratings346,"January 1, 2014","Povestea nespusă a fermecătoarei femei care i-a furat inima celui mai mare artist al secolului XX.Când se mută la Paris, Eva Gouel e plină de speranțe și vise. Deși fără experienţă, reușește să se angajeze costumieră la faimosul Moulin Rouge, unde îl reîntâlnește pe Pablo Picasso, un artist în ascensiune.Genial și excentric, Pablo este fermecat irevocabil de Eva și ceea ce începe ca o aventură complicată devine prima mare poveste de dragoste din viața lui.Romanul ne prezintă o eroină uimitoare și ne poartă din salonul lui Gertrude Stein și din îndrăzneţul Moulin Rouge în atelierul și în inima unuia dintre cei mai enigmatici artiști ai secolului XX.","408 pages, Paperback",Historical Fiction,99 follower,346 reviews,3,50 (1%),163 (5%),591 (21%),"1,062 (38%)",915 (32%)
If I Run,Terri Blackstock,"20,546","ratings2,372","February 16, 2016","Casey knows the truth.But it won’t set her free.Casey Cox’s DNA is all over the crime scene. There’s no use talking to police; they have failed her abysmally before. She has to flee before she’s arrested . . . or worse. The truth doesn’t matter anymore.But what is the truth? That’s the question haunting Dylan Roberts, the war-weary veteran hired to find Casey. PTSD has marked him damaged goods, but bringing Casey back can redeem him. Though the crime scene seems to tell the whole story, details of the murder aren’t adding up. Casey Cox doesn’t fit the profile of a killer. But are Dylan’s skewed perceptions keeping him from being objective? If she isn’t guilty, why did she run?Unraveling her past and the evidence that condemns her will take more time than he has, but as Dylan’s damaged soul intersects with hers, he is faced with two choices. The girl who occupies his every thought is a psychopathic killer . . . or a selfless hero. And the truth could be the most deadly weapon yet.","305 pages, Paperback",Christian Fiction,"4,828 follower","2,372 reviews",146,678 (3%),950 (4%),"2,872 (13%)","6,863 (33%)","9,183 (44%)"
The Keepsake,Tess Gerritsen,"43,263","ratings2,097","August 1, 2008","New York Times bestselling author Tess Gerritsen knows how to expertly dissect a brilliantly suspenseful story, all the while keeping fascinated readers riveted to her side. By turns darkly enthralling and relentlessly surprising, The Keepsake showcases an author at the peak of her storytelling powers.   For untold years, the perfectly preserved mummy had lain forgotten in the dusty basement of Boston’s Crispin Museum. Now its sudden rediscovery by museum staff is both a major coup and an attention-grabbing mystery. Dubbed “Madam X,” the mummy–to all appearances, an ancient Egyptian artifact– seems a ghoulish godsend for the financially struggling institution. But medical examiner Maura Isles soon discovers a macabre message hidden within the corpse–horrifying proof that this “centuries-old” relic is instead a modern-day murder victim.  To Maura and Boston homicide detective Jane Rizzoli, the forensic evidence is unmistakable, its implications terrifying. And when the grisly remains of yet another woman are found in the hidden recesses of the museum, it becomes chillingly clear that a maniac is at large–and is now taunting them. Archaeologist Josephine Pulcillo’s blood runs cold when the killer’s cryptic missives are discovered, and her darkest dread becomes real when the carefully preserved corpse of yet a third victim is left in her car like a gruesome offering–or perhaps a ghastly promise of what’s to come.  The twisted killer’s familiarity with post-mortem rituals suggests to Maura and Jane that he may have scientific expertise in common with Josephine. Only Josephine knows that her stalker shares a knowledge even more personally terrifying: details of a dark secret she had thought forever buried.  Now Maura must summon her own dusty knowledge of ancient death traditions to unravel his twisted endgame. And when Josephine vanishes, Maura and Jane have precious little time to derail the Archaeology Killer before he adds another chilling piece to his monstrous collection.","349 pages, Hardcover",Mystery,18.5k follower,"2,097 reviews",190,293 (<1%),989 (2%),"7,948 (18%)","18,296 (42%)","15,737 (36%)"
Nightingale's Lament,Simon R. Green,"12,217",ratings354,"April 27, 2004","In the Nightside, the hidden heart of London where it's always 3 AM, Detective John Taylor must find an elusive singer known as The Nightingale. Her silken voice has inexplicably lured many a fan to suicide--and Taylor is determined to stop her, before the whole neighborhood falls under her trance. But to catch the swift-winged Nightingale, he'll have to hear the deadly music--and survive.","217 pages, Mass Market Paperback",Urban Fantasy,"3,082 follower",354 reviews,334,65 (<1%),414 (3%),"3,016 (24%)","5,013 (41%)","3,709 (30%)"
"Five Years, Four Fronts: A German Officer's World War II Combat Memoir",Georg Grossjohann,183,ratings14,"January 1, 1999","After Hitler’s invasions of Poland and France came the Russian Front–and that’s when the real war started.An infantryman who rose from the enlisted ranks to regimental command in combat, Georg Grossjohann fought on four different fronts during World War II, but saw most of his fighting–from 1941 to 1944–against Russians in the Soviet Union and Romania. He provides shattering glimpses of the horror and chaos of the war, as well as profound insights into everyday life in the Wehrmacht.Five Years, Four Fronts chronicles the combat experiences of Grossjohann and his men as they triumphantly roll across Poland, France, and the sunny steppes of the Ukraine, only to ultimately sustain grinding defeats in the endless, freezing plains of the Soviet Union and the grim, dark Vosges Mountains of France. Grossjohann was a soldier’s soldier, respected by his men, undaunted by his superiors, and, as can be observed in this raw, brutally honest account, not afraid to call the shots as he saw them.","256 pages, Mass Market Paperback",History,2 book,14 reviews,2,2 (1%),12 (6%),59 (32%),77 (42%),33 (18%)
Daughter of the Sun: A Novel of The Toltec Empire,Barbara Wood,775,ratings79,"January 1, 2007","Seventeen-year-old Hoshi'tiwa had a simple life: The daughter of a humble corn grower, she planned to marry a storyteller's apprentice. But her world is turned upside down when she is captured by the powerful and violent ruler of an infamous city with legends of untold wealth and unspeakable acts of violence to its name. Hoshi'tiwa is suddenly thrown into the court of the Dark Lord, and as she struggles for power, she begins an illicit affair with the one man who has the ability to destroy her.Bestselling author Barbara Wood has crafted a sweeping saga of one woman's struggle to survive within the dangerous and exotic world of the Toltec court. Set against the backdrop of Chaco Canyon and the mysterious Anasazi people, Daughter of the Sun is an unforgettable novel of power, seduction, murder, and betrayal.","453 pages, Paperback",Historical Fiction,486 follower,79 reviews,154,13 (1%),63 (8%),225 (29%),287 (37%),187 (24%)
Stones,William Bell,561,ratings59,"May 1, 2001",Book by William Bell,"278 pages, Mass Market Paperback",Young Adult,47 follower,59 reviews,90,25 (4%),65 (11%),183 (32%),175 (31%),113 (20%)
Agatha Christie's Secret Notebooks,John  Curran,"9,175",ratings219,"January 1, 2009","Agatha Christie died in 1976 at 85, the world's most popular author. After the death of her only child, 73 handwritten notebooks came to light, from single jots to lists, to full outlines of memorable plots and characters, plus grocery and schedule memos from a bountiful creative mind - a complex web of connections to unravel and link. Actual notebook page reproductions. 2 unpublished Hercule Poirot short stories: ""The Capture of Cerebrus"", and ""The Incident of the Dog's Ball"".","492 pages, Hardcover",Nonfiction,5 follower,219 reviews,18,172 (1%),411 (4%),"1,556 (16%)","2,405 (26%)","4,631 (50%)"
Flawed Dogs: The Shocking Raid on Westminster,Berkeley Breathed,"2,221",ratings431,"January 1, 2003","Pulitzer Prize-winning Berkeley Breathed's first illustrated novel! Sam the Lion is actually a priceless dachshund, bred to be a show dog. More important, he is Heidy's best friend—and she needs one like never before. Living with her reclusive uncle is hard, but Sam has a way of making her feel soft and whole. Until the day Sam is framed by the jealous poodle Cassius, and is cast out by Heidy's uncle, alone on the wild streets, where he is roughed up by a world he was not bred for. Sporting a soup ladle for a leg, Sam befriends other abandoned dogs and journeys all the way to the Westminster Dog Show, where his plan for revenge on Cassius takes an unexpected turn when he and Heidy spot each other after years of being apart. Pulitzer Prize winner and New York Times bestselling author Berkeley Breathed's first illustrated novel is a heartwarming and humorous ode to the unconditional and lasting love we and our pets share.","216 pages, Hardcover",Fiction,411 follower,431 reviews,82,51 (2%),158 (7%),465 (20%),698 (31%),849 (38%)
