Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
I'm Thinking of Ending Things,Iain Reid,"152,513","ratings26,984","June 14, 2016","Now a Netflix original movie, this deeply scary and intensely unnerving novel follows a couple in the midst of a twisted unraveling of the darkest unease. You will be scared. But you won’t know why…I’m thinking of ending things. Once this thought arrives, it stays. It sticks. It lingers. It’s always there. Always.  Jake once said, “Sometimes a thought is closer to truth, to reality, than an action. You can say anything, you can do anything, but you can’t fake a thought.”  And here’s what I’m thinking: I don’t want to be here. In this smart and intense literary suspense novel, Iain Reid explores the depths of the human psyche, questioning consciousness, free will, the value of relationships, fear, and the limitations of solitude. Tense, gripping, and atmospheric, I’m Thinking of Ending Things pulls you in from the very first page…and never lets you go.","241 pages, Kindle Edition",Horror,"3,905 follower","26,984 reviews",7,"6,773 (4%)","17,756 (11%)","42,274 (27%)","54,020 (35%)","31,690 (20%)"
"Agent Sonya: Lover, Mother, Soldier, Spy",Ben Macintyre,"13,773","ratings1,432","September 17, 2020","THE SUNDAY TIMES TOP TEN BESTSELLERDiscover the incredible true story of WW2's most extraordinary spy - from the bestselling author of The Spy and the Traitor. 'His best book yet' The Times________________From planning an assassination attempt on Hitler in Switzerland, to spying on the Japanese in Manchuria, to preventing nuclear war (or so she believed) by stealing the science of atomic weaponry from Britain to give to Moscow, Ursula Kuczynski Burton conducted some of the most dangerous espionage operations of the twentieth century.Born to a German Jewish family, as Ursula grew, so did the Nazis' power. A fanatical opponent of the fascism that ravaged her homeland, she was drawn to communism as a young woman, motivated by the promise of a fair and peaceful society. She eventually became a spymaster, saboteur, bomb-maker and secret agent.In Agent Sonya, Britain's most acclaimed historian vividly reveals the fascinating tale of a life that would change the course of history. Classic Ben Macintyre - a gripping ride, based on meticulous research, that reads like a novel - this is the greatest spy story never told.________________'Macintyre has found a real-life heroine worthy of his gifts as John le Carré's nonfiction counterpart' New York Times'This book is classic Ben Macintyre . . . quirky human details enliven every page' Clare Mulley, Spectator'She is the strongest character of all in Macintyre's bestselling series of wartime tales . . . I raced through the pages to keep up with the plot' Julian Glover, Evening StandardBEN MACINTYRE'S NEXT BOOK PRISONERS OF THE CASTLE IS AVAILABLE TO BUY NOW!","386 pages, Kindle Edition",Nonfiction,"3,174 follower","1,432 reviews",39,90 (<1%),289 (2%),"2,017 (14%)","6,227 (45%)","5,150 (37%)"
Re-enchanting the World: Feminism and the Politics of the Commons,Silvia Federici,349,ratings47,"November 1, 2018","Silvia Federici is one of the most important contemporary theorists of capitalism and feminist movements. In this collection of her work spanning over twenty years, she provides a detailed history and critique of the politics of the commons from a feminist perspective. In her clear and combative voice, Federici provides readers with an analysis of some of the key issues and debates in contemporary thinking on this subject. Drawing on rich historical research, she maps the connections between the previous forms of enclosure that occurred with the birth of capitalism and the destruction of the commons and the “new enclosures” at the heart of the present phase of global capitalist accumulation. Considering the commons from a feminist perspective, this collection centers on women and reproductive work as crucial to both our economic survival and the construction of a world free from the hierarchies and divisions capital has planted in the body of the world proletariat. Federici is clear that the commons should not be understood as happy islands in a sea of exploitative relations but rather autonomous spaces from which to challenge the existing capitalist organization of life and labor.","240 pages, Paperback",Feminism,"1,465 follower",47 reviews,83,2 (<1%),6 (1%),42 (12%),131 (37%),168 (48%)
Mexican Gothic,Silvia Moreno-Garcia,"349,132","ratings50,045","June 30, 2020","After receiving a frantic letter from her newly-wed cousin begging for someone to save her from a mysterious doom, Noemí Taboada heads to High Place, a distant house in the Mexican countryside. She’s not sure what she will find—her cousin’s husband, a handsome Englishman, is a stranger, and Noemí knows little about the region.  Noemí is also an unlikely rescuer: She’s a glamorous debutante, and her chic gowns and perfect red lipstick are more suited for cocktail parties than amateur sleuthing. But she’s also tough and smart, with an indomitable will, and she is not afraid: Not of her cousin’s new husband, who is both menacing and alluring; not of his father, the ancient patriarch who seems to be fascinated by Noemí; and not even of the house itself, which begins to invade Noemí’s dreams with visions of blood and doom. Her only ally in this inhospitable abode is the family’s youngest son. Shy and gentle, he seems to want to help Noemí, but might also be hiding dark knowledge of his family’s past. For there are many secrets behind the walls of High Place. The family’s once colossal wealth and faded mining empire kept them from prying eyes, but as Noemí digs deeper she unearths stories of violence and madness.  And Noemí, mesmerized by the terrifying yet seductive world of High Place, may soon find it impossible to ever leave this enigmatic house behind.","320 pages, Hardcover",Horror,20.4k follower,"50,045 reviews",144,"8,426 (2%)","31,331 (8%)","100,429 (28%)","133,702 (38%)","75,244 (21%)"
"Good Morning, Monster: A Therapist Shares Five Heroic Stories of Emotional Recovery",Catherine Gildiner,"36,698","ratings3,555","September 22, 2020","In this fascinating narrative, therapist Catherine Gildiner's presents five of what she calls her most heroic and memorable patients. Among them: a successful, first generation Chinese immigrant musician suffering sexual dysfunction; a young woman whose father abandoned her at age nine with her younger siblings in an isolated cottage in the depth of winter; and a glamorous workaholic whose narcissistic, negligent mother greeted her each morning of her childhood with Good morning, Monster.Each patient presents a mystery, one that will only be unpacked over years. They seek Gildiner's help to overcome an immediate challenge in their lives, but discover that the source of their suffering has been long buried.As in such recent classics as The Glass Castle and Educated, each patient embodies self-reflection, stoicism, perseverance, and forgiveness as they work unflinchingly to face the truth. Gildiner's account of her journeys with them is moving, insightful, and sometimes very funny. Good Morning Monster offers an almost novelistic, behind-the-scenes look into the therapist's office, illustrating how the process can heal even the most unimaginable wounds.","368 pages, Hardcover",Nonfiction,483 follower,"3,555 reviews",8,149 (<1%),490 (1%),"2,957 (8%)","11,845 (32%)","21,257 (57%)"
Nemesis,Brendan Reichs,"8,779","ratings1,514","March 21, 2017","He killed me. He killed me not. He killed me.It’s been happening since Min was eight. Every two years, on her birthday, a strange man finds her and murders her in cold blood. But hours later, she wakes up in a clearing just outside her tiny Idaho hometown—alone, unhurt, and with all evidence of the horrifying crime erased.Across the valley, Noah just wants to be like everyone else. But he’s not. Nightmares of murder and death plague him, though he does his best to hide the signs. But when the world around him begins to spiral toward panic and destruction, Noah discovers that people have been lying to him his whole life. Everything changes in an eye blink.For the planet has a bigger problem. The Anvil, an enormous asteroid threatening all life on Earth, leaves little room for two troubled teens. Yet on her sixteenth birthday, as she cowers in her bedroom, hoping not to die for the fifth time, Min has had enough. She vows to discover what is happening in Fire Lake and uncovers a lifetime of lies: a vast conspiracy involving the sixty-four students of her sophomore class, one that may be even more sinister than the murders.","443 pages, Hardcover",Young Adult,721 follower,"1,514 reviews",23,249 (2%),834 (9%),"2,350 (26%)","3,113 (35%)","2,233 (25%)"
Flamer,Mike Curato,"9,149","ratings1,687","September 1, 2020","Award-winning author and artist Mike Curato draws on his own experiences in Flamer, his debut graphic novel, telling a difficult story with humor, compassion, and love.I know I’m not gay. Gay boys like other boys. I hate boys. They’re mean, and scary, and they’re always destroying something or saying something dumb or both.I hate that word. Gay. It makes me feel . . . unsafe.It's the summer between middle school and high school, and Aiden Navarro is away at camp. Everyone's going through changes—but for Aiden, the stakes feel higher. As he navigates friendships, deals with bullies, and spends time with Elias (a boy he can't stop thinking about), he finds himself on a path of self-discovery and acceptance.","368 pages, Paperback",Graphic Novels,230 follower,"1,687 reviews",18,73 (<1%),173 (1%),987 (10%),"3,464 (37%)","4,452 (48%)"
Noir,Christopher Moore,"15,633","ratings2,287","January 1, 2018","San Francisco. Summer, 1947. A dame walks into a saloon . . .It’s not every afternoon that an enigmatic, comely blonde named Stilton (like the cheese) walks into the scruffy gin joint where Sammy ""Two Toes"" Tiffin tends bar. It’s love at first sight, but before Sammy can make his move, an Air Force general named Remy arrives with some urgent business. ’Cause when you need something done, Sammy is the guy to go to; he’s got the connections on the street.Meanwhile, a suspicious flying object has been spotted up the Pacific coast near Mount Rainier, followed by a mysterious plane crash in a distant patch of desert in New Mexico that goes by the name Roswell. But that's nothing compared to the real weirdness happening on the streets of the City by the Bay.Before long, Sammy and the Cheese are making time and having a gas. But when one of Sammy’s schemes goes south and the lady vanishes, Sammy must contend with his own dark secrets as he follows a tortuous trail from Chinatown to Telegraph Hill to a hidden forest enclave in a desperate search to find his girl.Think Raymond Chandler meets ""Men in Black"" with more than a dash of the Looney Tunes All Stars. It's all very, very ""Noir.""","339 pages, Hardcover",Fiction,90.4k follower,"2,287 reviews",94,310 (1%),969 (6%),"4,163 (26%)","6,383 (40%)","3,808 (24%)"
Pacey Packer: Unicorn Tracker,J.C. Phillipps,153,ratings39,"January 1, 2020","Pacey's little sister, Mina, has always said her stuffed unicorn, Slasher, is real--but seriously? He's a stuffed toy! Then again, he does seem to be leading Mina outside her room and to . . . some kind of weird magical unicorn land? Pacey may not believe in unicorns, but she's not about to let her little sister be kidnapped, so she does the only thing she can: follows them to unicorn land (that she totally does NOT believe in). And for the record, it's NOTHING like the stories. First off, what's up with Slasher's attitude? It's not Pacey's fault he's trapped in a ridiculous stuffed body. And that Alpha Unicorn guy? NOT. Nice. Pacey will just be grabbing Mina and taking her home, thankyouverymuch . . . that is, if she can work with the grumpiest unicorn stuffy ever to outsmart the Evil Alpha Unicorn and find the way out--preferably without stepping on any poisonous killer flowers. (WHAT IS WITH THIS PLACE ANYWAY?!)","240 pages, Hardcover",Graphic Novels,29 follower,39 reviews,8,1 (<1%),6 (3%),46 (30%),52 (33%),48 (31%)
Mary,Aris Fioretos,274,ratings32,"August 1, 2015","Romanul Mary a fost nominalizat pe lista scurtă la Premiul August, distins cu Premiul pentru roman al Radioului Suedez, Premiul pentru roman al orașului Gävle și Premiul Jeanette Schocken al orașului Bremerhaven.Parabolă politică despre dictatură sau arheologie a sufletului omenesc prins în capcanele istoriei, Mary este în același timp o carte a supraviețuirii în orice condiții, chiar și atunci când ai pierdut totul. Performanța narativă este remarcabilă: scrisă de un autor bărbat, cartea dă voce și conștiința unei femei însărcinate – Maria eternă –, fără vreo notă falsă. Povestea torturilor pe care ea le îndură are efect de catharsis, iar răul, paradoxal, pune în lumină gesturi de o nespusă gingășie.","304 pages, Paperback",Fiction,12 follower,32 reviews,56,7 (2%),30 (10%),80 (29%),111 (40%),46 (16%)
Superior: The Return of Race Science,Angela Saini,"4,705",ratings593,"May 21, 2019","Superior tells the disturbing story of the persistent thread of belief in biological racial differences in the world of science. After the horrors of the Nazi regime in WWII, the mainstream scientific world turned its back on eugenics and the study of racial difference. But a worldwide network of eugenicists founded journals and funded research, providing the kind of shoddy studies that were ultimately cited in Richard Hernstein's and Charles Murray's 1994 title, The Bell Curve, which purported to show differences in intelligence among races.Whether you think of racist science as bad science, evil science, alt-right science, or pseudoscience, why would any contemporary scientist imagine that gross inequality is a fact of nature, rather than of political history? Angela Saini's Superior connects the dots, laying bare the history, continuity, and connections of modern racist science, some more subtle than you might think.","256 pages, Hardcover",Nonfiction,594 follower,593 reviews,6,47 (<1%),87 (1%),545 (11%),"2,009 (42%)","2,017 (42%)"
Dragon Slippers,Jessica Day George,"28,658","ratings2,511","April 1, 2007","Poor Creel. She can't believe her aunt wants to sacrifice her to the local dragon. It's a ploy to lure a heroic knight so that he will fight the dragon, marry Creel out of chivalrous obligation, and lift the entire family out of poverty. Creel isn't worried. After all, nobody has seen a dragon in centuries.But when the beast actually appears, Creel not only bargains with him for her life, she also ends up with a rare bit of treasure from his hoard, not gold or jewels, but a pair of simple blue slippers-or so she thinks. It's not until later that Creel learns a shocking truth: She possesses not just any pair of shoes, but ones that could be used to save her kingdom, which is on the verge of war, or destroy it.","324 pages, Hardcover",Fantasy,"5,753 follower","2,511 reviews",32,315 (1%),696 (2%),"4,167 (14%)","9,803 (34%)","13,677 (47%)"
Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,"21,285","ratings1,208","June 12, 2001","In this delightful sequel to her bestseller Tender at the Bone, Ruth Reichl returns with more tales of love, life, and marvelous meals. Comfort Me with Apples picks up Reichl's story in 1978, when she puts down her chef's toque and embarks on a career as a restaurant critic. Her pursuit of good food and good company leads her to New York and China, France and Los Angeles, and her stories of cooking and dining with world-famous chefs range from the madcap to the sublime. Throughout it all, Reichl makes each and every course a hilarious and instructive occasion for novices and experts alike. She shares some of her favorite recipes, while also sharing the intimacies of her personal life in a style so honest and warm that readers will feel they are enjoying a conversation over a meal with a friend.","302 pages, Paperback",Food,"2,184 follower","1,208 reviews",64,199 (<1%),727 (3%),"4,239 (19%)","8,842 (41%)","7,278 (34%)"
The Opposite of Me,Sarah Pekkanen,"11,120",ratings748,"January 1, 2010","Twenty-nine-year-old Lindsey Rose has, for as long as she can remember, lived in the shadow of her ravishingly beautiful fraternal twin sister, Alex. Determined to get noticed, Lindsey is finally on the cusp of being named VP creative director of an elite New York advertising agency, after years of eighty-plus-hour weeks, migraines, and profound loneliness. But during the course of one devastating night, Lindsey’s carefully constructed life implodes. Humiliated, she flees the glitter of Manhattan and retreats to the time warp of her parents’ Maryland home. As her sister plans her lavish wedding to her Prince Charming, Lindsey struggles to maintain her identity as the smart, responsible twin while she furtively tries to piece her career back together. But things get more complicated when a long-held family secret is unleashed that forces both sisters to reconsider who they are and who they are meant to be.","377 pages, Paperback",Chick Lit,"5,284 follower",748 reviews,27,188 (1%),654 (5%),"3,174 (28%)","4,415 (39%)","2,689 (24%)"
Same Same But Different,Benjamin Prüfer,133,ratings7,"January 1, 2007","2003, Phnom Der Journalist Benjamin Prüfer lernt in einer Diskothek Sreykeo kennen – und lieben. Kurze Zeit später schlägt das Schicksal unbarmherzig Die Diagnose lautet HIV-positiv. Nun wird für das junge Paar der Kampf um ihre zarte Liebe auch ein Kampf ums Überleben...","336 pages, Paperback",Biography,5 book,7 reviews,5,3 (2%),9 (6%),33 (24%),55 (41%),33 (24%)
Ironside,Holly Black,"43,910","ratings1,904","April 24, 2007","In the realm of Faerie, the time has come for Roiben's coronation. Uneasy in the midst of the malevolent Unseelie Court, pixie Kaye is sure of only one thing -- her love for Roiben. But when Kaye, drunk on faerie wine, declares herself to Roiben, he sends her on a seemingly impossible quest. Now Kaye can't see or speak to Roiben unless she can find the one thing she knows doesn't exist: a faerie who can tell a lie.  Miserable and convinced she belongs nowhere, Kaye decides to tell her mother the truth -- that she is a changeling left in place of the human daughter stolen long ago. Her mother's shock and horror sends Kaye back to the world of Faerie to find her human counterpart and return her to Ironside. But once back in the faerie courts, Kaye finds herself a pawn in the games of Silarial, queen of the Seelie Court. Silarial wants Roiben's throne, and she will use Kaye, and any means necessary, to get it. In this game of wits and weapons, can a pixie outplay a queen?  Holly Black spins a seductive tale at once achingly real and chillingly enchanted, set in a dangerous world where pleasure mingles with pain and nothing is exactly as it appears.","323 pages, Hardcover",Fantasy,101k follower,"1,904 reviews",184,514 (1%),"2,109 (4%)","9,838 (22%)","15,621 (35%)","15,828 (36%)"
If We Kiss,Rachel Vail,"2,815",ratings333,"May 1, 2005","Kevin led me quickly around the side of the building, then stopped. I managed not to crash into him. I tried to look calm, cool, unperturbed. I told myself not to laugh, especially not a snorting kind of laugh. ""Wha . . . what did . . .""And then he kissed me.Charlotte (Charlie to her friends) finds herself falling for a boy who is off-limits. Her best friend is in love with him, and her mother and his father are dating. Still, Charlie can't help but wonder, what would happen if we kiss?","288 pages, Paperback",Young Adult,430 follower,333 reviews,55,141 (5%),373 (13%),868 (30%),713 (25%),720 (25%)
A View of the Lake,Beryl Singleton Bissell,343,ratings26,"May 1, 2011","These warm, insightful tales reveal the singular joys and challenges of moving from a city to a rural town and will resonate with anyone who dreams of downsizing and picking up to live alongside a lake and its denizens. Each chapter captures the nature of the North Shore and the ways in which everything and everyone is shaped by the Big Lake. Beryl Singleton Bissell, nationally renowned author of The Scent of God , shares her experience of life on Minnesota's North Shore of Lake Superior in this collection of essays that follows her journey to find her place in a small northern town","176 pages, Paperback",Nonfiction,36 follower,26 reviews,5,5 (1%),23 (6%),62 (18%),108 (31%),145 (42%)
