Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Killing Time,Linda Howard,"6,398",ratings322,"Published June 27, 2006","Returning to the entrancing supernatural territory of her popular novels Dream Man and Son of the Morning, New York Times bestselling author Linda Howard has written a sizzling new novel that is her most daring, exciting, and original yet. In 1985, with much fanfare, a time capsule was buried under the front lawn of a small-town county courthouse, to be reopened in 2085. But just twenty years later, in the dead of night, the capsule is dug up, its contents stolen. That same night, one of the contributors to the capsule is brutally slain in his home–with no sign of forced entry or indication of a struggle. One by one, others who had placed items in the time capsule are murdered.Besides his suspicions about the sudden, mysterious appearance of Nikita Stover, the chief investigator, Knox Davis, has absolutely no leads. And while Nikita’s no murderer, she seems to be hiding plenty of secrets. With more at stake than anyone else realizes, the smart-talking Nikita is determined to catch this cunning killer–while at the same time battling her own deepening feelings for a man and for a world in which she doesn’t belong. When readers crave a seductive novel of unrelenting suspense with a paranormal twist, Linda Howard delivers time and again . . . make that Killing Time–a captivating, character-rich story that races along on a breathless plot full of action and intimacy, romance and danger, thrills and intrigue.From the Hardcover edition.","363 pages, Mass Market Paperback",Romance,"6,852 followers",322 reviews,"279 books6,852 followers",179 (2%),677 (10%),"2,134 (33%)","2,071 (32%)","1,337 (20%)"
Enter the Uncreated Night,Christopher Rankin,188,ratings26,"First published January 16, 2015","Psychologist Oscar Loste is facing the most confusing and frightening case of his career. Six-year-old Beth Bardo is displaying bizarre behavior, including interaction with an imaginary friend she calls Mister Smiler. This invented character supplies Beth with an impossible degree of knowledge about everything from science to ancient cultures to Oscar’s own secrets. The little girl’s parents, a highly-educated couple who also happen to be one of the wealthiest in the country, seem as bewildered as Oscar over Beth. The more he gets to know the little girl and her family, the more Oscar slips into chaos. Self medication with a mysterious cough syrup recently taken off the market is plaguing him with strange hallucinations and fueling his obsession with the case. As the chilling truth about Beth and Mister Smiler unfolds during her therapy sessions, Oscar must face consequences beyond his imagination.","163 pages, Kindle Edition",Horror,27 followers,26 reviews,5 books27 followers,15 (7%),30 (15%),44 (23%),51 (27%),48 (25%)
After the Gazebo,Jen Knox,50,ratings21,"First published May 1, 2015","The perfect pitch, the flawless diction, and the aura of calm are all grace notes with which Jen Knox cloaks the troubled waters of the human heart. A Knox tale begins in a recognizable place, but in every one of these brilliant stories, she confounds the readers expectations and ends them in eerily beautiful, untrod territory. The stories in After the Gazebo seduce yet refuse what is coarse; they disdain the slipknot of the obscene, and still they electrify. Exquisite and edgy, they quietly shock. The reader bestows a rock solid trust in this narrators voice and is willing to linger with the energy drinks and flat-screen TVs, the 12 Steps, the cubicles and performance reviews, the bus rides and DMV eye tests. This author does not hide behind the exotic but with great skill and generosity braves the commonplace. These stories go fathoms deep all the way to the shivery core, where the familiar heightens into the sublime, and then into the dazzling. The perceptible world has been sorely neglected in fiction, perhaps waiting for a writer with the craft and courage to take it on. Jen Knox is that writer. After the Gazebo is that book.","182 pages, Paperback",Fiction,497 followers,21 reviews,23 books497 followers,0 (0%),2 (4%),8 (16%),7 (14%),33 (66%)
Brody's First Time,Damien Wynn,17,ratings1,"First published July 1, 2014","Brody always knew he was gay, yet he failed to admit it, even to himself. After becoming stranded under a tiki bar during a thunderstorm on the beach, Brody meets Charlie, an older man who the very sight of brings undeniable joy to Brody. Charlie invites Brody up to his room to ride out the storm. Brody takes Charlie up on his offer, and in the minutes that follow Brody discovers what he had been missing out on in life. And most importantly, admitting to himself who he is. (M/M Erotica)Words: 3,640","4 pages, Kindle Edition",2024,1 follower,1 review,2 books1 follower,1 (5%),2 (11%),7 (41%),4 (23%),3 (17%)
ساق البامبو,سعود السنعوسي,"57,445","ratings8,938","First published May 1, 2012",لماذا كان جلوسي تحت الشجرة يزعج أمي؟ أتراها كانت تخشى أن تنبت لي جذور تضرب في عمق الأرض ما يجعل عودتي إلى بلاد أبي أمراً مستحيلاً؟..ربما، ولكن، حتى الجذور لا تعني شيئاً أحياناً. لو كنت مثل نبتة البامبو.. لا انتماء لها.. نقتطع جزءاً من ساقها.. نغرسه، بلا جذور، في أي أرض.. لا يلبث الساق طويلاً حتى تنبت له جذور جديدة.. تنمو من جديد.. في أرض جديدة.. بلا ماض.. بلا ذاكرة.. لا يلتفت إلى اختلاف الناس حول تسميته.. كاوايان في الفلبين.. خيزران في الكويت.. أو بامبو في أماكن أخرى.,"401 pages, Paperback",Novels,12.2k followers,"8,938 reviews",7 books12.2k followers,885 (1%),"1,904 (3%)","7,990 (13%)","20,044 (34%)","26,622 (46%)"
Gomorrah,Roberto Saviano,"19,491","ratings1,268","First published April 1, 2006","A groundbreaking major bestseller in Italy, Gomorrah is Roberto Saviano's gripping nonfiction account of the decline of Naples under the rule of the Camorra, an organized crime network with a large international reach and stakes in construction, high fashion, illicit drugs, and toxic-waste disposal. Known by insiders as ""the System,"" the Camorra affects cities and villages along the Neapolitan coast, and is the deciding factor in why Campania, for instance, has the highest murder rate in all of Europe and whycancer levels there have skyrocketed in recent years.Saviano tells of huge cargoes of Chinese goods that are shipped to Naples and then quickly distributed unchecked across Europe. He investigates the Camorra's control of thousands of Chinese factories contracted to manufacture fashion goods, legally and illegally, for distribution around the world, and relates the chilling details of how the abusive handling of toxic waste is causing devastating pollution not only for Naples but also China and Somalia. In pursuit of his subject, Saviano worked as an assistant at a Chinese textile manufacturer, a waiter at a Camorra wedding, and on a construction site. A native of the region, he recalls seeing his first murder at the age of fourteen, and how his own father, a doctor, suffered a brutal beating for trying to aid an eighteen-year-old victim who had been left for dead in the street.Gomorrah is a bold and important work of investigative writing that holds global significance, one heroic young man's impassioned story of a place under the rule of a murderous organization.","320 pages, Hardcover",Nonfiction,"1,150 followers","1,268 reviews","84 books1,150 followers",385 (1%),"1,422 (7%)","5,099 (26%)","7,704 (39%)","4,881 (25%)"
"Sex in the Title: A Comedy about Dating, Sex, and Romance in NYC",Zack Love,836,ratings253,"First published October 20, 2013","New York City, May 2000. The Internet bubble has burst and Evan, a computer programmer, is fired with an email from his boss. The next day, his girlfriend dumps him, also via email. Afraid to check any more emails, Evan desperately seeks a rebound romance but the catastrophes that ensue go from bad to hilariously worse.  Fortunately, Evan meets Sammy -- someone whose legendary disasters with females eclipse even his own. To reverse their fortunes, they recruit their friends -- Trevor, Yi, and Carlos -- to form a group of five guys who take on Manhattan in pursuit of dates, sex, and adventure.  When Evan, a closet writer, falls desperately in love with a Hollywood starlet, he schemes to meet her by writing a novel that will sweep her off her feet. Sammy knows nothing about publishing but is confident of one thing: Evan's book should have the word ""sex"" in the title.  With musings about life, relationships, and human psychology, this quintessential New York story about the search for happiness follows five men on their comical paths to trouble, self-discovery, and love.","376 pages, Kindle Edition",Romance,898 followers,253 reviews,8 books898 followers,84 (10%),113 (13%),195 (23%),198 (23%),246 (29%)
Calli Be Gold,Michele Weber Hurwitz,678,ratings101,"First published April 5, 2011","Eleven-year-old Calli Gold is the quiet third child in a family of loud overachievers. In fact, the family motto is Be Gold. Calli's sister is on an ice-skating team, and her brother's a basketball star. Her parents are sure she has a hidden gift for something. They just have to figure out what it is! But Calli has flopped at everything she's tried. She sure doesn't feel like a Gold.Until a new person enters her life. Second grader Noah Zullo might seem strange to some people, but Calli can't help liking him, and they become partners in their school's Peer Helper Program. When they create a booth for the Friendship Fair, they fill it with secrets and surprises. And as Calli and Noah work and learn together, they even surprise themselves.Michele Weber Hurwitz's debut is an endearing and gently humorous story about the true meaning of achievement and the important things an ""ordinary"" kid has to offer.Nominated for:Maud Hart Lovelace Award (Minnesota)Bluestem Readers’ Choice Award (Illinois)","208 pages, Paperback",Realistic Fiction,52 followers,101 reviews,5 books52 followers,14 (2%),41 (6%),157 (23%),216 (31%),250 (36%)
A Fort of Nine Towers: An Afghan Family Story,Qais Akbar Omar,"4,117",ratings641,"First published April 25, 2013","The surprising, stunning book that took the publishing world by a coming-of-age memoir of unimaginable perils and unexpected joys, steeped in the rhythms of folk tales and poetry, that is as unforgettable as it is rare--a treasure for readers. Qais Akbar Omar was born in Kabul in a time of relative peace. Until he was 7, he lived with his father, a high school physics teacher, and mother, a bank manager, in the spacious, garden-filled compound his grandfather had built. Noisy with the laughter of his cousins (with whom they lived in the typical Afghan style), fragrant with the scent of roses and apple blossoms, and rich in shady, tucked-away spots where Qais and his grandfather sat and read, home was the idyllic centre of their quiet, comfortable life. But in the wake of the Russian withdrawal and the bloody civil conflict that erupted, his family was forced to flee and take refuge in the legendary Fort of Nine Towers, a centuries-old palace in the hills on the far side of Kabul. On a perilous trip home, Omar and his father were kidnapped, narrowly escaping, and the family fled again, his parents leading their 6 children on a remarkable, sometimes wondrous journey. Hiding inside the famous giant Bamiyan Buddhas sculpture, and among Kurchi herders, Omar cobbles together an education, learning the beautiful art of carpet-weaving from a deaf mute girl, which will become the family's means of support. Against a backdrop of uncertainty, violence and absurdity, young Qais Omar weaves together a story--and a self--that is complex, colourful, and profound.","416 pages, Hardcover",Nonfiction,139 followers,641 reviews,5 books139 followers,34 (<1%),58 (1%),350 (8%),"1,315 (31%)","2,360 (57%)"
Submarine,Joe Dunthorne,"11,127",ratings893,"First published January 1, 2008","The dryly precocious, soon-to-be-fifteen-year-old hero of this engagingly offbeat debut novel, Oliver Tate lives in the seaside town of Swansea, Wales. At once a self-styled social scientist, a spy in the baffling adult world surrounding him, and a budding, hormone-driven emotional explorer, Oliver is stealthily (and perhaps a bit more nervously than he’d ever admit) nosing his way forward through the murky and uniquely perilous waters of adolescence. His objectives? Uncovering the secrets behind his parents’ teetering marriage, unraveling the mystery that is his alluring and equally quirky classmate Jordana Bevan, and understanding where he fits in among the pansexuals, Zoroastrians, and other mystifying, fascinating beings in his orbit.“It’s in my interests to know about my parents’ mental problems,” he reasons. Thus, when he discovers that his affable dad is quietly struggling with depression, Oliver marshals all the daytime-TV pop-psychology wisdom at his command–not to mention his formidable, uninhibited powers of imagination–in order to put things right again. But a covert expedition into the mysterious territory of middle-aged malaise is bound to be tricky business for a teenager with more to learn about the agonies and ecstasies of life than a pocket thesaurus and his “worldly” school chum Chips can teach him. Ready or not, however, Oliver is about to get a crash course. His awkwardly torrid and tender relationship with Jordana is hurtling at the speed of teenage passion toward the inevitable magic moment . . . and whatever lies beyond. And his boy-detective exploits have set him on a collision course with the New Age old flame who’s resurfaced in his mother’s life to lead her into temptation with lessons in surfing, self-defense . . . and maybe seduction. Struggling to buoy his parents’ wedded bliss, deep-six his own virginity, and sound the depths of heartache, happiness, and the business of being human, what’s a lad to do? Poised precariously on the cusp of innocence and experience, yesterday’s daydreams and tomorrow’s decisions, Oliver Tate aims to damn the torpedoes and take the plunge.","320 pages, Hardcover",Fiction,263 followers,893 reviews,19 books263 followers,260 (2%),876 (7%),"3,020 (27%)","4,251 (38%)","2,720 (24%)"
A Desumanização,Valter Hugo Mãe,"4,585",ratings434,"First published September 1, 2013","«Mais tarde, também eu arrancarei o coração do peito para o secar como um trapo e usar limpando apenas as coisas mais estúpidas.»Passado nos recônditos fiordes islandeses, este romance é a voz de uma menina diferente que nos conta o que sobra depois de perder a irmã gémea. Um livro de profunda delicadeza em que a disciplina da tristeza não impede uma certa redenção e o permanente assombro da beleza.O livro mais plástico de Valter Hugo Mãe. Um livro de ver. Uma utopia de purificar a experiência difícil e maravilhosa de se estar vivo.","238 pages, Paperback",Portugal,"1,929 followers",434 reviews,"60 books1,929 followers",93 (2%),317 (6%),"1,030 (22%)","1,731 (37%)","1,414 (30%)"
Grog Wars,Anne Sweazy-Kulju,15,ratings10,"First published December 30, 2014","Who will win the war for love and beer?A self-made German brewer would willingly give it all for the love of his woman--while another, lesser man would seek to take it all and rid of the woman. Let the battles begin�Forced into an arranged marriage and dispatched to a strange new country, a German Brew Master learned he would do almost anything for love. In 1849, Burke Kaufmann survived the first leg of his journey: the cross Atlantic voyage and the ""floating coffin ships."" Then he endured the Oregon Trail during its bloodiest history, with Aussie pal Queensy Gray in tow, and in due course he landed in Portland, Oregon--""Shanghai capital,"" and arguably the most dangerous place on earth.Fighting for his life throughout his dangerous trek had succeeded in curing Kaufmann of his depression. The experience also made him enormously wealthy; he was finally able to send for his bride, Lily. When he did, Burke's greatest danger so far arrived with her.","322 pages, Mass Market Paperback",historical-romance,69 followers,10 reviews,7 books69 followers,0 (0%),1 (6%),1 (6%),3 (20%),10 (66%)
The Pustoy,Philippe Blenkiron,20,ratings7,"First published May 29, 2014","Britain, in the mid 21st century.A new prime minister, Lev Solokov is elected. In spite of his Russian surname, he is the charismatic politician who, on the surface, appears to be just what Britain needs.But he’s not what Gavin needs. Gavin is a Pustoy, a human who, among countless others, Solokov’s researchers has declared a soulless, subhuman race. Solokov joins a dark lineage of genocidal tyrants that have gone before him. In synthesizing his own race to persecute others, perhaps he has succeeded in a horror more insidious than any of his forebears, especially as he appears to have done so with both overhwhelming public blessing and encouragement.Or at least he would have, if not for the increasing din of the Pustoy protesting outside his offices. Chosen at random owing to his position as a forefront campaigner for the rights of the Pustoy, Gavin is framed for a crime he didn’t commit and is forced to go on the run, and so Solokov in one fell swoop kills any budding sympathy the people may have had for the Pustoy, and would appear to have silenced one of his loudest protestors.Just who are the Pustoy of this world? The persecutors or the persecuted? Will Gavin remain a hunted scapegoat? Is Solokov acting for the greater good; are the Pustoy really devoid of a soul? More importantly, how far away is this future, really?Phillipe Blenkiron’s conceptual poetry collection demands these questions of the reader, whilst offering an unflinching examination of the human psyche, exploring the clouded moral hues between black and white, between right and wrong, that exist inside all of us.For fans of ""1984"", ""Brave New World"", and other greats of dystopian fiction, Philippe Blenkiron's debut poetry collection is shocking, unsettling, and closer to real-life than we dare admit...","62 pages, Paperback",Poetry,1 follower,7 reviews,1 book1 follower,0 (0%),1 (5%),1 (5%),3 (15%),15 (75%)
The Savvy Musician,David Cutler,137,ratings14,"First published October 26, 2009","So you’re talented, well trained, and passionate about music. What next? The professional marketplace is flooded with outstanding musicians, forced to compete for a shrinking number of """"traditional"""" opportunities. The Savvy Musician helps balance three overriding aspects of your professional musical (1) building a career, (2) earning a living, and (3) making a difference. Filled with clearly articulated concepts, detailed strategies, and 165 vignettes about actual musicians working to create a meaningful and prosperous career, this book examines critical elements often overlooked or misunderstood by musicians, and helps you take control of your career. Discover how to build an immediately recognizable """"brand,"""" capitalize on technology―from Internet tools to the new recording paradigm, expand your network, and raise money to fund your dreams. The Savvy Musician is an invaluable resource for performers, composers, educators, students, administrators, industry employees, and others interested in a thriving musical future.","350 pages, Paperback",Music,1 follower,14 reviews,24 books1 follower,2 (1%),5 (3%),28 (20%),40 (29%),62 (45%)
The Blood Telegram,Gary J. Bass,"2,242",ratings299,"First published September 24, 2013","In 1971, the Pakistani army launched a devastating crackdown on what was then East Pakistan (today’s independent Bangladesh), killing thousands of people and sending ten million refugees fleeing into India. The events also sparked the 1971 Indo-Pakistani War.Drawing on recently declassified documents, unheard White House tapes, and meticulous investigative reporting, Gary Bass gives us an unprecedented chronicle of the break-up of Pakistan, and India’s role in it. This is the pathbreaking account of India’s real motives, the build-up to the war, and the secret decisions taken by Indira Gandhi and her closest advisers.This book is also the story of how two of the world’s great democracies—India and the United States—dealt with one of the most terrible humanitarian crises of the twentieth century. Gary Bass writes a revealing account of how the Bangladeshis became collateral damage in the great game being played by America and China, with Pakistan as the unlikely power broker. The United States’ embrace of the military dictatorship in Islamabad would affect geopolitics for decades, beginning a pattern of American anti-democratic engagement in Pakistan that went back far beyond General Musharraf. The Blood Telegram is a revelatory and compelling work, essential reading for anyone interested in the recent history of our region.","811 pages, Kindle Edition",History,93 followers,299 reviews,6 books93 followers,7 (<1%),33 (1%),208 (9%),907 (40%),"1,087 (48%)"
Boys and Girls Like You and Me: Stories,Aryn Kyle,948,ratings166,"First published April 20, 2010","ARYN KYLE, whose award-winning novel The God of Animals was hailed as ""reason for readers to rejoice"" (USA Today), turns her gift for storytelling to the lives of girls and women in this spectacular collection. These eleven stories showcase Kyle’s keen eye for character, her humor, and her uncanny grasp of the loneliness, selfishness, and longing that underlie female experience. In ""Nine,"" a young girl given to exaggeration escapes a humiliating ninth birthday celebration with the help of her father’s new girlfriend. The dubious benefits of sleeping with one’s boss are revealed when a bookstore manager defends an employee from an irate customer in the hilarious ""Sex Scenes from a Chain Bookstore."" A raid on a neighbor’s meth lab strengthens the unlikely friendship between a solitary woman and a Goth teenage girl in ""Boys and Girls Like You and Me."" And in a notable exception to the rule, ""Captain’s Club"" features a boy whose devotion to a lonely woman transforms his cruise vacation.In moments electric with sudden harmony or ruthless indifference, the girls and women in this collection provoke, beguile, and entertain. Writing with remarkable tenderness and wisdom, Kyle gives us a collection radiant with bittersweet revelations and startling insights, and secures her reputation as a major young talent.","240 pages, Hardcover",Short Stories,153 followers,166 reviews,5 books153 followers,24 (2%),85 (8%),237 (25%),348 (36%),254 (26%)
