Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
American Born Chinese,Gene Luen Yang,"94,026","ratings9,916","First published September 1, 2006","All Jin Wang wants is to fit in. When his family moves to a new neighborhood, he suddenly finds that he's the only Chinese American student at his school. Jocks and bullies pick on him constantly, and he has hardly any friends. Then, to make matters worse, he falls in love with an all-American girl...Born to rule over all the monkeys in the world, the story of the Monkey King is one of the oldest and greatest Chinese fables. Adored by his subjects, master of the arts of kung-fu, he is the most powerful monkey on earth. But the Monkey King doesn't want to be a monkey. He wants to be hailed as a god...Chin-Kee is the ultimate negative Chinese stereotype, and he's ruining his cousin Danny's life. Danny's a popular kid at school, but every year Chin-Kee comes to visit, and every year Danny has to transfer to a new school to escape the shame. This year, though, things quickly go from bad to worse...These three apparently unrelated tales come together with an unexpected twist, in a modern fable that is hilarious, poignant and action-packed. American Born Chinese is an amazing rise, all the way up to the astonishing climax--and confirms what a growing number of readers already know: Gene Yang is a major talent.","240 pages, Paperback",Graphic Novels,"3,170 followers","9,916 reviews","317 books3,170 followers","2,388 (2%)","5,513 (5%)","21,185 (22%)","35,890 (38%)","29,050 (30%)"
Burned,P.C. Cast,"157,709","ratings3,461","First published April 27, 2010",The next exciting instalment in the adventures of Zoey Redbird at the House of Night school for vampyres.,"323 pages, Paperback",Young Adult,27.2k followers,"3,461 reviews",151 books27.2k followers,"4,776 (3%)","11,051 (7%)","33,261 (21%)","44,146 (27%)","64,475 (40%)"
The Devil Wears Prada,Lauren Weisberger,"885,920","ratings10,912","First published April 15, 2003","A delightfully dishy novel about the all-time most impossible boss in the history of impossible bosses.Andrea Sachs, a small-town girl fresh out of college, lands the job “a million girls would die for.” Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of Runway magazine, Andrea finds herself in an office that shouts Prada! Armani! Versace! at every turn, a world populated by impossibly thin, heart-wrenchingly stylish women and beautiful men clad in fine-ribbed turtlenecks and tight leather pants that show off their lifelong dedication to the gym. With breathtaking ease, Miranda can turn each and every one of these hip sophisticates into a scared, whimpering child.THE DEVIL WEARS PRADA gives a rich and hilarious new meaning to complaints about “The Boss from Hell.” Narrated in Andrea’s smart, refreshingly disarming voice, it traces a deep, dark, devilish view of life at the top only hinted at in gossip columns and over Cosmopolitans at the trendiest cocktail parties. From sending the latest, not-yet-in-stores Harry Potter to Miranda’s children in Paris by private jet, to locating an unnamed antique store where Miranda had at some point admired a vintage dresser, to serving lattes to Miranda at precisely the piping hot temperature she prefers, Andrea is sorely tested each and every day—and often late into the night with orders barked over the phone. She puts up with it all by keeping her eyes on the prize: a recommendation from Miranda that will get Andrea a top job at any magazine of her choosing. As things escalate from the merely unacceptable to the downright outrageous, however, Andrea begins to realize that the job a million girls would die for may just kill her. And even if she survives, she has to decide whether or not the job is worth the price of her soul.","384 pages, Paperback",Chick Lit,"5,502 followers","10,912 reviews","24 books5,502 followers","27,923 (3%)","67,088 (7%)","229,381 (25%)","294,086 (33%)","267,442 (30%)"
Dead Witch Walking,Kim Harrison,"125,164","ratings5,454","First published April 1, 2004","Alternative cover edition of ISBN 9780060572969. Another edition can be found hereAll the creatures of the night gather in ""the Hollows"" of Cincinnati, to hide, to prowl, to party... and to feed.Vampires rule the darkness in a predator-eat-predator world rife with dangers beyond imagining - and it's Rachel Morgan's job to keep that world civilized.A bounty hunter and witch with serious sex appeal and an attitude, she'll bring 'em back alive, dead... or undead.","416 pages, Mass Market Paperback",Urban Fantasy,18k followers,"5,454 reviews",88 books18k followers,"3,623 (2%)","6,712 (5%)","23,323 (18%)","39,495 (31%)","52,011 (41%)"
Kushiel's Dart,Jacqueline Carey,"79,718","ratings4,931","First published June 23, 2001","The land of Terre d'Ange is a place of unsurpassing beauty and grace. It is said that angels found the land and saw it was good... and the ensuing race that rose from the seed of angels and men live by one simple rule: Love as thou wilt. Phèdre nó Delaunay is a young woman who was born with a scarlet mote in her left eye. Sold into indentured servitude as a child, her bond is purchased by Anafiel Delaunay, a nobleman with very a special mission... and the first one to recognize who and what she is: one pricked by Kushiel's Dart, chosen to forever experience pain and pleasure as one.Phèdre is trained equally in the courtly arts and the talents of the bedchamber, but, above all, the ability to observe, remember, and analyze. Almost as talented a spy as she is courtesan, Phèdre stumbles upon a plot that threatens the very foundations of her homeland. Treachery sets her on her path; love and honor goad her further. And in the doing, it will take her to the edge of despair... and beyond. Hateful friend, loving enemy, beloved assassin; they can all wear the same glittering mask in this world, and Phèdre will get but one chance to save all that she holds dear. Set in a world of cunning poets, deadly courtiers, heroic traitors, and a truly Machiavellian villainess, this is a novel of grandeur, luxuriance, sacrifice, betrayal, and deeply laid conspiracies. Not since Dune has there been an epic on the scale of Kushiel's Dart-a massive tale about the violent death of an old age, and the birth of a new.","1040 pages, Paperback",Fantasy,"8,119 followers","4,931 reviews","73 books8,119 followers","3,675 (4%)","5,169 (6%)","12,386 (15%)","23,048 (28%)","35,440 (44%)"
Midnight Sun [2008 Draft],Stephenie Meyer,"148,459","ratings9,317","First published August 28, 2008","The record for the completed novel can be found here. Midnight Sun is the much anticipated retelling of Twilight from Edward Cullen's perspective. An unedited partial draft was illegally leaked onto the internet in 2008; consequently, author Stephenie Meyer put the project on indefinite hold. Shortly afterward, she posted a letter to her fans on her website including a link to the entire partial draft of the book so that those who wanted to read it could do so legally and with her consent. Note: Do not add a cover. Do not add translations. Do not add any other editions. Do not combine with editions of the full work. Do not add this book record to any series.","264 pages, ebook",Young Adult,74.9k followers,"9,317 reviews",93 books74.9k followers,"6,777 (4%)","9,991 (6%)","25,363 (17%)","38,625 (26%)","67,703 (45%)"
Aegis Rising,S.S. Segran,"2,361",ratings100,"First published November 6, 2013","Over a remote northern forest, a small plane carrying five teenage friends flies into a freak storm. Struck by lightning, the aircraft crashes and the passengers find themselves cast into a life-changing adventure.In a hidden valley, a mysterious people gaze at the stormy sky as a glowing object with fiery wings disappears behind a mountain ridge. The astonishing sight reignites an ancient prophecy foretelling the arrival of five chosen ones destined to become bearers of light against a dark storm gathering on humanity's horizon.In a distant city, a secretive organization led by a shadowy figure initiates a sequence of cataclysmic events designed to wreak havoc across the planet, beginning with a remote mining site in a northern Canada.As the three worlds collide, unlikely heroes arise. Armed with powers entrusted to them by the ancient prophecy and the resilience of their life-long bond, the five teens take a stand against a malevolent foe.","448 pages, Paperback",Fantasy,227 followers,100 reviews,5 books227 followers,245 (10%),255 (10%),441 (18%),675 (28%),745 (31%)
Gone,Lisa McMann,"31,348","ratings2,036","First published February 9, 2010","There is an alternate cover edition for this ISBN13 here.Things should be great for Janie—she has graduated from high school and is spending her summer with Cabel, the guy she’s totally in love with. But deep down she’s panicking about how she’s going to survive her future when getting sucked into other people’s dreams is really starting to take its toll.Things get even more complicated when she meets her father for the very first time—and he’s in a coma. As Janie uncovers his secret past, she begins to realize that the choice thought she had has more dire consequences than she ever imagined.","214 pages, Hardcover",Young Adult,"6,810 followers","2,036 reviews","56 books6,810 followers",969 (3%),"3,230 (10%)","8,802 (28%)","9,361 (29%)","8,986 (28%)"
Fire,Kristin Cashore,"185,043","ratings12,028","First published October 5, 2009","It is not a peaceful time in the Dells. The young King Nash clings to his throne while rebel lords in the north and south build armies to unseat him. The mountains and forests are filled with spies and thieves and lawless men.This is where Fire lives. With a wild, irresistible appearance and hair the color of flame, Fire is the last remaining human monster. Equally hated and adored, she had the unique ability to control minds, but she guards her power, unwilling to steal the secrets of innocent people. Especially when she has so many of her own.Then Prince Brigan comes to bring her to King City, The royal family needs her help to uncover the plot against the king. Far away from home, Fire begins to realize there's more to her power than she ever dreamed. Her power could save the kingdom.If only she weren't afraid of becoming the monster her father was.","480 pages, Hardcover",Fantasy,16.4k followers,"12,028 reviews",17 books16.4k followers,"3,503 (1%)","8,556 (4%)","31,738 (17%)","63,569 (34%)","77,677 (41%)"
The Raw Shark Texts,Steven  Hall,"20,358","ratings2,088","First published January 1, 2007","Eric Sanderson wakes up in a house one day with no idea who or where he is. A note instructs him to see a Dr. Randle immediately, who informs him that he is undergoing yet another episode of acute memory loss that is a symptom of his severe dissociative disorder. Eric's been in Dr. Randle's care for two years -- since the tragic death of his great love, Clio, while the two vacationed in the Greek islands.But there may be more to the story, or it may be a different story altogether. As Eric begins to examine letters and papers left in the house by ""the first Eric Sanderson,"" a staggeringly different explanation for what is happening to Eric emerges, and he and the reader embark on a quest to recover the truth and escape the remorseless predatory forces that threatens to devour him.The Raw Shark Texts is a kaleidoscopic novel about the magnitude of love and the devastating effect of losing that love. It will dazzle you, it will move you, and will leave an indelible imprint like nothing you have read in a long time.","427 pages, Hardcover",Fiction,528 followers,"2,088 reviews",9 books528 followers,770 (3%),"1,633 (8%)","4,422 (21%)","7,041 (34%)","6,492 (31%)"
Pattern Recognition,William Gibson,"50,487","ratings2,434","First published February 3, 2003","Cayce Pollard is an expensive, spookily intuitive market-research consultant. In London on a job, she is offered a secret assignment: to investigate some intriguing snippets of video that have been appearing on the Internet. An entire subculture of people is obsessed with these bits of footage, and anybody who can create that kind of brand loyalty would be a gold mine for Cayce's client. But when her borrowed apartment is burgled and her computer hacked, she realizes there's more to this project than she had expected.Still, Cayce is her father's daughter, and the danger makes her stubborn. Win Pollard, ex-security expert, probably ex-CIA, took a taxi in the direction of the World Trade Center on September 11 one year ago, and is presumed dead. Win taught Cayce a bit about the way agents work. She is still numb at his loss, and, as much for him as for any other reason, she refuses to give up this newly weird job, which will take her to Tokyo and on to Russia. With help and betrayal from equally unlikely quarters, Cayce will follow the trail of the mysterious film to its source, and in the process will learn something about her father's life and death.","367 pages, Mass Market Paperback",Science Fiction,13.4k followers,"2,434 reviews",225 books13.4k followers,"1,012 (2%)","2,985 (5%)","12,142 (24%)","19,744 (39%)","14,604 (28%)"
Phantom Wolf,Kia Carrington-Russell,"1,998",ratings46,"First published June 16, 2014","Alternate cover for this ISBN can be found hereSia is a Phantom Wolf. Neither dead nor alive--and rotting from the inside--she is on the edge of her curse. Once a Phantom Wolf has been created, they hunt their blood pack and slaughter all their loved ones. Except for Sia, who woke years after her death to find herself rampaging through the land on a lonely path. She continues to run from the rival pack that hunts her because she is a Phantom Wolf. Attracted to a scent, Sia finds her old best friend, who is now a grown woman. Having once saved Keeley, Sia takes the role of protector yet again, despite Keeley's involvement with the mysterious Alpha, Kiba, and his kin brother, Saith. An ambush separates the pack and the four of them blindly fight the new warriors that attack them: desperately needing to find out where the attacks are coming from, as Sia has vowed to protect Keeley. But at what cost?Now being chased, Sia finds herself conflicted by the mortal and spirit world while trying to protect her kin. Sia must confront her fears, as well as the human lover who killed her many years before. It is not only survival Sia contends with, but her own façade that must be broken so that she may find peace within herself once more.","191 pages, Paperback",Fantasy,538 followers,46 reviews,41 books538 followers,233 (11%),234 (11%),354 (17%),571 (28%),606 (30%)
Throne of Novoxos,Tyler Chase,"2,253",ratings128,"First published July 15, 2014","Previously published cover for ASIN B00M9QVKWUThe brave warrior, Prince Comron Van Laven, lays at death’s door after a near fatal transport crash. His life is in the hands of his mortal enemy who does the unthinkable…she saves him…in so many ways. Together the two must battle for survival against the harsh elements, deadly assassins and vicious animal attacks. But that’s only the beginning of their struggles.Once rescued, they must confront the bitter enmity that exists between their worlds, in addition to the dark family secrets threatening to destroy them. Bound by their deep bond, the two embark on a new odyssey where all forces have turned against them and are seeking their lives. But with the help of some shadowy mercenaries, the two just might make it to the throne of Novoxos to stake their royal claim and defeat their enemies.","437 pages, Kindle Edition",Science Fiction,38 followers,128 reviews,4 books38 followers,254 (11%),219 (9%),412 (18%),586 (26%),782 (34%)
Hard Eight,Janet Evanovich,"124,820","ratings2,548","First published June 18, 2002","Fugitive Apprehension Agent Stephanie Plum has a big problem on her hands: Seven-year-old Annie Soder and her mother, Evelyn, have disappeared.Evelyn's estranged husband, Steven, a shady owner of a seedy bar, is not at all happy. During the divorce proceedings, he and Evelyn signed a child custody bond, and Steven is demanding the money guaranteed by the bond to find Annie. The money was secured by a mortgage on Evelyn's grandmother's house, and the True Blue Bonds Bail Agency wants to take possession of the house.Finding a kidnapped child is not an assignment for a bounty hunter. But Evelyn's grandmother lives next door to Stephanie's parents, and Stephanie's mother and grandmother are not about to see their neighbor lose her house because of abduction.Even though Stephanie's plate is full with miscreants who missed their court dates, including old nemesis and violent drunk Andy Bender and an elusive little old lady accused of grand theft auto, she can't disappoint Grandma Mazur! So she follows the trail left by Annie and Evelyn-- and finds a lot more than she bargained for. Steven is somehow linked with a very scary Eddie Abruzzi. Trenton cop and on-again, off-again fiance Joe Morelli and Stephanie's mentor and tormentor, Ranger, warn Stephanie about Abruzzi, but it's Abruzzi's eyes and mannerisms that frighten Stephanie the most. Stephanie needs Ranger's savvy and expertise, and she's willing to accept his help to find Annie even though it might mean becoming too involved with Ranger.Stephanie, Ranger, Lula (who's not going to miss riding with Ranger), and Evelyn's lawyer/laundromat manager set out to find Annie. The search turns out to be a race among Stephanie's posse, the True Blue Bonds' agent, a Rangerette known as Jeanne Ellen Burrows, and the Abruzzi crew. Not to mention the fact that there's a killer rabbit on the loose!Strap on your helmet and get ready for the ride of your life. Hard Eight. The world of Plum has never been wilder.","326 pages, Mass Market Paperback",Mystery,37.9k followers,"2,548 reviews",305 books37.9k followers,720 (<1%),"2,714 (2%)","22,662 (18%)","47,618 (38%)","51,106 (40%)"
Saving CeeCee Honeycutt,Beth Hoffman,"83,962","ratings9,350","First published January 12, 2010","Twelve-year-old CeeCee is in trouble. For years she’s been the caretaker of her psychotic mother, Camille— the crown-wearing, lipstick-smeared laughingstock of an entire town. Though it’s 1967 and they live in Ohio, Camille believes it’s 1951 and she’s just been crowned the Vidalia Onion Queen of Georgia.The day CeeCee discovers Camille in the front yard wearing a tattered prom dress and tiara as she blows kisses to passing motorists, she knows her mother has completely flipped. When tragedy strikes, Tootie Caldwell, a previously unknown great-aunt comes to CeeCee’s rescue and whisks her away to Savannah. Within hours of her arrival, CeeCee is catapulted into a perfumed world of prosperity and Southern eccentricities—a world that appears to be run entirely by women.While Tootie is busy saving Savannah’s endangered historic homes from the wrecking ball, CeeCee encounters a cast of unforgettable, eccentric characters. From the mysterious Thelma Rae Goodpepper, who bathes in an outdoor tub under the watchful eyes of a voyeuristic peacock, to Oletta Jones, the all-knowing household cook, to Violene Hobbs, the loud-mouthed widow who entertains a local police officer in her yellow see-through peignoir, the women of Gaston Street keep CeeCee entertained and enthralled for an entire summer.But CeeCee’s view of the world is challenged in ways she could have never imagined: there are secrets to keep, injustices to face, and loyalties to uphold. Just as she begins to find her ballast and experiences a sense of belonging, her newfound joy collides with the long-held fear that her mother’s legacy has left her destined for destruction.Laugh-out-loud funny, at times heartbreaking, and written in a pitch-perfect voice, Saving CeeCee Honeycutt is a spirited Southern tale that explores the intricate frailties and strengths of female relationships while illuminating the journey of a young girl who loses her mother but finds many others.","10 pages, Audio CD",Fiction,"1,463 followers","9,350 reviews","15 books1,463 followers","1,202 (1%)","4,089 (4%)","18,800 (22%)","33,296 (39%)","26,575 (31%)"
