Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Girlhood of Shakespeare's Heroines,John Crowley,54,ratings8,"January 1, 2005","Book by Crowley, John","93 pages, Hardcover",Fiction,752 follower,8 reviews,117,0 (0%),0 (0%),8 (14%),20 (37%),26 (48%)
Silver Sparrow,Tayari Jones,"41,635","ratings4,496","May 24, 2011","With the opening line of Silver Sparrow, “My father, James Witherspoon is a bigamist,” Tayari Jones unveils a breathtaking story about a man’s deception, a family’s complicity, and the teenage girls caught in the middle.Set in a middle-class neighborhood in Atlanta in the 1980s, the novel revolves around James Witherspoon’s families– the public one and the secret one. When the daughters from each family meet and form a friendship, only one of them knows they are sisters. It is a relationship destined to explode when secrets are revealed and illusions shattered. As Jones explores the backstories of her rich and flawed characters, she also reveals the joy, and the destruction, they brought to each other’s lives.At the heart of it all are the two girls whose lives are at stake, and like the best writers, Jones portrays the fragility of her characers with raw authenticity as they seek love, demand attention, and try to imagine themselves as women.","352 pages, Hardcover",Fiction,29.2k follower,"4,496 reviews",23,229 (<1%),"1,554 (3%)","10,112 (24%)","19,709 (47%)","10,031 (24%)"
Daytripper,Fábio Moon,"34,392","ratings3,430","February 8, 2011","What are the most important days of your life?Meet Brás de Oliva Domingos. The miracle child of a world-famous Brazilian writer, Brás spends his days penning other people's obituaries and his nights dreaming of becoming a successful author himself—writing the end of other people's stories, while his own has barely begun.But on the day that life begins, would he even notice? Does it start at 21 when he meets the girl of his dreams? Or at 11, when he has his first kiss? Is it later in his life when his first son is born? Or earlier when he might have found his voice as a writer?Each day in Brás's life is like a page from a book. Each one reveals the people and things who have made him who he is: his mother and father, his child and his best friend, his first love and the love of his life. And like all great stories, each day has a twist he'll never see coming...In Daytripper, the Eisner Award-winning twin brothers Fábio Moon and Gabriel Bá tell a magical, mysterious and moving story about life itself—a hauntingly lyrical journey that uses the quiet moments to ask the big questions.","256 pages, Paperback",Graphic Novels,414 follower,"3,430 reviews",125,443 (1%),"1,092 (3%)","4,089 (11%)","9,940 (28%)","18,828 (54%)"
Lady Macbeth's Daughter,Lisa M. Klein,"1,472",ratings195,"October 13, 2009","The daughter Macbeth might have had, if Shakespeare had thought to create herAlbia has grown up with no knowledge of her mother or her father, the powerful Macbeth. Instead she knows the dark lure of the Wychelm Wood and the moors, where she's been raised by three strange sisters. It's only when the ambitious Macbeth seeks out the sisters to foretell his fate that Albia's life becomes tangled with the man who leaves nothing but bloodshed in his wake. She even falls in love with Fleance, Macbeth's rival for the throne. Yet when Albia learns that she has the second sight, she must decide whether to ignore the terrible future she foresees or to change it. Will she be able to save the man she loves from her murderous father? And can she forgive her parents their wrongs, or must she destroy them to save Scotland from tyranny?In her highly anticipated follow-up to Ophelia, Lisa Klein delivers a powerful reimagining of Shakespeare's Macbeth, featuring a young woman so seamlessly drawn it seems impossible she was not part of the Bard's original play.","291 pages, Hardcover",Historical Fiction,224 follower,195 reviews,8,35 (2%),126 (8%),439 (29%),541 (36%),331 (22%)
The Train to Warsaw,Gwen Edelman,415,ratings84,"April 1, 2014","Jascha and Lilka separately fled from the Warsaw Ghetto in 1942. Reunited years later, they live in London where Jascha has become a celebrated writer, feted for his dark tales about his war adventures. One day, forty years after the war, Jascha receives a letter inviting him to give a reading in Warsaw. He tells Lilka that nothing remains of the city they knew and that wild horses couldn’t drag him back. Nostalgic for the city of her childhood, Lilka prevails; together, traveling by train through a frozen December landscape, they return to the city of their past. When they unwittingly find themselves back in what was once the ghetto, they will discover that they still have secrets between them.A riveting story of the nature of desire and the cost of survival, The Train to Warsaw is a haunting and unforgettable portrait of a man and a woman who cannot escape their past.","195 pages, Hardcover",Historical Fiction,4 follower,84 reviews,5,17 (4%),53 (12%),127 (30%),144 (34%),74 (17%)
Thunderstruck,Erik Larson,"50,195","ratings5,136","October 24, 2006","The interwoven stories of two men whose lives intersect during one of the greatest criminal cases of all time - Hawley Crippen, a very unlikely murderer, and Guglielmo Marconi, the obsessive creator of a seemingly supernatural means of communication.A true story of love, murder, and the end of the world’s “great hush” In Thunderstruck, Erik Larson tells the interwoven stories of two men—Hawley Crippen, a very unlikely murderer, and Guglielmo Marconi, the obsessive creator of a seemingly supernatural means of communication—whose lives intersect during one of the greatest criminal chases of all time. Set in Edwardian London and on the stormy coasts of Cornwall, Cape Cod, and Nova Scotia, Thunderstruck evokes the dynamism of those years when great shipping companies competed to build the biggest, fastest ocean liners, scientific advances dazzled the public with visions of a world transformed, and the rich outdid one another with ostentatious displays of wealth. Against this background, Marconi races against incredible odds and relentless skepticism to perfect his invention: the wireless, a prime catalyst for the emergence of the world we know today. Meanwhile, Crippen, “the kindest of men,” nearly commits the perfect crime. With his superb narrative skills, Erik Larson guides these parallel narratives toward a relentlessly suspenseful meeting on the waters of the North Atlantic. Along the way, he tells of a sad and tragic love affair that was described on the front pages of newspapers around the world, a chief inspector who found himself strangely sympathetic to the killer and his lover, and a driven and compelling inventor who transformed the way we communicate. Thunderstruck presents a vibrant portrait of an era of séances, science, and fog, inhabited by inventors, magicians, and Scotland Yard detectives, all presided over by the amiable and fun-loving Edward VII as the world slid inevitably toward the first great war of the twentieth century. Gripping from the first page, and rich with fascinating detail about the time, the people, and the new inventions that connect and divide us, Thunderstruck is splendid narrative history from a master of the form.","463 pages, Hardcover",Nonfiction,66.4k follower,"5,136 reviews",40,600 (1%),"2,967 (5%)","14,926 (29%)","20,898 (41%)","10,804 (21%)"
Korparna,Tomas Bannerhed,737,ratings60,"March 15, 2011","En pojke ser, med stigande skräck, sin lantbrukande far förtvivla över omständigheterna. De magra åkrarna ger inte tillräckligt, men trots att fadern plågats intill galenskapens rand av det tröstlösa slitet på gården är han som besatt av att sonen måste ta över och föra arvet vidare. Kedjan av generationer med plågade småbönder får inte brytas. Pojken räddar sig undan hos fåglarna.Det är Sverige, det är Småland, det är ett annat sjuttiotal.","415 pages, Hardcover",Fiction,12 follower,60 reviews,10,22 (2%),51 (6%),187 (25%),331 (44%),146 (19%)
Judas,Amos Oz,"8,536","ratings1,042","January 1, 2014","Winner of the International Literature Prize, the new novel by Amos Oz is his first full-length work since the best-selling A Tale of Love and Darkness.Jerusalem, 1959. Shmuel Ash, a biblical scholar, is adrift in his young life when he finds work as a caregiver for a brilliant but cantankerous old man named Gershom Wald. There is, however, a third, mysterious presence in his new home. Atalia Abarbanel, the daughter of a deceased Zionist leader, a beautiful woman in her forties, entrances young Shmuel even as she keeps him at a distance. Piece by piece, the old Jerusalem stone house, haunted by tragic history and now home to the three misfits and their intricate relationship, reveals its secrets.  At once an exquisite love story and coming-of-age novel, an allegory for the state of Israel and for the biblical tale from which it draws its title, Judas is Amos Oz's most powerful novel in decades.","305 pages, Hardcover",Fiction,"1,532 follower","1,042 reviews",172,116 (1%),492 (5%),"2,114 (24%)","3,623 (42%)","2,191 (25%)"
Colman,Monica Furlong,"1,653",ratings92,"January 1, 2004","Set in very early Christian times, Colman is a spellbinding fantasy of a faraway age, when the mystical and the commonplace walked hand in hand. The healer, Juniper, and her apprentice, Wise Child, are accused of witchcraft and forced to flee their small town. Wise Child’s devoted cousin, Colman, escapes with them. This is his story of their arrival to the land of Juniper’s birth, where she is, in fact, a princess.From the Hardcover edition.","288 pages, Paperback",Fantasy,209 follower,92 reviews,69,12 (<1%),115 (6%),532 (32%),614 (37%),380 (22%)
The Art of Fart: The Joy of Flatulence!,Dougie Brimson,12,ratings2,"88 pages, Kindle Edition","It is the most natural of bodily functions. In some countries it is considered a social faux pas whilst in others it is regarded as a sign of gratitude. For most men, the very act brings a sense of self-worth whilst as a comedy tool it is virtually unrivalled. Yet the majority of women regard it with disgust and despise the fact that we men laugh at it (even though they do it just as much as we do). It is, of course, farting. In The Art of Fart, bestselling author and the nation’s most eminent Fartologist, Dougie Brimson, explores the issue of flatulence in its varied and pungent detail. From the simple basic science of why we do it at all right through to the issue of ‘stealth farting’ and all points in between, no gruff related subject remains unexplored in what is quite possibly the most politically incorrect book ever!","88 pages, Kindle Edition",wrote,78 follower,2 reviews,26,1 (8%),0 (0%),0 (0%),3 (25%),8 (66%)
Los enamoramientos,Javier Marías,"12,070","ratings1,570","January 1, 2011","«La última vez que vi a Miguel Desvern o Deverne fue también la última que lo vio su mujer, Luisa, lo cual no dejó de ser extraño y quizá injusto, ya que ella era eso, su mujer, y yo era en cambio una desconocida...»Así comienza Los enamoramientos, la nueva novela de Javier Marías, consagrado como uno de los mejores novelistas contemporáneos. María Dolz, la narradora y protagonista, sólo supo su nombre «cuando apareció su foto en el periódico, apuñalado y medio descamisado y a punto de convertirse en un muerto: lo último de lo que se debió de dar cuenta fue de que lo acuchillaban por confusión y sin causa».Con una prosa profunda y cautivadora, esta novela reflexiona sobre el estado de enamoramiento, considerado casi universalmente como algo positivo e incluso redentor a veces, tanto que parece justificar casi todas las cosas: las acciones nobles y desinteresadas, pero también los mayores desmanes y ruindades.Los enamoramientos es también un libro sobre la impunidad y sobre la horrible fuerza de los hechos; sobre la inconveniencia de que los muertos pudieran volver, por mucho que se los haya llorado y que en apariencia nada se deseara tanto como su regreso, o al menos que siguieran vivos; también sobre la imposibilidad de saber nunca la verdad cabalmente, ni siquiera la de nuestro pensamiento, oscilante y variable siempre.","401 pages, Paperback",Fiction,"2,177 follower","1,570 reviews",128,502 (4%),"1,416 (11%)","3,506 (29%)","4,258 (35%)","2,388 (19%)"
The Dragon Head of Hong Kong,Ian  Hamilton,744,ratings73,"December 1, 2013","The prequel to the wildly popular Ava Lee series.Young Ava Lee is a forensic accounting who has just opened her own private firm. One of her clients, Hedrick Lo, has been swindled of more than a million dollars by a Chinese importer named Johnny Kung. Desperate, Lo persuades Ava to find and retrieve the monies owed. Ava goes to Hong Kong, where she plunges into the dangerous underground collection business and meets a man who will forever change her life...","166 pages, ebook",Mystery,340 follower,73 reviews,27,3 (<1%),25 (3%),170 (22%),333 (44%),213 (28%)
How I Killed Pluto and Why It Had It Coming,Mike Brown,"9,245","ratings1,311","December 7, 2010","The solar system most of us grew up with included nine planets, with Mercury closest to the sun and Pluto at the outer edge. Then, in 2005, astronomer Mike Brown made the discovery of a a tenth planet, Eris, slightly bigger than Pluto. But instead of its resulting in one more planet being added to our solar system, Brown’s find ignited a firestorm of controversy that riled the usually sedate world of astronomy and launched him into the public eye. The debate culminated in the demotion of Pluto from real planet to the newly coined category of “dwarf” planet. Suddenly Brown was receiving hate mail from schoolchildren and being bombarded by TV reporters—all because of the discovery he had spent years searching for and a lifetime dreaming about.Filled with both humor and drama, How I Killed Pluto and Why It Had It Coming is Mike Brown’s engaging first-person account of the most tumultuous year in modern astronomy—which he inadvertently caused. As it guides readers through important scientific concepts and inspires us to think more deeply about our place in the cosmos, it is also an entertaining and enlightening personal While Brown sought to expand our understanding of the vast nature of space, his own life was changed in the most immediate, human ways by love, birth, and death. A heartfelt and personal perspective on the demotion of everyone’s favorite farflung planet, How I Killed Pluto and Why It Had It Coming is the book for anyone, young or old, who has ever dreamed of exploring the universe—and who among us hasn’t?","267 pages, Hardcover",Science,60 follower,"1,311 reviews",240,175 (1%),386 (4%),"1,651 (17%)","3,711 (40%)","3,322 (35%)"
Medicine Walk,Richard Wagamese,"11,178","ratings1,470","March 4, 2014","Franklin Starlight is called to visit his father, Eldon. He's sixteen years old and has had the most fleeting of relationships with the man. The rare moments they've shared haunt and trouble Frank, but he answers the call, a son's duty to a father. He finds Eldon decimated after years of drinking, dying of liver failure in a small town flophouse. Eldon asks his son to take him into the mountains, so he may be buried in the traditional Ojibway manner.     What ensues is a journey through the rugged and beautiful backcountry, and a journey into the past, as the two men push forward to Eldon's end. From a poverty-stricken childhood, to the Korean War, and later the derelict houses of mill towns, Eldon relates both the desolate moments of his life and a time of redemption and love and in doing so offers Frank a history he has never known, the father he has never had, and a connection to himself he never expected.    A novel about love, friendship, courage, and the idea that the land has within it powers of healing, Medicine Walk reveals the ultimate goodness of its characters and offers a deeply moving and redemptive conclusion. Wagamese's writing soars and his insight and compassion are matched by his gift of communicating these to the reader.","245 pages, Hardcover",Fiction,"1,364 follower","1,470 reviews",21,53 (<1%),193 (1%),"1,325 (11%)","4,320 (38%)","5,287 (47%)"
The Furthest Station,Ben Aaronovitch,"18,681","ratings1,462","June 30, 2017","There have been ghosts on the London Underground, sad, harmless spectres whose presence does little more than give a frisson to travelling and boost tourism. But now there's a rash of sightings on the Metropolitan Line and these ghosts are frightening, aggressive and seem to be looking for something.Enter PC Peter Grant junior member of the Metropolitan Police's Special Assessment unit AKA The Folly AKA the only police officers whose official duties include ghost hunting. Together with Jaget Kumar, his counterpart at the British Transport Police, he must brave the terrifying the crush of London's rush hour to find the source of the ghosts.Joined by Peter's wannabe wizard cousin, a preschool river god and Toby the ghost hunting dog their investigation takes a darker tone as they realise that a real person's life might just be on the line.And time is running out to save them.With this new novella, bestselling author Ben Aaronovitch has crafted yet another wickedly funny and surprisingly affecting chapter in his beloved Rivers of London series.","144 pages, Hardcover",Fantasy,12.2k follower,"1,462 reviews",156,71 (<1%),387 (2%),"3,387 (18%)","8,596 (46%)","6,240 (33%)"
The Hypnotist's Love Story,Liane Moriarty,"144,915","ratings9,595","January 1, 2011","Ellen O'Farrell is a professional hypnotherapist who works out of the eccentric beachfront home she inherited from her grandparents. It's a nice life, except for her tumultuous relationship history. She's stoic about it, but at this point, Ellen wouldn't mind something long-term. When she meets Patrick, she's optimistic. He's attractive, single, employed, and best of all, he seems to like her back. Then comes that dreaded moment: ""He thinks they should have a talk.""Braced for the worst, Ellen is pleasantly surprised. It turns out that Patrick's ex-girlfriend is stalking him. Ellen thinks, ""Actually, that's kind of interesting."" She's dating someone worth stalking. She's intrigued by the woman's motives. In fact, she'd even love to meet her.Ellen doesn't know it, but she already has.","446 pages, Paperback",Fiction,64.6k follower,"9,595 reviews",36,"1,605 (1%)","9,301 (6%)","46,828 (32%)","59,585 (41%)","27,596 (19%)"
The Maleficent Seven,Derek Landy,"7,177",ratings353,"March 28, 2013","From the World of Skulduggery PleasantA brilliant, hilarious one-off novella in the Skulduggery Pleasant universe, from number-one-bestselling author Derek LandyThis time, the bad guys take the stage.Tanith Low, now possessed by a remnant, recruits a gang of villains – many of whom will be familiar from previous Skulduggery adventures – in order to track down and steal the four God-Killer level weapons that could hurt Darquesse when she eventually emerges. Also on the trail of the weapons is a secret group of Sanctuary sorcerers, and doing his best to keep up and keep Tanith alive is one Mister Ghastly Bespoke.When the villains around her are lying and scheming and plotting, Tanith needs to stay two steps ahead of her teammates and her enemies. After all, she's got her own double-crosses to plan – and she’s a villain herself…","288 pages, ebook",Fantasy,"4,976 follower",353 reviews,182,21 (<1%),125 (1%),982 (13%),"2,393 (33%)","3,656 (50%)"
Richard Nixon: The Life,John A. Farrell,"2,814",ratings404,"March 28, 2017","PULITZER PRIZE FINALIST • From a prize-winning biographer comes the defining portrait of a man who led America in a time of turmoil and left us a darker age. We live today, John A. Farrell shows, in a world Richard Nixon made.   At the end of WWII, navy lieutenant “Nick” Nixon returned from the Pacific and set his cap at Congress, an idealistic dreamer seeking to build a better world. Yet amid the turns of that now-legendary 1946 campaign, Nixon’s finer attributes gave way to unapologetic ruthlessness. The story of that transformation is the stunning overture to John A. Farrell’s magisterial biography of the president who came to embody postwar American resentment and division.     Within four years of his first victory, Nixon was a U.S. senator; in six, the vice president of the United States of America. “Few came so far, so fast, and so alone,” Farrell writes. Nixon’s sins as a candidate were legion; and in one unlawful secret plot, as Farrell reveals here, Nixon acted to prolong the Vietnam War for his own political purposes. Finally elected president in 1969, Nixon packed his staff with bright young men who devised forward-thinking reforms addressing health care, welfare, civil rights, and protection of the environment. It was a fine legacy, but Nixon cared little for it. He aspired to make his mark on the world stage instead, and his 1972 opening to China was the first great crack in the Cold War.     Nixon had another legacy, an America divided and polarized. He was elected to end the war in Vietnam, but his bombing of Cambodia and Laos enraged the antiwar movement. It was Nixon who launched the McCarthy era, who played white against black with a “southern strategy,” and spurred the Silent Majority to despise and distrust the country’s elites. Ever insecure and increasingly paranoid, he persuaded Americans to gnaw, as he did, on grievances—and to look at one another as enemies. Finally, in August 1974, after two years of the mesmerizing intrigue and scandal of Watergate, Nixon became the only president to resign in disgrace.    Richard Nixon is a gripping and unsparing portrayal of our darkest president. Meticulously researched, brilliantly crafted, and offering fresh revelations, it will be hailed as a master work.","703 pages, Kindle Edition",Biography,149 follower,404 reviews,6,13 (<1%),31 (1%),255 (9%),"1,108 (39%)","1,407 (50%)"
