Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",Chris Guillebeau,"65,760","ratings2,199","First published May 24, 2012","Lead a life of adventure, meaning and purpose— and  earn a good living. “Thoughtful, funny, and compulsively readable, this guide shows how ordinary people can build solid livings, with independence and purpose, on their own terms.”—Gretchen Rubin, author of the #1  New York Times  bestseller  The Happiness Project Still in his early thirties, Chris Guillebeau completed a tour of every country on earth and yet he’s never held a “real job” or earned a regular paycheck. Rather, he has a special genius for turning ideas into income, and he uses what he earns both to support his life of adventure and to give back.  Chris identified 1,500 individuals who have built businesses earning $50,000 or more from a modest investment (in many cases, $100 or less), and focused on the 50 most intriguing case studies. In nearly all cases, people with no special skills discovered aspects of their personal passions that could be monetized, and were able to restructure their lives in ways that gave them greater freedom and fulfillment. Here, finally, distilled into one easy-to-use guide, are the most valuable lessons from those who’ve learned how to turn what they do into a gateway to self-fulfillment. It’s all about finding the intersection between your “expertise”—even if you don’t consider it such—and what other people will pay for.  You don’t need an MBA, a business plan or even employees. All you need is a product or service that springs from what you love to do anyway, people willing to pay, and a way to get paid. Not content to talk in generalities, Chris tells you exactly how many dollars his group of unexpected entrepreneurs required to get their projects up and running; what these individuals did in the first weeks and months to generate significant cash; some of the key mistakes they made along the way, and the crucial insights that made the business stick. Among Chris’s key principles: If you’re good at one thing, you’re probably good at something else; never teach a man to fish— sell  him the fish instead; and in the battle between planning and action, action wins. In ancient times, people who were dissatisfied with their lives dreamed of finding magic lamps, buried treasure, or streets paved with gold. Today, we know that it’s up to us to change our lives. And the best part is, if we change our  own  life, we can help others change  theirs.  This remarkable book will start you on your way.","268 pages, Hardcover",Business,"1,588 followers","2,199 reviews","56 books1,588 followers","2,415 (3%)","4,544 (6%)","14,512 (22%)","21,196 (32%)","23,093 (35%)"
You Can Win : A Step by Step Tool for Top Achievers,Shiv Kehra,"18,394",ratings759,"First published January 1, 1998","This is an easy-to-read, practical, common-sense approach that will take you from ancient wisdom to contemporary thinking. It helps you to dispel confusion in daily life and clarify values.","290 pages, Paperback",Self Help,4 followers,759 reviews,1 book4 followers,594 (3%),"1,209 (6%)","4,010 (21%)","6,231 (33%)","6,350 (34%)"
Dreaming My Animal Selves: Le Songe de mes Ames Animales,Helene Cardona,107,ratings49,"First published January 1, 2013","Dreaming My Animal Selves is an intriguingly surreal journey through myth, legend, fantasy, and more - all guided by a shape-shifting narrator searching far and wide for cosmic unity within the discontinuous landscape of dream and the dreamy, fragmented quality of the everyday world. The dual-language text (English and French) works to heighten the narrator's shifting perceptions, symbol by symbol, vision by vision.Winner of the USA Best Book Award in Poetry, the Pinnacle Book Award for Best Bilingual Poetry Book, and the Reader's Favorite Book Award in Poetry. International Book Awards and Julie Suk Award in Poetry Finalist.","80 pages, Mass Market Paperback",Poetry,130 followers,49 reviews,11 books130 followers,0 (0%),3 (2%),2 (1%),12 (11%),90 (84%)
Vietnam: The Real War,Pete Hamill,135,ratings20,"First published October 1, 2013","To cover the Vietnam War, the Associated Press gathered an extraordinary group of superb photojournalists in its Saigon bureau, creating one of the great photographic legacies of the 20th century. Collected here are images that tell the story of the war that left a deep and lasting impression on American life. These are pictures that both recorded and made history, taken by unbelievably courageous photojournalists. In a moving essay, writer Pete Hamill, who reported from Vietnam in 1965, celebrates their achievement.As we begin to look back from the vantage point of half a century, this is the book that will serve as a photographic record of the drama and tragedy of the Vietnam War.","304 pages, Hardcover",History,506 followers,20 reviews,111 books506 followers,0 (0%),1 (<1%),11 (8%),44 (32%),79 (58%)
Hunting Eichmann,Neal Bascomb,"6,285",ratings617,"First published April 1, 2009","""Hunting Eichmann"" is the first complete narrative of a relentless and harrowing international manhunt.When the Allies stormed Berlin in the last days of the Third Reich, Adolf Eichmann shed his SS uniform and vanished. Following his escape from two American POW camps, his retreat into the mountains and out of Europe, and his path to an anonymous life in Buenos Aires, his pursuers are a bulldog West German prosecutor, a blind Argentinean Jew and his beautiful daughter, and a budding, ragtag spy agency called the Mossad, whose operatives have their own scores to settle (and whose rare surveillance photographs are published here for the first time). The capture of Eichmann and the efforts by Israeli agents to secret him out of Argentina to stand trial is the stunning conclusion to this thrilling historical account, told with the kind of pulse-pounding detail that rivals anything you'd find in great spy fiction.","390 pages, Hardcover",History,421 followers,617 reviews,21 books421 followers,46 (<1%),120 (1%),766 (12%),"2,639 (41%)","2,714 (43%)"
America's Deadliest Export: Democracy – The Truth About US Foreign Policy and Everything Else,William Blum,416,ratings54,"First published July 10, 2014","For over 65 years, the United States war machine has been on auto pilot.  Since World War II, the world has believed that US foreign policy means well, and that America's motives in spreading democracy are honorable, even noble.  In this startling and provocative book from William Blum, one of the United States' leading non-mainstream chroniclers of American foreign policy and author of the popular online newsletter, Anti-Empire Reports, demonstrates that nothing could be further from the truth.  America's Deadliest Export is the in-depth exposé of the many contradictions surrounding the nature of US foreign policy.","338 pages, Paperback",Politics,186 followers,54 reviews,35 books186 followers,13 (3%),17 (4%),75 (18%),154 (37%),157 (37%)
Mr Loverman,Bernardine Evaristo,"12,636","ratings1,448","First published August 29, 2013","Barrington Jedidiah Walker.Barry to his friends.Trouble to his wife.Seventy-four years old, Antiguan born and bred, flamboyant Hackney personality Barry is known for his dapper taste and fondness for retro suits.He is a husband, father and grandfather.And for the past sixty years, he has been in a relationship with his childhood friend and soulmate, Morris.Wife Carmel knows Barry has been cheating on her, but little does she know what is really going on. When their marriage goes into meltdown, Barrington has big choices to make.Mr Loverman is a groundbreaking exploration of Britain's older Caribbean community, which explodes cultural myths and fallacies, and shows how deep and far-reaching the consequences of prejudice and fear can be. It is also a warm-hearted, funny and life-affirming story about a character as mischievous, cheeky and downright lovable as any you'll ever meet.","307 pages, Paperback",Fiction,"4,672 followers","1,448 reviews","66 books4,672 followers",52 (<1%),245 (1%),"1,748 (13%)","5,580 (44%)","5,011 (39%)"
That Close,Suggs,614,ratings115,"First published December 1, 2013","Suggs is one of pop music’s most enduring and likeable figures. Written with the assured style and wit of a natural raconteur, this hugely entertaining and insightful autobiography takes you from his colourful early life on a North London council estate, through the heady early days of Punk and 2-Tone, to the eighties, where Madness became the biggest selling singles band of the decade. Along the way he tells you what it’s like to go globetrotting with your best mates, to sign away your entire song rights ‘in perpetuity’ and cause an earthquake in Finsbury Park.","368 pages, Hardcover",Music,8 followers,115 reviews,9 books8 followers,9 (1%),50 (8%),170 (27%),223 (36%),162 (26%)
Magnus,Sylvie Germain,618,ratings47,"First published January 1, 2005","A moving and enigmatic novel which deals with the Holocaust and a man's search for his own identity. Magnus pieces together the complex puzzle of his life, which turns out to be closer to a painting by Edward Munch than the romantic tale of family heroism and self-sacrifice on which he was nurtured by the woman he believed was his mother.",Paperback,France,67 followers,47 reviews,65 books67 followers,18 (2%),57 (9%),165 (26%),201 (32%),177 (28%)
Lord of Midnight,Jo Beverley,672,ratings35,"First published April 1, 1998","The same rebellion that leaves Clarence of Summerbourne dead also leaves his castle and his daughter, Claire, forfeit to the king’s champion. Renald de Lisle arrives at the castle gates as a warrior, takes possession of Claire like a conqueror, and sets her heart racing as her lover. Amid moonlight and velvet, she becomes his bride; atop tangled bedclothes she discovers passion. But then she learns Renald’s terrible secret and vows revenge against this man she wed, this man she loved with all her heart.","379 pages, Kindle Edition",Historical Romance,"1,101 followers",35 reviews,"141 books1,101 followers",11 (1%),56 (8%),192 (28%),246 (36%),167 (24%)
Bread Alone,Judi Hendricks,"6,468",ratings670,"First published June 1, 2001","For fans of Like Water for Chocolate and Woman on Top comes a deliciously magical and mouth watering story, filled with wonder, discovery, and new beginnings. Thirty-one-year-old Wynter Morrison long ago gave up on finding a suitable career and drifted into the role of trophy wife to an ambitious advertising executive. After her husband decides that their marriage was a mistake Wyn leaves behind her posh, pampered life and ventures north to Seattle, spending aimless hours sipping coffee at a local bakery. As the sweet aromas of freshly-baked bread awaken memories of her apprenticeship at a French boulangerie, she feels the desire and ambition to bake bread once again. Soon, Wyn finds--in the kneading of the dough and the scent of yeast hanging in the air--an unexpected and wondrous healing power that helps her to rediscover that nothing stays the same. Inspiring and beautifully rendered, Bread Alone is an uplifting debut novel guaranteed to warm the heart.","368 pages, Hardcover",Fiction,211 followers,670 reviews,12 books211 followers,108 (1%),381 (5%),"1,857 (28%)","2,618 (40%)","1,504 (23%)"
Hemlock Grove,Brian McGreevy,"6,987","ratings1,008","First published March 1, 2012","An exhilarating reinvention of the gothic novel, inspired by the iconic characters of our greatest myths and nightmares.The body of a young girl is found mangled and murdered in the woods of Hemlock Grove, Pennsylvania, in the shadow of the abandoned Godfrey Steel mill. A manhunt ensues—though the authorities aren’t sure if it’s a man they should be looking for.Some suspect an escapee from the White Tower, a foreboding biotech facility owned by the Godfrey family—their personal fortune and the local economy having moved on from Pittsburgh steel—where, if rumors are true, biological experiments of the most unethical kind take place. Others turn to Peter Rumancek, a Gypsy trailer-trash kid who has told impressionable high school classmates that he’s a werewolf. Or perhaps it’s Roman, the son of the late JR Godfrey, who rules the adolescent social scene with the casual arrogance of a cold-blooded aristocrat, his superior status unquestioned despite his decidedly freakish sister, Shelley, whose monstrous medical conditions belie a sweet intelligence, and his otherworldly control freak of a mother, Olivia. At once a riveting mystery and a fascinating revelation of the grotesque and the darkness in us all, Hemlock Grove has the architecture and energy to become a classic in its own right—and Brian McGreevy the talent and ambition to enthrall us for years to come.","319 pages, Paperback",Horror,289 followers,"1,008 reviews",5 books289 followers,370 (5%),913 (13%),"2,118 (30%)","2,182 (31%)","1,404 (20%)"
Openly Straight,Bill Konigsberg,"33,131","ratings3,281","First published May 28, 2013","The award-winning novel about being out, being proud, and being ready for something else . . . now in paperback.Rafe is a normal teenager from Boulder, Colorado. He plays soccer. He's won skiing prizes. He likes to write.And, oh yeah, he's gay. He's been out since 8th grade, and he isn't teased, and he goes to other high schools and talks about tolerance and stuff. And while that's important, all Rafe really wants is to just be a regular guy. Not that GAY guy. To have it be a part of who he is, but not the headline, every single time.So when he transfers to an all-boys' boarding school in New England, he decides to keep his sexuality a secret -- not so much going back in the closet as starting over with a clean slate. But then he sees a classmate break down. He meets a teacher who challenges him to write his story. And most of all, he falls in love with Ben . . . who doesn't even know that love is possible. This witty, smart, coming-out-again story will appeal to gay and straight kids alike as they watch Rafe navigate feeling different, fitting in, and what it means to be himself.","320 pages, Hardcover",Young Adult,"1,985 followers","3,281 reviews","10 books1,985 followers","1,135 (3%)","2,132 (6%)","7,349 (22%)","12,121 (36%)","10,394 (31%)"
Threat Vector,Tom Clancy,"17,376",ratings955,"First published December 4, 2012","For Jack Ryan, Jr., and his comrades at the covert organization known as The Campus, the fight against America’s enemies is never over. But the danger has just hit home in a way they never expected… The Campus has been discovered. And whoever knows they exist knows they can be destroyed. Meanwhile, President Jack Ryan has been swept back into the Oval Office—and his wisdom and courage are needed more desperately than ever.Internal political and economic strife has pushed the leadership of China to the edge of disaster. And those who wish to consolidate their power are using the opportunity to strike at long-desired Taiwan, as well as the Americans who have protected the tiny nation.Now, as two of the world’s superpowers move ever closer to a final confrontation, President Ryan must use the only wild card he has left—The Campus. But with their existence about to be revealed, they might not even have a chance to enter the battle before the world is consumed by war.","835 pages, Hardcover",Fiction,"8,014 followers",955 reviews,"660 books8,014 followers",134 (<1%),444 (2%),"2,615 (15%)","7,011 (40%)","7,172 (41%)"
Not with a Bang But a Whimper: The Politics and Culture of Decline,Theodore Dalrymple,435,ratings31,"First published January 1, 2008","Theodore Dalrymple's new book of essays follows on the extraordinary success of his earlier collections, Life at the Bottom and Our Culture, What's Left of It. No social critic today is more adept and incisive in exploring the state of our culture and the ideas that are changing our ways of life. In Not with a Bang But a Whimper, he takes the measure of our cultural decline, with special attention to Britain-its bureaucratic muddle, oppressive welfare mentality, and aimless youth-all pursued in the name of democracy and freedom. He shows how terrorism and the growing numbers of Muslim minorities have changed our public life. Also here are Mr. Dalrymple's trenchant observations on artists and ideologues, and on the questionable treatment of criminals and the mentally disturbed, his area of medical interest.","252 pages, Hardcover",Essays,564 followers,31 reviews,92 books564 followers,6 (1%),15 (3%),57 (13%),196 (45%),161 (37%)
The Interrogative Mood,Padgett Powell,"1,429",ratings316,"First published January 1, 2009","“If Duchamp or maybe Magritte wrote a novel (and maybe they did. Did they?) it might look something like this remarkable little book of Padgett Powell’s.” —Richard FordThe Interrogative Mood is a wildly inventive, jazzy meditation on life and language by the novelist that Ian Frazier hails as “one of the best writers in America, and one of the funniest, too.” A novel composed entirely of questions, it is perhaps the most audacious literary high-wire act since Nicholson Baker’s The Mezzanine or David Foster Wallace’s stories; a playful and profound book that, as Jonathan Safran Foer says, “will sear the unlucky volumes shelved on either side of it. How it doesn’t, itself, combust in flames is a mystery to me.”","165 pages, Hardcover",Fiction,104 followers,316 reviews,34 books104 followers,84 (5%),141 (9%),354 (24%),476 (33%),374 (26%)
Rebel Heart,Moira Young,"19,824","ratings2,046","First published October 30, 2012",Saba thought her world would return to normal after they defeated the Tonton and rescued her kidnapped brother Lugh. The family head west for a better life and a longed-for reunion with Jack. But a formidable enemy is on the rise. What is the truth about Jack? And how far will Saba go to get what she wants?,"424 pages, Hardcover",Young Adult,"2,235 followers","2,046 reviews","10 books2,235 followers",550 (2%),"1,313 (6%)","4,622 (23%)","7,069 (35%)","6,270 (31%)"
Cornelia and the Audacious Escapades of the Somerset Sisters,Lesley M.M. Blume,"3,272",ratings419,"First published July 11, 2006","Eleven-year-old Cornelia is the daughter of two world-famous pianists—a legacy that should feel fabulous, but instead feels just plain lonely. She surrounds herself with dictionaries and other books to isolate herself from the outside world. But when a glamorous neighbor named Virginia Somerset moves next door with her servant Patel and a mischievous French bulldog named Mister Kinyatta, Cornelia discovers that the world is a much more exciting place than she had originally thought.An unforgettable story of friendship and adventure that takes readers around the world and back again, Cornelia and the Audacious Escapades of the Somerset Sisters is a dazzling first novel by Lesley M. M. Blume.","272 pages, Hardcover",Middle Grade,165 followers,419 reviews,16 books165 followers,55 (1%),116 (3%),525 (16%),"1,028 (31%)","1,548 (47%)"
From Fame to Shame,Veronica Blade,484,ratings88,"First published March 16, 2012","When good-girl Maddie switches places with her famous bad-girl twin Jackie, she has some pretty high stilettos to fill.Despite the danger of tabloid drama if their identity swap is discovered, Maddie has to save her sister's butt. When Jackie’s ex-boyfriend shows up with a rekindled spark for “Jackie,” his deep gray eyes and sweet kisses make Maddie's heart thumpety thump. But dating the guy who dumped her sister is a no-no. Too bad Dallas isn’t used to girls saying no. What will happen when he discovers Maddie’s deception?","125 pages, Paperback",Romance,408 followers,88 reviews,66 books408 followers,17 (3%),56 (11%),143 (29%),157 (32%),111 (22%)
Eightysixed: Life Lessons Learned,Emily Belden,187,ratings22,"First published February 4, 2014","“Eightysixed is like a recipe for life and love and I feel honored to be one of the ingredients.” —Celebrity Chef Floris Versluijs Chicagoan Emily Belden has no idea what to do with her twenty-something life — particularly as it pertains to love — which is a tough problem for a hopelessly romantic half-Jew who's fresh out of a failed relationship. But if “figuring it all out” and “wanting it all” were Olympic sports, Emily would have been a gold medalist in both categories. Never one to admit defeat in the face of the enemy, Emily gets back in the dating ring again and again. But, the more she tries to make her therapist proud, the deeper down the rabbit hole she goes. While recovering the pieces of her broken heart, straight-A Emily’s dating world morphs into a mad soirée of drug addicts, embezzlers, perverts, and pimps. Just as she begins to believe that a bottle of wine might be her only shot at happiness, a chance encounter with a man she should never should have met resets Emily’s buttons. What she experience next satiates her heart, her soul, and her stomach, as she frees herself from the perils of her mid-twenties and becomes exactly who she is supposed to be.","484 pages, Paperback",Memoir,237 followers,22 reviews,5 books237 followers,11 (5%),6 (3%),31 (16%),66 (35%),73 (39%)
Evacuation,Phillip Tomasso III,148,ratings20,"First published November 30, 2013","911 dispatcher, Chase McKinney, finds himself in the midst of an apocalypse. Contaminated vials of swine flu vaccination infected millions country-wide. Side effects turned those inoculated into zombies. Some fast. Some slow. Both deadly. The military escorts Chase, his children and a small band of survivors to a re-opened internment camp. The purpose is to test non-infected humans with the hope of developing a cure for the diseased population. What they find when they arrive at the camp is worse than their darkest fears ...","197 pages, Kindle Edition",Zombies,176 followers,20 reviews,27 books176 followers,3 (2%),4 (2%),29 (19%),49 (33%),63 (42%)
