Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The BreakBeat Poets Vol. 4: LatiNext,Felicia Rose Chavez,228,ratings32,"April 7, 2020","In the dynamic tradition of the BreakBeat Poets anthology, The BreakBeat Poets Vol. 4: LatiNEXT celebrates the embodied narratives of Latinidad. Poets speak from an array of nationalities, genders, sexualities, races, and writing styles, staking a claim to our cultural and civic space. Like Hip-Hop, we honor what was, what is, and what's next.","225 pages, Paperback",Poetry,21 follower,32 reviews,3,1 (<1%),3 (1%),21 (9%),69 (30%),134 (58%)
Does My Head Look Big In This?,Randa Abdel-Fattah,"11,897","ratings1,754","May 1, 2007","When sixteen-year-old Amal decides to wear the hijab full-time, her entire world changes, all because of a piece of cloth...Sixteen-year-old Amal makes the decision to start wearing the hijab full-time and everyone has a reaction. Her parents, her teachers, her friends, people on the street. But she stands by her decision to embrace her faith and all that it is, even if it does make her a little different from everyone else.Can she handle the taunts of ""towel head,"" the prejudice of her classmates, and still attract the cutest boy in school? Brilliantly funny and poignant, Randa Abdel-Fattah's debut novel will strike a chord in all teenage readers, no matter what their beliefs.","360 pages, Hardcover",Young Adult,878 follower,"1,754 reviews",24,354 (2%),"1,073 (9%)","3,660 (30%)","4,161 (34%)","2,649 (22%)"
The Probable Future,Alice Hoffman,"15,539","ratings1,317","June 1, 2004","Alice Hoffman’s most magical novel to date -- three generations of extraordinary women are driven to unite in crisis and discover the rewards of reconciliation and love. Women of the Sparrow family have unusual gifts. Elinor can detect falsehood. Her daughter, Jenny, can see people's dreams when they sleep. Granddaughter Stella has a mental window on the future -- a future that she might not want to see. In The Probable Future this vivid and intriguing cast of characters confronts a haunting past -- and a very current murder -- against the evocative backdrop of small-town New England. By turns chilling and enchanting, The Probable Future chronicles the Sparrows’s legacy as young Stella struggles to cope with her disturbing clairvoyance. Her potential to ruin or redeem becomes unbearable when one of her premonitions puts her father in jail, wrongly accused of homicide. Yet this ordeal also leads Stella to the grandmother she was forbidden to meet and to a historic family home full of talismans from her ancestors. Poignant, arresting, unsettling, The Probable Future showcases the lavish literary gifts that have made Alice Hoffman one of America’s most treasured writers.","352 pages, Paperback",Fiction,22k follower,"1,317 reviews",107,180 (1%),848 (5%),"4,083 (26%)","6,382 (41%)","4,046 (26%)"
Unconquerable Sun,Kate Elliott,"2,622",ratings517,"July 7, 2020","GENDER-SWAPPED ALEXANDER THE GREAT ON AN INTERSTELLAR SCALEPrincess Sun has finally come of age.Growing up in the shadow of her mother, Eirene, has been no easy task. The legendary queen-marshal did what everyone thought impossible: expel the invaders and build Chaonia into a magnificent republic, one to be respected—and feared.But the cutthroat ambassador corps and conniving noble houses have never ceased to scheme—and they have plans that need Sun to be removed as heir, or better yet, dead.To survive, the princess must rely on her wits and companions: her biggest rival, her secret lover, and a dangerous prisoner of war.Take the brilliance and cunning courage of Princess Leia—add in a dazzling futuristic setting where pop culture and propaganda are one and the same—and hold on tight:This is the space opera you’ve been waiting for.","523 pages, Hardcover",Science Fiction,"2,698 follower",517 reviews,112,61 (2%),169 (6%),484 (18%),"1,114 (42%)",794 (30%)
Explorers on Black Ice Bridge,Alex Bell,685,ratings78,"November 5, 2019","In the third magical Stella Starflake adventure the explorers meet gargoyles, sea-gremlins, mermaids, red devil squids - even a Gentleman Flamingo!
Ice princess Stella Starflake and her father Felix are in trouble: President Fogg has expelled them from the Polar Bear Explorers' Club, and banned them from going on any further expeditions.Stella's not going to be put off by rules and regulations though. She knows her friend Shay is in danger of turning into a witch wolf himself, since receiving a deadly bite on their last adventure. It's vital that Stella and her friends set out to find the spellbook that could save his life, even if it means travelling over the cursed Black Ice Bridge.It's a formidable and dangerous task, and their journey takes them on a breathtaking, page-turning adventure!","281 pages, Kindle Edition",Middle Grade,544 follower,78 reviews,27,1 (<1%),10 (1%),63 (9%),257 (37%),354 (51%)
How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,Michael Greger,"42,343","ratings4,209","December 8, 2015","From the physician behind the wildly popular website NutritionFacts.org, How Not to Die reveals the groundbreaking scientific evidence behind the only diet that can prevent and reverse many of the causes of disease-related death.The vast majority of premature deaths can be prevented through simple changes in diet and lifestyle. In How Not to Die, Dr. Michael Greger, the internationally-renowned nutrition expert, physician, and founder of NutritionFacts.org, examines the fifteen top causes of premature death in America -- heart disease, various cancers, diabetes, Parkinson's, high blood pressure, and more -- and explains how nutritional and lifestyle interventions can sometimes trump prescription pills and other pharmaceutical and surgical approaches, freeing us to live healthier lives.The simple truth is that most doctors are good at treating acute illnesses but bad at preventing chronic disease. The fifteen leading causes of death claim the lives of 1.6 million Americans annually. This doesn't have to be the case. By following Dr. Greger's advice, all of it backed up by strong scientific evidence, you will learn which foods to eat and which lifestyle changes to make to live longer.History of prostate cancer in your family? Put down that glass of milk and add flaxseed to your diet whenever you can. Have high blood pressure? Hibiscus tea can work better than a leading hypertensive drug-and without the side effects. Fighting off liver disease? Drinking coffee can reduce liver inflammation. Battling breast cancer? Consuming soy is associated with prolonged survival. Worried about heart disease (the number 1 killer in the United States)? Switch to a whole-food, plant-based diet, which has been repeatedly shown not just to prevent the disease but often stop it in its tracks.In addition to showing what to eat to help treat the top fifteen causes of death, How Not to Die includes Dr. Greger's Daily Dozen -- a checklist of the twelve foods we should consume every day. Full of practical, actionable advice and surprising, cutting edge nutritional science, these doctor's orders are just what we need to live longer, healthier lives.","576 pages, Hardcover",Health,"1,803 follower","4,209 reviews",108,427 (1%),899 (2%),"3,936 (9%)","11,549 (27%)","25,532 (60%)"
Bangkok 8,John Burdett,"10,583","ratings1,198","August 6, 2003","A thriller with attitude to spare, Bangkok 8 is a sexy, razor-edged, often darkly hilarious novel set in one of the world’s most exotic cities.Witnessed by a throng of gaping spectators, a charismatic Marine sergeant is murdered under a Bangkok bridge inside a bolted-shut Mercedes Benz. Among the witnesses are the only two cops in the city not on the take, but within moments one is murdered and his partner, Sonchai Jitpleecheep—a devout Buddhist and the son of a Thai bar girl and a long-gone Vietnam War G.I.—is hell-bent on wreaking revenge. On a vigilante mission to capture his partner’s murderer, Sonchai is begrudgingly paired with a beautiful FBI agent named Jones and captures her heart in the process. In a city fueled by illicit drugs and infinite corruption, prostitution and priceless art, Sonchai’s quest for vengeance takes him into a world much more sinister than he could have ever imagined.","317 pages, Paperback",Mystery,457 follower,"1,198 reviews",46,244 (2%),761 (7%),"2,755 (26%)","4,468 (42%)","2,355 (22%)"
Tantalize,Cynthia Leitich Smith,"13,158","ratings1,055","February 13, 2007","Are you predator or prey?CLASSIFIED ADS: RESTAURANTSSANGUINI'S: A VERY RARE RESTAURANT IS HIRING A CHEF DE CUISINE. DINNERS ONLY.APPLY IN PERSON BETWEEN 2:00 AND 4:00 PM.Quincie Morris has never felt more alone. Her parents are dead, and her hybrid-werewolf first love is threatening to embark on a rite of passage that will separate them forever. Then, as she and her uncle are about to unveil their hot vampire-themed restaurant, a brutal murder leaves them scrambling for a chef. Can Quincie transform their new hire into a culinary Dark Lord before opening night? Can he wow the crowd in his fake fangs, cheap cape, and red contact lenses - or is there more to this earnest face than meets the eye? As human and preternatural forces clash, a deadly love triangle forms, and the line between predator and prey begins to blur. Who's playing whom? And how long can Quincie play along before she loses everything? TANTALIZE marks Cynthia Leitich Smith's delicious debut as a preeminent author of dark fantasy.","336 pages, Hardcover",Young Adult,"1,213 follower","1,055 reviews",33,"1,154 (8%)","2,209 (16%)","3,956 (30%)","3,047 (23%)","2,792 (21%)"
Rhythm of War,Brandon Sanderson,"140,868","ratings10,660","November 17, 2020","The eagerly awaited sequel to the #1 New York Times bestselling Oathbringer, from epic fantasy author Brandon SandersonAfter forming a coalition of human resistance against the enemy invasion, Dalinar Kholin and his Knights Radiant have spent a year fighting a protracted, brutal war. Neither side has gained an advantage, and the threat of a betrayal by Dalinar's crafty ally Taravangian looms over every strategic move.Now, as new technological discoveries by Navani Kholin's scholars begin to change the face of the war, the enemy prepares a bold and dangerous operation. The arms race that follows will challenge the very core of the Radiant ideals, and potentially reveal the secrets of the ancient tower that was once the heart of their strength.At the same time that Kaladin Stormblessed must come to grips with his changing role within the Knights Radiant, his Windrunners face their own problem: As more and more deadly enemy Fused awaken to wage war, no more honorspren are willing to bond with humans to increase the number of Radiants. Adolin and Shallan must lead the coalition’s envoy to the honorspren stronghold of Lasting Integrity and either convince the spren to join the cause against the evil god Odium, or personally face the storm of failure.","1219 pages, Hardcover",Fantasy,224k follower,"10,660 reviews",401,313 (<1%),"1,234 (<1%)","7,590 (5%)","33,850 (24%)","97,881 (69%)"
All In: An Autobiography,Billie Jean King,"4,296",ratings619,"August 1, 2021","An inspiring and intimate self-portrait of a champion of equality that encompasses her brilliant tennis career, unwavering activism, and an ongoing commitment to fairness and social justice.
Billie Jean King was only seven years old when she told her mother, ""I'm going to do something great with my life someday."" But the world she wanted did not exist yet, so she set out to create it. In this spirited account, King details her life's journey to find her true self. She recounts her groundbreaking tennis successes that came at a breathtaking pace--six years as the top-ranked woman in the world, twenty Wimbledon championships, thirty-nine grand-slam titles, and her watershed defeat of Bobby Riggs in the famous ""Battle of the Sexes."" King poignantly recalls the cultural backdrop of her career and the profound impact on her worldview from the women's movement, the assassinations and anti-war protests of the 1960s, the civil rights movement, and, eventually, the LGBTQ+ rights movement.King describes the myriad challenges she hurdled, including entrenched sexism, an eating disorder, near financial ruin after being outed, and accepting her sexual identity. It was not until the age of 51 that she began to publicly and unequivocally acknowledge, ""I am gay."" Today, King's life remains one of indefatigable service. She offers insights and advice on leadership, business, activism, sports, politics, marriage equality, parenting, sexuality and love. She shows how living honestly and openly has had a transformative effect on her relationships and happiness. Hers is the story of a pathbreaking feminist, world-class athlete, and an indomitable spirit whose impact has transcended her achievements in sports.",Audiobook,Nonfiction,120 follower,619 reviews,45,14 (<1%),48 (1%),533 (12%),"1,684 (39%)","2,017 (46%)"
Iron Widow,Xiran Jay Zhao,"79,186","ratings17,630","September 21, 2021","The boys of Huaxia dream of pairing up with girls to pilot Chrysalises, giant transforming robots that can battle the mecha aliens that lurk beyond the Great Wall. It doesn't matter that the girls often die from the mental strain. When 18-year-old Zetian offers herself up as a concubine-pilot, it's to assassinate the ace male pilot responsible for her sister's death. But she gets her vengeance in a way nobody expected—she kills him through the psychic link between pilots and emerges from the cockpit unscathed. She is labeled an Iron Widow, a much-feared and much-silenced kind of female pilot who can sacrifice boys to power up Chrysalises instead.​ To tame her unnerving yet invaluable mental strength, she is paired up with Li Shimin, the strongest and most controversial male pilot in Huaxia​. But now that Zetian has had a taste of power, she will not cower so easily. She will miss no opportunity to leverage their combined might and infamy to survive attempt after attempt on her life, until she can figure out exactly why the pilot system works in its misogynist way—and stop more girls from being sacrificed.","391 pages, Hardcover",Fantasy,12.9k follower,"17,630 reviews",4,"2,094 (2%)","4,806 (6%)","12,521 (15%)","25,037 (31%)","34,728 (43%)"
"Dream Big: Know What You Want, Why You Want It, and What You’re Going to Do About It",Bob Goff,"6,680",ratings777,"June 23, 2020","Find and Reach Your Biggest Dreams Bob Goff, the New York Times bestselling author of Love Does and Everybody, Always, is on a mission to help people recapture the version of their lives they dreamed about before fear started calling the shots. He wants them to dream big.In his revelatory yet utterly practical new book, Bob takes you on a life-proven journey to rediscover your dreams and turn them into reality. Based on his enormously popular Dream Big workshop, Bob draws on a lifetime of living and dreaming large to help you reach your larger-than-life dreams. In Dream Big he shows how to•	learn to define clearly your dreams for yourself,•	identify the obstacles holding you back,•	come up with a specific plan for reaching goals, and•	develop the tools that will help you act on the plan.Dream Big is the only book you need to uncover the wild and exciting dream for your life you’ve hidden from yourself--and help you take the steps necessary to achieve it.","256 pages, Hardcover",Nonfiction,"2,462 follower",777 reviews,83,39 (<1%),159 (2%),917 (13%),"2,199 (32%)","3,366 (50%)"
The Witches of Chiswick,Robert Rankin,"2,016",ratings121,"January 1, 2003","We have all been lied to—a great and sinister conspiracy exists to keep us from uncovering the truth about our past. Have you ever wondered how Victorians like Jules Verne and H.G. Wells dreamed up all that fantastic futuristic fiction? Did it ever occur to you that it might have been based upon fact? That War of The Worlds was a true account of real events? That Captain Nemo’s Nautilus even now lies rusting at the bottom of the North Sea? And what about the other stuff? Did you know, for instance, that Jack the Ripper was a terminator robot sent from the future? In this book, learn how a cabal of Victorian Witches from the Chiswick Townswomen’s Guild, working with advanced Babbage super computers, rewrote 19th-century history, and how a 21st-century boy called Billy Starling uncovered the truth about everything.","448 pages, Paperback",Fantasy,828 follower,121 reviews,84,51 (2%),147 (7%),545 (27%),752 (37%),521 (25%)
"Being and Being Bought: Prostitution, Surrogacy and the Split Self",Kajsa Ekis Ekman,530,ratings68,"August 16, 2010","Grounded in the reality of the violence and abuse inherent in prostitution – and profoundly affected by the death of a friend to prostitution in Spain – activist and writer Kajsa Ekis Ekman exposes the many lies in the ""sex work"" scenario in this polemic in which she also criticizes the booming surrogacy industry. The author places the theory that it is possible to separate the ""self"" from the body, thus making it possible to sell the body for sex without compromising an individual's fundamental human dignity – a key argument of the pro-sex worker narrative – under the microscope. Taking the belief at face value, she extends it to the practice of surrogacy, pointing out that if a woman is neither connected to her body nor to the child that grows within her, surrogacy itself can be viewed as a form or prostitution where the product sold is a baby, rather than sex. If this is the case, Ekis Ekman argues, is surrogacy not a form of child trafficking? Written with a razor-sharp intellect and disarming wit, this illuminating exposé seeks to highlight the dangers of commodifying the human body and presents both prostitution and surrogacy as emotionally fraught enterprises rife with power imbalances and the potential for abuse.","242 pages, ebook",Feminism,49 follower,68 reviews,15,8 (1%),10 (1%),54 (10%),180 (33%),278 (52%)
The Truth According to Blue,Eve Yohalem,171,ratings47,"May 12, 2020","A heartfelt middle grade adventure about one girl's search for sunken treasure, friendship, and her place in the world. Thirteen-year-old Blue Broen is on the hunt for a legendary ship of gold, lost centuries ago when her ancestors sailed to New York. Blue knows her overprotective parents won't approve of her mission to find their family's long-lost fortune, so she keeps it a secret from everyone except her constant companion, Otis, an 80-pound diabetic alert dog. But it's hard to keep things quiet with rival treasure hunters on the loose, and with Blue's reputation as the local poster child for a type 1 diabetes fundraiser.  Blue's quest gets even harder when she's forced to befriend Jules, the brainy but bratty daughter of a vacationing movie star who arrives on the scene and won't leave Blue alone. While Blue initially resents getting stuck with this spoiled seventh grade stranger, Jules soon proves Blue's not the only one who knows about secrets -- and adventure. Will Blue unravel a three hundred year-old family mystery, learn to stand up for herself, and find the missing treasure? Or is she destined to be nothing more than ""diabetes girl"" forever?","352 pages, Hardcover",Middle Grade,28 follower,47 reviews,12,3 (1%),2 (1%),24 (14%),73 (42%),69 (40%)
Angels Walking,Karen Kingsbury,"13,768",ratings932,"September 1, 2014","Somewhere in heaven, a decision has been made. An Angels Walking team has been assigned to a desperate mission: a broken baseball player, the love he left behind, and the miracle that might save a whole city. When angels walk, most people never know, never see. But they are there. And sometimes the stakes are so high, all of heaven stands ready.One-time national baseball hero Tyler Ames lost everyone he loves on a quest to make it to the big leagues. Then, just when things seem to be turning around, Tyler hits rock bottom. Across the country, Tyler’s only love, Sami Dawson, has moved on. A series of small miracles leads Tyler to a maintenance job at a retirement home and a friendship with Virginia Hutcheson, an elderly woman with Alzheimer’s, who strangely might have the answers he so desperately seeks.A team of Angels Walking takes on the mission to see hope restored for Tyler, Sami, and Virginia. Can the small and seemingly insignificant actions of the unseen bring healing and redemption? Can the words of a stranger restore lost love? Every journey begins with a step.It is time for the mission to begin.Read Angels Walking, the first book of #1 New York Times bestselling novelist Karen Kingsbury's new series.","384 pages, Hardcover",Christian Fiction,"9,762 follower",932 reviews,207,358 (2%),461 (3%),"1,847 (13%)","3,896 (28%)","7,206 (52%)"
The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,"103,117","ratings4,151","September 1, 2003","The Zombie Survival Guide is your key to survival against the hordes of undead who may be stalking you right now. Fully illustrated and exhaustively comprehensive, this book covers everything you need to know, including how to understand zombie physiology and behavior, the most effective defense tactics and weaponry, ways to outfit your home for a long siege, and how to survive and adapt in any territory or terrain.Top 10 Lessons for Surviving a Zombie Attack 1. Organize before they rise! 2. They feel no fear, why should you?3. Use your head: cut off theirs.4. Blades don’t need reloading.5. Ideal protection = tight clothes, short hair.6. Get up the staircase, then destroy it. 7. Get out of the car, get onto the bike.8. Keep moving, keep low, keep quiet, keep alert!9. No place is safe, only safer. 10. The zombie may be gone, but the threat lives on. Don’t be carefree and foolish with your most precious asset—life. This book is your key to survival against the hordes of undead who may be stalking you right now without your even knowing it. The Zombie Survival Guide offers complete protection through trusted, proven tips for safeguarding yourself and your loved ones against the living dead. It is a book that can save your life.","272 pages, Paperback",Horror,"6,943 follower","4,151 reviews",89,"2,090 (2%)","7,204 (6%)","26,881 (26%)","34,382 (33%)","32,560 (31%)"
In the Bleak Midwinter,Julia Spencer-Fleming,"15,720","ratings1,786","March 4, 2002","Clare Fergusson, St. Alban's new priest, fits like a square peg in the conservative Episcopal parish at Millers Kill, New York. She is not just a ""lady,"" she's a tough ex-Army chopper pilot and nobody's fool. Then a newborn infant left at the church door brings her together with the town's Police Chief, Russ Van Alstyne, who's also ex-Army and a cynical good shepherd for the stray sheep of his hometown. Their search for the baby's mother quickly leads them into the secrets that shadow Millers Kill like the ever-present Adirondacks. What they discover is a world of trouble, an attraction to each other--and murder...","370 pages, Mass Market Paperback",Mystery,"1,732 follower","1,786 reviews",27,326 (2%),772 (4%),"3,537 (22%)","6,720 (42%)","4,365 (27%)"
