Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Club Dead,Charlaine Harris,"235,424","ratings6,036","First published April 29, 2003","Things between cocktail waitress Sookie and her vampire boyfriend Bill seem to be going excellently (apart from the small matter of him being undead) until he leaves town for a while. A long while. Bill's sinister boss Eric has an idea of where to find him, whisking her off to Jackson, Mississippi to mingle with the under-underworld at Club Dead. When she finally catches up with the errant vampire, he is in big trouble and caught in an act of serious betrayal. This raises serious doubts as to whether she should save him or start sharpening a few stakes of her own ..","274 pages, Mass Market Paperback",Fantasy,35.8k followers,"6,036 reviews",278 books35.8k followers,"2,239 (<1%)","8,359 (3%)","52,598 (22%)","92,342 (39%)","79,886 (33%)"
Moon Called,Patricia Briggs,"205,216","ratings10,095","First published January 31, 2006","Mercedes Thompson, aka Mercy, is a talented Volkswagen mechanic living in the Tri-Cities area of Washington. She also happens to be a walker, a magical being with the power to shift into a coyote at will. Mercy's next-door neighbor is a werewolf. Her former boss is a gremlin. And she's fixing a bus for a vampire. This is the world of Mercy Thompson, one that looks a lot like ours but is populated by those things that go bump in the night. And Mercy's connection to those things is about to get her into some serious hot water...","289 pages, Mass Market Paperback",Urban Fantasy,28.5k followers,"10,095 reviews",140 books28.5k followers,"4,689 (2%)","8,033 (3%)","32,282 (15%)","67,442 (32%)","92,770 (45%)"
Carnal: Somewhere Over 40 Winks,Rom LcO'Feer,"1,998",ratings13,"First published January 1, 2009","Have you heard of a place called Mong where the dream world intersects with the real world? At Mong, rules are easily bent and intuition often overwhelms logic. Desires go out of control and wishes come true in wrong ways. Once captured, monsters and villains from Mong are sent to the prison of Nightmare. A hideous serial killer manages to break out of the jail into the real world, terrifying the earthlings. A reporter from an obscure magazine company hunts the killer doggedly. Or is it the other way around? He has to find the clues about the killer before his girlfriend becomes the next victim. Time is dashing forward. In desperation, the reporter decides to cross the border of no return and climbs down into Mong. Little did he know what's waiting for him at that murky place.","222 pages, Paperback",Psychology,281 followers,13 reviews,5 books281 followers,217 (10%),229 (11%),389 (19%),587 (29%),576 (28%)
Possession of My Heart,Kia Carrington-Russell,"1,992",ratings24,"First published October 10, 2014","After the great fight between Tyran and Misfeata, Karla’s body is recovering. Misfeata has manipulated and possessed her body — now, she lies dormant. But for how long? Paul and Karla continue to venture into the unknown. Karla is in pursuit of her parents, as well as a cure for her body in which Shielder blood now resides. She must find a cure for herself both physically and mentally as she struggles with the morals of this very different world. As Karla tries to avoid the war, she inevitably drags Paul into dangerous circumstances. A rare Elemental Breather is after Karla and out for war, but why? Now, not only combating the Starkorfs, Karla must contend with the Elemental Breathers and her own fighting spirit. In this time of hardship, Lucas comes back into her life. He is also targeted by the strange Elemental Breather, Taskatae, who calls herself ‘Mother.’ After his betrayal, Karla must learn to trust him again as he reminds her who she truly is now. Can she survive the constant battles from not only the physical world but from within? For a while Misfeata is dormant; Karla must try to keep hidden her true feelings. Karla is in turmoil as she faces who may truly possess her heart.","258 pages, Paperback",author-review,538 followers,24 reviews,41 books538 followers,224 (11%),223 (11%),377 (18%),559 (28%),609 (30%)
Fall of Giants,Ken Follett,"321,397","ratings16,061","First published September 28, 2010","This is an epic of love, hatred, war and revolution. This is a huge novel that follows five families through the world-shaking dramas of the First World War, the Russian Revolution, and the struggle for votes for women.
It is 1911. The Coronation Day of King George V. The Williams, a Welsh coal-mining family is linked by romance and enmity to the Fitzherberts, aristocratic coal-mine owners. Lady Maud Fitzherbert falls in love with Walter von Ulrich, a spy at the German Embassy in London. Their destiny is entangled with that of an ambitious young aide to U.S. President Woodrow Wilson and to two orphaned Russian brothers, whose plans to emigrate to America fall foul of war, conscription and revolution. In a plot of unfolding drama and intriguing complexity, ""Fall Of Giants"" moves seamlessly from Washington to St Petersburg, from the dirt and danger of a coal mine to the glittering chandeliers of a palace, from the corridors of power to the bedrooms of the mighty.","985 pages, Hardcover",Historical Fiction,53.7k followers,"16,061 reviews",439 books53.7k followers,"3,644 (1%)","7,909 (2%)","36,755 (11%)","108,780 (33%)","164,309 (51%)"
Houdini Heart,Ki Longfellow,"5,470",ratings228,"First published April 25, 2011","HOUDINI HEART harkens back to the masters of suspenseful supernatural Poe, Lovecraft, Shirley Jackson, but speaks with a wholly fresh voice. Once caught in its pages, there's no escaping Longfellow's terrible tale. Weeks ago, she was one of Hollywood's biggest writers, wed to one of its greatest stars. The doting mother of their golden child. But now? She's alone, tortured by a horrifying secret no woman could bear. Pursued by those she can't outrun, anguished by a guilt she can't endure, and driven close to madness, she flees to the one place she's ever called a small town in Vermont where River House still stands. To a child, the splendid hotel was mysterious and magical and all its glamorous guests knew delicious secrets.Cocooned in its walls, she will write one last book. Her atonement? Or her suicide note? But life is never as you dream it, and River House isn't what she'd always imagined it was. Intense, literary, and harrowing, Houdini Heart is a tale of bone-chilling horror, emotional torment, and psychological terror. Gripped by River House, trapped in an aging hotel of mirrors only Houdini could escape, how much can haunt a mind before it too is only a thing once imagined? ""A haunting and disturbing journey through the psyche.""—Erika Mailman, Author of ""The Witch's Trinity""","254 pages, Paperback",Horror,"1,214 followers",228 reviews,"17 books1,214 followers",455 (8%),459 (8%),776 (14%),"1,613 (29%)","2,167 (39%)"
Fragile Things: Short Fictions and Wonders,Neil Gaiman,"69,500","ratings4,549","First published September 25, 2006","A mysterious circus terrifies an audience for one extraordinary performance before disappearing into the night, taking one of the spectators along with it . . . In a novella set two years after the events of American Gods, Shadow pays a visit to an ancient Scottish mansion, and finds himself trapped in a game of murder and monsters . . . In a Hugo Award-winning short story set in a strangely altered Victorian England, the great detective Sherlock Holmes must solve a most unsettling royal murder . . . Two teenage boys crash a party and meet the girls of their dreams—and nightmares . . . In a Locus Award-winning tale, the members of an exclusive epicurean club lament that they've eaten everything that can be eaten, with the exception of a legendary, rare, and exceedingly dangerous Egyptian bird . . . Such marvelous creations and more—including a short story set in the world of The Matrix, and others set in the worlds of gothic fiction and children's fiction—can be found in this extraordinary collection, which showcases Gaiman's storytelling brilliance as well as his terrifyingly entertaining dark sense of humor. By turns delightful, disturbing, and diverting, Fragile Things is a gift of literary enchantment from one of the most unique writers of our time.","360 pages, Hardcover",Fantasy,313k followers,"4,549 reviews","2,139 books313k followers","1,106 (1%)","3,151 (4%)","14,610 (21%)","29,221 (42%)","21,412 (30%)"
The Tiger's Wife,Téa Obreht,"99,283","ratings11,384","First published March 8, 2011","Weaving a brilliant latticework of family legend, loss, and love, Téa Obreht, the youngest of The New Yorker’s twenty best American fiction writers under forty, has spun a timeless novel that will establish her as one of the most vibrant, original authors of her generation.In a Balkan country mending from years of conflict, Natalia, a young doctor, arrives on a mission of mercy at an orphanage by the sea. By the time she and her lifelong friend Zóra begin to inoculate the children there, she feels age-old superstitions and secrets gathering everywhere around her. Secrets her outwardly cheerful hosts have chosen not to tell her. Secrets involving the strange family digging for something in the surrounding vineyards. Secrets hidden in the landscape itself.But Natalia is also confronting a private, hurtful mystery of her own: the inexplicable circumstances surrounding her beloved grandfather’s recent death. After telling her grandmother that he was on his way to meet Natalia, he instead set off for a ramshackle settlement none of their family had ever heard of and died there alone. A famed physician, her grandfather must have known that he was too ill to travel. Why he left home becomes a riddle Natalia is compelled to unravel. Grief struck and searching for clues to her grandfather’s final state of mind, she turns to the stories he told her when she was a child. On their weeklytrips to the zoo he would read to her from a worn copy of Rudyard Kipling’s The Jungle Book, which he carried with him everywhere; later, he told her stories of his own encounters over many years with “the deathless man,” a vagabond who claimed to be immortal and appeared never to age. But the most extraordinary story of all is the one her grandfather never told her, the one Natalia must discover for herself. One winter during the Second World War, his childhood village was snowbound, cut off even from the encroaching German invaders but haunted by another, fierce presence: a tiger who comes ever closer under cover of darkness. “These stories,” Natalia comes to understand, “run like secret rivers through all the other stories” of her grandfather’s life. And it is ultimately within these rich, luminous narratives that she will find the answer she is looking for.","338 pages, Hardcover",Fiction,"1,448 followers","11,384 reviews","13 books1,448 followers","5,154 (5%)","13,600 (13%)","31,764 (31%)","32,195 (32%)","16,570 (16%)"
Suzanne's Diary for Nicholas,James Patterson,"149,949","ratings5,358","First published January 1, 2001","Beautifully captures the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.James Patterson has written a love story!--a powerfully moving and suspenseful novel about families, loss, new love, and hope. Katie Wilkinson has found her perfect man at last. He's a writer, a house painter, an original thinker--everything she's imagined she wanted in a partner. But one day, without explanation, he disappears from her life, leaving behind only a diary for her to read. This diary is a love letter written by a new mother named Suzanne for her baby son, Nicholas. In it she pours out her heart about how she and the boy's father met, about her hopes for marriage and family, and about the unparalleled joy that having a baby has brought into her life. As Katie reads this touching document, it becomes clear that the lover who has just left her is the husband and father in this young family. She reads on, filled with terror and hope, as she struggles to understand what has happened--and whether her new love has a prayer of surviving. Written with James Patterson's perfect pitch for emotion and suspense, Suzanne's Diary for Nicholas captures beautifully the joys of a new family as it builds to an overwhelmingly moving climax. This is an unforgettable love story, at once heartbreaking and full of hope.","289 pages, Mass Market Paperback",Romance,345k followers,"5,358 reviews","1,591 books345k followers","2,690 (1%)","6,407 (4%)","24,643 (16%)","45,515 (30%)","70,694 (47%)"
Change of Heart,Jodi Picoult,"119,073","ratings7,210","First published March 4, 2008","The acclaimed #1 ""New York Times"" bestselling author presents a spellbinding tale of a mother's tragic loss and one man's last chance at gaining salvation.Can we save ourselves, or do we rely on others to do it? Is what we believe always the truth?One moment June Nealon was happily looking forward to years full of laughter and adventure with her family, and the next, she was staring into a future that was as empty as her heart. Now her life is a waiting game. Waiting for time to heal her wounds, waiting for justice. In short, waiting for a miracle to happen.For Shay Bourne, life holds no more surprises. The world has given him nothing, and he has nothing to offer the world. In a heartbeat, though, something happens that changes everything for him. Now, he has one last chance for salvation, and it lies with June's eleven-year-old daughter, Claire. But between Shay and Claire stretches an ocean of bitter regrets, past crimes, and the rage of a mother who has lost her child.Would you give up your vengeance against someone you hate if it meant saving someone you love? Would you want your dreams to come true if it meant granting your enemy's dying wish?Once again, Jodi Picoult mesmerizes and enthralls readers with this story of redemption, justice, and love.","448 pages, Hardcover",Fiction,80k followers,"7,210 reviews",107 books80k followers,"1,906 (1%)","6,052 (5%)","27,407 (23%)","45,487 (38%)","38,221 (32%)"
An Echo in the Bone,Diana Gabaldon,"151,651","ratings7,514","First published September 22, 2009","The seventh volume in bestselling author Diana Gabaldon’s epic Outlander saga is a masterpiece of historical fiction featuring Jamie and Claire, from one of the genre’s most popular and beloved authors.Jamie Fraser, erstwhile Jacobite and reluctant rebel, knows three things about the American rebellion: the Americans will win, unlikely as that seems in 1778; being on the winning side is no guarantee of survival; and he’d rather die than face his illegitimate son — a young lieutenant in the British Army — across the barrel of a gun. Fraser’s time-travelling wife, Claire, also knows a couple of things: that the Americans will win, but that the ultimate price of victory is a mystery. What she does believe is that the price won’t include Jamie’s life or happiness — not if she has anything to say.Claire’s grown daughter Brianna, and her husband, Roger, watch the unfolding of Brianna’s parents’ history — a past that may be sneaking up behind their own family.","820 pages, Hardcover",Historical Fiction,177k followers,"7,514 reviews",262 books177k followers,984 (<1%),"2,446 (1%)","14,550 (9%)","44,462 (29%)","89,209 (58%)"
The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,"164,314","ratings5,810","First published January 1, 2006","The Audacity of Hope is Barack Obama's call for a new kind of politics—a politics that builds upon those shared understandings that pull us together as Americans. Lucid in his vision of America's place in the world, refreshingly candid about his family life and his time in the Senate, Obama here sets out his political convictions and inspires us to trust in the dogged optimism that has long defined us and that is our best hope going forward.","375 pages, Hardcover",Nonfiction,19.9k followers,"5,810 reviews",291 books19.9k followers,"9,102 (5%)","9,604 (5%)","35,793 (21%)","56,340 (34%)","53,475 (32%)"
Inferno,Dan       Brown,"547,905","ratings39,255","First published May 14, 2013","Harvard professor of symbology Robert Langdon awakens in an Italian hospital, disoriented and with no recollection of the past thirty-six hours, including the origin of the macabre object hidden in his belongings. With a relentless female assassin trailing them through Florence, he and his resourceful doctor, Sienna Brooks, are forced to flee. Embarking on a harrowing journey, they must unravel a series of codes, which are the work of a brilliant scientist whose obsession with the end of the world is matched only by his passion for one of the most influential masterpieces ever written, Dante Alighieri's The Inferno.  Dan Brown has raised the bar yet again, combining classical Italian art, history, and literature with cutting-edge science in this sumptuously entertaining thriller.","463 pages, Hardcover",Fiction,101k followers,"39,255 reviews",395 books101k followers,"10,186 (1%)","35,008 (6%)","130,369 (23%)","204,766 (37%)","167,576 (30%)"
Inherent Vice,Thomas Pynchon,"34,299","ratings2,995","First published August 1, 2009","Part noir, part psychedelic romp, all Thomas Pynchon - private eye Doc Sportello comes, occasionally, out of a marijuana haze to watch the end of an era as free love slips away and paranoia creeps in with the L.A. fogIt's been awhile since Doc Sportello has seen his ex-girlfriend, Shasta Fay. Suddenly out of nowhere she shows up with a story about a plot to kidnap a billionaire land developer whom she just happens to be in love with. Easy for her to say. It's the tail end of the psychedelic sixties in L.A., and Doc knows that ""love"" is another of those words going around at the moment, like ""trip"" or ""groovy,"" except that this one usually leads to trouble. Despite which he soon finds himself drawn into a bizarre tangle of motives and passions whose cast of characters includes surfers, hustlers, dopers and rockers, a murderous loan shark, a tenor sax player working undercover, an ex-con with a swastika tattoo and a fondness for Ethel Merman, and a mysterious entity known as the Golden Fang, which may only be a tax dodge set up by some dodgy dentists.In this lively yarn, Thomas Pynchon, working in an unaccustomed genre, provides a classic illustration of the principle that if you can remember the sixties, you weren't there . . . or . . . if you were there, then you . . . or, wait, is it . . .hang on. . .what","369 pages, Hardcover",Fiction,"6,396 followers","2,995 reviews","58 books6,396 followers",926 (2%),"2,382 (6%)","8,456 (24%)","14,218 (41%)","8,317 (24%)"
Circe,Madeline Miller,"1,028,594","ratings100,147","First published April 10, 2018","In the house of Helios, god of the sun and mightiest of the Titans, a daughter is born. But Circe is a strange child--neither powerful like her father nor viciously alluring like her mother. Turning to the world of mortals for companionship, she discovers that she does possess power: the power of witchcraft, which can transform rivals into monsters and menace the gods themselves.Threatened, Zeus banishes her to a deserted island, where she hones her occult craft, tames wild beasts, and crosses paths with many of the most famous figures in all of mythology, including the Minotaur, Daedalus and his doomed son Icarus, the murderous Medea, and, of course, wily Odysseus.But there is danger, too, for a woman who stands alone, and Circe unwittingly draws the wrath of both men and gods, ultimately finding herself pitted against one of the most terrifying and vengeful of the Olympians. To protect what she loves most, Circe must summon all her strength and choose, once and for all, whether she belongs with the gods she is born from or with the mortals she has come to love.","393 pages, Hardcover",Fantasy,69k followers,"100,147 reviews",17 books69k followers,"10,951 (1%)","30,314 (2%)","140,145 (13%)","368,565 (35%)","478,619 (46%)"
Rooftops of Tehran,Mahbod Seraji,"10,516","ratings1,067","First published October 1, 2009","From ""a striking new talent""(Sandra Dallas, author of Tallgrass) comes an unforgettable debut novel of young love and coming of age in an Iran headed toward revolution. In this poignant, eye-opening and emotionally vivid novel, Mahbod Seraji lays bare the beauty and brutality of the centuries-old Persian culture, while reaffirming the human experiences we all share. In a middle-class neighborhood of Iran's sprawling capital city, 17-year-old Pasha Shahed spends the summer of 1973 on his rooftop with his best friend Ahmed, joking around one minute and asking burning questions about life the next. He also hides a secret love for his beautiful neighbor Zari, who has been betrothed since birth to another man. But the bliss of Pasha and Zari's stolen time together is shattered when Pasha unwittingly acts as a beacon for the Shah's secret police. The violent consequences awaken him to the reality of living under a powerful despot, and lead Zari to make a shocking choice...","348 pages, Paperback",Historical Fiction,333 followers,"1,067 reviews",4 books333 followers,344 (3%),590 (5%),"1,980 (18%)","3,936 (37%)","3,666 (34%)"
All Together Dead,Charlaine Harris,"200,479","ratings3,934","First published May 1, 2007","Louisiana cocktail waitress Sookie Stackhouse has her hands full dealing with every sort of undead and paranormal creature imaginable. And after being betrayed by her longtime vampire love, Sookie must not only deal with a new man in her life—the shapeshifter Quinn—but also contend with the long-planned vampire summit.  The summit is a tense situation. The vampire queen of Louisiana is in a precarious position, her power base weakened by hurricane damage to New Orleans. And there are some vamps who would like to finish what nature started. Soon, Sookie must decide what side she'll stand with. And her choice may mean the difference between survival and all-out catastrophe.And with HBO's launching of an all-new show, True Blood, based on the Southern Vampire novels, the demand for Charlaine Harris and Sookie Stackhouse is bigger than ever.","336 pages, Hardcover",Fantasy,35.8k followers,"3,934 reviews",278 books35.8k followers,"1,624 (<1%)","6,827 (3%)","43,224 (21%)","76,724 (38%)","72,080 (35%)"
Dark Places,Gillian Flynn,"744,679","ratings43,660","First published January 1, 2009","Libby Day was just seven years old when her evidence put her fifteen-year-old brother behind bars.Since then, she has been drifting. But when she is contacted by a group who are convinced of Ben's innocence, Libby starts to ask questions she never dared to before. Was the voice she heard her brother's? Ben was a misfit in their small town, but was he capable of murder? Are there secrets to uncover at the family farm or is Libby deluding herself because she wants her brother back?She begins to realise that everyone in her family had something to hide that day... especially Ben. Now, twenty-four years later, the truth is going to be even harder to find.Who did massacre the Day family?","424 pages, Hardcover",Mystery,87.5k followers,"43,660 reviews",27 books87.5k followers,"11,239 (1%)","34,065 (4%)","165,538 (22%)","304,179 (40%)","229,658 (30%)"
Poison Study,Maria V. Snyder,"164,719","ratings13,554","First published September 27, 2005","Choose: A quick death… or slow poison...About to be executed for murder, Yelena is offered an extraordinary reprieve. She'll eat the best meals, have rooms in the palace—and risk assassination by anyone trying to kill the Commander of Ixia.And so Yelena chooses to become a food taster. But the chief of security, leaving nothing to chance, deliberately feeds her Butterfly's Dust—and only by appearing for her daily antidote will she delay an agonizing death from the poison.As Yelena tries to escape her new dilemma, disasters keep mounting. Rebels plot to seize Ixia and Yelena develops magical powers she can't control. Her life is threatened again and choices must be made. But this time the outcomes aren't so clear...","427 pages, Paperback",Fantasy,17.1k followers,"13,554 reviews",48 books17.1k followers,"3,110 (1%)","7,060 (4%)","27,399 (16%)","60,124 (36%)","67,026 (40%)"
