Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
I Am Thunder,Muhammad    Khan,"1,303",ratings263,"January 25, 2018","I Am Thunder is the Branford Boase Award-winning debut YA novel which questions how far you'll go to stand up for what you believe.Fifteen-year-old Muzna Saleem is used to being invisible. So no one is more surprised than her when Arif Malik, the hottest boy in school, takes a sudden interest.But Arif is hiding a terrible secret and, as they begin to follow a dark path, Muzna faces an impossible keep quiet and betray her beliefs, or speak out and betray her heart.Muhammad Khan's stunning, multi-award winning YA writing gets right to the centre of what it means to be an urban teenager today.'An uplifting, empowering novel with hope at its heart' Observer Children's Book of the Week'Funny and clever - a perspective long overdue in British fiction' Alex Wheatle, author of Crongton Knights'This one is special . . . punches well above the weight of most debuts' The Times'This assured, hopeful debut feels unprecedented and essential' Guardian","321 pages, Kindle Edition",Young Adult,61 follower,263 reviews,7,64 (4%),113 (8%),303 (23%),412 (31%),411 (31%)
The Heartbeat of Wounded Knee: Native America from 1890 to the Present,David Treuer,"5,849",ratings922,"January 22, 2019","A sweeping history--and counter-narrative--of Native American life from the Wounded Knee massacre to the present.The received idea of Native American history--as promulgated by books like Dee Brown's mega-bestselling 1970 Bury My Heart at Wounded Knee--has been that American Indian history essentially ended with the 1890 massacre at Wounded Knee. Not only did one hundred fifty Sioux die at the hands of the U. S. Cavalry, the sense was, but Native civilization did as well. Growing up Ojibwe on a reservation in Minnesota, training as an anthropologist, and researching Native life past and present for his nonfiction and novels, David Treuer has uncovered a different narrative. Because they did not disappear--and not despite but rather because of their intense struggles to preserve their language, their traditions, their families, and their very existence--the story of American Indians since the end of the nineteenth century to the present is one of unprecedented resourcefulness and reinvention. In The Heartbeat of Wounded Knee, Treuer melds history with reportage and memoir. Tracing the tribes' distinctive cultures from first contact, he explores how the depredations of each era spawned new modes of survival. The devastating seizures of land gave rise to increasingly sophisticated legal and political maneuvering that put the lie to the myth that Indians don't know or care about property. The forced assimilation of their children at government-run boarding schools incubated a unifying Native identity. Conscription in the US military and the pull of urban life brought Indians into the mainstream and modern times, even as it steered the emerging shape of self-rule and spawned a new generation of resistance. The Heartbeat of Wounded Knee is the essential, intimate story of a resilient people in a transformative era.","512 pages, Hardcover",History,393 follower,922 reviews,12,27 (<1%),129 (2%),759 (12%),"2,478 (42%)","2,456 (41%)"
Diabolical,Cynthia Leitich Smith,"1,041",ratings103,"January 24, 2012","When ""slipped"" angel Zachary and his werewolf pal, Kieren, are summoned under suspicious circumstances to a mysterious New England boarding school, they quickly find themselves in a hellish lockdown with an intriguing assortment of secretive, hand-picked ""students"". Plagued by demon dogs, hallucinatory wall décor, a sadistic instructor, and a legendary fire-breathing monster, will they somehow manage to escape? Or will the devil have his due?Best-selling author Cynthia Leitich Smith unites heroes from the previous three novels in the Tantalize Series - including Zachary's girl, Miranda, and Kieren's love, Quincie - along with a fascinating cast of all-new characters for a suspenseful, action-packed clash between the forces of heaven and hell.","349 pages, Hardcover",Young Adult,"1,213 follower",103 reviews,33,19 (1%),56 (5%),227 (21%),353 (33%),386 (37%)
The Holiday Swap,Maggie Knox,"60,143","ratings8,405","September 30, 2021","A feel-good, holiday-themed romantic comedy about identical twins who switch lives in the days leading up to Christmas--perfect for fans of Christina Lauren's In a Holidaze and Josie Silver's One Day in December. All they want for Christmas is a different life. When chef Charlie Goodwin gets hit on the head on the L.A. set of her reality baking show, she loses a lot more than consciousness; she also loses her ability to taste and smell--both critical to her success as show judge. Meanwhile, Charlie's identical twin, Cass, is frantically trying to hold her own life together back in their quaint mountain hometown while running the family's bustling bakery and dealing with her ex, who won't get the memo that they're over. With only days until Christmas, a desperate Charlie asks Cass to do something they haven't done since they were kids: switch places. Looking for her own escape from reality, Cass agrees. But temporarily trading lives proves more complicated than they imagined, especially when rugged firefighter Jake Greenman and gorgeous physician's assistant Miguel Rodriguez are thrown into the mix. Will the twins' identity swap be a recipe for disaster, or does it have all the right ingredients for getting their lives back on track?","351 pages, Kindle Edition",Christmas,626 follower,"8,405 reviews",3,859 (1%),"4,566 (7%)","22,023 (36%)","24,311 (40%)","8,384 (13%)"
"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell,"27,981","ratings2,602","January 1, 2011","Millions of Christians have struggled with how to reconcile God's love and God's judgment: Has God created billions of people over thousands of years only to select a few to go to heaven and everyone else to suffer forever in hell? Is this acceptable to God? How is this ""good news""?Troubling questions—so troubling that many have lost their faith because of them. Others only whisper the questions to themselves, fearing or being taught that they might lose their faith and their church if they ask them out loud.But what if these questions trouble us for good reason? What if the story of heaven and hell we have been taught is not, in fact, what the Bible teaches? What if what Jesus meant by heaven, hell, and salvation are very different from how we have come to understand them?What if it is God who wants us to face these questions?Author, pastor, and innovative teacher Rob Bell presents a deeply biblical vision for rediscovering a richer, grander, truer, and more spiritually satisfying way of understanding heaven, hell, God, Jesus, salvation, and repentance. The result is the discovery that the ""good news"" is much, much better than we ever imagined.Love wins.","202 pages, Hardcover",Nonfiction,"1,575 follower","2,602 reviews",99,"2,718 (9%)","2,300 (8%)","5,586 (19%)","8,720 (31%)","8,657 (30%)"
24 Hours in Nowhere,Dusti Bowling,"2,615",ratings449,"September 4, 2018","When you come from Nowhere, can you ever really make it anywhere? Author Dusti Bowling (Insignificant Events in the Life of a Cactus) returns to the desert to create a gripping story about friendship, hope, and finding the power we all have within ourselves.​   Welcome to Nowhere, Arizona, the least livable town in the United States. For Gus, a bright 13-year-old with dreams of getting out and going to college, life there is made even worse by Bo Taylor, Nowhere’s biggest, baddest bully. When Bo tries to force Gus to eat a dangerously spiny cactus, Rossi Scott, one of the best racers in Nowhere, comes to his rescue—but in return she has to give Bo her prized dirt bike. Determined to buy it back, Gus agrees to go searching for gold in Dead Frenchman Mine, joined by his old friends Jessie Navarro and Matthew Dufort, and Rossi herself. As they hunt for treasure, narrowly surviving everything from cave-ins to mountain lions, they bond over shared stories of how hard life in Nowhere is—and they realize this adventure just may be their way out.","260 pages, Hardcover",Middle Grade,"1,089 follower",449 reviews,15,14 (<1%),81 (3%),431 (16%),"1,117 (42%)",972 (37%)
True Friendship,Vaughan Roberts,647,ratings78,"November 25, 2013","In a culture where online communications and communities can be set up in seconds, it is striking that loneliness is still rampant. Even in the church, a place where we might hope for an oasis of love and acceptance, we can find interactions awkward and superficial. It is for this reason that Vaughan Roberts takes us back to the Bible, and challenges us to consider our need for true friendship. He is both honest and clear in his approach as he shows us that knowing and being known by God is the hope we need to begin to deal with the sickness of our self love society. So whatever the state of your friendships, take heart and take hold of this book because as you do, you'll see that we can live out our true humanity as we sacrificially love others for God's glory. Each chapter includes thoughtful reflection and discussion questions to help change us as we read, as well as practical suggestions for how we can make a real difference to our friendships.","96 pages, Paperback",Christian,82 follower,78 reviews,43,0 (0%),16 (2%),111 (17%),289 (44%),231 (35%)
Baghdad Burning II: More Girl Blog from Iraq,Riverbend,160,ratings19,"September 1, 2006","Riverbend, the young Iraqi woman whose “articulate, even poetic prose packs an emotional punch,” continues her blog from her hometown of Baghdad ( The New York Times ).Riverbend, the pseudonymous recipient of a Lettre Ulysses Award for the Art of Literary Reportage, continues her chronicle of daily life in occupied Baghdad. Drawn from her popular blog, this volume spans from October 2004 through March 2006.In her distinctively wry yet urgent prose Riverbend, now 27, tells of life in a middle-class, secular, mixed Shia-Sunni family. She describes the attacks she sees on TV, raids in her neighborhood, fuel shortages, rolling blackouts, and water shortages, all while offering insightful critiques of the Iraqi draft constitution and American Media. Riverbend reveals how, for the first time in her life, she feels lesser due to her gender.Dispelling reductive, media-driven stereotypes, she explains that most Iraqis are tolerant people, prefer secular to religious government, oppose a civil war, and desperately want the occupation to end.","240 pages, Paperback",Nonfiction,16 follower,19 reviews,11,3 (1%),1 (<1%),24 (15%),54 (33%),78 (48%)
The Electric Michelangelo,Sarah Hall,"2,537",ratings316,"March 18, 2004","Opening on the windswept front of Morecambe Bay, on the remote north-west coast of England, The Electric Michelangelo is a novel of love, loss and the art of tattooing.In the uniquely sensuous and lyrical prose that has already become her trademark, Sarah Hall's remarkable new novel tells the story of Cy Parks, from his childhood years spent in a seaside guest house for consumptives with his mother, Reeda, to his apprenticeship as a tattoo-artist with Eliot Riley - a scraper with a reputation as a Bolshevik and a drinker to boot.His skills acquired and a thirst for experience burning within him, Cy departs for America and the riotous world of the Coney Island boardwalk, where he sets up his own business as 'The Electric Michelangelo'. In this carnival environment of roller-coasters and freak-shows, while the crest of the Edwardian amusement industry wave is breaking, Cy becomes enamoured with Grace, a mysterious East European immigrant and circus performer who commissions him to cover her body entirely with tattooed eyes.Hugely atmospheric, exotic, and familiar, The Electric Michelangelo is a love story and an exquisitely rendered portrait of seaside resorts on opposite sides of the Atlantic by one of the most uniquely talented novelists of her generation.","340 pages, Paperback",Fiction,579 follower,316 reviews,47,92 (3%),254 (10%),766 (30%),840 (33%),585 (23%)
Body Double,Tess Gerritsen,"57,052","ratings2,233","August 17, 2004","Boston medical examiner Dr. Maura Isles literally meets her match–and must face a savage serial killer and shattering personal revelations–in the brilliant new novel of suspense by the New York Times bestselling author of The Surgeon and The Sinner .Dr. Maura Isles makes her living dealing with death. As a pathologist in a major metropolitan city, she has seen more than her share of corpses every day–many of them victims of violent murder. But never before has her blood run cold, and never has the grim expression “dead ringer” rung so terrifyingly true. Because never before has the lifeless body on the medical examiner’s table been her own.Yet there can be no denying the mind-reeling evidence before her shocked eyes and those of her colleagues, including Detective Jane the woman found shot to death outside Maura’s home is the mirror image of Maura, down to the most intimate physical nuances. Even more chilling is the discovery that they share the same birth date and blood type. For the stunned Maura, an only child, there can be just one explanation. And when a DNA test confirms that Maura’s mysterious doppelgänger is in fact her twin sister, an already bizarre murder investigation becomes a disturbing and dangerous excursion into a past full of dark secrets.Searching for answers, Maura is drawn to a seaside town in Maine where other horrifying surprises await. But perhaps more frightening, an unknown murderer is at large on a cross-country killing spree. To stop the massacre and uncover the twisted truth about her own roots, Maura must probe her first living the mother that she never knew . . . an icy and cunning woman who could be responsible for giving Maura life–and who just may have a plan to take it away.","432 pages, Paperback",Mystery,18.5k follower,"2,233 reviews",190,354 (<1%),"1,129 (1%)","9,054 (15%)","23,798 (41%)","22,717 (39%)"
"Sultana: Surviving the Civil War, Prison, and the Worst Maritime Disaster in American History",Alan Huffman,255,ratings42,"January 1, 2009","“One of the most riveting war stories I have ever read….Huffman’s smooth, intimate prose ushers you through this nightmare as if you were living it yourself.”—Sebastian Junger, author of The Perfect Storm   The dramatic true story of the worst maritime disaster in U.S. history, Alan Huffman’s Sultana brings to breathtaking life a tragic, long forgotten event in America’s Civil War—the sinking of the steamship Sultana and the loss of 1,700 lives, mostly Union soldiers returning home from Confederate prison camps. A gripping account that reads like a nonfiction Cold Mountain, Sultana is powerful, moving, rich in irony and fascinating historical detail—a story no history aficionado or Civil War buff will want to miss.","300 pages, Hardcover",History,20 follower,42 reviews,8,3 (1%),19 (7%),68 (26%),101 (39%),64 (25%)
Palestine,Joe Sacco,"18,452","ratings1,388","January 1, 1996","Prior to Safe Area Gorazde: The War In Eastern Bosnia 1992-1995—Joe Sacco's breakthrough novel of graphic journalism—the acclaimed author was best known for Palestine, a two-volume graphic novel that won an American Book Award in 1996.Fantagraphics Books is pleased to present the first single-volume collection of this landmark of journalism and the art form of comics.Based on several months of research and an extended visit to the West Bank and Gaza Strip in the early 1990s (where he conducted over 100 interviews with Palestinians and Jews), Palestine was the first major comics work of political and historical nonfiction by Sacco, whose name has since become synonymous with this graphic form of New Journalism. Like Safe Area Gorazde, Palestine has been favorably compared to Art Spiegelman's Pulitzer Prize-winning Maus for its ability to brilliantly navigate such socially and politically sensitive subject matter within the confines of the comic book medium.Sacco has often been called the first comic book journalist, and he is certainly the best. This edition of Palestine also features an introduction from renowned author, critic, and historian Edward Said (Peace and Its Discontents and The Question of Palestine), one of the world's most respected authorities on the Middle Eastern conflict.","288 pages, Paperback",Graphic Novels,"1,335 follower","1,388 reviews",71,319 (1%),579 (3%),"2,352 (12%)","6,569 (35%)","8,633 (46%)"
"TheLittle White Car by Rhodes, Danuta de ( Author ) ON Jun-28-2004, Paperback",Danuta de Rhodes,464,ratings52,"January 1, 2004","When a concept album by The Sofia Experimental Breadboard Octet sparks a relationship-breaking argument, Veronique jumps into her little white Fiat and drives off into the night - straight into an incident with global ramifications.","272 pages, Paperback",Fiction,1 book4 follower,52 reviews,1,17 (3%),61 (13%),157 (33%),159 (34%),70 (15%)
Men and Cartoons: Stories,Jonathan Lethem,"2,862",ratings251,"November 1, 2004","A boozy ex-military captain trapped in a mysterious vessel searches for his runaway son, an aging superhero settles into academia, and a professional ""dystopianist"" receives a visit from a suicidal sheep. Men and Cartoons contains eleven fantastical, amusing, and moving stories written in a dizzying array of styles that shows the remarkable range and power of Lethem's vision. Sometimes firmly grounded in reality, and other times spinning off into utterly original imaginary worlds, this book brings together marvelous characters with incisive social commentary and thought provoking allegories.        A visionary and creative collection that only Jonathan Lethem could have produced, the Vintage edition features two stories not published in the hardcover edition, ""The Shape We're In"" and ""Interview with the Crab.""","229 pages, Paperback",Short Stories,"2,503 follower",251 reviews,225,42 (1%),283 (9%),"1,183 (41%)","1,036 (36%)",318 (11%)
For a Few Demons More,Kim Harrison,"58,161","ratings1,506","March 20, 2007","Despite dating one vampire and living with another, Rachel Morgan has stayed ahead of trouble until now. A serial killer stalks the Hollows, claims victims across society, and ignites a vicious Inderland gang war. Rachel hides an ancient artifact that could stop the killer or start a battle to the death among supernatural races of Cincinnati. Every action has its price. When the vampire master Piscary is set free and the demonic Algaliarept dares to walk openly under the sun, even Rachel Morgan can't hide forever.","456 pages, Hardcover",Urban Fantasy,18k follower,"1,506 reviews",88,371 (<1%),"1,017 (1%)","7,361 (12%)","20,126 (34%)","29,286 (50%)"
