Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Love Does: Discover a Secretly Incredible Life in an Ordinary World,Bob Goff,"88,190","ratings5,158","January 1, 2012","Now a New York Times Bestseller!As a college student he spent 16 days in the Pacific Ocean with five guys and a crate of canned meat. As a father he took his kids on a world tour to eat ice cream with heads of state. He made friends in Uganda, and they liked him so much he became the Ugandan consul. He pursued his wife for three years before she agreed to date him. His grades weren't good enough to get into law school, so he sat on a bench outside the Dean's office for seven days until they finally let him enroll.Bob Goff has become something of a legend, and his friends consider him the world's best-kept secret. Those same friends have long insisted he write a book. What follows are paradigm shifts, musings, and stories from one of the world's most delightfully engaging and winsome people. What fuels his impact? Love. But it's not the kind of love that stops at thoughts and feelings. Bob's love takes action. Bob believes Love Does.When Love Does, life gets interesting. Each day turns into a hilarious, whimsical, meaningful chance that makes faith simple and real. Each chapter is a story that forms a book, a life. And this is one life you don't want to miss.Light and fun, unique and profound, the lessons drawn from Bob's life and attitude just might inspire you to be secretly incredible, too.","224 pages, Paperback",Christian,"2,462 follower","5,158 reviews",83,"1,299 (1%)","3,110 (3%)","11,001 (12%)","24,420 (27%)","48,360 (54%)"
Paid For: My Journey Through Prostitution,Rachel Moran,"1,633",ratings204,"January 13, 2013","An astonishingly brave memoir of life in prostitution and its lingering influence on a woman’s psyche and life.“The best work by anyone on prostitution ever, Rachel Moran’s Paid For fuses the memoirist’s lived poignancy with the philosopher’s conceptual sophistication. The result is riveting, compelling, incontestable. Impossible to put down. This book provides all anyone needs to know about the reality of prostitution in moving, insightful prose that engages and disposes of every argument ever raised in its favor.” —Catharine A. MacKinnon, law professor, University of Michigan and Harvard UniversityBorn to mentally unstable parents, Rachel Moran left home at the age of fourteen. Being homeless, she became prostituted to survive. With intelligence and empathy, she describes the fears she and others had working on the streets and in the brothels. Moran also speaks to the psychological damage that accompanies prostitution and the estrangement from one’s body. At the age of twenty-two, Moran escaped prostitution. She has since become a writer and an abolitionist activist.","320 pages, Paperback",Nonfiction,36 follower,204 reviews,8,56 (3%),133 (8%),317 (19%),500 (30%),627 (38%)
Cloak of Scarlet,Melanie Dickerson,600,ratings166,"August 15, 2023","She was an orphan of no importance . . .Violet Lambton never imagined herself as anything but average. Adopted as a young child, she’s content with her comfortable life in her small medieval town with her faith, her books, and her baking . . . and the vivid red cloak her grandmother gifted her. Her one dream: to find a love that is pure and true. Then, her beloved grandmother is robbed by the villainous Baron Dunham. Outraged, Violet finds herself in the midst of the action and determines to put an end to the evil baron’s mistreatment of the hardworking people.He was an ordinary knight serving the baron . . .Sir Merek, a knight in the service of Baron Dunham, has pledged his life to fighting injustice and defending the weak. But when he encounters the spirited and beautiful Violet and discovers the depths of the baron’s treachery, he realizes that serving his employer is not serving the kingdom—and so he sets out on a daring journey to go behind the baron’s back to expose his deceitfulness to the king.Suddenly the kingdom depends on both of them.But before Merek and Violet can act to bring the corruption to light, Violet is captured and brought directly to Dunham—where she shockingly discovers a secret that shakes her entire world . . . and the future she dreams of. Thrown together in the baron’s quarters in a race against time to save the lives of their loved ones and themselves, Violet and Merek must learn to trust each other to expose Dunham’s treachery to the king—all while succumbing to their growing feelings for each other. Can the two find their happily ever after against all odds, or will the wolves amongst them drive them apart?From New York Times bestselling author Melanie Dickerson comes a thrilling retelling of ""Little Red Riding Hood,"" where two hearts must learn to trust themselves and each other in order to save a kingdom.A medieval retelling of “Little Red Riding Hood”Part of the Dericott Tale series of stand-alone fairy talesIncludes discussion questions for book clubs","336 pages, Hardcover",Historical Fiction,"5,887 follower",166 reviews,35,12 (2%),27 (4%),124 (20%),222 (37%),215 (35%)
I'm Still Here: Black Dignity in a World Made for Whiteness,Austin Channing Brown,"69,700","ratings6,621","May 15, 2018","From a powerful new voice on racial justice, an eye-opening account of growing up Black, Christian, and female in middle-class white America. Austin Channing Brown's first encounter with a racialized America came at age 7, when she discovered her parents named her Austin to deceive future employers into thinking she was a white man. Growing up in majority-white schools, organizations, and churches, Austin writes, ""I had to learn what it means to love blackness,"" a journey that led to a lifetime spent navigating America's racial divide as a writer, speaker and expert who helps organizations practice genuine inclusion.In a time when nearly all institutions (schools, churches, universities, businesses) claim to value ""diversity"" in their mission statements, I'm Still Here is a powerful account of how and why our actions so often fall short of our words. Austin writes in breathtaking detail about her journey to self-worth and the pitfalls that kill our attempts at racial justice, in stories that bear witness to the complexity of America's social fabric--from Black Cleveland neighborhoods to private schools in the middle-class suburbs, from prison walls to the boardrooms at majority-white organizations.For readers who have engaged with America's legacy on race through the writing of Ta-Nehisi Coates and Michael Eric Dyson, I'm Still Here is an illuminating look at how white, middle-class, Evangelicalism has participated in an era of rising racial hostility, inviting the reader to confront apathy, recognize God's ongoing work in the world, and discover how blackness--if we let it--can save us all.","185 pages, Hardcover",Nonfiction,945 follower,"6,621 reviews",6,"1,057 (1%)","1,276 (1%)","5,872 (8%)","23,156 (33%)","38,339 (55%)"
The Mephisto Club,Tess Gerritsen,"45,639","ratings2,110","September 12, 2006","Evil exists. Evil walks the streets. And evil has spawned a diabolical new disciple in this white-knuckle thriller from New York Times bestselling author Tess Gerritsen.PECCAVIThe Latin word is scrawled in blood at the scene of a young woman’s brutal I HAVE SINNED. It’s a chilling Christmas greeting for Boston medical examiner Maura Isles and Detective Jane Rizzoli, who swiftly link the victim to controversial celebrity psychiatrist Joyce O’Donnell–Jane’s professional nemesis and member of a sinister cabal called the Mephisto Club.On top of Beacon Hill, the club’s acolytes devote themselves to the analysis of Can it be explained by science? Does it have a physical presence? Do demons walk the earth? Drawing on a wealth of dark historical data and mysterious religious symbolism, the Mephisto scholars aim to prove a startling that Satan himself exists among us.With the grisly appearance of a corpse on their doorstep, it’s clear that someone–or something–is indeed prowling the city. The members of the club begin to fear the very subject of their study. Could this maniacal killer be one of their own–or have they inadvertently summoned an evil entity from the darkness?Delving deep into the most baffling and unusual case of their careers, Maura and Jane embark on a terrifying journey to the very heart of evil, where they encounter a malevolent foe more dangerous than any they have ever faced . . . one whose work is only just beginning.","368 pages, Hardcover",Mystery,18.5k follower,"2,110 reviews",190,450 (<1%),"1,642 (3%)","9,604 (21%)","18,285 (40%)","15,658 (34%)"
The Colony: The Harrowing True Story Of The Exiles Of Molokai,John Tayman,"2,228",ratings355,"January 6, 2006","In the bestselling tradition of In the Heart of the Sea , The Colony , “an impressively researched” ( Rocky Mountain News ) account of the history of America’s only leper colony located on the Hawaiian island of Molokai, is “an utterly engrossing look at a heartbreaking chapter” ( Booklist ) in American history and a moving tale of the extraordinary people who endured it.Beginning in 1866 and continuing for over a century, more than eight thousand people suspected of having leprosy were forcibly exiled to the Hawaiian island of Molokai -- the longest and deadliest instance of medical segregation in American history. Torn from their homes and families, these men, women, and children were loaded into shipboard cattle stalls and abandoned in a lawless place where brutality held sway. Many did not have leprosy, and many who did were not contagious, yet all were ensnared in a shared nightmare.Here, for the first time, John Tayman reveals the complete history of the Molokai settlement and its unforgettable inhabitants. It's an epic of ruthless manhunts, thrilling escapes, bizarre medical experiments, and tragic, irreversible error. Carefully researched and masterfully told, The Colony is a searing tale of individual bravery and extraordinary survival, and stands as a testament to the power of faith, compassion, and the human spirit.","421 pages, Paperback",History,16 follower,355 reviews,5,33 (1%),143 (6%),594 (26%),912 (40%),546 (24%)
The Wrecking Crew: How Conservatives Rule,Thomas  Frank,"2,254",ratings183,"August 5, 2008","From the author of the landmark bestseller What's the Matter with Kansas?, a jaw-dropping investigation of the decades of deliberate―and lucrative―conservative misruleIn his previous book, Thomas Frank explained why working America votes for politicians who reserve their favors for the rich. Now, in The Wrecking Crew, Frank examines the blundering and corrupt Washington those politicians have given us. Casting his eyes from the Bush administration's final months of plunder to the earliest days of the Republican revolution, Frank describes the rise of a ruling coalition dedicated to dismantling government. But rather than cutting down the big government they claim to hate, conservatives have simply sold it off, deregulating some industries, defunding others, but always turning public policy into a private-sector bidding war. Washington itself has been remade into a golden landscape of super-wealthy suburbs and gleaming lobbyist headquarters―the wages of government-by-entrepreneurship practiced so outrageously by figures such as Jack Abramoff.It is no coincidence, Frank argues, that the same politicians who guffaw at the idea of effective government have installed a regime in which incompetence is the rule. Nor will the country easily shake off the consequences of deliberate misgovernment through the usual election remedies. Obsessed with achieving a lasting victory, conservatives have taken pains to enshrine the free market as the permanent creed of state.Stamped with Thomas Frank's audacity, analytic brilliance, and wit, The Wrecking Crew is his most revelatory work yet―and his most important.","384 pages, Hardcover",Politics,672 follower,183 reviews,54,54 (2%),110 (4%),497 (22%),782 (34%),811 (35%)
The Irish Game: A True Story of Crime and Art,Matthew  Hart,684,ratings80,"May 1, 2004","In the annals of art theft, no case has matched-for sheer criminal panache-the heist at Ireland's Russborough House in 1986.The Irish police knew right away that the mastermind was a Dublin gangster named Martin Cahill. Yet the great plunder -including a Gainsborough, a Goya, two Rubenses, and a Vermeer- remained at large for years. Cahill taunted the police with a string of other crimes, but in the end it was the paintings that brought him low. The challenge of disposing of such famous works forced him to reach outside his familiar world into the international arena, and when he did, his pursuers were waiting.The movie-perfect sting that broke Cahill uncovered an astonishing maze of banking and drug-dealing connections that redefined the way police view art theft. As if that were not enough, the recovery of the Vermeer-by then worth $200 million-led to a remarkable discovery about the way Vermeer achieved his photographic perspective.The Irish Game places the great theft in Ireland's long sad history of violence and follows the thread that led, as a direct result of Cahill's desperate adventures with the Russborough art, to his assassination by the IRA. With the storytelling skill of a novelist and the instincts of a detective, Matthew Hart follows the twists and turns of this celebrated case, linking it with two other world-famous thefts-of Vermeer's ""The Concert"" and other famous paintings at the Isabella Stewart Gardner Museum in Boston, and of Edvard Munch's ""The Scream"" at the National Gallery of Norway in Oslo. Sharply observed, fully explored, The Irish Game is a masterpiece in the literature of true crime.","220 pages, Paperback",Nonfiction,27 follower,80 reviews,8,12 (1%),50 (7%),231 (33%),238 (34%),153 (22%)
St. Lucy's Home for Girls Raised by Wolves,Karen Russell,"12,467","ratings1,888","June 6, 2005","In these ten glittering short stories, debut author Karen Russell takes us to the ghostly and magical swamps of the Florida Everglades. Here, wolf-like girls are reformed by nuns; a family makes its living wrestling alligators in a theme park; and little girls sail away on crab shells. Filled with stunning inventiveness and heart, St. Lucy’s Home for Girls Raised by Wolves introduces a radiant new writer.","246 pages, Hardcover",Short Stories,"2,763 follower","1,888 reviews",55,280 (2%),998 (8%),"3,167 (25%)","4,667 (37%)","3,355 (26%)"
A Definitive Reply to Evolutionist Propaganda,Harun Yahya,9,ratings1,"January 1, 2003","Between early 2001 and the present day there have been a number of very interesting and important developments in the world of science. The advances made in such different scientific fields as palaeontology, molecular biology, anatomy and genetics have once again revealed the terrible scientific dilemma the theory of evolution finds itself in. The theory of evolution was proposed in its present form in the mid-19th century by Charles Darwin and at that time provided enormous support for materialism. Such was that support that the present collapse of the theory is also resulting in the collapse of materialism itself. Materialism is a most dangerous philosophy, which denies the existence of God, religion and the spiritual life and which regards matter as the only absolute and supports a selfish world view. The selfish, self-interested, combative and ruthless moral view which is still widespread in the world is the product of a materialist-Darwinist viewpoint.","288 pages, Paperback",islam,316 follower,1 review,487,3 (33%),0 (0%),2 (22%),1 (11%),3 (33%)
The Heights,Peter Hedges,"1,788",ratings302,"January 1, 2010","Tim Welch is a popular history teacher at the Montague Academy, an exclusive private school in Brooklyn Heights. As he says, ""I was an odd-looking, gawky kid but I like to think my rocky start forced me to develop empathy, kindness, and a tendency to be enthusiastic. All of this, I'm now convinced, helped in my quest to be worthy of Kate Oliver."" Now, Kate is not inherently ordinary. But she aspires to be. She stays home with their two young sons in a modest apartment trying desperately to become the parent she never had. They are seemingly the last middle-class family in the Heights, whose world is turned upside down by Anna Brody, the new neighbor who moves into the most expensive brownstone in Brooklyn, sending the local society into a tailspin.Anna is not only beautiful and wealthy; she's also mysterious. And for reasons Kate doesn't quite understand, even as all the Range Rover- driving moms jockey for invitations into Anna's circle, Anna sets her sights on Kate and Tim and brings them into her world.Like Tom Perrotta, Peter Hedges has a keen eye for the surprising truths of daily life. The Heights is at once light of touch and packed with emotion and depth of character.Watch a Video","304 pages, Hardcover",Fiction,132 follower,302 reviews,17,73 (4%),261 (14%),767 (42%),553 (30%),134 (7%)
Flirt,Laurell K. Hamilton,"35,187","ratings1,238","February 2, 2009","When Anita Blake meets with prospective client Tony Bennington, who is desperate to have her reanimate his recently deceased wife, she is full of sympathy for his loss. Anita knows something about love, and she knows everything there is to know about loss.But what she also knows, though Tony Bennington seems unwilling to be convinced, is that the thing she can do as a necromancer isn't the miracle he thinks he needs. The creature that Anita could coerce to step out of the late Mrs. Bennington's grave would not be the lovely Mrs. Bennington.Not really. And not for long.","192 pages, Hardcover",Urban Fantasy,24.6k follower,"1,238 reviews",355,"1,575 (4%)","3,656 (10%)","8,701 (24%)","9,346 (26%)","11,909 (33%)"
Marvels,Kurt Busiek,"37,560",ratings981,"January 1, 1993","Welcome to New York. Here, burning figures roam the streets, men in brightly colored costumes scale the glass and concrete walls, and creatures from space threaten to devour our world. This is the Marvel Universe, where the ordinary and fantastic interact daily. This is the world of Marvels.Witness the birth of this fantastic universe from the inside. See the world's greatest heroes in a different light, with a new awe and a touch of fear.For the first time, experience the Marvel Universe from a whole new perspective — yours. Collects Marvels #1-4 and Marvels #0.","216 pages, Paperback",Comics,586 follower,981 reviews,"1,740",524 (1%),"1,127 (3%)","5,286 (14%)","10,918 (29%)","19,705 (52%)"
Run,Ann Patchett,"49,718","ratings5,678","January 1, 2007","Set over a period of twenty-four hours, Run shows us how worlds of privilege and poverty can coexist only blocks apart from each other, and how family can include people you've never even met.Since their mother's death, Tip and Teddy Doyle have been raised by their loving, possessive, and ambitious father. As the former mayor of Boston, Bernard Doyle wants to see his sons in politics, a dream the boys have never shared. But when an argument in a blinding New England snowstorm inadvertently causes an accident that involves a stranger and her child, all Bernard Doyle cares about is his ability to keep his children—all his children—safe.","295 pages, Hardcover",Fiction,21.3k follower,"5,678 reviews",63,802 (1%),"4,065 (8%)","16,166 (32%)","19,636 (39%)","9,049 (18%)"
The Heart of Avalon,Rachel Roberts,826,ratings19,"November 30, 2005","In their attempt to destroy the mages and capture the power crystals of Avalon, the Dark Sorceress and her evil ally, the Spider Witch, are twisting the magic of Ravenswood and releasing angry spirits of the forests. It's up to warrior Adriane to put things to right.","194 pages, Paperback",Fantasy,259 follower,19 reviews,70,3 (<1%),28 (3%),114 (13%),250 (30%),431 (52%)
