Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
O Homem de Constantinopla,José Rodrigues dos Santos,"3,179",ratings176,"September 19, 2013","O Império Otomano desmorona-se e a minoria arménia é perseguida. Apanhada na voragem dos acontecimentos, a família Sarkisian refugia-se em Constantinopla. Apesar da tragédia que o rodeia, o pequeno Kaloust deixa-se encantar pela grande capital imperial e é ao atravessar o Bósforo que pela primeira vez formula a pergunta que havia de o perseguir a vida inteira:“O que é a beleza?”Cruzou-se com a mesma interrogação no rosto níveo da tímida Nunuphar, nos traços coloridos e vigorosos das telas de Rembrandt e na arquitectura complexa do traiçoeiro mundo dos negócios, arrastando-o para uma busca que fez dele o maior coleccionador de arte do seu tempo. Mas Kaloust foi mais longe do que isso.Tornou-se o homem mais rico do planeta.Inspirado em factos reais, O Homem de Constantinopla reproduz a extraordinária vida do misterioso arménio que mudou o mundo – e consagra definitivamente José Rodrigues dos Santos como autor maior das letras portuguesas e um dos grandes escritores contemporâneos.","504 pages, Paperback",Historical Fiction,"1,922 follower",176 reviews,46,26 (<1%),132 (4%),554 (17%),"1,348 (42%)","1,119 (35%)"
Gabriel's Horn,Alex Archer,650,ratings24,"December 1, 2007","The stranger could be insane. Or he just might be our salvation.Archaeologist Annja Creed is more than curious when a decrepit, ancient-looking man visits her, claiming the end of the world is near. The stranger spins wild tales and speaks as if he actually knew King Arthur. But, strangest of all, he insists that Annja is the only one who can stop the horrible event that is about to happen.When Annja's mentor and friend Roux goes missing, she quickly realizes there may be something to the stranger's stories. Making her way through the dark and violent underbelly of Istanbul, Annja must find her missing friend and the Holy Grail before the relic getsinto the wrong hands. She may not fully believe the fate of the world is on the line, but she doesn't really want to die fi nding out.","314 pages, Mass Market Paperback",Fantasy,226 follower,24 reviews,96,4 (<1%),37 (5%),190 (29%),235 (36%),184 (28%)
Mussolini,Richard J.B. Bosworth,243,ratings35,"January 1, 2002","Bosworth's Mussolini allows us to come closer than ever before to an understanding of the life and actions of the dictator and of the political world and society within which he operated. This biography paints a picture of brutality and failure in governance with insight into Mussolini as a human being shaped by the particular patterns of Italian society which were so vastly different from Axis partners Germany and Japan.Mussolini was a brutal tyrant who added untold numbers to the dead of war torn Europe but we cannot understand his regime by equating it with Hitler or Stalin. His life began modestly in the provinces and he maintained a traditional family life for a man of his time including both a wife and mistresses. He sought in his way to be an intellectual but was capable of cruelty and was a racist with the consistency and vigor which would have made him a good recruit for the SS. He sought an empire but, for the most part, was more of an old-fashioned nineteenth century despot not a racial or ideological imperium.His end came in 1945 in the closing days of World War II. Disguised in German greatcoat and helmet, Mussolini attempted to escape from the advancing Allied armies but was stopped by partisans who recognized his features, made so familiar by Fascist propaganda which eventually gave him away, and within 24 hours he was publicly executed.","584 pages, Paperback",History,19 follower,35 reviews,21,2 (<1%),16 (6%),78 (32%),87 (35%),60 (24%)
Shaman,Kim Stanley Robinson,"4,420",ratings659,"September 3, 2013","Kim Stanley Robinson, the New York Times bestselling author of science fiction masterworks such as the Mars trilogy and 2312, has, on many occasions, imagined our future. Now, in SHAMAN, he brings our past to life as never before.There is Thorn, a shaman himself. He lives to pass down his wisdom and his stories -- to teach those who would follow in his footsteps.There is Heather, the healer who, in many ways, holds the clan together.There is Elga, an outsider and the bringer of change.And then there is Loon, the next shaman, who is determined to find his own path. But in a world so treacherous, that journey is never simple -- and where it may lead is never certain.SHAMAN is a powerful, thrilling and heart-breaking story of one young man's journey into adulthood -- and an awe-inspiring vision of how we lived thirty thousand years ago.","460 pages, Kindle Edition",Fiction,"6,742 follower",659 reviews,236,149 (3%),350 (7%),"1,114 (25%)","1,659 (37%)","1,148 (25%)"
1356,Bernard Cornwell,"14,149","ratings1,089","January 1, 2012","Go with God and Fight Like the Devil. A fascinating hero and the pursuit of a sword with mythical power - this is the remarkable new novel by Britain’s master storyteller, which culminates at the Battle of Poitiers in 1356.Thomas of Hookton, a veteran of Crecy and many other battles, is the leader of a mercenary company of bowmen and men-at-arms who ravage the countryside east of Gascony.Edward, Prince of Wales, later to be known as the Black Prince, is assembling an army to fight the French once more but before Thomas can join, he must fulfil an urgent task.La Malice, a sword of mythical power guaranteeing victory to its owner, is thought to be concealed somewhere near Poitiers. With signs that a battle between the English and the French is looming others are seeking the treasure too, and some – French, Scots and even English – are pursuing their private agendas against Thomas.But all – Thomas of Hookton, his enemies and friends and the fate of La Malice – become swept up in the extraordinary confrontation that follows, as the large French army faces the heavily outnumbered English in battle.","400 pages, Hardcover",Historical Fiction,17.2k follower,"1,089 reviews",429,85 (<1%),406 (2%),"2,422 (17%)","5,871 (41%)","5,365 (37%)"
The Indian Mutiny,Saul David,198,ratings26,"January 1, 2002","In The Indian Mutiny: 1857 Saul David explores one of Britain's most harrowing colonial battles.In 1857 the native troops of the Bengal army rose against their colonial masters. The ensuing insurrection was to become the bloodiest in the history of the British Empire.Combining formidable storytelling with ground-breaking research, Saul David narrates a tale at once heart-rendingly tragic and extraordinarily compelling. David provides new and convincing evidence that the true causes of the mutiny were much more complex, and disturbing, than previously assumed.'A fine achievement by a huge new talent' William Dalrymple, Sunday TimesSaul David is Professor of War Studies at the University of Buckingham and the author of several critically acclaimed history books, including The Indian Mutiny: 1857 (shortlisted for the Westminster Medal for Military Literature), Zulu: The Heroism and Tragedy of the Zulu War of 1879 (a Waterstone's Military History Book of the Year) and, most recently, Victoria's Wars: The Rise of Empire.","544 pages, Paperback",History,142 follower,26 reviews,62,1 (<1%),11 (5%),45 (22%),83 (41%),58 (29%)
The Progress of Sherlock Holmes,Ivy Blossom,377,ratings49,"March 27, 2011","Sherlock FanficSherlock is head over heels for John, but you wouldn't know it by looking at him. First-person present-tense series of short scenes from Sherlock's point of view, borrowing heavily from Arthur Conan Doyle's stories.Words: 62,006 complete","155 pages, ebook",Fan Fiction,42 follower,49 reviews,6,3 (<1%),5 (1%),48 (12%),132 (35%),189 (50%)
Pyongyang: A Journey in North Korea,Guy Delisle,"26,528","ratings2,257","May 1, 2003","Famously referred to as one of the ""Axis of Evil"" countries, North Korea remains one of the most secretive and mysterious nations in the world today. In early 2001 cartoonist Guy Delisle became one of the few Westerners to be allowed access to the fortress-like country. While living in the nation's capital for two months on a work visa for a French film animation company, Delisle observed what he was allowed to see of the culture and lives of the few North Koreans he encountered; his findings form the basis of this graphic novel.Guy Delisle was born in Quebec City in 1966 and has spent the last decade living and working in the South of France with his wife and son. Delisle has spent ten years, mostly in Europe, working in animation, an experience that taught him about movement and drawing. He is now currently focusing on his cartooning. Delisle has written and drawn six graphic novels, including ""Pyongyang,"" his first graphic novel in English.","192 pages, Paperback",Graphic Novels,"1,645 follower","2,257 reviews",39,482 (1%),"1,491 (5%)","6,160 (23%)","10,775 (40%)","7,620 (28%)"
Straight: The Surprisingly Short History Of Heterosexuality,Hanne Blank,"1,083",ratings173,"January 31, 2012","Like the typewriter and the light bulb, the heterosexual was invented in the 1860s and swiftly transformed Western culture. The idea of “the heterosexual” was unprecedented. After all, men and women had been having sex, marrying, building families, and sometimes even falling in love for millennia without having any special name for their emotions or acts. Yet, within half a century, “heterosexual” had become a byword for “normal,” enshrined in law, medicine, psychiatry, and the media as a new gold standard for human experience. With an eclectic scope and fascinating detail, Straight tells the eye-opening story of a complex and often contradictory man-made creation that turns out to be anything but straight or narrow.","228 pages, Hardcover",Nonfiction,117 follower,173 reviews,15,21 (1%),77 (7%),297 (27%),423 (39%),265 (24%)
How to Train Your Dragon,Cressida Cowell,"47,985","ratings5,459","March 13, 2003","Hiccup Horrendous Haddock III, the quiet and thoughtful son of the Chief of the Hairy Hooligans, tries to pass the important initiation test of his Viking clan by catching and training a dragon. Can Hiccup do it without being torn limb from limb?Join his adventures and misadventures as he finds a new way to train dragons--and becomes a hero. This action-packed, hilarious, and perfectly illustrated novel is a modern classic beloved by millions across the globe.","214 pages, Paperback",Fantasy,"2,178 follower","5,459 reviews",212,843 (1%),"2,797 (5%)","11,735 (24%)","17,070 (35%)","15,540 (32%)"
The Return of the Omniscient Narrator:  Authorship and Authority in Twenty-First Century Fiction,Paul Dawson,9,ratings1,"December 28, 2013","The Return of the Omniscient Narrator: Authorship and Authority in Twenty-First Century Fiction by Paul Dawson argues that the omniscient narrator, long considered a relic of the eighteenth- and nineteenth-century novel, has reemerged as an important feature of contemporary British and American literary fiction. It further argues that the development of contemporary omniscience can be situated in relation to ongoing anxieties about the novel’s decline of cultural authority in the age of digital media. In this context the book identifies and classifies new modes of omniscient narration that are neither nostalgic revivals nor parodic critiques of classic omniscience, but the result of experimentations with narrative voice in the wake of postmodern fiction.   To address this phenomenon, the book reformulates existing definitions of literary omniscience, shifting attention away from questions of narratorial knowledge and toward omniscient narration as a rhetorical performance of narrative authority that invokes and projects a historically specific figure of authorship. Through a study of fiction by authors such as Zadie Smith, Jonathan Franzen, Richard Powers, Martin Amis, Rick Moody, Edward P. Jones, and Nicola Barker, the book analyzes how the conventional narrative authority of omniscient narrators is parlayed into claims for the cultural authority of authors and of the novel itself.   In the course of its investigation, The Return of the Omniscient Narrator engages with major movements in narrative theory—rhetorical, cognitive, and feminist—to challenge and reconsider many key narratological categories, including Free Indirect Discourse, the relation between voice and focalization, and the narrative communication model. This challenge is framed by an argument for a discursive approach to narrative fiction that addresses the neglect of authorship in narrative theory.","312 pages, Hardcover",Literary Criticism,3 follower,1 review,83,0 (0%),0 (0%),1 (11%),4 (44%),4 (44%)
Parrot and Olivier in America,Peter Carey,"7,494","ratings1,047","October 26, 2009","A dazzling comic masterpiece that reminds us why Peter Carey is Australia's most internationally acclaimed novelist.Olivier is a young aristocrat, one of an endangered species born in France just after the Revolution. Parrot, the son of an itinerant English printer, wanted to be an artist but has ended up in middle age as a servant. When Olivier sets sail for the New World - ostensibly to study its prisons, but in reality to avoid yet another revolution - Parrot is sent with him, as spy, protector, foe and foil. Through their adventures with women and money, incarceration and democracy, writing and painting, they make an unlikely pair. But where better for unlikely things to flourish than in the glorious, brand-new experiment, America? A dazzlingly inventive reimagining of Alexis de Tocqueville's famous journey, Parrot and Olivier in America brilliantly evokes the Old World colliding with the New. Above all, it is a wildly funny, tender portrait of two men who come to form an almost impossible friendship, and a completely improbable work of art.","464 pages, Hardcover",Fiction,989 follower,"1,047 reviews",97,334 (4%),934 (12%),"2,459 (32%)","2,664 (35%)","1,103 (14%)"
Glamorous Disasters,Eliot Schrefer,227,ratings26,"April 25, 2006","In the glossy private world of Fifth Avenue teens, some millionaire parents will do, pay, or say anything to help their children ace the SATs.  Noah rose from humble beginnings and, through pure grit and resourcefulness, got himself through Princeton. Now staggering under the weight of massive student loans and dazzled by life in the big city, Noah enters the rarefied field of SAT tutoring in Manhattan, working one-on-one with the spoiled, gorgeous children of the American aristocracy.  He takes on the considerable academic challenges that are Dylan Thayer, a dissipated high school athlete-socialite, and his waifish sister Tuscany. Dylan won't lift a finger to do anything but pick up a lacrosse stick, and Tuscany is avidly pursuing her own downfall via drugs and relationships with men more than twice her age. But their mother, a self-medicating pediatrician, has ambitious plans for them in spite of their shortcomings -- and she has plans for their SAT tutor as well.  Trying to build his own life while living on a shoestring in Harlem and flirting with his beautiful roommate keeps Noah busy enough, but the needs of the glamorous, struggling Thayer kids and the inappropriate advances of their mother prove all-consuming. As deadlines for college admissions near and the SAT tension builds, Noah finds himself presented with a Faustian bargain, and he must make a moral decision that will affect him and his students for years to come.  With echoes of The Devil Wears Prada, The Nanny Diaries, and Bright Lights, Big City, Glamorous Disasters is an incisive portrayal of a small and privileged world, a cautionary tale written by a Harvard grad who was once an SAT tutor himself -- an outsider who became a magnificently observant insider.","352 pages, Paperback",Fiction,"1,067 follower",26 reviews,41,16 (7%),45 (19%),72 (31%),51 (22%),43 (18%)
Exodus,Mel Odom,765,ratings47,"January 1, 2007","LONDON, 2038  The once-great city lies in ruins. A massive gash in the fabric of our reality roils against the horizon as it blends into a permanently darkened sky. The world as we know it has come to an end. Demons, the visions of our nightmares, walk the Earth. Mankind, driven in retreat to the sanctuary of the Underground, struggles to survive the Hellish apocalypse.  Among the survivors are those who foresaw the coming of the darkness, those who see it as an opportunity to improve the standing of man, and those who seek revenge for what was lost. All are now banding together in the shadows, arming themselves with futuristic weapons and arcane spells designed for one purpose -- to battle the demonic hordes and take back their world.","480 pages, Mass Market Paperback",Fantasy,264 follower,47 reviews,293,15 (1%),52 (6%),164 (21%),270 (35%),264 (34%)
The Nearly-Weds,Jane Costello,"6,328",ratings303,"January 1, 2009","What’s the worst thing that could happen to a blushing bride?After Zoe is jilted by her fiancé Jason, she’s unable to face the pitying looks of her friends and family any longer.Fleeing to America, she is employed as a nanny by the moody, difficult, but devastatingly sexy, single dad Ryan.She quickly wins over his children, but her boss is more of a challenge. Things aren’t helped, of course, by her inadvertently displaying her knickers to his colleagues or nearly hospitalising him with a toy bow and arrow.Thank God she’s got her colourful circle of friends to keep her sane: fun-loving Trudie, hippy Amber and chilly, tight-lipped Felicity.It is only over time that Zoe and Ryan begin to understand each other and their apparently ill-fated relationship takes on a new dimension.There’s just one problem, as Zoe soon discovers: that the past isn’t always easy to escape, no matter how far away you go.","419 pages, Paperback",Chick Lit,971 follower,303 reviews,28,163 (2%),456 (7%),"1,596 (25%)","2,116 (33%)","1,997 (31%)"
Magic Seeds,V.S. Naipaul,978,ratings142,"January 1, 2004","Willie Chandran is a man who has allowed one identity after another to be thrust upon him. In his early forties, after a peripatetic life, he succumbs to the encouragement of his sister – and his own listlessness – and joins an underground movement in India. But years of revolutionary campaigns and then prison convince him that the revolution ‘had nothing to do with what we were fighting for’, and he feels himself further than ever ‘from his own history’.When he returns to Britain where, thirty years before, his wanderings began, Willie encounters a country that has turned its back on its past and, like him, has become detached from its own history. He endures the indignities of a culture dissipated by reform and compromise until, in a moment of grotesque revelation – a tour de force of parodic savagery from our most visionary of writers – Willie comes to an understanding that might finally allow him to release his true self.This book is the second volume of Half A Life, but can be read alone.","288 pages, Paperback",Fiction,"1,617 follower",142 reviews,138,63 (6%),176 (17%),392 (40%),251 (25%),96 (9%)
"Saga, Book One",Brian K. Vaughan,"12,653","ratings1,263","November 19, 2014","At long last, a deluxe hardcover of the Eisner and Hugo Award-winning SAGA is finally here!""It's easy to run out of accolades for this superb series... The dialogue is smart, arch and always rings true, and the visuals, rendered digitally, are alluring and inventive. The Stalk, an eight-eyed, eight-limbed female bounty hunter, remains a creepy favorite."" -The New York TimesAt long last, a deluxe hardcover of the Hugo Award-winning Saga is finally on its way! Collecting the first three trade paperbacks (issues #1-18) of the smash-hit series, this massive edition features a striking new cover, as well as special extras, including never-before-seen sketches, script pages, and a roundtable discussion with the creators about how Saga is really made. Altogether, this hardcover contains over 500 pages for less than fifty bucks! Written by Eisner Award-winning ""Best Writer"" Brian K. Vaughan (Y: The Last Man, The Private Eye) and drawn by Harvey Award-winning ""Best Artist"" Fiona Staples (Mystery Society, North 40) Saga is the story of Hazel, a child born to star-crossed parents from opposite sides of a never-ending galactic war. Now, Hazel's fugitive family must risk everything to find a peaceful future in a harsh universe that values destruction over creation. Fantasy and science fiction are wed like never before in a sexy, subversive drama for adults that Entertainment Weekly called, ""The kind of comic you get when truly talented superstar creators are given the freedom to produce their dream book.""Collects: Saga #1-18.","504 pages, Hardcover",Graphic Novels,13.5k follower,"1,263 reviews",977,29 (<1%),74 (<1%),529 (4%),"2,843 (22%)","9,178 (72%)"
Something Real,Heather Demetrios,"4,705",ratings745,"February 4, 2014","Seventeen-year-old Bonnie™ Baker has grown up on TV—she and her twelve siblings are the stars of one-time hit reality show Baker's Dozen. Since the show's cancellation, Bonnie™ has tried to live a normal life, under the radar and out of the spotlight. But it's about to fall apart . . . because Baker's Dozen is going back on the air. Bonnie™'s mom and the show's producers won't let her quit and soon the life that she has so carefully built for herself, with real friends (and maybe even a real boyfriend), is in danger of being destroyed by the show. Bonnie™ needs to do something drastic if her life is ever going to be her own—even if it means being more exposed than ever before.Heather Demetrios' Something Real is the winner of the Susan P. Bloom PEN New England Discovery Award.","416 pages, Kindle Edition",Young Adult,"1,449 follower",745 reviews,11,129 (2%),289 (6%),999 (21%),"1,676 (35%)","1,612 (34%)"
S@motność w Sieci,Janusz Leon Wiśniewski,"4,449",ratings194,"January 1, 2001","S@motność w Sieci"" - powieść tak współczesna, że bardziej nie można: z Internetem, pagerem, elektronicznymi biletami lotniczymi, dekodowaniem genomu i SMS-ami. A przy tym tak tradycyjna jak klasyczna historia miłosna. Powieść o miłości w Internecie. Tej ostatecznej, tej, o której się marzy, takiej, aby ""się popłakać i aby dech zaparło"". Wiśniewski analitycznie i urzekająco zarazem relacjonuje tę miłość, wprowadzając na przemian nastrój nieomal uroczystej czułości, aby kilka linijek dalej zadziwić odważnym erotyzmem. ""S@motność w Sieci"" to także hołd składany mądrości i wiedzy. Splecione kunsztownie z wątkiem miłosnym fascynujące historie o molekułach emocji, o tym, kto tak naprawdę odkrył DNA, i o tym, co po śmierci stało się z mózgiem Einsteina. Przeczytawszy ""S@motność w Sieci"", wie się, że wirtualność Internetu to tylko umowa i że e-mail - tak naprawdę - nie musi się różnić od listu przysłanego zaprzęgiem przez posłańca.","317 pages, Paperback",Romance,219 follower,194 reviews,54,378 (8%),536 (12%),"1,006 (22%)","1,199 (26%)","1,330 (29%)"
