Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The World at Large,Adam E. Mehaffey,105,ratings12,"First published December 31, 2014","The following is an account of my journeys throughout the world. What started off as a couple of months to get away for an adventure turned into a ten-year journey of learning, enlightenment, hard times, and moments that will never leave me, including times of joy, sorrow, love, pain, near-death experiences, and experiences nearly worth dying for. During that time, I travelled to over 60 countries, set foot on every continent, including Antarctica; worked in over half a dozen countries; and saw relics from ancient civilisations and technological marvels of the modern world. I saw the highest peak on earth, the lowest valley, and so much in between. I visited places where they had never seen a white man before and countries ruled by governances ranging from democracies to theocracies to military regimes. I saw the cruelty that humanity can have for each other as well as the love that can bind us all. I fell in love, had my heart broken a few times, and broke a few hearts of my own. ~Carpe Diem","280 pages, Paperback",Travel,7 followers,12 reviews,1 book7 followers,3 (2%),10 (9%),16 (15%),29 (27%),47 (44%)
Hawthorne: Chronicles of the Brass Hand ~ Mystirio Astronomiki,Christopher C. Meeker,35,ratings13,"First published April 1, 2014","HAWTHORNE: Chronicles of the Brass Hand is the story of Edgar J. Hawthorne who sets out on a journey in the summer of 1835 to the Royal Observatory at the Cape of Good Hope, South Africa after reading of an incredible discovery in the Edinburgh Journal of Science, submitted by close family friend John Herschel.Traveling with the Royal Air Brigade on the Stratos, England's newest and most advanced airship, pride of the British fleet, Edgar and the crew are caught unaware and attacked in the early hours of dawn by a flotilla of marauding airships. Outnumbered the Stratos is forced down into the deep jungles of Africa.With the Stratos disabled and in need of repair Edgar, along with the first officer and a portion of the crew, set out to locate provisions. What Edgar discovers in the jungle, however, convinces him there are other forces involved in the downing of the Stratos. In the attempt to discover the truth behind the attack, Edgar unearths an unbelievable and far-reaching secret.Finding himself caught up in a conflict that has raged for centuries, Edgar is thrust into a world of which only a handful are aware. With the aid of a mysterious girl and an unlikely ally, Edgar must do the impossible: prevent humanity's extinction.","270 pages, Paperback",Steampunk,94 followers,13 reviews,1 book94 followers,1 (2%),3 (8%),3 (8%),10 (28%),18 (51%)
The Instructions,Adam Levin,"2,606",ratings452,"First published November 1, 2010","Beginning with a chance encounter with the beautiful Eliza June Watermark and ending, four days and 900 pages later, with the Events of November 17, this is the story of Gurion Maccabee, age ten: a lover, a fighter, a scholar, and a truly spectacular talker. Expelled from three Jewish day-schools for acts of violence and messianic tendencies, Gurion ends up in the Cage, a special lockdown program for the most hopeless cases of Aptakisic Junior High. Separated from his scholarly followers, Gurion becomes a leader of a very different sort, with righteous aims building to a revolution of troubling intensity.The Instructions is an absolutely singular work of fiction by an important new talent. Combining the crackling voice of Philip Roth with the encyclopedic mind of David Foster Wallace, Adam Levin has shaped a world driven equally by moral fervor and slapstick comedy—a novel that is muscular and exuberant, troubling and empathetic, monumental, breakneck, romantic, and unforgettable.","1030 pages, Paperback",Fiction,397 followers,452 reviews,17 books397 followers,98 (3%),153 (5%),379 (14%),812 (31%),"1,164 (44%)"
Slow Burn,Autumn Jones Lake,"10,654",ratings954,"First published October 9, 2014","Forced to represent an outlaw biker, a married attorney must come to terms with her feelings for her client while avoiding the danger he brings into her sedate life.","256 pages, ebook",Romance,"3,377 followers",954 reviews,"66 books3,377 followers",213 (1%),558 (5%),"2,367 (22%)","3,625 (34%)","3,891 (36%)"
Chronicles of the Nocturnal Forest,Vanessa Kings,38,ratings34,"First published December 1, 2014","Melanie is living an ordinary, boring life when one night she is transported in her dreams to the Kingdom of Astebeth. Night after night, the fairy of her dreams will tell her the stories of the inhabitants of the Kingdom, its town, and the magical Nocturnal Forest nearby. A forest full of magical creatures where the impossible can happen. Soon, she comes to suspect that her dreams may not only be dreams after all. Follow her on her incredible journeys that will take her to magical places and beyond Earth itself to discover the magical secret of the Nocturnal Forest in the first part of The Fairy of my Dreams trilogy.","230 pages, Paperback",Fantasy,78 followers,34 reviews,5 books78 followers,0 (0%),3 (7%),7 (18%),13 (34%),15 (39%)
"The Children of the Maize: Seven Ancient Mayan Secrets to Spiritual Enlightenment, Peace and Happiness",Arnulfo G. Oxlaj,15,ratings8,"First published February 10, 2015","The Children of the Maize is an extraordinary tale of genocide, ancient Mayan secrets and resurrection: the story and teachings of Arnulfo Oxlaj, K’iche’ wise man and guide from the Q´amol B´e lineage in Guatemala. Arnulfo was born without hearing, sight or voice but with a special gift – to be able to hear, see and speak with the soul. A miraculous survivor of a child massacre, a mysterious character he calls Abuelo helped him develop his gift, and transform his endless sadness into a revolution of love and generosity. This book transports the reader into the magical world of the Children of the Maize, the people who remained beneath the shadow of the Centre of Nature, wwho remained in the light, revealing the secrets of the Path of Life, the path to the peace the world is seeking today. This path is still practised, and is highly relevant to us today in our search for happiness and peace.","154 pages, Paperback",soul-help-soup,13 followers,8 reviews,4 books13 followers,1 (6%),1 (6%),2 (13%),3 (20%),8 (53%)
Higgs Discovery: The Power of Empty Space,Lisa Randall,973,ratings84,"First published January 1, 2012","On July 4th, 2012, one of physics' most exhilarating results was announced: an entirely new kind of particle had been discovered at the Large Hadron Collider. The particle—a Higgs boson—is the key to verifying and understanding the Higgs mechanism that underlies elementary particle masses. Harvard University Professor Lisa Randall, one of the world's most cited and influential theoretical physicists, and author of the bestselling Knocking on Heaven's Door and Warped Passages, deftly explains both this epochal discovery and its startlingly beautiful implications.","79 pages, Kindle Edition",Science,462 followers,84 reviews,17 books462 followers,24 (2%),100 (10%),331 (34%),324 (33%),194 (19%)
The Golding,Sonya Deanna Terry,78,ratings30,"First published December 24, 2014","A mystical forest...A forgotten history...A love that spans lifetimes... 
The Golding is a story-within-a-story, a whimsical tale about money and its unknown otherworldly origins.Rosetta Melki (part-time tarot reader, struggling sole parent and full-time idealist) begins a reading group to examine a fantasy novel and discovers the book to be anything but fiction.The book, written in the 1770s by Edward Lillibridge, is a hidden history revealing the true beginnings of the global monetary system. Lillibridge’s story surrounds ancients from a gold-obsessed empire and the sprites they oppress: elfin clan dwellers whose currency of choice is kindness.Whether discontent in rich and poor will ever make way for a world free of war and poverty, whether anyone can believe enough in humanity’s true ancient history to activate the dawn of a benevolent new era, remains to be seen. One thing, however, is certain. Someone in modern times must fulfil a prophecy.","500 pages, Kindle Edition",Fantasy,43 followers,30 reviews,6 books43 followers,5 (6%),11 (14%),11 (14%),15 (19%),36 (46%)
Christopher,David Athey,27,ratings8,"First published December 20, 2011","Young Christopher Lagorio sees the grandeur of God in the vast Minnesota sky, and in its cold lakes and dark forests. When a Catholic girl introduces him to the Eucharist, Christopher falls in love with her and with the mystery of the Church, but lacks sufficient faith to convert.Haunted by the heavenly, yet born of this earth, Chris grows toward manhood seeking to discover and become worthy of the perfect girl, but yearning even more to satisfy his God-hunger.Page by page, mystery by mystery, adventure after adventure, and with ever- growing urgency, Christopher struggles to see the Light that is ever ancient and ever new, and finally to hear the Song that is beyond human language.A modern love story and a quest for the Holy Grail, Christopher is a tribute to genuine love and to the Faith that shaped the best of our Western Civilization.","384 pages, Paperback",Fiction,14 followers,8 reviews,22 books14 followers,0 (0%),0 (0%),2 (7%),14 (51%),11 (40%)
Mark and Brenden: The Trip,Damien Wynn,7,ratings1,"First published April 3, 2015","Mark and Brenden have two weeks until Brenden is deployed to Afghanistan. The two take a last minute trip to Hawaii to give each other a proper goodbye, and to make the most of their time left together. But, hot sex in paradise may not be enough for these two to say good bye. (M/M Erotica) A Short Story","23 pages, Kindle Edition",2024,1 follower,1 review,2 books1 follower,1 (14%),1 (14%),1 (14%),2 (28%),2 (28%)
The Shadow Queen,Anne Bishop,"12,887",ratings380,"First published January 1, 2009","In her national bestselling Black Jewels novels, Anne Bishop’s “surefire spell craft…leave[s] readers’ hearts pounding.” Now her “feverish pacing and terrifying twists” are showcased once again. In a tumultuous world ruled by witches and warlocks who wear their power as jewels, one Queen’s chance at redemption is the last hope for a desperate people…Dena Nehele is a land decimated by its past. Once it was ruled by corrupt Queens who were wiped out when the land was cleansed of tainted Blood. Now, only one hundred Warlord Princes stand - without a leader and without hope…Theran Grayhaven is the last of his line, desperate to find the key that reveals a treasure great enough to restore Dena Nehele. But first he needs to find a Queen who knows Protocol, remembers the Blood’s code of honor, and lives by the Old Ways.Languishing in the Shadow Realm, Lady Cassidy is a Queen without a court, a castoff. She is not beautiful. She thinks she is not strong. But when she is chosen to rule Dena Nehele, she must convince bitter men to serve once again.Theran’s cousin Gray is a Warlord Prince who was damaged in mind and body by the vicious Queens who once ruled Dena Nehele. Yet something about Cassidy makes him want to serve - and makes him believe he can be made whole once again.And only Cassidy can prove to Gray - and to herself - that wounds can heal and even the whisper of a promise can be fulfilled…","429 pages, Hardcover",Fantasy,10.1k followers,380 reviews,56 books10.1k followers,82 (<1%),281 (2%),"1,616 (12%)","4,134 (32%)","6,774 (52%)"
Of Things Gone Astray,Janina Matthewson,"1,193",ratings250,"First published August 25, 2014","On a seemingly normal morning in London, a group of people all lose something dear to them, something dear but peculiar: the front of their house, their piano keys, their sense of direction, their place of work.Meanwhile, Jake, a young boy whose father brings him to London following his mother’s sudden death, finds himself strangely attracted to other people’s lost things. But little does he realize that his most valuable possession, his relationship with his father, is slipping away from him.Of Things Gone Astray is a magical fable about modern life and values and finding the things that really matter.","278 pages, Hardcover",Fiction,115 followers,250 reviews,5 books115 followers,24 (2%),89 (7%),318 (26%),454 (38%),308 (25%)
Edmund Persuader,Stuart Shotwell,172,ratings101,"First published January 1, 2009","Brand new in original shrinkwrap from the publisher. This item is actually a set consisting of volume 1 and volume 2; the price shown is the price for both--that is, for the complete novel. Beware of nonauthorized retailers selling only one volume. It also includes the original set packaging. This novel is subtitled “A Romance,” but in the preface the author “I use the term [romance] playfully in one of its several older senses, particularly that of a story of action with a heroic protagonist and a strong love interest. . . . I might cite as a model for my own use of the word the haunting classic of a later period, R. D. Blackmore’s Lorna Doone, which is in fact subtitled A Romance of Exmoor. The present book, then, could be called A Romance of Hampshire.” ***** The book is set in Antigua and England, 1810–1814. The jacket copy “An epic, a romance, and a mystery, Edmund Persuader is the tale of a man both blessed and cursed by his powers of persuasion. Those powers seem to perform the greatest wonders when they work him ill, yet fail when he needs them most—until he can emerge from the depths of moral error and climb toward the exaltation of redeeming love.” ***** Highly recommended to those who love Jane Austen’s works, though it is not a clone or a sequel. Readers find it more readable than Austen but equally satisfying. ***** “I look forward to re-reading it many times and gaining more from it each time. It is bursting with wisdom and some passages are so beautifully written they nearly moved me to tears. . . . I shudder to think what I would have missed if I had not read this book. It is . . . a spiritual feast.”***** You will receive the item well-packaged against damage within a sturdy cardboard box (box-within-box packaging) cushioned with biodegradable starch foam. We can ship anywhere in the United States via US Media Mail for $3.99. (Sorry--we CANNOT ship this two-volume set via Priority Mail or Expedited Shipping.)","1550 pages, Paperback",Historical Fiction,22 followers,101 reviews,17 books22 followers,2 (1%),8 (4%),14 (8%),49 (28%),99 (57%)
Akarnae,Lynette Noni,"10,377","ratings1,352","First published February 1, 2015","With just one step, sixteen-year-old Alexandra Jennings's world changes—literally.Dreading her first day at a new school, Alex is stunned when she walks through a doorway and finds herself stranded in Medora, a fantasy world full of impossibilities. Desperate to return home, she learns that only a man named Professor Marselle can help her... but he's missing.While waiting for him to reappear, Alex attends Akarnae Academy, Medora's boarding school for teenagers with extraordinary gifts. She soon starts to enjoy her bizarre new world and the friends who embrace her as one of their own, but strange things are happening at Akarnae, and Alex can't ignore her fear that something unexpected... something sinister... is looming.An unwilling pawn in a deadly game, Alex's shoulders bear the crushing weight of an entire race's survival. Only she can save the Medorans, but what if doing so prevents her from ever returning home?Will Alex risk her entire world—and maybe even her life—to save Medora?","436 pages, Paperback",Fantasy,"5,588 followers","1,352 reviews","21 books5,588 followers",163 (1%),339 (3%),"1,485 (14%)","3,293 (31%)","5,097 (49%)"
The Syrian Virgin,Zack Love,434,ratings168,"First published June 4, 2015","Anissa is traumatized by the most brutal conflict of the 21st Century: the Syrian Civil War. In 2012, Islamists in Homs terrorize a Syrian-Christian community and destroy everything that a young woman holds dear. Narrowly escaping death, Anissa restarts her devastated life as a college student in NY. She is bewildered and lost — a virgin in every sense.But despite her inexperience with men and life in the United States, Anissa is quickly drawn to two powerful individuals: Michael Kassab, the Syrian-American leader working to found the first Mideast Christian state, and Julien Morales, her Columbia University professor who runs a $20 billion hedge fund.Complicating matters, Michael is still attached to his ex-girlfriend and Julien is the most sought after bachelor in Manhattan (and has hidden demons even his therapist can’t extract). Anissa’s heart and her communal ties pull her in different directions, as she seeks hope and renewal in a dark world.WARNING: This book is about a young woman’s difficult journey: her escape from Syria’s Civil War, her transition to a new a country, and the relationships that she forms along the way, including her romantic interests in two very different men. The story is set against the backdrop of the Syrian Civil War and makes reference to violent acts, sometimes in detail. There is some occasional profanity and a few scenes that depict sexual intimacy. Accordingly, the recommended minimum age for readers is 16. The novel might be compared to books like The Diary of Anne Frank or The Kite Runner.","268 pages, Paperback",Romance,898 followers,168 reviews,8 books898 followers,21 (4%),36 (8%),75 (17%),106 (24%),196 (45%)
Roommate of Fire,Aiden Bates,40,ratings1,"First published April 25, 2015","A Gay Romance Erotica MMNeil, a man desperate to escape what he determines as a boring existence, moves into the big city to escape his hometown and start to live his life. He meets Simon, the life of every party, womanizer and the only person willing to take him in at such short notice. They quickly become friends, going to parties and bars, giving Neil the life he always dreamed of. As he finds himself having feelings and lusting for his new roommate, he triggers a sexual awakening in him that gives him more than Neil could possibly ask for.","33 pages, Kindle Edition",M M Romance,"1,178 followers",1 review,"257 books1,178 followers",3 (7%),8 (20%),12 (30%),7 (17%),10 (25%)
India After Gandhi: The History of the World's Largest Democracy,Ramachandra Guha,"17,111","ratings1,462","First published April 20, 2007","A magisterial account of the pains, the struggles, the humiliations, and the glories of the world's largest and least likely democracy, Ramachandra Guha's India After Gandhi is a breathtaking chronicle of the brutal conflicts that have rocked a giant nation and the extraordinary factors that have held it together. An intricately researched and elegantly written epic history peopled with larger-than-life characters, it is the work of a major scholar at the peak of his abilities...","912 pages, Hardcover",History,"1,527 followers","1,462 reviews","100 books1,527 followers",142 (<1%),292 (1%),"1,496 (8%)","6,005 (35%)","9,176 (53%)"
The Treemakers,Christina L. Rozelle,549,ratings192,"First published December 3, 2014","This is a previously-published alternate cover edition of ASIN B00P49KVKG.  Sixteen-year-old Joy Montgomery, daughter of Zephyr the Magnificent, the great magician, can only reminisce of better times. Before the Superiors. Before the uprisings. Long ago. Before the dying Earth ripped the family she loved away from her. In this desolate dystopian future, the Greenleigh orphans are “privileged” with the task of building mechanical trees for Bygonne, so their world behind The Wall can breathe another day, and so the Superiors may continue their malevolent reign. Lured by a yearning for freedom, tenacious curiosity, and hunger for adventure, Joy discovers hope and magic amid the misery, and power in her promise to care for those remaining, whom she loves enough to risk her life for. To save them, herself, and the boy she adores from the abuse and slavery by the Superiors, Joy must entrust the aid of an unlikely ally who harbors a dangerous secret. With an intriguing stranger at the helm, Joy and the treemakers embark on an intense and terrifying, yet liberating quest for the truth about the existence of the forbidden paradise beyond The Wall.   *Please note: This is the first book in the series. The second book will be available late 2015. This story is intended for mature young adult audiences, and contains themes that may be disturbing and/or offensive to some people. If you find abusive, sexual, violent, deeply intense emotional, and/or character death events disturbing and/or offensive, this book is not recommended for you or your children. Though please keep in mind this story balances those events and sequences with love, friendship, integrity, strength, nurturing, hope, perseverance, determination, and the fight for freedom from bondage. This story is not intended for the weak of heart.","288 pages, Kindle Edition",Dystopia,417 followers,192 reviews,14 books417 followers,14 (2%),24 (4%),75 (13%),142 (25%),294 (53%)
Manche Mädchen müssen sterben,Jessica Warman,"9,801","ratings1,136","First published August 2, 2011","Ihr 18. Geburtstag sollte der Anfang von etwas Neuem sein. Doch er war das Ende von allem…Nach einer durchfeierten Nacht auf der Jacht ihrer Eltern wird Liz Valchar von einem merkwürdigen Geräusch geweckt. Irgendetwas schlägt beständig gegen die äußere Bootshülle. Liz entdeckt eine Gestalt im Wasser ... und erkennt voller Entsetzen, dass sie auf ihren eigenen leblosen Körper hinabblickt. Und obwohl Liz nun tot ist, ist sie immer noch da – auch wenn niemand sie mehr sehen kann. Während die junge Frau zu verstehen versucht, warum sie sterben musste, wird ihr allmählich klar, dass ihr ganzes Leben eine Lüge war. All jene, die sie geliebt hat, verbargen dunkle Geheimnisse vor ihr. Doch auch Liz selbst war nicht so perfekt, wie sie stets glauben wollte. Und längst nicht so unschuldig …","416 pages, Paperback",Young Adult,361 followers,"1,136 reviews",8 books361 followers,192 (1%),616 (6%),"2,129 (21%)","3,452 (35%)","3,412 (34%)"
Do Not Resuscitate,Nicholas Ponticello,155,ratings30,"First published April 1, 2015","Jim Frost thinks that when you’re dead, you’re dead. Gone. Finished. Kaput. But on the eve of his seventy-third birthday, his daughter suggests he have his brain downloaded to a microchip for safekeeping, and Jim is forced to consider what it really means to die—and what it might mean to live forever. Recipient of the 2015 Green Book Festival honorable mention in fiction and semi-finalist in the 2015 Kindle Book Awards, Do Not Resuscitate is the firsthand account of Jim Frost, an aging misanthropist who witnessed the rise and fall of the United States as a world power, the digitalization of the planet, the advent of the water wars, and the near collapse of the global economy. Yet he remains impervious to it all. Concerned more with his plasma TV, high-speed Internet, and continual supply of hash, twentysomething Jim takes an under-the-table job off Craigslist delivering mysterious red coolers to strangers in cafés in an effort to pay the bills. But when Jim’s enigmatic employer asks him to fly to North Korea for a delivery, Jim starts to wonder what he’s gotten himself into.","302 pages, Kindle Edition",Science Fiction,25 followers,30 reviews,8 books25 followers,3 (1%),12 (7%),40 (25%),68 (43%),32 (20%)
Managing Bubbie,Russel Lazega,492,ratings182,"First published February 5, 2015","Her devoted family only wants the best for their Bubbie. Mostly they want to ensure that their matriarch’s twilight years are spent in comfort, safety, and serenity. But how do you manage an aging, immutably stubborn Holocaust survivor who has risen above the squalor of Poland’s ghettos; fled across the war-torn German wilderness; and survived the winter-ravaged Pyrenees alone on foot with three children? You probably don't.Managing Bubbie is the heartrending, hilarious family memoir by Russel Lazega that recounts the frequently hectic, ever-exhausting trials of one Jewish family in Miami Beach as they try to oversee the care of the elderly, unmanageable Lea Lazega. As they scramble for an acceptable assisted living facility and struggle to get her medication in line, they discover the difficulties of controlling a woman who time and again eluded catastrophe by refusing to be told what to do. A tapestry of an American family in the 1980s, Managing Bubbie also revisits the Holocaust period to mine the love, hope, and humor that emerged from the deepest despair. Anyone who savors a soft heart with a sharp funny bone will laugh, cry, and commiserate with the confounded family who must manage their beloved, impossible Bubbie.","245 pages, Kindle Edition",Nonfiction,121 followers,182 reviews,20 books121 followers,6 (1%),16 (3%),61 (12%),142 (28%),267 (54%)
Jenny Kissed Me!,Thomas  Allen,386,ratings10,"First published August 1, 2014","When Jenny finds an old letter in a shoebox, her mind is flooded with memories of a long forgotten love. She and Jonathan had secretly loved one another in high school, but never shared those feelings except for that one time in the library their senior year. Jenny had impetuously kissed Jonathan—a moment neither forgot. Four decades have passed. Five thousand miles away they meet as strangers on tour in Italy. Will they have the opportunity for a second chance? A clean, wholesome, timeless story , with universal themes built around admirable, charming characters.Some folks are bothered that most love stories seem a bit contrived and have a suspension of belief. They normally label themselves as realists--""not into that fairy-tale stuff."" But what better way to deal with the real world, 24/7, than to take a break, experience a lovelier world-- one that transforms the mood and lifts the spirit, giving hope to something better. Although my story is fictional, the magical thing about it is that it could really happen.","272 pages, Paperback",Romance,42 followers,10 reviews,1 book42 followers,9 (2%),7 (1%),64 (16%),109 (28%),197 (51%)
