Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Nadia Knows Best,Jill Mansell,"7,375",ratings335,"January 1, 2002","When Nadia Kinsella meets Jay Tiernan, she's tempted. Of course she is. Stranded together in a remote Cotswold pub, with a snowstorm raging outside—let’s face it, who would ever know? But Nadia’s already met The One. She and Laurie have been together for years—they’re practically childhood sweethearts, and she still gets goosebumps at the sight of him. Okay, maybe she doesn’t see that much of him these days, but that’s not Laurie’s fault. She can’t betray him. Besides, when you belong to a family like the Kinsellas—bewitchingly glamorous grandmother Miriam, feckless mother Leonie, stop-at-nothing sister Clare—well, someone has to exercise a bit of self-control, don’t they? I mean, you wouldn’t want to do something that you might later regret.","440 pages, Paperback",Chick Lit,"4,464 follower",335 reviews,81,126 (1%),435 (5%),"2,189 (29%)","2,706 (36%)","1,919 (26%)"
Building a Better Teacher: How Teaching Works,Elizabeth   Green,"1,197",ratings185,"August 4, 2014","A 2014 New York Times Book Review Notable Book We’ve all had great teachers who opened new worlds, maybe even changed our lives. What made them so great? Everyone agrees that a great teacher can have an enormous impact. Yet we still don't know what, precisely, makes a teacher great. Is it a matter of natural-born charisma? Or does exceptional teaching require something more? Building a Better Teacher introduces a new generation of educators exploring the intricate science underlying their art. A former principal studies the country’s star teachers and discovers a set of common techniques that help children pay attention. Two math teachers videotape a year of lessons and develop an approach that has nine-year-olds writing sophisticated mathematical proofs. A former high school teacher works with a top English instructor to pinpoint the key interactions a teacher must foster to initiate a rich classroom discussion. Through their stories, and the hilarious and heartbreaking theater that unfolds in the classroom every day, Elizabeth Green takes us on a journey into the heart of a profession that impacts every child in America. What happens in the classroom of a great teacher? Opening with a moment-by-moment portrait of an everyday math lesson―a drama of urgent decisions and artful maneuvers― Building a Better Teacher demonstrates the unexpected complexity of teaching. Green focuses on the questions that really matter: How do we prepare teachers and what should they know before they enter the classroom? How does one get young minds to reason, conjecture, prove, and understand? What are the keys to good discipline? Incorporating new research from cognitive psychologists and education specialists as well as intrepid classroom entrepreneurs, Green provides a new way for parents to judge what their children need in the classroom and considers how to scale good ideas. Ultimately, Green discovers that good teaching is a skill. A skill that can be taught. A provocative and hopeful book, Building a Better Teacher shows that legendary teachers are more than inspiring; they are perhaps the greatest craftspeople of all.","384 pages, Hardcover",Education,1 book13 follower,185 reviews,1,21 (1%),94 (7%),344 (28%),429 (35%),309 (25%)
What Makes This Book So Great: Re-Reading the Classics of Science Fiction & Fantasy,Jo Walton,"1,064",ratings253,"January 16, 2014","As any reader of Jo Walton's Among Others might guess, Walton is both an inveterate reader of SF and fantasy, and a chronic re-reader of books. In 2008, then-new science-fiction mega-site Tor.com asked Walton to blog regularly about her re-reading—about all kinds of older fantasy and SF, ranging from acknowledged classics, to guilty pleasures, to forgotten oddities and gems. These posts have consistently been among the most popular features of Tor.com. Now this volumes presents a selection of the best of them, ranging from short essays to long reassessments of some of the field's most ambitious series.Among Walton's many subjects here are the Zones of Thought novels of Vernor Vinge; the question of what genre readers mean by ""mainstream""; the underappreciated SF adventures of C. J. Cherryh; the field's many approaches to time travel; the masterful science fiction of Samuel R. Delany; Salman Rushdie's Midnight's Children; the early Hainish novels of Ursula K. Le Guin; and a Robert A. Heinlein novel you have most certainly never read. Over 130 essays in all, What Makes This Book So Great is an immensely readable, engaging collection of provocative, opinionated thoughts about past and present-day fantasy and science fiction, from one of our best writers.","446 pages, Hardcover",Nonfiction,"2,924 follower",253 reviews,80,5 (<1%),56 (5%),284 (26%),438 (41%),281 (26%)
Vremena goda,Anna Borisova,259,ratings11,"January 1, 2011","Роман «Времена Года» написан эклектично в духе утонченного английского постмодерна Джеймса Джойса и изящно концептуального стиля романиста Джона Фаулза. Можно даже сказать, что он вобрал в себя все те богатства жанра, которые мастерски культивировали психолог и богоискатель Достоевский и блестящий романист-мистификатор Франц Кафка. А главное – книга написана с душой и от души, поэтому читать ее безумно приятно и эмоционально полезно.Это роман о «жизнецвете» – внутренней силе и разуме, которые живут в человеке, помогают быть счастливым до конца дней. В книге удивительным образом духовно связаны молодая девушка и парализованная старуха, которым не суждено чувствовать старость. Первой – из-за неизлечимой болезни, убивающей людей в молодом возрасте, второй – по той же причине в преклонном. И обе они живут, словно по очереди обмениваясь душами.",480 pages,Russia,5 follower,11 reviews,6,3 (1%),16 (6%),33 (12%),89 (34%),118 (45%)
Last of the Amazons,Steven Pressfield,"3,121",ratings217,"January 1, 2002","TO THEM HONOUR AND LOYALTY WERE EVERYTHING...1250 BC: Theseus, king of Athens and slayer of the Minotaur, set sail on a journey that brought him to the land of 'tal Kyrte', the 'Free People', a nation of fiercely proud and passionate warrior women whom the Greeks called 'Amazons'.Lovers and fighters they owed allegiance to no man and distrusted the Greeks with their boastful talk of cities and civilization. When their illustrious war queen Antiope fell in love with Theseus and fled to Athens with the king and his followers, so denying her people, the Amazon tribes were outraged. Seeking revenge, they raised a vast army and marched on Athens. History tells us they could not win, but for a brief and glorious moment, the Amazons held the Attic world in thrall before vanishing into the immortal realms of myth and legend.","400 pages, Paperback",Historical Fiction,"5,252 follower",217 reviews,75,70 (2%),246 (7%),818 (26%),"1,125 (36%)",862 (27%)
The Well-Educated Mind: A Guide to the Classical Education You Never Had,Susan Wise Bauer,"3,605",ratings414,"January 1, 2003","Have you lost the art of reading for pleasure? Are there books you know you should read but haven't because they seem too daunting? In The Well-Educated Mind, Susan Wise Bauer provides a welcome and encouraging antidote to the distractions of our age, electronic and otherwise. In her previous book, The Well-Trained Mind, the author provided a road map of classical education for parents wishing to home-school their children, and that book is now the premier resource for home-schoolers. In this new book, Bauer takes the same elements and techniques and adapts them to the use of adult readers who want both enjoyment and self-improvement from the time they spend reading.The Well-Educated Mind offers brief, entertaining histories of five literary genres—fiction, autobiography, history, drama, and poetry—accompanied by detailed instructions on how to read each type. The annotated lists at the end of each chapter—ranging from Cervantes to A. S. Byatt, Herodotus to Laurel Thatcher Ulrich—preview recommended reading and encourage readers to make vital connections between ancient traditions and contemporary writing.The Well-Educated Mind reassures those readers who worry that they read too slowly or with below-average comprehension. If you can understand a daily newspaper, there's no reason you can't read and enjoy Shakespeare's Sonnets or Jane Eyre. But no one should attempt to read the ""Great Books"" without a guide and a plan. Susan Wise Bauer will show you how to allocate time to your reading on a regular basis; how to master a difficult argument; how to make personal and literary judgments about what you read; how to appreciate the resonant links among texts within a genre—what does Anna Karenina owe to Madame Bovary?—and also between genres. Followed carefully, the advice in The Well-Educated Mind will restore and expand the pleasure of the written word.","432 pages, Hardcover",Education,950 follower,414 reviews,193,58 (1%),146 (4%),759 (21%),"1,439 (39%)","1,203 (33%)"
The Camel Club,David Baldacci,"91,852","ratings3,346","October 25, 2005","The exciting beginning of a talked-about series.Existing at the fringes of Washington D.C., the Club consists of four eccentric members. Led by a mysterious man known as ""Oliver Stone,"" there's also Library of Congress reference expert Caleb Shaw, computer genius Milton Farb, and laborer Reuben Rhodes. They study conspiracy theories, current events, and the machinations of government in an attempt to discover the ""truth"" behind the country's actions.Their efforts bear little fruit --- until the group witnesses a shocking murder, and becomes embroiled in an astounding, far-reaching conspiracy. Now the Club must join forces with a fifth person, a Secret Service agent, to confront one of the most chilling spectacles ever to take place on American soil --- an event that may trigger the ultimate war between two different worlds. All that stands in the way of this apocalypse is five unexpected heroes.Librarian's note: there are five novels and a short story in the author's Camel Club series. They are: #1. The Camel Club (2005), #2. The Collectors (2006), #3. Stone Cold (2007), #4. Divine Justice (2008), and #5. Hell's Corner (2010). The short story is #6. Bullseye (2014), a Will Robie / The Camel Club Short Story.","480 pages, Paperback",Fiction,118k follower,"3,346 reviews",339,"1,350 (1%)","3,519 (3%)","17,296 (18%)","35,591 (38%)","34,096 (37%)"
A Thousand Pieces of You,Claudia Gray,"58,295","ratings8,057","November 4, 2014","Marguerite Caine's physicist parents are known for their groundbreaking achievements. Their most astonishing invention, called the Firebird, allows users to jump into multiple universes—and promises to revolutionize science forever. But then Marguerite's father is murdered, and the killer—her parent's handsome, enigmatic assistant Paul— escapes into another dimension before the law can touch him.Marguerite refuses to let the man who destroyed her family go free. So she races after Paul through different universes, always leaping into another version of herself. But she also meets alternate versions of the people she knows—including Paul, whose life entangles with hers in increasingly familiar ways. Before long she begins to question Paul's guilt—as well as her own heart. And soon she discovers the truth behind her father's death is far more sinister than she expected.","368 pages, Hardcover",Young Adult,13.5k follower,"8,057 reviews",85,"1,553 (2%)","3,710 (6%)","12,515 (21%)","22,022 (37%)","18,495 (31%)"
Child of the Dark Prophecy,T.A. Barron,"6,532",ratings238,"October 7, 2004","Long Ago, Merlin Planted a magical seed that beat like a heart-a seed that grew into the Great Tree of Avalon. For centuries, this world has flourished as a land of wonder and mystery, a link between Heaven and Earth, a place where all creatures could live in harmony.Now, though, Avalon reels from brutal attacks, mysterious droughts, and stranger evils yet. Then one night, just as the elusive Lady of the Lake predicted, all the stars in the sky suddenly go dark. The fate of Avalon now rests with three young people: Tamwyn, a homeless wilderness guide; Elli, an escaped slave turned priestess; and Scree, an eagleman with a startling secret. One of them is the true heir of Merlin, the only person who can save Avalon ... and one of them is the dreaded child of the Dark Prophecy, the person fated to destroy it. This novel, like T. A. Barron's Lost Years of Merlin epic, creates a radiant, richly imagined new world, full of high adventure and unforgettable characters. And, like all books by T. A. Barron, it is at once deeply moving, masterfully written, and profoundly true.In accordance with prophecy, Avalon's existence is threatened in the year that stars stop shining and at the time when both the dark child and Merlin's heir are to be revealed.","384 pages, Mass Market Paperback",Fantasy,"1,273 follower",238 reviews,68,115 (1%),305 (4%),"1,173 (17%)","2,318 (35%)","2,621 (40%)"
DOCTOR WHO: WHO-OLOGY,Cavan Scott,"1,985",ratings181,"January 1, 2013","The official miscellany, celebrating 50 years of Doctor Who.Do you know your Sontarans from your Silurians? What are the 40 best ways to defeat a Dalek? What are the galactic coordinates of Gallifrey? Test your knowledge of the last Time Lord and the worlds he's visited in Who-ology, an unforgettable journey through 50 years of Doctor Who. Packed with facts, figures and stories from the show's entire run, this unique tour of space and time takes you from Totters Lane to Trenzalore, taking in guides to UNIT call signs, details of the inner workings of sonic screwdrivers, and a reliability chart covering every element of the TARDIS. With tables, charts and illustrations dotted throughout, as well as fascinating lists and exhaustive detail, you won't believe the wonders that await. Are you ready? Then read on, you clever boy. And remember.","384 pages, Hardcover",Doctor Who,374 follower,181 reviews,717,14 (<1%),44 (2%),335 (16%),675 (34%),917 (46%)
The Colonel,Mahmoud Dowlatabadi,704,ratings117,"January 1, 2009","A pitch black, rainy night in a small Iranian town. Inside his house the Colonel is immersed in thought. Memories are storming in. Memories of his wife. Memories of the great patriots of the past, all of them assassinated or executed. Memories of his children, who had joined the different factions of the 1979 revolution. There is a knock on the door. Two young policemen have come to summon the Colonel to collect the tortured body of his youngest daughter and bury her before sunrise. The Islamic Revolution, like every other revolution in history, is devouring its own children. And whose fault is that? This shocking diatribe against the failures of the Iranian left over the last fifty years does not leave one taboo unbroken.","243 pages, Paperback",Iran,"1,300 follower",117 reviews,77,24 (3%),55 (7%),196 (27%),237 (33%),192 (27%)
Fires in the Dark,Louise Doughty,782,ratings94,"January 6, 2004","Fires in the Dark reveals the highly secretive and misunderstood world of the coppersmith gypsies.In 1927, when prosperity still reigns in Central Europe, Yenko is born to two Coppersmith Gypsies. His parents, Josef and Anna, are nomads who raise their son during the relative calm of the Great Depression of the 1930s. Soon, though, dangerous times threaten to unsettle their family, as their heritage makes them vulnerable targets for ethnic cleansing. As Germany invades Czechoslovakia and the conflicts of World War II begin to unfold, Yenko and his parents become fugitives, forced on a journey that promises only great uncertainty and offers survival as a remote possibility. In the course of their flight, the burden of an ancient tradition rests entirely on Yenko's shoulders.In capturing the desperation and perseverance of one family during an extraordinary time in history, Louise Doughty pays homage to an insular and little-known culture.","481 pages, Paperback",Historical Fiction,551 follower,94 reviews,20,8 (1%),33 (4%),143 (18%),328 (41%),270 (34%)
Who Could That Be at This Hour?,Lemony Snicket,"27,907","ratings2,815","October 23, 2012","The adventure began in a fading town. Far from anyone he knew or trusted, a young Lemony Snicket started an apprenticeship for a secret organization shrouded in mystery and secrecy. He asked questions that shouldn't have been on his mind. Now he has written an account that should not be published that shouldn't be read. Not even by you. Seriously, we recommend that you do NOT ask your parents for this, the first book in his new ALL THE WRONG QUESTIONS series.Lemony Snicket, in case you don't already know, grew up to be the author of A Series of Unfortunate Events series.","258 pages, Hardcover",Mystery,24.8k follower,"2,815 reviews",220,733 (2%),"1,788 (6%)","7,018 (25%)","10,057 (36%)","8,311 (29%)"
The Bad Queen: Rules and Instructions for Marie-Antoinette,Carolyn Meyer,"2,074",ratings208,"April 12, 2010","History paints her as a shallow party girl, a spoiled fashionista, a callous ruler. Perhaps no other royal has been so maligned— and so misunderstood— as Marie-Antoinette.From the moment she was betrothed to the dauphin of France at age fourteen, perfection was demanded of Marie-Antoinette. She tried to please everyone: courtiers, her young husband, the king, the French people, but often fell short of their expectations. Desperate for affection and subjected to constant scrutiny, this spirited young woman can't help but want to let loose with elaborate parties, scandalous fashions, and unimaginable luxuries. But as Marie-Antoinette's lifestyle gets ever-more recklessly extravagant, the peasants of France are suffering from increasing poverty, and becoming outraged. They want to make the queen pay. In this latest installment of her acclaimed Young Royals series, Carolyn Meyer reveals the dizzying rise and horrific downfall of the last queen of France. Includes historical notes, an author’s note, and a bibliography.","420 pages, Hardcover",Historical Fiction,"1,048 follower",208 reviews,105,25 (1%),111 (5%),490 (23%),776 (37%),672 (32%)
Faces in the Crowd,Valeria Luiselli,"6,108",ratings884,"April 28, 2011","In the heart of Mexico City, a woman, trapped in a house and a marriage she can neither fully inhabit nor abandon, thinks about her past. She has decided to write a novel about her days at a publishing house in New York; about the strangers who became lovers and the poets and ghosts who once lived in her neighbourhood. In particular, one of the obsessions of her youth - Gilberto Owen - an obscure Mexican poet of the 1920s, a marginal figure of the Harlem Renaissance, a busker on Manhattan's subway platforms, a friend and an enemy of Federico Garca Lorca. As she writes, Gilberto Owen comes to life on the page; a solitary, faceless man living on the edges of Harlem's writing and drinking circles at the beginning of the Great Depression, haunted by the ghostly image of a woman travelling on the New York subway. Mutually distorting mirrors, their two lives connect across the decades between them; forming a single elegy of love and loss.","148 pages, Paperback",Fiction,"2,174 follower",884 reviews,33,165 (2%),656 (10%),"1,896 (31%)","2,170 (35%)","1,221 (19%)"
Eine Frage der Zeit,Alex Capus,474,ratings35,"January 1, 2007",Book by Alex Capus,"304 pages, Paperback",Fiction,102 follower,35 reviews,45,6 (1%),15 (3%),111 (23%),204 (43%),138 (29%)
Odd and the Frost Giants,Neil Gaiman,"35,691","ratings4,114","March 3, 2008","In this inventive, short, yet perfectly formed novel inspired by traditional Norse mythology, Neil Gaiman takes readers on a wild and magical trip to the land of giants and gods and back.In a village in ancient Norway lives a boy named Odd, and he's had some very bad luck: His father perished in a Viking expedition; a tree fell on and shattered his leg; the endless freezing winter is making villagers dangerously grumpy.Out in the forest Odd encounters a bear, a fox, and an eagle—three creatures with a strange story to tell.Now Odd is forced on a stranger journey than he had imagined—a journey to save Asgard, city of the gods, from the Frost Giants who have invaded it.It's going to take a very special kind of twelve-year-old boy to outwit the Frost Giants, restore peace to the city of gods, and end the long winter.Someone cheerful and infuriating and clever . . .Someone just like Odd .","128 pages, ebook",Fantasy,314k follower,"4,114 reviews","2,137",265 (<1%),"1,115 (3%)","8,025 (22%)","15,666 (43%)","10,620 (29%)"
Fisk har ingen fødder,Jón Kalman Stefánsson,"2,384",ratings311,"January 1, 2013","Vi befinder os i Keflavik som er blevet kaldt Islands mørkeste sted og er kendt for sin amerikanske militærbase og den evige vind fra havet. Et sted der er lige så tomt og svært at blive klog på som den hjemvendte Ari. Bogens navnløse fortæller og Ari havde engang en drøm om at redde Island med poesi, men en morgen forlod Ari konen fordi han følte han var ved at blive kvalt, og slog sig ned i København som forlagsredaktør. Nu vender han tilbage fordi hans far er ved at dø og han konfronteres med alle de uløste problemer i sin egen fortid. Ingen kan gå på vandet, og derfor har fisk ingen fødder.Det er historien om en slægt fra begyndelsen af det 20. århundrede og frem til i dag, en historie om smerte og tab, om vold og et hav fuld af fisk som du ikke må fange. Centralt står Aris bedsteforældre: Oddur, arketypen på den tavse islænding, fiskeren som ikke frygter noget, og hans smukke kone Margret, poetisk, følsom og drømmende som Ari. Det er hende som siger: :Hvis jeg er nøgen under kjolen, så ved du at jeg elsker dig.",407 pages,Fiction,"1,055 follower",311 reviews,41,58 (2%),169 (7%),470 (19%),957 (40%),730 (30%)
Stalins kossor,Sofi Oksanen,"4,613",ratings214,"January 1, 2003","Annas liv bygger på två stora konflikter. Den ena rör hennes förhållande till sin kropp den andra hennes förhållande till sitt estniska ursprung.I nuet tar Annas ätstörningar allt mer kontrollen över hennes liv, skolan, kärleken och vännerna. När hon träffar Hukka, hennes stora kärlek, vågar hon inte blotta sina känslor för honom. Hon är besatt av sitt matschema och kämpar samtidigt med sin kluvna identitet. Redan tidigt förstod Anna att hon inte duger som hon är. Nu förnekar hon sin kropp och sitt estniska påbrå som hon aldrig har avslöjat för någon. Finns det ingen man kan lita på?Detta är en pulserande berättelse om en ung kvinnas utveckling och strävan efter självständighet, och kärlek. Berättelsen utmärker sig genom det episodiska och dramatiska upplägget, den oförskräckta öppenheten och nya grepp när det gäller att behandla frågor som sexualitet, kvinnobild och ätstörningar, vad det innebär att vara finsk och estnisk, liksomde tabun som kännetecknar respektive kultur. Indirekt återger berättelsen också ett sovjetiskt sönderfall som symboliskt återspeglas i de enskilda personernas öden.","441 pages, Mass Market Paperback",Fiction,"1,020 follower",214 reviews,19,90 (1%),379 (8%),"1,456 (31%)","1,825 (39%)",863 (18%)
Eurotrashed : The Rise and Rise of Europe's Football Hooligans,Dougie Brimson,55,ratings1,"306 pages, PaperbackPublished January 1, 2003","Football hooliganism so long regarded as the 'English Disease', is rife throughout the European game. Yet, while the English scene has been well documented, no one has ever exposed the extent to which the hooligan problem has come to infect the game on the Continent. Until now.Bestselling author and world-renowned hooliganism expert Dougie Brimson has spoken to experts, journalists and even hooligans themselves to examine the truth behind the spread of football violence across Europe. In EUROTRASHED he paints a disturbing picture of just how deeply entrenched in the fabric of European football the culture of hooliganism has become.","306 pages, Paperback",Nonfiction,78 follower,1 review,26,4 (7%),9 (16%),15 (27%),14 (25%),13 (23%)
