Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Fire by Night,Lynn Austin,"8,899",ratings574,"January 1, 2003","One deceived by a life of wealth and ease, the other desperate to flee her true identity. In a land shattered by war, unlikely heroes test the limits of their strength and discover that love has a meaning far beyond their imagination.","429 pages, Paperback",Historical Fiction,"4,649 follower",574 reviews,50,41 (<1%),115 (1%),819 (9%),"2,759 (31%)","5,165 (58%)"
Raising Stony Mayhall,Daryl Gregory,"3,786",ratings545,"June 28, 2011","In 1968, after the first zombie outbreak, Wanda Mayhall and her three young daughters discover the body of a teenage mother during a snowstorm. Wrapped in the woman’s arms is a baby, stone-cold, not breathing, and without a pulse. But then his eyes open and look up at Wanda — and he begins to move.The family hides the child — whom they name Stony — rather than turn him over to authorities that would destroy him. Against all scientific reason, the undead boy begins to grow. For years his adoptive mother and sisters manage to keep his existence a secret — until one terrifying night when Stony is forced to run and he learns that he is not the only living dead boy left in the world.","449 pages, Kindle Edition",Zombies,"1,292 follower",545 reviews,162,97 (2%),258 (6%),823 (21%),"1,535 (40%)","1,073 (28%)"
Battles Christians Face,Vaughan Roberts,127,ratings14,"March 1, 2007","The Bible is clear that the Christian's hope and faith are forged in the fiery battles of life. Suffering and temptation shape and strengthen us, but in the twenty-first century many of the crucial difficulties that Christians have always struggled with are lightly treated by some ...How can I approach feelings of lust in a godly way when 'lust' is now an alluring name for perfume or chocolate? How can I battle guilt with integrity when friends encourage me to believe that sin doesn't really exist? Why do I feel so depressed when the impression is often given that Christians should always have a smile on their face and in their heart? In Battles Christians Face bestselling author Vaughan Roberts equips us with practical weapons to face our daily battles with confidence. The teaching of this book restores our hope of living godly lives here and now - lives that honour and bear witness to Jesus Christ.",Paperback,Christian,82 follower,14 reviews,43,0 (0%),4 (3%),22 (17%),53 (41%),48 (37%)
Beyond the Grave,Jude Watson,"47,033","ratings1,057","June 1, 2009","Betrayed by their cousins, abandoned by their uncle, and with only the slimmest hint to guide them, fourteen-year old Amy Cahill and her younger brother, Dan, rush off to Egypt on the hunt for 39 Clues that lead to a source of unimaginable power. But when they arrive, Amy and Dan get something completely unexpected - a message from their dead grandmother, Grace. Did Grace set out to help the two orphans . . . ore are Amy and Dan heading for the most devastating betrayal of them all?","190 pages, Hardcover",Mystery,580 follower,"1,057 reviews",156,"1,292 (2%)","2,776 (5%)","11,302 (24%)","14,350 (30%)","17,313 (36%)"
Untangled: Guiding Teenage Girls Through the Seven Transitions into Adulthood,Lisa Damour,"13,727","ratings1,831","February 2, 2016","NEW YORK TIMES BESTSELLER •  An award-winning guide to the sometimes erratic and confusing behavior of teenage girls that explains what’s going on, prepares parents for what’s to come, and lets them know when it’s time to worry. Look for Under Pressure, the companion guide to coping with stress and anxiety among girls, available now.In this sane, highly engaging, and informed guide for parents of daughters, Dr. Damour draws on decades of experience and the latest research to reveal the seven distinct—and absolutely normal—developmental transitions that turn girls into grown-ups, including Parting with Childhood, Contending with Adult Authority, Entering the Romantic World, and Caring for Herself. Providing realistic scenarios and welcome advice on how to engage daughters in smart, constructive ways, Untangled gives parents a broad framework for understanding their daughters while addressing their most common questions, including• My thirteen-year-old rolls her eyes when I try to talk to her, and only does it more when I get angry with her about it. How should I respond?• Do I tell my teen daughter that I’m checking her phone?• My daughter suffers from test anxiety. What can I do to help her?• Where’s the line between healthy eating and having an eating disorder?• My teenage daughter wants to know why I’m against pot when it’s legal in some states. What should I say?• My daughter’s friend is cutting herself. Do I call the girl’s mother to let her know?Perhaps most important, Untangled helps mothers and fathers understand, connect, and grow with their daughters. When parents know what makes their daughter tick, they can embrace and enjoy the challenge of raising a healthy, happy young woman.BOOKS FOR A BETTER LIFE AWARD WINNER“Finally, there’s some good news for puzzled parents of adolescent girls, and psychologist Lisa Damour is the bearer of that happy news. [ Untangled ] is the most down-to-earth, readable parenting book I’ve come across in a long time.” — The Washington Post“Anna Freud wrote in 1958, ‘There are few situations in life which are more difficult to cope with than an adolescent son or daughter during the attempt to liberate themselves.’ In the intervening decades, the transition doesn’t appear to have gotten any easier which makes Untangled such a welcome new resource.” — The Boston Globe","352 pages, Hardcover",Parenting,262 follower,"1,831 reviews",22,27 (<1%),110 (<1%),862 (6%),"4,481 (32%)","8,247 (60%)"
14 Hollow Road,Jenn Bishop,359,ratings105,"June 13, 2017","The night of the sixth-grade dance is supposed to be perfect for Maddie; she'll wear her beautiful new dress, she'll hit the dance floor with her friends, and her crush, Avery, will ask her to dance. Most importantly, she'll finally leave her tiny elementary school behind for junior high. But as the first slow song starts to play, her plans crumble. Avery asks someone else to dance instead--and then the power goes out. Huddled in the gym, Maddie and her friends are stunned to hear that a tornado has ripped through the other side of town, destroying both Maddie's and Avery's homes.Kind neighbors open up their home to Maddie's and Avery's families, which both excites and horrifies Maddie. Sharing the same house . . . with Avery? For the entire summer? While it buys her some time to prove that Avery made the wrong choice at the dance, it also means he'll be there to witness her morning breath and her annoying little brother. Meanwhile, she must search for her beloved dog, who went missing during the tornado. At the dance, all she wanted was to be more grown-up. Now that she has no choice, is she ready for it?","288 pages, Hardcover",Middle Grade,234 follower,105 reviews,5,6 (1%),13 (3%),68 (18%),122 (33%),150 (41%)
The Colossus of New York,Colson Whitehead,"3,634",ratings512,"October 21, 2003","In a dazzlingly original work of nonfiction, the award-winning novelist Colson Whitehead re-creates the exuberance, the chaos, the promise, and the heartbreak of New York. Here is a literary love song that will entrance anyone who has lived in—or spent time—in the greatest of American cities.

A masterful evocation of the city that never sleeps, The Colossus of New York captures the city’s inner and outer landscapes in a series of vignettes, meditations, and personal memories. Colson Whitehead conveys with almost uncanny immediacy the feelings and thoughts of longtime residents and of newcomers who dream of making it their home; of those who have conquered its challenges; and of those who struggle against its cruelties. Whitehead’s style is as multilayered and multifarious as New York itself: Switching from third person, to first person, to second person, he weaves individual voices into a jazzy musical composition that perfectly reflects the way we experience the city. There is a funny, knowing riff on what it feels like to arrive in New York for the first time; a lyrical meditation on how the city is transformed by an unexpected rain shower; and a wry look at the ferocious battle that is commuting. The plaintive notes of the lonely and dispossessed resound in one passage, while another captures those magical moments when the city seems to be talking directly to you, inviting you to become one with its rhythms. The Colossus of New York is a remarkable portrait of life in the big city. Ambitious in scope, gemlike in its details, it is at once an unparalleled tribute to New York and the ideal introduction to one of the most exciting writers working today.From the Hardcover edition.","158 pages, Paperback",Nonfiction,16.6k follower,512 reviews,35,90 (2%),329 (9%),"1,024 (28%)","1,278 (35%)",913 (25%)
Sweetgirl,Travis Mulhauser,"3,927",ratings628,"February 2, 2016","With the heart, daring, and evocative atmosphere of Winter’s Bone and True Grit, and driven by the raw, whip-smart voice of Percy James, a blistering debut about a fearless sixteen-year old girl whose search for her missing mother leads to an unexpected discovery, and a life or death struggle in the harsh frozen landscape of the Upper Midwest.As a blizzard bears down, Percy James sets off to find her troubled mother, Carletta. For years, Percy has had to take care of herself and Mama—a woman who’s been unraveling for as long as her daughter can remember. Fearing Carletta is strung out on meth and that she won’t survive the storm, Percy heads for Shelton Potter’s cabin, deep in the woods of Northern Michigan. A two-bit criminal, as incompetent as he is violent, Shelton has been smoking his own cook and grieving the death of his beloved Labrador, Old Bo.But when Percy arrives, there is no sign of Carletta. Searching the house, she finds Shelton and his girlfriend drugged into oblivion—and a crying baby girl left alone in a freezing room upstairs. From the moment the baby wraps a tiny hand around her finger, Percy knows she must save her—a split-second decision that is the beginning of a dangerous odyssey in which she must battle the elements and evade Shelton and a small band of desperate criminals, hell-bent on getting that baby back.Knowing she and the child cannot make it alone, Percy seeks help from Carletta’s ex, Portis Dale, who is the closest thing she’s ever had to a father. As the storm breaks and violence erupts, Percy will be forced to confront the haunting nature of her mother’s affliction and finds her own fate tied more and more inextricably to the baby she is determined to save.Filled with the sweeping sense of cultural and geographic isolation of its setting—the hills of fictional Cutler County in northern Michigan—and told in Percy’s unflinching style, Sweetgirl is an affecting exploration of courage, sacrifice, and the ties that bind—a taut and darkly humorous tour-de-force that is horrifying, tender, and hopeful.","240 pages, Paperback",Fiction,109 follower,628 reviews,5,55 (1%),249 (6%),"1,099 (27%)","1,642 (41%)",882 (22%)
Genius: The Game,Leopoldo Gout,"2,574",ratings467,"June 7, 2016","Trust no one. Every camera is an eye. Every microphone an ear. Find me and we can stop him together.The Game: Get ready for Zero Hour as 200 geniuses from around the world go head to head in a competition hand-devised by India's youngest CEO and visionary.The Players:Rex- One of the best programmers/hackers in the world, this 16-year-old Mexican-American is determined to find his missing brother.Tunde- This 14-year-old self-taught engineering genius has drawn the attention of a ruthless military warlord by single-handedly bringing electricity and internet to his small Nigerian village.Painted Wolf- One of China's most respected activist bloggers, this mysterious 16-year-old is being pulled into the spotlight by her father's new deal with a corrupt Chinese official.The Stakes: Are higher than you can imagine. Like life and death. Welcome to the revolution. And get ready to run.","304 pages, Hardcover",Young Adult,213 follower,467 reviews,10,72 (2%),201 (7%),735 (28%),891 (34%),675 (26%)
Nexus,Ramez Naam,"20,095","ratings1,757","December 16, 2012","Mankind gets an upgradeIn the near future, the experimental nano-drug Nexus can link humans together, mind to mind. There are some who want to improve it. There are some who want to eradicate it. And there are others who just want to exploit it.When a young scientist is caught improving Nexus, he’s thrust over his head into a world of danger and international espionage – for there is far more at stake than anyone realizes.From the halls of academe to the halls of power, from the headquarters of an elite US agency in Washington DC to a secret lab beneath a top university in Shanghai, from the underground parties of San Francisco to the illegal biotech markets of Bangkok, from an international neuroscience conference to a remote monastery in the mountains of Thailand – Nexus is a thrill ride through a future on the brink of explosion.","460 pages, Paperback",Science Fiction,"1,403 follower","1,757 reviews",30,360 (1%),929 (4%),"3,552 (17%)","7,912 (39%)","7,342 (36%)"
Rump: The True Story of Rumpelstiltskin,Liesl Shurtliff,"18,440","ratings2,130","April 9, 2013","In a magic kingdom where your name is your destiny, 12-year-old Rump is the butt of everyone's joke. But when he finds an old spinning wheel, his luck seems to change. Rump discovers he has a gift for spinning straw into gold. His best friend, Red Riding Hood, warns him that magic is dangerous, and she’s right. With each thread he spins, he weaves himself deeper into a curse. To break the spell, Rump must go on a perilous quest, fighting off pixies, trolls, poison apples, and a wickedly foolish queen. The odds are against him, but with courage and friendship—and a cheeky sense of humor—he just might triumph in the end.","272 pages, Hardcover",Fantasy,678 follower,"2,130 reviews",11,316 (1%),764 (4%),"3,638 (19%)","6,716 (36%)","7,006 (37%)"
Midnight's Daughter,Karen Chance,"19,880",ratings802,"August 26, 2008","Dorina Basarab is a dhampir-half human, half vampire. Subject to uncontrollable rages, most dhampirs live very short, very violent lives. So far Dory has managed to maintain her sanity by unleashing her anger on those demons and vampires who deserve killing.Now Dory's vampire father has come back into her life. Her Uncle Dracula (yes, the Dracula), infamous even among vampires for his cruelty and murderous ways, has escaped his prison. And her father wants Dory to work with gorgeous master vampire Louis-Cesare to put him back there.Vampires and dhampirs are mortal enemies, and Dory prefers to work alone. But Dracula is the only thing on Earth that truly scares her, so when Dory has to go up against him, she'll take all the help she can get… ...","373 pages, Mass Market Paperback",Urban Fantasy,"5,177 follower",802 reviews,63,415 (2%),964 (4%),"4,046 (20%)","7,165 (36%)","7,290 (36%)"
Waiting for Snow in Havana: Confessions of a Cuban Boy,Carlos Eire,"7,339","ratings1,008","January 28, 2003","In 1962, at the age of eleven, Carlos Eire was one of 14,000 children airlifted out of Cuba, his parents left behind. His life until then is the subject of Waiting for Snow in Havana, a wry, heartbreaking, intoxicatingly beautiful memoir of growing up in a privileged Havana household -- and of being exiled from his own childhood by the Cuban revolution.That childhood, until his world changes, is as joyous and troubled as any other -- but with exotic differences. Lizards roam the house and grounds. Fights aren't waged with snowballs but with breadfruit. The rich are outlandishly rich, like the eight-year-old son of a sugar baron who has a real miniature race car, or the neighbor with a private animal garden, complete with tiger. All this is bathed in sunlight and shades of turquoise and tangerine: the island of Cuba, says one of the stern monks at Carlos's school, might have been the original Paradise -- and it is tempting to believe.His father is a municipal judge and an obsessive collector of art and antiques, convinced that in a past life he was Louis XVI and that his wife was Marie Antoinette. His mother looks to the future; conceived on a transatlantic liner bound for Cuba from Spain, she wants her children to be modern, which means embracing all things American. His older brother electrocutes lizards. Surrounded by eccentrics, in a home crammed with portraits of Jesus that speak to him in dreams and nightmares, Carlos searches for secret proofs of the existence of God.Then, in January 1959, President Batista is suddenly gone, a cigar-smoking guerrilla named Castro has taken his place, and Christmas is canceled. The echo of firingsquads is everywhere. At the Aquarium of the Revolution, sharks multiply in a swimming pool. And one by one, the author's schoolmates begin to disappear -- spirited away to the United States. Carlos will end up there himself, alone, never to see his father again.Narrated with the urgency of a confession, Waiting for Snow in Havana is both an exorcism and an ode to a paradise lost. More than that, it captures the terrible beauty of those times in our lives when we are certain we have died -- and then are somehow, miraculously, reborn.","400 pages, Paperback",Memoir,58 follower,"1,008 reviews",11,247 (3%),576 (7%),"1,711 (23%)","2,630 (35%)","2,175 (29%)"
The Ha-Ha,Dave King,"3,420",ratings482,"January 1, 2005","A debut novel of extraordinary emotional When a mute war veteran opens his home to a young boy, he gets a glimpse of life outside his shell--with all its exuberant joys and crushing sorrows.Its been 30 years since a Vietnam War injury left Howard Kapostash unable to speak, read, or write. Since then he can communicate only with sounds and gestures--a condition that makes him appear slow and disturbed. But inside his head, Howie is the same man he was before the war, longing for Sylvia, his high school sweetheart, and mourning his parents and his chance at a family. Howies solitude comes to an abrupt end with a desperate phone call in the middle of the night; Sylvia is being forced into rehab and needs him to care for her nine-year-old son Ryan until she returns. Though Ryans first days with Howie are strained by misunderstanding, his presence gradually transforms Howie and his entire household, which includes Laurel, a soup chef, and a pair of housepainters Howie grumpily thinks of as Nit and Nat. By midsummer, their once-cold home is alive with the happiness, disappointment, and love of a real family. But with Sylvias return imminent, Howie is obliged to wonder if the change is only temporary--and to reconsider, in the process, just what the war cost him.Triumphant and heartbreaking, THE HA-HA tells a singular and engaging story and heralds the arrival of a tremendous new voice in fiction.","340 pages, Hardcover",Fiction,29 follower,482 reviews,192,91 (2%),286 (8%),"1,088 (31%)","1,391 (40%)",564 (16%)
The Complete Artist's Way : Creativity as a Spiritual Practice,Julia Cameron,"110,631","ratings4,287","March 4, 2002","For the millions of readers who have experienced the rich rewards of following any or all of Julia Cameron's three twelve-week programs for creative recovery, here is a gorgeous cloth-bound edition that includes The Artist's Way, Walking in This World, and Finding Water. In her introduction, Cameron reflects on the artist's journey and provides deep insights into how readers may set about cultivating a more creative and spiritually rewarding existence by using the principles contained in these books.  Encompassing Cameron's most vital work from over the course of the last two decades, The Complete Artist's Way is an essential volume for Cameron's legions of fans.  This collector's edition features:  - a ribbon bookmark - a cloth spine - a printed case with debossing and foil - elegant rough-front pages","730 pages, Hardcover",Nonfiction,"1,884 follower","4,287 reviews",107,"6,610 (5%)","7,314 (6%)","18,705 (16%)","31,045 (28%)","46,957 (42%)"
Magic in the Blood,Devon Monk,"7,605",ratings357,"May 5, 2009","In the second book in Devon Monk’s Allie Beckstrom series, when the police’s magical enforcement division asks Allie to consult on a missing persons case, she finds herself drawn into an underworld of criminals, ghosts, and blood magic. Working as a Hound—tracing illegal spells back to their casters—has taken its toll on Allison Beckstrom. But even though magic has given her migraines and stolen her recent memory, Allie isn’t about to quit. Then the police’s magic enforcement division asks her to consult on a missing persons case. But what seems to be a straightforward job turns out to be anything but, as Allie finds herself drawn into the underworld of criminals, ghosts, and blood magic.","368 pages, Mass Market Paperback",Urban Fantasy,"2,023 follower",357 reviews,73,65 (<1%),258 (3%),"1,875 (24%)","3,080 (40%)","2,327 (30%)"
The Horse Boy: A Father's Quest to Heal His Son,Rupert Isaacson,"4,339",ratings636,"January 1, 2009","When his son Rowan was diagnosed with autism, Rupert Isaacson was devastated, afraid he might never be able to communicate with his child. But when Isaacson, a lifelong horseman, rode their neighbor's horse with Rowan, Rowan improved immeasurably. He was struck with a crazy why not take Rowan to Mongolia, the one place in the world where horses and shamanic healing intersected?THE HORSE BOY is the dramatic and heartwarming story of that impossible adventure. In Mongolia, the family found undreamed of landscapes and people, unbearable setbacks, and advances beyond their wildest dreams. This is a deeply moving, truly one-of-a-kind story--of a family willing to go to the ends of the earth to help their son, and of a boy learning to connect with the world for the first time.","368 pages, Hardcover",Nonfiction,38 follower,636 reviews,15,58 (1%),203 (4%),911 (20%),"1,634 (37%)","1,533 (35%)"
Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,"3,780",ratings277,"January 1, 2003","Mutants gives a brilliant narrative account of our genetic code and the captivating people whose bodies have revealed it--a French convent girl who found herself changing sex at puberty; children who, echoing Homer's Cyclops, are born with a single eye in the middle of their foreheads; a village of long-lived Croatian dwarves; one family, whose bodies were entirely covered with hair, was kept at the Burmese royal court for four generations and gave Darwin one of his keenest insights into heredity. This elegant, humane, and engaging book ""captures what we know of the development of what makes us human"" (Nature).Visit Armand Marie Leroi on the web: http: //armandleroi.com/index.htmlStepping effortlessly from myth to cutting-edge science,","448 pages, Paperback",Science,28 follower,277 reviews,2,64 (1%),168 (4%),713 (18%),"1,402 (37%)","1,433 (37%)"
Heart Of Stone,C.E. Murphy,"4,457",ratings327,"November 1, 2007","What secrets lie shrouded in darkness?Okay, so jogging through Central Park after midnight wasn't a bright idea. But Margrit Knight never thought she'd encounter a dark new world filled with magical beings, not to mention a dying woman and a mysterious stranger with blood on his hands. Her logical lawyer instincts told her it couldn't all be real, but she could hardly deny what she'd seen...and touched.The mystery man, Alban, was a gargoyle. One of the fabled Old Races who had hidden their existence for centuries. Now he was a murder suspect, and he needed Margrit's help to take the heat off him and find the real killer. And as the dead pile up, it's a race against the sunrise to clear Alban's name and keep them both alive.",Audiobook,Urban Fantasy,"1,776 follower",327 reviews,84,112 (2%),375 (8%),"1,298 (29%)","1,587 (35%)","1,085 (24%)"
