Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Inés of My Soul,Isabel Allende,"29,438","ratings2,412","January 1, 2006","Born into a poor family in Spain, Inés, a seamstress, finds herself condemned to a life of hard work without reward or hope for the future. It is the sixteenth century, the beginning of the Spanish conquest of the Americas, and when her shiftless husband disappears to the New World, Inés uses the opportunity to search for him as an excuse to flee her stifling homeland and seek adventure. After her treacherous journey takes her to Peru, she learns that her husband has died in battle. Soon she begins a fiery love affair with a man who will change the course of her life: Pedro de Valdivia, war hero and field marshal to the famed Francisco Pizarro.Valdivia's dream is to succeed where other Spaniards have failed: to become the conquerer of Chile. The natives of Chile are fearsome warriors, and the land is rumored to be barren of gold, but this suits Valdivia, who seeks only honor and glory. Together the lovers Inés Suárez and Pedro de Valdivia will build the new city of Santiago, and they will wage a bloody, ruthless war against the indigenous Chileans—the fierce local Indians led by the chief Michimalonko, and the even fiercer Mapuche from the south. The horrific struggle will change them forever, pulling each of them toward their separate destinies.Inés of My Soul is a work of breathtaking scope: meticulously researched, it engagingly dramatizes the known events of Inés Suárez's life, crafting them into a novel full of the narrative brilliance and passion readers have come to expect from Isabel Allende.","321 pages, Hardcover",Historical Fiction,38.4k follower,"2,412 reviews",191,351 (1%),"1,437 (4%)","6,445 (21%)","11,537 (39%)","9,668 (32%)"
The Devil's Detective,Simon Kurt Unsworth,"2,062",ratings368,"March 3, 2015","Debut novelist Simon Kurt Unsworth sends the detective novel to Hell. In The Devil's Detective, a sea change is coming to Hell . . . and a man named Thomas Fool is caught in the middle.    Thomas Fool is an Information Man, an investigator tasked with cataloging and filing reports on the endless stream of violence and brutality that flows through Hell. His job holds no reward or satisfaction, because Hell has rules but no justice. Each new crime is stamped ""Do Not Investigate"" and dutifully filed away in the depths of the Bureaucracy. But when an important political delegation arrives and a human is found murdered in a horrific manner—extravagant even by Hell's standards—everything changes. The murders escalate, and their severity points to the kind of killer not seen for many generations. Something is challenging the rules and order of Hell, so the Bureaucracy sends Fool to identify and track down the killer. . . . But how do you investigate murder in a place where death is common currency? Or when your main suspect pool is a legion of demons? With no memory of his past and only an irresistible need for justice, Fool will piece together clues and follow a trail that leads directly into the heart of a dark and chaotic conspiracy. A revolution is brewing in Hell . . . and nothing is what it seems.The Devil's Detective is an audacious, highly suspenseful thriller set against a nightmarish and wildly vivid world. Simon Kurt Unsworth has created a phantasmagoric thrill ride filled with stunning set pieces and characters that spring from our deepest nightmares. It will have readers of both thrillers and horror hanging on by their fingernails until the final word. In Hell, hope is your worst enemy.","304 pages, Hardcover",Horror,178 follower,368 reviews,70,60 (2%),190 (9%),547 (26%),793 (38%),472 (22%)
Through Other Continents: American Literature across Deep Time,Wai Chee Dimock,41,ratings5,"October 2, 2006","What we call American literature is quite often a shorthand, a simplified name for an extended tangle of relations."" This is the argument of Through Other Continents, Wai Chee Dimock's sustained effort to read American literature as a subset of world literature.Inspired by an unorthodox archive--ranging from epic traditions in Akkadian and Sanskrit to folk art, paintings by Veronese and Tiepolo, and the music of the Grateful Dead--Dimock constructs a long history of the world, a history she calls ""deep time."" The civilizations of Mesopotamia, India, Egypt, China, and West Africa, as well as Europe, leave their mark on American literature, which looks dramatically different when it is removed from a strictly national or English-language context. Key authors such as Thoreau, Margaret Fuller, Ezra Pound, Robert Lowell, Gary Snyder, Leslie Silko, Gloria Naylor, and Gerald Vizenor are transformed in this light. Emerson emerges as a translator of Islamic culture; Henry James's novels become long-distance kin to Gilgamesh; and Black English loses its ungrammaticalness when reclassified as a creole tongue, meshing the input from Africa, Europe, and the Americas.Throughout, Dimock contends that American literature is answerable not to the nation-state, but to the human species as a whole, and that it looks dramatically different when removed from a strictly national or English-language context.","264 pages, Hardcover",Literary Criticism,6 follower,5 reviews,13,2 (4%),3 (7%),10 (24%),14 (34%),12 (29%)
Illusion,Sherrilyn Kenyon,"12,249",ratings783,"April 1, 2014","Be careful what you wish for…You just might get it.Nick Gautier is tired of his destiny. He doesn’t want to be the son of a demon who’s fated to end the world. Nor does he want to see another demon or other preternatural creature who wants to kill or enslave him. He just wants to be normal and have normal problems like everyone else.But normality isn’t all it’s cracked up to be. When he gets sucked into an alternate reality where his mother has married his mentor and his Atlantean god best friend has become a human geek, he begins to understand that no life is free of pain, and that every person has a specific place in the universe… Even the son of a hated demon.Most of all, he sees that his powers aren’t the curse he thought they were, and that the world needs a champion, especially one its enemies can’t imagine rising up to defend the ones he should destroy.Old enemies and new friends square off for a major battle that will either restore Nick to his real world, or end him forever.","416 pages, ebook",Young Adult,29k follower,783 reviews,236,65 (<1%),222 (1%),"1,384 (11%)","3,809 (31%)","6,769 (55%)"
Y: The Last Man - The Deluxe Edition Book One,Brian K. Vaughan,"17,366","ratings1,084","January 1, 2008","Alternate Cover Edition for ISBN: 9781401219215Y: THE LAST MAN, winner of three Eisner Awards and one of the most critically acclaimed, best-selling comic books series of the last decade, is that rare example of a page-turner that is at once humorous, socially relevant and endlessly surprising.Written by Brian K. Vaughan (LOST, PRIDE OF BAGHDAD, EX MACHINA) and with art by Pia Guerra, this is the saga of Yorick Brown—the only human survivor of a planet-wide plague that instantly kills every mammal possessing a Y chromosome. Accompanied by a mysterious government agent, a brilliant young geneticist and his pet monkey, Ampersand, Yorick travels the world in search of his lost love and the answer to why he's the last man on earth.Collects: Y: The Last Man #1-10.","256 pages, Hardcover",Graphic Novels,13.5k follower,"1,084 reviews","1,041",128 (<1%),421 (2%),"2,010 (11%)","6,284 (36%)","8,523 (49%)"
Somewhere in France,Jennifer Robson,"12,950","ratings1,481","December 31, 2013","Lady Elizabeth Neville-Ashford wants to travel the world, pursue a career, and marry for love. But in 1914, the stifling restrictions of aristocratic British society and her mother’s rigid expectations forbid Lily from following her heart. When war breaks out, the spirited young woman seizes her chance for independence. Defying her parents, she moves to London and eventually becomes an ambulance driver in the newly formed Women’s Army Auxiliary Corps—an exciting and treacherous job that takes her close to the Western Front.Assigned to a field hospital in France, Lily is reunited with Robert Fraser, her dear brother Edward’s best friend. The handsome Scottish surgeon has always encouraged Lily’s dreams. She doesn’t care that Robbie grew up in poverty—she yearns for their friendly affection to become something more. Lily is the most beautiful—and forbidden—woman Robbie has ever known. Fearful for her life, he’s determined to keep her safe, even if it means breaking her heart.In a world divided by class, filled with uncertainty and death, can their hope for love survive. . . or will it become another casualty of this tragic war?","373 pages, Paperback",Historical Fiction,"2,939 follower","1,481 reviews",11,219 (1%),835 (6%),"3,409 (26%)","5,195 (40%)","3,292 (25%)"
Dear Amy,Helen Callaghan,"9,668","ratings1,131","June 16, 2016","Alternate cover edition of ASIN B019DD8CPEMargot Lewis is the agony aunt for The Cambridge Examiner. Her advice column, Dear Amy, gets all kinds of letters - but none like the one she's just received:Dear Amy,I don't know where I am. I've been kidnapped and am being held prisoner by a strange man. I'm afraid he'll kill me.Please help me soon,Bethan AveryBethan Avery has been missing for years. This is surely some cruel hoax. But, as more letters arrive, they contain information that was never made public. How is this happening? Answering this question will cost Margot everything ...","348 pages, Kindle Edition",Thriller,273 follower,"1,131 reviews",9,229 (2%),978 (10%),"3,204 (33%)","3,448 (35%)","1,809 (18%)"
The Two-Family House,Lynda Cohen Loigman,"27,051","ratings2,996","March 8, 2016","Brooklyn, 1947: in the midst of a blizzard, in a two-family brownstone, two babies are born minutes apart to two women. They are sisters by marriage with an impenetrable bond forged before and during that dramatic night; but as the years progress, small cracks start to appear and their once deep friendship begins to unravel. No one knows why, and no one can stop it. One misguided choice; one moment of tragedy. Heartbreak wars with happiness and almost but not quite wins.From debut novelist Lynda Cohen Loigman comes The Two-Family House, a moving family saga filled with heart, emotion, longing, love, and mystery.""Two families, both living in one house, drive an exquisitely written novel of love, alliances, the messiness of life and long buried secrets. Loigman's debut is just shatteringly wonderful and I can't wait to see what she does next."" - Caroline Leavitt, New York Times bestselling author of Is This Tomorrow and Pictures of You""No good deed goes unpunished. In a single, intensely charged moment, two women come to a private agreement meant to assure each other's happiness. But as Lynda Cohen Loigman deftly reveals, life is not so simple, especially when it involves two families, tightly intertwined. The Two-Family House is sympathetically observed and surely plotted all the way through to its deeply satisfying conclusion."" - Christina Schwarz, author of Drowning Ruth (an Oprah's Book Club pick) and national bestseller The Edge of the Earth","290 pages, Hardcover",Historical Fiction,"1,540 follower","2,996 reviews",5,246 (<1%),"1,124 (4%)","6,083 (22%)","12,334 (45%)","7,264 (26%)"
Killer Insight,Victoria Laurie,"6,424",ratings292,"September 5, 2006","When her relationship with FBI agent Dutch Rivers skids to a halt, Abby Cooper is fully aware that a wedding isn't the best post-breakup scenario. But when a friend from the Mile High City finds herself short one bridesmaid, it doesn't take a professional psychic to see the opportunity for a much-needed getaway.High altitudes can be healing, and Abby reunites with friends--especially her childhood crush Duffy McGinnis, now town sheriff...not to mention tall, dark, and yummy. But Abby needs more than a shoulder to cry on. One bridesmaid after the next is mysteriously flying the coop, and Abby's intuition tells her their final destinations aren't pretty.With the wedding party falling apart and her gift of sight never quite so foggy, Abby has to save the date--and herself from becoming the next taffeta-clad target....","288 pages, Mass Market Paperback",Mystery,"3,016 follower",292 reviews,65,38 (<1%),174 (2%),"1,398 (21%)","2,581 (40%)","2,233 (34%)"
The Girl Who Saved Christmas,Matt Haig,"7,715","ratings1,017","November 3, 2016","JOURNEY TO THE EDGE OF MAGICIf magic has a beginning, can it also have an end?When Amelia wants a wish to come true she knows just the man to ask - Father Christmas.But the magic she wants to believe in is starting to fade, and Father Christmas has more than impossible wishes to worry about. Upset elves, reindeers dropping out of the sky, angry trolls and the chance that Christmas might be cancelled.But Amelia isn't just any ordinary girl. And - as Father Christmas is going to find out - if Christmas is going to be saved, he might not be able to do it alone . . .","336 pages, Hardcover",Christmas,36.7k follower,"1,017 reviews",128,41 (<1%),175 (2%),"1,323 (17%)","3,221 (41%)","2,955 (38%)"
Hard Light,Elizabeth Hand,713,ratings115,"April 19, 2016","As her passionately devoted fans know, Elizabeth Hand is a uniquely gifted storyteller. Readers were introduced to her iconoclastic crime novels, featuring offbeat photographer Cass Neary, in the underground classic Generation Loss, which was followed by the brilliant Available Dark.In Hard Light, the third book in the series, Cass makes a remarkable discovery that could change our understanding of human history--if she lives long enough to share it.As the story opens Cass arrives in London where she's arranged to meet her long-lost lover, Quinn O'Boyle. When Quinn fails to show at their rendezvous point, Cass meets the eccentric couple Mallo and Morven Dunfries. When Mallo catches Cass rifling his medicine cabinet in search of drugs, he threatens to turn her in to the authorities, then puts her to work as a runner for his illegal goods.Cass makes a delivery to Poppy Teasel, a famous singer from long ago. Cass leaves Poppy's flat but returns a short time later to find the place ransacked and Poppy dead. Fearful she'll become the next victim, Cass goes on the run.","368 pages, Hardcover",Mystery,"1,157 follower",115 reviews,184,10 (1%),31 (4%),167 (23%),317 (44%),188 (26%)
Beauty,Josephine West,"1,051",ratings156,"May 31, 2016","A faded matron and a blinded musician... but which is the Beauty and which is the Beast?Twice-widowed Arabella Mayor has made a place for herself and her son in Everland, selling and lending her beloved books to other bibliophiles in the sweet town. But she’s running out of money, and ten-year-old Eddie is giving her fits, and their future is uncertain. Re-marriage might have once been an option, but Arabella knows she’s past her prime, and isn’t the Beauty she used to be. And as her beauty faded, so did her worth...didn't it?World-renown violinist Vincenzo Bellini is at ease with his carefully cultivated reputation of a beastly recluse. After all, the fewer people looking at his hideous scars, the better. Ready to retire, he’s trying to hide in Everland, but doesn’t count on the townsfolk being so curious… especially a particular bookseller who reminds him of the life he abandoned long ago. Can he teach her that worth isn't tied to their appearances, or will he have to abandon his plans for a future here in Everland?************************************************The Brides of Everland, Ever AfterStep into Everland, Wyoming, where the people on the street are more than what they appear, and there’s just a hint of magic in the air. From evil villains to mysterious godmothers, handsome cowboys to hidden princesses… welcome to Everland, Ever After.","200 pages, Kindle Edition",Romance,18 book,156 reviews,18,19 (1%),64 (6%),248 (23%),327 (31%),393 (37%)
America Again,Stephen Colbert,"12,883","ratings1,045","October 2, 2012","Book nation, in the history of mankind there has never been a greater country than America. You could say we're the #1 nation at being the best at greatness.But as perfect as America is in every single way, America is broken! And we can't exchange it because we're 236 years past the 30-day return window. Look around--we don't make anything anymore, we've mortgaged our future to China, and the Apologist-in-Chief goes on world tours just to bow before foreign leaders. Worse, the L.A. Four Seasons Hotel doesn't even have a dedicated phone button for the Spa. You have to dial an extension! Where did we lose our way?!It's high time we restored America to the greatness it never lost!Luckily, AMERICA AGAIN will singlebookedly pull this country back from the brink. It features everything from chapters, to page numbers, to fonts. Covering subject's ranging from healthcare (""I shudder to think where we'd be without the wide variety of prescription drugs to treat our maladies, such as think-shuddering"") to the economy (""Life is giving us lemons, and we're shipping them to the Chinese to make our lemon-flavored leadonade"") to food (""Feel free to deep fry this book—it's a rich source of fiber""), Stephen gives America the dose of truth it needs to get back on track.","240 pages, Hardcover",Humor,"1,272 follower","1,045 reviews",34,334 (2%),804 (6%),"3,213 (24%)","4,707 (36%)","3,825 (29%)"
The Kite Rider,Geraldine McCaughrean,"1,595",ratings227,"212 pages, PaperbackPublished March 19, 2001","The amazing story of Haoyou, strapped to a kite and sent to fly among the clouds and the spirits of the dead. This is a book unlike anything else you have ever read, full of sights, sounds and smells of Ancient China, with an epic, adventurous, incredibly moving story.","212 pages, Paperback",Historical Fiction,299 follower,227 reviews,310,71 (4%),191 (11%),475 (29%),555 (34%),303 (18%)
Somanatha: The Many Voices of a History,Romila Thapar,217,ratings26,"January 1, 2004","In 1026, Sultan Mahmud of Ghazni raided the Hindu temple of Somanatha (Somnath in textbooks of the colonial period). The story of the raid has reverberated in Indian history, but largely during the raj. It was first depicted as a trauma for the Hindu population not in India, but in the House of Commons. The triumphalist accounts of the event in Turko-Persian chronicles became the main source for most eighteenth-century historians. It suited everyone and helped the British to divide and rule a multi-millioned subcontinent.In her new book, Romila Thapar, the doyenne of Indian historians, reconstructs what took place by studying other sources, including local Sanskrit inscriptions, biographies of kings and merchants of the period, court epics and popular narratives that have survived. The result is astounding and undermines the traditional version of what took place. These findings also contest the current Hindu religious nationalism that constantly utilises the conventional version of this history.","265 pages, Hardcover",History,311 follower,26 reviews,94,30 (13%),16 (7%),30 (13%),69 (31%),72 (33%)
Domestic Affairs,Eileen Goudge,"1,552",ratings153,"January 1, 2008","“Rosie and Abigail are like family,” Ina Merriweather used to say. That is, until the day Ina abruptly cast out her housekeeper, Rosie, and her fifteen-year-old daughter Abigail. Abigail felt deeply betrayed, especially by Ina’s daughter Lila, who was her closest friend. Only Lila’s twin brother Vaughn, with whom Abigail had been exploring the joys and heartaches of first love, showed any compassion. Now, twenty-five years later, an old score is about to be settled...and an old love rekindled. Abigail is now a self-made woman who has built an empire out of the homemaking skills she learned from her mother. When Lila, who married well and for decades lived the glittering life of a Park Avenue socialite, suffers a tragic reversal of fortune, an opportunity to right an old wrong lands squarely in Abigail’s lap. Lila seeks the help of her childhood friend, but learns that the only opening available at the moment is as her housekeeper and Lila has no choice but to accept. At the same time, Abigail is coping with the fallout from a fire in her Mexico factory, which took the life of an innocent girl, whose mother, Concepción Morales, now seeks the rich señora she holds responsible for her daughter’s death. In a collision of fate, Abigail, Lila, and Concepción are thrown together and must unite to save one another...and themselves.","437 pages, Hardcover",Fiction,572 follower,153 reviews,102,50 (3%),133 (8%),510 (32%),536 (34%),323 (20%)
Επίκουρος: Κείμενα και πηγές της επικούρειας φιλοσοφίας και τέχνης του ζην,Epicurus,113,ratings8,"March 1, 2011","Ο Επίκουρος ανέπτυξε ένα φιλοσοφικό σύστημα και καθιέρωσε έναν τρόπο ζωής που αξίζουν τον σεβασμό και την κατανόηση, ίσως ακόμη και την αφοσίωσή μας. Στη Μεσόγειο της αρχαιότητας, αυτός ο τρόπος ζωής προσέλκυσε χιλιάδες οπαδούς σε κοινότητες που βάσταξαν πάνω από 600 χρόνια. Όμως, από την αρχή ακόμη της διδασκαλίας του, το μήνυμά του διαστρεβλώθηκε· πρώτα από τους ακαδημαϊκούς φιλοσόφους και την πολιτική εξουσία, και στη συνέχεια από τους χριστιανούς.Ακόμη και στις μέρες μας, οι επικριτές του Επικουρισμού εξακολουθούν να τον παραποιούν, εμφανίζοντάς τον ως μια φυγόπονη πνευματικά, ρηχή, ηδονοθηρική, ανήθικη ή άθεη παρωδία της φιλοσοφίας. Στις μέρες μας ο Επικουρισμός έφτασε να σημαίνει το αντίθετό του: ένας εξεζητημένος ζήλος για σπάνια και ακριβά εδέσματα και ποτά.Παρακαλώ, βρείτε το κουράγιο να αγνοήσετε μια προκατάληψη δύο χιλιάδων ετών, και αποτιμήστε τη φιλοσοφία αυτή κρίνοντας από τα αξιόλογα χαρίσματά της. Το βιβλίο αυτό σας παρέχει τις μαρτυρίες που χρειάζεστε.D.S. Hutchinson Στο βιβλίο ταξινομούνται κατά θέματα τα σημαντικότερα σωζώμενα κείμενα του Επίκουρου, του Λουκρήτιου, του Φιλόδημου, του Έρμαρχου και άλλων αρχαίων Επικούρειων.","320 pages, Paperback",Philosophy,728 follower,8 reviews,136,0 (0%),0 (0%),6 (5%),30 (26%),77 (68%)
