Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Jarhead : A Marine's Chronicle of the Gulf War and Other Battles,Anthony Swofford,"11,347",ratings705,"February 1, 2003","Anthony Swofford's Jarhead is the first Gulf War memoir by a frontline infantry marine, and it is a searing, unforgettable narrative.  When the marines -- or ""jarheads,"" as they call themselves -- were sent in 1990 to Saudi Arabia to fight the Iraqis, Swofford was there, with a hundred-pound pack on his shoulders and a sniper's rifle in his hands. It was one misery upon another. He lived in sand for six months, his girlfriend back home betrayed him for a scrawny hotel clerk, he was punished by boredom and fear, he considered suicide, he pulled a gun on one of his fellow marines, and he was shot at by both Iraqis and Americans. At the end of the war, Swofford hiked for miles through a landscape of incinerated Iraqi soldiers and later was nearly killed in a booby-trapped Iraqi bunker.  Swofford weaves this experience of war with vivid accounts of boot camp (which included physical abuse by his drill instructor), reflections on the mythos of the marines, and remembrances of battles with lovers and family. As engagement with the Iraqis draws closer, he is forced to consider what it is to be an American, a soldier, a son of a soldier, and a man.  Unlike the real-time print and television coverage of the Gulf War, which was highly scripted by the Pentagon, Swofford's account subverts the conventional wisdom that U.S. military interventions are now merely surgical insertions of superior forces that result in few American casualties. Jarhead insists we remember the Americans who are in fact wounded or killed, the fields of smoking enemy corpses left behind, and the continuing difficulty that American soldiers have reentering civilian life.  A harrowing yet inspiring portrait of a tormented consciousness struggling for inner peace, Jarhead will elbow for room on that short shelf of American war classics that includes Philip Caputo's A Rumor of War and Tim O'Brien's The Things They Carried, and be admired not only for the raw beauty of its prose but also for the depth of its pained heart.","260 pages, Paperback",Nonfiction,77 follower,705 reviews,20,363 (3%),907 (7%),"3,246 (28%)","4,217 (37%)","2,614 (23%)"
Wild Jinx,Sandra Hill,926,ratings49,"February 29, 2008","In the third book of her hot and hilarious series, New York Times bestselling author Sandra Hill takes readers along on another wild ride with Jinx, Inc., where trouble is no match for a cagey Cajun matchmaker--and passion conquers all. When reporter Celine Arseneaux entered The Playpen, a Baton Rouge club for men AND women, she never expected John LeDeux to swagger up to her.Sure, the bayou's notorious bad boy was pure sex on the hoof. But even with her expose on the line, Celine will refuse to be his conquest left cryin' in her crayfish -- at least not again. Not for this man who doesn't even remember her! Detective LeDeux had always been too hot to handle, but now he was on fire as the cop posing as a gigolo to bust the Dixie Mafia. Joining Tante Lulu's treasure hunt seems a fine way to avoid the media ruckus--until Celine pursues her story deep into the bayou, stoking John's hazy memories of a sizzling night five years ago....","362 pages, Mass Market Paperback",Romance,"1,294 follower",49 reviews,91,15 (1%),39 (4%),176 (19%),304 (32%),392 (42%)
Vortex,Robert Charles Wilson,"6,033",ratings416,"July 5, 2011","Vortex tells the story of Turk Findley, the protagonist introduced in Axis, who is transported ten thousand years into the future by the mysterious entities called ""the Hypotheticals."" In this future humanity exists on a chain of planets connected by Hypothetical gateways; but Earth itself is a dying world, effectively quarantined. Turk and his young friend Isaac Dvali are taken up by a community of fanatics who use them to enable a passage to the dying Earth, where they believe a prophecy of human/Hypothetical contact will be fulfilled. The prophecy is only partly true, however, and Turk must unravel the truth about the nature and purpose of the Hypotheticals before they carry him on a journey through warped time to the end of the universe itself.","331 pages, Hardcover",Science Fiction,"1,571 follower",416 reviews,97,52 (<1%),328 (5%),"1,844 (30%)","2,589 (42%)","1,220 (20%)"
"Agent Zigzag: The True Wartime Story of Eddie Chapman: Lover, Betrayer, Hero, Spy",Ben Macintyre,"17,678","ratings1,509","September 4, 2007",Spine creased. Orders received by 3pm Sent from the UK that weekday.,"372 pages, Paperback",History,"3,174 follower","1,509 reviews",39,147 (<1%),415 (2%),"2,869 (16%)","7,781 (44%)","6,466 (36%)"
Impulse,Ellen Hopkins,"78,254","ratings3,894","January 23, 2007","Sometimes you don't wake up. But if you happen to, you know things will never be the same.Three lives, three different paths to the same destination: Aspen Springs, a psychiatric hospital for those who have attempted the ultimate act—suicide.Vanessa is beautiful and smart, but her secrets keep her answering the call of the blade.Tony, after suffering a painful childhood, can only find peace through pills.And Conner, outwardly, has the perfect life. But dig a little deeper and find a boy who is in constant battle with his parents, his life, himself.In one instant each of these young people decided enough was enough. They grabbed the blade, the bottle, the gun—and tried to end it all. Now they have a second chance, and just maybe, with each other's help, they can find their way to a better life—but only if they're strong and can fight the demons that brought them here in the first place.","666 pages, Hardcover",Young Adult,17.8k follower,"3,894 reviews",59,"1,314 (1%)","3,069 (3%)","11,137 (14%)","21,130 (27%)","41,604 (53%)"
The Wisdom of Crowds,James Surowiecki,"24,094",ratings821,"May 19, 2004","In this fascinating book, New Yorker business columnist James Surowiecki explores a deceptively simple Large groups of people are smarter than an elite few, no matter how brilliant—better at solving problems, fostering innovation, coming to wise decisions, even predicting the future.   With boundless erudition and in delightfully clear prose, Surowiecki ranges across fields as diverse as popular culture, psychology, ant biology, behavioral economics, artificial intelligence, military history, and politics to show how this simple idea offers important lessons for how we live our lives, select our leaders, run our companies, and think about our world.","306 pages, Paperback",Nonfiction,109 follower,821 reviews,9,564 (2%),"1,671 (6%)","6,270 (26%)","8,764 (36%)","6,825 (28%)"
A Bold Fresh Piece of Humanity,Bill O'Reilly,"5,087",ratings524,"January 1, 2008","The year was 1957, the month September, and I had just turned eight years old. Dwight Eisenhower was President, but in my life it was the diminutive, intense Sister Mary Lurana who ruled, at least in the third-grade class where I was held captive. For reasons you will soon understand, my parents had remanded me to the penal institution of St. Brigid's School in Westbury, New York, a cruel and unusual punishment if there ever was one. Already, I had barely survived my first two years at St. Brigid's because I was, well, a little nitwit. Not satisfied with memorizing the Baltimore Catechism's fine prose, which featured passages like ""God made me to show his goodness and to make me happy with him in heaven,"" I was constantly annoying my classmates and, of course, the no-nonsense Sister Lurana. With sixty overactive students in her class, she was understandably short on patience. For survival, she had also become quick on the draw. Then it happened. One day I blurted out some dumb remark, and Sister Lurana was on me like a panther. Her black habit blocked out all distractions as she leaned down, looked me in the eye, and uttered words I have never forgotten: ""William, you are a bold, fresh piece of humanity."" And she was dead-on. One day in 1957, in the third-grade classroom of St. Brigid's parochial school, an exasperated Sister Mary Lurana bent over a restless young William O'Reilly and said, ""William, you are a bold, fresh piece of humanity."" Little did she know that she was, early in his career as a troublemaker, defining the essence of Bill O'Reilly and providing him with the title of his brash and entertaining issues-based memoir. And this time it's personal. In his most intimate book yet, O'Reilly goes back in time to examine the people, places, and experiences that launched him on his journey from working-class kid to immensely influential television personality and bestselling author. Readers will learn how his traditional outlook was formed in the crucible of his family, his neighborhood, his church, and his schools, and how his views on America's proper role in the world emerged from covering four wars on five continents over three-plus decades as a news correspondent. What will delight his numerous fans and surprise many others is the humor and self-deprecation with which he handles one of his core subjects: himself, and just how O'Reilly became O'Reilly.","256 pages, Hardcover",Nonfiction,"2,897 follower",524 reviews,64,148 (2%),248 (4%),"1,102 (21%)","1,965 (38%)","1,624 (31%)"
Doctor Who: Colditz,Steve Lyons,483,ratings48,"October 1, 2001","October 1944: As World War II draws towards its conclusion, a Nazi defeat begins to seem almost inevitable. But that might be about to change...Two intruders are captured in the grounds of Colditz Castle, the most secure POW camp in Germany. At first, the guards think they're dealing with British spies. But the strangers arrived in an advanced traveling machine, the like of which they've never seen before.With this TARDIS in their hands, the Third Reich might triumph after all.",Audio Play,Doctor Who,90 follower,48 reviews,171,1 (<1%),28 (5%),118 (24%),220 (45%),116 (24%)
The Pastor: A Memoir,Eugene H. Peterson,"3,482",ratings486,"February 2, 2011","'This book is the story of my formation as a pastor, and how the vocation of pastor formed me. I had never planned to be a pastor, never was aware of any inclination to be a pastor, never 'knew what I was going to be when I grew up.' And then--at the time it seemed to arrive abruptly--there it Pastor. I can't imagine now not being a pastor. I was a pastor long before I knew I was a pastor; I just never had a name for it. Once the name arrived, all kinds of things, seemingly random experiences and memories, gradually began to take a form that was congruent with who I was becoming, like finding a glove that fit my hand perfectly-a calling, a fusion of all the pieces of my life, a Pastor. But it took a while.' In 1962, Eugene Peterson was asked by his denomination, the Presbyterian Church USA, to begin a new church outside Baltimore, in Bel Air, Maryland. And so was born Christ Our King Presbyterian Church. But Peterson quickly learned that he was not exactly sure what a pastor should do. He had met many ministers in his life, from his Pentecostal upbringing in Montana to his seminary days in New York, and he admired a few, but for all his study and all his experience, he soon discovered that the variety and quantity of the tasks put before him were overwhelming. The demands would drown him unless he figured out a way to measure what the heart of the job really was and whether he was living up to his calling. And that he was he set out to do. What Peterson discovered is that back then, just like now, few people understood what he meant to pastor a church, how he would measure himself, what he would do day to day after Sunday's service, how he would know if he was doing it well. After 29 years in the pulpit of Christ Our King Presbyterian Church, he found that being a pastor wasn't about how many people filled his pews each week but rather about 'paying attention and calling attention to 'what is going on right now' between men and women, with each other and with God. I want to give witness to this way of understanding pastor... I would like to provide dignity to this essentially modest and often obscure way of life in the kingdom of God.' The Pastor steers away from abstractions, offering instead a beautiful rendering of a life tied to the physical world-the land, the holy space, the people-all shaping his path as a pastor and his faith. We expect this book to be widely reviewed and discussed. Peterson takes on church marketing, mega pastors, and the church's too cozy relationship to American glitz and consumerism. We think it will become the definitive statement on the subject for years to come.","336 pages, Hardcover",Biography,862 follower,486 reviews,354,12 (<1%),55 (1%),318 (9%),"1,074 (30%)","2,023 (58%)"
Clementine: The Life of Mrs. Winston Churchill,Sonia Purnell,"7,588",ratings824,"May 14, 2015","A long-overdue tribute to the extraordinary woman behind Winston ChurchillBy Winston Churchill’s own admission, victory in the Second World War would have been “impossible without her.” Until now, however, the only existing biography of Churchill’s wife, Clementine, was written by her daughter. Sonia Purnell finally gives Clementine her due with a deeply researched account that tells her life story, revealing how she was instrumental in softening FDR’s initial dislike of her husband and paving the way for Britain’s close relationship with America. It also provides a surprising account of her relationship with Eleanor Roosevelt and their differing approaches to the war effort.Born into impecunious aristocracy, the young Clementine was the target of cruel snobbery. Many wondered why Winston married her, but their marriage proved to be an exceptional partnership. Beautiful and intelligent, but driven by her own insecurities, she made his career her mission. Any real consideration of Winston Churchill is incomplete without an understanding of their relationship, and Clementine is both the first real biography of this remarkable woman and a fascinating look inside their private world.","436 pages, Hardcover",Biography,355 follower,824 reviews,11,272 (3%),437 (5%),"1,420 (18%)","3,026 (39%)","2,433 (32%)"
Soul Catcher,Vivi Dumas,88,ratings26,"October 1, 2010","Top supermodel, Angel Dias, lives the life of the rich and fabulous, until a heinous car accident mars her face. After thirteen surgeries and losing everything she deemed important, she seeks out the dark forces to salvage her life and decides to conjure the Devil for help, making a deal to recover her beauty. In exchange for his help, Lucifer forces her to hunt supernatural renegades, which have eluded the pits of Hell. In her quest to find beauty and get out of her contract with Lucifer, Angel stumbles upon love in the arms of a demon. Commander of the Legions and an Underworld Demon, Jacque Toussant, takes a field commission to escape the madness of a failed relationship and prove himself worthy of his demon heritage. Jacque is content with his existence as a field soldier until Lucifer gives him a special assignment to oversee a new trainee, a supermodel nonetheless. Humans hold low appeal for Jacque, especially the females. That is until he meets Angel. Jacque risks everything, including his life, to find a way to break Angel?s deal with Lucifer.Show More Show Less","377 pages, Paperback",Romance,110 follower,26 reviews,5,4 (4%),8 (9%),27 (30%),23 (26%),26 (29%)
"Happiness, Like Water",Chinelo Okparanta,"1,673",ratings244,"January 1, 2012","Here are Nigerian women at home and transplanted to the United States, building lives out of longing and hope, faith and doubt, the struggle to stay and the mandate to leave, the burden and strength of love. Here are characters faced with dangerous decisions, children slick with oil from the river, a woman in love with another despite the penalties. Here is a world marked by electricity outages, lush landscapes, folktales, buses that break down and never start up again. Here is a portrait of Nigerians that is surprising, shocking, heartrending, loving, and across social strata, dealing in every kind of change. Here are stories filled with language to make your eyes pause and your throat catch. Happiness, Like Water introduces a true talent, a young writer with a beautiful heart and a capacious imagination.","196 pages, Paperback",Short Stories,744 follower,244 reviews,12,14 (<1%),64 (3%),335 (20%),709 (42%),551 (32%)
Crucible of Gold,Naomi Novik,"16,732","ratings1,062","March 6, 2012","Naomi Novik’s beloved series returns, with Captain Will Laurence and his fighting dragon Temeraire once again taking to the air against the broadsides of Napoleon’s forces and the friendly—and sometimes not-so-friendly—fire of British soldiers and politicians who continue to suspect them of divided loyalties, if not outright treason.  For Laurence and Temeraire, put out to pasture in Australia, it seems their part in the war has come to an end just when they are needed most. But perhaps they are no longer alone in this opinion. Newly allied with the powerful African empire of the Tswana, the French have occupied Spain and brought revolution and bloodshed to Brazil, threatening Britain’s last desperate hope to defeat Napoleon. And now the government that sidelined them has decided they have the best chance at negotiating a peace with the angry Tswana, who have besieged the Portuguese royal family in Rio—and thus offer to reinstate Laurence to his former rank and seniority as a captain in the Aerial Corps. Temeraire is delighted by this sudden reversal of fortune, but Laurence is by no means sanguine, knowing from experience that personal honor and duty to one’s country do not always run on parallel tracks. Nonetheless, the pair embark for Brazil, only to meet with a string of unmitigated disasters that force them to make an unexpected landing in the hostile territory of the Incan empire, where they face new unanticipated dangers. Now with the success of the mission balanced on a razor’s edge, and failure looking more likely by the minute, the unexpected arrival of an old enemy will tip the scales toward ruin. Yet even in the midst of disaster, opportunity may lurk—for one bold enough to grasp it.","325 pages, Hardcover",Fantasy,31.8k follower,"1,062 reviews",77,61 (<1%),476 (2%),"4,072 (24%)","7,311 (43%)","4,812 (28%)"
Scorch,Gina Damico,"4,224",ratings491,"September 25, 2012","Sixteen-year-old Lex Bartleby is a teenage grim reaper with the bizarre ability to damn souls. That makes her pretty scary, even to fellow Grims. But after inadvertently transferring her ability to Zara, a murderous outlaw, Lex is a pariah in Croak, the little town she calls home.To escape the townspeople’s wrath, she and her friends embark on a wild road trip to DeMyse. Though this sparkling desert oasis is full of luxuries and amusements, it feels like a prison to Lex. Her best chance at escape would be to stop Zara once and for all—but how can she do that from DeMyse, where the Grims seem mysteriously oblivious to Zara’s killing spree?","332 pages, Paperback",Young Adult,784 follower,491 reviews,12,46 (1%),177 (4%),797 (18%),"1,679 (39%)","1,525 (36%)"
The Rising,Will Hill,"3,199",ratings177,"January 1, 2012","James Bond meets Dracula in this epic saga of one boy and a ton of weapons versus the world's oldest evil--vampires as you've never seen them before! Sixteen-year-old Jamie Carpenter's life was violently upended when he was brought into Department 19, a classified government agency of vampire hunters that was formed to deal with a little problem . . . known as Dracula. But being the new recruit at the Department isn't all weapons training and covert missions. Jamie's own mother has been turned into a vampire--and now Jamie will stop at nothing to wreak revenge on her captors. Even if that means facing down Dracula himself.The Rising is a fast, furious, can't-turn-away thrill ride that will suck readers in just like a video game. This riveting second book in the Department Nineteen series is packed with cutting-edge gadgets, international locales, and daredevil action that tumbles ferociously across the page--perfect for fans of Darren Shan and Anthony Horowitz.","608 pages, Hardcover",Fantasy,563 follower,177 reviews,55,44 (1%),51 (1%),370 (11%),"1,047 (32%)","1,687 (52%)"
The Beach Trees,Karen   White,"14,583","ratings1,416","January 1, 2011","From the bestselling author of After the Rain, Sea Change, and The Color of Light...From the time she was twelve, Julie Holt knew what a random tragedy can do to a family. At that tender age, her little sister disappeared-never to be found. It was a loss that slowly eroded the family bonds she once relied on. As an adult with a prestigious job in the arts, Julie meets a struggling artist who reminds her so much of her sister, she can't help feeling protective. It is a friendship that begins a long and painful process of healing for Julie, leading her to a house on the Gulf Coast, ravaged by hurricane Katrina, and to stories of family that take her deep into the past.","432 pages, Paperback",Fiction,"6,777 follower","1,416 reviews",40,142 (<1%),479 (3%),"2,844 (19%)","6,241 (42%)","4,877 (33%)"
A Collegiate Casting-Out of Devilish Devices,Terry Pratchett,"1,045",ratings72,"May 13, 2005","Free online fiction.Wizards at Terry Pratchett's Unseen University can fight black magic, but can they withstand the grey array of targets, inspections and research assessments?","6 pages, ebook",Fantasy,42.5k follower,72 reviews,488,7 (<1%),62 (5%),321 (30%),360 (34%),295 (28%)
Pagan Christianity?: Exploring the Roots of Our Church Practices,Frank Viola,"3,455",ratings565,"January 1, 2005","Have you ever wondered why we Christians do what we do for church every Sunday morning? Why do we “dress up” for church? Why does the pastor preach a sermon each week? Why do we have pews, steeples, choirs, and seminaries? This volume reveals the startling truth: most of what Christians do in present-day churches is not rooted in the New Testament, but in pagan culture and rituals developed long after the death of the apostles. Coauthors Frank Viola and George Barna support their thesis with compelling historical evidence in the first-ever book to document the full story of modern Christian church practices.","337 pages, Kindle Edition",Christian,194 follower,565 reviews,45,153 (4%),295 (8%),704 (20%),"1,091 (31%)","1,212 (35%)"
The Kept,James  Scott,"7,633","ratings1,191","January 1, 2013","Set in rural New York state at the turn of the twentieth century, superb new talent James Scott makes his literary debut with The Kept—a propulsive novel reminiscent of the works of Michael Ondaatje, Cormac McCarthy, and Bonnie Jo Campbell, in which a mother and her young son embark on a quest to avenge a terrible and violent tragedy that has shattered their secluded family.In the winter of 1897, a trio of killers descends upon an isolated farm in upstate New York. Midwife Elspeth Howell returns home to the carnage: her husband, and four of her children, murdered. Before she can discover her remaining son Caleb, alive and hiding in the kitchen pantry, another shot rings out over the snow-covered valley. Twelve-year-old Caleb must tend to his mother until she recovers enough for them to take to the frozen wilderness in search of the men responsible.A scorching portrait of a merciless world — of guilt and lost innocence, atonement and retribution, resilience and sacrifice, pregnant obsession and primal adolescence — The Kept introduces an old-beyond-his-years protagonist as indelible and heartbreaking as Mattie Ross of True Grit or Jimmy Blevins of All the Pretty Horses, as well as a shape-shifting mother as enigmatic and mysterious as a character drawn by Russell Banks or Marilynne Robinson.","368 pages, Hardcover",Historical Fiction,74 follower,"1,191 reviews",9,394 (5%),"1,290 (16%)","2,848 (37%)","2,166 (28%)",935 (12%)
Dead City,James Ponti,"3,807",ratings489,"October 2, 2012","Most kids have enough to deal with between school, homework, extracurricular activities, and friends, but Molly Bigelow isn’t your typical tween. By day, Molly attends MIST—the Metropolitan Institute of Science and Technology—but it’s what she’s learning outside of school that sets her apart from her classmates. Molly is a zombie hunter, just like her mother. This, however, is news to Molly. Now she must come to terms with not only the idea that zombies exist, but also that they’re everywhere, and it’s her job to help police them and keep the peace. Sure, she’d like to be a regular kid, but “regular” just isn’t possible when it turns out the most revered (or feared, depending on your perspective) zombie hunter in the history of New York City is your mother. It seems Molly’s got some legendary footsteps to follow…","288 pages, ebook",Middle Grade,971 follower,489 reviews,42,46 (1%),91 (2%),545 (14%),"1,324 (34%)","1,801 (47%)"
These Violent Delights,Chloe Gong,"140,783","ratings25,481","November 17, 2020","The year is 1926, and Shanghai hums to the tune of debauchery.A blood feud between two gangs runs the streets red, leaving the city helpless in the grip of chaos. At the heart of it all is eighteen-year-old Juliette Cai, a former flapper who has returned to assume her role as the proud heir of the Scarlet Gang—a network of criminals far above the law. Their only rivals in power are the White Flowers, who have fought the Scarlets for generations. And behind every move is their heir, Roma Montagov, Juliette’s first love…and first betrayal.But when gangsters on both sides show signs of instability culminating in clawing their own throats out, the people start to whisper. Of a contagion, a madness. Of a monster in the shadows. As the deaths stack up, Juliette and Roma must set their guns—and grudges—aside and work together, for if they can’t stop this mayhem, then there will be no city left for either to rule.Perfect for fans of The Last Magician and Descendant of the Crane, this heart-stopping debut is an imaginative Romeo and Juliet retelling set in 1920s Shanghai, with rival gangs and a monster in the depths of the Huangpu River.","449 pages, Hardcover",Fantasy,23.4k follower,"25,481 reviews",16,"3,585 (2%)","10,360 (7%)","31,761 (22%)","52,406 (37%)","42,671 (30%)"
