Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Not For Public Consumption,Frank P. Lipton,44,ratings11,"First published February 18, 2007","Not for Public Consumption tells the story about life on the edge. Satirical, twisted, and filled with psychological intrigue, it seeks to unravel the mystery of just where it is that normalcy ends and madness begins.Come and see the world through the eyes of those who have ""opted-out."" Embedded within the Bizarro-World of San Francisco's Underground, the book follows the life of Murray Y. Bardos, a man who has a lot of secrets (including his penchant for incessant toilet plunging in the middle of the night). Does he have something to hide, or is he truly crazy? And, if he is crazy, was it by choice?","287 pages, Paperback",Fiction,28 followers,11 reviews,1 book28 followers,1 (2%),3 (6%),3 (6%),4 (9%),33 (75%)
Malice,John Gwynne,"37,667","ratings4,262","First published December 1, 2012","A black sun is rising … Young Corban watches enviously as boys become warriors under King Brenin’s rule, learning the art of war. He yearns to wield his sword and spear to protect his king’s realm. But that day will come all too soon. Only when he loses those he loves will he learn the true price of courage. The Banished Lands has a violent past where armies of men and giants clashed shields in battle, the earth running dark with their heartsblood. Although the giant-clans were broken in ages past, their ruined fortresses still scar the land. But now giants stir anew, the very stones weep blood and there are sightings of giant wyrms. Those who can still read the signs see a threat far greater than the ancient wars. Sorrow will darken the world, as angels and demons make it their battlefield. Then there will be a war to end all wars. High King Aquilus summons his fellow kings to council, seeking an alliance in this time of need. Some are skeptical, fighting their own border skirmishes against pirates and giants. But prophesy indicates darkness and light will demand two champions, the Black Sun and the Bright Star. They would be wise to seek out both, for if the Black Sun gains ascendancy, mankind’s hopes and dreams will fall to dust.","672 pages, Hardcover",Fantasy,12.5k followers,"4,262 reviews",51 books12.5k followers,550 (1%),"1,286 (3%)","5,078 (13%)","14,980 (39%)","15,773 (41%)"
Never Is a Very Long Time,Donna McDonald,759,ratings88,"First published April 24, 2017","Cupid she’s not—but she’s pretty darn close.   Nothing in the world feels better than finding her clients the perfect date. Of course finding one for herself might be nice, but creative bill paying is for college students—not for accomplished doctors in their forties. Satisfied customers keep the electricity on.   But wait, according to all the magazines the forties are the new twenties. Now if only she felt twenty…   Everything in Dr. Mariah Bates’ life was perfectly fine until the moment she quit her celebrity radio job to start a dating business. Two years, a cheating ex, and a very ugly divorce later, she’s suddenly homeless and living with her mother. Not exactly how she’d envisioned her life working out. Not that her mom isn’t great, but come on.   With her cop ex-husband doing everything he can to ruin her business, she’s at her wit's end. Throw in another cop who makes her believe in love at first sight—or at least lust—and life is a mess. Interesting, fun and tummy tingling, but a mess. Especially since another cop is the last thing she needs.  Despite a very persistent, want-to-be beau who insists he's protecting her, it’s time for Mariah to take control of the game her ex has been playing. Punt or pass, she’s due for a touchdown.   Everyone deserves the perfect date—even her.","180 pages, Kindle Edition",Romance,591 followers,88 reviews,132 books591 followers,17 (2%),31 (4%),126 (16%),249 (32%),336 (44%)
1913: Der Sommer des Jahrhunderts,Florian Illies,"6,073",ratings638,"First published January 1, 2012","1913 - Die Geschichte eines ungeheuren JahresVirtuos entfaltet Florian Illies das Panorama eines unvergleichlichen Jahres, in dem unsere Gegenwart beginnt. In Literatur, Kunst und Musik werden die Extreme ausgereizt, als gäbe es kein Morgen. Proust sucht nach der verlorenen Zeit, Malewitsch malt ein Quadrat, Benn liebt Lasker-Schüler, Strawinsky feiert das Frühlingsopfer, Kirchner gibt der Metropole ein Gesicht, Kafka, Joyce und Musil trinken am selben Tag in Triest einen Cappuccino - und in München verkauft ein österreichischer Postkartenmaler namens Adolf Hitler seine biederen Stadtansichten. 1913: Anfang und Ende, Triumph und Melancholie verschmelzen, alles wird Kunst. Nach diesem Sommer ist nichts mehr, wie es war. Wie kein anderer erweckt der elegante Stilist Florian Illies mit leisem Humor den Zauber eines Schlüsselmoments der Kulturgeschichte zum Leben.","318 pages, Hardcover",History,146 followers,638 reviews,29 books146 followers,97 (1%),377 (6%),"1,468 (24%)","2,337 (38%)","1,794 (29%)"
"Insomniacs, We",J. Andrew Schrecker,18,ratings1,"First published January 1, 2018","Insomniacs compose grocery lists and manifestos, a phoenix lies charred in its own ashes, and shadows hide in corners, afraid of themselves. In this decade-spanning volume of poetry, J. Andrew Schrecker blends surrealism, observation, and personal confession to paint a portrait of heartache and longing in recession-torn America.",Paperback,Poetry,15 followers,1 review,5 books15 followers,1 (5%),4 (22%),2 (11%),7 (38%),4 (22%)
Do You Realize?,Kevin A. Kuhn,757,ratings170,"First published February 16, 2017","George is a middle-management, middle-class, middle-aged guy who hates his job and struggles to stay connected to his wife and teenage children. Most guys might end up with a steamy affair and a flashy car for their midlife crisis, but George gets a quirky, philosophical physics professor named Shiloh. Trapped with this mysterious misfit on his morning commuter train, George is dragged into awkward conversations about love, fear, music, and the meaning of life. Shiloh asks George to beta-test an app he wrote for the new Apple Watch--and with a free watch included, how could he say no? When tragedy strikes, throwing George out of his uncomfortable comfort zone, he learns that Shiloh's app lets him journey through alternate versions of his past. As challenges mount in his own reality, George must make a decision that will change him--and possibly the entire multiverse--forever.","416 pages, Paperback",Time Travel,622 followers,170 reviews,2 books622 followers,19 (2%),52 (6%),130 (17%),252 (33%),304 (40%)
A Place for Us,Fatima Farheen Mirza,"59,468","ratings8,633","First published June 12, 2018","The first novel from Sarah Jessica Parker’s new imprint, SJP for Hogarth, A Place for Us is a deeply moving and resonant story of love, identity and belongingA Place for Us unfolds the lives of an Indian-American Muslim family, gathered together in their Californian hometown to celebrate the eldest daughter, Hadia’s, wedding – a match of love rather than tradition. It is here, on this momentous day, that Amar, the youngest of the siblings, reunites with his family for the first time in three years. Rafiq and Layla must now contend with the choices and betrayals that lead to their son’s estrangement – the reckoning of parents who strove to pass on their cultures and traditions to their children; and of children who in turn struggle to balance authenticity in themselves with loyalty to the home they came from.    In a narrative that spans decades and sees family life through the eyes of each member, A Place For Us charts the crucial moments in the family's past, from the bonds that bring them together to the differences that pull them apart. And as siblings Hadia, Huda, and Amar attempt to carve out a life for themselves, they must reconcile their present culture with their parent's faith, to tread a path between the old world and the new, and learn how the smallest decisions can lead to the deepest of betrayals.   A deeply affecting and resonant story, A Place for Us is truly a book for our times: a moving portrait of what it means to be an American family today, a novel of love, identity and belonging that eloquently examines what it means to be both American and Muslim -- and announces Fatima Farheen Mirza as a major new literary talent.","377 pages, Kindle Edition",Fiction,"2,215 followers","8,633 reviews","3 books2,215 followers",685 (1%),"2,194 (3%)","9,069 (15%)","21,947 (36%)","25,573 (43%)"
There Be Demons,M.K. Theodoratus,59,ratings53,"First published September 26, 2017","When demons overrun the city, Gillen, the leader of the Gargoyle Guardians, requests reinforcements. His commanders send four untrained teens from the projects. Not only does Britt Kelly discover she must cope with a new high school but demons truly exist.","469 pages, Paperback",Fantasy,249 followers,53 reviews,14 books249 followers,0 (0%),1 (1%),2 (3%),32 (54%),24 (40%)
Story Thieves,James  Riley,"10,375","ratings1,038","First published January 20, 2015","Life is boring when you live in the real world, instead of starring in your own book series. Owen knows that better than anyone, what with the real world’s homework and chores.But everything changes the day Owen sees the impossible happen—his classmate Bethany climb out of a book in the library. It turns out Bethany’s half-fictional and has been searching every book she can find for her missing father, a fictional character.Bethany can’t let anyone else learn her secret, so Owen makes her a deal: All she has to do is take him into a book in Owen’s favorite Kiel Gnomenfoot series, and he’ll never say a word. Besides, visiting the book might help Bethany find her father……Or it might just destroy the Kiel Gnomenfoot series, reveal Bethany’s secret to the entire world, and force Owen to live out Kiel Gnomenfoot’s final (very final) adventure.","383 pages, Hardcover",Fantasy,"1,034 followers","1,038 reviews","22 books1,034 followers",246 (2%),662 (6%),"2,219 (21%)","3,366 (32%)","3,882 (37%)"
Swipe to Unlock: The Primer on Technology and Business Strategy,Parth Detroja,"3,165",ratings272,"First published September 1, 2017","An alternative cover edition for this ISBN can be found here.Authored by Product Managers at Google, Microsoft, and Facebook, Swipe to Unlock is a guide which enables anyone to understand the core concepts of tech and the business strategy behind it in order to succeed in the tech industry or even just be an informed digital citizen and consumer.This #1 Amazon Business Bestseller has been featured in Business Insider and was touted as ""our generation's Rosetta Stone for enabling non-engineers to peer into the technology changing everyday life"" by Jeremy Schifeling.You probably search on Google every day. But have you ever wondered how Google makes billions of dollars while providing search, email, and maps for free? How do they figure out which ads perfectly capture your interests? And how do they search the entire internet so quickly, anyway?By answering real-world questions like this, Swipe to Unlock gives you a peek under the hood of the technology you use every day, decodes technologists' weirdest buzzwords, and shows you how technology is changing the society we live in for better or for worse. Unlock the answers you need to become a better-educated consumer, digital citizen, or technology professional.","323 pages, Paperback",Business,49 followers,272 reviews,5 books49 followers,38 (1%),90 (2%),476 (15%),"1,059 (33%)","1,502 (47%)"
Introverts in the Church: Finding Our Place in an Extroverted Culture,Adam S. McHugh,"2,284",ratings367,"First published October 20, 2009","Introverts have gifts for the church and the world. But many churches tend to be extroverted places where introverts are marginalized. Some Christians end up feeling like it's not as faithful to be an introvert.Adam McHugh shows how introverts can live and minister in ways consistent with their personalities. He explains how introverts and extroverts process information and approach relationships differently and how introverts can practice Christian spirituality in ways that fit who they are. With practical illustrations from church and parachurch contexts, McHugh offers ways for introverts to serve, lead, worship, and even evangelize effectively.Introverts in the Church is essential reading for any introvert who has ever felt out of place, as well as for church leaders who want to make their churches more welcoming to introverts. This expanded edition has been revised throughout and includes new research on the neuroscience of introversion and material for parenting and encouraging introverted youth. Discover God's call and empowerment to thrive as an introvert, for the sake of the church and kingdom.","240 pages, Paperback",Nonfiction,129 followers,367 reviews,4 books129 followers,19 (<1%),106 (4%),503 (22%),910 (39%),746 (32%)
Dog Gone,Diane Moat,198,ratings27,"First published April 13, 2016","A horribly murdered dog. A woman at a crossroads in her life.  Samantha Holden finds the tortured body of a dog, launching her on a battle against animal abuse. The line between right and wrong quickly blurs, leading her down the path of bringing these abusers to justice. A path which calls for extraordinary - and sometimes illegal - measures.  A modern day animal-avenger version of Robin Hood, Sam turns to robbery to fund her illegal projects. A mob family retiree, a housebound social media whiz, and a gorgeous Irishman who fences the things she steals, all are linked together in the search for the man who started it all.  Can Sam balance this escalating crusade while keeping it all secret from her on-again, off-again boyfriend, who could cause it all to explode?  If she finds the man she hunts, will either of them survive?","220 pages, Kindle Edition",Animals,155 followers,27 reviews,16 books155 followers,2 (1%),9 (4%),33 (16%),70 (35%),84 (42%)
Hiding in the Bayou,Riley Blake,265,ratings6,"First published May 25, 2015","CIA assassin Fortune Redding is frustrated after she witnesses a murder, but frustration soon leads to determination when Deputy Carter LeBlanc is arrested thanks to an unwarranted accusation. Convinced Carter didn't commit the crime, Fortune turns to Ida Belle for help. In the meantime, Gertie tries a dangerous stunt and lands in the hospital. While there, she takes time to piece together a murder clearly executed by amateurs but the motive isn't what it seems.","71 pages, Kindle Edition",Mystery,28 followers,6 reviews,49 books28 followers,5 (1%),23 (8%),47 (17%),66 (24%),124 (46%)
The Lost Girls of Paris,Pam Jenoff,"99,722","ratings9,218","First published January 29, 2019","From the author of the runaway bestseller The Orphan’s Tale comes a remarkable story of friendship and courage centered around three women and a ring of female spies during World War II.1946, ManhattanGrace Healey is rebuilding her life after losing her husband during the war. One morning while passing through Grand Central Terminal on her way to work, she finds an abandoned suitcase tucked beneath a bench. Unable to resist her own curiosity, Grace opens the suitcase, where she discovers a dozen photographs—each of a different woman. In a moment of impulse, Grace takes the photographs and quickly leaves the station.Grace soon learns that the suitcase belonged to a woman named Eleanor Trigg, leader of a ring of female secret agents who were deployed out of London during the war. Twelve of these women were sent to Occupied Europe as couriers and radio operators to aid the resistance, but they never returned home, their fates a mystery. Setting out to learn the truth behind the women in the photographs, Grace finds herself drawn to a young mother turned agent named Marie, whose daring mission overseas reveals a remarkable story of friendship, valor and betrayal.Vividly rendered and inspired by true events, New York Times bestselling author Pam Jenoff shines a light on the incredible heroics of the brave women of the war, and weaves a mesmerizing tale of courage, sisterhood and the great strength of women to survive in the hardest of circumstances","377 pages, Hardcover",Historical Fiction,"5,617 followers","9,218 reviews","24 books5,617 followers","1,048 (1%)","4,712 (4%)","22,833 (22%)","44,871 (44%)","26,258 (26%)"
The Cambridge Encyclopedia of the World's Ancient Languages,Roger D. Woodard,20,ratings2,"First published May 31, 2004","CHOICE Outstanding Academic Title of 2006 The Cambridge Encyclopedia of the World's Ancient Languages is the first comprehensive reference work treating all of the languages of antiquity. Clear and systematic in its approach, the Encyclopedia combines full linguistic coverage of all the well-documented ancient languages, representing numerous language families from around the globe. Each chapter focuses on an individual language or, in some instances, a set of closely related varieties of a language. Providing a full descriptive presentation, each of these chapters examines the writing system(s), phonology, morphology, syntax and lexicon of that language, and places the language within its proper linguistic and historical context. The Encyclopedia brings together an international array of scholars, each a leading specialist in ancient language study. While designed primarily for linguistic professionals and students, this work is invaluable to all whose studies take them into the realm of ancient language. Roger D. Woodard is the Andrew V.V. Raymond Professor of Classics at the State University of New York, Buffalo. He previously served on the faculties of Classics and/or Linguistics at the University of Southern California, Johns Hopkins University and Swarthmore College. Among his other books are Greek Writing from Knossos to Homer: A Linguistic Interpretation of the Origin of the Greek Alphabet (Oxford, 1997) and co-author of Ovid's Fasti ( Penguin, 2000). He is a member of the Linguistic Society of America and the American Philological Association.","1180 pages, Hardcover",Language,11 followers,2 reviews,24 books11 followers,0 (0%),0 (0%),2 (10%),3 (15%),15 (75%)
14,Peter Clines,"36,579","ratings4,100","First published June 5, 2012","Padlocked doors. Strange light fixtures. Mutant cockroaches. There are some odd things about Nate’s new apartment.Of course, he has other things on his mind. He hates his job. He has no money in the bank. No girlfriend. No plans for the future. So while his new home isn’t perfect, it’s livable. The rent is low, the property managers are friendly, and the odd little mysteries don’t nag at him too much.At least, not until he meets Mandy, his neighbour across the hall, and notices something unusual about her apartment. And Xela’s apartment. And Tim’s. And Veek’s. Because every room in this old Los Angeles brownstone has a mystery or two. Mysteries that stretch back over a hundred years. Some of them are in plain sight. Some are behind locked doors. And all together these mysteries could mean the end of Nate and his friends. Or the end of everything...","372 pages, Kindle Edition",Horror,"4,144 followers","4,100 reviews","35 books4,144 followers",580 (1%),"1,870 (5%)","7,483 (20%)","15,003 (41%)","11,643 (31%)"
Washington Black,Esi Edugyan,"66,929","ratings7,427","First published August 2, 2018","Washington Black is an eleven-year-old field slave who knows no other life than the Barbados sugar plantation where he was born. When his master's eccentric brother chooses him to be his manservant, Wash is terrified of the cruelties he is certain await him. But Christopher Wilde, or ""Titch,"" is a naturalist, explorer, scientist, inventor, and abolitionist. He initiates Wash into a world where a flying machine can carry a man across the sky; where two people, separated by an impossible divide, might begin to see each other as human; and where a boy born in chains can embrace a life of dignity and meaning. But when a man is killed and a bounty is placed on Wash's head, Titch abandons everything to save him. What follows is their flight along the eastern coast of America, and, finally, to a remote outpost in the Arctic, where Wash, left on his own, must invent another new life, one which will propel him further across the globe. From the sultry cane fields of the Caribbean to the frozen Far North, Washington Black tells a story of friendship and betrayal, love and redemption, of a world destroyed and made whole again--and asks the question, what is true freedom?","334 pages, Hardcover",Historical Fiction,"1,490 followers","7,427 reviews","17 books1,490 followers",524 (<1%),"2,701 (4%)","14,591 (21%)","30,469 (45%)","18,644 (27%)"
The Cruel Prince,Holly Black,"1,168,648","ratings105,959","First published January 2, 2018","This is a previously published cover edition of ISBN 9780316310277. An alternative cover edition for this ISBN can be found here.Of course I want to be like them. They’re beautiful as blades forged in some divine fire. They will live forever.And Cardan is even more beautiful than the rest. I hate him more than all the others. I hate him so much that sometimes when I look at him, I can hardly breathe.Jude was seven when her parents were murdered and she and her two sisters were stolen away to live in the treacherous High Court of Faerie. Ten years later, Jude wants nothing more than to belong there, despite her mortality. But many of the fey despise humans. Especially Prince Cardan, the youngest and wickedest son of the High King.To win a place at the Court, she must defy him–and face the consequences.As Jude becomes more deeply embroiled in palace intrigues and deceptions, she discovers her own capacity for trickery and bloodshed. But as betrayal threatens to drown the Courts of Faerie in violence, Jude will need to risk her life in a dangerous alliance to save her sisters, and Faerie itself.","370 pages, Hardcover",Fantasy,101k followers,"105,959 reviews",184 books101k followers,"23,305 (1%)","54,252 (4%)","211,750 (18%)","429,171 (36%)","450,170 (38%)"
Gnomon,Nick Harkaway,"5,752","ratings1,012","First published October 19, 2017","From the widely acclaimed author of The Gone-Away World and Tigerman, comes a virtuosic new novel set in a near-future, high-tech surveillance state, that is equal parts dark comedy, gripping detective story, and mind-bending philosophical puzzle.In the world of Gnomon, citizens are constantly observed and democracy has reached a pinnacle of ‘transparency.’ Every action is seen, every word is recorded, and the System has access to its citizens’ thoughts and memories–all in the name of providing the safest society in history.When suspected dissident Diana Hunter dies in government custody, it marks the first time a citizen has been killed during an interrogation. The System doesn’t make mistakes, but something isn’t right about the circumstances surrounding Hunter’s death. Mielikki Neith, a trusted state inspector and a true believer in the System, is assigned to find out what went wrong. Immersing herself in neural recordings of the interrogation, what she finds isn’t Hunter but rather a panorama of characters within Hunter’s psyche: a lovelorn financier in Athens who has a mystical experience with a shark; a brilliant alchemist in ancient Carthage confronting the unexpected outcome of her invention; an expat Ethiopian painter in London designing a controversial new video game, and a sociopathic disembodied intelligence from the distant future. Embedded in the memories of these impossible lives lies a code which Neith must decipher to find out what Hunter is hiding. In the static between these stories, Neith begins to catch glimpses of the real Diana Hunter–and, alarmingly, of herself. The staggering consequences of what she finds will reverberate throughout the world.A dazzling, panoramic achievement, and Nick Harkaway’s most brilliant work to date, Gnomon is peerless and profound, captivating and irreverent, as it pierces through strata of reality and consciousness, and illuminates how to set a mind free. It is a truly accomplished novel from a mind possessing a matchless wit infused with a deep humanity.","688 pages, Hardcover",Science Fiction,53.4k followers,"1,012 reviews",28 books53.4k followers,250 (4%),528 (9%),"1,067 (18%)","1,867 (32%)","2,040 (35%)"
Once Upon a River,Diane Setterfield,"89,409","ratings12,653","First published December 3, 2018","Some say the river drowned her...Some say it brought her back to life.On a dark midwinter’s night in an ancient inn on the Thames, the regulars are entertaining themselves by telling stories when the door bursts open and in steps an injured stranger. In his arms is the drowned corpse of a child.Hours later, the dead girl stirs, takes a breath and returns to life.Is it a miracle?Is it magic?And who does the little girl belong to?An exquisitely crafted multi-layered mystery brimming with folklore, suspense and romance, as well as with the urgent scientific curiosity of the Darwinian age, Once Upon a River is as richly atmospheric as Setterfield’s bestseller The Thirteenth Tale.","419 pages, Kindle Edition",Historical Fiction,"6,450 followers","12,653 reviews","8 books6,450 followers","1,333 (1%)","4,645 (5%)","18,769 (20%)","37,199 (41%)","27,463 (30%)"
