Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Silver Bay,Jojo Moyes,"30,835","ratings2,137","January 10, 2007","From the New York Times bestselling author of The Giver of Stars, in an earlier work available in the U.S. for the first time, a surprising and moving romance set in an old-fashioned seaside town on the verge of unwelcome change Liza McCullen will never fully escape her past. But the unspoiled beaches and tight-knit community of Silver Bay offer the freedom and safety she craves—if not for herself, then for her young daughter, Hannah. That is, until Mike Dormer arrives as a guest in her aunt’s hotel. The mild-mannered Englishman with his too-smart clothes and distracting eyes could destroy everything Liza has worked so hard to protect: not only the family business and the bay that harbors her beloved whales, but also her conviction that she will never love—never deserve to love—again. For his part, Mike Dormer is expecting just another business deal—an easy job kick-starting a resort in a small seaside town ripe for development. But he finds that he doesn’t quite know what to make of the eccentric inhabitants of the ramshackle Silver Bay Hotel, especially not enigmatic Liza McCullen, and their claim to the surrounding waters. As the development begins to take on a momentum of its own, Mike’s and Liza’s worlds collide in this hugely affecting and irresistible tale full of Jojo Moyes’s signature humor and generosity.","392 pages, Paperback",Romance,61.5k follower,"2,137 reviews",115,522 (1%),"1,933 (6%)","8,960 (29%)","11,742 (38%)","7,678 (24%)"
A Perfect Red,Amy Butler Greenfield,"2,972",ratings259,"January 1, 2005","A Perfect Red recounts the colorful history of cochineal, a legendary red dye that was once one of the world's most precious commodities. Treasured by the ancient Mexicans, cochineal was sold in the great Aztec marketplaces, where it attracted the attention of the Spanish conquistadors in 1519. Shipped to Europe, the dye created a sensation, producing the brightest, strongest red the world had ever seen. Soon Spain's cochineal monopoly was worth a fortune. Desperate to find their own sources of the elusive dye, the English, French, Dutch, and other Europeans tried to crack the enigma of cochineal. Did it come from a worm, a berry, a seed? Could it be stolen from Mexico and transplanted to their own colonies? Pirates, explorers, alchemists, scientists, and spies—all joined the chase for cochineal, a chase that lasted more than three centuries. A Perfect Red tells their stories—true-life tales of mystery, empire, and adventure, in pursuit of the most desirable color on earth.","352 pages, Paperback",History,242 follower,259 reviews,12,76 (2%),174 (5%),735 (24%),"1,043 (35%)",944 (31%)
Oblivion,Anthony Horowitz,"7,899",ratings630,"October 4, 2012","Having escaped from Hong Kong, the five gatekeepers - Matt, Pedro, Scott, Jamie and Scarlett - are scattered in a hostile and dangerous world. As they struggle to re-group and plan their next move, the malevolent King of the Old Ones gathers his forces in Oblivion: a desolate landscape where the last survivors of humanity must fight the ultimate battle.","672 pages, Hardcover",Fantasy,17.2k follower,630 reviews,428,96 (1%),269 (3%),"1,110 (14%)","2,492 (31%)","3,932 (49%)"
Sadness Is a White Bird,Moriel Rothman-Zecher,"1,675",ratings334,"February 13, 2018","**A 2019 Dayton Literary Peace Prize Finalist** **A 2018 National Jewish Book Award Finalist for Debut Fiction** In this “nuanced, sharp, and beautifully written” (Michael Chabon) debut novel, a young man prepares to serve in the Israeli army while also trying to reconcile his close relationship to two Palestinian siblings with his deeply ingrained loyalties to family and country.The story begins in an Israeli military jail, where—four days after his nineteenth birthday—Jonathan stares up at the fluorescent lights of his cell and recalls the series of events that led him there. Two years Moving back to Israel after several years in Pennsylvania, Jonathan is ready to fight to preserve and defend the Jewish state. But he is also conflicted about the possibility of having to monitor the occupied Palestinian territories, a concern that grows deeper and more urgent when he meets Nimreen and Laith—the twin daughter and son of his mother’s friend. From that morning on, the three become wandering the streets on weekends, piling onto buses toward new discoveries, laughing uncontrollably. They share joints on the beach, trading snippets of poems, intimate secrets, family histories, resentments, and dreams. But with his draft date rapidly approaching, Jonathan wrestles with the question of what it means to be proud of your heritage, while also feeling love for those outside of your own family. And then that fateful day arrives, the one that lands Jonathan in prison and changes his relationship with the twins forever. “Unflinching in its honesty, unyielding in its moral complexity” (Geraldine Brooks, Pulitzer Prize–winning author), Sadness Is a White Bird explores one man’s attempts to find a place for himself, discovering in the process a beautiful, against-the-odds love that flickers like a candle in the darkness of a never-ending conflict.","289 pages, Kindle Edition",Fiction,129 follower,334 reviews,6,34 (2%),67 (4%),293 (17%),645 (38%),636 (37%)
The Missing Generation - A Practical Guide to 20s 30s Ministry,Kay Mumford,10,ratings4,"January 1, 2013","ReviewI have long admired Kay Mumford s ministry with 20s and 30s. She really knows what she is talking about. If your church struggles to know how to reach the younger generation you will find this book jam-packed with practical, tested ideas. --Marcus Honeysett, Executive Director, Living Leadership.Not only a stimulating and insightful look at one of the big challenges facing the church in the UK today but also full of practical ideas and help --Trevor Archer, FIEC Director of TrainingAbout the AuthorKay Mumford (Née Dawson) has worked with young Christian adults (aged 18 40) for more than 15 years. This experience has been in a university context, through the Universities and Colleges Christian Fellowship (UCCF), and for the last seven years at St Andrew the Great Church in Cambridge. Her main focus has been in the areas of evangelism, discipling, pastoral care and training leaders. Kay married Alan in December 2012. Together, they continue to have a heart and a ministry among young adults in the church.","152 pages, Paperback",christian-life,2 book,4 reviews,2,0 (0%),1 (10%),2 (20%),4 (40%),3 (30%)
"What Hath God Wrought: The Transformation of America, 1815-1848",Daniel Walker Howe,"8,255",ratings448,"October 29, 2007","The Oxford History of the United States is by far the most respected multi-volume history of our nation. In this Pulitzer prize-winning, critically acclaimed addition to the series, historian Daniel Walker Howe illuminates the period from the battle of New Orleans to the end of the Mexican-American War, an era when the United States expanded to the Pacific and won control over the richest part of the North American continent.A panoramic narrative, What Hath God Wrought portrays revolutionary improvements in transportation and communications that accelerated the extension of the American empire. Railroads, canals, newspapers, and the telegraph dramatically lowered travel times and spurred the spread of information. These innovations prompted the emergence of mass political parties and stimulated America's economic development from an overwhelmingly rural country to a diversified economy in which commerce and industry took their place alongside agriculture. In his story, the author weaves together political and military events with social, economic, and cultural history. Howe examines the rise of Andrew Jackson and his Democratic party, but contends that John Quincy Adams and other Whigs--advocates of public education and economic integration, defenders of the rights of Indians, women, and African-Americans--were the true prophets of America's future. In addition, Howe reveals the power of religion to shapemany aspects of American life during this period, including slavery and antislavery, women's rights and other reform movements, politics, education, and literature. Howe's story of American expansion culminates in the bitterly controversial but brilliantly executed war waged against Mexico to gain California and Texas for the United States.Winner of the New-York Historical Society American History Book PrizeFinalist, 2007 National Book Critics Circle Award for NonfictionThe Oxford History of the United StatesThe Oxford History of the United States is the most respected multi-volume history of our nation. The series includes three Pulitzer Prize winners, a New York Times bestseller, and winners of the Bancroft and Parkman Prizes. The Atlantic Monthly has praised it as ""the most distinguished series in American historical scholarship,"" a series that ""synthesizes a generation's worth of historical inquiry and knowledge into one literally state-of-the-art book."" Conceived under the general editorship of C. Vann Woodward and Richard Hofstadter, and now under the editorship of David M. Kennedy, this renowned series blends social, political, economic, cultural, diplomatic, and military history into coherent and vividly written narrative.","928 pages, Paperback",History,62 follower,448 reviews,12,190 (2%),379 (4%),"1,223 (14%)","2,699 (32%)","3,764 (45%)"
The Last Train: A Holocaust Story,Rona Arato,443,ratings77,"March 12, 2013","The Last Train is the harrowing true story about young brothers Paul and Oscar Arato and their mother, Lenke, surviving the Nazi occupation during the final years of World War II.Living in the town of Karcag, Hungary, the Aratos feel insulated from the war — even as it rages all around them. Hungary is allied with Germany to protect its citizens from invasion, but in 1944 Hitler breaks his promise to keep the Nazis out of Hungary.The Nazi occupation forces the family into situations of growing panic and first into a ghetto in their hometown; then a labor camp in Austria; and, finally, to the deadly Bergen Belsen camp deep in the heart of Germany. Separated from their father, 6-year-old Paul and 11-year-old Oscar must care for their increasingly sick mother, all while trying to maintain some semblance of normalcy amid the horrors of the camp.In the spring of 1945, the boys see British planes flying over the camp, and a spark of hope that the war will soon end ignites. And then, they are forced onto a dark, stinking boxcar by the Nazi guards. After four days on the train, the boys are convinced they will be killed, but through a twist of fate, the train is discovered and liberated by a battalion of American soldiers marching through Germany.The book concludes when Paul, now a grown man living in Canada, stumbles upon photographs on the internet of his train being liberated. After writing to the man who posted the pictures, Paul is presented with an opportunity to meet his rescuers at a reunion in New York — but first he must decide if he is prepared to reopen the wounds of his past.","144 pages, Hardcover",Holocaust,12 follower,77 reviews,28,5 (1%),17 (3%),80 (18%),198 (44%),143 (32%)
The Boy At the Back of the Class,Onjali Q. Raúf,"11,801","ratings1,607","July 12, 2018","WINNER OF THE BLUE PETER BOOK AWARD (UK) 2019 WINNER OF THE WATERSTONES CHILDREN'S BOOK PRIZE (UK) 2019 WINNER OF THE SAKURA MEDAL (JAPAN) 2020 WINNER OF THE CHILDREN'S COWBELL AWARD (SWITZERLAND) 2021 WINNER OF THE PRIX JANUSZ KORCZAK PRIZE (FRANCE) 2022 'There used to be an empty chair at the back of my class, but now a new boy called Ahmet is sitting in it. He's a refugee who's run away from a War. A real one. With bombs and fires and bullies that hurt people. And the more I find out about him, the more I want to help ... That's where my best friends Josie, Michael and Tom come in. Because you see, together we've come up with a plan...'On a perfectly ordinary school day, something extraordinary a boy with pale skin, lion eyes and a tattered red rucksack walks in. Unable to speak English and seated at the back of the class, Ahmet 'the refugee kid' becomes the perfect target for bullies and rumours alike.But Ahmet has also captured the attention and empathy of a fellow classmate, who will do anything to help him find his family. Even if that involves a plan - or five, and the Queen herself!Told with heart and humour, The Boy at the Back of the Class is a child's perspective on the refugee crisis, highlighting the importance of friendship and kindness in a world that doesn't always make sense.With beautiful illustrations by Pippa Curnick*BEAUTIFUL GOLD FOIL ANNIVERSARY EDITION NOW AVAILABLE - FIND IT UNDER 'ALL FORMATS AND EDITIONS'*","321 pages, Kindle Edition",Middle Grade,236 follower,"1,607 reviews",18,113 (<1%),227 (1%),"1,165 (9%)","3,576 (30%)","6,720 (56%)"
The Party Upstairs,Lee Conell,"2,226",ratings360,"July 7, 2020","An electrifying debut novel that unfolds in the course of a single day inside one genteel New York City apartment building, as tensions between the building's super and his grown-up daughter spark a crisis that will, by day's end, have changed everything.Ruby has a strange relationship to privilege, having grown up the super's daughter in the basement of an Upper West Side co-op that is full-on gentrified, and getting more so with each passing year. She wasn't economically privileged herself, but her close childhood friendship with the daughter of wealthy tenants named Caroline, and the mere fact of living in a lovely neighborhood, close to her beloved Natural History Museum and just across the park from the Met, brought with them certain real advantages, even expectations. Naturally Ruby followed her dreams and took out large student loans to attend a prestigious small liberal arts college and explore her interest in art. But now, out of school for a while, she is no closer to her dream job, or anything resembling it, and she's been forced by circumstances to do the last thing she wanted to do: move back in with her parents, back in the basement apartment of the building. And Caroline is throwing one of her parties tonight, in her father's glorious penthouse apartment, a party Ruby looks forward to and dreads in equal measure.With exquisite narrative control, The Party Upstairs distills down worlds of wisdom about families, great expectations, and the hidden violence of class into the gripping, darkly witty story of a single fateful day inside a single Manhattan co-op. Told from the alternating perspectives of the super, Martin, and his daughter, Ruby, as they are obliged, one way or another, to interact with the various species of inhabitant of the little ecosystem of their building, the novel builds from the spark of an early morning argument between Martin and Ruby to the ultimate conflagration that results by day's end. By the time the ashes have cooled, the façade that masks the building's power structures of dominance and submission will have burned away, and no party will be left unscathed.","308 pages, Hardcover",Fiction,68 follower,360 reviews,2,137 (6%),445 (19%),908 (40%),552 (24%),184 (8%)
The City of Brass,S.A. Chakraborty,"116,581","ratings17,055","November 14, 2017","Nahri has never believed in magic. Certainly, she has power; on the streets of 18th century Cairo, she’s a con woman of unsurpassed talent. But she knows better than anyone that the trade she uses to get by—palm readings, zars, healings—are all tricks, sleights of hand, learned skills; a means to the delightful end of swindling Ottoman nobles. But when Nahri accidentally summons an equally sly, darkly mysterious djinn warrior to her side during one of her cons, she’s forced to accept that the magical world she thought only existed in childhood stories is real. For the warrior tells her a new tale: across hot, windswept sands teeming with creatures of fire, and rivers where the mythical marid sleep; past ruins of once-magnificent human metropolises, and mountains where the circling hawks are not what they seem, lies Daevabad, the legendary city of brass, a city to which Nahri is irrevocably bound. In that city, behind gilded brass walls laced with enchantments, behind the six gates of the six djinn tribes, old resentments are simmering. And when Nahri decides to enter this world, she learns that true power is fierce and brutal. That magic cannot shield her from the dangerous web of court politics. That even the cleverest of schemes can have deadly consequences. After all, there is a reason they say be careful what you wish for...","532 pages, Hardcover",Fantasy,11.7k follower,"17,055 reviews",9,"1,299 (1%)","4,100 (3%)","17,391 (14%)","46,786 (40%)","47,005 (40%)"
What the Hell Did I Just Read,David  Wong,"15,036","ratings1,390","October 3, 2017","NYT bestselling author Wong takes readers to a whole new level with his latest dark comic sci-fi thriller, set in the world of John Dies at the End and This Book is Full of SpidersDave, John and Amy recount what seems like a fairly straightforward tale of a shape-shifting creature from another dimension that is stealing children and brainwashing their parents, but it eventually becomes clear that someone is lying, and that someone is the narrators. The novel you're reading is a cover-up, and the ""true"" story reveals itself in the cracks of their hilariously convoluted, and sometimes contradictory, narrative.","375 pages, Hardcover",Horror,"5,367 follower","1,390 reviews",9,88 (<1%),410 (2%),"2,354 (15%)","6,135 (40%)","6,049 (40%)"
Stranger Things: The Bully,Greg Pak,735,ratings83,"July 31, 2020","The bullies from season one of hit Netflix series try to uncover the mystery of Eleven's psychic powers in this scary all-ages comic!Troy has been having nightmares about El ever since she embarrassed him in front of the school and broke his arm in season one. Powerless and anxious, Troy is determined to prove that what happened between him and El is only some form of trickery. That is until he and James encounter demodogs!Written by best-selling author Greg Pak (Mech Cadet Yu, The Incredible Hulk, Star Wars: Age of Rebellion) and drawn by Valeria Favoccia (Assassin Creed: Reflections, Doctor Who: The Tenth Doctor).","72 pages, Paperback",Graphic Novels,536 follower,83 reviews,"1,556",29 (3%),150 (20%),323 (43%),129 (17%),104 (14%)
Cultural Intelligence: Improving Your CQ to Engage Our Multicultural World,David Livermore,369,ratings35,"January 1, 2009","Twenty-first-century society is diverse, and Christians must be able to understand other cultures and communicate effectively between and among them. Following up on the bestselling Hurt: Inside the World of Today's Teenagers, this new addition to the Youth, Family, and Culture series explores the much-needed skill of Cultural Intelligence (CQ), the ability to work effectively across national, ethnic, and even organizational cultures. While rooted in sound, scholarly research, Cultural Intelligence is highly practical and accessible to general readers. It will benefit students as well as guide ministry leaders interested in increasing their cultural awareness and sensitivity. Packed with assessment tools, simulations, case studies, and exercises, Cultural Intelligence will help transform individuals and organizations into effective intercultural communicators of the gospel.EXCERPTWhat do you do when you encounter someone who isn't like you? How do you feel? What goes on inside you? How do you relate to him or her? These are the kinds of questions we want to explore in this book. Few things are more basic to life than expressing love and respect for people who look, think, believe, act, and see differently than we do. We want to adapt to the barrage of cultures around us while still remaining true to ourselves. We want to let the world change us so that we can be part of changing the world. And we want to move from the desire to love across the chasm of cultural difference to the ability to express our love for people of difference. Relating lovingly to our fellow human beings is central to what it means to be human. And when it comes down to it, Christian ministry at its core is interacting with all kinds of people in ways that give them glimpses of Jesus in us.The billions of us sharing planet Earth together have so much in common. We're all born. We all die. We're all created in the image of God. We eat, sleep, persevere, and care for our young. We long for meaning and purpose, and we develop societies with those around us. But the way we go about the many things we have in common is deeply rooted in our unique personalities and cultures. So although we have so much in common, we have as much or more about us that's different.","288 pages, Paperback",Nonfiction,39 follower,35 reviews,23,2 (<1%),22 (5%),98 (26%),133 (36%),114 (30%)
The Premonition: A Pandemic Story,Michael   Lewis,"39,198","ratings4,045","May 4, 2021","For those who could read between the lines, the censored news out of China was terrifying. But the president insisted there was nothing to worry about.Fortunately, we are still a nation of skeptics. Fortunately, there are those among us who study pandemics and are willing to look unflinchingly at worst-case scenarios. Michael Lewis’s taut and brilliant nonfiction thriller pits a band of medical visionaries against the wall of ignorance that was the official response of the Trump administration to the outbreak of COVID-19.The characters you will meet in these pages are as fascinating as they are unexpected. A thirteen-year-old girl’s science project on transmission of an airborne pathogen develops into a very grown-up model of disease control. A local public-health officer uses her worm’s-eye view to see what the CDC misses, and reveals great truths about American society. A secret team of dissenting doctors, nicknamed the Wolverines, has everything necessary to fight the pandemic: brilliant backgrounds, world-class labs, prior experience with the pandemic scares of bird flu and swine flu…everything, that is, except official permission to implement their work.Michael Lewis is not shy about calling these people heroes for their refusal to follow directives that they know to be based on misinformation and bad science. Even the internet, as crucial as it is to their exchange of ideas, poses a risk to them. They never know for sure who else might be listening in.","304 pages, Hardcover",Nonfiction,13.3k follower,"4,045 reviews",48,345 (<1%),821 (2%),"4,101 (10%)","13,758 (35%)","20,173 (51%)"
Variant,Robison Wells,"22,829","ratings2,800","October 4, 2011","Benson Fisher thought that a scholarship to Maxfield Academy would be the ticket out of his dead-end life.He was wrong.Now he’s trapped in a school that’s surrounded by a razor-wire fence. A school where video cameras monitor his every move. Where there are no adults. Where the kids have split into groups in order to survive.Where breaking the rules equals death.But when Benson stumbles upon the school’s real secret, he realizes that playing by the rules could spell a fate worse than death, and that escape—his only real hope for survival—may be impossible.","373 pages, Hardcover",Young Adult,790 follower,"2,800 reviews",28,391 (1%),"1,328 (5%)","5,197 (22%)","8,368 (36%)","7,545 (33%)"
Second Sight,Amanda Quick,"14,824",ratings722,"May 9, 2006","Financially straitened and on the path to spinsterhood, Venetia Milton thought her stay at the remote, ramshackle Arcane House would be a once-in-a-lifetime opportunity to engineer her own ravishment. She was there to photograph the artifacts collected by a highly secretive organization, founded two centuries earlier by an alchemist. And the alchemist's descendant-her employer, Gabriel Jones-has the eyes of a sorcerer.But despite Venetia's intent to seduce Mr. Jones and move on, she is shattered upon her return home to read in the press of his violent demise. Using the sizable fee Mr. Jones paid her, Venetia establishes a new life, opening a gallery in London. Of course, posing as a respectable widow makes it easier to do business, so-in a private tribute to her lost, only lover-she assumes the identity of ""Mrs. Jones.""Her romantic whim, however, will cause unexpected trouble. For one thing, Mr. Jones is about to stride, living and breathing, back into Venetia's life. And the two share more than a passionate memory-indeed, they are bonded by a highly unusual sort of vision, one that goes far beyond Venetia's abilities as a photographer. They also share a terrible threat-for someone has stolen a centuries-old notebook from Arcane House that contains a formula believed to enhance psychic powers of the kind Gabriel and Venetia possess. And the thief wants to know more-even if he must kill the keeper of the Arcane Society's treasures, or the photographer who catalogued them, to obtain such knowledge.","338 pages, Mass Market Paperback",Romance,"5,207 follower",722 reviews,117,199 (1%),751 (5%),"3,929 (26%)","5,513 (37%)","4,432 (29%)"
13th Legion,Gav Thorpe,640,ratings39,"January 1, 2001","Across a hundred blasted war-zones, upon a dozen bloody worlds, the convict soldiers of the Thirteenth Legion fight a desperate battle for redemption in the eyes of the immortal Emperor. In this endless war against savage orks, merciless eldar and the insidious threat of Chaos, Kage and the Last Chancers penal battalion must fight not only to win but to survive!","274 pages, Paperback",Science Fiction,516 follower,39 reviews,353,11 (1%),30 (4%),152 (23%),250 (39%),197 (30%)
