Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Way I Used to Be,Amber   Smith,"138,156","ratings15,059","March 22, 2016","All Eden wants is to rewind the clock. To live that day again. She would do everything differently. Not laugh at his jokes or ignore the way he was looking at her that night. And she would definitely lock her bedroom door.But Eden can’t turn back time. So she buries the truth, along with the girl she used to be. She pretends she doesn’t need friends, doesn’t need love, doesn’t need justice. But as her world unravels, one thing becomes clear: the only person who can save Eden … is Eden.","385 pages, Kindle Edition",Young Adult,"2,313 follower","15,059 reviews",11,"1,344 (<1%)","5,174 (3%)","22,833 (16%)","50,325 (36%)","58,480 (42%)"
Once Upon a Wardrobe,Patti Callahan Henry,"20,290","ratings3,800","October 19, 2021","College student Megs Devonshire sets out to fulfill her younger brother George’s last wish by uncovering the truth behind his favorite story. What transpires is a fascinating look into the bond between siblings and the life-changing magic of stories.1950: Margaret Devonshire (Megs) is a seventeen-year-old student of mathematics and physics at Oxford University. When her beloved eight-year-old brother asks Megs if Narnia is real, logical Megs tells him it’s just a book for children, and certainly not true. Homebound due to his illness, and remaining fixated on his favorite books, George presses her to ask the author of the recently released novel The Lion, the Witch and the Wardrobe a “Where did Narnia come from?”Despite her fear about approaching the famous author, who is a professor at her school, Megs soon finds herself taking tea with C. S. Lewis and his own brother Warnie, begging them for answers.Rather than directly telling her where Narnia came from, Lewis encourages Megs to form her own conclusion as he shares the little-known stories from his own life that led to his inspiration. As she takes these stories home to George, the little boy travels farther in his imagination than he ever could in real life.After holding so tightly to logic and reason, her brother’s request leads Megs to absorb a more profound “The way stories change us can’t be explained. It can only be felt. Like love.”From the New York Times bestselling author of The Secret Book of Flora LeaA captivating, standalone historical novel combining fact and fictionAn emotional journey into the books and stories that make us who we areIncludes discussion questions for book clubs","320 pages, Hardcover",Historical Fiction,"4,393 follower","3,800 reviews",35,113 (<1%),331 (1%),"2,476 (12%)","6,699 (33%)","10,671 (52%)"
"In Our Hearts We Were Giants: The Remarkable Story of the Lilliput Troupe, a Dwarf Family's Survival of the Holocaust",Yehuda Koren,886,ratings90,"January 1, 2004","This remarkable, never-before-told account of the Ovitz family, seven of whose ten members were dwarfs, bears witness to the best and worst of humanity and to the terrible irony of the Ovitzes' fate: being burdened with dwarfism helped them endure the Holocaust. Through dogged research and interviews with Perla, the youngest Ovitz daughter and last surviving sibling, and other relatives, authors Yehuda Koren and Eilat Negev weave the tale of a beloved and successful family of performers who were popular entertainers in Central Europe until the Nazis deported them to Auschwitz in May 1944. Descending from the transport train into the hell of the concentration camp, the Ovitz family—known widely as the Lilliput Troupe—was separated from other Jewish victims. When Dr. Josef Mengele was then notified of their arrival, he assigned them to sequestered quarters. His horrific ""research"" on twins and other genetically unique individuals already under way, Mengele had special plans for the Ovitzes. The authors chronicle Mengele's loathsome experiments upon the family members, the disturbing fondness he developed for these small people, and their interminable will to make it out alive. Dozens of telling photographs are included in this horrifying yet remarkable tale of survival.","320 pages, Paperback",Nonfiction,13 follower,90 reviews,8,17 (1%),33 (3%),138 (15%),311 (35%),387 (43%)
Chances of a Lifetime: A Memoir,Warren Christopher,52,ratings7,"February 1, 2001","An engaging autobiography chronicles how Christopher left a private law firm to heed the call to public service, choosing to face new challenges as diverse as advising a president on whether to dispatch troops to investigating a major city's police force gone bad. 50,000 first printing.","320 pages, Hardcover",Nonfiction,4 follower,7 reviews,16,0 (0%),5 (9%),9 (17%),24 (46%),14 (26%)
Happyslapped by a Jellyfish: The Words of Karl Pilkington,Karl Pilkington,"3,985",ratings284,"January 1, 2007","A hilarious guide to travelling, from the man behind The World of Karl Pilkington - one of our most innovative thinkers, visionaries and prophets, or as Ricky Gervais knows him, 'the funniest man alive in Britain today'. Pack your suitcase and take an irreverent trip with the unlikely star of ""The Ricky Gervais Podcast Show"", Karl Pilkington, to the furthest corners of Europe. From sunbathing in t-shirts and lizards the length of Toblerones, to a toxic apartment in Ibiza with a used loo that can't be flushed - these witty musings could put you off travelling forever! Gain insight into the curious life of this comic genius from pithy anecdotes. Find out about his mum's obsession with keeping gnomes indoors and his experiences getting high on dope chocolate, to his childhood dentist who filled his perfect back teeth to give them 'extra protection'. This book features Pilkington's original illustrations and imaginative scribblings.","220 pages, Hardcover",Nonfiction,545 follower,284 reviews,34,44 (1%),206 (5%),972 (24%),"1,502 (37%)","1,261 (31%)"
Love Lessons,Jacqueline Wilson,"6,563",ratings453,"January 1, 2005","Fourteen-year-old Prue and her sister Grace have been educated at home by their super-strict father all their lives. Their attempts to find out what being an ordinary teenager is like — buying nice clothes instead of wearing Mum’s odd, hand-made garments, reading teenage magazines etc. — are greeted with fury by their Dad. But when he is hospitalized with a stroke, Prue suddenly discovers what it’s like to have a little freedom.Unable to cope, their mother enrolls them at the local comprehensive where, for the first time, they experience school life. Prue had never thought it would be so so hard to fit in. The only person she can talk to is the young Art teacher, Rax. She and Rax bond over art lessons, and soon he asks her to babysit for him and his wife. This becomes a regular “date” and Prue can’t wait for the ten minutes they have alone together when he drives her home. She wonders if Rax has the same feelings for her. But he can’t act upon them, can he?From the Trade Paperback edition.","264 pages, Hardcover",Childrens,"4,548 follower",453 reviews,426,435 (6%),810 (12%),"1,870 (28%)","1,798 (27%)","1,650 (25%)"
The Night She Died,Jennifer Patrick,63,ratings7,"May 1, 2004","Seventeen-year-old Sterling O’Connor works at the local Dairy Queen in a small town in Georgia. With his bleachedout hair and multiple piercings, smart, edgy Sterling has already cut a swath through the local high school talent. One day a stranger walks in, an older woman from up north. His attraction is instant and all-consuming. To Lara he is just a kid with a crush. But he does have something going for him. Alone, and a stranger in town, Lara finds herself spending time with Sterling. She buys an old Victorian house and hires him to help her fix it up. They become closer, and she is drawn to him. Rumors about her relationships with men soon begin to circulate, and tensions escalate.Lara is shot dead. And Sterling is the prime suspect.","326 pages, Paperback",Mystery,8 book,7 reviews,8,0 (0%),5 (7%),18 (28%),25 (39%),15 (23%)
Split Second,Alex Kava,"8,850",ratings390,"January 1, 2001","They dubbed him the Collector, so named for his ritual of collecting victims before disposing of them in the most heinous ways possible.
FBI special agent Maggie O'Dell tracked him for two years, finally ending their game of cate and mouse. Now Albert Stucky has escaped from prison…and he is setting up a new game for Maggie O'Dell.Some say Maggie O'Dell has lost her edge as one of the FBI's best profilers. Since capturing Stucky, she has been walking a tightwire, battling nightmares and guilt over the victims she couldn't save. Now that Stucky is loose again, she's been pulled out of the field. But as Stucky's trail of victims leads closer and closer to Maggie, she is put back on the case under the supervision of Special Agent R. J. Tully. Together they race against the clock to hunt the killer, and Maggie finds herself pushed to the very edge. Has her desire to stop Albert Stucky become a matter of personal vengeance? Has she crossed the line? And has that been Stucky's goal all along--to make her into a monster?","416 pages, Mass Market Paperback",Mystery,"2,430 follower",390 reviews,51,63 (<1%),216 (2%),"1,725 (19%)","3,670 (41%)","3,176 (35%)"
The Darker Side,Cody McFadyen,"7,185",ratings424,"September 30, 2008","Everyone has a secret they don’t dare tell anyone.He’ll kill you for yours.Cody McFadyen has shocked even the most jaded suspense fans with Shadow Man and The Face of Death . Now comes a thriller that outdoes them all, featuring a psychopath on a perverse crusade of murder. And the one woman who can stop him has a secret that will change her from the hunter to the hunted.…A lie, a long-ago affair, a dark desire—everyone has secrets they take to the grave. No one knew that better than FBI special agent Smoky Barrett. But what secret was a very private young woman keeping that led to her very public murder? And what kind of killer was so driven and so brazenly daring that he’d take her life on a commercial airliner thirty thousand feet in midair, a killer so accomplished that he’d leave only a small souvenir behind?These are the questions that bring Smoky and her hand-picked team of experienced manhunters from L.A. to the autumn chill of Washington, D.C., by order of the FBI director himself—and at the special request of a high-powered grieving D.C. mother.As a mother, Smoky knows the pain of losing a child—it nearly killed her once before. As a cop with her own twisted past, she takes every murder personally, which is both her greatest strength and her only weakness. Brilliant, merciless, righteous, the killer Smoky is hunting this time is on his own personal mission, whose cost in innocent human lives he’s only begun to collect. For in his eyes no one is innocent; everyone harbors a secret sin, including Smoky Barrett.Soon Smoky will have to face what she’s so carefully hidden even from her own team—and confront a flawless killer who knows her flaws with murderous intimacy.","349 pages, Hardcover",Thriller,"1,118 follower",424 reviews,28,85 (1%),251 (3%),"1,250 (17%)","2,773 (38%)","2,826 (39%)"
Kissing Snowflakes,Abby Sher,889,ratings79,"November 1, 2007","This fun, sweet, wintertime book is filled with humor and romance. The picturesque mountain ski lodge is the perfect place to spend winter break if you have a boyfriend! Otherwise, that cozy leather couch in front of the crackling fire looks a lot less inviting. Good thing that there are lots of cute, blond, sweater-wearing ski instructors around to choose from.","266 pages, Paperback",Young Adult,90 follower,79 reviews,17,41 (4%),112 (12%),277 (31%),243 (27%),216 (24%)
The Man in the Wooden Hat,Jane Gardam,"7,337",ratings955,"January 1, 2009","The New York Times called Sir Edward Feathers one of the most memorable characters in modern literature. A lyrical novel that recalls his fully lived life, Old Filth has been acclaimed as Jane Gardam's masterpiece, a book where life and art merge. And now that beautiful, haunting novel has been joined by a companion that also bursts with humor and wisdom: The Man in the Wooden Hat.Old Filth was Eddie's story. The Man in the Wooden Hat is the history of his marriage told from the perspective of his wife, Betty, a character as vivid and enchanting as Filth himself. They met in Hong Kong after the war. Betty had spent the duration in a Japanese internment camp. Filth was already a successful barrister, handsome, fast becoming rich, in need of a wife but unaccustomed to romance. A perfect English couple of the late 1940s. As a portrait of a marriage, with all the bittersweet secrets and surprising fulfillment of the 50-year union of two remarkable people, the novel is a triumph. The Man in the Wooden Hat is fiction of a very high order from a great novelist working at the pinnacle of her considerable power. It will be read and loved and recommended by all the many thousands of readers who found its predecessor, Old Filth, so compelling and so thoroughly satisfying.","233 pages, Paperback",Fiction,492 follower,955 reviews,77,51 (<1%),188 (2%),"1,360 (18%)","3,385 (46%)","2,353 (32%)"
Dead Tomorrow,Peter James,"9,943",ratings487,"June 5, 2009","*Lynn gripped the sides of the armchair, trying to put aside her own inner terror. 'I can't believe I'm thinking this, Ross. I'm not a violent person, even before Caitlin's influence, I never even liked killing flies in my kitchen. Now I'm sitting here actually willing some stranger to die.'*The body of a teenager dredged from the seabed off the coast of Sussex is found to be missing its vital organs. Soon two more young bodies are found.Caitlin Beckett, a fifteen-year-old in Brighton, will die if she does not receive an urgent liver transplant. When the health system threatens to let her down, Lynn, her mother, turns in panic to the internet and discovers a broker who can provide her with a black-market organ - but at a price.As Superintendent Roy Grace investigates the recovered bodies, he unearths the trail of a gang of child traffickers operating from Eastern Europe. Soon Grace and his team will find themselves in a race against time to save the life of a young street kid, while a desperate mother will stop at nothing to save her daughter's life...","536 pages, Hardcover",Crime,"3,189 follower",487 reviews,219,73 (<1%),244 (2%),"1,436 (14%)","3,986 (40%)","4,204 (42%)"
The Darlings Are Forever,Melissa Kantor,761,ratings105,"January 4, 2011","Jane, Victoria, and Natalya. Together, they are the Darlings. Best friends forever. They have matching necklaces, their own table at Ga Ga Noodle, and even a shared May you always do what you’re afraid of doing.When the friends begin freshman year at three different high schools in distant corners of New York City, they promise to live by their motto and stay as close as ever. The Darlings know they can get through anything as long as they have each other. But doing scary new things is a lot easier with your friends beside you. And now that the girls aren’t spending all their time together, everything they took for granted about their friendship starts to feel less certain. They can’t help but wonder, will they really be the Darlings forever?The first book in an exciting new series by bestselling author Melissa Kantor, The Darlings Are Forever will speak to any girl who has ever had a best friend.","352 pages, Hardcover",Young Adult,648 follower,105 reviews,14,26 (3%),74 (9%),204 (26%),241 (31%),216 (28%)
The Iron Hunt,Marjorie M. Liu,"5,896",ratings431,"June 24, 2008","Silver smoke winds around my torso, peeling away from my ribs and back, stealing the dark mist covering my hands and lower extremities...tattoos dissolving into demon flesh, coalescing into small dark bodies. My boys. The only friends I have in this world. Demons.I am a demon hunter. I am a demon. I am Hunter Kiss.By day, her tattoos are her armor. By night, they unwind from her body to take on forms of their own--demons of the flesh, turned into flesh. This is the only family demon hunter Maxine Kiss has ever known. It's the only way to live, and the very way she'll die. For one day her demons will abandon her for her daughter to assure their own survival--leaving Maxine helpless against her enemies.But such is the way of Earth's last protector--the only one standing between humanity and the demons breaking out from behind the prison veil. It is a life lacking in love, reveling in death, until one moment--and one man-- changes everything...","305 pages, Mass Market Paperback",Urban Fantasy,"4,074 follower",431 reviews,240,287 (4%),634 (10%),"1,603 (27%)","1,893 (32%)","1,479 (25%)"
Chain Reaction,Simone Elkeles,"63,600","ratings2,865","August 1, 2011","Luis Fuentes is a good boy who doesn't live with the angst that his big brothers, Alex and Carlos, have always lived with. Luis is smart, funny, and has big dreams of becoming an astronaut. But when he falls for the wrong girl, Luis enters a dark world he's never known, and just when he thinks he's got life all figured out, learns some disturbing news about his family that destroys his positive outlook on life. Will that Fuentes bad boy streak come out with a vengeance and lure Luis to live on the edge like his new girlfriend and his own father?Continuing all the steamy romance of the first two books, NY Times and USA Today bestselling author Simone Elkeles gives fans one more satisfying taste of the irresistible Fuentes boys.","310 pages, Hardcover",Romance,13.5k follower,"2,865 reviews",26,"1,477 (2%)","3,359 (5%)","11,529 (18%)","18,637 (29%)","28,598 (44%)"
Double Infiltration,Dixie Lynn Dwyer,359,ratings12,"January 11, 2013","[Erotic Cowboy Ménage a Trois Romance, M/F/M, HEA]It’s a double infiltration for Juliet Saville—her heart and her body. Carl and Richie Parker want it all, and no psycho billionaire and killer partner will stand in the way. Carl and Richie are trained soldiers who intend to follow their hearts.As Juliet reveals her past, she admits to being a witness to murders and blackmail. The ones who are after her have killed, stolen, and destroyed innocent lives. She fears Pierce and his right-hand man Robert, for she has seen them do the unthinkable and get away with it.It will take some skillful, highly intelligent warriors to enforce the law and bring Juliet home safely. As they underestimate the capabilities of their enemies, it nearly costs Carl and Richie their lover. But quick thinking immediately thrusts them into soldier mode and sends them straight into the path of the killers—as they are Juliet’s only hope of survival.Note: There is no sexual relationship or touching for titillation between or among siblings.",ebook,Menage,687 follower,12 reviews,282,4 (1%),8 (2%),68 (18%),109 (30%),170 (47%)
"Cuentos Chinos: El engaño de Washington, la mentira populista y la esperanza de América Latina",Andrés Oppenheimer,956,ratings57,"October 28, 2005","Con su habitual lucidez, Oppenheimer analiza la realidad actual y de los próximos años en América Latina, a la luz del ejemplo de los llamados países emergentes de los últimos años: China, Irlanda, Polonia, República Checa, entre otros. El autor busca descubrir quién presenta un panorama realista de los próximos veinte años y quién está contando “cuentos chinos”. Por un lado, los informes de la CNI (centro de estudios de la CIA a largo plazo) y de un alemán del Parlamento Europeo experto en A. Latina (Linkohr) que pintan un panorama desolador para la región; por el otro, los discursos optimistas de los gobernantes de estos países (Chávez, Fox, Kirchner) y de instituciones como la CEPAL. Para ello, recorre los países emergentes durante tres años y entrevista a los actores más relevantes del futuro latinoamericano (desde Rumsfeld y Roger Noriega hasta Evo Morales pasando por Fernando Henrique Cardoso y los presidentes de México, Argentina, Perú, Colombia, Venezuela y Chile, además de gente común, como ascensoristas chinos o taxistas polacos). Sus conclusiones son reveladoras, ya que si bien los informes antes mencionados resultan acertados como diagnósticos del presente, el autor se muestra asombrado por la rapidez con que ciertos países de características previas muy similares a las nuestras pudieron pasar de la pobreza y la desesperanza a la riqueza y el dinamismo. Es, definitivamente, un libro para desactivar prejuicios.","352 pages, Paperback",Politics,330 follower,57 reviews,22,14 (1%),42 (4%),235 (24%),400 (41%),265 (27%)
Off the Main Sequence: The Other Science Fiction Stories of Robert A. Heinlein,Robert A. Heinlein,292,ratings27,"April 1, 1941","Stories include...Successful Operation Let There Be Light -And He Built a Crooked House- Beyond Doubt They Solution Unsatisfactory Universe Elsewhen Common Sense By His Bootstraps Lost Legacy My Object All Sublime Goldfish Bowl Pied Piper Free Men On the Slopes of Vesuvius Columbus Was a Dope Jerry Was a Man Water is for Washing Nothing Ever Happens on the Moon Gulf Destination Moon The Year of the Jackpot Project Nightmare Sky Lift Tenderfoot in Space -All You Zombies-. Here are smart, savvy tales of space adventure, time travel, weird science, mysterious phenomena, apocalypse and dystopia, tales that reflect the concerns of their day, yet eerily foreshadow our own. There's Successful Operation, a Twilight Zone-ish gem in which a dictator gets his just desserts...Let There Be Light, about two inventors who triumph over political corruption...and On the Slopes of Vesuvius, in which a Bomb-fearing barkeep sees his worst fears realized. -And He Built A Crooked House- tells of an architect whose innovative home design leads straight into a funhouse fourth dimension. Solution Unsatisfactory gives us a chilling alternate end to WWII, while -All You Zombies- paints a time-twisty picture of the ultimate causality paradox. All these and more, including three previously uncollected stories, Beyond Doubt, My Object All Sublime and Pied Piper, display Heinlein's creative genius to full extent.","738 pages, Hardcover",Science Fiction,"9,548 follower",27 reviews,816,4 (1%),17 (5%),60 (20%),114 (39%),97 (33%)
Captain's Fury,Jim Butcher,"66,376","ratings1,431","December 4, 2007","In his acclaimed Codex Alera novels, bestselling author Jim Butcher has created a fascinating world in which the powerful forces of nature take physical form. For millennia, the people of Alera have used their unique bond with these elementals for protection. Now, as enemies become allies, and friends become bitter foes, a danger beyond reckoning looms. . . .","451 pages, Hardcover",Fantasy,48.5k follower,"1,431 reviews",287,371 (<1%),870 (1%),"6,589 (9%)","24,538 (36%)","34,008 (51%)"
The Other Side of You,Salley Vickers,"1,500",ratings188,"January 3, 2006","For psychiatrist and psychoanalyst Dr. David McBride, death exerts an unusual draw. Despite his profession, he has never come to terms with the violent accident that took his brother’s life, a trauma that has shaped his personality and subsequent choice of career. But when a failed suicide, Elizabeth Cruikshank, comes into his care, he finds the deepest reaches of his suppressed history being reactivated. Elizabeth is mysteriously reticent about her own past and it is not until David recalls a painting by the Italian artist Caravaggio that she finally yields her story. As she recounts the chance encounter which took her to Rome, and her tragic tale of passion and betrayal, David begins to find a strange and disturbing reflection of his own loss in the haunted “other side” of this elusive woman. Through one long night’s dialogue they journey together into a past which brings painful new insight and uncertain resolution to each of them. The Other Side of You is a powerful meditation on art, and on love in all its manifestations. In distinctive, graceful prose, Salley Vickers explores the ways both love and art can penetrate the complexities of the human heart, to invade and change our being, and the possibilities of regeneration through another’s vision and understanding.","272 pages, Hardcover",Fiction,320 follower,188 reviews,46,35 (2%),118 (7%),382 (25%),574 (38%),391 (26%)
