Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Sleep State Interrupt (1),T.C. Weber,63,ratings26,"First published September 1, 2016","2017 Compton Crook Finalist for best debut science fiction novel!In Sleep State Interrupt, a giant media corporation has taken over the Internet, created an addictive virtual reality called BetterWorld, and controls nearly all information. Politicians do their bidding and a brainwashed humanity serves a privileged few. Waylee Freid, an unemployed Baltimore journalist with ever-worsening bipolar disorder, is the only hope for a brighter future. She and her countercultural friends bust a notorious teenage hacker out of jail and sneak into a closed presidential fundraiser at the Smithsonian castle, where they hope to record incriminating admissions that will wake up the world. Hunted by Homeland Security, Waylee and her friends must reach a sufficient audience by broadcasting their video during the Super Bowl. But to do so, they'll have to break into one of the most secure facilities ever built.","318 pages, Paperback",Science Fiction,125 followers,26 reviews,8 books125 followers,1 (1%),4 (6%),12 (19%),18 (28%),28 (44%)
Trans: When Ideology Meets Reality,Helen  Joyce,"2,688",ratings464,"First published September 7, 2021","Gender identity ideology is about more than twitter storms and using the right pronouns. In just ten years, laws, company policies, school and university curricula, sport, medical protocols, and the media have been reshaped to privilege self-declared gender identity over biological sex. People are being shamed and silenced for attempting to understand the consequences of redefining ‘man’ and ‘woman’. While compassion for transgender lives is well-intentioned, it is stifling much-needed inquiry into the significance of our bodies.","320 pages, Hardcover",Nonfiction,21 followers,464 reviews,1 book21 followers,199 (7%),42 (1%),172 (6%),664 (24%),"1,611 (59%)"
All The Young Dudes - Volume One: Years 1 - 4,MsKingBean89,"22,732","ratings2,808","First published February 3, 2017",MsKingBean’s “All The Young Dudes” has been divided into three volumes. This first book covers Years 1 - 4. This specific cover art is by Tilly Beavon,"411 pages, Paperback",Fantasy,"2,574 followers","2,808 reviews","12 books2,574 followers",54 (<1%),100 (<1%),758 (3%),"4,853 (21%)","16,967 (74%)"
The Teller of Secrets,Bisi Adjapon,"1,146",ratings211,"First published January 1, 2018","In this stunning debut novel—a tale of self-discovery and feminist awakening—a feisty Nigerian-Ghanaian girl growing up amid the political upheaval of late 1960s postcolonial Ghana begins to question the hypocrisy of her patriarchal society, and the restrictions and unrealistic expectations placed on women.Young Esi Agyekum is the unofficial “secret keeper” of her family, as tight-lipped about her father's adultery as she is about her half-sisters’ sex lives. But after she is humiliated and punished for her own sexual exploration, Esi begins to question why women's secrets and men's secrets bear different consequences. It is the beginning of a journey of discovery that will lead her to unexpected places.As she navigates her burgeoning womanhood, Esi tries to reconcile her own ideals and dreams with her family’s complicated past and troubled present, as well as society’s many double standards that limit her and other women. Against a fraught political climate, Esi fights to carve out her own identity, and learns to manifest her power in surprising and inspiring ways. Funny, fresh, and fiercely original, The Teller of Secrets marks the American debut of one of West Africa's most exciting literary talents.","352 pages, Hardcover",Fiction,135 followers,211 reviews,4 books135 followers,17 (1%),71 (6%),280 (24%),472 (41%),306 (26%)
Witness: Lessons from Elie Wiesel's Classroom,Ariel Burger,932,ratings177,"First published November 13, 2018","In the vein of Tuesdays with Morrie , a devoted student and friend of Holocaust survivor and Nobel Peace Prize recipient Elie Wiesel invites readers to witness one of the world's greatest thinkers in his own classroom in this instructive and deeply moving read, a National Jewish Book Award–winner. The world remembers Elie Wiesel (1928–2016) as a Nobel laureate, activist, and author of more than forty books, including Oprah’s Book Club selection Night . Ariel Burger met Wiesel when he was a teenage student, eager to learn Wiesel's life lessons. Witness chronicles the intimate conversations between these two men as Burger sought Wiesel's counsel on matters of intellect, faith, and survival while navigating his own personal journey from boyhood to manhood, from student and assistant to rabbi and teacher. In this thought-provoking account, Burger brings the spirit of Wiesel’s classroom to life, where the art of storytelling and the act of listening conspire to make witnesses of us all―as it does for readers of this inspiring book as well.","288 pages, Hardcover",Nonfiction,35 followers,177 reviews,2 books35 followers,7 (<1%),10 (1%),67 (7%),267 (28%),581 (62%)
The Engagement Party,Finley  Turner,"1,409",ratings217,"First published November 7, 2023","Kass Baptiste is newly engaged to her fiancé Murray Sedgemont after a whirlwind romance. Before they even get to share the news, an invitation arrives via messenger - to an engagement party hosted by Murray’s parents. When Kass and Murray arrive at the Sedgemont Estate, she is astonished to learn that Murray’s family is one of the most powerful families in North Carolina. As Kass’ future mother-in-law, Beatrice, whips herself into a frenzy over the perfect party for the state’s elite, Kass begins to receive anonymous threatening social media messages. On the night of the event, as champagne is popped and the celebrations begin, a body is found in the lavish home. All eyes are on Kass, the interloper amongst the rich and powerful guests. Over the course of the party , Kass’s dark past unexpectedly becomes intertwined with the murder, and in order to prove her innocence, she must finally come to terms with her secrets. As Murray’s family secrets are revealed, Kass must prove herself innocent while evading the anonymous threats that haunt her every move.","315 pages, Kindle Edition",Thriller,56 followers,217 reviews,1 book56 followers,49 (3%),193 (13%),526 (37%),387 (27%),254 (18%)
Small Angels,Lauren Owen,"6,735","ratings1,170","First published August 2, 2022","SMALL ANGELS updates the classic ghost story for the 21st century: a wedding in a Suffolk village sees the woods begin to stir with an unsеttling magic, and forces a troubled family´s secrets out into the open.´A twisting gothic tale of darkness, intrigue, heartbreak and revenge... gorgeously atmospheric and gripping!´ Jennifer Saint, author of ARIADNEWhen Chloe turns the key to Small Angels, the church nestled at the edge of Mockbeggar Woods where she is to be married, she is braced for cobwebs and dust. What she doesn´t expect are the villagers´ concerned faces, her fiance´s remoteness, or the nagging voice in her head that whispers to her of fears she didn´t even know she had.Something in the woods is beginning to stir, to creep closer to the sleeping houses. Something that should have been banished long ago.Whatever it is, it´s getting stronger, and pretending it´s not there won´t keep the wedding, or the village - or Chloe - safe.","400 pages, Hardcover",Horror,324 followers,"1,170 reviews",9 books324 followers,144 (2%),547 (8%),"2,051 (30%)","2,611 (38%)","1,382 (20%)"
Untamed,Glennon Doyle,"432,576","ratings33,394","First published March 10, 2020","Soulful and uproarious, forceful and tender, Untamed is both an intimate memoir and a galvanizing wake-up call. It is the story of how one woman learned that a responsible mother is not one who slowly dies for her children, but one who shows them how to fully live. It is the story of navigating divorce, forming a new blended family, and discovering that the brokenness or wholeness of a family depends not on its structure but on each member’s ability to bring her full self to the table. And it is the story of how each of us can begin to trust ourselves enough to set boundaries, make peace with our bodies, honor our anger and heartbreak, and unleash our truest, wildest instincts so that we become women who can finally look at ourselves and say: There She Is.","333 pages, Hardcover",Nonfiction,"8,873 followers","33,394 reviews","19 books8,873 followers","14,139 (3%)","31,220 (7%)","78,287 (18%)","127,782 (29%)","181,148 (41%)"
The Girl Who Fell Beneath the Sea,Axie Oh,"61,785","ratings12,136","First published February 22, 2022","Deadly storms have ravaged Mina’s homeland for generations. Floods sweep away entire villages, while bloody wars are waged over the few remaining resources. Her people believe the Sea God, once their protector, now curses them with death and despair. In an attempt to appease him, each year a beautiful maiden is thrown into the sea to serve as the Sea God’s bride, in the hopes that one day the “true bride” will be chosen and end the suffering.Many believe that Shim Cheong, the most beautiful girl in the village—and the beloved of Mina’s older brother Joon—may be the legendary true bride. But on the night Cheong is to be sacrificed, Joon follows Cheong out to sea, even knowing that to interfere is a death sentence. To save her brother, Mina throws herself into the water in Cheong’s stead.Swept away to the Spirit Realm, a magical city of lesser gods and mythical beasts, Mina seeks out the Sea God, only to find him caught in an enchanted sleep. With the help of a mysterious young man named Shin—as well as a motley crew of demons, gods and spirits—Mina sets out to wake the Sea God and bring an end to the killer storms once and for all.But she doesn’t have much time: A human cannot live long in the land of the spirits. And there are those who would do anything to keep the Sea God from waking…","325 pages, Hardcover",Fantasy,"4,254 followers","12,136 reviews","9 books4,254 followers",484 (<1%),"2,387 (3%)","10,928 (17%)","23,257 (37%)","24,729 (40%)"
チェンソーマン 9 [Chainsaw Man 9],Tatsuki Fujimoto,"15,963","ratings1,975","First published November 4, 2020",先の戦いで多くの仲間が傷つき、命を落とした──迫り来る銃の悪魔との決戦を前に、アキの心は揺れる。マキマが明かす、銃の悪魔をめぐる驚愕の真実、アキが見た“最悪の未来”──全てが重なる時、悪夢のような運命がデンジたちを蹂躙する…!!,"192 pages, Paperback",Manga,"1,835 followers","1,975 reviews","63 books1,835 followers",38 (<1%),114 (<1%),815 (5%),"3,572 (22%)","11,424 (71%)"
Silver in the Wood,Emily Tesh,"18,467","ratings3,498","First published June 18, 2019","There is a Wild Man who lives in the deep quiet of Greenhollow, and he listens to the wood. Tobias, tethered to the forest, does not dwell on his past life, but he lives a perfectly unremarkable existence with his cottage, his cat, and his dryads.When Greenhollow Hall acquires a handsome, intensely curious new owner in Henry Silver, everything changes. Old secrets better left buried are dug up, and Tobias is forced to reckon with his troubled past—both the green magic of the woods, and the dark things that rest in its heart.At the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.","92 pages, Kindle Edition",Fantasy,"1,144 followers","3,498 reviews","7 books1,144 followers",114 (<1%),698 (3%),"3,975 (21%)","7,920 (42%)","5,760 (31%)"
Starling,Kirsten Cram,146,ratings80,"First published September 1, 2021","Alice Quinn's young life has never been marked by stability, and it's about to turn upside down again. When her mother decides to move from their small Canadian town to an area that is even more remote, Alice is left to navigate the strange and hostile community on her own. She is befriended by a classmate named Remy, who hails from his own bleak circumstances, and the two forge a bond that helps buffer the forces prevailing against them. The story follows Alice and Remy through the everyday beauties and terrors of childhood, revealing their breathtaking resilience while at the mercy of whims and cruelties beyond their control. Despite the vile treatment Alice endures at the hands of her teacher, the persecutions of a local bully, and the disturbing presence of her mother's new boyfriend, she retains an outlook on the world marked by optimism and wonder, enhanced at times by her own imagination. Remy, who is enduring physical abuse at home, harbors a more cynical approach to life. Between them and with the assistance of a mysterious neighbor, the children find a haven for their bright and curious minds, as well as the essence of meaning they are both seeking in this grim and exquisite, unpredictable world.","268 pages, Kindle Edition",Fiction,10 followers,80 reviews,1 book10 followers,1 (<1%),1 (<1%),14 (9%),63 (43%),67 (45%)
I Don't Have Enough Faith to be an Atheist,Norman L. Geisler,"7,063",ratings662,"First published January 1, 2004",c-5,"447 pages, Paperback",Christian,273 followers,662 reviews,194 books273 followers,345 (4%),326 (4%),717 (10%),"1,871 (26%)","3,804 (53%)"
The Prince of the Marshes: And Other Occupational Hazards of a Year in Iraq,Rory Stewart,"2,436",ratings262,"First published January 1, 2005","In August 2003, at the age of thirty, Rory Stewart took a taxi from Jordan to Baghdad. A Farsi-speaking British diplomat, he was soon appointed deputy governor of Amarah and then Nasiriyah, provinces in the remote, impoverished marsh regions of southern Iraq. He spent the next eleven months negotiating hostage releases, holding elections, and splicing together some semblance of an infrastructure for a population of millions teetering on the brink of civil war.
The Prince of the Marshes tells the story of Stewart's year. As a participant, he takes us inside the occupation and beyond the Green Zone, introducing us to a colorful cast of Iraqis and revealing the complexity and fragility of a society we struggle to understand. By turns funny and harrowing, moving and incisive, this book amounts to a unique portrait of heroism and the tragedy that intervention inevitably courts in the modern age.","448 pages, Paperback",Nonfiction,416 followers,262 reviews,23 books416 followers,8 (<1%),74 (3%),452 (18%),"1,082 (44%)",820 (33%)
The Passion of Ayn Rand's Critics: The Case Against the Brandens,James S. Valliant,46,ratings5,"First published May 1, 2005",Read Rand's own never-before-seen journal entries about the Brandons. Author Valliant shines light on the truth hidden by the Brandens' biographies and sets the record straight.,"385 pages, Hardcover",Biography,1 follower,5 reviews,2 books1 follower,2 (4%),2 (4%),5 (10%),14 (30%),23 (50%)
Teatro Grottesco,Thomas Ligotti,"5,035",ratings565,"First published January 1, 2006","This collection features tormented individuals who play out their doom in various odd little towns, as well as in dark sectors frequented by sinister and often blackly comical eccentrics. The cycle of narratives that includes the title work of this collection, for instance, introduces readers to a freakish community of artists who encounter demonic perils that ultimately engulf their lives. These are selected examples of the forbidding array of persons and places that compose the mesmerizing fiction of Thomas Ligotti.","312 pages, Hardcover",Horror,"2,653 followers",565 reviews,"185 books2,653 followers",81 (1%),272 (5%),829 (16%),"1,700 (33%)","2,153 (42%)"
Blaze,Richard Bachman,"50,313","ratings2,380","First published June 12, 2007","From the Flap:The last of the Richard Bachman novels, recently recovered and published for the first time. Stephen King's ""dark half"" may have saved the best for last.A fellow named Richard Bachman wrote Blaze in 1973 on an Olivetti typewriter, then turned the machine over to Stephen King, who used it to write Carrie. Bachman died in 1985 (""cancer of the pseudonym""), but in late 2006 King found the original typescript of Blaze among his papers at the University of Maine's Fogler Library (""How did this get here?!""), and decided that with a little revision it ought to be published.Blaze is the story of Clayton Blaisdell, Jr. --of the crimes committed against him and the crimes he commits, including his last, the kidnapping of a baby heir worth millions. Blaze has been a slow thinker since childhood, when his father threw him down the stairs--and then threw him down again. After escaping an abusive institution for boys when he was a teenager, Blaze hooks up with George, a seasoned criminal who thinks he has all the answers. But then George is killed, and Blaze, though haunted by his partner, is on his own.He becomes one of the most sympathetic criminals of all of literature. This is a crime story of surprising strength and sadness, with a suspenseful current sustained by the classic workings of fate and character--as taut and riveting as Stephen King's The Girl Who Loved Tom Gordon.","285 pages, Hardcover",Horror,"4,001 followers","2,380 reviews","52 books4,001 followers",832 (1%),"3,761 (7%)","15,313 (30%)","17,073 (33%)","13,334 (26%)"
American Purgatorio,John  Haskell,577,ratings78,"First published January 1, 2006","American Purgatorio is the story of a happily married man who discovers, as he walks out of a convenience store, that his wife has suddenly vanished. In cool, precise prose, written as both a detective story and a meditation on the seven deadly sins, Haskell tells a story that ranges from the brownstones of New York City to the sandy beaches of Southern California. The novel follows the journey of a man whose object of desire is both heartbreaking and ephemeral, and confirms John Haskell's reputation as ""one of those rare authors who makes language seem limitless in its possibilities"" ( Los Angeles Times ).","264 pages, Paperback",Fiction,8 followers,78 reviews,4 books8 followers,29 (5%),101 (17%),200 (34%),161 (27%),86 (14%)
The Dissident,Nell Freudenberger,889,ratings127,"First published January 1, 2006","From the award-winning author of ""Lucky Girls"" comes an intricately woven novel about secrets, love, art, identity and the shining chaos of everyday American life. Yuan Zho, a celebrated Chinese performance artist and political dissident, has accepted a one year's artist's residency in Los Angeles. He is to be a Visiting Scholar at the St Anselm's School for Girls, teaching advanced art, and hosted by one of the school's most devoted the wealthy if dysfunctional Traverses. The Traverses are too preoccupied with their own problems to pay their foreign guest much attention, and the dissident is delighted to be left alone - his past links with the radical movements give him good reason to avoid careful scrutiny. The trouble starts when he and his American hosts begin to view one another with clearer eyes.'Freudenberger is most certainly the genuine article.' "" Guardian""'Freudenberger's novel unfolds into that rare thing, a work of poetics itself, a medication in art. The fact that she does it with such wit and compassion, such generosity of mind and heart, is miraculous.' ""T he Times""'A fiercely intelligent first novel . . . Lots of sharp, funny dialogue, it has something of a Lost in Translation feel.' ""Eve Magazine ""'Written in prose as clear as birdsong, the novel grips from first to last.' ""Scotland on Sunday""","432 pages, Paperback",Fiction,336 followers,127 reviews,14 books336 followers,22 (2%),125 (14%),354 (39%),298 (33%),90 (10%)
ذاكرة الجسد,Ahlam Mosteghanemi,"25,033","ratings2,152","First published January 1, 1993",في حضور الوجدان تتألق معاني أحلام مستغانمي، وفي ذاكرة الجسد تتوج حضورها، حروفاً كلمات عبارات تتقاطر في حفل الغناء الروحي. موسيقاه الوطن المنبعث برغم الجراحات... مليون شهيد وثورة ومجاهد، وجزائر الثكلى بأبنائها تنبعث زوابع وعواصف الشوق والحنين في قلب خالد الرسام الذي امتشق الريشة بعد أن هوت يده التي حملت السلاح يوماً، والريشة والسلاح سيّان، كلاهما ريشة تعزف على أوتار الوطن. ففي فرنسا وعندما كان يرسم ما تراه عيناه، جسر ميرابو ونهر السين، وجد أن ما يرسمه هو جسراً آخر ووادياً آخر لمدينة أخرى هي قسنطينة، فأدرك لحظتها أنه في كل حال لا يرسم ما نسكنه، وإنما ما يسكننا. وهل كانت أحلام مستغانمي تكتب ذاكرة الجسد أم أنها تكتب ذاكرة الوطن؟!! الأمر سيّان فما الجسد إلا جزء من الوطن وما الوطن إلا هذا الجسد الساكن فيه إلى الأبد. تتقاطر الذكرى مفعمة بروح الماضي الذي يأبى إلا الحضور في كل شيء متجسداً السي طاهر التي كما عرفها خالد طفلة رجل قاد خطواته على درب الكفاح؛ عرفها أنثى... كانت من الممكن أن تكون حبيبته، زوجته، ولكنها باتت زوجة في زواج لم يحضره، تلف الذكرى الصفحات، وتتهادى العبارات ممسكة بتلابيب الذكريات دون أن توقظ النفس ملل الحضور. الوطن والحبيبة يجتمعان، والثورة والحب ينصهران في بوتقة واحدة، ومزيجهما عطاء فكري، بعيد عن الخيال، للواقع أقرب، وللإنسان في صدق مشاعره وأحاسيسه أقرب وأقرب.,"404 pages, Paperback",Novels,"4,221 followers","2,152 reviews","16 books4,221 followers","1,208 (4%)","2,166 (8%)","5,497 (21%)","7,512 (30%)","8,650 (34%)"
Proof by Seduction,Courtney Milan,"4,682",ratings539,"First published December 15, 2009","She was his last chance for a future of happiness...A gifted fortune-teller from a humble background, Jenny can make even the most sophisticated skeptic believe her predictions simply by batting her smoky eyelashes. Until she meets her match in Gareth Carhart, the Marquess of Blakely, a sworn bachelor and scientist.He just didn't know it yetBroodingly handsome, Gareth is scandalized to discover his cousin has fallen under the spell of ""Madame Esmerelda,"" and vows to prove Jenny a fraud. But his unexpected attraction to the fiery enchantress defies logic. Jenny disrupts every facet of Gareth's calculated plan--until he can't decide whether to seduce her or ruin her. Now, as they engage in a passionate battle of wills, two lonely souls must choose between everything they know...and the boundless possibilities of love.","345 pages, Mass Market Paperback",Romance,"5,303 followers",539 reviews,"70 books5,303 followers",90 (1%),278 (5%),"1,344 (28%)","1,757 (37%)","1,213 (25%)"
Invisible Driving,Alistair McHarg,25,ratings1,"First published January 11, 2007","Invisible Driving is a memoir of Manic Depression that takes readers inside the terrors, thrills, and triumphs of coming to terms with this debilitating and misunderstood mental illness. The manic narrator's voice vividly recreates the feelings and sensations of mania, offering an unprecedented look at this fascinating and bizarre state of being. While behavior and thought illuminate the condition of mania, it is the protagonist's language itself that most viscerally conveys what it feels like to be trapped inside a manic 'high.' The voice of the recovered narrator provides context, reliability, and credibility. Where the manic narrator is relentlessly entertaining and delusional, the recovered narrator is tough minded, concise, and determined to reveal the truth, no matter how painful. With a cold eye he examines the forces that shaped him in order to shed light on the psychological architecture driving the episode. The interplay between these two perspectives underscores the bipolar nature of Manic Depression; the greatest personal challenge is reconciling them. Ultimately, the narrator must confront his own worst nightmare and in doing so gain character, insight, and acceptance.",Paperback,Memoir,3 followers,1 review,7 books3 followers,0 (0%),2 (8%),2 (8%),7 (28%),14 (56%)
