Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"The Beautiful Struggle: A Father, Two Sons and an Unlikely Road to Manhood",Ta-Nehisi Coates,"9,724","ratings1,028","January 1, 2008","An exceptional father-son story about the reality that tests us, the myths that sustain us, and the love that saves us.Paul Coates was an enigmatic god to his sons: a Vietnam vet who rolled with the Black Panthers, an old-school disciplinarian and new-age believer in free love, an autodidact who launched a publishing company in his basement dedicated to telling the true history of African civilization. Most of all, he was a wily tactician whose mission was to carry his sons across the shoals of inner-city adolescence and through the collapsing civilization of Baltimore in the Age of Crack, and into the safe arms of Howard University, where he worked so his children could attend for free. Among his brood of seven, his main challenges were Ta-Nehisi, spacey and sensitive and almost comically miscalibrated for his environment, and Big Bill, charismatic and all-too-ready for the challenges of the streets.The Beautiful Struggle follows their divergent paths through this turbulent period, and their father's steadfast efforts assisted by mothers, teachers, and a body of myths, histories, and rituals conjured from the past to meet the needs of a troubled present to keep them whole in a world that seemed bent on their destruction. With a remarkable ability to reimagine both the lost world of his fathers generation and the terrors and wonders of his own youth, Coates offers readers a small and beautiful epic about boys trying to become men in black America and beyond.","227 pages, Hardcover",Nonfiction,14k follower,"1,028 reviews",271,55 (<1%),229 (2%),"1,693 (17%)","4,348 (44%)","3,399 (34%)"
Doctor Who: The Cruel Sea,Robert Shearman,187,ratings36,"April 1, 2006","By popular demand! An outstanding volume of comic strips collecting the complete adventures of the Ninth Doctor as played on TV by Christopher Eccleston, alongside his companion Rose Tyler (Billie Piper), all from the pages of Doctor Who Magazine. The volume includes a wealth of exclusive, brand new material revealing how the strips were created, featuring contributions and commentary from the writers and artists. With five stories from the show's acclaimed writers, Gareth Robers and Robert Shearman, and by Dr Who Magazine writer Scott Gray.","132 pages, Paperback",Doctor Who,204 follower,36 reviews,165,3 (1%),13 (6%),58 (31%),69 (36%),44 (23%)
Welcome to Utopia: Notes from a Small Town,Karen Valby,465,ratings95,"January 1, 2010","Utopia, It’s either the best place on earth, or it’s no place at all. In the twenty-first century, it’s difficult to imagine any element of American life that remains untouched by popular culture, let alone an entire community existing outside the empire of pop. But Karen Valby discovered the tiny town of Utopia tucked away in the Texas Hill Country. There are no movie theaters for sixty miles in any direction, no book or music stores. But cable television and the Internet have recently thrown wide the doors of Utopia. Valby follows the lives of four Utopians—Ralph, the retired owner of the general store; Kathy, the waitress who waits in terror for three of her boys to return from war; Colter, the son of a cowboy with the soul of a hipster; and Kelli, an aspiring rock star and one of the only black people in town—as they reckon, on an intensely human scale, with war and race, class and culture, and the way time’s passage can change the ground beneath our feet. Utopia is the kind of place we still think of as the “real America,” a place of cowboys and farmers and high-school sweethearts who stay together till they die. But its dramatic stories show us what happens when the old tensions of small-town life confront a new that no town, no matter how small and isolated, can escape the liberating and disruptive forces of the larger world. Welcome to Utopia is a moving elegy for a proud American way of life and a celebration of our relentless impulse toward rebirth.","238 pages, Hardcover",Nonfiction,23 follower,95 reviews,2,12 (2%),40 (8%),156 (33%),199 (42%),58 (12%)
The Brilliant History of Color in Art,Victoria Finlay,718,ratings110,"November 1, 2014","The history of art is inseparable from the history of color. And what a fascinating story they tell together: one that brims with an all-star cast of characters, eye-opening details, and unexpected detours through the annals of human civilization and scientific discovery.   Enter critically acclaimed writer and popular journalist Victoria Finlay, who here takes readers across the globe and over the centuries on an unforgettable tour through the brilliant history of color in art. Written for newcomers to the subject and aspiring young artists alike, Finlay’s quest to uncover the origins and science of color will beguile readers of all ages with its warm and conversational style. Her rich narrative is illustrated in full color throughout with 166 major works of art—most from the collections of the J. Paul Getty Museum.   Readers of this book will revel in a treasure trove of fun-filled facts and anecdotes. Were it not for Cleopatra, for instance, purple might not have become the royal color of the Western world. Without Napoleon, the black graphite pencil might never have found its way into the hands of Cézanne. Without mango-eating cows, the sunsets of Turner might have lost their shimmering glow. And were it not for the pigment cobalt blue, the halls of museums worldwide might still be filled with forged Vermeers.   Red ocher, green earth, Indian yellow, lead white—no pigment from the artist’s broad and diverse palette escapes Finlay’s shrewd eye in this breathtaking exploration.","120 pages, Hardcover",Art,229 follower,110 reviews,9,4 (<1%),25 (3%),109 (15%),270 (37%),310 (43%)
The Dalai Lama's Cat,David Michie,"14,463","ratings1,703","October 1, 2012","“‘Oh! How adorable! I didn’t know you had a cat!’ she exclaimed.I am always surprised how many people make this observation. Why should His Holiness not have a cat?‘If only she could speak,’ continued the actress. ‘I’m sure she’d have such wisdom to share.’And so the seed was planted . . . I began to think that perhaps the time had come for me to write a book of my own—a book that would convey some of the wisdom I’ve learned sitting not at the feet of the Dalai Lama but even closer, on his lap. A book that would tell my own tale . . . how I was rescued from a fate too grisly to contemplate to become the constant companion of a man who is not only one of the world’s greatest spiritual leaders and a Nobel Peace Prize Laureate but also a dab hand with a can opener.” Starving and pitiful, a mud-smeared kitten is rescued from the slums of New Delhi and transported to a life she could have never imagined. In a beautiful sanctuary overlooking the snow-capped Himalayas, she begins her new life as the Dalai Lama’s cat.Warmhearted, irreverent, and wise, this cat of many names opens a window to the inner sanctum of life in Dharamsala. A tiny spy observing the constant flow of private meetings between His Holiness and everyone from Hollywood celebrities to philanthropists to self-help authors, the Dalai Lama’s cat provides us with insights on how to find happiness and meaning in a busy, materialistic world. Her story will put a smile on the face of anyone who has been blessed by the kneading paws and bountiful purring of a cat.","217 pages, Paperback",Fiction,619 follower,"1,703 reviews",64,228 (1%),527 (3%),"2,215 (15%)","5,071 (35%)","6,422 (44%)"
The City of Lightning (The Second Journey of Agatha Heterodyne Volume 2),Kaja Foglio,303,ratings24,"August 30, 2016","Adventure, Romance, Mad Science! Agatha is the last of the Heterodynes, a notorious family of Mad Scientists that everyone had thought safely wiped out. When a rival scientist traps her family castle and the surrounding town in a time-freeze, Agatha must embark on a journey to find a way to reverse the effect and save the people she loves. Available in Softcover and Hardcover editions.","128 pages, Paperback",Steampunk,127 follower,24 reviews,52,1 (<1%),2 (<1%),31 (10%),123 (40%),146 (48%)
The History Boys,Alan Bennett,"10,827",ratings477,"January 1, 2004","An unruly bunch of bright, funny sixth-form boys in pursuit of sex, sport, and a place at university. A maverick English teacher at odds with the young and shrewd supply teacher. A headmaster obsessed with results; a history teacher who thinks he's a fool.In Alan Bennett's classic play, staff room rivalry and the anarchy of adolescence provoke insistent questions about history and how you teach it; about education and its purpose.The History Boys premiered at the National in May 2004.","109 pages, Paperback",Plays,"1,014 follower",477 reviews,228,368 (3%),658 (6%),"2,027 (18%)","3,739 (34%)","4,035 (37%)"
Three,Kristen Simmons,"5,330",ratings451,"February 11, 2014","Ember Miller and Chase Jennings are ready to stop running. After weeks spent in hiding as two of the Bureau of Reformation’s most wanted criminals, they have finally arrived at the safe house, where they hope to live a safe and quiet existence.And all that’s left is smoking ruins.Devastated by the demolition of their last hope, Ember and Chase follow the only thing left to them—tracks leading away from the wreckage. The only sign that there may have been survivors.With their high profile, they know they can’t stay out in the open for long. They take shelter in the wilderness and amidst the ruins of abandoned cities as they follow the tracks down the coast, eventually finding refugees from the destroyed safe house. Among them is someone from Chase’s past—someone he never thought he’d see again.Banding together, they search for a place to hide, aiming for a settlement a few of them have heard about…a settlement that is rumored to house the nebulous organization known as Three. The very group that has provided Ember with a tiny ray of hope ever since she was first forced on the run.Three is responsible for the huge network of underground safe houses and resistance groups across the country. And they may offer Ember her only chance at telling the world her story.At fighting back.","384 pages, Kindle Edition",Dystopia,"1,981 follower",451 reviews,24,79 (1%),229 (4%),"1,039 (19%)","1,931 (36%)","2,052 (38%)"
To Afar From Afar,Soham Patel,9,ratings4,"March 1, 2018","This collection hinges on the image of a globe. Composed as three long poems in the second person interrupted by a visual fragmented movement. The modes address (to afar/from afar) are informed by distances made by war and globalization. With collage, maps, lyric nonfictions, storytelling, chants, sonnets, treated screenshots, a sestina, and new family pictures of old places - this book addresses displacement, memory and the darkness and light they bring.","98 pages, Paperback",Poetry,4 follower,4 reviews,9,0 (0%),0 (0%),0 (0%),3 (33%),6 (66%)
Red: A New York Times bestseller,Jacky Colliss Harvey,"1,353",ratings239,"May 19, 2015","A New York Times bestseller, Red is the first book to explore the history of red hair and red-headedness throughout the world. With an obsessive fascination that is as contagious as it is compelling, Jacky Colliss Harvey explores red hair in the ancient world, the prejudice manifested against redheads across medieval Europe, and red hair during the Renaissance as both an indicator of Jewishness and the height of fashion in Protestant England, thanks to Elizabeth I.Colliss Harvey also examines depictions of red hair in art and literature, looks at modern medicine and the genetic decoding of redheads, and considers red hair in contemporary culture, from advertising to 'gingerism' and bullying. More than just a book for redheads, Red is a fascinating social and cultural celebration of a rich and mysterious genetic quirk.","253 pages, Kindle Edition",Nonfiction,16 follower,239 reviews,5,29 (2%),150 (11%),512 (37%),427 (31%),235 (17%)
A Gentle Rain,Deborah  Smith,"2,126",ratings243,"September 1, 2007","A Connecticut heiress learns she was adopted and travels to a northern Florida ranch to find her birth parents. There she also finds a wealth of big-hearted ranch hands, many with cognitive impairments. By the end of the summer, she's given her heart to all of them, including an unfriendly ""cracker horse"" and the handsome ranch owner.","316 pages, Paperback",Romance,397 follower,243 reviews,81,46 (2%),109 (5%),382 (17%),772 (36%),817 (38%)
Hex,Thomas Olde Heuvelt,"36,698","ratings5,856","April 17, 2013","The English language debut of the bestselling Dutch novel, Hex, from Thomas Olde Heuvelt--a Hugo and World Fantasy award nominated talent to watchWhoever is born here, is doomed to stay 'til death. Whoever settles, never leaves.Welcome to Black Spring, the seemingly picturesque Hudson Valley town haunted by the Black Rock Witch, a seventeenth century woman whose eyes and mouth are sewn shut. Muzzled, she walks the streets and enters homes at will. She stands next to children's bed for nights on end. Everybody knows that her eyes may never be opened or the consequences will be too terrible to bear.The elders of Black Spring have virtually quarantined the town by using high-tech surveillance to prevent their curse from spreading. Frustrated with being kept in lockdown, the town's teenagers decide to break their strict regulations and go viral with the haunting. But, in so doing, they send the town spiraling into dark, medieval practices of the distant past.This chilling novel heralds the arrival of an exciting new voice in mainstream horror and dark fantasy.","448 pages, Kindle Edition",Horror,"2,425 follower","5,856 reviews",43,"1,146 (3%)","3,260 (8%)","9,040 (24%)","14,109 (38%)","9,143 (24%)"
The Half Has Never Been Told: Slavery and the Making of American Capitalism,Edward E. Baptist,"5,185",ratings833,"September 21, 2013","Americans tend to cast slavery as a pre-modern institution—the nation’s original sin, perhaps, but isolated in time and divorced from America’s later success. But to do so robs the millions who suffered in bondage of their full legacy.As historian Edward Baptist reveals in The Half Has Never Been Told, the expansion of slavery in the first eight decades after American independence drove the evolution and modernization of the United States. In the span of a single lifetime, the South grew from a narrow coastal strip of worn-out tobacco plantations to a continental cotton empire, and the United States grew into a modern, industrial, and capitalist economy. Until the Civil War, Baptist explains, the most important American economic innovations were ways to make slavery ever more profitable. Through forced migration and torture, slave owners extracted continual increases in efficiency from enslaved African Americans. Thus the United States seized control of the world market for cotton, the key raw material of the Industrial Revolution, and became a wealthy nation with global influence.Told through intimate slave narratives, plantation records, newspapers, and the words of politicians, entrepreneurs, and escaped slaves, The Half Has Never Been Told offers a radical new interpretation of American history. It forces readers to reckon with the violence at the root of American supremacy, but also with the survival and resistance that brought about slavery’s end—and created a culture that sustains America’s deepest dreams of freedom.","498 pages, Hardcover",History,118 follower,833 reviews,9,33 (<1%),91 (1%),408 (7%),"1,573 (30%)","3,080 (59%)"
Good Talk: A Memoir in Conversations,Mira Jacob,"24,054","ratings3,716","March 26, 2019","Mira Jacob's touching, often humorous, and utterly unique graphic memoir takes readers on her journey as a first-generation American. At an increasingly fraught time for immigrants and their families, Good Talk delves into the difficult conversations about race, sex, love, and family that seem to be unavoidable these days.Inspired by her popular BuzzFeed piece ""37 Difficult Questions from My Mixed-Raced Son,"" here are Jacob's responses to her six-year-old, Zakir, who asks if the new president hates brown boys like him; uncomfortable relationship advice from her parents, who came to the United States from India one month into their arranged marriage; and the imaginary therapy sessions she has with celebrities from Bill Murray to Madonna. Jacob also investigates her own past, from her memories of being the only non-white fifth grader to win a Daughters of the American Revolution essay contest to how it felt to be a brown-skinned New Yorker on 9/11. As earnest and moving as they are sometimes laugh-out-loud funny, these are the stories that have formed one American life.","349 pages, Hardcover",Memoir,"1,252 follower","3,716 reviews",8,153 (<1%),314 (1%),"1,723 (7%)","7,761 (32%)","14,103 (58%)"
Tilly and the Map of Stories,Anna     James,"3,704",ratings461,"September 17, 2020","Third in the modern-classic and bestselling bookwandering series that celebrates all that is best in life: books, adventure, friendship – and cake.Strange things are happening. A man comes into Pages Co looking for a book… then suddenly can’t remember it. Tilly and her family feel like the world is changing – but can’t quite put their finger on why.Meanwhile, the Underwoods are expanding their control over bookwandering – and they still have their sights set on Tilly. Leaving the safety of the bookshop, Tilly heads to America to find the legendary Archivists and save bookwandering…… or at least, that’s the plan. Wandering in layers of story, Tilly and her friend Oskar come up against dangers they could never have expected, team up with an unexpectedly familiar face, and ultimately find themselves taking on the biggest threat to stories there has ever been – with only their courage and ingenuity to help them. As well as some of their dearest fictional friends…","448 pages, Hardcover",Fantasy,"1,029 follower",461 reviews,16,18 (<1%),81 (2%),574 (15%),"1,510 (40%)","1,521 (41%)"
Summer of '69,Elin Hilderbrand,"130,610","ratings9,685","June 13, 2019","Four siblings experience the drama, intrigue, and upheaval of the '60s summer when everything changed in Elin Hilderbrand's #1 New York Times bestselling historical novel.Welcome to the most tumultuous summer of the twentieth century. It's 1969, and for the Levin family, the times they are a-changing. Every year the children have looked forward to spending the summer at their grandmother's historic home in downtown Nantucket. But like so much else in America, nothing is the same: Blair, the oldest sister, is marooned in Boston, pregnant with twins and unable to travel. Middle sister Kirby, caught up in the thrilling vortex of civil rights protests and determined to be independent, takes a summer job on Martha's Vineyard. Only-son Tiger is an infantry soldier, recently deployed to Vietnam. And thirteen-year-old Jessie suddenly feels like an only child, marooned in the house with her out-of-touch grandmother and her worried mother, while each of them hides a troubling secret.As the summer heats up, Ted Kennedy sinks a car in Chappaquiddick, man flies to the moon, and Jessie and her family experience their own dramatic upheavals along with the rest of the country. In her first historical novel, rich with the details of an era that shaped both a nation and an island thirty miles out to sea, Elin Hilderbrand once again earns her title as queen of the summer novel.","432 pages, Hardcover",Historical Fiction,42k follower,"9,685 reviews",83,"1,020 (<1%)","4,078 (3%)","29,297 (22%)","61,318 (46%)","34,897 (26%)"
Sadie,Courtney Summers,"117,124","ratings22,740","September 4, 2018","An innovative audiobook production featuring more than thirty voices, Sadie explores the depth of a sister's love — poised to be the next story listeners won't be able to pause.A missing girl on a journey of revenge and a Serial—like podcast following the clues she's left behind.Sadie hasn't had an easy life. Growing up on her own, she's been raising her sister Mattie in an isolated small town, trying her best to provide a normal life and keep their heads above water.But when Mattie is found dead, Sadie's entire world crumbles. After a somewhat botched police investigation, Sadie is determined to bring her sister's killer to justice and hits the road following a few meager clues to find him.When West McCray—a radio personality working on a segment about small, forgotten towns in America—overhears Sadie's story at a local gas station, he becomes obsessed with finding the missing girl. He starts his own podcast as he tracks Sadie's journey, trying to figure out what happened, hoping to find her before it's too late.Courtney Summers' Sadie is propulsive and harrowing and will keep listeners riveted until the last chapter.","7 pages, Audiobook",Young Adult,"7,474 follower","22,740 reviews",14,"1,347 (1%)","4,687 (4%)","21,151 (18%)","49,130 (41%)","40,809 (34%)"
The Extremely Inconvenient Adventures of Bronte Mettlestone,Jaclyn Moriarty,"2,884",ratings549,"October 25, 2017","Bronte Mettlestone is ten years old when her parents are killed by pirates.This does not bother her particularly: Her parents ran away to have adventures when she was a baby. She has been raised by her Aunt Isabelle, with assistance from the Butler, and has spent a pleasant childhood of afternoon teas and riding lessons. Now, however, her parents have left detailed instructions for Bronte in their will. (Instructions that, annoyingly, have been reinforced with faery cross-stitch, which means that if she doesn't complete them, terrible things could happen!) She travels the kingdoms, perfectly alone, delivering gifts to 10 other aunts: a farmer aunt who owns an orange orchard, a veterinarian aunt who specializes in dragon care, a pair of aunts who captain a cruise ship, and a former rock star aunt who is now the reigning monarch of a small kingdom.But as she travels from aunt to aunt, Bronte suspects there might be more to this journey than the simple delivery of treasure.","512 pages, Hardcover",Middle Grade,"1,464 follower",549 reviews,30,20 (<1%),52 (1%),395 (13%),"1,023 (35%)","1,394 (48%)"
Water,Robin McKinley,"3,027",ratings204,"June 10, 2002","Seven tales describe magical beings that inhabit our waters. Some are familiar mer-people; some as strange as as a golden eye in a pool at the edge of the Great Desert Kalarsham, where the mad god Geljdreth rules; or the unknowable, immense Kraken, dark beyond the darkness of the deepest ocean, who will one day rise and rule the world. 1 Prologue: The water sprite / Robin mcKinley and Peter Dickinson 2 Mermaid song / Peter Dickinson --3 The sea-king's son / Robin McKinley --4 Sea serpent / Peter Dickinson --5 Water horse / Robin McKinley --6 Kraken / Peter Dickinson --7 A pool in the desert / Robin McKinley.","266 pages, Paperback",Fantasy,"6,929 follower",204 reviews,37,40 (1%),246 (8%),"1,000 (33%)","1,116 (36%)",625 (20%)
A Marked Man,Barbara Hamilton,357,ratings69,"October 5, 2010","Read Barbara Hamilton's blogs and other content on the Penguin Community.  Abigail Adams could become my favorite historical sleuth. (Sharon Kay Penman) Abigail Adams, wife of attorney John Adams-who is deeply involved with the Sons of Liberty-is shocked when one of the Sons is accused of murder. Did the crime arise from the romantic competition for the daughter of a prominent Royalist-or was it politically motivated? Abigail and John believe the accused is innocent, though the evidence against him is strong.While John works to clear his client's name, Abigail begins her own investigation, and soon learns several unpleasant facts about the dead man, things that greatly increase the number of possible suspects. But as she pursues the truth, the killer pursues her- threatening not only Abigail but her vulnerable family.","322 pages, Paperback",Mystery,40 follower,69 reviews,15,3 (<1%),13 (3%),80 (22%),169 (47%),92 (25%)
Left for Dead: A Young Man's Search for Justice for the USS Indianapolis,Pete Nelson,"1,871",ratings357,"May 14, 2002","For fans of sea battles, adventures, and war stories like Unbroken , this is the incredible true story of a boy who helps to bring closure to the survivors of the tragic sinking of the USS Indianapolis, and helps exonerate the ship’s captain fifty years later. Hunter Scott first learned about the sinking of the USS Indianapolis by watching the movie Jaws when he was just eleven-years-old. This was fifty years after the ship had sunk, throwing more than 1,000 men into shark-infested waters—a long fifty years in which justice still had not been served.                It was just after midnight on July 30, 1945 when the USS Indianapolis was torpedoed by a Japanese submarine. Those who survived the fiery sinking—some injured, many without life jackets—struggled to stay afloat as they waited for rescue. But the United States Navy did not even know they were missing. As time went on, the Navy needed a scapegoat for this disaster. So it court-martialed the captain for “hazarding” his ship. The survivors of the Indianapolis knew that their captain was not to blame. For fifty years they worked to clear his name, even after his untimely death.But the navy would not budge—not until Hunter entered the picture. His history fair project on the Indianapolis soon became a crusade to restore the captain’s good name and the honor of the men who served under him.Praise for Left for Dead :Christopher Award WinnerAn ALA-YALSA Best Nonfiction for Young Adults Book“Compelling, dreadful, and amazing.”— VOYA “This exciting, life-affirming book about war heroics and justice . . . proves without question the impact one student can have on history.”— Booklist“Well written and well documented … this excellent presentation fills a void in most World War II collections “— School Library Journal “Young readers . . . will no doubt be inspired by the youth’s tenacity—and by the valor of those who served on the Indianapolis .”— The Horn Book","201 pages, Paperback",Nonfiction,29 follower,357 reviews,42,68 (3%),109 (5%),418 (22%),666 (35%),610 (32%)
