Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Wantin,Truth Devour,108,ratings80,"August 1, 2013","Fate is relentless in its pursuit of Talia Jacobs. Presented with unimaginable turns of chance, she is drawn into the depths of tragic losses then catapulted to the extraordinary heights of life's joy. Take the journey with Talia as she undergoes her sexual, social and physical metamorphosis from a vulnerable girl into a mature young seductress. Nothing in life is ever as it seems. Is she blessed or cursed? Will she ever find the man who will love her like no other, fearlessly caressing the deepest part of her being while intertwining his soul to hers in a dance that holds the unspoken promise of forever?","234 pages, Paperback",Romance,73 follower,80 reviews,9,2 (1%),7 (6%),19 (17%),35 (32%),45 (41%)
Pandora's Star,Peter F. Hamilton,"49,564","ratings2,670","March 2, 2004","The year is 2380. The Intersolar Commonwealth, a sphere of stars some four hundred light-years in diameter, contains more than six hundred worlds, interconnected by a web of transport ""tunnels"" known as wormholes. At the farthest edge of the Commonwealth, astronomer Dudley Bose observes the impossible: Over one thousand light-years away, a star... vanishes. It does not go supernova. It does not collapse into a black hole. It simply disappears. Since the location is too distant to reach by wormhole, a faster-than-light starship, the Second Chance, is dispatched to learn what has occurred and whether it represents a threat. In command is Wilson Kime, a five-time rejuvenated ex-NASA pilot whose glory days are centuries behind him.Opposed to the mission are the Guardians of Selfhood, a cult that believes the human race is being manipulated by an alien entity they call the Starflyer. Bradley Johansson, leader of the Guardians, warns of sabotage, fearing the Starflyer means to use the starship's mission for its own ends.Pursued by a Commonwealth special agent convinced the Guardians are crazy but dangerous, Johansson flees. But the danger is not averted. Aboard the Second Chance, Kime wonders if his crew has been infiltrated. Soon enough, he will have other worries. A thousand light-years away, something truly incredible is waiting: a deadly discovery whose unleashing will threaten to destroy the Commonwealth... and humanity itself. Could it be that Johansson was right?","768 pages, Hardcover",Science Fiction,"9,201 follower","2,670 reviews",211,702 (1%),"1,698 (3%)","6,328 (12%)","17,600 (35%)","23,236 (46%)"
Go Away Girl: A Parody,Luke   Young,381,ratings46,"March 6, 2014","On a warm summer morning in Frayser, Tennessee, it is Rick and Winnie Dunce’s fifth wedding anniversary. Presents aren't actually being wrapped nor are reservations really being made when Rick’s somewhat brilliant, yet borderline psychotic wife, vanishes. Husband-of-the-Year Rick isn’t doing himself any favors with troubling fantasies about opening up his wife’s skull (Hannibal Lecter style) or his wholly inappropriate joke at his missing wife's news conference. Passages from Winnie's diary expose just how completely out of her mind she really is. The super-annoying perfectionist with her inane treasure hunt clues and bizarre quiz questions could have put anyone precariously on edge. I mean, if he did kill her, can you really blame him?Under growing pressure from the cops and the media—as well as Winnie’s weird and selfishly preoccupied parents—the suspect/husband dispenses a continuous series of lies, deceptions, and inappropriate behavior. Rick is strangely evasive, kind of dumb and he’s certainly hostile—but is he really a killer?Formerly titled, So Far Gone Girl, this hilarious parody of GONE GIRL, the most intense and acclaimed thriller of the decade, will leave you doubled over with laughter, gasping for breath and checking to see if your own ottoman can really balance on its side like that.",ebook,Fiction,487 follower,46 reviews,23,26 (6%),38 (9%),82 (21%),123 (32%),112 (29%)
Mata e Jaan Hai Tu / متاعِ جاں ہے تُو,Farhat Ishtiaq,630,ratings33,"August 1, 2010",Mihabbat ki ik zabardast tehrir jo lamha lamha aap ko mohabbat ki sachayoon me roshnas karwati hai. Mohabbat ke motiyoon se bani ik aisi mala jise paana hai shakhs ki mir'aj hai,"304 pages, Hardcover",Romance,252 follower,33 reviews,37,18 (2%),31 (4%),129 (20%),165 (26%),287 (45%)
The Appointment,Herta Müller,"3,792",ratings535,"January 1, 1997","From the winner of the IMPAC Award and the Nobel Prize, a fierce novel about a young Romanian woman's discovery of betrayal in the most intimate reaches of her life""I've been summoned. Thursday, ten sharp."" Thus begins one day in the life of a young clothing-factory worker during Ceaucescu's totalitarian regime. She has been questioned before; this time, she believes, will be worse. Her crime? Sewing notes into the linings of men's suits bound for Italy. ""Marry me,"" the notes say, with her name and address. Anything to get out of the country.As she rides the tram to her interrogation, her thoughts stray to her friend Lilli, shot trying to flee to Hungary, to her grandparents, deported after her first husband informed on them, to Major Albu, her interrogator, who begins each session with a wet kiss on her fingers, and to Paul, her lover, her one source of trust, despite his constant drunkenness. In her distraction, she misses her stop to find herself on an unfamiliar street. And what she discovers there makes her fear of the appointment pale by comparison.Herta Müller pitilessly renders the humiliating terrors of a crushing regime. Bone-spare and intense, The Appointment confirms her standing as one of Europe's greatest writers.","208 pages, Hardcover",Fiction,"1,089 follower",535 reviews,90,203 (5%),518 (13%),"1,297 (34%)","1,150 (30%)",624 (16%)
"Marbles: Mania, Depression, Michelangelo, and Me",Ellen Forney,"15,923","ratings1,512","November 6, 2012","Cartoonist Ellen Forney explores the relationship between ""crazy"" and ""creative"" in this graphic memoir of her bipolar disorder, woven with stories of famous bipolar artists and writers. Shortly before her thirtieth birthday, Forney was diagnosed with bipolar disorder. Flagrantly manic and terrified that medications would cause her to lose creativity, she began a years-long struggle to find mental stability while retaining her passions and creativity. Searching to make sense of the popular concept of the crazy artist, she finds inspiration from the lives and work of other artists and writers who suffered from mood disorders, including Vincent van Gogh, Georgia O'Keeffe, William Styron, and Sylvia Plath. She also researches the clinical aspects of bipolar disorder, including the strengths and limitations of various treatments and medications, and what studies tell us about the conundrum of attempting to ""cure"" an otherwise brilliant mind. Darkly funny and intensely personal, Forney's memoir provides a visceral glimpse into the effects of a mood disorder on an artist's work, as she shares her own story through bold black-and-white images and evocative prose.","256 pages, Paperback",Graphic Novels,237 follower,"1,512 reviews",28,401 (2%),730 (4%),"3,016 (18%)","5,963 (37%)","5,813 (36%)"
Scribbling the Cat : Travels With an African Soldier,Alexandra Fuller,"4,995",ratings460,"January 1, 2004","Like all the veterans of the war, K has blood on his hands. Driven by K's memories, Fuller and K decide to enter the heart of darkness in the most literal way, by travelling from Zambia through Zimbabwe (formerly Rhodesia) and Mozambique to visit the scenes of the war and to meet other veterans. What results from Fuller's journey is a remarkably unbiased and unsentimental glimpse at life in Africa, a land that besets its creatures with pests, plagues, and natural disasters, making the people there at once more hardened and more vulnerable than elsewhere.","288 pages, Hardcover",Africa,960 follower,460 reviews,21,82 (1%),327 (6%),"1,400 (28%)","1,887 (37%)","1,299 (26%)"
Return to the Whorl,Gene Wolfe,"1,497",ratings76,"January 1, 2001","Gene Wolfe's Return to the Whorl is the third volume, after On Blue's Waters and In Green's Jungles , of his ambitious SF trilogy The Book of the Short Sun . . . It is again narrated by Horn, who has embarked on a quest in search of the heroic leader Patera Silk. Horn has traveled from his home on the planet Blue, reached the mysterious planet Green, and visited the great starship, the Whorl and even, somehow, the distant planet Urth. But Horn's identity has become ambiguous, a complex question embedded in the story, whose telling is itself complex, shifting from place to place, present to past. Perhaps Horn and Silk are now one being. Return to the Whorl brings Wolfe's major new fiction, The Book of the Short Sun, to a strange and seductive climax.","416 pages, Hardcover",Science Fiction,"3,095 follower",76 reviews,494,11 (<1%),38 (2%),172 (11%),490 (32%),786 (52%)
The Wild Places,Robert Macfarlane,"4,844",ratings549,"September 3, 2007","""An eloquent (and compulsively readable) reminder that, though we're laying waste the world, nature still holds sway over much of the earth's surface.""Bill McKibben  Are there any genuinely wild places left in Britain and Ireland? That is the question that Robert Macfarlane poses to himself as he embarks on a series of breathtaking journeys through some of the archipelago's most remarkable landscapes. He climbs, walks, and swims by day and spends his nights sleeping on cliff-tops and in ancient meadows and wildwoods. With elegance and passion he entwines history, memory, and landscape in a bewitching evocation of wildness and its vital importance. A unique travelogue that will intrigue readers of natural history and adventure, The Wild Places solidifies Macfarlane's reputation as a young writer to watch.","340 pages, Paperback",Nonfiction,"3,453 follower",549 reviews,101,33 (<1%),139 (2%),622 (12%),"1,817 (37%)","2,233 (46%)"
Dreaming the Hound,Manda Scott,"2,144",ratings99,"January 31, 2005","In a spellbinding novel of gods and men, myth and brutality, acclaimed author Manda Scott returns to her heralded saga of a world under siege. For here is the epic tale of Boudica, the legendary Celtic queen, and her embattled Eceni tribe—a bold new work of imaginative fiction that takes us on a thrilling journey into a clash between magic and mankind.To the Eceni tribe of Britannia, nature is the ultimate god, and warriors are joined in battle by the voices and spirits of their ancestors. But the proud Eceni are running out of time. Nero’s army, long since out of patience with Britannia’s wild tribes, is becoming increasingly oppressive. And Boudica’s family is at the center of a gathering Cunomar, Boudica’s son, who longs for the mettle to kill as fiercely as his mother… Graine, her young daughter, gifted with the power of dreamers, scarred forever by the horrors of war...and Boudica’s brother, born Bán of the Eceni, turned the traitor Valerius—a man caught between warrior and dreamer, Roman and Eceni.As conflict erupts between the tribes and their brutal invaders, Boudica is forced to make a bold sacrifice. Cloaking her identity, she will travel directly into the stronghold of an enemy who longs for her crucifixion. What happens next—in a brutal drama of betrayal, heroism, and sacrifice—will leave Boudica with no options but to raise and arm every warrior, every dreamer, every tribe…and push the invader and its legions back into the sea.From the thundering hooves of the Eceni’s great horses to mystical spirit quests of young warriors, from the politics of an empire to the passions of lovers, Dreaming the Hound takes us on a breathtaking journey of the imagination—at once brutal, fantastical, and utterly unforgettable.MAGNIFICENT PRAISE FOR MANDA SCOTT’S BOUDICA SAGADreaming the Hound“Extraordinary.” — Independent , UK“Brilliantly imaginative.”— Colchester Evening Gazette , UK“Dramatic…Vivid…Lyrical.”— Yorkshire Evening Post , UK“One of Britain’s most famous legends…is retold here with extraordinary immediacy.”— Our Time , UK“Irresistible…an excellent read.”— Diva , UKDreaming the Bull“Enthralling…Mesmerising…Creates a living past of battle feats, betrayals, heart-breaking loyalties and cruelties.”— Publishing News , UK“Thrilling…Readers will be swept away.” — Booklist , starred reviewDreaming the Eagle“A powerful novel about one of the most intriguing and mysterious women in history…Alive with the love, deceit, wisdom and heroics of humanity. Read it and enjoy!”—Jean M. Auel“The new Mary Renault…Intensely exciting, a tale of passion, courage and heroism against huge odds.”— Publishing News, UK","432 pages, Hardcover",Historical Fiction,633 follower,99 reviews,27,6 (<1%),34 (1%),231 (10%),720 (33%),"1,153 (53%)"
Soldier Girls: The Battles of Three Women at Home and at War,Helen Thorpe,"2,271",ratings427,"August 5, 2014","From an award-winning, ""meticulously observant"" (The New Yorker), and ""masterful"" (Booklist) writer comes a groundbreaking account of three women deployed to Afghanistan and Iraq, and how their military service affected their friendship, their personal lives, and their families.America has been continuously at war since the fall of 2001. This has been a matter of bitter political debate, of course, but what is incontestable is that a sizable percentage of American soldiers sent overseas in this era have been women. The experience in the American military is, it's safe to say, quite different from that of men. Surrounded and far outnumbered by men, embedded in a male culture, looked upon as both alien and desirable, women have experiences of special interest.In Soldier Girls, Helen Thorpe follows the lives of three women over twelve years on their paths to the military, overseas to combat, and back home, and then overseas again for two of them. These women, who are quite different in every way, become friends, and we watch their interaction and also what happens when they are separated. We see their families, their lovers, their spouses, their children. We see them work extremely hard, deal with the attentions of men on base and in war zones, and struggle to stay connected to their families back home. We see some of them drink too much, have illicit affairs, and react to the deaths of fellow soldiers. And we see what happens to one of them when the truck she is driving hits an explosive in the road, blowing it up. She survives, but her life may never be the same again.Deeply reported, beautifully written, and powerfully moving, Soldier Girls is truly groundbreaking.","397 pages, Hardcover",Nonfiction,105 follower,427 reviews,6,44 (1%),149 (6%),546 (24%),937 (41%),595 (26%)
Franklin and Winston: An Intimate Portrait of an Epic Friendship,Jon Meacham,"7,942",ratings549,"October 14, 2003","Franklin Roosevelt and Winston Churchill were the greatest leaders of ""the Greatest Generation."" In Franklin and Winston, Jon Meacham explores the fascinating relationship between the two men who piloted the free world to victory in World War II. It was a crucial friendship, and a unique one--a president and a prime minister spending enormous amounts of time together (113 days during the war) and exchanging nearly two thousand messages. Amid cocktails, cigarettes, and cigars, they met, often secretly, in places as far-flung as Washington, Hyde Park, Casablanca, and Teheran, talking to each other of war, politics, the burden of command, their health, their wives, and their children.Born in the nineteenth century and molders of the twentieth and twenty-first, Roosevelt and Churchill had much in common. Sons of the elite, students of history, politicians of the first rank, they savored power. In their own time both men were underestimated, dismissed as arrogant, and faced skeptics and haters in their own nations--yet both magnificently rose to the central challenges of the twentieth century. Theirs was a kind of love story, with an emotional Churchill courting an elusive Roosevelt. The British prime minister, who rallied his nation in its darkest hour, standing alone against Adolf Hitler, was always somewhat insecure about his place in FDR's affections--which was the way Roosevelt wanted it. A man of secrets, FDR liked to keep people off balance, including his wife, Eleanor, his White House aides--and Winston Churchill.Confronting tyranny and terror, Roosevelt and Churchill built a victorious alliance amid cataclysmic events and occasionally conflicting interests. Franklin and Winston is also the story of their marriages and their families, two clans caught up in the most sweeping global conflict in history.Meacham's new sources--including unpublished letters of FDR's great secret love, Lucy Mercer Rutherfurd, the papers of Pamela Churchill Harriman, and interviews with the few surviving people who were in FDR and Churchill's joint company--shed fresh light on the characters of both men as he engagingly chronicles the hours in which they decided the course of the struggle.Hitler brought them together; later in the war, they drifted apart, but even in the autumn of their alliance, the pull of affection was always there. Charting the personal drama behind the discussions of strategy and statecraft, Meacham has written the definitive account of the most remarkable friendship of the modern age.","490 pages, Paperback",History,"2,714 follower",549 reviews,64,100 (1%),227 (2%),"1,236 (15%)","3,229 (40%)","3,150 (39%)"
Millie's Fling,Jill Mansell,"10,884",ratings722,"January 1, 2001","Love is always just around the corner in a Jill Mansell novel - with a few surprises and a lot of humour on the way to happinessWhen Millie Brady saves Orla Hart's life she doesn't realise how drastically it will change her own - not least because the boyfriend who was asking her to move in with him at the time stormed off in a huff. Actually, Millie's relieved. She's happy to enjoy a man-free summer in Cornwall. But Orla has other ideas. She's determined that Millie should meet the man of her dreams. Trouble is, Millie's taste in men doesn't tally with Orla's. The one who really interests her is Hugh Emerson, and he's the man with whom Orla's adamant she mustn't get involved...","512 pages, Paperback",Chick Lit,"4,464 follower",722 reviews,81,209 (1%),639 (5%),"3,206 (29%)","4,150 (38%)","2,680 (24%)"
Fairytales for Wilde Girls,Allyse Near,"1,129",ratings252,"June 1, 2013","A deliciously dark bubblegum-gothic fairytale from a stunning new Australian talent.‘He's gone the same way as those little birds that bothered me with their awful songs! And you will too, you and your horrible heart-music, because you won't stay out of my woods!'There's a dead girl in a birdcage in the woods. That's not unusual. Isola Wilde sees a lot of things other people don't. But when the girl appears at Isola's window, her every word a threat, Isola needs help.Her real-life friends – Grape, James and new boy Edgar – make her forget for a while. And her brother-princes – the mermaids, faeries and magical creatures seemingly lifted from the pages of the French fairytales Isola idolises – will protect her with all the fierce love they possess.It may not be enough.Isola needs to uncover the truth behind the dead girl's demise and appease her enraged spirit, before the ghost steals Isola's last breath.","432 pages, Paperback",Fantasy,1 book233 follower,252 reviews,1,27 (2%),44 (3%),169 (14%),347 (30%),542 (48%)
The Market Gardener: A Handbook for Successful Small-Scale Organic Farming,Jean-Martin Fortier,"1,397",ratings98,"February 17, 2014","Grow better not bigger with proven low-tech, human-scale, biointensive farming methods Les Jardins de la Grelinette is a micro-farm located in Eastern Quebec, just north of the American border. Growing on just 1.5 acres, owners Jean-Martin and Maude-Helene feed more than 200 families through their thriving CSA and seasonal market stands and supply their signature mesclun salad mix to dozens of local establishments. The secret of their success is the low-tech, high-yield production methods they've developed by focusing on growing better rather than growing bigger, making their operation more lucrative and viable in the process. The Market Gardener is a compendium of La Grelinette's proven horticultural techniques and innovative growing methods. This complete guide is packed with practical information Inspired by the French intensive tradition of maraichage and by iconic American vegetable grower Eliot Coleman, author and farmer Jean-Martin shows by example how to start a market garden and make it both very productive and profitable. Making a living wage farming without big capital outlay or acreages may be closer than you think.","224 pages, Paperback",Gardening,17 follower,98 reviews,22,4 (<1%),17 (1%),118 (8%),419 (29%),839 (60%)
Crux,Ramez Naam,"10,078",ratings611,"January 1, 2013","Finalist for the 2014 Prometheus Award.Six months have passed since the release of Nexus 5.  The world is a different, more dangerous place.  In the United States, the terrorists – or freedom fighters – of the Post-Human Liberation Front use Nexus to turn men and women into human time bombs aimed at the President and his allies. In Washington DC, a government scientist, secretly addicted to Nexus, uncovers more than he wants to know about the forces behind the assassinations, and finds himself in a maze with no way out.In Thailand, Samantha Cataranes has found peace and contentment with a group of children born with Nexus in their brains. But when forces threaten to tear her new family apart, Sam will stop at absolutely nothing to protect the ones she holds dear. In Vietnam, Kade and Feng are on the run from bounty hunters seeking the price on Kade’s head, from the CIA, and from forces that want to use the back door Kade has built into Nexus 5.  Kade knows he must stop the terrorists misusing Nexus before they ignite a global war between human and posthuman. But to do so, he’ll need to stay alive and ahead of his pursuers. And in Shanghai, a posthuman child named Ling Shu will go to dangerous and explosive lengths to free her uploaded mother from the grip of Chinese authorities. The first blows in the war between human and posthuman have been struck.  The world will never be the same.File Under :   Science Fiction  [ Stage 2 | Terrorist or Freedom Fighter? | Mind Games | Upgrading… ]","512 pages, Paperback",Science Fiction,"1,403 follower",611 reviews,30,53 (<1%),267 (2%),"1,649 (16%)","4,423 (43%)","3,686 (36%)"
