Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",Shonda Rhimes,"90,753","ratings9,279","November 10, 2015","The instant New York Times bestseller from the creator of Grey’s Anatomy and Scandal and executive producer of How to Get Away with Murder shares how saying YES changed her life. “As fun to read as Rhimes’s TV series are to watch” ( Los Angeles Times ).She’s the creator and producer of some of the most groundbreaking and audacious shows on television today. Her iconic characters live boldly and speak their minds. So who would suspect that Shonda Rhimes is an introvert? That she hired a publicist so she could avoid public appearances? That she suffered panic attacks before media interviews?With three children at home and three hit television shows, it was easy for Shonda to say she was simply too busy. But in truth, she was also afraid. And then, over Thanksgiving dinner, her sister muttered something that was both a wake up and a call to arms: You never say yes to anything. Shonda knew she had to embrace the challenge: for one year, she would say YES to everything that scared her.This poignant, intimate, and hilarious memoir explores Shonda’s life before her Year of Yes—from her nerdy, book-loving childhood to her devotion to creating television characters who reflected the world she saw around her. The book chronicles her life after her Year of Yes had begun—when Shonda forced herself out of the house and onto the stage; when she learned to explore, empower, applaud, and love her truest self. Yes.“Honest, raw, and revelatory” ( The Washington Post ), this wildly candid and compulsively readable book reveals how the mega talented Shonda Rhimes finally achieved badassery worthy of a Shondaland character. Best of all, she “can help motivate even the most determined homebody to get out and try something new” ( Chicago Tribune ).","352 pages, Paperback",Nonfiction,"2,083 follower","9,279 reviews",13,"1,821 (2%)","4,415 (4%)","16,222 (17%)","32,100 (35%)","36,195 (39%)"
Catching Fire: How Cooking Made Us Human,Richard W. Wrangham,"3,814",ratings498,"May 26, 2009","Ever since Darwin and The Descent of Man, the existence of humans has been attributed to our intelligence and adaptability. But in Catching Fire, renowned primatologist Richard Wrangham presents a startling alternative: our evolutionary success is the result of cooking. In a groundbreaking theory of our origins, Wrangham shows that the shift from raw to cooked foods was the key factor in human evolution. when our ancestors adapted to using fire, humanity began.Once our hominid ancestors began cooking their food, the human digestive tract shrank and the brain grew. Time once spent chewing tough raw food could be used instead to hunt and to tend camp. Cooking became the basis for pair bonding and marriage, created the household, and even led to a sexual division of labor.Tracing the contemporary implications of our ancestors' diets, Catching Fire sheds new light on how we came to be the social, intelligent, and sexual species we are today. A pathbreaking new theory of human evolution, Catching Fire will provoke controversy and fascinate anyone interested in our ancient origins--or in our modern eating habits.--from the dustjacket","309 pages, Hardcover",Nonfiction,156 follower,498 reviews,14,44 (1%),213 (5%),947 (24%),"1,571 (41%)","1,039 (27%)"
Broken Harbor,Tana French,"99,858","ratings8,782","July 2, 2012","Mick “Scorcher"" Kennedy is the star of the Dublin Murder Squad. He plays by the books and plays hard, and thatʼs how the biggest case of the year ends up in his hands. On one of the half-abandoned ""luxury"" developments that litter Ireland, Patrick Spain and his two young children have been murdered. His wife, Jenny, is in intensive care. At first, Scorcher thinks itʼs going to be an easy solve, but too many small things canʼt be explained: the half-dozen baby monitors pointed at holes smashed in the Spainsʼ walls, the files erased from the familyʼs computer, the story Jenny told her sister about a shadowy intruder slipping past the houseʼs locks. And this neighborhood—once called Broken Harbor—holds memories for Scorcher and his troubled sister, Dina: childhood memories that Scorcher thought he had tightly under control.","450 pages, Paperback",Mystery,25.9k follower,"8,782 reviews",23,"1,117 (1%)","3,900 (3%)","21,805 (21%)","45,295 (45%)","27,741 (27%)"
Conversations with Friends,Sally Rooney,"465,734","ratings45,428","May 25, 2017","A sharply intelligent novel about two college students and the strange, unexpected connection they forge with a married couple.Frances is twenty-one years old, cool-headed, and darkly observant. A college student and aspiring writer, she devotes herself to a life of the mind--and to the beautiful and endlessly self-possessed Bobbi, her best friend and comrade-in-arms. Lovers at school, the two young women now perform spoken-word poetry together in Dublin, where a journalist named Melissa spots their potential. Drawn into Melissa's orbit, Frances is reluctantly impressed by the older woman's sophisticated home and tall, handsome husband. Private property, Frances believes, is a cultural evil--and Nick, a bored actor who never quite lived up to his potential, looks like patriarchy made flesh. But however amusing their flirtation seems at first, it gives way to a strange intimacy neither of them expect. As Frances tries to keep her life in check, her relationships increasingly resist her control: with Nick, with her difficult and unhappy father, and finally even with Bobbi. Desperate to reconcile herself to the desires and vulnerabilities of her body, Frances's intellectual certainties begin to yield to something new: a painful and disorienting way of living from moment to moment. Written with gem-like precision and probing intelligence, Conversations With Friends is wonderfully alive to the pleasures and dangers of youth.""","310 pages, Hardcover",Fiction,48.7k follower,"45,428 reviews",33,"8,933 (1%)","37,066 (7%)","124,959 (26%)","178,960 (38%)","115,816 (24%)"
Next Year in Havana,Chanel Cleeton,"132,735","ratings12,019","February 6, 2018","After the death of her beloved grandmother, a Cuban-American woman travels to Havana, where she discovers the roots of her identity--and unearths a family secret hidden since the revolution...Havana, 1958. The daughter of a sugar baron, nineteen-year-old Elisa Perez is part of Cuba's high society, where she is largely sheltered from the country's growing political unrest--until she embarks on a clandestine affair with a passionate revolutionary...Miami, 2017. Freelance writer Marisol Ferrera grew up hearing romantic stories of Cuba from her late grandmother Elisa, who was forced to flee with her family during the revolution. Elisa's last wish was for Marisol to scatter her ashes in the country of her birth. Arriving in Havana, Marisol comes face-to-face with the contrast of Cuba's tropical, timeless beauty and its perilous political climate. When more family history comes to light and Marisol finds herself attracted to a man with secrets of his own, she'll need the lessons of her grandmother's past to help her understand the true meaning of courage.","356 pages, Paperback",Historical Fiction,"6,434 follower","12,019 reviews",22,"1,405 (1%)","6,135 (4%)","30,381 (22%)","56,871 (42%)","37,943 (28%)"
The Accusation: Forbidden Stories from Inside North Korea,Bandi,"6,467",ratings954,"May 1, 2014","The Accusation is a deeply moving and eye-opening work of fiction that paints a powerful portrait of life under the North Korean regime. Set during the period of Kim Il-sung and Kim Jong-il’s leadership, the seven stories that make up The Accusation give voice to people living under this most bizarre and horrifying of dictatorships. The characters of these compelling stories come from a wide variety of backgrounds, from a young mother living among the elite in Pyongyang whose son misbehaves during a political rally, to a former Communist war hero who is deeply disillusioned with the intrusion of the Party into everything he holds dear, to a husband and father who is denied a travel permit and sneaks onto a train in order to visit his critically ill mother. Written with deep emotion and writing talent, The Accusation is a vivid depiction of life in a closed-off one-party state, and also a hopeful testament to the humanity and rich internal life that persists even in such inhumane conditions.","247 pages, Hardcover",Short Stories,54 follower,954 reviews,9,42 (<1%),267 (4%),"1,345 (20%)","2,879 (44%)","1,934 (29%)"
The Island of Missing Trees,Elif Shafak,"98,180","ratings11,373","November 2, 2021","A rich, magical new book on belonging and identity, love and trauma, nature and renewal, from the Booker shortlisted author of 10 Minutes 38 Seconds in This Strange World. Two teenagers, a Greek Cypriot and a Turkish Cypriot, meet at a taverna on the island they both call home. In the taverna, hidden beneath garlands of garlic, chili peppers and creeping honeysuckle, Kostas and Defne grow in their forbidden love for each other. A fig tree stretches through a cavity in the roof, and this tree bears witness to their hushed, happy meetings and eventually, to their silent, surreptitious departures. The tree is there when war breaks out, when the capital is reduced to ashes and rubble, and when the teenagers vanish. Decades later, Kostas returns. He is a botanist looking for native species, but really, he’s searching for lost love. Years later a Ficus carica grows in the back garden of a house in London where Ada Kazantzakis lives. This tree is her only connection to an island she has never visited - her only connection to her family’s troubled history and her complex identity as she seeks to untangle years of secrets to find her place in the world.A moving, beautifully written and delicately constructed story of love, division, transcendence, history and eco-consciousness, The Island of Missing Trees is Elif Shafak’s best work yet.","354 pages, Hardcover",Fiction,27k follower,"11,373 reviews",57,756 (<1%),"3,087 (3%)","16,192 (16%)","38,088 (38%)","40,057 (40%)"
The Truth About Martians,Melissa Savage,208,ratings49,"October 2, 2018","A boy and his best friends set out to discover the aliens who crash-landed next to their Roswell, New Mexico, farm in this charming novel packed with adventure and heart, perfect for fans of Ali Benjamin's The Thing About Jellyfish and Jennifer L. Holm's The Fourteenth Goldfish.Mylo never really believed in Martians, unless they had a starring role in one of his comic books. But then a flying saucer crash-lands next to his Roswell, New Mexico, ranch, and he starts to hear voices--like someone is asking for his help.With his best friend Dibs and crush Gracie by his side, and his Cracker Jack superhero membership card, a slingshot, and a small American flag--for peace--in tow, Mylo sets out on an epic adventure to investigate the crash and find the Martians. But he and his friends end up discovering more about the universe than they ever could have imagined.","336 pages, Hardcover",Middle Grade,69 follower,49 reviews,9,5 (2%),13 (6%),43 (20%),83 (39%),64 (30%)
Waiting for Summer's Return,Kim Vogel Sawyer,"4,298",ratings335,"January 1, 2006","All alone on the Kansas prairie, Summer Steadman has few options. With her husband and children lost to illness, she has no desire to continue on farther west to where she and her husband planned to build their future. Instead, she seeks employment in a small Mennonite community in order to be near the graves of her family.Widower Peter Ollenburger, the local gristmill owner, needs someone to teach his young son. When he hears of a ""learned woman"" in town, he believes she is the answer to his prayers. He soon discovers, however, that helping this outsider may have troublesome consequences.There is little this father will not do for his son, but as the boy begins to look at Summer as more than a teacher, Peter must make a choice. Does he marry this woman to give his son a new mother, or does he marry only for love?Will Summer's broken heart ever be able to love again?","348 pages, Paperback",Christian Fiction,"1,052 follower",335 reviews,77,70 (1%),193 (4%),780 (18%),"1,454 (33%)","1,801 (41%)"
Contact,Jonathan Buckley,31,ratings6,"January 1, 2010","This is a startling breakthough novel from Jonathan Buckley, acclaimed author of Ghost MacIndoe and So He Takes the Dog . It will be up for every prize a gripping, utterly compelling book whose themes hit home and hard for the baby boom generation. Dominic Pattison's life is one of level his marriage has proved happy and durable; his business, too, is successful.And then Sam Williams, a builder and ex-squaddie, enters his life. Sam claims to be his son. Yet is Sam who he says he is? After almost thirty years, Dominic can remember little of the affair with Sam's mother. His instinct is to recoil from this aggressive and volatile stranger, who could, with just a few words, take his life apart. But Sam refuses to be dismissed. With its deft switches of sympathy between menaced 'father' and rebuffed 'son' and its exploration of the intricacies of memory, Contact will resonate long with its readers.","272 pages, Paperback",Fiction,14 follower,6 reviews,93,0 (0%),4 (12%),17 (54%),7 (22%),3 (9%)
Den of Thieves,Julia Golding,"1,777",ratings90,"February 5, 2007","Hardcover in very good condition. No jacket. Signed by author on title page. Spine ends are lightly bumped. Binding is intact, contents are clean and clear. AM","416 pages, Hardcover",Historical Fiction,814 follower,90 reviews,82,13 (<1%),33 (1%),285 (16%),685 (38%),761 (42%)
A Fistful of Charms,Kim Harrison,"57,680","ratings1,503","June 27, 2006","The evil night things that prowl Cincinnati despise witch and bounty hunter Rachel Morgan. Her new reputation for the dark arts is turning human and undead heads alike with the intent to possess, bed, and kill her -- not necessarily in that order.Now a mortal lover who abandoned Rachel has returned, haunted by his secret past. And there are those who covet what Nick possesses -- savage beasts willing to destroy the Hollows and everyone in it if necessary.Forced to keep a low profile or eternally suffer the wrath of a vengeful demon, Rachel must nevertheless act quickly. For the pack is gathering for the first time in millennia to ravage and to rule. And suddenly more than Rachel's soul is at stake.","510 pages, Mass Market Paperback",Urban Fantasy,18k follower,"1,503 reviews",88,394 (<1%),"1,282 (2%)","8,221 (14%)","20,241 (35%)","27,542 (47%)"
"All-Star Batman and Robin, the Boy Wonder",Frank Miller,"5,870",ratings626,"January 1, 2008","At the circus, all hell breaks loose as Bruce Wayne and gal pal Vicki Vale witness a young boy's life shattered before their eyes, and now, the orphaned boy, Dick Grayson, has nowhere to go and no one to turn to--no one but Bruce Wayne.","240 pages, Hardcover",Comics,"4,745 follower",626 reviews,"1,005",972 (16%),"1,005 (17%)","1,352 (23%)","1,320 (22%)","1,221 (20%)"
The Long Fall,Walter Mosley,"5,153",ratings615,"January 1, 2009","The widely praised New York Times bestseller, and Mosley's first new series since his acclaimed Easy Rawlins novels...Leonid McGill is an ex-boxer and a hard drinker looking to clean up his act. He's an old-school P.I. working a New York City that's gotten a little too fancy all around him. But it's still full of dirty secrets, and as McGill unearths them, his commitment to the straight and narrow is going to be tested to the limit...","335 pages, Paperback",Mystery,"3,437 follower",615 reviews,164,86 (1%),292 (5%),"1,457 (28%)","2,146 (41%)","1,172 (22%)"
The Phoenix,Ruth Sims,309,ratings44,"April 1, 1993","At fourteen, Kit St. Denys brought down his abusive father with a knife. At twenty-one his theatrical genius brought down the house. At thirty, his past — and his forbidden love — nearly brought down the curtain for good. A compelling Victorian saga of two men whose love for each other transcends time and distance — and the society that considers it an abomination. Set in the last twenty years of the 19th century, The Phoenix is a multi-layered historical novel that illuminates poverty and child abuse, theatre history in America and England, betrayal, a crisis of conscience, violence and vengeance, and the treatment of insanity at a time when such treatment was in its infant stage. Most of all it is a tale of love on many levels, from carnal to devoted friendship to sacrifice.","343 pages, Paperback",Historical,55 follower,44 reviews,15,19 (6%),24 (7%),68 (22%),94 (30%),104 (33%)
Absolute Fear,Lisa Jackson,"18,826",ratings612,"January 1, 2007","Every Serial Killer... A serial killer is stalking the streets of New Orleans. The victims are killed in a ritual fashion, a series of numbers tattooed into their bodies. There are no clues, no connections except one: a crumbling old asylum that was once the scene of unspeakable madness--and is now the calling card of a new kind of fear.  Is Searching For... Eve Renner knows Our Lady of Virtues Hospital well. As the daughter of one of its doctors, she spent her childhood exploring its secrets chambers, hidden rooms, and forbidden passageways. Now, somewhere in the decaying asylum lies the key to a betrayal from the past whose echoes are being felt with a vengeance--a crime beyond imagining that seems to lead to Eve herself.  The Perfect Victim... As each new body is found and forgotten, memories surface, and Eve must race to put together a deadly puzzle, one terrifying piece at a time. A killer is watching, planning, luring her back to the ruins of Our Lady and the shocking truths hidden there. For the sins of the past must be revealed, and the price paid--in blood...","404 pages, Hardcover",Mystery,"8,240 follower",612 reviews,461,203 (1%),586 (3%),"3,383 (17%)","6,901 (36%)","7,753 (41%)"
The Slap,Christos Tsiolkas,"30,675","ratings3,522","October 11, 2008","At a suburban barbecue, a man slaps a child who is not his own.This event has a shocking ricochet effect on a group of people, mostly friends, who are directly or indirectly influenced by the slap.In this remarkable novel, Christos Tsiolkas turns his unflinching and all-seeing eye onto that which connects us all: the modern family and domestic life in the twenty-first century. The Slap is told from the points of view of eight people who were present at the barbecue. The slap and its consequences force them all to question their own families and the way they live, their expectations, beliefs and desires.What unfolds is a powerful, haunting novel about love, sex and marriage, parenting and children, and the fury and intensity - all the passions and conflicting beliefs - that family can arouse. In its clear-eyed and forensic dissection of the ever-growing middle class and its aspirations and fears, The Slap is also a poignant, provocative novel about the nature of commitment and happiness, compromise and truth.","485 pages, Paperback",Fiction,867 follower,"3,522 reviews",36,"2,952 (9%)","4,743 (15%)","9,226 (30%)","9,463 (30%)","4,291 (13%)"
Quiver,Stephanie Spinner,997,ratings113,"October 8, 2002","It was Artemis, goddess of the hunt and mistress of the wild, who rescued the abandoned baby Atalanta, sending a she-bear to nurse her and a band of hunters to raise her in safety. Now sixteen, Atalanta, famous archer and swiftest mortal alive, has devoted her life to the goddess.When strangers appear in Atalanta's village one day, they bring shattering news. The father who forsook her is a king. And he has summoned his daughter with a simple, chilling command: marry and produce an heir. Fleet-footed Atalanta, determined not to betray Artemis, counters with a grim proposal. She will marry the first man to outrun her in a footrace, and those she defeats must die. It is Atalanta's desperate hope that no man will be foolish enough to meet her challenge.","177 pages, Mass Market Paperback",Mythology,29 follower,113 reviews,53,36 (3%),98 (9%),352 (35%),324 (32%),187 (18%)
The Laughter of Dead Kings,Elizabeth Peters,"4,151",ratings445,"January 1, 2008","Who stole the mummy of King Tut? The brazen crime bears the earmarks of one Sir John Smythe, the international art thief. In fact, John Tregarth is the longtime significant other of Vicky Bliss. Innocent, he vows to clear his name by hunting down the true criminal.Vicky loses faith. But her boss, Munich Museum director Anton Z. Schmidt, ""the finest swordsman in Europe"", pays their luxurious way from London to Munich then Cairo, also to defend his own reputation. Once Schmidt deflects his new paramour Suzi, who only wants his body to spy on John, the entourage swells with the Egyptian officials responsible, cousins - wealthy Ashraf and poorer Feisel - plus mummy-expert mistress Saida. The Arab security guard, then a female middleman, both turn up dead. Dead hands, from her and from Tut, separately accompany notes, his is a ransom demand for millions. Kidnappers, murderers, and danger dog their way.","324 pages, Hardcover",Mystery,"3,126 follower",445 reviews,162,49 (1%),258 (6%),"1,093 (26%)","1,524 (36%)","1,227 (29%)"
Three Weeks With My Brother,Nicholas Sparks,"46,613","ratings3,339","April 5, 2004","The day the brochure came was a typical one. With a wife and five small children, a hectic schedule, and a new book due to his publishers, Nicholas Sparks was busy with his usual routine. The colorful mailer, however, described something very different: a tour to some of the most exotic places on Earth. Slowly, an idea took hold in Nicholas's mind and heart. In January 2003, Nicholas Sparks and his brother, Micah, set off on a three-week trip around the globe. It was to mark a milestone in their lives, for at thirty-seven and thirty-eight respectively, they were now the only surviving members of their family. And as they voyaged to the lost city of Machu Picchu high in the Andes. . . to mysterious Easter Island. . . to Ayers Rock in the Australian outback. . . and across the vast Indian subcontinent, the ultimate story of their lives would unfold. Against the backdrop of the wonders of the world and often overtaken by their feelings, daredevil Micah and the more serious, introspective Nicholas recalled their rambunctious childhood adventures and the tragedies that tested their faith. And in the process, they discovered startling truths about loss, love and hope. Narrated with irrepressible humor and rare candor, and including personal photographs, Three Weeks with my Brother reminds us to embrace life with all its uncertainties. . . and most of all, to cherish the joyful times, both small and momentous, and the wonderful people who make them possible.Did You Know?---Three Weeks With My Brother is Nicholas's second work of non-fiction? (The first was Wokini, written with Olympic Gold Medalist Billy Mills.)Nicholas and Micah Sparks wrote the book together from separate coasts by talking on the phone and faxing drafts back and forth?The trip around the world was part of a Notre Dame alumni package?","368 pages, Paperback",Nonfiction,228k follower,"3,339 reviews",406,941 (2%),"2,492 (5%)","9,167 (19%)","15,478 (33%)","18,535 (39%)"
Seizure,Kathy Reichs,"15,457","ratings1,042","October 18, 2011","Ever since Tory Brennan and her friends rescued Cooper, a kidnapped wolf pup with a rare strain of canine parvovirus, they've turned from regular kids into a crime-solving pack. But now the very place that brought them together - the Loggerhead Island Research Institute - is out of funding and will have to shut down. That is, unless the Virals can figure out a way to save it.So when Tory learns of an old Charleston legend about a famous she-pirate, Anne Bonney, whose fortune was never found, she can't believe her luck - buried treasure is exactly what she needs to save the Institute on Loggerhead! Trouble is, she and her friends aren't the only ones looking for it. And this time, the Virals' special powers may not be enough to dig them out of trouble . . .","496 pages, Hardcover",Young Adult,16k follower,"1,042 reviews",159,135 (<1%),519 (3%),"2,642 (17%)","5,740 (37%)","6,421 (41%)"
Unison Spark,Andy Marino,291,ratings49,"November 8, 2011","Everyone is obsessed with Unison, the social network that knows you better than you know yourself. Everyone who can afford it, that is. Living beneath the vast ceiling that separates Eastern Seaboard City into rich topside and poor sub-canopy zones, fifteen-year-old Mistletoe can only dream of logging in and has to make do with technological hand-me-downs.
 
Worlds collide when Ambrose Truax, the privileged heir to the Unison empire, wanders into the dangerous sub-canopy streets and Mistletoe saves him from suspicious, uniformed men. They soon discover that they share eerily similar dreams, hinting at a significant past.
 
Together, Ambrose and Mistletoe begin to unravel the mystery of their identities and learn that they’re pawns in a bigger game: the Unison 3.0 upgrade, a whole new kind of Friendship.","240 pages, Hardcover",Science Fiction,183 follower,49 reviews,19,33 (11%),71 (24%),98 (33%),55 (18%),34 (11%)
