Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Old Ways: A Journey on Foot,Robert Macfarlane,"9,795","ratings1,341","June 7, 2012","Robert Macfarlane travels Britain's ancient paths and discovers the secrets of our beautiful, underappreciated landscape.Following the tracks, holloways, drove-roads and sea paths that form part of a vast ancient network of routes criss-crossing the British Isles and beyond, Robert Macfarlane discovers a lost world - a landscape of the feet and the mind, of pilgrimage and ritual, of stories and ghosts; above all of the places and journeys which inspire and inhabit our imaginations.","432 pages, Hardcover",Nonfiction,"3,453 follower","1,341 reviews",101,112 (1%),346 (3%),"1,664 (16%)","3,644 (37%)","4,029 (41%)"
Entre ciel et terre,Jón Kalman Stefánsson,"5,872",ratings861,"January 1, 2007","Certains mots sont probablement aptes à changer le monde, ils ont le pouvoir de nous consoler et de sécher nos larmes. Certains mots sont des balles de fusil, d'autres des notes de violon. Certains sont capables de faire fondre la glace qui nous enserre le cœur et il est même possible de les dépêcher comme des cohortes de sauveteurs quand les jours sont contraires et que nous ne sommes peut-être ni vivants ni morts.Parfois les mots font que l'on meurt de froid. Cela arrive à Bárður, pêcheur à la morue parti en mer sans sa vareuse. Trop occupé à retenir les vers du Paradis perdu, du grand poète anglais Milton, il n'a pensé ni aux préparatifs de son équipage ni à se protéger du mauvais temps. Quand, de retour sur la terre ferme, ses camarades sortent du bateau le cadavre gelé de Bárður, son meilleur ami, qui n'est pas parvenu à le sauver, entame un périlleux voyage à travers l'île pour rendre à son propriétaire, un vieux capitaine devenu aveugle, ce livre dans lequel Bárður s'était fatalement plongé, et pour savoir s'il a encore la force et l'envie de continuer à vivre. Par la grâce d'une narration où chaque mot est à sa place, nous accompagnons dans son voyage initiatique un jeune pêcheur islandais qui pleure son meilleur ami : sa douleur devient la nôtre, puis son espoir aussi. Entre ciel et terre, d'une force hypnotique, nous offre une de ces lectures trop rares dont on ne sort pas indemne. Une révélation...","253 pages, Poche",Fiction,"1,055 follower",861 reviews,41,62 (1%),236 (4%),914 (15%),"2,115 (36%)","2,545 (43%)"
Black Sunday,Tola Rotimi Abraham,"2,733",ratings338,"February 4, 2020","Simultaneously unique and universal (NPR), this fiercely original debut novel follows the fate of four siblings over the course of two decades in Nigeria as they search for agency, love, and meaning in a society rife with hypocrisy.""I like the idea of a god who knows what it's like to be a twin. To have no memory of ever being alone.""Twin sisters Bibike and Ariyike are enjoying a relatively comfortable life in Lagos in 1996. Then their mother loses her job due to political strife, and the family, facing poverty, becomes drawn into the New Church, an institution led by a charismatic pastor who is not shy about worshipping earthly wealth.Soon Bibike and Ariyike's father wagers the family home on a ""sure bet"" that evaporates like smoke. As their parents' marriage collapses in the aftermath of this gamble, the twin sisters and their two younger siblings, Andrew and Peter, are thrust into the reluctant care of their traditional Yoruba grandmother. Inseparable while they had their parents to care for them, the twins' paths diverge once the household shatters. Each girl is left to locate, guard, and hone her own fragile source of power.Written with astonishing intimacy and wry attention to the fickleness of fate, Tola Rotimi Abraham's Black Sunday takes us into the chaotic heart of family life, tracing a line from the euphoria of kinship to the devastation of estrangement. In the process, it joyfully tells a tale of grace and connection in the midst of daily oppression and the constant incursions of an unremitting patriarchy. This is a novel about two young women slowly finding, over twenty years, in a place rife with hypocrisy but also endless life and love, their own distinct methods of resistance and paths to independence.","277 pages, Hardcover",Fiction,1 book62 follower,338 reviews,1,58 (2%),208 (7%),887 (32%),"1,040 (38%)",540 (19%)
The Invention of Air,Steven Johnson,"3,180",ratings424,"December 26, 2008","The Invention of Air is a story of sweeping historical transformation, of genius and friendship, violence and world-changing ideas, that boldly recasts our understanding of the most significant events in our history.It centers on the story of Joseph Priestley—scientist and minister, protégé of Benjamin Franklin, friend of Thomas Jefferson—an eighteenth-century radical thinker who played key roles in the invention of ecosystem science, the discovery of oxygen, the founding of the Unitarian church, and the intellectual development of the United States. Priestley represented a unique synthesis: by the 1780s, he had established himself as one of the world's most celebrated scientists, most prominent religious figures, and most outspoken political thinkers. Yet he would also have become one of the most hated men in all of his native England. When an angry mob burned down his house in Birmingham, Priestley and his family set sail for Pennsylvania.In the nascent United States, Priestley hoped to find the freedom to bridge the disciplines that had governed his life, to find a quiet lab and a receptive pulpit. Once he arrived, as a result of his close relationships with the Founding Fathers—Jefferson credited Priestley as the man who prevented him from abandoning Christianity—Priestley found himself at the center of what would go down as one of the seminal debates in American history. And as Johnson brilliant charts, Priestley exerted profound if little-known influence on the shape and course of this great experiment in nation-building.As in his most recent bestselling work, The Ghost Map, Steven Johnson here uses a dramatic historical story to explore themes that have long engaged him: innovation and the way new ideas emerge and spread, and the environments that foster these breakthroughs. As he did in Everything Bad is Good for You, he upsets some fundamental assumptions about the world we live in—namely, what it means when we invoke the Founding Fathers—and replaces them with a clear-eyed, eloquent assessment of where we stand today.","254 pages, Hardcover",History,"1,772 follower",424 reviews,58,45 (1%),204 (6%),846 (26%),"1,285 (40%)",800 (25%)
Wildwood,Elinor Florence,596,ratings159,"February 24, 2018","To earn her inheritance, a single mother from Arizona must spend a year enduring pioneer conditions in the remote Alberta backwoods. If she makes it through the year, she can sell the land to fund her daughter’s medical treatment. But a local farmer hopes to stop her plan to sell to an oil company.","331 pages, Kindle Edition",Historical Fiction,180 follower,159 reviews,3,7 (1%),13 (2%),71 (11%),226 (37%),279 (46%)
Dom Wars: Round Three,Lucian Bane,"1,281",ratings172,"April 10, 2014",Dom Wars Round Three heats up with the Demon Domination challenge. Tara is up first to face the demons of her past and Lucian is ready to dominate for her. But that gets tricky when he realizes the demons he's fighting could be the end of them.,"114 pages, Kindle Edition",Romance,"2,906 follower",172 reviews,131,33 (2%),42 (3%),163 (12%),358 (27%),685 (53%)
Grit: The Power of Passion and Perseverance,Angela Duckworth,"121,553","ratings8,677","May 3, 2016","In this must-read book for anyone striving to succeed, pioneering psychologist Angela Duckworth shows parents, educators, students, and business people both seasoned and new that the secret to outstanding achievement is not talent but a focused persistence called grit.Why do some people succeed and others fail? Sharing new insights from her landmark research on grit, Angela Duckworth explains why talent is hardly a guarantor of success. Rather, other factors can be even more crucial such as identifying our passions and following through on our commitments.Drawing on her own powerful story as the daughter of a scientist who frequently bemoaned her lack of smarts, Duckworth describes her winding path through teaching, business consulting, and neuroscience, which led to the hypothesis that what really drives success is not genius, but a special blend of passion and long-term perseverance. As a professor at the University of Pennsylvania, Duckworth created her own character lab and set out to test her theory.Here, she takes readers into the field to visit teachers working in some of the toughest schools, cadets struggling through their first days at West Point, and young finalists in the National Spelling Bee. She also mines fascinating insights from history and shows what can be gleaned from modern experiments in peak performance. Finally, she shares what she's learned from interviewing dozens of high achievers; from JP Morgan CEO Jamie Dimon to the cartoon editor of The New Yorker to Seattle Seahawks Coach Pete Carroll.Winningly personal, insightful, and even life-changing, Grit is a book about what goes through your head when you fall down, and how that not talent or luck makes all the difference.","277 pages, Hardcover",Nonfiction,"2,468 follower","8,677 reviews",14,"2,197 (1%)","5,331 (4%)","20,983 (17%)","44,893 (36%)","48,149 (39%)"
"Transmetropolitan, Vol. 10: One More Time",Warren Ellis,"11,397",ratings269,"June 1, 2004","The final volume in the saga of outlaw journalist Spider Jerusalem written by comics superstar Warren Ellis. At last, it’s the final showdown between Spider and the absolutely corrupt President of the United States in this new printing of the finale to the classic dystopian saga from Vertigo.","144 pages, Paperback",Comics,"5,716 follower",269 reviews,"2,118",113 (<1%),213 (1%),900 (7%),"2,618 (22%)","7,553 (66%)"
Wrong Planet - Searching for your Tribe,Karl Wiggins,54,ratings6,"September 27, 2018","The most unexpected and revealing book of our time. A rallying cry for the elusive spirit of these time. A cry for those who want to change the world!Karl Wiggins has a powerful and potent knack for expression which has completely escaped restraint and self-control. Too much writing nowadays is watered-down garbage. The world is looking for something new, and in this book, Wiggins has created many ‘worth-pondering-over’ ideas!We are experiencing the same intensity of energy in diminished and more concise time periods, which is why more and more Wrong Planet tribes are gatheringKarl Wiggins informed me, when I agreed to write the forward for this book, that his goal was for those he calls Carefree Scamps to finish the book slightly punch-drunk. And I admit that with me he’s managed it remarkably. If you don’t believe that a limited number of astute, dedicated human beings can change the world, or simply just call attention to its imperfections and vulnerabilities, this book is going to change your mind. But before you get there, in the first third of the book Karl introduces us to a number of famous eccentrics who just didn’t (or don’t) ‘fit in’ He discusses the erratic, the bizarre and the downright kooky. People such as David Bowie, Marilyn Monroe, Janice Joplin, Jimi Hendrix, Keith Moon, Arthur Rimbaud, François Villon (the Medieval Beatnik), Bessie Stringfield, Sixteen-String Jack Rann, Anne Bonny & Mary Read (the Lesbian Pirates), Frida Kahlo, the Beat Generation poets and a whole host of dropouts, misfits, pranksters, bohemians, court jesters, comedians, crackpots and Gypsies.The reader will love reading about these swashbuckling daredevils, headcases and artists who changed their world, and even more so when Wiggins goes on to blend some of them with those from his own tribe. He identifies Wrong Planet people clearly, drops hints on how we can spot them, and finally instructs us in how to discover our own ‘tribe’ if we haven’t already found them This book will shake your perceptions ….. and it’s lovely!","346 pages, Kindle Edition",Philosophy,310 follower,6 reviews,25,3 (5%),4 (7%),6 (11%),9 (16%),32 (59%)
"The Real ""Bravo Two Zero""",Michael Asher,703,ratings32,"January 1, 2002","The Bravo Two Zero mission, in which an eight-man SAS patrol was discovered many miles behind Iraqi lines and had to make a run back for the border and safety, is probably the most famous incident involving British troops in the Gulf War. Two bestselling books--Bravo Two Zero and The One That Got Away--were published and two of the soldiers, using the pseudonyms ""Andy McNab"" and ""Chris Ryan"", were launched into new careers as writers. Even the most uncritical reader of the two books would have been aware that some artistic licence had been employed. What Michael Asher claims is the truth about Bravo Two Zero is, however, astonishing. Asher, fluent in Arabic and familiar with the ways of the desert Arabs, travelled to Iraq 10 years after the Gulf War and re-traced the steps of the SAS patrol, finding Bedouin eyewitnesses to events. There is an almost comical disparity between McNab and Ryan's version of the mission and the version Asher reports. According to McNab, when the patrol was discovered, it was by Iraqi soldiers and a furious firefight ensued with the SAS men downing a dozen or more men before fleeing. According to Asher, the mission was ""compromised"" by three Arab locals, one of them a man in his 70s, and the SAS wisely decided that discretion was the better part of valour and withdrew. According to Ryan, on his lonely journey to the Syrian border, he was obliged to kill two Iraqis, one with his bare hands. According to Asher's sources, he omitted to mention this at his initial de-briefing. One of Asher's aims in his book is to rehabilitate the reputation of Vince Phillips, one of the dead. Most readers of this book and of the tale told by the Arab who discovered Phillips's body will probably decide that he has done so. Yet Asher does not seem motivated by a desire to denigrate the heroism of McNab and Ryan. We get the heroes we want and Asher understands that the Rambo-like exploits they reported were what we, and the media, demanded of them. Their real heroism, respected by both Asher and the Bedouins to whom he spoke, lay in their powers of endurance and determination when utterly isolated and alone, hundreds of miles inside enemy territory. In The Real Bravo Two Zero Asher has written a far better and more humane book than either of the two he deconstructs, but he still seems to understand why McNab and Ryan produced the books they did.--Nick Rennison","259 pages, Paperback",Nonfiction,58 follower,32 reviews,50,9 (1%),35 (4%),173 (24%),275 (39%),211 (30%)
The Alloy of Law,Brandon Sanderson,"216,858","ratings13,576","November 8, 2011","Three hundred years after the events of the Mistborn trilogy, Scadrial is now on the verge of modernity, with railroads to supplement the canals, electric lighting in the streets and the homes of the wealthy, and the first steel-framed skyscrapers racing for the clouds.Kelsier, Vin, Elend, Sazed, Spook, and the rest are now part of history—or religion. Yet even as science and technology are reaching new heights, the old magics of Allomancy and Feruchemy continue to play a role in this reborn world. Out in the frontier lands known as the Roughs, they are crucial tools for the brave men and women attempting to establish order and justice.One such is Waxillium Ladrian, a rare Twinborn who can Push on metals with his Allomancy and use Feruchemy to become lighter or heavier at will. After twenty years in the Roughs, Wax has been forced by family tragedy to return to the metropolis of Elendel. Now he must reluctantly put away his guns and assume the duties and dignity incumbent upon the head of a noble house. Or so he thinks, until he learns the hard way that the mansions and elegant tree-lined streets of the city can be even more dangerous than the dusty plains of the Roughs.","332 pages, Hardcover",Fantasy,224k follower,"13,576 reviews",401,788 (<1%),"3,962 (1%)","31,853 (14%)","93,474 (43%)","86,781 (40%)"
The Distance To Home,Jenn Bishop,853,ratings210,"June 28, 2016","Last summer, Quinnen was the star pitcher of her baseball team, the Panthers. They’re headed for the championship, and her loudest supporter at every game was her best friend and older sister, Haley. This summer, everything is different. Haley’s death, at the end of last summer, has left Quinnen and her parents reeling. Without Haley in the stands, Quinnen doesn’t want to play baseball. It seems like nothing can fill the Haley-sized hole in her world. The one glimmer of happiness comes from the Bandits, the local minor-league baseball team. For the first time, Quinnen and her family are hosting one of the players for the season. Without Haley, Quinnen’s not sure it will be any fun, but soon she befriends a few players. With their help, can she make peace with the past and return to the pitcher’s mound?","240 pages, Hardcover",Middle Grade,234 follower,210 reviews,5,4 (<1%),14 (1%),119 (13%),304 (35%),412 (48%)
Dot.Robot,Jason Bradbury,135,ratings19,"February 1, 2009","From the Back Cover:""Congratulations, Jackson. Welcome to MeX""Dot.com Billionaire Devlin Lear, founder of the top-secret defence force MeX, has been watching Jackson Farley. He knows he has found a digital genius.Along with three other brilliant gamers from different corners of the world, Lear wants Jackson to join him and stop the criminal heist of the century — using the most highly advanced, state-of-the-art robots ever invented.Can Jackson and the MeX recruits live up to Lear's expections? And how do they know who to trust when they can never meet face-to-face...?","294 pages, Paperback",Science Fiction,4 follower,19 reviews,9,12 (8%),16 (11%),56 (41%),37 (27%),14 (10%)
The Lost World of Genesis One: Ancient Cosmology and the Origins Debate (Volume 2),John H. Walton,"3,931",ratings533,"July 30, 2009","In this astute mix of cultural critique and biblical studies, John H. Walton presents and defends twenty propositions supporting a literary and theological understanding of Genesis 1 within the context of the ancient Near Eastern world and unpacks its implications for our modern scientific understanding of origins. Ideal for students, professors, pastors and lay readers with an interest in the intelligent design controversy and creation-evolution debates, Walton's thoughtful analysis unpacks seldom appreciated aspects of the biblical text and sets Bible-believing scientists free to investigate the question of origins.","192 pages, Paperback",Theology,257 follower,533 reviews,126,34 (<1%),127 (3%),520 (13%),"1,454 (36%)","1,796 (45%)"
The Life of Rebecca Jones,Angharad Price,371,ratings85,"January 1, 2003","A poetic work of fiction on the one hand, an autobiography on the other, The Life of Rebecca Jones is a powerful, meditative work on one family's passage through the twentieth century. In the early years of the last century, Rebecca is born into a rural community in the Maesglasau valley in Wales; her family have been working the land for a thousand years, but the changes brought about by modernity threaten the survival of her language, and her family's way of life. Three of her siblings are afflicted with a genetic blindness, and it is they who have the opportunity to be educated elsewhere and to find work, while Rebecca and her remaining brother maintain the family farm amidst a gradual influx of new technologies, from the waterpipe to the tractor and telephone, and ultimately to television. Rebecca's reflections on the century are delivered with haunting dignity and a simple intimacy, while her evocation of the changing seasons and a life that is so in tune with its surroundings is rich and poignant. The Life of Rebecca Jones has all the makings of a classic, fixing on a vanishing period of rural history, and the novel's final, unexpected revelation remains unforgettable and utterly moving.","159 pages, Hardcover",Fiction,13 follower,85 reviews,19,3 (<1%),10 (2%),63 (16%),141 (38%),154 (41%)
Warcross,Marie Lu,"114,078","ratings18,161","September 12, 2017","For the millions who log in every day, Warcross isn’t just a game—it’s a way of life. The obsession started ten years ago and its fan base now spans the globe, some eager to escape from reality and others hoping to make a profit. Struggling to make ends meet, teenage hacker Emika Chen works as a bounty hunter, tracking down players who bet on the game illegally. But the bounty hunting world is a competitive one, and survival has not been easy. Needing to make some quick cash, Emika takes a risk and hacks into the opening game of the international Warcross Championships—only to accidentally glitch herself into the action and become an overnight sensation.Convinced she’s going to be arrested, Emika is shocked when instead she gets a call from the game’s creator, the elusive young billionaire Hideo Tanaka, with an irresistible offer. He needs a spy on the inside of this year’s tournament in order to uncover a security problem . . . and he wants Emika for the job. With no time to lose, Emika’s whisked off to Tokyo and thrust into a world of fame and fortune that she’s only dreamed of. But soon her investigation uncovers a sinister plot, with major consequences for the entire Warcross empire.","366 pages, Kindle Edition",Young Adult,135k follower,"18,161 reviews",51,"1,455 (1%)","4,303 (3%)","17,702 (15%)","44,178 (38%)","46,440 (40%)"
In the Footsteps of Churchill,Richard   Holmes,83,ratings5,"January 1, 2005","As one of the most admired political leaders of the twentieth century, Winston Churchill holds iconic status in popular memory. But in this incisive new biography, acclaimed military historian Richard Holmes offers a remarkable reappraisal of Churchill by examining the influences that shaped his character. Drawing upon never-before-seen materials such as letters between the young Churchill and his parents, Holmes paints the most complete portrait to date of the man who stood up to Hitler and led his people to victory against all odds.Detailing the decisive events of Churchill's life—from his childhood to his experiences in the Boer War through his rapid rise in politics—Holmes demonstrates the central role Churchill's character played in the key decisions of his public life. With an already inflated sense of self, Churchill had several lucky escapes in combat—in the Boer War and in the trenches of WWI—convincing him that he was saved for a reason and was destined for greatness. In the Footsteps of Churchill uncovers a surprisingly different Churchill—both admirable and difficult—through the lens of his character.","376 pages, Hardcover",History,83 follower,5 reviews,117,4 (4%),7 (8%),32 (38%),30 (36%),10 (12%)
