Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Firebird,Jack McDevitt,"2,993",ratings247,"November 1, 2011","A new Alex Benedict novel from ""a master of describing otherworldly grandeur."" (Denver Post) 
  Forty-one years ago the renowned physicist Chris Robin vanished. Before his disappearance, his fringe science theories about the existence of endless alternate universes had earned him both admirers and enemies.   Alex Benedict and Chase Kolpath discover that Robin had several interstellar yachts flown far outside the planetary system where they too vanished. And following Robin's trail into the unknown puts Benedict and Kolpath in danger...","375 pages, Hardcover",Science Fiction,"1,276 follower",247 reviews,171,13 (<1%),68 (2%),568 (18%),"1,394 (46%)",950 (31%)
Superman: Red Son,Mark Millar,"57,709","ratings2,455","January 1, 2003","Strange visitor from another world who can change the course of mighty rivers, bend steel in his bare hands ... and who, as the champion of the common worker, fights a never-ending battle for Stalin, Socialism, and the international expansion of the Warsaw Pact.In this Elseworlds tale, a familiar rocketship crash-lands on Earth carrying an infant who will one day become the most powerful being on the planet. But his ship doesn't land in America. He is not raised in Smallville, Kansas. Instead, he makes his new home on a collective in the Soviet Union!Collecting SUPERMAN: RED SON #1-3.","160 pages, Paperback",Comics,"2,417 follower","2,455 reviews","1,661",855 (1%),"2,165 (3%)","9,146 (15%)","19,644 (34%)","25,899 (44%)"
Vibrant Matter: A Political Ecology of Things,Jane Bennett,"1,216",ratings95,"January 4, 2010","In Vibrant Matter the political theorist Jane Bennett, renowned for her work on nature, ethics, and affect, shifts her focus from the human experience of things to things themselves. Bennett argues that political theory needs to do a better job of recognizing the active participation of nonhuman forces in events. Toward that end, she theorizes a “vital materiality” that runs through and across bodies, both human and nonhuman. Bennett explores how political analyses of public events might change were we to acknowledge that agency always emerges as the effect of ad hoc configurations of human and nonhuman forces. She suggests that recognizing that agency is distributed this way, and is not solely the province of humans, might spur the cultivation of a more responsible, ecologically sound politics: a politics less devoted to blaming and condemning individuals than to discerning the web of forces affecting situations and events.Bennett examines the political and theoretical implications of vital materialism through extended discussions of commonplace things and physical phenomena including stem cells, fish oils, electricity, metal, and trash. She reflects on the vital power of material formations such as landfills, which generate lively streams of chemicals, and omega-3 fatty acids, which can transform brain chemistry and mood. Along the way, she engages with the concepts and claims of Spinoza, Nietzsche, Thoreau, Darwin, Adorno, and Deleuze, disclosing a long history of thinking about vibrant matter in Western philosophy, including attempts by Kant, Bergson, and the embryologist Hans Driesch to name the “vital force” inherent in material forms. Bennett concludes by sketching the contours of a “green materialist” ecophilosophy.","176 pages, Paperback",Philosophy,49 follower,95 reviews,39,34 (2%),84 (6%),282 (23%),466 (38%),350 (28%)
Traffic: Why We Drive the Way We Do and What It Says About Us,Tom Vanderbilt,"7,814","ratings1,213","July 29, 2008","Would you be surprised that road rage can be good for society? Or that most crashes happen on sunny, dry days? That our minds can trick us into thinking the next lane is moving faster? Or that you can gauge a nation’s driving behavior by its levels of corruption? These are only a few of the remarkable dynamics that Tom Vanderbilt explores in this fascinating tour through the mysteries of the road.Based on exhaustive research and interviews with driving experts and traffic officials around the globe, Traffic gets under the hood of the everyday activity of driving to uncover the surprisingly complex web of physical, psychological, and technical factors that explain how traffic works, why we drive the way we do, and what our driving says about us. Vanderbilt examines the perceptual limits and cognitive underpinnings that make us worse drivers than we think we are. He demonstrates why plans to protect pedestrians from cars often lead to more accidents. He shows how roundabouts, which can feel dangerous and chaotic, actually make roads safer—and reduce traffic in the bargain. He uncovers who is more likely to honk at whom, and why. He explains why traffic jams form, outlines the unintended consequences of our quest for safety, and even identifies the most common mistake drivers make in parking lots.The car has long been a central part of American life; whether we see it as a symbol of freedom or a symptom of sprawl, we define ourselves by what and how we drive. As Vanderbilt shows, driving is a provocatively revealing prism for examining how our minds work and the ways in which we interact with one another. Ultimately, Traffic is about more than it’s about human nature. This book will change the way we see ourselves and the world around us. And who knows? It may even make us better drivers.","402 pages, Hardcover",Nonfiction,142 follower,"1,213 reviews",11,143 (1%),594 (7%),"2,216 (28%)","3,202 (40%)","1,659 (21%)"
Weweni,Margaret Noodin,52,ratings9,"April 1, 2015","Depending on dialect, the Anishinaabemowin word ""weweni"" expresses thanks, exactitude, ease, and sincerity. In addition, the word for ""relatives"" is ""nindenwemaaganag"": those whose ""enewewe,"" or voices, sound familiar. In Weweni, poet Margaret Noodin brings all of these meanings to bear in a unique bilingual collection. Noodin's warm and perceptive poems were written first in the Modern Anishinaabemowin double-vowel orthography and appear translated on facing pages in English.From planetary tracking to political contrasts, stories of ghosts, and messages of trees, the poems in Weweni use many images to speak to the interconnectedness of relationships, moments of difficulty and joy, and dreams and cautions for the future. As poems move from Anishinaabemowin to English, the challenge of translation offers multiple levels of meaning―English meanings found in Anishinaabe words long as rivers and knotted like nets, English approximations that bend the dominant language in new directions, and sets of signs and ideas unable to move from one language to another. In addition to the individual dialogues played out beween Noodin's poems, the collection as a whole demonstrates a fruitful and respectful dialogue between languages and cultures.Noodin's poems will be proof to students and speakers of Anishinaabemowin that the language can be a vital space for modern expression and, for those new to the language, a lyric invitation to further exploration. Anyone interested in poetry or linguistics will enjoy this one-of-a-kind volume.","98 pages, Paperback",Poetry,17 follower,9 reviews,24,0 (0%),0 (0%),5 (9%),15 (28%),32 (61%)
Doctor Who: The Official Annual 2012,Kieran Grant,95,ratings10,"August 1, 2011","Based on the exciting BBC television series ""Doctor Who"", starring Matt Smith as the Eleventh Doctor, Karen Gillan as Amy Pond and Arthur Darvill as Rory Williams, this official 2012 annual is packed with comic strips, original stories, activities and features on all your favourite characters, monsters and adventures, plus a giant double-sided poster for your wall! A must-have for all Doctor Who fans, this is a fantastically collectable present for Christmas 2011.","46 pages, Hardcover",Doctor Who,2 book,10 reviews,2,5 (5%),7 (7%),27 (28%),28 (29%),28 (29%)
The Bodies Left Behind,Jeffery Deaver,"11,137","ratings1,027","November 11, 2008","When a night-time call to 911 from a secluded Wisconsin vacation house is cut short, offduty deputy Brynn McKenzie leaves her husband and son at the dinner table and drives up to Lake Mondac to investigate. Was it a misdial or an aborted crime report?Brynn stumbles onto a scene of true horror and narrowly escapes from two professional criminals. She and a terrified visitor to the weekend house, Michelle, flee into the woods in a race for their lives. As different as night and day, and stripped of modern-day resources, Brynn, a tough deputy with a difficult past, and Michelle, a pampered city girl, must overcome their natural reluctance to trust each other and learn to use their wits and courage to survive the relentless pursuit. The deputy’s disappearance spurs both her troubled son and her new husband into action, while the incident sets in motion Brynn’s loyal fellow deputies and elements from Milwaukee’s underside. These various forces race along inexorably toward the novel’s gritty and stunning conclusion.Page Numbers Source ISBN: 1501110012","368 pages, Hardcover",Thriller,10.4k follower,"1,027 reviews",363,214 (1%),713 (6%),"2,864 (25%)","4,440 (39%)","2,906 (26%)"
Maya's Notebook,Isabel Allende,"29,681","ratings2,981","January 1, 2011","Isabel Allende’s latest novel, set in the present day (a new departure for the author), tells the story of a 19-year-old American girl who finds refuge on a remote island off the coast of Chile after falling into a life of drugs, crime, and prostitution. There, in the company of a torture survivor, a lame dog, and other unforgettable characters, Maya Vidal writes her story, which includes pursuit by a gang of assassins, the police, the FBI, and Interpol. In the process, she unveils a terrible family secret, comes to understand the meaning of love and loyalty, and initiates the greatest adventure of her life: the journey into her own soul.","387 pages, Hardcover",Fiction,38.4k follower,"2,981 reviews",191,401 (1%),"1,580 (5%)","7,323 (24%)","12,507 (42%)","7,870 (26%)"
Gefangen im Palast von Babylon,P.B. Kerr,"12,913",ratings241,"September 1, 2005","Das wichtigste Zauberbuch aller Dschinn, das Salomon-Buch, ist verschwunden. Und John und Philippa sollen verhindern, dass es in falsche Hände gerät. Doch für die Zwillinge nimmt dieser Auftrag kein gutes Ende, denn Philippa wird entführt. John ist fest entschlossen, seine Schwester zu befreien, auch wenn er dabei ohne seine Dschinnkräfte auskommen muss. Eine abenteurliche Reise in das alte Babylon beginnt - und zugleich ein Wettlauf mit der Zeit. Denn während John auf der Suche nach einem geheimen Palast gefährlichen Prüfungen ausgesetzt ist, gewinnt der Blaue Dschinn von Babylon immer mehr Macht über Philippa...","378 pages, Hardcover",Fantasy,197 follower,241 reviews,36,213 (1%),829 (6%),"3,563 (27%)","4,428 (34%)","3,880 (30%)"
Inside Nudging: Navigating Behavioral Science Applications,Steve Shu,3,ratings0,"August 1, 2015","/* Inside Nudging: This Excerpts version has been discontinued */Inside Nudging is a book written primarily for management professionals and those interested in implementing behavioral science (which includes behavioral economics and finance) in business settings. Situations include the incubation of innovation centers, behavioral science overlay capabilities, or advancement of existing organizations. The book will introduce the Behavioral GRIT™ framework and cover key takeaways in leading an organization that implements behavioral science. I will also address specific cases related to developing programs and applications, and viewpoints from various vantage points, including program leaders, researchers, executives, and academics.What makes the special edition of Inside Nudging: The Excerpts unique is that it is a book project in the business development phase. Until the entire book is fully released, excerpts will be published for free by certain publishers while the book is live in development. Along this journey, I invite people to contact me with suggestions for the book or other business development inquiries.The application of behavioral science is in the early adoption phase. Many companies will benefit if they take time to develop the right catalyst codes to unlock the opportunities. I hope Inside Nudging helps you with your journey.Stephen Shu","82 pages, ebook",Psychology,2 follower,0 reviews,4,0 (0%),1 (33%),0 (0%),1 (33%),1 (33%)
"Boy, Snow, Bird",Helen Oyeyemi,"30,094","ratings4,755","August 27, 2013","BOY Novak turns twenty and decides to try for a brand-new life. Flax Hill, Massachusetts, isn’t exactly a welcoming town, but it does have the virtue of being the last stop on the bus route she took from New York. Flax Hill is also the hometown of Arturo Whitman—craftsman, widower, and father of Snow. SNOW is mild-mannered, radiant and deeply cherished—exactly the sort of little girl Boy never was, and Boy is utterly beguiled by her. If Snow displays a certain inscrutability at times, that’s simply a characteristic she shares with her father, harmless until Boy gives birth to Snow’s sister, Bird. When BIRD is born Boy is forced to re-evaluate the image Arturo’s family have presented to her, and Boy, Snow and Bird are broken apart. Sparkling with wit and vibrancy, Boy, Snow, Bird is a deeply moving novel about three women and the strange connection between them. It confirms Helen Oyeyemi’s place as one of the most original and dynamic literary voices of her generation.","308 pages, Hardcover",Fiction,"5,030 follower","4,755 reviews",39,"1,498 (4%)","4,536 (15%)","10,246 (34%)","9,558 (31%)","4,256 (14%)"
The False Prince,Jennifer A. Nielsen,"95,280","ratings11,298","April 1, 2012","In a discontent kingdom, civil war is brewing. To unify the divided people, Conner, a nobleman of the court, devises a cunning plan to find an impersonator of the king's long-lost son and install him as a puppet prince. Four orphans are recruited to compete for the role, including a defiant boy named Sage. Sage knows that Conner's motives are more than questionable, yet his life balances on a sword's point—he must be chosen to play the prince or he will certainly be killed. But Sage's rivals have their own agendas as well.As Sage moves from a rundown orphanage to Conner's sumptuous palace, layer upon layer of treachery and deceit unfold, until finally, a truth is revealed that, in the end, may very well prove more dangerous than all of the lies taken together.","342 pages, Hardcover",Fantasy,"8,084 follower","11,298 reviews",44,"1,418 (1%)","3,030 (3%)","13,018 (13%)","32,581 (34%)","45,233 (47%)"
Chasing the Prophecy,Brandon Mull,"21,545","ratings1,398","March 12, 2013","Jason and Rachel were not born in Lyrian. They did not grow up in Lyrian. But after all of the battles and losses, the triumphs and adventures, and most of all, the friendships forged in this fantastical world, Lyrian has become home to them in a way they never could have imagined.And so, armed now with the prophecy of a dying oracle, they have gone on their separate quests—each surrounded by brave and powerful allies—knowing that the chance for success is slim. But Jason and Rachel are ready at last to become the heroes Lyrian needs, no matter the cost.","512 pages, Hardcover",Fantasy,"9,887 follower","1,398 reviews",61,226 (1%),443 (2%),"2,279 (10%)","6,538 (30%)","12,059 (55%)"
The Wizard,Gene Wolfe,"3,383",ratings170,"January 1, 2004","Sir Able returns to Mythgathr on his steed Cloud, a great mare the color of her name. Able is filled with new knowledge of the ways of the seven-fold world and possessed of great magical secrets. His knighthood now beyond question, Able works to fulfill his vows to his king, his lover, his friends, his gods, and even his enemies. Able must set his world right, restoring the proper order among the denizens of all the seven worlds. The Wizard is a charming, riveting, emotionally charged tale of wonders, written with all the beauty one would expect from a writer whom Damon Knight called ""a national treasure.""","587 pages, Mass Market Paperback",Fantasy,"3,095 follower",170 reviews,494,71 (2%),223 (6%),778 (22%),"1,291 (38%)","1,020 (30%)"
A Flight of Arrows,Lori Benton,736,ratings198,"April 19, 2016","October 1776--August 1777It is said that what a man sows he will reap--and for such a harvest there is no set season. No one connected to Reginald Aubrey is untouched by the crime he committed twenty years ago. Not William, the Oneida child Reginald stole and raised as his own. Identity shattered, enlisted in the British army, William trains with Loyalist refugees eager to annihilate the rebels who forced them into exile. Coming to terms with who and what he is proves impossible, but if he breaks his Loyalist oath, he'll be no better than the man who constructed his life of lies.Not Anna, Reginald's adopted daughter, nor Two Hawks, William's twin, both who long for Reginald to accept their love despite the challenges they will face, building a marriage that bridges two cultures. Not Good Voice and Stone Thrower, freed of bitterness by a courageous act of forgiveness, but still yearning for their firstborn son and fearful for the future of their Oneida people.As the British prepare to attack frontier New York and Patriot regiments rally to defend it, two families separated by culture, united by love, will do all in their power to reclaim the son marching toward them in the ranks of their enemies.","400 pages, Paperback",Historical Fiction,944 follower,198 reviews,14,8 (1%),18 (2%),60 (8%),231 (31%),419 (56%)
Stag's Leap: Poems,Sharon Olds,"4,181",ratings554,"September 4, 2012","PULITZER PRIZE WINNER • From one of today's best poets—a stunningly poignant sequence of poems that tells the story of a divorce, embracing strands of love, sex, sorrow, memory, and new freedom.In this wise and intimate telling—which carries us through the seasons when her marriage was ending—Sharon Olds opens her heart to the reader, sharing the feeling of invisibility that comes when we are no longer standing in love’s sight; the surprising physical bond that still exists between a couple during parting; the loss of everything from her husband’s smile to the set of his hip. Olds is naked before us, curious and brave and even generous toward the man who was her mate for thirty years and who now loves another woman. As she writes in the remarkable “Stag’s Leap,” “When anyone escapes, my heart / leaps up. Even when it’s I who am escaped from, / I am half on the side of the leaver.” Olds’s propulsive poetic line and the magic of her imagery are as lively as ever, and there is a new range to the music—sometimes headlong, sometimes contemplative and deep. Her unsparing approach to both pain and love makes this one of the finest, most powerful books of poetry Olds has yet given us.","112 pages, Paperback",Poetry,699 follower,554 reviews,73,61 (1%),186 (4%),685 (16%),"1,399 (33%)","1,850 (44%)"
Terry Funk: More Than Just Hardcore,Terry Funk,647,ratings46,"January 1, 2005","He's been a fixture in professional wrestling for five decades. He's plied his trade around the world, building a legion of fans spanning multiple generations. He's held the NWA Heavyweight title, and helped introduce a hardcore wrestling style that you see in the WWE and Japan today. He's made his mark in Hollywood, and acting in film and television. He's Terry Funk, and he's more than just hardcore.Terry More Than Just Hardcore is the life story of one of professional wrestling's most enduring and endearing figures. Terry talks about growing up in a wrestling family, including running a wrestling promotion with his father, Dory Funk Sr., and teaming with his brother and former fellow NWA Heavyweight champion, Dory Jr. Terry shares humorous road stories and anecdotes from his memorable feuds with Dusty Rhodes, Ric Flair, Mick Foley, Jerry Lawler, and many more. He shares his views on the wrestling business today, and why his retirements do not stick.","244 pages, Paperback",Biography,4 follower,46 reviews,9,3 (<1%),34 (5%),152 (23%),279 (43%),179 (27%)
Thunderhead,Neal Shusterman,"173,272","ratings23,552","January 9, 2018","Rowan has gone rogue, and has taken it upon himself to put the Scythedom through a trial by fire. Literally. In the year since Winter Conclave, he has gone off-grid, and has been striking out against corrupt scythes—not only in MidMerica, but across the entire continent. He is a dark folk hero now—“Scythe Lucifer”—a vigilante taking down corrupt scythes in flames.Citra, now a junior scythe under Scythe Curie, sees the corruption and wants to help change it from the inside out, but is thwarted at every turn, and threatened by the “new order” scythes. Realizing she cannot do this alone—or even with the help of Scythe Curie and Faraday, she does the unthinkable, and risks being “deadish” so she can communicate with the Thunderhead—the only being on earth wise enough to solve the dire problems of a perfect world. But will it help solve those problems, or simply watch as perfection goes into decline?","504 pages, Hardcover",Young Adult,26.4k follower,"23,552 reviews",86,568 (<1%),"2,338 (1%)","16,078 (9%)","62,076 (35%)","92,212 (53%)"
