Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Existence Of Amy,Lana Grace Riva,"1,617",ratings644,"August 2, 2019","Amy has a normal life. That is, if you were to go by a definition of 'no immediate obvious indicators of peculiarity', and you didn't know her very well. She has good friends, a good job, a nice enough home. This normality, however, is precariously plastered on top of a different life. A life that is Amy's real life. The only one her brain will let her lead.","283 pages, Paperback",Mental Health,83 follower,644 reviews,2,36 (2%),78 (4%),351 (21%),774 (47%),378 (23%)
"Stand Up, Yumi Chung!",Jessica  Kim,"3,543",ratings656,"March 17, 2020","One lie snowballs into a full-blown double life in this irresistible story about an aspiring stand-up comedian.On the outside, Yumi Chung suffers from #shygirlproblems, a perm-gone-wrong, and kids calling her ""Yu-MEAT"" because she smells like her family's Korean barbecue restaurant. On the inside, Yumi is ready for her Netflix stand-up special. Her notebook is filled with mortifying memories that she's reworked into comedy gold. All she needs is a stage and courage.Instead of spending the summer studying her favorite YouTube comedians, Yumi is enrolled in test-prep tutoring to qualify for a private school scholarship, which will help in a time of hardship at the restaurant. One day after class, Yumi stumbles on an opportunity that will change her life: a comedy camp for kids taught by one of her favorite YouTube stars. The only problem is that the instructor and all the students think she's a girl named Kay Nakamura--and Yumi doesn't correct them.As this case of mistaken identity unravels, Yumi must decide to stand up and reveal the truth or risk losing her dreams and disappointing everyone she cares about.","320 pages, Hardcover",Middle Grade,60 follower,656 reviews,6,18 (<1%),61 (1%),585 (16%),"1,768 (49%)","1,111 (31%)"
All You Can Ever Know,Nicole Chung,"24,328","ratings3,013","October 2, 2018","What does it mean to lose your roots—within your culture, within your family—and what happens when you find them?Nicole Chung was born severely premature, placed for adoption by her Korean parents, and raised by a white family in a sheltered Oregon town. From early childhood, she heard the story of her adoption as a comforting, prepackaged myth. She believed that her biological parents had made the ultimate sacrifice in the hopes of giving her a better life; that forever feeling slightly out of place was simply her fate as a transracial adoptee. But as she grew up—facing prejudice her adoptive family couldn’t see, finding her identity as an Asian American and a writer, becoming ever more curious about where she came from—she wondered if the story she’d been told was the whole truth.With warmth, candor, and startling insight, Chung tells of her search for the people who gave her up, which coincided with the birth of her own child. All You Can Ever Know is a profound, moving chronicle of surprising connections and the repercussions of unearthing painful family secrets—vital reading for anyone who has ever struggled to figure out where they belong.Finalist, National Book Critics Circle Award for Autobiography / Longlisted for the PEN Open Book Award / Named a Best Book of the Year by The Washington Post, NPR, The Boston Globe, TIME, Newsday, Library Journal, BuzzFeed, Real Simple, Paste Magazine, Chicago Public Library, Seattle Public Library, Goodreads, Shelf Awareness, Electric Literature, and more","240 pages, Hardcover",Memoir,926 follower,"3,013 reviews",9,213 (<1%),"1,159 (4%)","6,447 (26%)","10,626 (43%)","5,883 (24%)"
The Divine Circle of Ladies Courting Trouble,Dolores Stewart Riccio,227,ratings14,"February 28, 2002","October in New England is a grand time—great for carving pumpkins, throwing Halloween parties, baking and eating brownies, and… dropping dead? When a helmlock-laced brownie at the church hospitality hour spells the end for an elderly townswoman, Cass Shipton and her circle of fabulous friends get to work using their very special brand of detective skills to ferret out the culprit. After all, their unorthodox recipe of magic, clairvoyance, and good old-fashioned common sense hasn't let them down yet…","308 pages, Trade Paperback",Mystery,66 follower,14 reviews,27,0 (0%),7 (3%),30 (13%),75 (33%),115 (50%)
The Minister's Daughter,Julie Hearn,"2,452",ratings268,"February 3, 2005","“Powers of the air, be here now. So mote it be.”Conceived on May Morning, Nell is claimed by the piskies and faeries as a merrybegot, one of their own. She is a wild child: herb gatherer and healer, spell-weaver and midwife . . . and, some say, a witch.Grace is everything Nell is not. She is the Puritan minister’s daughter: beautiful and refined, innocent and sweet-natured . . . to those who think they know her. But she is hiding a secret—a secret that will bring everlasting shame to her family should it ever come to light.A merrybegot and a minister’s daughter—two girls who could not have less in common. Yet their fates collide when Grace and her younger sister, Patience, are suddenly spitting pins, struck with fits, and speaking in fevered tongues. The minister is convinced his daughters are the victims of witchcraft. And all signs point to Nell as the source of the trouble. . . .Set during the tumultuous era of the English Civil War, The Minister’s Daughter captures the superstition, passion, madness, and magic of a vanished age.","272 pages, Paperback",Historical Fiction,88 follower,268 reviews,16,82 (3%),266 (10%),792 (32%),830 (33%),482 (19%)
Kiss of Snow,Nalini Singh,"31,717","ratings2,311","May 31, 2011","NYT bestselling author Nalini Singh’s exhilarating world of shapeshifters and psychics is “paranormal romance at its best” (Publishers Weekly). Now comes the story of an alpha wolf named Hawke used to getting exactly what he wants—and of the only woman who dares tangle with him.
Since the moment of her defection from the PsyNet and into the SnowDancer wolf pack, Sienna Lauren has had one weakness. Hawke. Alpha and dangerous, he compels her to madness.Hawke is used to walking alone, having lost the woman who would’ve been his mate long ago. But Sienna fascinates the primal heart of him, even as he tells himself she is far too young to handle the wild fury of the wolf.Then Sienna changes the rules and suddenly, there is no more distance, only the most intimate of battles between two people who were never meant to meet. Yet as they strip away each other’s secrets in a storm of raw emotion, they must also ready themselves for a far more vicious fight . . .A deadly enemy is out to destroy SnowDancer, striking at everything they hold dear, but it is Sienna’s darkest secret that may yet savage the pack that is her home . . . and the alpha who is its heartbeat . . .","432 pages, Paperback",Paranormal Romance,25.5k follower,"2,311 reviews",254,222 (<1%),577 (1%),"3,050 (9%)","8,901 (28%)","18,967 (59%)"
An Object of Beauty,Steve Martin,"101,319","ratings3,230","November 23, 2010","Lacey Yeager is young, captivating, and ambitious enough to take the NYC art world by storm. Groomed at Sotheby's and hungry to keep climbing the social and career ladders put before her, Lacey charms men and women, old and young, rich and even richer with her magnetic charisma and liveliness. Her ascension to the highest tiers of the city parallel the soaring heights--and, at times, the dark lows--of the art world and the country from the late 1990s through today.","292 pages, Hardcover",Fiction,"2,915 follower","3,230 reviews",213,"4,890 (4%)","8,975 (8%)","25,035 (24%)","27,072 (26%)","35,347 (34%)"
The Hunger Pains: A Parody,The Harvard Lampoon,"10,173",ratings819,"February 1, 2012","The hilarious instant New York Times bestseller, The Hunger Pains is a loving parody of the dystopian YA novel and film, The Hunger Games .Winning means wealth, fame, and a life of therapy losing means death, but also fame! This is The Hunger Pains .When Kantkiss Neverclean replaces her sister as a contestant on the Hunger Games —the second-highest-rated reality TV show in Peaceland, behind Extreme Home Makeover —she has no idea what to expect. Having lived her entire life in the telemarketing district’s worst neighborhood, the Crack, Kantkiss feels unprepared to fight to the death while simultaneously winking and looking adorable for the cameras. But when her survival rests on choosing between the dreamy hunk from home, Carol Handsomestein, or the doughy klutz, Pita Malarkey, Kantkiss discovers that the toughest conflicts may not be found on the battlefield but in her own heart . . . which is unfortunately on a battlefield.","157 pages, Paperback",Humor,179 follower,819 reviews,22,825 (8%),929 (9%),"1,700 (16%)","1,918 (18%)","4,801 (47%)"
Scored,Lauren McLaughlin,"2,267",ratings280,"October 25, 2011","Set in the future when teenagers are monitored via camera and their recorded actions and confessions plugged into a computer program that determines their ability to succeed. All kids given a ""score"" that determines their future potential. This score has the ability to get kids into colleges, grant scholarships, or destroy all hope for the above. Scored's reluctant heroine is Imani, a girl whose high score is brought down when her best friend's score plummets. Where do you draw the line between doing what feels morally right and what can mean your future? Friendship, romance, loyalty, family, human connection and human value: all are questioned in this fresh and compelling dystopian novel set in the scarily foreseeable future.","242 pages, Kindle Edition",Dystopia,90 follower,280 reviews,22,151 (6%),307 (13%),788 (34%),645 (28%),376 (16%)
Running Hot,Jayne Ann Krentz,"10,500",ratings441,"December 30, 2008","Ex-cop Luther Malone, lifelong member of the secretive paranormal organization known as the Arcane Society, is waiting to meet Grace Renquist. Hired as an aura-reading consultant in the quest for a murder suspect, she’s got zero field experience. She’s from tiny Eclipse Bay, Oregon. She’s a librarian, for heaven’s sake.As for Grace, she’s not expecting much either from Malone, who walks with a cane and isn’t so good with a gun. Nice résumé for a bodyguard . . .But even before they reach their hotel in Maui—where they’ll be posing as honeymooners—Grace and Luther feel the electric charge between them. Problem is, they need to remain vigilant day and night, because it soon becomes clear there’s more going on here. Rogue sensitives—operatives for the underground group Nightshade—are pouring into the luxury resort like there’s a convention. Grace recognizes those dark spikes in their auras. She saw the same pattern in someone else in another life—a life she hasn’t revealed to Luther or anyone else. And she understands how dangerous these people can be . . . especially with those para-hunters at their sides.While the pair’s employers at Jones & Jones scramble to get them backup, Luther and Grace have to think on their feet. The criminals in their midst aren’t just high-level sensitives: They’ve enhanced their talents with a potent—and unpredictable—drug. And as Grace knows all too well, if you don’t control your powers, your powers will control you. . . .","337 pages, Hardcover",Romance,"6,753 follower",441 reviews,414,74 (<1%),305 (2%),"2,068 (19%)","3,953 (37%)","4,100 (39%)"
Terminal World,Alastair Reynolds,"8,057",ratings643,"March 15, 2010","Spearpoint, the last human city, is an atmosphere-piercing spire of vast size. Clinging to its skin are the zones, a series of semi-autonomous city-states, each of which enjoys a different—and rigidly enforced—level of technology. Horsetown is pre-industrial; in Neon Heights they have television and electric trains . . .Following an infiltration mission that went tragically wrong, Quillon has been living incognito, working as a pathologist in the district morgue. But when a near-dead angel drops onto his dissecting table, Quillon's world is wrenched apart one more time, for the angel is a winged posthuman from Spearpoint's Celestial Levels—and with the dying body comes bad news.If Quillon is to save his life, he must leave his home and journey into the cold and hostile lands beyond Spearpoint's base, starting an exile that will take him further than he could ever imagine. But there is far more at stake than just Quillon's own survival, for the limiting technologies of the zones are determined not by governments or police, but by the very nature of reality—and reality itself is showing worrying signs of instability . . .Terminal World is a snarling, drooling, crazy-eyed mongrel of a book: equal parts steampunk, western, planetary romance, and far-future SF.","490 pages, Paperback",Science Fiction,"8,281 follower",643 reviews,273,134 (1%),604 (7%),"2,233 (27%)","3,131 (38%)","1,955 (24%)"
