Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Evangelii Gaudium: The Joy of the Gospel,Pope Francis,"2,378",ratings234,"January 1, 2013","In his first apostolic exhortation, Pope Francis delves more deeply into the new evangelization, building on the foundation laid by Benedict XVI and John Paul II. The document discusses evangelization in the context of both the pulpit and the world. Referencing Paul VI, John Paul II, Benedict XVI, the Second Vatican Council, and many Church documents, Pope Francis calls the Church to a greater evangelization empowered by a deeper relationship with Jesus Christ","224 pages, Paperback",Religion,814 follower,234 reviews,"1,305",22 (<1%),41 (1%),244 (10%),643 (27%),"1,428 (60%)"
The Road to Grace,Richard Paul Evans,"12,180","ratings1,283","January 1, 2012","Join one of America€™s beloved storytellers on a walk like no one man€™s unrelenting search for hope. Reeling from the sudden loss of his wife, his home, and his business, Alan Christoffersen, a once-successful advertising executive, has left everything he knew behind and set off on an extraordinary cross-country journey. Carrying only a backpack, he is walking from Seattle to Key West, the farthest destination on his map. Now almost halfway through his trek, Alan sets out to walk the nearly 1,000 miles between South Dakota and St. Louis, but it€™s the people he meets along the way who give the journey its true a mysterious woman who follows Alan€™s walk for close to a hundred miles, the ghost hunter searching graveyards for his wife, and the elderly Polish man who gives Alan a ride and shares a story that Alan will never forget. Full of hard-won wisdom and truth, The Road to Grace is a compelling and inspiring novel about hope, healing,","234 pages, Hardcover",Fiction,"5,703 follower","1,283 reviews",178,41 (<1%),246 (2%),"1,776 (14%)","4,595 (37%)","5,522 (45%)"
The Fall of the Roman Empire: A New History of Rome and the Barbarians,Peter Heather,"4,043",ratings262,"December 1, 2005","A leading authority on the late Roman Empire and on the barbarians, Heather relates the extraordinary story of how Europe's barbarians, transformed by centuries of contact with Rome on every possible level, eventually pulled the empire apart. He shows first how the Huns overtuned the existing strategic balance of power on Rome's European frontiers to force the Goths and others to seek refuge inside the empire. This prompted two generations of struggle, during which new barbarian coalitions, formed in response to Roman hostility, brought the Roman west to its knees. The Goths first destroyed a Roman army at the battle of Hadrianople in 378 and went on to sack Rome in 410. The Vandals spread devastation in Gaul and Spain befor conquering North Africa, the breadbasket of the western empire, in 439. We then meet Attila the Hun, whose reign of terror swept from Constantinople to Paris, but whose death in 453 ironically precipitated a final desperate phase of Roman collapse, culminating in the Vandals' defeat of the massive Byzantine Armada, the west's last change for survival.Peter Heather convincingly argues that the Roman Empire was not on the brink of social or moral collapse. What brought it to an end were the barbarians.","572 pages, Paperback",History,182 follower,262 reviews,27,33 (<1%),117 (2%),690 (17%),"1,582 (39%)","1,621 (40%)"
Outcast,Michelle Paver,"11,150",ratings325,"January 1, 2007","A thrilling story of friendship, survival, and the need to belong.For two moons Torak has hidden a terrible secret—and now it is revealed. He bears the mark of the Soul-Eater, and must pay the price. Cast out from the clans, he is alone and on the run: cut off from his best friend, Renn, and his beloved pack-brother, Wolf.He flees to the haunted reed-beds of Lake Axehead, where he is hunted by the Otter Clan, taunted by the Hidden People, and, as soul-sickness claims him, he falls prey to an even greater menace. Tormented by secrets and broken trust, he uncovers a deception that will turn his world upside down.","224 pages, Hardcover",Fantasy,"2,104 follower",325 reviews,55,23 (<1%),167 (1%),"1,452 (13%)","3,834 (34%)","5,674 (50%)"
Aleph,Paulo Coelho,"37,591","ratings3,136","January 1, 2010","Transforme sua vida. Reescreva seu destino. Num tom franco e extremamente pessoal, Paulo Coelho relata sua incrível jornada de autodescoberta. Como o pastor Santiago de seu grande sucesso O alquimista, o escritor vive uma grave crise de fé. À procura de um caminho de renovação e crescimento espiritual, ele resolve começar tudo de novo: viajar, experimentar, se reconectar às pessoas e ao mundo. Ao embarcar para a África, depois para a Europa e, por fim, cruzar a Ásia pela ferrovia transiberiana, Paulo busca revitalizar sua energia e sua paixão. Mas nem pode imaginar que surpresa essa peregrinação lhe reserva. Ele conhece Hilal, uma jovem e talentosa violinista, e descobre que ela foi sua grande paixão numa vida passada, mas que ele a traiu de maneira tão covarde que, mesmo 500 anos depois, isso o impede de ser feliz. Juntos, os dois se lançam numa viagem pelo tempo e o espaço, abrindo-se para o amor, o perdão e a coragem de enfrentar os desafios da vida.","256 pages, Paperback",Fiction,133k follower,"3,136 reviews",302,"2,638 (7%)","5,449 (14%)","11,865 (31%)","10,134 (26%)","7,505 (19%)"
A Little Love Story,Roland Merullo,"1,048",ratings195,"January 1, 2005","In A Little Love Story, Roland Merullo—winner of the Massachusetts Book Award and the Maria Thomas Fiction Award—has created a sometimes poignant, sometimes hilarious tale of attraction and loyalty, jealousy and grief. It is a classic love story—with some modern twists.Janet Rossi is very smart and unusually attractive, an aide to the governor of Massachusetts, but she suffers from an illness that makes her, as she puts it, “not exactly a good long-term investment.” Jake Entwhistle is a few years older, a carpenter and portrait painter, smart and good-looking too, but with a shadow over his romantic history. After meeting by accident—literally—when Janet backs into Jake’s antique truck, they begin a love affair marked by courage, humor, a deep and erotic intimacy . . . and modern complications.Working with the basic architecture of the love story genre, Merullo—a former carpenter known for his novels about family life—breaks new ground with a fresh look at modern romance, taking liberties with the classic design, adding original lines of friendship, spirituality, and laughter, and, of course, probing the mystery of love.","288 pages, Paperback",Fiction,606 follower,195 reviews,50,16 (1%),69 (6%),280 (26%),396 (37%),287 (27%)
Marvels: Eye of the Camera,Kurt Busiek,465,ratings66,"September 1, 2010","Follows Marvel superhero action from the perspective of Phil Sheldon, a newspaper photographer who witnessed some of the more spectacular battles and events, from the Avengers and the X-Men to Secret Wars and Werewolf By Night.","144 pages, Hardcover",Comics,586 follower,66 reviews,"1,740",6 (1%),46 (9%),143 (30%),181 (38%),89 (19%)
The Christmas Shoes,Donna VanLiere,"36,331","ratings1,402","January 1, 2001","Sometimes, the things that can change your life will cross your path in one instant-and then, in a fleeting moment, they're gone. But if you open your eyes, and watch carefully, you will believe....Robert is a successful attorney who has everything in life-and nothing at all. Focused on professional achievement and material rewards, Robert is on the brink of losing his marriage. He has lost sight of his wife, Kate, their two daughters, and ultimately himself. Eight year old Nathan has a beloved mother, Maggie, whom he is losing to cancer. But Nathan and his family are building a simple yet full life, and struggling to hold onto every moment they have together. A chance meeting on Christmas Eve brings Robert and Nathan together-he is shopping for a family he hardly knows and Nathan is shopping for a mother he is soon to lose. In this one encounter, their lives are forever altered as Robert learns an important lesson: sometimes the smallest things can make all the difference. The Christmas Shoes is a universal story of the deeper meaning of serendipity, a tale of our shared humanity, and of how a power greater than ourselves can shape, and even save, our lives.","132 pages, Hardcover",Christmas,"1,220 follower","1,402 reviews",67,611 (1%),"1,180 (3%)","5,658 (15%)","10,551 (29%)","18,331 (50%)"
Fighting Redemption,Kate  McCarthy,"11,394","ratings1,479","November 20, 2013","Ryan Kendall is broken. He understands pain. He knows the hand of violence and the ache of loss. He knows what it means to fail those who need you. Being broken doesn’t stop him wanting the one thing he can’t have; Finlay Tanner. Her smile is sweet and her future bright. She’s the girl he grew up with, the girl he loves, the girl he protects from the world, and from himself.At nineteen, Ryan leaves to join the Australian Army. After years of training he becomes an elite SAS soldier and deploys to the Afghanistan war. His patrol undertakes the most dangerous missions a soldier can face. But no matter how far he runs, or how hard he fights, his need for Finlay won’t let go.Returning home after six years, one look is all it takes to know he can’t live without her. But sometimes love isn’t enough to heal what hurts. Sometimes people like him can’t be fixed, and sometimes people like Finlay deserve more than what’s left.This is a story about war and the cost of sacrifice. Where bonds are formed, and friendships found. Where those who are strong, fall hard. Where love is let go, heartache is born, and heroes are made. Where one man learns that the hardest fight of all, is the fight to save himself.","346 pages, ebook",Romance,"2,325 follower","1,479 reviews",13,224 (1%),523 (4%),"1,685 (14%)","3,345 (29%)","5,617 (49%)"
In One Person,John Irving,"26,734","ratings3,457","May 8, 2012","A New York Times bestselling novel of desire, secrecy, and sexual identity, In One Person is a story of unfulfilled love—tormented, funny, and affecting—and an impassioned embrace of our sexual differences. Billy, the bisexual narrator and main character of In One Person, tells the tragicomic story (lasting more than half a century) of his life as a ""sexual suspect,"" a phrase first used by John Irving in 1978 in his landmark novel of ""terminal cases,"" The World According to Garp.In One Person is a poignant tribute to Billy’s friends and lovers—a theatrical cast of characters who defy category and convention. Not least, In One Person is an intimate and unforgettable portrait of the solitariness of a bisexual man who is dedicated to making himself ""worthwhile.","425 pages, Hardcover",Fiction,14.8k follower,"3,457 reviews",133,822 (3%),"2,158 (8%)","7,324 (27%)","10,436 (39%)","5,994 (22%)"
Hollywood Hulk Hogan,Hulk Hogan,"1,375",ratings76,"January 1, 2001","The complete story of the most successful wrestler of them all; In the late 1970s Terry Bollea was part of a rock band playing smoky, low-key bars. Few would imagine that twenty years later the man who became known as Hulk Hogan would stand as arguably the most successful wrestler of all time, a man whose name is synonymous with the WWE. And along the way he's found time to make his mark as a movie star as well... Since he first fought as an amateur way back in 1978, Hulk Hogan has won seven World Titles, and in those early years of the 1980s he did more than any other single wrestler to bring the WWE to the massive international audience it enjoys today. In his time he has been both hero and villain, and in the 1990s he took the decision to turn his talents to Hollywood. For the next five years he devoted himself to roles both in film and on TV and subsequently became the star of his own animated series. In 1994 he returned to the ring, becoming WCW World Heavyweight Champion, before retiring for a second time at the end of 1999. Now set once more to make a sensational return to the WWE arena, Hulk Hogan tells his inspirational story, from his earliest years in the ring through th","343 pages, Hardcover",Biography,13 follower,76 reviews,10,105 (7%),263 (19%),464 (33%),307 (22%),236 (17%)
"The Walking Dead, Book Eleven",Robert Kirkman,"2,532",ratings150,"February 25, 2015","After Alexandria is destroyed by Negan, the remaining communities unite for one last stand against the Saviors. The aftermath to their war leads to the biggest status quo change in the history of this acclaimed series. Collects THE WALKING DEAD #121-132.","296 pages, Hardcover",Graphic Novels,"6,432 follower",150 reviews,"2,741",5 (<1%),21 (<1%),229 (9%),926 (36%),"1,351 (53%)"
The Brief History of the Dead,Kevin Brockmeier,"12,208","ratings1,989","September 8, 2003","From Kevin Brockmeier, one of this generation's most inventive young writers, comes a striking new novel about death, life, and the mysterious place in between. The City is inhabited by those who have departed Earth but are still remembered by the living. They will reside in this afterlife until they are completely forgotten. But the City is shrinking, and the residents clearing out. Some of the holdouts, like Luka Sims, who produces the City’s only newspaper, are wondering what exactly is going on. Others, like Coleman Kinzler, believe it is the beginning of the end. Meanwhile, Laura Byrd is trapped in an Antarctic research station, her supplies are running low, her radio finds only static, and the power is failing. With little choice, Laura sets out across the ice to look for help, but time is running out. Kevin Brockmeier alternates these two storylines to create a lyrical and haunting story about love, loss and the power of memory.","252 pages, Paperback",Fiction,475 follower,"1,989 reviews",45,283 (2%),"1,179 (9%)","3,516 (28%)","4,545 (37%)","2,685 (21%)"
Doctor Who: Davros,Lance Parkin,441,ratings40,"September 1, 2003","This is a full-cast original audio play produced by Big Finish Productions.AI stock has shot up by over fifteen percent on news that galaxy-famous scientist Davros, controversial creator of the Daleks, has been hired to work on unspecified technological projects.'Davros has been given the chance to redeem himself.Humanity stands on the verge of a new era, but it needs the help of the galaxy's greatest ever scientist. But Davros is dead... isn't he?From the bunkers and shelters of ancient Skaro to the gleaming Domes of the Future Earth Empire, Davros has always been a man of destiny. Now he's working for mankind's benefit. But how much do we really know about Davros?Has Davros really turned over a new leaf? The Doctor certainly doesn't think so. But is the Doctor always right?Chronological Placement: This story takes place between the television adventures, The Two Doctors and Timelash.","3 pages, Audio CD",Doctor Who,88 follower,40 reviews,77,2 (<1%),16 (3%),74 (16%),178 (40%),171 (38%)
