Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Undead and Unappreciated,MaryJanice Davidson,"22,934",ratings723,"First published July 5, 2005","At least Betsy Taylor's priorities are clear. While most women would love to live as royalty, Betsy has found that being vampire queen has more problems than perks, except for always being awake for Midnight Madness sales. And the employees at her nightclub Scratch have been giving her nothing but grief since she killed their former boss. Some people...But Betsy's ""life"" takes an interesting turn at a shower for her wicked stepmother, who lets it slip that Betsy has a long-lost half sister. Now twenty years old, this woman just so happens to be the devil's daughter - and destined to rule the world...","271 pages, Hardcover",Vampires,"5,249 followers",723 reviews,"135 books5,249 followers",206 (<1%),"1,045 (4%)","6,535 (28%)","8,611 (37%)","6,537 (28%)"
The Murmur of Bees,Sofía Segovia,"63,998","ratings8,602","First published March 1, 2015","From a beguiling voice in Mexican fiction comes an astonishing novel—her first to be translated into English—about a mysterious child with the power to change a family’s history in a country on the verge of revolution.From the day that old Nana Reja found a baby abandoned under a bridge, the life of a small Mexican town forever changed. Disfigured and covered in a blanket of bees, little Simonopio is for some locals the stuff of superstition, a child kissed by the devil. But he is welcomed by landowners Francisco and Beatriz Morales, who adopt him and care for him as if he were their own. As he grows up, Simonopio becomes a cause for wonder to the Morales family, because when the uncannily gifted child closes his eyes, he can see what no one else can—visions of all that’s yet to come, both beautiful and dangerous. Followed by his protective swarm of bees and living to deliver his adoptive family from threats—both human and those of nature—Simonopio’s purpose in Linares will, in time, be divined.Set against the backdrop of the Mexican Revolution and the devastating influenza of 1918, The Murmur of Bees captures both the fate of a country in flux and the destiny of one family that has put their love, faith, and future in the unbelievable.","471 pages, Kindle Edition",Historical Fiction,"2,294 followers","8,602 reviews","5 books2,294 followers",831 (1%),"2,315 (3%)","8,831 (13%)","20,853 (32%)","31,168 (48%)"
The Magician King,Lev Grossman,"98,656","ratings7,115","First published August 9, 2011","Return to Fillory in the riveting sequel to The New York Times bestseller and literary phenomenon of 2009--The Magicians.The Magicians was praised as a triumph by readers and critics of both mainstream and fantasy literature. Now Grossman takes us back to Fillory, where the Brakebills graduates have fled the sorrows of the mundane world, only to face terrifying new challenges.Quentin and his friends are now the kings and queens of Fillory, but the days and nights of royal luxury are starting to pall. After a morning hunt takes a sinister turn, Quentin and his old friend Julia charter a magical sailing ship and set out on an errand to the wild outer reaches of their kingdom. Their pleasure cruise becomes an adventure when the two are unceremoniously dumped back into the last place Quentin ever wants to see: his parent's house in Chesterton, Massachusetts. And only the black, twisted magic that Julia learned on the streets can save them.The Magician King is a grand voyage into the dark, glittering heart of magic, an epic quest for the Harry Potter generation. It also introduces a powerful new voice, that of Julia, whose angry genius is thrilling. Once again Grossman proves that he is the cutting edge of literary fantasy.","548 pages, Paperback",Fantasy,"9,049 followers","7,115 reviews","49 books9,049 followers","1,448 (1%)","4,700 (4%)","21,969 (22%)","42,440 (43%)","28,099 (28%)"
Medicus,Ruth Downie,"8,916","ratings1,024","First published January 1, 2006","Gaius Petrius Ruso is a divorced and down-on his luck army doctor who has made the rash decision to seek his fortune in an inclement outpost of the Roman Empire, namely Britannia. His arrival in Deva (more commonly known as Chester, England) does little to improve his mood, and after a straight thirty six hour shift at the army hospital, he succumbs to a moment of weakness and rescues an injured slave girl, Tilla, from the hands of her abusive owner. Now he has a new problem: a slave who won't talk and can't cook, and drags trouble in her wake. Before he knows it, Ruso is caught in the middle of an investigation into the deaths of prostitutes working out of the local bar. A few years earlier, after he rescued Emperor Trajan from an earthquake in Antioch, Ruso seemed headed for glory: now he's living among heathens in a vermin-infested bachelor pad and must summon all his forensic knowledge to find a killer who may be after him next.  Who are the true barbarians, the conquered or the conquerors? It's up to Ruso—certainly the most likeable sleuth to come out of the Roman Empire—to discover the truth. With a gift for comic timing and historic detail, Ruth Downie has conjured an ancient world as raucous and real as our own.
 
Published in the UK as Medicus (Ruso) and the Disappearing Dancing Girls.","400 pages, Hardcover",Historical Fiction,732 followers,"1,024 reviews",23 books732 followers,165 (1%),570 (6%),"2,550 (28%)","3,609 (40%)","2,022 (22%)"
Doomed Queen Anne,Carolyn Meyer,"4,239",ratings250,"First published October 1, 2002","Though born without great beauty, wealth, or title, Anne Boleyn blossomed into a captivating woman. She used her wiles to win the heart of England's most powerful man, King Henry VIII, and persuade him to defy everyone--including his own wife—to make her his new queen. But Anne's ambition was her fatal flaw. This is the true story of the girl everyone loved to hate.Carolyn Meyer's engrossing third novel in the award-winning Young Royals series tells Anne's fascinating story in her own voice—from her life as an awkward girl to the dramatic moments before her death.","240 pages, Paperback",Historical Fiction,"1,047 followers",250 reviews,"105 books1,047 followers",34 (<1%),221 (5%),"1,222 (28%)","1,479 (34%)","1,283 (30%)"
Pretty Little Liars,Sara Shepard,"203,036","ratings10,708","First published October 3, 2006","EVERYONE HAS SOMETHING TO HIDE - ESPECIALLY HIGH SCHOOL JUNIORS SPENCER, ARIA, EMILY, AND HANNASpencer covets her sister's boyfriend. Aria's fantasizing about her English teacher. Emily's crushing on the new girl at school. Hanna uses some ugly tricks to stay beautiful. But they've all kept an even bigger secret since their friend Alison vanished.How do I know? Because I know everything about the bad girls they were, the naughty girls they are, and the dirty secrets they've kept. And guess what? I'm telling.","286 pages, Hardcover",Young Adult,14.2k followers,"10,708 reviews",134 books14.2k followers,"6,981 (3%)","15,947 (7%)","49,088 (24%)","59,965 (29%)","71,055 (34%)"
Mommy's Choice,Scott  Curtis,132,ratings25,"First published December 25, 2007","The bestselling author of One Crazy Summer, Wildwood Shadows, and Saving Brooksie now brings you this updated version of his 2008 Christian Choice Award winning novel “Mommy’s Choice” – a tale of woman who seems to be losing her sanity in the midst of losing her son.  According to Stephanie, her last name is Tanner. According to everyone else, it’s not. According to Stephanie, her 22 year old son just simply vanished. According to everyone else, he did a little more than “vanish.”  Has Stephanie lost touch with reality?  Why can’t she figure out what happened between her and Jonathan?  Perhaps returning to her old job (a job she apparently never had) and talking to her old friend Dave (who apparently never met her) could help uncover the clues necessary to answer her nagging question – What happened to her son & best friend Jonathan?  It will keep you guessing up until the final page!  This updated version of the original novel simply brings the story to more recent times, making it easier to relate to. For the most part, all the years in the timeline have changed, with minor changes throughout to keep the story properly connected.  Scott McElhaney is the winner of the 2008 Christian Choice Book Award for his debut suspense novel ""Mommy's Choice."" With over 250,000 books downloaded worldwide, he is making nearly all of his novels available to Kindle readers at the very accessible price of only 99 cents. Scott is a veteran of the US Navy, a father of two teenage boys, and he has been happily married for more than 20 years.  EDITORIAL REVIEWS:   ""McElhaney's story telling is deft, well-paced, and with an ear for conversation"" ~ Beacon Journal Book Review  ""The author does a good job of sucking you into the moment and feeling as if you are the main character. The technology and scenarios are realistic enough for this sci fi fan and, if you like a good storyteller Mr. McElhaney knows how to do it."" ~Top 50 Amazon Reviewer and Vine Voice Michael Gallagher","132 pages, Kindle Edition",Mystery,1 follower,25 reviews,1 book1 follower,6 (4%),7 (5%),19 (14%),19 (14%),81 (61%)
Angler: The Cheney Vice Presidency,Barton Gellman,"1,534",ratings185,"First published September 1, 2008","Pulitzer Prize-winning journalist Barton Gellman’s newsbreaking investigative journalism documents how Vice President Dick Cheney redefined the role of the American vice presidency, assuming unprecedented responsibilities and making it a post of historic power.Dick Cheney changed history, defining his times and shaping a White House as no vice president has before— yet concealing most of his work from public view. Pulitzer Prize-winning Washington Post reporter Barton Gellman parts the curtains of secrecy to show how Cheney operated, why, and what he wrought.Angler, Gellman’s embargoed and highly explosive book, is a work of careful, concrete, and original reporting backed by hundreds of interviews with close Cheney allies as well as rivals, many speaking candidly on the record for the first time. On the signature issues of war and peace, Angler takes readers behind the scenes as Cheney maneuvers for dominance on what he calls the iron issues from Iraq, Iran, and North Korea to executive supremacy, interrogation of Al Qaeda suspects, and domestic espionage. Gellman explores the behind-the- scenes story of Cheney’s tremendous influence on foreign policy, exposing how he misled the four ranking members of Congress with faulty intelligence on Iraqi weapons of mass destruction, how he derailed Bush from venturing into Israeli- Palestinian peace talks for nearly five years, and how his policy left North Korea and Iran free to make major advances in their nuclear programs.Domestically, Gellman details Cheney’s role as “super Chief of Staff ”, enforcer of conservative orthodoxy; gatekeeper of Supreme Court nominees; referee of Cabinet turf; editor of tax and budget laws; and regulator in chief of the administration’s environment policy. We watch as Cheney, the ultimate Washington insider, leverages his influence within the Bush administration in order to implement his policy goals. Gellman’s discoveries will surprise even the most astute students of political science.Above all, Angler is a study of the inner workings of the Bush administration and the vice president’s central role as the administration’s canniest power player. Gellman exposes the mechanics of Cheney’s largely successful post-September 11 campaign to win unchecked power for the commander in chief, and reflects upon, and perhaps changes, the legacy that Cheney—and the Bush administration as a whole—will leave as they exit office.","483 pages, Hardcover",Politics,31 followers,185 reviews,5 books31 followers,23 (1%),66 (4%),285 (18%),625 (40%),535 (34%)
Night Road,Kristin Hannah,"183,637","ratings14,608","First published March 22, 2011","Jude Farraday is a happily married, stay-at-home mom who puts everyone’s needs above her own. Her twins, Mia and Zach, are bright and happy teenagers. When Lexi Baill enters their lives, no one is more supportive than Jude. A former foster child with a dark past, Lexi quickly becomes Mia’s best friend. Then Zach falls in love with Lexi and the three become inseparable. But senior year of high school brings unexpected dangers and one night, Jude’s worst fears are confirmed: there is an accident. In an instant, her idyllic life is shattered and her close-knit community is torn apart. People—and Jude—demand justice, and when the finger of blame is pointed, it lands solely on eighteen-year-old Lexi Baill. In a heartbeat, their love for each other will be shattered, the family broken. Lexi gives up everything that matters to her—the boy she loves, her place in the family, the best friend she ever had—while Jude loses even more.When Lexi returns, older and wiser, she demands a reckoning. Long buried feelings will rise again, and Jude will finally have to face the woman she has become. She must decide whether to remain broken or try to forgive both Lexi…and herself.Night Road is a vivid, emotionally complex novel that raises profound questions about motherhood, loss, identity, and forgiveness. It is an exquisite, heartbreaking novel that speaks to women everywhere about the things that matter most.","385 pages, Hardcover",Fiction,217k followers,"14,608 reviews",127 books217k followers,"1,413 (<1%)","5,223 (2%)","26,234 (14%)","68,521 (37%)","82,246 (44%)"
Heartstopper: Volume One,Alice Oseman,"702,291","ratings72,481","First published October 1, 2018","Charlie, a highly-strung, openly gay over-thinker, and Nick, a cheerful, soft-hearted rugby player, meet at a British all-boys grammar school. Friendship blooms quickly, but could there be something more...?Charlie Spring is in Year 10 at Truham Grammar School for Boys. The past year hasn't been too great, but at least he's not being bullied anymore. Nick Nelson is in Year 11 and on the school rugby team. He's heard a little about Charlie - the kid who was outed last year and bullied for a few months - but he's never had the opportunity to talk to him.They quickly become friends, and soon Charlie is falling hard for Nick, even though he doesn't think he has a chance. But love works in surprising ways, and sometimes good things are waiting just around the corner...","288 pages, Paperback",Graphic Novels,83.8k followers,"72,481 reviews",50 books83.8k followers,"5,487 (<1%)","10,597 (1%)","60,428 (8%)","193,883 (27%)","431,896 (61%)"
The Plague of Doves,Louise Erdrich,"17,235","ratings2,356","First published April 29, 2008","The unsolved murder of a farm family still haunts the white small town of Pluto, North Dakota, generations after the vengeance exacted and the distortions of fact transformed the lives of Ojibwe living on the nearby reservation.Part Ojibwe, part white, Evelina Harp is an ambitious young girl prone to falling hopelessly in love. Mooshum, Evelina's grandfather, is a repository of family and tribal history with an all-too-intimate knowledge of the violent past. And Judge Antone Bazil Coutts, who bears witness, understands the weight of historical injustice better than anyone. Through the distinct and winning voices of three unforgettable narrators, the collective stories of two interwoven communities ultimately come together to reveal a final wrenching truth.","314 pages, Hardcover",Fiction,10.5k followers,"2,356 reviews",125 books10.5k followers,379 (2%),"1,175 (6%)","4,264 (24%)","7,105 (41%)","4,312 (25%)"
Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,Michael Azerrad,"16,340",ratings836,"First published December 20, 2001","This is the never-before-told story of the musical revolution that happened right under the nose of the Reagan Eighties--when a small but sprawling network of bands, labels, fanzines, radio stations, and other subversives reenergized American rock with punk rock's do-it-yourself credo and created music that was deeply personal, often brilliant, always challenging, and immensely influential. This sweeping chronicle of music, politics, drugs, fear, loathing, and faith has been recognized as an indie rock classic in its own right. Among the bands profiled: Mission of Burma, Butthole Surfers, The Minutemen, Sonic Youth, Black Flag, Big Black, Hüsker Dü, Fugazi, Minor Threat, Mudhoney, The Replacements, Beat Happening, and Dinosaur Jr.","522 pages, Paperback",Music,160 followers,836 reviews,6 books160 followers,415 (2%),506 (3%),"1,978 (12%)","5,752 (35%)","7,689 (47%)"
An Ember in the Ashes,Sabaa Tahir,"289,890","ratings34,103","First published April 28, 2015","▶ 
Alternative Cover Edition #1
Laia is a slave. Elias is a soldier. Neither is free.   Under the Martial Empire, defiance is met with death. Those who do not vow their blood and bodies to the Emperor risk the execution of their loved ones and the destruction of all they hold dear.   It is in this brutal world, inspired by ancient Rome, that Laia lives with her grandparents and older brother. The family ekes out an existence in the Empire’s impoverished backstreets. They do not challenge the Empire. They’ve seen what happens to those who do.   But when Laia’s brother is arrested for treason, Laia is forced to make a decision. In exchange for help from rebels who promise to rescue her brother, she will risk her life to spy for them from within the Empire’s greatest military academy.   There, Laia meets Elias, the school’s finest soldier—and secretly, its most unwilling. Elias wants only to be free of the tyranny he’s being trained to enforce. He and Laia will soon realize that their destinies are intertwined—and that their choices will change the fate of the Empire itself.From the Hardcover edition.","446 pages, Paperback",Fantasy,33.1k followers,"34,103 reviews",20 books33.1k followers,"3,740 (1%)","8,288 (2%)","35,517 (12%)","105,747 (36%)","136,598 (47%)"
Napalm & Silly Putty,George Carlin,"16,350",ratings442,"First published April 24, 2001","I THINK I AM, THEREFORE I AM. I THINK.In Napalm & Silly Putty, George Carlin, the thinking person's comic, offers a hilarious new collection of razor-sharp observations on God, language, death, pets, driving, food, sports, airplanes, advertising, news, businessmen, and much, much more!* Just when I discovered the meaning of life, they changed it.* If people climb Mt. Everest because it's hard to do, why do they go up on the easy side?* With a little effort, oxen can be trained to genuflect and whistle softly in the moonlight.* How can it be a spy satellite if they announce on TV that its a spy satellite?* If people stand in a circle long enough, they will eventually begin to dance.* Guys don't seem to be called ""Lefty"" anymore.* No one quite knows what's next, but everybody does it.* I think it would be great if you could make a guy's head explode just by staring at him.* Am I the only one who's noticed that the Lone Ranger and Tonto never got their laundry done?You'll learn what Carlin thinks of saving the planet, his suggestion for revamping the prison system, and why he prays to Joe Pesci. Add to the mix ""The Ten Most Embarrassing Songs of All Time,"" ""The 20th Century Hostility Scoreboard,"" and ""People I Can Do Without,"" and you have an irresistible assortment of quips, probes, thrusts, and verbal ordeals that are as smart as they are infectiously funny.","269 pages, Paperback",Humor,"2,845 followers",442 reviews,"59 books2,845 followers",280 (1%),651 (3%),"3,033 (18%)","5,695 (34%)","6,691 (40%)"
Love,Toni Morrison,"12,146","ratings1,045","First published January 1, 2003","From the acclaimed Nobel Prize winner—a spellbinding symphony of passion and hatred, power and perversity, color and class that spans three generations of Black women in a fading beach town.“A marvelous work, which enlarges our conception not only of love but of racial politics.” — Los Angeles Times Book ReviewIn life, Bill Cosey enjoyed the affections of many women, who would do almost anything to gain his favor. In death his hold on them may be even stronger. Wife, daughter, granddaughter, employee, As Morrison’s protagonists stake their furious claim on Cosey’s memory and estate, using everything from intrigue to outright violence, she creates a work that is shrewd, funny, erotic, and heartwrenching.","224 pages, Paperback",Fiction,19.3k followers,"1,045 reviews",208 books19.3k followers,195 (1%),810 (6%),"3,357 (27%)","4,662 (38%)","3,122 (25%)"
"At Swim, Two Boys",Jamie O'Neill,"9,246",ratings804,"First published September 1, 2001","Praised as “a work of wild, vaulting ambition and achievement” by Entertainment Weekly, Jamie O’Neill’s first novel invites comparison to such literary greats as James Joyce, Samuel Beckett and Charles Dickens.Set during the year preceding the Easter Uprising of 1916—Ireland’s brave but fractured revolt against British rule—At Swim, Two Boys is a tender, tragic love story and a brilliant depiction of people caught in the tide of history. Powerful and artful, and ten years in the writing, it is a masterwork from Jamie O’Neill.Jim Mack is a naïve young scholar and the son of a foolish, aspiring shopkeeper. Doyler Doyle is the rough-diamond son—revolutionary and blasphemous—of Mr. Mack’s old army pal. Out at the Forty Foot, that great jut of rock where gentlemen bathe in the nude, the two boys make a pact: Doyler will teach Jim to swim, and in a year, on Easter of 1916, they will swim to the distant beacon of Muglins Rock and claim that island for themselves. All the while Mr. Mack, who has grand plans for a corner shop empire, remains unaware of the depth of the boys’ burgeoning friendship and of the changing landscape of a nation.","562 pages, Paperback",Fiction,211 followers,804 reviews,10 books211 followers,281 (3%),494 (5%),"1,479 (15%)","2,759 (29%)","4,233 (45%)"
The Inheritance Trilogy,N.K. Jemisin,"8,675",ratings596,"First published December 9, 2014","The Inheritance Trilogy omnibus includes the novels: The Hundred Thousand Kingdoms, The Broken Kingdoms, The Kingdom of Gods and a brand-new novella set in the same world. The Awakened Kingdom.In this omnibus edition of N.K. Jemisin's brilliantly original award-winning fantasy series, a young woman becomes entangled in a power struggle of mythic proportions.A REALM OF GODS AND MORTALS.Yeine Darr is an outcast from the barbarian north. But when her mother dies under mysterious circumstances, she is summoned to the majestic city of Sky. There, to her shock, Yeine is named an heiress to the king. But the throne of the Hundred Thousand Kingdoms is not easily won, and Yeine is thrust into a vicious power struggle.","1462 pages, Paperback",Fantasy,56.5k followers,596 reviews,115 books56.5k followers,115 (1%),218 (2%),"1,026 (11%)","3,060 (35%)","4,256 (49%)"
La catedral del mar,Ildefonso Falcones,"54,654","ratings2,854","First published March 1, 2006","Siglo XIV. La ciudad de Barcelona se encuentra en su momento de mayor prosperidad; ha crecido hacia la Ribera, el humilde barrio de los pescadores, cuyos habitantes deciden construir, con el dinero de unos y el esfuerzo de otros, el mayor templo mariano jamás conocido: Santa María de la Mar.Una construcción que es paralela a la azarosa historia de Arnau, un siervo de la tierra que huye de los abusos de su señor feudal y se refugia en Barcelona, donde se convierte en ciudadano y, con ello, en hombre libre.El joven Arnau trabaja como palafrenero, estibador, soldado y cambista. Una vida extenuante, siempre al amparo de la catedral de la mar, que le iba a llevar de la miseria del fugitivo a la nobleza y la riqueza. Pero con esta posición privilegiada también le llega la envidia de sus pares, que urden una sórdida conjura que pone su vida en manos de la Inquisición...""La catedral del mar"" es una trama en la que se entrecruzan lealtad y venganza, traición y amor, guerra y peste, en un mundo marcado por la intolerancia religiosa, la ambición material y la segregación social. Todo ello convierte esta obra no sólo en una novela absorbente, sino también en la más fascinante y ambiciosa recreación de las luces y sombras de la época feudal.","670 pages, Hardcover",Historical Fiction,"1,492 followers","2,854 reviews","20 books1,492 followers",950 (1%),"2,338 (4%)","8,152 (14%)","19,124 (34%)","24,090 (44%)"
