Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Our Chemical Hearts,Krystal Sutherland,"29,868","ratings4,232","October 4, 2016","Henry Page has never been in love. He fancies himself a hopeless romantic, but the slo-mo, heart palpitating, can't-eat-can't-sleep kind of love that he's been hoping for just hasn't been in the cards for him - at least not yet. Instead, he's been happy to focus on his grades, on getting into a semi-decent college and finally becoming editor of his school newspaper. Then Grace Town walks into his first period class on the third Tuesday of senior year and he knows everything's about to change.Grace isn't who Henry pictured as his dream girl; she walks with a cane, wears oversized boys' clothes, and rarely seems to shower. But when Grace and Henry are both chosen to edit the school paper, he quickly finds himself falling for her. It's obvious there's something broken about Grace, but it seems to make her even more beautiful to Henry, and he wants nothing more than to help her put the pieces back together again. And yet, this isn't your average story of boy meets girl.","320 pages, Paperback",Young Adult,"3,527 follower","4,232 reviews",5,764 (2%),"2,330 (7%)","8,248 (27%)","10,876 (36%)","7,650 (25%)"
The Shepherd's Life: A People's History of the Lake District,James Rebanks,"13,525","ratings1,776","April 2, 2015","Some people's lives are entirely their own creations. James Rebanks' isn't. The first son of a shepherd, who was the first son of a shepherd himself, he and his family have lived and worked in and around the Lake District for generations. Their way of life is ordered by the seasons and the work they demand, and has been for hundreds of years. A Viking would understand the work they do: sending the sheep to the fells in the summer and making the hay; the autumn fairs where the flocks are replenished; the gruelling toil of winter when the sheep must be kept alive, and the light-headedness that comes with spring, as the lambs are born and the sheep get ready to return to the fells.","320 pages, Hardcover",Nonfiction,467 follower,"1,776 reviews",12,143 (1%),495 (3%),"2,143 (15%)","5,368 (39%)","5,376 (39%)"
Battle of the Ampere,Richard Paul Evans,"19,501","ratings1,417","January 1, 2013","The hair-raising action continues for Michael Vey in this charged third installment of the #1 New York Times bestselling series.Michael, Taylor, Ostin and the rest of the Electroclan have destroyed the largest of the Elgen Starxource plants, but now they’re scattered across the Amazon jungle. The Elgen have joined forces with the Peruvian army to capture the Electroclan, and only Michael has managed to remain free. With his friends due to stand trial for terrorism—a charge that may carry the death penalty—Michael will need all his wits and his abilities if he’s to save them.Meanwhile, on the other side of the world, Dr. Hatch and his loyal Electric Children have seized control of the E.S. Ampere—the super yacht the Elgen use as their headquarters. With the Elgen fleet now under his control, Hatch heads back to Peru to pick up his army and then begin his quest for global domination.Michael will have to free his friends then find a way to stop Hatch, but the organization behind the mysterious voice that has guided him to this point has been compromised. Hatch knows Michael and the Electroclan are coming. And he’s ready for them.Can the Electroclan win the battle of the Ampere? Or has Michael’s luck finally run out?","336 pages, Kindle Edition",Young Adult,"5,703 follower","1,417 reviews",178,96 (<1%),473 (2%),"2,779 (14%)","6,179 (31%)","9,974 (51%)"
The Pecan Man,Cassie Dandridge Selleck,"26,967","ratings2,562","January 1, 2012","The Pecan Man is a work of Southern fiction whose first chapter was the First Place winner of the 2006 CNW/FFWA Florida State Writing Competition in the Unpublished Novel category.In the summer of 1976, recently widowed and childless, Ora Lee Beckworth hires a homeless old black man to mow her lawn. The neighborhood children call him the Pee-can Man; their mothers call them inside whenever he appears. When the police chief's son is found stabbed to death near his camp, the man Ora knows as Eddie is arrested and charged with murder. Twenty-five years later, Ora sets out to tell the truth about the Pecan Man. In narrating her story, Ora discovers more truth about herself than she could ever have imagined. This novel has been described as To Kill a Mockingbird meets The Help.","146 pages, Kindle Edition",Fiction,480 follower,"2,562 reviews",4,211 (<1%),796 (2%),"3,983 (14%)","11,627 (43%)","10,350 (38%)"
The Promise Between Us,Barbara Claypole White,"2,021",ratings382,"January 16, 2018","Metal artist Katie Mack is living a lie. Nine years ago she ran away from her family in Raleigh, North Carolina, consumed by the irrational fear that she would harm Maisie, her newborn daughter. Over time she’s come to grips with the mental illness that nearly destroyed her, and now funnels her pain into her art. Despite longing for Maisie, Katie honors an agreement with the husband she left behind—to change her name and never return.But when she and Maisie accidentally reunite, Katie can’t ignore the familiarity of her child’s compulsive behavior. Worse, Maisie worries obsessively about bad things happening to her pregnant stepmom. Katie has the power to help, but can she reconnect with the family she abandoned?To protect Maisie, Katie must face the fears that drove her from home, accept the possibility of love, and risk exposing her heart-wrenching secret.","369 pages, Paperback",Fiction,"1,127 follower",382 reviews,6,26 (1%),82 (4%),375 (18%),735 (36%),803 (39%)
Requiem for the American Dream: The 10 Principles of Concentration of Wealth & Power,Noam Chomsky,"3,274",ratings357,"March 28, 2017","A NEW YORK TIMES BESTSELLER!In his first major book on the subject of income inequality, Noam Chomsky skewers the fundamental tenets of neoliberalism and casts a clear, cold, patient eye on the economic facts of life. What are the ten principles of concentration of wealth and power at work in America today? They're simple enough: reduce democracy, shape ideology, redesign the economy, shift the burden onto the poor and middle classes, attack the solidarity of the people, let special interests run the regulators, engineer election results, use fear and the power of the state to keep the rabble in line, manufacture consent, marginalize the population. In Requiem for the American Dream, Chomsky devotes a chapter to each of these ten principles, and adds readings from some of the core texts that have influenced his thinking to bolster his argument.To create Requiem for the American Dream, Chomsky and his editors, the filmmakers Peter Hutchison, Kelly Nyks, and Jared P. Scott, spent countless hours together over the course of five years, from 2011 to 2016. After the release of the film version, Chomsky and the editors returned to the many hours of tape and transcript and created a document that included three times as much text as was used in the film. The book that has resulted is nonetheless arguably the most succinct and tightly woven of Chomsky's long career, a beautiful vessel--including old-fashioned ligatures in the typeface--in which to carry Chomsky's bold and uncompromising vision, his perspective on the economic reality and its impact on our political and moral well-being as a nation.""During the Great Depression, which I'm old enough to remember, it was bad–much worse subjectively than today. But there was a sense that we'll get out of this somehow, an expectation that things were going to get better . . ."" —from Requiem for the American Dream","192 pages, Kindle Edition",Politics,15.2k follower,357 reviews,979,34 (1%),89 (2%),484 (14%),"1,242 (37%)","1,425 (43%)"
12 Days of Christmas: Naughty or Nice?,Eva Simone,103,ratings26,"November 21, 2014","This holiday season get ready to settle down by the fire with a glass of wine, your kindle, and this fantastic anthology of erotic short stories from 12 of your favorite up and coming indie authors. Enchanting Publications brings you 12 sizzling short stories to make your toes curl on a cold winter’s night. The proceeds of this anthology will be donated to the American Cancer Society.","333 pages, Kindle Edition",Christmas,256 follower,26 reviews,4,6 (5%),4 (3%),13 (12%),23 (22%),57 (55%)
The Story of Film,Mark Cousins,923,ratings69,"August 27, 2004","The Story of Film is the most accessible and compelling history of the medium yet published. Film critic, producer and presenter, Mark Cousins shows how film-makers are influenced both by the historical events of their times, and by each other. He demonstrates, for example, how Douglas Sirk's Hollywood melodramas of the 1950s influenced Rainer Werner Fassbinder's despairing visions of 1970s Germany; and how George Lucas' Star Wars epics grew out of Akira Kurosawa's The Hidden Fortress. The Story of Film is divided into three main Silent (1885-1928), Sound (1928-1990) and Digitial (1990-Present), and within this structure films are discussed within chapters reflecting both the stylistic concerns of the film-makers and the political and social themes of the time. Film is an international medium, so as well as covering the great American films and film-makers, the book explores cinema in Europe, Africa, Asia, Australasia and South America, and shows how cinematic ideas and techniques cross national boundaries. Avoiding jargon and obscure critical theory, the author constantly places himself in the role of the moviegoer watching a film, and 'How does a scene or a story affect us, and why?' In so doing he gets to the heart of cinematic technique, explaining how film-makers use lighting, framing, focal length and editing to create their effects. Clearly written, and illustrated with over 400 stills, including numerous sequences explaining how scenes work, The Story of Film is essential reading for both film students and the general moviegoer.","512 pages, Hardcover",Film,62 follower,69 reviews,34,5 (<1%),12 (1%),94 (10%),358 (38%),454 (49%)
Don't You Forget About Me,Mhairi McFarlane,"49,013","ratings4,771","January 1, 2019","If there’s one thing worse than being fired from the grottiest restaurant in town, it’s coming home early to find your boyfriend in bed with someone else.Reeling from the indignity of a double dumping on the same day, Georgina snatches at the next job that she’s offered—barmaid in a newly opened pub, which just so happens to run by the boy she fell in love with at school: Lucas McCarthy. And whereas Georgina (voted Most Likely to Succeed in her school yearbook) has done nothing but dead-end jobs in the last twelve years, Lucas has not only grown into a broodingly handsome man, but also has turned into an actual grown-up along the way, with a business and a dog.Meeting Lucas again not only throws Georgina’s rackety present into sharp relief, but also brings a dark secret from her past bubbling to the surface. Only she knows the truth about what happened on the last day of school, and why she’s allowed it to chase her all these years…","433 pages, Kindle Edition",Romance,"8,153 follower","4,771 reviews",30,808 (1%),"2,749 (5%)","12,571 (25%)","20,102 (41%)","12,783 (26%)"
Baby Teeth,Zoje Stage,"68,439","ratings11,107","August 9, 2018","Meet Hanna.She’s the sweet-but-silent angel in the adoring eyes of her Daddy. He’s the only person who understands her, and all Hanna wants is to live happily ever after with him. But Mommy stands in her way, and she’ll try any trick she can think of to get rid of her. Ideally for good.Meet Suzette.She loves her daughter, really, but after years of expulsions and strained home schooling, her precarious health and sanity are weakening day by day. As Hanna’s tricks become increasingly sophisticated, and Suzette's husband remains blind to the failing family dynamics, Suzette starts to fear that there’s something seriously wrong, and that maybe home isn’t the best place for their baby girl after all.","304 pages, Hardcover",Horror,"2,332 follower","11,107 reviews",11,"2,865 (4%)","7,113 (10%)","18,933 (27%)","24,916 (36%)","14,612 (21%)"
Double Down,Jeff Kinney,"40,651","ratings2,285","November 1, 2016","The pressure's really piling up on Greg Heffley. His mom thinks video games are turning his brain to mush, so she wnats her son to put down the controller and explore his ""creative side"".As if that's not scary enough, Halloween is just around the corner and the frights are coming at Greg from every angle.When he discovers a bag of gummy worms, it sparks an idea. Can Greg get his mom off his back by making a movie.... and will he become rich and famous in the progress? Or will doubling down on this path just double Greg's troubles?","217 pages, Hardcover",Fiction,16.2k follower,"2,285 reviews",369,809 (1%),"1,611 (3%)","6,061 (14%)","10,449 (25%)","21,721 (53%)"
November Road,Lou Berney,"12,897","ratings1,821","October 9, 2018","Set against the assassination of JFK, a poignant and evocative crime novel that centers on a desperate cat-and-mouse chase across 1960s America—a story of unexpected connections, daring possibilities, and the hope of second chances from the Edgar Award-winning author of The Long and Faraway Gone.Frank Guidry’s luck has finally run out.A loyal street lieutenant to New Orleans’ mob boss Carlos Marcello, Guidry has learned that everybody is expendable. But now it’s his turn—he knows too much about the crime of the century: the assassination of President John F. Kennedy.Within hours of JFK’s murder, everyone with ties to Marcello is turning up dead, and Guidry suspects he’s next: he was in Dallas on an errand for the boss less than two weeks before the president was shot. With few good options, Guidry hits the road to Las Vegas, to see an old associate—a dangerous man who hates Marcello enough to help Guidry vanish.Guidry knows that the first rule of running is ""don’t stop,"" but when he sees a beautiful housewife on the side of the road with a broken-down car, two little daughters and a dog in the back seat, he sees the perfect disguise to cover his tracks from the hit men on his tail. Posing as an insurance man, Guidry offers to help Charlotte reach her destination, California. If she accompanies him to Vegas, he can help her get a new car.For her, it’s more than a car— it’s an escape. She’s on the run too, from a stifling existence in small-town Oklahoma and a kindly husband who’s a hopeless drunk.It’s an American story: two strangers meet to share the open road west, a dream, a hope—and find each other on the way.Charlotte sees that he’s strong and kind; Guidry discovers that she’s smart and funny. He learns that’s she determined to give herself and her kids a new life; she can’t know that he’s desperate to leave his old one behind.Another rule—fugitives shouldn’t fall in love, especially with each other. A road isn’t just a road, it’s a trail, and Guidry’s ruthless and relentless hunters are closing in on him. But now Guidry doesn’t want to just survive, he wants to really live, maybe for the first time.Everyone’s expendable, or they should be, but now Guidry just can’t throw away the woman he’s come to love.And it might get them both killed.",Audiobook,Historical Fiction,932 follower,"1,821 reviews",8,156 (1%),577 (4%),"3,223 (24%)","5,806 (45%)","3,135 (24%)"
Heaven and Hell: A History of the Afterlife,Bart D. Ehrman,"3,078",ratings446,"March 31, 2020","A New York Times bestselling historian of early Christianity takes on two of the most gripping questions of human existence: where did the ideas of heaven and hell come from, and why do they endure?What happens when we die? A recent Pew Research poll showed that 72% of Americans believe in a literal heaven, 58% in a literal hell. Most people who hold these beliefs are Christian and assume they are the age-old teachings of the Bible. But eternal rewards and punishments are found nowhere in the Old Testament and are not what Jesus or his disciples taught. So where did the ideas come from? In clear and compelling terms, Bart Ehrman recounts the long history of the afterlife, ranging from The Epic of Gilgamesh up to the writings of Augustine, focusing especially on the teachings of Jesus and his early followers. He discusses ancient guided tours of heaven and hell, in which a living person observes the sublime blessings of heaven for those who are saved and the horrifying torments of hell for the damned. Some of these accounts take the form of near death experiences, the oldest on record, with intriguing similarities to those reported today. One of Ehrman’s startling conclusions is that there never was a single Greek, Jewish, or Christian understanding of the afterlife, but numerous competing views. Moreover, these views did not come from nowhere; they were intimately connected with the social, cultural, and historical worlds out of which they emerged. Only later, in the early Christian centuries, did they develop into the notions of eternal bliss or damnation widely accepted today. As a historian, Ehrman obviously cannot provide a definitive answer to the question of what happens after death. In Heaven and Hell, he does the next best thing: by helping us reflect on where our ideas of the afterlife come from, he assures us that even if there may be something to hope for when we die, there is certainly nothing to fear.","327 pages, Hardcover",Religion,"1,809 follower",446 reviews,109,18 (<1%),94 (3%),585 (19%),"1,376 (44%)","1,005 (32%)"
Sharpe's Christmas: Two Short Stories,Bernard Cornwell,"3,238",ratings101,"January 1, 2003","'Sharpe's Christmas' contains two short stories. In the title story Richard Sharpe, commanding the Prince of Wales's Own Volunteers, finds himself in a high, hard place with an enemy brigade on one side and a desperate force of Frenchmen fleeing their defeat in Spain on the other. The second story, 'Sharpe's Ransom', is set in France, after the wars, when old enemies take Sharpe's woman and child hostage.","97 pages, Paperback",Historical Fiction,17.2k follower,101 reviews,429,12 (<1%),118 (3%),647 (19%),"1,215 (37%)","1,246 (38%)"
Save Me a Seat,Sarah Weeks,"16,551","ratings1,955","May 10, 2016","Joe and Ravi might be from very different places, but they're both stuck in the same place: SCHOOL.Joe's lived in the same town all his life, and was doing just fine until his best friends moved away and left him on his own. Ravi's family just moved to America from India, and he's finding it pretty hard to figure out where he fits in.Joe and Ravi don't think they have anything in common -- but soon enough they have a common enemy (the biggest bully in their class) and a common mission: to take control of their lives over the course of a single crazy week.","256 pages, Hardcover",Middle Grade,479 follower,"1,955 reviews",111,257 (1%),547 (3%),"2,790 (16%)","6,836 (41%)","6,121 (36%)"
When It's A Jar,Tom Holt,"1,442",ratings126,"January 1, 2013","Maurice has just killed a dragon with a bread knife. And had his destiny foretold. . . and had his true love spirited away. That's precisely the sort of stuff that'd bring out the latent heroism in anyone. Unfortunately, Maurice is pretty sure he hasn't got any latent heroism.Meanwhile, a man wakes up in a jar in a different kind of pickle (figuratively speaking). He can't get out, of course, but neither can he remember his name, or what gravity is, or what those things on the ends of his legs are called. . . and every time he starts working it all out, someone makes him forget again. Forget everything .Only one thing might help him. The answer to the most baffling question of all. . .When is a door not a door?","385 pages, Paperback",Fantasy,"1,075 follower",126 reviews,96,22 (1%),99 (6%),419 (29%),594 (41%),308 (21%)
The Adventures of a Girl Called Bicycle,Christina Uss,"1,613",ratings375,"January 1, 2018","A determined 12-year-old girl bikes across the country.Introverted Bicycle has lived most of her life at the Mostly Silent Monastery in Washington, D.C. When her guardian, Sister Wanda, announces that Bicycle is going to attend a camp where she will learn to make friends, Bicycle says no way and sets off on her bike for San Francisco to meet her idol, a famous cyclist, certain he will be her first true friend. Who knew that a ghost would haunt her handlebars and that she would have to contend with bike-hating dogs, a bike-loving horse, bike-crushing pigs, and a mysterious lady dressed in black. Over the uphills and downhills of her journey, Bicycle discovers that friends are not such a bad thing to have after all, and that a dozen cookies really can solve most problems.","320 pages, Hardcover",Middle Grade,51 follower,375 reviews,5,12 (<1%),42 (2%),248 (15%),624 (38%),687 (42%)
Uncomfortable Conversations With a Black Man,Emmanuel Acho,"26,155","ratings3,057","November 10, 2020","“You cannot fix a problem you do not know you have.” So begins Emmanuel Acho in his essential guide to the truths Americans need to know to address the systemic racism that has recently electrified protests in all fifty states. “There is a fix,” Acho says. “But in order to access it, we’re going to have to have some uncomfortable conversations.”In Uncomfortable Conversations With a Black Man, Acho takes on all the questions, large and small, insensitive and taboo, many white Americans are afraid to ask—yet which all Americans need the answers to, now more than ever. With the same open-hearted generosity that has made his video series a phenomenon, Acho explains the vital core of such fraught concepts as white privilege, cultural appropriation, and “reverse racism.”In his own words, he provides a space of compassion and understanding in a discussion that can lack both. He asks only for the reader’s curiosity—but along the way, he will galvanize all of us to join the antiracist fight.","256 pages, Hardcover",Nonfiction,294 follower,"3,057 reviews",5,218 (<1%),448 (1%),"2,199 (8%)","9,255 (35%)","14,035 (53%)"
On the Edge of the Dark Sea of Darkness,Andrew       Peterson,"23,797","ratings3,236","March 18, 2008","Once, in a cottage above the cliffs on the Dark Sea of Darkness, there lived three children and their trusty dog Nugget. Janner Igiby, his brother Tink, their crippled sister Leeli are gifted children as all children are, loved well by a noble mother and ex-pirate grandfather. But they will need all their gifts and all that love to survive the evil pursuit of the venomous Fangs of Dang who have crossed the dark sea to rule the land with malice and pursue the Igibys who hold the secret to the lost legend and jewels of good King Wingfeather of the Shining Isle of Anniera.Andrew Peterson spins a quirky and riveting tale of the Igibys’ extraordinary journey from Glipwood’s Dragon Day Festival and a secret hidden in the Books and Crannies Bookstore, past the terrifying Black Carriage, clutches of the horned hounds and loathsome toothy cows surrounding AnkleJelly Manor, through the Glipwood Forest and mysterious treehouse of Peet the Sock Man (known for a little softshoe and wearing tattered socks on his hands and arms), to the very edge of the Ice Prairies. Full of characters rich in heart, smarts, and courage, On the Edge of the Dark Sea of Darkness presents a world of wonder and a tale children of all ages will cherish, families can read aloud, and readers’ groups are sure to discuss for its layers of meaning about life’s true treasure and tangle of the beautiful and horrible, temporal and eternal, and good and bad.","290 pages, Paperback",Fantasy,"3,681 follower","3,236 reviews",19,192 (<1%),510 (2%),"2,969 (12%)","7,876 (33%)","12,250 (51%)"
Those We Thought We Knew,David    Joy,"1,805",ratings359,"August 1, 2023","From award-winning writer David Joy comes a searing new novel about the cracks that form in a small North Carolina community and the evils that unfurl from its center.Toya Gardner, a young Black artist from Atlanta, has returned to her ancestral home in the North Carolina mountains to trace her family history and complete her graduate thesis. But when she encounters a still-standing Confederate monument in the heart of town, she sets her sights on something bigger.Meanwhile, local deputies find a man sleeping in the back of a station wagon and believe him to be nothing more than some slack-jawed drifter. Yet a search of the man's vehicle reveals that he is a high-ranking member of the Klan, and the uncovering of a notebook filled with local names threatens to turn the mountain on end.After two horrific crimes split the county apart, every soul must wrestle with deep and unspoken secrets that stretch back for generations. Those We Thought We Knew is an urgent unraveling of the dark underbelly of a community. Richly drawn and bracingly honest, it asks what happens when the people you've always known turn out to be monsters, what do you do when everything you ever believed crumbles away?","400 pages, Hardcover",Fiction,"1,627 follower",359 reviews,9,8 (<1%),39 (2%),205 (11%),628 (34%),925 (51%)
