Title,Authors,Avg Ratings,Rating,first_published,Description,Total_Pages,Genre,author_followers,no_of_reviews,no_book_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Skim,Mariko Tamaki,"16,418","ratings1,806","February 28, 2008","Heartbreakingly funny, moving and vibrantly drawn, Skim is an extraordinary book—a smart and sensitive graphic novel of the highest literary and artistic quality, by and about young women.""Skim"" is Kimberly Keiko Cameron, a not-slim, would-be Wiccan goth who goes to a private girls' school. When Skim's classmate Katie Matthews is dumped by her boyfriend, who then kills himself, the entire school goes into mourning overdrive. As concerned guidance counselors provide lectures on the ""cycle of grief,"" and the popular clique starts a new club (Girls Celebrate Life!) to bolster school spirit, Skim sinks into an ever-deepening depression.And falling in love only makes things worse...Suicide, depression, love, being gay or not, crushes, cliques, and finding a way to be your own fully human self—are all explored in this brilliant collaboration by cousins Mariko and Jillian Tamaki. An edgy, keenly observed and poignant glimpse into the heartache of being young.","143 pages, Hardcover",Graphic Novels,"2,057 follower","1,806 reviews",245,343 (2%),"1,275 (7%)","4,443 (27%)","6,149 (37%)","4,208 (25%)"
Above the East China Sea,Sarah Bird,"1,573",ratings295,"January 1, 2014","A Seattle Times Best Book of the YearIn her most ambitious, moving, and provocative novel to date, Sarah Bird makes a stunning departure. Above the East China Sea tells the entwined stories of two teenaged girls, an American and an Okinawan, whose lives are connected across seventy years by the shared experience of profound loss, the enduring strength of an ancient culture, and the redeeming power of family love.Luz James, a contemporary U.S. Air Force brat, lives with her strictly-by-the-rules sergeant mother at Kadena Air Base in Okianawa. Luz’s older sister, her best friend and emotional center, has just been killed in the Afghan war. Unmoored by her sister’s death and a lifetime of constant moving from base to base, Luz turns for the comfort her service-hardened mother cannot offer to the “Smokinawans,” the “waste cases,” who gather to get high every night in a deserted cove. When even pills, one-hitters, Cuervo Gold, and a growing crush on Jake Furusato aren’t enough to soften the unbearable edge, the desolate girl contemplates taking her own life.In 1945, Tamiko Kokuba, along with two hundred of her classmates, is plucked out of her elite girls’ high school and trained to work in the Imperial Army’s horrific cave hospitals. With defeat certain, Tamiko finds herself squeezed between the occupying Japanese and the invading Americans. She believes she has lost her entire family, as well as the island paradise she so loved, and, like Luz, she aches with a desire to be reunited with her beloved sister.On an island where the spirits of the dead are part of life and your entire clan waits for you in the afterworld, suicide offers Tamiko the promise of peace. As Luz tracks down the story of her own Okinawan grandmother, she discovers that, if she surrenders to the most un brat impulse and allows herself to connect completely with a place and its people, the ancestral spirits will save not only Tamiko but her as well.Propelled by a riveting narrative and set at the very epicenter of the headline-grabbing clash now emerging between the great powers, Above the East China Sea is at once a remarkable chronicle of how war shapes the lives of conquerors as well as the conquered and a deeply moving account of family, friendship, and love that transcends time.","317 pages, Hardcover",Historical Fiction,572 follower,295 reviews,51,36 (2%),86 (5%),252 (16%),635 (40%),564 (35%)
Pegasus and the New Olympians,Kate O'Hearn,"5,728",ratings215,"February 2, 2012","When reports reach Olympus of a Pegasus 'double' sighted on Earth, suspicions are aroused. Emily and Pegasus must fly back to her world where they discover a sinister conspiracy that will pit Olympian against human in a war involving friends and enemies on either side.","372 pages, Paperback",Fantasy,874 follower,215 reviews,35,32 (<1%),149 (2%),659 (11%),"1,532 (26%)","3,356 (58%)"
"Welcome, Reluctant Stranger",E. Journey,45,ratings34,"January 1, 2015","A Riveting Tale of Love, Loss, and Finding Your Own Way.Can a family bury its secret past?Like her long-lost father, Leilani heals people. But can she heal herself? Accept the awful truth about her father―left behind when her family fled the troubled country of Costa Mora eighteen years ago?Brokenhearted, Justin just wants to drown his sorrows. But he finds more trouble than he’s looking for when thugs assault him and a mysterious woman with a dead aim rescues him.A young woman’s inner journey accepting her past spun within a tale of love and past political intrigue.","318 pages, Paperback",Contemporary Romance,25 follower,34 reviews,7,1 (2%),3 (6%),4 (8%),20 (44%),17 (37%)
The People in the Photo,Hélène Gestern,"1,840",ratings248,"August 25, 2011","The three figures in the photograph are frozen forever, two men and a woman bathed in sunlight . . .The chance discovery of a newspaper image from 1971 sets two people on the path to learning the disturbing truth about their parents’ pasts.Parisian archivist Hélène takes out a newspaper advert calling for information about her mother, who died when she was three, and the two men pictured with her in a photograph taken at a tennis tournament at Interlaken in 1971. Stéphane, a Swiss biologist living in Kent, responds: his father is one of the people in the photo. Letters and more photos pass between them as they embark on a journey to uncover the truth their parents kept from them. But will the relics of the past fill the silences left by the players?Winner of fifteen literary awards, this dark yet touching drama deftly explores the themes of blame and forgiveness, identity and love.Hélène Gestern lives and works in Nancy, France. The People in the Photo is her first novel.","270 pages, Paperback",Fiction,18 follower,248 reviews,16,17 (<1%),103 (5%),477 (25%),779 (42%),464 (25%)
Down the Great Unknown: John Wesley Powell's 1869 Journey of Discovery and Tragedy Through the Grand Canyon,Edward Dolnick,"2,290",ratings265,"September 30, 2001","Drawing on rarely examined diaries and journals, Down the Great Unknown is the first book to tell the full, dramatic story of the Powell expedition. On May 24, 1869 a one-armed Civil War veteran, John Wesley Powell and a ragtag band of nine mountain men embarked on the last great quest in the American West. The Grand Canyon, not explored before, was as mysterious as Atlantis — and as perilous. The ten men set out from Green River Station, Wyoming Territory down the Colorado in four wooden rowboats. Ninety-nine days later, six half-starved wretches came ashore near Callville, Arizona. Lewis and Clark opened the West in 1803, six decades later Powell and his scruffy band aimed to resolve the West’s last mystery. A brilliant narrative, a thrilling journey, a cast of memorable heroes — all these mark Down the Great Unknown , the true story of the last epic adventure on American soil.","400 pages, Paperback",History,114 follower,265 reviews,18,21 (<1%),66 (2%),483 (21%),"1,012 (44%)",708 (30%)
Under Different Stars,Amy A. Bartol,"19,735","ratings1,926","December 15, 2013","Winner of four 2014 UtopYA Awards, including Best Book of the Year and Best Sci-Fi Book of the YearKricket Hollowell never wished upon stars. She was too busy hiding in plain sight, eluding Chicago’s foster care system. As her eighteenth birthday approaches, she now eagerly anticipates the day she’ll stop running and finally find her place in the world.That day comes when she meets a young Etharian soldier named Trey Allairis, who has been charged with coming to Earth to find Kricket and transport her to her true home. As danger draws close, he must protect her until she can wield the powers she cannot use on Earth…and he soon realizes that counting a galaxy of stars would be easier than losing this extraordinary girl.Kyon Ensin knows the powerful depths of Kricket’s gifts—gifts he’ll control when he takes her for his tribe and leads the forces that will claim Ethar and destroy his enemies, starting with Trey Allairis. Now, Kricket faces the most difficult choice of her life: whether to wage a battle for survival, or a fight for love.","296 pages, Kindle Edition",Fantasy,"6,659 follower","1,926 reviews",19,430 (2%),860 (4%),"2,595 (13%)","6,186 (31%)","9,664 (48%)"
The Causal Angel,Hannu Rajaniemi,"5,345",ratings394,"May 6, 2014","With his infectious love of storytelling in all its forms, his rich characterisation and his unrivalled grasp of thrillingly bizarre cutting-edge science Hannu Rajaniemi has swiftly set a new benchmark for SF in the 21st century. And now with his third novel he completes the tale of his gentleman rogue, the many lives and minds of Jean de Flambeur.Influenced as much by the fin de siecle novels of Maurice leBlanc as he is by the greats of SF Rajaniemi weaves, intricate, warm capers through dazzling science, extraordinary visions of wild future and deep conjecture on the nature of reality and story.And now we find out what will happen to Jean, his employer Mieli, the independently minded ship Perhonen and the rest of a fractured and diverse humanity flung through the solar system.","292 pages, Paperback",Science Fiction,"1,307 follower",394 reviews,57,26 (<1%),140 (2%),815 (15%),"2,101 (39%)","2,263 (42%)"
"Saga, Volume 5",Brian K. Vaughan,"68,490","ratings4,532","September 9, 2015","Multiple storylines collide in this cosmos-spanning new volume. While Gwendolyn and Lying Cat risk everything to find a cure for The Will, Marko makes an uneasy alliance with Prince Robot IV to find their missing children, who are trapped on a strange world with terrifying new enemies.Collects: Saga #25-30.","152 pages, Paperback",Graphic Novels,13.5k follower,"4,532 reviews",977,535 (<1%),923 (1%),"6,120 (8%)","23,613 (34%)","37,299 (54%)"
Mr. Maybe,Jane Green,"92,800","ratings1,009","January 1, 1999","To Libby Mason, Mr. Right has always meant Mr. Rich. A twenty seven-year-old publicist, she's barely able to afford her fashionable and fabulous lifestyle and often has to foot the bill for dates with Struggling Writer Nick, a sexy but perpetually strapped-for-cash guy she's dating (no commitments – really). So when Ed, Britain's wealthiest but stodgiest bachelor, enters the picture, her idea of the fairy tale romance is turned on it's head. Mr. Maybe is the tale of her heartfelt but hilarious deliberation, irresistibly chronicled by bestselling author Jane Green. On one hand, Nick makes up for his low bank-account balance by his performance in the sack, or in the bathtub, as the case may be. But life with him means little more than nightly trips to the bar, a dark and grungy apartment, and plenty of dull political tirades to boot. But those blue eyes, and that tender heart...On the other hand, there's Ed, whose luxurious house and gargantuan bank account are quite tempting to the starving Libby. But his unsavory mustache and bumbling ways make Libby wonder if the platinum AMEX and unlimited ""retail therapy"" are worth it. He may have fallen in love with her at first sight, but nothing seems to solve his lackluster performance in the sack – even speed reading The Joy of Sex. When the diamond shopping commences, Libby is forced to realize that the time for ""maybe"" is up. Taking romantic comedy to a hip, sparkling new level, Mr. Maybe is a classic tale of what happens to one girl when her heart and her head aren't looking for the same thing. With a laugh and minute and a heroine whose struggles in the dating jungle will remind you of your own, Mr. Maybe is a story that all will leave you smitten.","368 pages, Paperback",Chick Lit,"8,323 follower","1,009 reviews",87,"8,354 (9%)","9,189 (9%)","27,114 (29%)","26,049 (28%)","22,094 (23%)"
This Crazy Time: Living Our Environmental Challenge,Tzeporah Berman,46,ratings6,"September 6, 2011","From one of the world's most controversial campaigners, This Crazy Time is the No Logo of the NEW environmental movement, an essential must-read that combines Bill Bryson's personable style and humour with Naomi Klein's hard-hitting activism and research.Passionate, profound, inspiring and funny, Berman is inspiring people from all walks of life to get off the sidelines and fight the good fight--and win. This unique book--part manifesto from a leader, part humorous activist memoir from a soccer mom--offers a wryly honest, behind the scenes, ultimately uplifting look at the state of the planet. For almost 20 years, Tzeporah Berman has been one of our most influential environmentalists. A founder of ForestEthics and PowerUp Canada, she was instrumental in shaping the tactics and concerns of the modern environmental movement.In her early 20s she faced nearly one thousand criminal charges and 6 years in prison for her role organizing blockades in Canada's rainforest. With ForestEthics she took on Victoria's Secret with a photo of a chainsaw-wielding lingerie model, convincing the catalogue manufacturer to stop using paper made from old-growth forests. She then transformed her tactics and sat down with CEOs and political leaders to reshape their policies and practices. She participated in saving over 12 million acres of endangered forests, including Canada's Great Bear Rainforest, and has campaigned against the development of Canada's oil sands. In her new role at Greenpeace International she is fighting the problem of our climate change, including researching the impacts of the Gulf Oil Spill and protesting oil drilling in the Arctic. As a concerned mother, her book is an impassioned plea for a better world.","384 pages, Hardcover",Business,4 follower,6 reviews,5,0 (0%),3 (6%),3 (6%),12 (26%),28 (60%)
Dixie's Last Stand: Was It Murder or Self-Defense?,John Ferak,299,ratings42,"January 15, 2015","Dixie Shanahan had a terribly troubled and abusive marriage in the sleepy little town of Defiance, Iowa. Then one summer day in 2002, Dixie’s mean and wicked husband was gone. Some of the local residents presumed that Scott packed his bags and left town. But others were skeptical. After all, Scott’s brown Ford pick-up truck was still parked in his driveway. The disappearance mystified Defiance for more than a year. Then in late October, 2003, the truth emerged … or did it?","109 pages, Kindle Edition",True Crime,78 follower,42 reviews,8,12 (4%),24 (8%),86 (28%),89 (29%),88 (29%)
Dataclysm: Who We Are,Christian Rudder,"11,989","ratings1,265","September 9, 2014","A New York Times BestsellerAn audacious, irreverent investigation of human behavior—and a first look at a revolution in the making Our personal data has been used to spy on us, hire and fire us, and sell us stuff we don’t need. In Dataclysm , Christian Rudder uses it to show us who we truly are. For centuries, we’ve relied on polling or small-scale lab experiments to study human behavior. Today, a new approach is possible. As we live more of our lives online, researchers can finally observe us directly, in vast numbers, and without filters. Data scientists have become the new demographers. In this daring and original book, Rudder explains how Facebook ""likes"" can predict, with surprising accuracy, a person’s sexual orientation and even intelligence; how attractive women receive exponentially more interview requests; and why you must have haters to be hot. He charts the rise and fall of America’s most reviled word through Google Search and examines the new dynamics of collaborative rage on Twitter. He shows how people express themselves, both privately and publicly. What is the least Asian thing you can say? Do people bathe more in Vermont or New Jersey? What do black women think about Simon & Garfunkel? ( they don’t think about Simon & Garfunkel.) Rudder also traces human migration over time, showing how groups of people move from certain small towns to the same big cities across the globe. And he grapples with the challenge of maintaining privacy in a world where these explorations are possible. Visually arresting and full of wit and insight, Dataclysm is a new way of seeing ourselves—a brilliant alchemy, in which math is made human and numbers become the narrative of our time.","304 pages, Hardcover",Nonfiction,75 follower,"1,265 reviews",2,253 (2%),823 (6%),"3,426 (28%)","4,802 (40%)","2,685 (22%)"
Passion: A Novel of the Romantic Poets,Jude Morgan,858,ratings134,"July 5, 2004","Theirs was a world of obsession, genius, and above all…In the turbulent years of the French Revolution and the Napoleonic Wars, three poets―Byron, Shelley, and Keats―come to prominence, famous and infamous, for their vivid personalities, and their glamorous, shocking, and sometimes tragic lives. In this electrifying novel, those lives are explored through the eyes of the women who knew and loved them―intensely, scandalously.Four women from widely different backgrounds are linked by a sensational fate. Mary the gifted daughter of gifted parents, for whom passion leads to exile, loss, and a unique fame. Lady Caroline born to fabulous wealth and aristocratic position, who risks everything for the ultimate love affair. Fanny her quiet, middle-class girlhood is transformed―and immortalized―by a disturbing encounter with genius. Augusta the unassuming poor relation who finds herself flouting the greatest of all taboos.With the originality, richness, and daring of the poets themselves, Passion presents the Romantic generation in a new and unforgettable light.","536 pages, Paperback",Historical Fiction,172 follower,134 reviews,16,31 (3%),36 (4%),176 (20%),319 (37%),296 (34%)
Blackbird Fly,Erin Entrada Kelly,"2,722",ratings488,"March 24, 2015","Future rock star, or friendless misfit? That’s no choice at all. In this debut tween novel, twelve-year-old Apple grapples with being different; with friends and backstabbers and following her dreams.Apple has always felt a little different from her classmates. She and her mother moved to Louisiana from the Philippines when she was little, and her mother still cooks Filipino foods, makes mistakes with her English, and chastises Apple for becoming “too American.” It becomes unbearable in middle school, when the boys—the stupid, stupid boys—in Apple’s class put her name on the Dog Log, the list of the most unpopular girls in school. When Apple’s friends turn on her and everything about her life starts to seem weird and embarrassing, Apple turns to music. If she can just save enough to buy a guitar and learn to play, maybe she can change herself. It might be the music that saves her . . . or it might be her two new friends, who show how special she really is.","296 pages, Hardcover",Middle Grade,"1,567 follower",488 reviews,19,26 (<1%),63 (2%),469 (17%),"1,059 (38%)","1,105 (40%)"
The Stone Virgins,Yvonne Vera,334,ratings47,"January 1, 2002","Winner of the Macmillan Prize for African Adult Fiction An uncompromising novel by one of Africa's premiere writers, detailing the horrors of civil war in luminous, haunting prose In 1980, after decades of guerilla war against colonial rule, Rhodesia earned its hard-fought-for independence from Britain. Less than two years thereafter when Mugabe rose to power in the new Zimbabwe, it signaled the begining of brutal civil unrest that would last nearly a half decade more. With The Stone Virgins Yvonne Vera examines the dissident movement from the perspective of two sisters living in a small township outside of Bulawayo. In a portrait painted in successive impressions of life before and after the liberation, Vera explores the quest for dignity and a centered existence against a backdrop of unimaginable violence; the twin instincts of survival and love; the rival pulls of township and city life; and mankind's capacity for terror, beauty, and sacrifice. One sister will find a reason for hope. One will not make it through alive. Weaving historical fact within a story of grand passions and striking endurance, Vera has gifted us with a powerful and provocative testament to the resilience of the Zimbabwean people.","192 pages, Paperback",Africa,57 follower,47 reviews,23,12 (3%),22 (6%),89 (26%),120 (35%),91 (27%)
Metro 2033,Dmitry Glukhovsky,"62,614","ratings4,235","April 1, 2002","Es ist das Jahr 2033. Nach einem verheerenden Krieg liegen weite Teile der Welt in Schutt und Asche. Moskau ist eine Geisterstadt, bevölkert von Mutanten und Ungeheuern. Die wenigen verbliebenen Menschen haben sich in das weit verzweigte U-Bahn-Netz der Hauptstadt zurückgezogen und dort die skurrilsten Gesellschaftsformen entwickelt. Sie leben unter ständiger Bedrohung der monströsen Wesen, die versuchen, von oben in die Metro einzudringen ... Dies ist die Geschichte des jungen Artjom, der sich auf eine abenteuerliche Reise durch die U-Bahn-Tunnel macht, auf der Suche nach einem geheimnisvollen Objekt, das die Menschheit vor der endgültigen Vernichtung bewahren soll.","764 pages, Paperback",Science Fiction,"3,175 follower","4,235 reviews",77,"1,164 (1%)","3,524 (5%)","11,270 (17%)","23,715 (37%)","22,941 (36%)"
